,APANAS,ASTURIAS,VIRGEN,HORA,Date
88,953.59,928.25,439.76,16,4/8/2012
89,953.59,928.25,439.76,17,4/8/2012
90,953.59,928.26,439.76,18,4/8/2012
91,953.59,928.26,439.76,19,4/8/2012
92,953.59,928.26,439.76,20,4/8/2012
93,953.59,928.26,439.75,21,4/8/2012
94,953.59,928.26,439.75,22,4/8/2012
95,953.59,928.26,439.75,23,4/8/2012
96,953.59,928.26,439.76,0,5/8/2012
97,953.59,928.25,439.77,1,5/8/2012
98,953.59,928.24,439.78,2,5/8/2012
99,953.59,928.24,439.79,3,5/8/2012
100,953.59,928.24,439.8,4,5/8/2012
101,953.59,928.23,439.81,5,5/8/2012
102,953.59,928.22,439.83,6,5/8/2012
103,953.59,928.21,439.85,7,5/8/2012
104,953.59,928.21,439.86,8,5/8/2012
105,953.59,928.21,439.86,9,5/8/2012
106,953.59,928.21,439.85,10,5/8/2012
107,953.59,928.21,439.84,11,5/8/2012
108,953.59,928.22,439.83,12,5/8/2012
109,953.59,928.22,439.81,13,5/8/2012
110,953.59,928.22,439.8,14,5/8/2012
111,953.59,928.22,439.79,15,5/8/2012
112,953.59,928.22,439.78,16,5/8/2012
113,953.58,928.23,439.77,17,5/8/2012
114,953.58,928.23,439.76,18,5/8/2012
115,953.58,928.23,439.76,19,5/8/2012
116,953.58,928.23,439.75,20,5/8/2012
117,953.58,928.23,439.74,21,5/8/2012
118,953.58,928.23,439.73,22,5/8/2012
119,953.58,928.23,439.73,23,5/8/2012
120,953.58,928.22,439.72,0,6/8/2012
121,953.58,928.22,439.74,1,6/8/2012
122,953.58,928.21,439.75,2,6/8/2012
123,953.58,928.2,439.77,3,6/8/2012
124,953.58,928.2,439.78,4,6/8/2012
125,953.58,928.19,439.8,5,6/8/2012
126,953.58,928.18,439.82,6,6/8/2012
127,953.58,928.18,439.83,7,6/8/2012
128,953.58,928.18,439.83,8,6/8/2012
129,953.58,928.18,439.82,9,6/8/2012
130,953.58,928.18,439.82,10,6/8/2012
131,953.58,928.18,439.81,11,6/8/2012
132,953.58,928.18,439.8,12,6/8/2012
133,953.58,928.18,439.79,13,6/8/2012
134,953.58,928.18,439.79,14,6/8/2012
135,953.58,928.18,439.78,15,6/8/2012
136,953.58,928.18,439.77,16,6/8/2012
137,953.57,928.19,439.77,17,6/8/2012
138,953.57,928.19,439.77,18,6/8/2012
139,953.57,928.2,439.78,19,6/8/2012
140,953.57,928.2,439.77,20,6/8/2012
141,953.57,928.2,439.75,21,6/8/2012
142,953.57,928.2,439.75,22,6/8/2012
143,953.57,928.2,439.74,23,6/8/2012
144,953.57,928.2,439.76,0,7/8/2012
145,953.57,928.19,439.77,1,7/8/2012
146,953.57,928.19,439.77,2,7/8/2012
147,953.57,928.18,439.78,3,7/8/2012
148,953.57,928.18,439.8,4,7/8/2012
149,953.57,928.17,439.81,5,7/8/2012
150,953.57,928.16,439.82,6,7/8/2012
151,953.57,928.16,439.82,7,7/8/2012
152,953.57,928.16,439.81,8,7/8/2012
153,953.57,928.16,439.81,9,7/8/2012
154,953.57,928.16,439.8,10,7/8/2012
155,953.57,928.16,439.8,11,7/8/2012
156,953.56,928.16,439.79,12,7/8/2012
157,953.56,928.16,439.78,13,7/8/2012
158,953.56,928.16,439.78,14,7/8/2012
159,953.56,928.17,439.77,15,7/8/2012
160,953.56,928.17,439.76,16,7/8/2012
161,953.56,928.17,439.75,17,7/8/2012
162,953.56,928.17,439.76,18,7/8/2012
163,953.56,928.17,439.76,19,7/8/2012
164,953.56,928.17,439.75,20,7/8/2012
165,953.56,928.19,439.75,21,7/8/2012
166,953.56,928.2,439.75,22,7/8/2012
167,953.56,928.21,439.75,23,7/8/2012
168,953.57,928.22,439.76,0,8/8/2012
169,953.57,928.22,439.77,1,8/8/2012
170,953.58,928.23,439.78,2,8/8/2012
171,953.58,928.23,439.79,3,8/8/2012
172,953.58,928.24,439.81,4,8/8/2012
173,953.58,928.24,439.84,5,8/8/2012
174,953.59,928.25,439.92,6,8/8/2012
175,953.59,928.26,439.98,7,8/8/2012
176,953.59,928.26,440.0,8,8/8/2012
177,953.6,928.27,440.0,9,8/8/2012
178,953.6,928.27,440.0,10,8/8/2012
179,953.6,928.28,440.0,11,8/8/2012
180,953.61,928.29,440.0,12,8/8/2012
181,953.61,928.29,440.0,13,8/8/2012
182,953.61,928.3,440.0,14,8/8/2012
183,953.62,928.32,440.0,15,8/8/2012
184,953.62,928.32,440.0,16,8/8/2012
185,953.63,928.33,440.0,17,8/8/2012
186,953.63,928.34,440.0,18,8/8/2012
187,953.63,928.35,440.0,19,8/8/2012
188,953.64,928.36,440.0,20,8/8/2012
189,953.64,928.37,440.0,21,8/8/2012
190,953.64,928.38,440.0,22,8/8/2012
191,953.65,928.39,440.0,23,8/8/2012
192,953.65,928.39,440.0,0,9/8/2012
193,953.65,928.39,440.0,1,9/8/2012
194,953.65,928.4,440.0,2,9/8/2012
195,953.65,928.4,440.0,3,9/8/2012
196,953.65,928.4,439.99,4,9/8/2012
197,953.65,928.41,439.98,5,9/8/2012
198,953.65,928.42,439.98,6,9/8/2012
199,953.65,928.42,439.97,7,9/8/2012
200,953.65,928.42,439.97,8,9/8/2012
201,953.65,928.43,439.95,9,9/8/2012
202,953.65,928.43,439.94,10,9/8/2012
203,953.65,928.43,439.94,11,9/8/2012
204,953.65,928.44,439.93,12,9/8/2012
205,953.65,928.44,439.93,13,9/8/2012
206,953.65,928.44,439.92,14,9/8/2012
207,953.65,928.45,439.92,15,9/8/2012
208,953.65,928.45,439.91,16,9/8/2012
209,953.65,928.46,439.91,17,9/8/2012
210,953.65,928.46,439.9,18,9/8/2012
211,953.65,928.46,439.9,19,9/8/2012
212,953.65,928.47,439.89,20,9/8/2012
213,953.65,928.47,439.89,21,9/8/2012
214,953.65,928.47,439.88,22,9/8/2012
215,953.65,928.47,439.88,23,9/8/2012
216,953.65,928.48,439.88,0,10/8/2012
217,953.65,928.49,439.88,1,10/8/2012
218,953.65,928.49,439.88,2,10/8/2012
219,953.65,928.49,439.88,3,10/8/2012
220,953.65,928.49,439.88,4,10/8/2012
221,953.65,928.49,439.88,5,10/8/2012
222,953.65,928.5,439.87,6,10/8/2012
223,953.65,928.5,439.87,7,10/8/2012
224,953.65,928.5,439.86,8,10/8/2012
225,953.65,928.5,439.85,9,10/8/2012
226,953.65,928.5,439.84,10,10/8/2012
227,953.65,928.5,439.83,11,10/8/2012
228,953.65,928.51,439.82,12,10/8/2012
229,953.65,928.51,439.82,13,10/8/2012
230,953.65,928.51,439.82,14,10/8/2012
231,953.65,928.51,439.82,15,10/8/2012
232,953.65,928.51,439.83,16,10/8/2012
233,953.65,928.52,439.83,17,10/8/2012
234,953.65,928.52,439.83,18,10/8/2012
235,953.65,928.52,439.83,19,10/8/2012
236,953.65,928.52,439.82,20,10/8/2012
237,953.65,928.52,439.82,21,10/8/2012
238,953.65,928.53,439.82,22,10/8/2012
239,953.66,928.53,439.82,23,10/8/2012
240,953.66,928.54,439.83,0,11/8/2012
241,953.66,928.54,439.84,1,11/8/2012
242,953.66,928.54,439.85,2,11/8/2012
243,953.66,928.54,439.85,3,11/8/2012
244,953.66,928.54,439.85,4,11/8/2012
245,953.66,928.54,439.85,5,11/8/2012
246,953.67,928.55,439.85,6,11/8/2012
247,953.67,928.55,439.85,7,11/8/2012
248,953.67,928.55,439.85,8,11/8/2012
249,953.67,928.55,439.87,9,11/8/2012
250,953.67,928.55,439.88,10,11/8/2012
251,953.67,928.55,439.89,11,11/8/2012
252,953.67,928.56,439.89,12,11/8/2012
253,953.67,928.56,439.89,13,11/8/2012
254,953.67,928.56,439.89,14,11/8/2012
255,953.67,928.56,439.88,15,11/8/2012
256,953.67,928.56,439.88,16,11/8/2012
257,953.67,928.57,439.87,17,11/8/2012
258,953.67,928.57,439.87,18,11/8/2012
259,953.67,928.57,439.87,19,11/8/2012
260,953.67,928.57,439.86,20,11/8/2012
261,953.67,928.57,439.86,21,11/8/2012
262,953.67,928.57,439.85,22,11/8/2012
263,953.67,928.57,439.84,23,11/8/2012
264,953.67,928.57,439.84,0,12/8/2012
265,953.67,928.57,439.84,1,12/8/2012
266,953.67,928.57,439.84,2,12/8/2012
267,953.67,928.57,439.83,3,12/8/2012
268,953.67,928.57,439.83,4,12/8/2012
269,953.67,928.57,439.84,5,12/8/2012
270,953.67,928.57,439.84,6,12/8/2012
271,953.66,928.57,439.85,7,12/8/2012
272,953.66,928.57,439.86,8,12/8/2012
273,953.66,928.57,439.86,9,12/8/2012
274,953.66,928.57,439.87,10,12/8/2012
275,953.66,928.57,439.87,11,12/8/2012
276,953.66,928.57,439.87,12,12/8/2012
277,953.66,928.57,439.87,13,12/8/2012
278,953.66,928.57,439.87,14,12/8/2012
279,953.66,928.57,439.87,15,12/8/2012
280,953.66,928.57,439.87,16,12/8/2012
281,953.66,928.57,439.86,17,12/8/2012
282,953.66,928.57,439.85,18,12/8/2012
283,953.66,928.57,439.85,19,12/8/2012
284,953.66,928.57,439.85,20,12/8/2012
285,953.66,928.57,439.84,21,12/8/2012
286,953.66,928.57,439.84,22,12/8/2012
287,953.66,928.56,439.83,23,12/8/2012
288,953.66,928.56,439.84,0,13/8/2012
289,953.66,928.56,439.84,1,13/8/2012
290,953.66,928.56,439.85,2,13/8/2012
291,953.66,928.56,439.86,3,13/8/2012
292,953.66,928.56,439.87,4,13/8/2012
293,953.66,928.56,439.9,5,13/8/2012
294,953.66,928.56,439.93,6,13/8/2012
295,953.66,928.56,439.93,7,13/8/2012
296,953.66,928.56,439.92,8,13/8/2012
297,953.65,928.56,439.91,9,13/8/2012
298,953.65,928.56,439.9,10,13/8/2012
299,953.65,928.56,439.89,11,13/8/2012
300,953.65,928.56,439.87,12,13/8/2012
301,953.65,928.56,439.86,13,13/8/2012
302,953.65,928.56,439.85,14,13/8/2012
303,953.65,928.56,439.84,15,13/8/2012
304,953.65,928.56,439.84,16,13/8/2012
305,953.65,928.56,439.84,17,13/8/2012
306,953.65,928.56,439.82,18,13/8/2012
307,953.65,928.56,439.81,19,13/8/2012
308,953.65,928.56,439.8,20,13/8/2012
309,953.65,928.56,439.79,21,13/8/2012
310,953.65,928.56,439.79,22,13/8/2012
311,953.65,928.56,439.78,23,13/8/2012
312,953.64,928.56,439.78,0,14/8/2012
313,953.64,928.56,439.77,1,14/8/2012
314,953.64,928.55,439.77,2,14/8/2012
315,953.64,928.55,439.77,3,14/8/2012
316,953.64,928.54,439.77,4,14/8/2012
317,953.64,928.53,439.77,5,14/8/2012
318,953.64,928.52,439.76,6,14/8/2012
319,953.64,928.52,439.75,7,14/8/2012
320,953.64,928.52,439.74,8,14/8/2012
321,953.64,928.52,439.74,9,14/8/2012
322,953.64,928.52,439.73,10,14/8/2012
323,953.64,928.52,439.72,11,14/8/2012
324,953.64,928.52,439.71,12,14/8/2012
325,953.64,928.52,439.71,13,14/8/2012
326,953.64,928.53,439.7,14,14/8/2012
327,953.64,928.53,439.7,15,14/8/2012
328,953.64,928.54,439.69,16,14/8/2012
329,953.64,928.55,439.69,17,14/8/2012
330,953.64,928.55,439.69,18,14/8/2012
331,953.64,928.55,439.69,19,14/8/2012
332,953.64,928.55,439.69,20,14/8/2012
333,953.64,928.55,439.69,21,14/8/2012
334,953.64,928.55,439.69,22,14/8/2012
335,953.64,928.55,439.69,23,14/8/2012
336,953.64,928.55,439.69,0,15/8/2012
337,953.64,928.55,439.69,1,15/8/2012
338,953.64,928.55,439.69,2,15/8/2012
339,953.64,928.56,439.7,3,15/8/2012
340,953.64,928.56,439.7,4,15/8/2012
341,953.64,928.56,439.7,5,15/8/2012
342,953.64,928.56,439.69,6,15/8/2012
343,953.64,928.56,439.69,7,15/8/2012
344,953.64,928.56,439.68,8,15/8/2012
345,953.64,928.56,439.68,9,15/8/2012
346,953.64,928.56,439.67,10,15/8/2012
347,953.64,928.56,439.66,11,15/8/2012
348,953.64,928.56,439.65,12,15/8/2012
349,953.64,928.56,439.65,13,15/8/2012
350,953.64,928.56,439.65,14,15/8/2012
351,953.64,928.56,439.65,15,15/8/2012
352,953.64,928.56,439.65,16,15/8/2012
353,953.64,928.57,439.65,17,15/8/2012
354,953.64,928.57,439.65,18,15/8/2012
355,953.64,928.57,439.64,19,15/8/2012
356,953.64,928.57,439.64,20,15/8/2012
357,953.64,928.58,439.65,21,15/8/2012
358,953.64,928.58,439.65,22,15/8/2012
359,953.64,928.59,439.66,23,15/8/2012
360,953.64,928.59,439.66,0,16/8/2012
361,953.64,928.6,439.68,1,16/8/2012
362,953.64,928.6,439.69,2,16/8/2012
363,953.64,928.61,439.71,3,16/8/2012
364,953.64,928.61,439.72,4,16/8/2012
365,953.64,928.61,439.73,5,16/8/2012
366,953.64,928.61,439.74,6,16/8/2012
367,953.64,928.61,439.75,7,16/8/2012
368,953.64,928.61,439.75,8,16/8/2012
369,953.63,928.61,439.75,9,16/8/2012
370,953.63,928.61,439.74,10,16/8/2012
371,953.63,928.61,439.73,11,16/8/2012
372,953.63,928.61,439.73,12,16/8/2012
373,953.63,928.61,439.73,13,16/8/2012
374,953.62,928.61,439.73,14,16/8/2012
375,953.62,928.61,439.73,15,16/8/2012
376,953.62,928.61,439.74,16,16/8/2012
377,953.62,928.61,439.74,17,16/8/2012
378,953.62,928.61,439.74,18,16/8/2012
379,953.62,928.61,439.74,19,16/8/2012
380,953.62,928.61,439.74,20,16/8/2012
381,953.62,928.62,439.74,21,16/8/2012
382,953.62,928.62,439.74,22,16/8/2012
383,953.62,928.62,439.75,23,16/8/2012
384,953.62,928.63,439.75,0,17/8/2012
385,953.62,928.63,439.76,1,17/8/2012
386,953.62,928.63,439.76,2,17/8/2012
387,953.62,928.64,439.76,3,17/8/2012
388,953.62,928.64,439.76,4,17/8/2012
389,953.62,928.64,439.76,5,17/8/2012
390,953.62,928.64,439.76,6,17/8/2012
391,953.62,928.65,439.76,7,17/8/2012
392,953.62,928.65,439.76,8,17/8/2012
393,953.62,928.65,439.76,9,17/8/2012
394,953.62,928.65,439.76,10,17/8/2012
395,953.62,928.65,439.76,11,17/8/2012
396,953.62,928.66,439.76,12,17/8/2012
397,953.62,928.66,439.76,13,17/8/2012
398,953.62,928.67,439.75,14,17/8/2012
399,953.62,928.67,439.76,15,17/8/2012
400,953.62,928.67,439.75,16,17/8/2012
401,953.62,928.67,439.75,17,17/8/2012
402,953.62,928.67,439.75,18,17/8/2012
403,953.62,928.67,439.75,19,17/8/2012
404,953.62,928.67,439.75,20,17/8/2012
405,953.62,928.67,439.76,21,17/8/2012
406,953.62,928.67,439.76,22,17/8/2012
407,953.62,928.67,439.76,23,17/8/2012
408,953.62,928.67,439.77,0,18/8/2012
409,953.62,928.67,439.78,1,18/8/2012
410,953.62,928.67,439.78,2,18/8/2012
411,953.62,928.67,439.77,3,18/8/2012
412,953.62,928.67,439.77,4,18/8/2012
413,953.62,928.67,439.76,5,18/8/2012
414,953.62,928.67,439.76,6,18/8/2012
415,953.62,928.67,439.76,7,18/8/2012
416,953.62,928.67,439.76,8,18/8/2012
417,953.62,928.67,439.76,9,18/8/2012
418,953.62,928.67,439.76,10,18/8/2012
419,953.62,928.67,439.76,11,18/8/2012
420,953.62,928.68,439.75,12,18/8/2012
421,953.62,928.68,439.75,13,18/8/2012
422,953.62,928.68,439.75,14,18/8/2012
423,953.61,928.68,439.75,15,18/8/2012
424,953.61,928.68,439.76,16,18/8/2012
425,953.61,928.68,439.77,17,18/8/2012
426,953.61,928.68,439.78,18,18/8/2012
427,953.61,928.68,439.78,19,18/8/2012
428,953.61,928.68,439.77,20,18/8/2012
429,953.61,928.68,439.77,21,18/8/2012
430,953.61,928.68,439.76,22,18/8/2012
431,953.61,928.68,439.76,23,18/8/2012
432,953.6,928.67,439.76,0,19/8/2012
433,953.6,928.67,439.77,1,19/8/2012
434,953.6,928.67,439.77,2,19/8/2012
435,953.6,928.67,439.77,3,19/8/2012
436,953.6,928.66,439.76,4,19/8/2012
437,953.6,928.66,439.76,5,19/8/2012
438,953.6,928.66,439.75,6,19/8/2012
439,953.59,928.65,439.75,7,19/8/2012
440,953.59,928.65,439.74,8,19/8/2012
441,953.59,928.65,439.73,9,19/8/2012
442,953.59,928.65,439.73,10,19/8/2012
443,953.59,928.65,439.73,11,19/8/2012
444,953.59,928.64,439.73,12,19/8/2012
445,953.59,928.64,439.72,13,19/8/2012
446,953.59,928.64,439.71,14,19/8/2012
447,953.59,928.64,439.71,15,19/8/2012
448,953.59,928.63,439.71,16,19/8/2012
449,953.59,928.63,439.71,17,19/8/2012
450,953.59,928.63,439.71,18,19/8/2012
451,953.59,928.63,439.71,19,19/8/2012
452,953.59,928.63,439.7,20,19/8/2012
453,953.59,928.63,439.7,21,19/8/2012
454,953.58,928.62,439.7,22,19/8/2012
455,953.58,928.62,439.7,23,19/8/2012
456,953.58,928.62,439.71,0,20/8/2012
457,953.58,928.62,439.72,1,20/8/2012
458,953.58,928.62,439.74,2,20/8/2012
459,953.58,928.61,439.76,3,20/8/2012
460,953.58,928.61,439.76,4,20/8/2012
461,953.58,928.61,439.77,5,20/8/2012
462,953.58,928.61,439.78,6,20/8/2012
463,953.57,928.6,439.78,7,20/8/2012
464,953.57,928.6,439.78,8,20/8/2012
465,953.57,928.6,439.78,9,20/8/2012
466,953.57,928.6,439.76,10,20/8/2012
467,953.57,928.6,439.75,11,20/8/2012
468,953.56,928.59,439.75,12,20/8/2012
469,953.56,928.59,439.74,13,20/8/2012
470,953.56,928.59,439.74,14,20/8/2012
471,953.56,928.59,439.73,15,20/8/2012
472,953.56,928.59,439.72,16,20/8/2012
473,953.56,928.59,439.72,17,20/8/2012
474,953.56,928.59,439.72,18,20/8/2012
475,953.56,928.59,439.72,19,20/8/2012
476,953.56,928.59,439.72,20,20/8/2012
477,953.56,928.59,439.72,21,20/8/2012
478,953.56,928.59,439.72,22,20/8/2012
479,953.56,928.59,439.71,23,20/8/2012
480,953.56,928.59,439.71,0,21/8/2012
481,953.55,928.59,439.72,1,21/8/2012
482,953.55,928.59,439.73,2,21/8/2012
483,953.55,928.59,439.73,3,21/8/2012
484,953.55,928.59,439.74,4,21/8/2012
485,953.55,928.59,439.74,5,21/8/2012
486,953.55,928.59,439.74,6,21/8/2012
487,953.55,928.59,439.73,7,21/8/2012
488,953.55,928.59,439.72,8,21/8/2012
489,953.55,928.59,439.72,9,21/8/2012
490,953.55,928.59,439.7,10,21/8/2012
491,953.55,928.59,439.7,11,21/8/2012
492,953.54,928.59,439.69,12,21/8/2012
493,953.54,928.59,439.69,13,21/8/2012
494,953.54,928.59,439.69,14,21/8/2012
495,953.54,928.59,439.68,15,21/8/2012
496,953.54,928.59,439.68,16,21/8/2012
497,953.53,928.59,439.68,17,21/8/2012
498,953.53,928.59,439.68,18,21/8/2012
499,953.53,928.59,439.68,19,21/8/2012
500,953.53,928.59,439.68,20,21/8/2012
501,953.53,928.59,439.68,21,21/8/2012
502,953.53,928.59,439.68,22,21/8/2012
503,953.53,928.59,439.69,23,21/8/2012
504,953.52,928.59,439.7,0,22/8/2012
505,953.52,928.59,439.71,1,22/8/2012
506,953.52,928.59,439.72,2,22/8/2012
507,953.52,928.59,439.72,3,22/8/2012
508,953.52,928.59,439.72,4,22/8/2012
509,953.52,928.59,439.72,5,22/8/2012
510,953.52,928.59,439.73,6,22/8/2012
511,953.52,928.59,439.73,7,22/8/2012
512,953.52,928.59,439.73,8,22/8/2012
513,953.51,928.59,439.72,9,22/8/2012
514,953.51,928.59,439.7,10,22/8/2012
515,953.51,928.59,439.7,11,22/8/2012
516,953.51,928.59,439.7,12,22/8/2012
517,953.51,928.59,439.71,13,22/8/2012
518,953.51,928.59,439.71,14,22/8/2012
519,953.51,928.59,439.7,15,22/8/2012
520,953.51,928.59,439.7,16,22/8/2012
521,953.51,928.59,439.7,17,22/8/2012
522,953.51,928.59,439.7,18,22/8/2012
523,953.51,928.59,439.69,19,22/8/2012
524,953.51,928.59,439.69,20,22/8/2012
525,953.51,928.59,439.68,21,22/8/2012
526,953.51,928.59,439.67,22,22/8/2012
527,953.51,928.59,439.67,23,22/8/2012
528,953.5,928.59,439.68,0,23/8/2012
529,953.5,928.59,439.68,1,23/8/2012
530,953.5,928.58,439.68,2,23/8/2012
531,953.5,928.58,439.68,3,23/8/2012
532,953.5,928.56,439.68,4,23/8/2012
533,953.5,928.55,439.69,5,23/8/2012
534,953.5,928.54,439.71,6,23/8/2012
535,953.5,928.54,439.71,7,23/8/2012
536,953.5,928.54,439.72,8,23/8/2012
537,953.5,928.54,439.72,9,23/8/2012
538,953.5,928.54,439.72,10,23/8/2012
539,953.5,928.54,439.72,11,23/8/2012
540,953.5,928.54,439.71,12,23/8/2012
541,953.5,928.54,439.71,13,23/8/2012
542,953.5,928.54,439.7,14,23/8/2012
543,953.5,928.54,439.7,15,23/8/2012
544,953.5,928.54,439.68,16,23/8/2012
545,953.5,928.54,439.68,17,23/8/2012
546,953.5,928.54,439.67,18,23/8/2012
547,953.5,928.54,439.66,19,23/8/2012
548,953.5,928.54,439.66,20,23/8/2012
549,953.5,928.54,439.66,21,23/8/2012
550,953.5,928.54,439.66,22,23/8/2012
551,953.5,928.54,439.65,23,23/8/2012
552,953.5,928.54,439.65,0,24/8/2012
553,953.5,928.53,439.65,1,24/8/2012
554,953.5,928.53,439.65,2,24/8/2012
555,953.5,928.52,439.66,3,24/8/2012
556,953.5,928.52,439.68,4,24/8/2012
557,953.5,928.51,439.7,5,24/8/2012
558,953.49,928.5,439.71,6,24/8/2012
559,953.49,928.5,439.71,7,24/8/2012
560,953.49,928.5,439.71,8,24/8/2012
561,953.49,928.5,439.71,9,24/8/2012
562,953.49,928.5,439.7,10,24/8/2012
563,953.49,928.5,439.69,11,24/8/2012
564,953.49,928.5,439.68,12,24/8/2012
565,953.49,928.5,439.67,13,24/8/2012
566,953.49,928.5,439.67,14,24/8/2012
567,953.49,928.5,439.66,15,24/8/2012
568,953.49,928.5,439.65,16,24/8/2012
569,953.48,928.51,439.65,17,24/8/2012
570,953.48,928.51,439.65,18,24/8/2012
571,953.48,928.51,439.66,19,24/8/2012
572,953.48,928.51,439.66,20,24/8/2012
573,953.48,928.51,439.65,21,24/8/2012
574,953.48,928.51,439.65,22,24/8/2012
575,953.48,928.51,439.65,23,24/8/2012
576,953.48,928.51,439.67,0,25/8/2012
577,953.48,928.51,439.69,1,25/8/2012
578,953.48,928.5,439.7,2,25/8/2012
579,953.48,928.49,439.71,3,25/8/2012
580,953.48,928.48,439.72,4,25/8/2012
581,953.48,928.48,439.74,5,25/8/2012
582,953.48,928.47,439.75,6,25/8/2012
583,953.48,928.47,439.77,7,25/8/2012
584,953.48,928.47,439.77,8,25/8/2012
585,953.48,928.47,439.79,9,25/8/2012
586,953.48,928.47,439.79,10,25/8/2012
587,953.48,928.47,439.79,11,25/8/2012
588,953.48,928.47,439.78,12,25/8/2012
589,953.48,928.47,439.78,13,25/8/2012
590,953.48,928.47,439.78,14,25/8/2012
591,953.48,928.47,439.78,15,25/8/2012
592,953.48,928.48,439.78,16,25/8/2012
593,953.48,928.48,439.77,17,25/8/2012
594,953.48,928.48,439.77,18,25/8/2012
595,953.48,928.48,439.76,19,25/8/2012
596,953.48,928.49,439.76,20,25/8/2012
597,953.48,928.5,439.76,21,25/8/2012
598,953.48,928.5,439.75,22,25/8/2012
599,953.48,928.5,439.74,23,25/8/2012
600,953.47,928.5,439.73,0,26/8/2012
601,953.47,928.49,439.73,1,26/8/2012
602,953.47,928.49,439.72,2,26/8/2012
603,953.47,928.47,439.73,3,26/8/2012
604,953.47,928.47,439.73,4,26/8/2012
605,953.47,928.46,439.74,5,26/8/2012
