,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
52,952.7,925.36,841.024,682.816,439.85,4,3/6/2015
53,952.7,925.36,841.036,682.685,439.86,5,3/6/2015
54,952.7,925.36,841.053,682.62,439.86,6,3/6/2015
55,952.7,925.37,841.067,682.555,439.88,7,3/6/2015
56,952.7,925.37,841.081,682.571,439.89,8,3/6/2015
57,952.7,925.37,841.095,682.912,439.89,9,3/6/2015
58,952.7,925.37,841.108,682.677,439.88,10,3/6/2015
59,952.7,925.37,841.122,682.744,439.88,11,3/6/2015
60,952.7,925.38,841.134,682.696,439.87,12,3/6/2015
61,952.7,925.38,841.146,682.711,439.87,13,3/6/2015
62,952.7,925.38,841.158,682.845,439.86,14,3/6/2015
63,952.7,925.38,841.163,682.826,439.86,15,3/6/2015
64,952.7,925.38,841.141,682.758,439.86,16,3/6/2015
65,952.69,925.38,841.16,682.741,439.85,17,3/6/2015
66,952.69,925.38,841.181,682.714,439.84,18,3/6/2015
67,952.69,925.38,841.199,682.968,439.83,19,3/6/2015
68,952.69,925.38,841.218,682.77,439.82,20,3/6/2015
69,952.69,925.39,841.227,682.727,439.82,21,3/6/2015
70,952.69,925.39,841.228,682.781,439.81,22,3/6/2015
71,952.69,925.39,841.226,682.519,439.81,23,3/6/2015
72,952.69,925.39,841.218,682.899,439.81,0,4/6/2015
73,952.69,925.39,841.243,682.5,439.82,1,4/6/2015
74,952.69,925.39,841.274,682.351,439.83,2,4/6/2015
75,952.69,925.39,841.296,682.401,439.84,3,4/6/2015
76,952.68,925.4,841.318,682.369,439.85,4,4/6/2015
77,952.68,925.4,841.338,682.474,439.86,5,4/6/2015
78,952.68,925.41,841.359,682.673,439.87,6,4/6/2015
79,952.68,925.41,841.382,682.77,439.88,7,4/6/2015
80,952.68,925.41,841.4,682.77,439.89,8,4/6/2015
81,952.67,925.41,841.42,682.971,439.89,9,4/6/2015
82,952.67,925.41,841.438,682.904,439.89,10,4/6/2015
83,952.67,925.41,841.419,682.791,439.89,11,4/6/2015
84,952.67,925.41,841.403,682.791,439.89,12,4/6/2015
85,952.67,925.41,841.386,682.823,439.89,13,4/6/2015
86,952.66,925.42,841.366,682.789,439.89,14,4/6/2015
87,952.66,925.42,841.347,682.791,439.88,15,4/6/2015
88,952.66,925.42,841.327,682.744,439.88,16,4/6/2015
89,952.66,925.42,841.305,682.651,439.888,17,4/6/2015
90,952.66,925.42,841.28,682.5,439.87,18,4/6/2015
91,952.66,925.42,841.25,682.519,439.87,19,4/6/2015
92,952.66,925.42,841.23,682.556,439.86,20,4/6/2015
93,952.66,925.42,841.24,682.825,439.85,21,4/6/2015
94,952.66,925.42,841.26,682.674,439.84,22,4/6/2015
95,952.66,925.42,841.27,682.462,439.84,23,4/6/2015
96,952.66,925.42,841.29,682.365,439.86,0,5/6/2015
97,952.66,925.42,841.3,682.487,439.88,1,5/6/2015
98,952.66,925.42,841.32,682.586,439.89,2,5/6/2015
99,952.66,925.42,841.33,682.685,439.91,3,5/6/2015
100,952.66,925.42,841.34,682.652,439.92,4,5/6/2015
101,952.66,925.42,841.35,682.699,439.93,5,5/6/2015
102,952.65,925.43,841.36,682.732,439.93,6,5/6/2015
103,952.65,925.43,841.38,682.798,439.93,7,5/6/2015
104,952.65,925.43,841.39,682.782,439.92,8,5/6/2015
105,952.65,925.43,841.36,682.744,439.92,9,5/6/2015
106,952.65,925.43,841.33,682.879,439.91,10,5/6/2015
107,952.65,925.43,841.3,682.832,439.91,11,5/6/2015
108,952.65,925.43,841.27,682.784,439.9,12,5/6/2015
109,952.65,925.43,841.24,682.798,439.9,13,5/6/2015
110,952.65,925.43,841.21,682.815,439.9,14,5/6/2015
111,952.65,925.43,841.199,682.753,439.9,15,5/6/2015
112,952.64,925.43,841.176,682.888,439.9,16,5/6/2015
113,952.64,925.44,841.156,682.77,439.9,17,5/6/2015
114,952.64,925.45,841.133,682.691,439.9,18,5/6/2015
115,952.65,925.45,841.11,682.86,439.9,19,5/6/2015
116,952.65,925.45,841.087,682.744,439.89,20,5/6/2015
117,952.65,925.45,841,682.695,439.89,21,5/6/2015
118,952.65,925.45,841.129,682.645,439.88,22,5/6/2015
119,952.65,925.45,841.148,682.366,439.88,23,5/6/2015
120,952.65,925.46,841.168,682.382,439.88,0,6/6/2015
121,952.65,925.46,841.187,682.55,439.88,1,6/6/2015
122,952.65,925.45,841.203,682.552,439.89,2,6/6/2015
123,952.65,925.44,841.22,682.604,439.89,3,6/6/2015
124,952.65,925.43,841.237,682.785,439.89,4,6/6/2015
125,952.65,925.42,841.252,682.885,439.89,5,6/6/2015
126,952.65,925.4,841.269,682.705,439.89,6,6/6/2015
127,952.65,925.4,841.28,682.84,439.9,7,6/6/2015
128,952.65,925.39,841.29,683.042,439.9,8,6/6/2015
129,952.65,925.39,841.3,682.893,439.9,9,6/6/2015
130,952.65,925.39,841.32,682.868,439.9,10,6/6/2015
131,952.65,925.39,841.33,682.95,439.9,11,6/6/2015
132,952.65,925.39,841.34,682.934,439.89,12,6/6/2015
133,952.64,925.39,841.36,682.786,439.89,13,6/6/2015
134,952.64,925.39,841.33,682.722,439.88,14,6/6/2015
135,952.64,925.39,841.3,682.786,439.87,15,6/6/2015
136,952.64,925.39,841.27,682.755,439.87,16,6/6/2015
137,952.63,925.39,841.241,682.757,439.86,17,6/6/2015
138,952.63,925.39,841.212,682.64,439.86,18,6/6/2015
139,952.63,925.39,841.182,682.832,439.84,19,6/6/2015
140,952.63,925.39,841.164,682.819,439.84,20,6/6/2015
141,952.63,925.39,841.184,682.816,439.83,21,6/6/2015
142,952.63,925.39,841.276,682.699,439.83,22,6/6/2015
143,952.63,925.4,841.343,682.635,439.83,23,6/6/2015
144,952.63,925.41,841.411,682.629,439.84,0,7/6/2015
145,952.63,925.41,841.484,682.3,439.85,1,7/6/2015
146,952.63,925.41,841.557,682.3,439.85,2,7/6/2015
147,952.63,925.4,841.609,682.387,439.85,3,7/6/2015
148,952.63,925.38,841.655,682.387,439.85,4,7/6/2015
149,952.63,925.38,841.689,682.518,439.85,5,7/6/2015
150,952.63,925.38,841.713,682.735,439.85,6,7/6/2015
151,952.63,925.38,841.73,682.851,439.85,7,7/6/2015
152,952.63,925.38,841.739,682.817,439.85,8,7/6/2015
153,952.63,925.38,841.737,682.636,439.85,9,7/6/2015
154,952.63,925.38,841.71,682.834,439.85,10,7/6/2015
155,952.63,925.39,841.69,682.832,439.85,11,7/6/2015
156,952.63,925.4,841.67,682.817,439.84,12,7/6/2015
157,952.63,925.4,841.65,682.803,439.84,13,7/6/2015
158,952.63,925.4,841.62,682.8,439.84,14,7/6/2015
159,952.63,925.4,841.603,682.851,439.84,15,7/6/2015
160,952.63,925.4,841.577,682.704,439.83,16,7/6/2015
161,952.63,925.4,841.55,682.376,439.83,17,7/6/2015
162,952.63,925.4,841.52,682.496,439.82,18,7/6/2015
163,952.63,925.4,841.49,682.779,439.82,19,7/6/2015
164,952.63,925.41,841.45,682.795,439.81,20,7/6/2015
165,952.63,925.41,841.42,682.894,439.81,21,7/6/2015
166,952.63,925.41,841.388,682.829,439.8,22,7/6/2015
167,952.63,925.41,841.366,682.878,439.8,23,7/6/2015
168,952.63,925.42,841.36,682.453,439.81,0,8/6/2015
169,952.63,925.42,841.362,682.586,439.82,1,8/6/2015
170,952.63,925.42,841.402,682.651,439.85,2,8/6/2015
171,952.63,925.42,841.483,682.705,439.86,3,8/6/2015
172,952.63,925.42,841.551,682.958,439.86,4,8/6/2015
173,952.63,925.42,841.6,682.567,439.86,5,8/6/2015
174,952.63,925.42,841.63,682.236,439.86,6,8/6/2015
175,952.63,925.42,841.668,682.418,439.87,7,8/6/2015
176,952.63,925.42,841.689,682.601,439.87,8,8/6/2015
177,952.63,925.42,841.704,682.851,439.87,9,8/6/2015
178,952.63,925.42,841.696,682.869,439.87,10,8/6/2015
179,952.63,925.42,841.681,682.786,439.86,11,8/6/2015
180,952.64,925.42,841.68,682.804,439.86,12,8/6/2015
181,952.64,925.42,841.69,682.82,439.87,13,8/6/2015
182,952.64,925.43,841.749,682.838,439.87,14,8/6/2015
183,952.64,925.43,841.802,682.838,439.87,15,8/6/2015
184,952.64,925.43,841.864,682.789,439.86,16,8/6/2015
185,952.64,925.43,841.932,682.804,439.86,17,8/6/2015
186,952.64,925.43,841.984,682.789,439.85,18,8/6/2015
187,952.65,925.45,842.021,682.723,439.85,19,8/6/2015
188,952.66,925.46,842.044,682.696,439.85,20,8/6/2015
189,952.66,925.46,842.057,682.844,439.85,21,8/6/2015
190,952.66,925.46,842.06,682.747,439.85,22,8/6/2015
191,952.66,925.47,842.054,683.207,439.84,23,8/6/2015
192,952.67,925.47,842.043,682.698,439.84,0,9/6/2015
193,952.67,925.46,842.04,682.716,439.84,1,9/6/2015
194,952.67,925.46,842.038,682.738,439.84,2,9/6/2015
195,952.67,925.45,842.034,682.576,439.85,3,9/6/2015
196,952.67,925.45,842.025,682.329,439.86,4,9/6/2015
197,952.67,925.45,842.015,682.491,439.87,5,9/6/2015
198,952.67,925.45,842,682.527,439.88,6,9/6/2015
199,952.67,925.46,841.984,682.624,439.89,7,9/6/2015
200,952.67,925.46,841.967,682.739,439.89,8,9/6/2015
201,952.67,925.46,841.946,682.691,439.89,9,9/6/2015
202,952.67,925.46,841.924,682.838,439.9,10,9/6/2015
203,952.67,925.46,841.899,682.84,439.9,11,9/6/2015
204,952.68,925.48,841.874,682.758,439.9,12,9/6/2015
205,952.68,925.48,841.847,682.893,439.9,13,9/6/2015
206,952.68,925.48,841.82,682.859,439.9,14,9/6/2015
207,952.68,925.49,841.793,682.943,439.9,15,9/6/2015
208,952.68,925.49,841.77,682.795,439.95,16,9/6/2015
209,952.69,925.5,841.762,682.698,439.96,17,9/6/2015
210,952.69,925.5,841.761,682.714,439.97,18,9/6/2015
211,952.69,925.5,841.76,682.719,439.97,19,9/6/2015
212,952.69,925.5,841.761,682.85,439.97,20,9/6/2015
213,952.69,925.5,841.762,682.733,439.97,21,9/6/2015
214,952.69,925.5,841.765,682.717,439.97,22,9/6/2015
215,952.69,925.5,841.766,682.767,439.97,23,9/6/2015
216,952.69,925.51,841.764,682.601,439.97,0,10/6/2015
217,952.69,925.5,841.799,682.304,439.97,1,10/6/2015
218,952.69,925.49,841.829,682.337,439.98,2,10/6/2015
219,952.69,925.48,841.85,682.45,439.99,3,10/6/2015
220,952.69,925.47,841.893,682.534,440,4,10/6/2015
221,952.69,925.46,841.918,682.698,440,5,10/6/2015
222,952.69,925.45,841.946,682.75,440,6,10/6/2015
223,952.69,925.46,841.946,682.751,440,7,10/6/2015
224,952.69,925.46,841.947,682.67,440.01,8,10/6/2015
225,952.69,925.46,841.901,682.711,440,9,10/6/2015
226,952.69,925.46,841.849,682.826,439.98,10,10/6/2015
227,952.69,925.46,841.805,682.844,439.96,11,10/6/2015
228,952.69,925.46,841.77,682.797,439.93,12,10/6/2015
229,952.69,925.47,841.735,682.763,439.93,13,10/6/2015
230,952.69,925.47,841.712,682.779,439.93,14,10/6/2015
231,952.69,925.47,841.692,682.797,439.92,15,10/6/2015
232,952.69,925.47,841.68,682.848,439.92,16,10/6/2015
233,952.69,925.48,841.65,682.786,439.92,17,10/6/2015
234,952.69,925.48,841.63,682.803,439.92,18,10/6/2015
235,952.69,925.48,841.6,682.822,439.91,19,10/6/2015
236,952.69,925.48,841.58,682.872,439.91,20,10/6/2015
237,952.69,925.48,841.55,682.643,439.91,21,10/6/2015
238,952.69,925.49,841.51,682.944,439.9,22,10/6/2015
239,952.69,925.49,841.48,682.835,439.9,23,10/6/2015
240,952.69,925.49,841.45,682.735,439.91,0,11/6/2015
241,952.69,925.49,841.47,682.748,439.91,1,11/6/2015
242,952.69,925.49,841.5,682.682,439.91,2,11/6/2015
243,952.69,925.49,841.533,682.499,439.92,3,11/6/2015
244,952.69,925.49,841.564,682.598,439.92,4,11/6/2015
245,952.69,925.49,841.594,682.782,439.93,5,11/6/2015
246,952.69,925.5,841.62,682.717,439.94,6,11/6/2015
247,952.69,925.5,841.656,682.536,439.95,7,11/6/2015
248,952.69,925.5,841.667,682.621,439.96,8,11/6/2015
249,952.69,925.5,841.661,682.782,439.96,9,11/6/2015
250,952.69,925.5,841.655,682.786,439.97,10,11/6/2015
251,952.69,925.5,841.645,682.689,439.98,11,11/6/2015
252,952.69,925.5,841.636,682.708,439.98,12,11/6/2015
253,952.69,925.5,841.625,682.742,439.98,13,11/6/2015
254,952.69,925.5,841.61,682.748,439.98,14,11/6/2015
255,952.69,925.51,841.6,682.736,439.99,15,11/6/2015
256,952.69,925.51,841.587,682.739,439.99,16,11/6/2015
257,952.69,925.51,841.6,682.704,439.99,17,11/6/2015
258,952.69,925.51,842.045,682.637,440,18,11/6/2015
259,952.69,925.51,843.018,682.739,439.96,19,11/6/2015
260,952.69,925.51,843.681,682.825,439.93,20,11/6/2015
261,952.69,925.51,843.785,682.859,439.94,21,11/6/2015
262,952.7,925.53,843.745,682.812,439.99,22,11/6/2015
263,952.71,925.57,843.695,682.763,439.9,23,11/6/2015
264,952.71,925.57,843.691,682.685,439.98,0,12/6/2015
265,952.71,925.63,843.649,682.44,439.87,1,12/6/2015
266,952.72,925.66,843.585,682.326,439.93,2,12/6/2015
267,952.72,925.69,843.52,682.441,439.93,3,12/6/2015
268,952.72,925.72,843.462,682.642,440,4,12/6/2015
269,952.73,925.75,843.414,682.909,439.87,5,12/6/2015
270,952.75,925.78,843.37,682.747,439.91,6,12/6/2015
271,952.76,925.8,843.33,682.748,440,7,12/6/2015
272,952.76,925.8,843.299,682.663,440,8,12/6/2015
273,952.76,925.8,843.27,682.797,439.99,9,12/6/2015
274,952.76,925.8,843.243,682.782,439.97,10,12/6/2015
275,952.76,925.8,843.22,682.801,439.94,11,12/6/2015
276,952.77,925.82,843.202,682.648,439.94,12,12/6/2015
277,952.77,925.82,843.183,682.632,439.94,13,12/6/2015
278,952.77,925.83,843.166,682.866,439.94,14,12/6/2015
279,952.78,925.84,843.151,682.897,439.98,15,12/6/2015
280,952.78,925.84,843.138,682.782,439.98,16,12/6/2015
281,952.78,925.84,843.12,682.766,439.96,17,12/6/2015
282,952.79,925.84,843.11,682.75,439.92,18,12/6/2015
283,952.79,925.84,843.099,682.685,439.9,19,12/6/2015
284,952.79,925.84,843.091,682.702,439.88,20,12/6/2015
285,952.79,925.85,843.081,682.784,439.88,21,12/6/2015
286,952.8,925.88,843.074,682.722,439.87,22,12/6/2015
287,952.8,925.9,843.069,682.378,439.87,23,12/6/2015
288,952.8,925.91,843.062,682.475,439.88,0,13/6/2015
289,952.8,925.91,843.055,682.755,439.89,1,13/6/2015
290,952.8,925.91,843.049,682.577,439.9,2,13/6/2015
291,952.8,925.91,843.041,682.446,439.9,3,13/6/2015
292,952.8,925.91,843.033,682.348,439.9,4,13/6/2015
293,952.81,925.91,843.023,682.431,439.9,5,13/6/2015
294,952.81,925.91,843.12,682.699,439.9,6,13/6/2015
295,952.82,925.92,843,682.8,439.9,7,13/6/2015
296,952.82,925.93,842.985,682.931,439.91,8,13/6/2015
297,952.82,925.93,842.969,682.633,439.92,9,13/6/2015
298,952.83,925.94,842.951,682.853,439.93,10,13/6/2015
299,952.83,925.94,842.933,682.871,439.93,11,13/6/2015
300,952.83,925.95,842.912,682.642,439.94,12,13/6/2015
301,952.83,925.95,842.889,682.676,439.95,13,13/6/2015
302,952.83,925.95,842.871,682.871,439.95,14,13/6/2015
303,952.84,925.95,842.85,682.863,439.95,15,13/6/2015
304,952.84,925.96,842.829,682.788,439.95,16,13/6/2015
305,952.84,925.97,842.806,682.788,439.95,17,13/6/2015
306,952.84,925.97,842.784,682.742,439.96,18,13/6/2015
307,952.84,925.97,842.76,682.909,439.96,19,13/6/2015
308,952.84,925.98,842.734,682.825,439.96,20,13/6/2015
309,952.84,925.98,842.71,682.761,439.96,21,13/6/2015
310,952.84,925.99,842.728,682.679,439.97,22,13/6/2015
311,952.84,925.99,842.738,682.381,439.98,23,13/6/2015
312,952.84,925.99,842.743,682.533,439.98,0,14/6/2015
313,952.84,925.99,842.743,682.831,439.98,1,14/6/2015
314,952.84,925.99,842.749,682.816,439.44,2,14/6/2015
315,952.84,925.99,842.754,682.866,439.44,3,14/6/2015
316,952.84,925.99,842.763,682.792,440,4,14/6/2015
317,952.85,925.99,842.784,682.698,440,5,14/6/2015
318,952.85,925.99,842.804,682.456,440.01,6,14/6/2015
319,952.85,925.99,842.821,682.31,440,7,14/6/2015
320,952.85,925.99,842.835,682.738,439.99,8,14/6/2015
321,952.85,925.99,842.844,682.235,439.97,9,14/6/2015
322,952.85,925.99,842.852,681.146,439.98,10,14/6/2015
323,952.85,925.99,842.854,681.6,439.98,11,14/6/2015
324,952.86,926,842.856,682.409,439.99,12,14/6/2015
325,952.86,926,842.858,682.879,439.99,13,14/6/2015
326,952.86,926,842.85,682.778,439.99,14,14/6/2015
327,952.86,926,842.846,682.747,440,15,14/6/2015
328,952.86,926.01,842.838,682.646,440,16,14/6/2015
329,952.86,926.01,842.829,682.329,439.96,17,14/6/2015
330,952.86,926.02,842.815,682.581,439.98,18,14/6/2015
331,952.86,926.02,842.802,682.784,440,19,14/6/2015
332,952.86,926.03,842.93,682.801,440,20,14/6/2015
333,952.86,926.03,842.98,682.738,440,21,14/6/2015
334,952.86,926.03,843,682.689,440,22,14/6/2015
335,952.86,926.04,843.008,682.325,440,23,14/6/2015
336,952.86,926.04,843.01,682.211,440,0,15/6/2015
337,952.86,926.04,843.006,682.162,440,1,15/6/2015
338,952.86,926.04,843,682.096,440,2,15/6/2015
339,952.86,926.03,842.99,682.031,440,3,15/6/2015
340,952.86,926.02,842.976,682.08,440,4,15/6/2015
341,952.86,926.01,842.962,682.329,440,5,15/6/2015
342,952.86,926,842.946,682.394,440,6,15/6/2015
343,952.86,926.01,842.92,682.639,440,7,15/6/2015
344,952.86,926.01,842.9,682.82,440,8,15/6/2015
345,952.87,926.01,842.88,682.719,440,9,15/6/2015
346,952.87,926.02,842.86,682.699,440,10,15/6/2015
347,952.87,926.02,842.84,682.838,440,11,15/6/2015
348,952.87,926.02,842.82,682.887,440,12,15/6/2015
349,952.87,926.02,842.79,682.67,440,13,15/6/2015
350,952.87,926.02,842.76,682.62,440,14,15/6/2015
351,952.87,926.03,842.74,682.884,440,15,15/6/2015
352,952.87,926.03,842.7,682.651,440,16,15/6/2015
353,952.87,926.03,842.68,682.766,439.99,17,15/6/2015
354,952.87,926.03,842.65,682.432,439.99,18,15/6/2015
355,952.87,926.03,842.617,682.738,439.99,19,15/6/2015
356,952.87,926.03,842.584,682.674,439.98,20,15/6/2015
357,952.87,926.03,842.548,682.295,439.98,21,15/6/2015
358,952.87,926.03,842.512,682.244,439.98,22,15/6/2015
359,952.87,926.03,842.487,682.21,439.99,23,15/6/2015
360,952.87,926.03,842.438,682.21,439.99,0,16/6/2015
361,952.87,925.02,842.403,682.161,439.99,1,16/6/2015
362,952.87,926.01,842.364,682.112,439.99,2,16/6/2015
363,952.87,926,842.327,682.064,439.99,3,16/6/2015
364,952.87,925.99,842.291,682.064,439.99,4,16/6/2015
365,952.87,925.98,842.251,682.21,439.99,5,16/6/2015
366,952.87,925.97,842.212,682.275,439.99,6,16/6/2015
367,952.87,925.97,842.17,682.337,439.99,7,16/6/2015
368,952.87,925.98,842.13,682.472,439.99,8,16/6/2015
369,952.87,925.98,842.102,682.677,439.99,9,16/6/2015
370,952.87,925.98,842.06,682.882,439.99,10,16/6/2015
371,952.87,925.98,842.02,682.924,439.98,11,16/6/2015
372,952.87,925.98,841.99,682.81,439.98,12,16/6/2015
373,952.87,925.99,841.95,682.779,439.98,13,16/6/2015
374,952.87,925.99,841.92,682.813,439.98,14,16/6/2015
375,952.87,925.99,841.89,682.899,439.96,15,16/6/2015
376,952.87,925.99,841.871,682.754,439.95,16,16/6/2015
377,952.87,926,841.828,682.835,439.94,17,16/6/2015
378,952.87,926,841.791,682.657,439.94,18,16/6/2015
379,952.87,926,841.743,682.609,439.93,19,16/6/2015
380,952.87,926.01,841.7,682.713,439.92,20,16/6/2015
381,952.87,926.01,841.65,682.596,439.91,21,16/6/2015
382,952.87,926.01,841.605,682.319,439.91,22,16/6/2015
383,952.87,926,841.557,682.252,439.91,23,16/6/2015
384,952.87,925.99,841.505,682.251,439.91,0,17/6/2015
385,952.87,925.98,841.533,682.267,439.9,1,17/6/2015
386,952.87,925.97,841.573,682.275,439.9,2,17/6/2015
387,952.87,925.96,841.608,682.372,439.9,3,17/6/2015
388,952.87,925.95,841.644,682.322,439.9,4,17/6/2015
389,952.87,925.93,841.677,682.488,439.89,5,17/6/2015
390,952.87,925.92,841.708,682.555,439.89,6,17/6/2015
391,952.87,925.92,841.743,682.841,439.89,7,17/6/2015
392,952.87,925.92,841.777,682.879,439.88,8,17/6/2015
393,952.87,925.92,841.806,682.764,439.88,9,17/6/2015
394,952.87,925.92,841.778,682.403,439.88,10,17/6/2015
395,952.87,925.92,841.74,682.508,439.87,11,17/6/2015
396,952.87,925.93,841.72,682.786,439.87,12,17/6/2015
397,952.87,925.93,841.689,682.81,439.86,13,17/6/2015
398,952.87,925.93,841.66,682.716,439.86,14,17/6/2015
399,952.87,925.93,841.629,682.848,439.85,15,17/6/2015
400,952.87,925.93,841.602,682.788,439.85,16,17/6/2015
401,952.87,925.94,841.57,682.785,439.82,17,17/6/2015
402,952.87,925.94,841.538,682.785,439.81,18,17/6/2015
403,952.87,925.94,841.511,682.754,439.8,19,17/6/2015
404,952.87,925.94,841.482,682.509,439.8,20,17/6/2015
405,952.87,925.94,841.512,682.226,439.78,21,17/6/2015
406,952.87,925.94,841.544,682.649,439.78,22,17/6/2015
407,952.87,925.93,841.585,682.955,439.78,23,17/6/2015
408,952.86,925.92,841.617,682.726,439.78,0,18/6/2015
409,952.86,925.91,841.65,682.576,439.78,1,18/6/2015
410,952.86,925.9,841.687,682.543,439.78,2,18/6/2015
411,952.86,925.89,841.729,682.381,439.78,3,18/6/2015
412,952.86,925.88,841.763,682.233,439.78,4,18/6/2015
413,952.86,925.87,841.801,682.242,439.78,5,18/6/2015
414,952.86,925.86,841.837,682.161,439.79,6,18/6/2015
415,952.86,925.86,841.876,682.083,439.79,7,18/6/2015
416,952.86,925.86,841.918,682.264,439.8,8,18/6/2015
417,952.86,925.86,841.91,682.871,439.8,9,18/6/2015
418,952.86,925.86,841.898,682.764,439.8,10,18/6/2015
419,952.86,925.86,841.894,682.781,439.79,11,18/6/2015
420,952.86,925.86,841.897,682.795,439.79,12,18/6/2015
421,952.86,925.86,841.903,682.795,439.78,13,18/6/2015
422,952.86,925.87,841.91,682.763,439.78,14,18/6/2015
423,952.86,925.87,841.918,682.795,439.78,15,18/6/2015
424,952.86,925.87,841.91,682.766,439.77,16,18/6/2015
425,952.86,925.88,841.905,682.95,439.77,17,18/6/2015
426,952.86,925.88,841.9,682.637,439.76,18,18/6/2015
427,952.86,925.88,841.9,682.925,439.75,19,18/6/2015
428,952.86,925.88,841.9,682.609,439.75,20,18/6/2015
429,952.86,925.89,841.9,682.758,439.75,21,18/6/2015
430,952.86,925.89,841.9,682.677,439.74,22,18/6/2015
431,952.86,925.89,841.895,682.308,439.74,23,18/6/2015
432,952.86,925.89,841.889,682.341,439.75,0,19/6/2015
433,952.86,925.89,841.881,682.39,439.75,1,19/6/2015
434,952.86,925.89,841.9,682.611,439.75,2,19/6/2015
435,952.86,925.89,841.933,682.713,439.75,3,19/6/2015
436,952.86,925.89,841.963,682.515,439.75,4,19/6/2015
437,952.86,925.89,841.987,682.249,439.76,5,19/6/2015
438,952.86,925.89,842.015,682.367,439.76,6,19/6/2015
439,952.86,925.88,842.042,682.518,439.76,7,19/6/2015
440,952.86,925.88,842.065,682.869,439.76,8,19/6/2015
441,952.86,925.88,842.063,682.835,439.76,9,19/6/2015
442,952.86,925.89,842.062,682.784,439.75,10,19/6/2015
443,952.86,925.9,842.06,682.823,439.74,11,19/6/2015
444,952.86,925.9,842.057,682.801,439.74,12,19/6/2015
445,952.86,925.9,842.05,682.816,439.73,13,19/6/2015
446,952.86,925.9,842.045,682.812,439.72,14,19/6/2015
447,952.86,925.91,842.037,682.84,439.72,15,19/6/2015
448,952.86,925.92,842.025,682.807,439.7,16,19/6/2015
449,952.86,925.94,842.001,682.745,439.69,17,19/6/2015
450,952.86,925.46,841.967,682.708,439.68,18,19/6/2015
