,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
157,955.91,928.24,841.59,439.91,13,7/11/2013
158,955.91,928.24,841.6,439.91,14,7/11/2013
159,955.91,928.24,841.61,439.91,15,7/11/2013
160,955.91,928.24,841.61,439.9,16,7/11/2013
161,955.91,928.25,841.62,439.89,17,7/11/2013
162,955.91,928.25,841.63,439.88,18,7/11/2013
163,955.91,928.25,841.64,439.88,19,7/11/2013
164,955.91,928.26,841.66,439.87,20,7/11/2013
165,955.91,928.26,841.67,439.87,21,7/11/2013
166,955.91,928.26,841.67,439.87,22,7/11/2013
167,955.91,928.26,841.67,439.87,23,7/11/2013
168,955.91,928.25,841.68,439.86,0,8/11/2013
169,955.91,928.24,841.68,439.88,1,8/11/2013
170,955.91,928.23,841.69,439.88,2,8/11/2013
171,955.91,928.22,841.7,439.89,3,8/11/2013
172,955.91,928.21,841.7,439.91,4,8/11/2013
173,955.91,928.2,841.71,439.92,5,8/11/2013
174,955.91,928.19,841.71,439.93,6,8/11/2013
175,955.91,928.19,841.73,439.93,7,8/11/2013
176,955.91,928.19,841.73,439.93,8,8/11/2013
177,955.91,928.19,841.73,439.93,9,8/11/2013
178,955.91,928.2,841.74,439.92,10,8/11/2013
179,955.91,928.2,841.74,439.91,11,8/11/2013
180,955.91,928.2,841.75,439.9,12,8/11/2013
181,955.91,928.2,841.76,439.9,13,8/11/2013
182,955.91,928.2,841.76,439.89,14,8/11/2013
183,955.9,928.21,841.76,439.89,15,8/11/2013
184,955.9,928.21,841.76,439.88,16,8/11/2013
185,955.9,928.22,841.77,439.86,17,8/11/2013
186,955.9,928.24,841.78,439.88,18,8/11/2013
187,955.9,928.26,841.78,439.9,19,8/11/2013
188,955.9,928.28,841.8,439.91,20,8/11/2013
189,955.9,928.3,841.82,439.91,21,8/11/2013
190,955.9,928.32,841.85,439.91,22,8/11/2013
191,955.9,928.32,841.88,439.91,23,8/11/2013
192,955.9,928.31,841.91,439.91,0,9/11/2013
193,955.9,928.31,841.92,439.91,1,9/11/2013
194,955.9,928.3,841.92,439.93,2,9/11/2013
195,955.9,928.29,841.9,439.93,3,9/11/2013
196,955.9,928.28,841.89,439.93,4,9/11/2013
197,955.9,928.27,841.88,439.92,5,9/11/2013
198,955.9,928.26,841.87,439.92,6,9/11/2013
199,955.9,928.26,841.88,439.91,7,9/11/2013
200,955.9,928.26,841.88,439.91,8,9/11/2013
201,955.91,928.25,841.89,439.91,9,9/11/2013
202,955.91,928.25,841.91,439.91,10,9/11/2013
203,955.91,928.24,841.91,439.91,11,9/11/2013
204,955.92,928.23,841.9,439.9,12,9/11/2013
205,955.92,928.23,841.89,439.9,13,9/11/2013
206,955.92,928.22,841.89,439.9,14,9/11/2013
207,955.92,928.22,841.89,439.89,15,9/11/2013
208,955.92,928.22,841.88,439.89,16,9/11/2013
209,955.92,928.22,841.88,439.89,17,9/11/2013
210,955.92,928.2,841.92,439.88,18,9/11/2013
211,955.93,928.23,841.92,439.88,19,9/11/2013
212,955.93,928.23,841.93,439.88,20,9/11/2013
213,955.94,928.24,841.93,439.88,21,9/11/2013
214,955.94,928.24,841.93,439.88,22,9/11/2013
215,955.94,928.24,841.92,439.88,23,9/11/2013
216,955.95,928.24,841.92,439.87,0,10/11/2013
217,955.95,928.24,841.92,439.86,1,10/11/2013
218,955.95,928.24,841.91,439.86,2,10/11/2013
219,955.95,928.24,841.91,439.87,3,10/11/2013
220,955.95,928.24,841.92,439.89,4,10/11/2013
221,955.95,928.24,841.93,439.9,5,10/11/2013
222,955.95,928.24,841.94,439.95,6,10/11/2013
223,955.95,928.24,841.95,439.97,7,10/11/2013
224,955.95,928.24,841.95,439.98,8,10/11/2013
225,955.96,928.24,841.95,439.98,9,10/11/2013
226,955.96,928.24,841.94,439.97,10,10/11/2013
227,955.96,928.23,841.94,439.96,11,10/11/2013
228,955.96,928.22,841.94,439.95,12,10/11/2013
229,955.96,928.21,841.93,439.94,13,10/11/2013
230,955.96,928.2,841.92,439.93,14,10/11/2013
231,955.96,928.19,841.92,439.93,15,10/11/2013
232,955.96,928.18,841.94,439.93,16,10/11/2013
233,955.96,928.17,841.93,439.92,17,10/11/2013
234,955.96,928.16,841.97,439.91,18,10/11/2013
235,955.96,928.16,842,439.89,19,10/11/2013
236,955.96,928.16,842,439.88,20,10/11/2013
237,955.96,928.15,842,439.88,21,10/11/2013
238,955.96,928.14,842,439.88,22,10/11/2013
239,955.96,928.13,842,439.89,23,10/11/2013
240,955.96,928.12,842,439.89,0,11/11/2013
241,955.96,928.11,842,439.9,1,11/11/2013
242,955.96,928.1,842,439.91,2,11/11/2013
243,955.96,928.1,842,439.93,3,11/11/2013
244,955.96,928.09,842.01,439.95,4,11/11/2013
245,955.96,928.09,842.02,439.98,5,11/11/2013
246,955.97,928.09,842.02,440,6,11/11/2013
247,955.97,928.1,842.04,439.99,7,11/11/2013
248,955.97,928.1,842.04,439.99,8,11/11/2013
249,955.97,928.1,842.04,439.97,9,11/11/2013
250,955.97,928.1,842.05,439.97,10,11/11/2013
251,955.97,928.11,842.05,439.95,11,11/11/2013
252,955.97,928.11,842.05,439.94,12,11/11/2013
253,955.97,928.11,842.05,439.93,13,11/11/2013
254,955.97,928.11,842.05,439.91,14,11/11/2013
255,955.97,928.12,842.05,439.9,15,11/11/2013
256,955.97,928.13,842.05,439.88,16,11/11/2013
257,955.97,928.13,842.05,439.87,17,11/11/2013
258,955.97,928.14,842.05,439.86,18,11/11/2013
259,955.97,928.15,842.05,439.86,19,11/11/2013
260,955.97,928.15,842.05,439.85,20,11/11/2013
261,955.97,928.15,842.06,439.85,21,11/11/2013
262,955.98,928.15,842.07,439.84,22,11/11/2013
263,955.98,928.15,842.09,439.84,23,11/11/2013
264,955.98,928.15,842.09,439.86,0,12/11/2013
265,955.98,928.15,842.1,439.87,1,12/11/2013
266,955.98,928.15,842.1,439.87,2,12/11/2013
267,955.98,928.15,842.1,439.87,3,12/11/2013
268,955.98,928.15,842.1,439.88,4,12/11/2013
269,955.98,928.15,842.1,439.89,5,12/11/2013
270,955.98,928.17,842.1,439.88,6,12/11/2013
271,955.98,928.18,842.1,439.87,7,12/11/2013
272,955.98,928.18,842.1,439.87,8,12/11/2013
273,955.98,928.18,842.1,439.86,9,12/11/2013
274,955.98,928.19,842.09,439.86,10,12/11/2013
275,955.98,928.21,842.08,439.86,11,12/11/2013
276,955.98,928.21,842.08,439.86,12,12/11/2013
277,955.98,928.21,842.07,439.85,13,12/11/2013
278,955.98,928.21,842.06,439.83,14,12/11/2013
279,955.98,928.21,842.05,439.83,15,12/11/2013
280,955.98,928.21,842.04,439.82,16,12/11/2013
281,955.98,928.21,842.04,439.83,17,12/11/2013
282,955.98,928.22,842.02,439.83,18,12/11/2013
283,955.98,928.22,842,439.83,19,12/11/2013
284,955.98,928.22,841.98,439.83,20,12/11/2013
285,955.98,928.23,841.97,439.83,21,12/11/2013
286,955.98,928.23,841.98,439.83,22,12/11/2013
287,955.98,928.22,841.95,439.83,23,12/11/2013
288,955.98,928.21,841.93,439.83,0,13/11/2013
289,955.98,928.21,841.93,439.84,1,13/11/2013
290,955.98,928.21,841.92,439.86,2,13/11/2013
291,955.98,928.2,841.9,439.87,3,13/11/2013
292,955.98,928.19,841.9,439.87,4,13/11/2013
293,955.98,928.18,841.88,439.88,5,13/11/2013
294,955.98,928.17,841.86,439.88,6,13/11/2013
295,955.98,928.17,841.84,439.88,7,13/11/2013
296,955.98,928.17,841.82,439.88,8,13/11/2013
297,955.98,928.17,841.8,439.88,9,13/11/2013
298,955.98,928.18,841.8,439.87,10,13/11/2013
299,955.98,928.18,841.8,439.87,11,13/11/2013
300,955.98,928.18,841.8,439.86,12,13/11/2013
301,955.98,928.18,841.8,439.85,13,13/11/2013
302,955.97,928.19,841.8,439.84,14,13/11/2013
303,955.97,928.19,841.8,439.84,15,13/11/2013
304,955.97,928.19,841.8,439.84,16,13/11/2013
305,955.97,928.19,841.8,439.84,17,13/11/2013
306,955.97,928.2,841.8,439.84,18,13/11/2013
307,955.97,928.21,841.82,439.83,19,13/11/2013
308,955.97,928.22,841.84,439.83,20,13/11/2013
309,955.97,928.23,841.86,439.83,21,13/11/2013
310,955.97,928.23,841.85,439.83,22,13/11/2013
311,955.97,928.25,841.84,439.84,23,13/11/2013
312,955.97,928.25,841.82,439.84,0,14/11/2013
313,955.97,928.25,841.81,439.84,1,14/11/2013
314,955.97,928.25,841.8,439.85,2,14/11/2013
315,955.97,928.25,841.79,439.86,3,14/11/2013
316,955.97,928.25,841.79,439.87,4,14/11/2013
317,955.97,928.25,841.79,439.88,5,14/11/2013
318,955.97,928.25,841.79,439.89,6,14/11/2013
319,955.97,928.25,841.79,439.89,7,14/11/2013
320,955.97,928.25,841.79,439.89,8,14/11/2013
321,955.97,928.25,841.79,439.89,9,14/11/2013
322,955.97,928.25,841.79,439.88,10,14/11/2013
323,955.97,928.25,841.79,439.87,11,14/11/2013
324,955.97,928.26,841.79,439.86,12,14/11/2013
325,955.97,928.26,841.8,439.85,13,14/11/2013
326,955.97,928.26,841.8,439.84,14,14/11/2013
327,955.97,928.27,841.8,439.83,15,14/11/2013
328,955.97,928.28,841.8,439.81,16,14/11/2013
329,955.97,928.3,841.8,439.81,17,14/11/2013
330,955.97,928.3,841.8,439.81,18,14/11/2013
331,955.97,928.3,841.8,439.81,19,14/11/2013
332,955.97,928.3,841.8,439.81,20,14/11/2013
333,955.97,928.31,841.8,439.81,21,14/11/2013
334,955.97,928.31,841.8,439.81,22,14/11/2013
335,955.97,928.31,841.8,439.81,23,14/11/2013
336,955.97,928.31,841.8,439.81,0,15/11/2013
337,955.97,928.31,841.79,439.81,1,15/11/2013
338,955.97,928.31,841.79,439.81,2,15/11/2013
339,955.97,928.3,841.78,439.82,3,15/11/2013
340,955.97,928.29,841.77,439.83,4,15/11/2013
341,955.97,928.28,841.77,439.83,5,15/11/2013
342,955.97,928.28,841.76,439.83,6,15/11/2013
343,955.97,928.28,841.76,439.85,7,15/11/2013
344,955.97,928.29,841.75,439.86,8,15/11/2013
345,955.97,928.29,841.74,439.87,9,15/11/2013
346,955.97,928.29,841.74,439.87,10,15/11/2013
347,955.97,928.29,841.73,439.86,11,15/11/2013
348,955.97,928.29,841.73,439.86,12,15/11/2013
349,955.97,928.3,841.73,439.86,13,15/11/2013
350,955.97,928.3,841.72,439.86,14,15/11/2013
351,955.97,928.3,841.73,439.86,15,15/11/2013
352,955.97,928.31,841.75,439.86,16,15/11/2013
353,955.97,928.32,841.83,439.86,17,15/11/2013
354,955.97,928.34,841.83,439.86,18,15/11/2013
355,955.97,928.36,841.89,439.86,19,15/11/2013
356,955.97,928.36,841.91,439.87,20,15/11/2013
357,955.97,928.36,841.93,439.87,21,15/11/2013
358,955.97,928.38,841.95,439.87,22,15/11/2013
359,955.97,928.38,841.97,439.86,23,15/11/2013
360,955.97,928.38,841.99,439.85,0,16/11/2013
361,955.97,928.38,842,439.86,1,16/11/2013
362,955.97,928.38,842,439.86,2,16/11/2013
363,955.97,928.37,842,439.86,3,16/11/2013
364,955.97,928.36,842,439.87,4,16/11/2013
365,955.97,928.35,842,439.87,5,16/11/2013
366,955.97,928.35,841.98,439.87,6,16/11/2013
367,955.97,928.34,841.96,439.87,7,16/11/2013
368,955.97,928.33,841.95,439.87,8,16/11/2013
369,955.97,928.32,841.94,439.86,9,16/11/2013
370,955.97,928.31,841.92,439.85,10,16/11/2013
371,955.97,928.31,841.9,439.84,11,16/11/2013
372,955.97,928.31,841.89,439.83,12,16/11/2013
373,955.97,928.3,841.88,439.82,13,16/11/2013
374,955.97,928.3,841.87,439.82,14,16/11/2013
375,955.97,928.29,841.84,439.83,15,16/11/2013
376,955.97,928.29,841.82,439.82,16,16/11/2013
377,955.97,928.28,841.8,439.82,17,16/11/2013
378,955.97,928.28,841.8,439.82,18,16/11/2013
379,955.97,928.28,841.8,439.81,19,16/11/2013
380,955.97,928.28,841.8,439.81,20,16/11/2013
381,955.97,928.28,841.8,439.81,21,16/11/2013
382,955.97,928.28,841.8,439.81,22,16/11/2013
383,955.97,928.28,841.8,439.82,23,16/11/2013
384,955.97,928.28,841.8,439.82,0,17/11/2013
385,955.97,928.28,841.8,439.82,1,17/11/2013
386,955.97,928.28,841.8,439.82,2,17/11/2013
387,955.97,928.28,841.79,439.82,3,17/11/2013
388,955.97,928.28,841.81,439.81,4,17/11/2013
389,955.97,928.28,841.82,439.8,5,17/11/2013
390,955.97,928.28,841.82,439.79,6,17/11/2013
391,955.97,928.27,841.81,439.79,7,17/11/2013
392,955.97,928.26,841.8,439.79,8,17/11/2013
393,955.97,928.26,841.8,439.79,9,17/11/2013
394,955.97,928.25,841.8,439.79,10,17/11/2013
395,955.97,928.25,841.79,439.78,11,17/11/2013
396,955.97,928.23,841.78,439.77,12,17/11/2013
397,955.97,928.22,841.77,439.77,13,17/11/2013
398,955.97,928.2,841.77,439.78,14,17/11/2013
399,955.97,928.19,841.77,439.79,15,17/11/2013
400,955.97,928.18,841.76,439.8,16,17/11/2013
401,955.97,928.17,841.75,439.81,17,17/11/2013
402,955.97,928.16,841.74,439.82,18,17/11/2013
403,955.96,928.16,841.74,439.81,19,17/11/2013
404,955.96,928.16,841.73,439.81,20,17/11/2013
405,955.96,928.16,841.73,439.81,21,17/11/2013
406,955.96,928.16,841.73,439.81,22,17/11/2013
407,955.96,928.16,841.71,439.81,23,17/11/2013
408,955.97,928.15,841.71,439.81,0,18/11/2013
409,955.97,928.14,841.71,439.81,1,18/11/2013
410,955.97,928.13,841.7,439.82,2,18/11/2013
411,955.97,928.12,841.7,439.84,3,18/11/2013
412,955.97,928.11,841.69,439.86,4,18/11/2013
413,955.97,928.1,841.69,439.86,5,18/11/2013
414,955.97,928.09,841.68,439.87,6,18/11/2013
415,955.97,928.09,841.67,439.87,7,18/11/2013
416,955.97,928.09,841.66,439.87,8,18/11/2013
417,955.97,928.1,841.66,439.87,9,18/11/2013
418,955.97,928.1,841.66,439.87,10,18/11/2013
419,955.97,928.1,841.64,439.86,11,18/11/2013
420,955.97,928.11,841.64,439.85,12,18/11/2013
421,955.97,928.11,841.63,439.83,13,18/11/2013
422,955.97,928.11,841.62,439.82,14,18/11/2013
423,955.97,928.11,841.61,439.81,15,18/11/2013
424,955.97,928.11,841.59,439.81,16,18/11/2013
425,955.97,928.12,841.58,439.81,17,18/11/2013
426,955.97,928.12,841.57,439.81,18,18/11/2013
427,955.97,928.12,841.55,439.81,19,18/11/2013
428,955.97,928.12,841.54,439.8,20,18/11/2013
429,955.97,928.12,841.52,439.8,21,18/11/2013
430,955.97,928.12,841.51,439.81,22,18/11/2013
431,955.97,928.12,841.5,439.81,23,18/11/2013
432,955.97,928.12,841.48,439.82,0,19/11/2013
433,955.97,928.12,841.47,439.83,1,19/11/2013
434,955.97,928.12,841.45,439.83,2,19/11/2013
435,955.97,928.12,841.44,439.83,3,19/11/2013
436,955.97,928.12,841.42,439.84,4,19/11/2013
437,955.97,928.12,841.44,439.83,5,19/11/2013
438,955.97,928.11,841.45,439.84,6,19/11/2013
439,955.97,928.11,841.45,439.84,7,19/11/2013
440,955.97,928.11,841.49,439.84,8,19/11/2013
441,955.97,928.11,841.48,439.85,9,19/11/2013
442,955.97,928.11,841.49,439.84,10,19/11/2013
443,955.97,928.12,841.5,439.83,11,19/11/2013
444,955.97,928.12,841.51,439.82,12,19/11/2013
445,955.97,928.12,841.53,439.82,13,19/11/2013
446,955.97,928.12,841.55,439.81,14,19/11/2013
447,955.97,928.13,841.57,439.8,15,19/11/2013
448,955.97,928.13,841.59,439.79,16,19/11/2013
449,955.97,928.13,841.59,439.78,17,19/11/2013
450,955.97,928.13,841.6,439.78,18,19/11/2013
451,955.97,928.13,841.61,439.77,19,19/11/2013
452,955.97,928.13,841.62,439.77,20,19/11/2013
453,955.97,928.13,841.62,439.77,21,19/11/2013
454,955.97,928.13,841.63,439.76,22,19/11/2013
455,955.97,928.13,841.64,439.75,23,19/11/2013
456,955.97,928.12,841.65,439.74,0,20/11/2013
457,955.97,928.11,841.66,439.75,1,20/11/2013
458,955.97,928.1,841.66,439.77,2,20/11/2013
459,955.97,928.09,841.67,439.77,3,20/11/2013
460,955.97,928.08,841.67,439.78,4,20/11/2013
461,955.97,928.07,841.68,439.77,5,20/11/2013
462,955.97,928.06,841.68,439.77,6,20/11/2013
463,955.97,928.06,841.69,439.78,7,20/11/2013
464,955.97,928.06,841.69,439.79,8,20/11/2013
465,955.97,928.06,841.7,439.79,9,20/11/2013
466,955.97,928.06,841.7,439.79,10,20/11/2013
467,955.97,928.06,841.7,439.78,11,20/11/2013
468,955.97,928.06,841.7,439.77,12,20/11/2013
469,955.97,928.08,841.71,439.77,13,20/11/2013
470,955.97,928.08,841.72,439.76,14,20/11/2013
471,955.97,928.08,841.73,439.75,15,20/11/2013
472,955.97,928.08,841.74,439.75,16,20/11/2013
473,955.97,928.08,841.75,439.75,17,20/11/2013
474,955.97,928.09,841.76,439.75,18,20/11/2013
475,955.97,928.09,841.76,439.75,19,20/11/2013
476,955.97,928.09,841.76,439.74,20,20/11/2013
477,955.97,928.09,841.76,439.74,21,20/11/2013
478,955.97,928.09,841.76,439.73,22,20/11/2013
479,955.97,928.09,841.77,439.72,23,20/11/2013
480,955.96,928.08,841.77,439.71,0,21/11/2013
481,955.96,928.07,841.78,439.71,1,21/11/2013
482,955.96,928.06,841.78,439.73,2,21/11/2013
483,955.96,928.05,841.78,439.74,3,21/11/2013
484,955.96,928.04,841.78,439.75,4,21/11/2013
485,955.96,928.04,841.8,439.76,5,21/11/2013
486,955.96,928.03,841.8,439.77,6,21/11/2013
487,955.96,928.03,841.8,439.78,7,21/11/2013
488,955.96,928.03,841.8,439.78,8,21/11/2013
489,955.96,928.03,841.8,439.79,9,21/11/2013
490,955.96,928.03,841.81,439.79,10,21/11/2013
491,955.96,928.03,841.82,439.78,11,21/11/2013
492,955.96,928.03,841.83,439.77,12,21/11/2013
493,955.96,928.03,841.84,439.76,13,21/11/2013
494,955.96,928.03,841.83,439.76,14,21/11/2013
495,955.95,928.04,841.84,439.74,15,21/11/2013
496,955.95,928.04,841.84,439.74,16,21/11/2013
497,955.95,928.04,841.84,439.74,17,21/11/2013
498,955.95,928.04,841.84,439.74,18,21/11/2013
499,955.95,928.05,841.85,439.73,19,21/11/2013
500,955.95,928.05,841.85,439.73,20,21/11/2013
501,955.95,928.06,841.85,439.73,21,21/11/2013
502,955.95,928.06,841.85,439.73,22,21/11/2013
503,955.95,928.06,841.85,439.73,23,21/11/2013
504,955.94,928.05,841.85,439.74,0,22/11/2013
505,955.94,928.04,841.85,439.76,1,22/11/2013
506,955.94,928.03,841.85,439.76,2,22/11/2013
507,955.94,928.02,841.85,439.8,3,22/11/2013
508,955.94,928.01,841.85,439.81,4,22/11/2013
509,955.94,928,841.85,439.81,5,22/11/2013
510,955.94,928,841.85,439.82,6,22/11/2013
511,955.94,928,841.86,439.83,7,22/11/2013
512,955.94,928.01,841.86,439.83,8,22/11/2013
513,955.93,928.02,841.86,439.83,9,22/11/2013
514,955.93,928.02,841.86,439.82,10,22/11/2013
515,955.93,928.02,841.86,439.81,11,22/11/2013
516,955.93,928.02,841.87,439.8,12,22/11/2013
517,955.93,928.02,841.87,439.79,13,22/11/2013
518,955.93,928.02,841.87,439.77,14,22/11/2013
519,955.93,928.02,841.87,439.77,15,22/11/2013
