,APANAS,ASTURIAS,VIRGEN,HORA,Date
104,953.56,928.53,439.57,8,5/7/2012
105,953.56,928.53,439.57,9,5/7/2012
106,953.56,928.53,439.57,10,5/7/2012
107,953.56,928.53,439.57,11,5/7/2012
108,953.55,928.53,439.57,12,5/7/2012
109,953.55,928.53,439.57,13,5/7/2012
110,953.55,928.53,439.57,14,5/7/2012
111,953.55,928.53,439.58,15,5/7/2012
112,953.55,928.53,439.58,16,5/7/2012
113,953.55,928.53,439.58,17,5/7/2012
114,953.55,928.53,439.58,18,5/7/2012
115,953.55,928.53,439.58,19,5/7/2012
116,953.55,928.53,439.58,20,5/7/2012
117,953.55,928.53,439.59,21,5/7/2012
118,953.55,928.53,439.59,22,5/7/2012
119,953.55,928.53,439.59,23,5/7/2012
120,953.55,928.53,439.59,0,6/7/2012
121,953.55,928.53,439.59,1,6/7/2012
122,953.55,928.53,439.6,2,6/7/2012
123,953.55,928.53,439.61,3,6/7/2012
124,953.55,928.53,439.62,4,6/7/2012
125,953.55,928.53,439.63,5,6/7/2012
126,953.55,928.53,439.62,6,6/7/2012
127,953.55,928.53,439.61,7,6/7/2012
128,953.54,928.53,439.61,8,6/7/2012
129,953.54,928.53,439.6,9,6/7/2012
130,953.54,928.53,439.6,10,6/7/2012
131,953.54,928.53,439.59,11,6/7/2012
132,953.54,928.53,439.59,12,6/7/2012
133,953.54,928.53,439.59,13,6/7/2012
134,953.54,928.53,439.59,14,6/7/2012
135,953.54,928.53,439.58,15,6/7/2012
136,953.54,928.53,439.58,16,6/7/2012
137,953.53,928.53,439.57,17,6/7/2012
138,953.53,928.53,439.57,18,6/7/2012
139,953.53,928.53,439.57,19,6/7/2012
140,953.53,928.53,439.57,20,6/7/2012
141,953.53,928.53,439.58,21,6/7/2012
142,953.53,928.53,439.58,22,6/7/2012
143,953.53,928.53,439.58,23,6/7/2012
144,953.53,928.53,439.59,0,7/7/2012
145,953.53,928.53,439.59,1,7/7/2012
146,953.53,928.53,439.6,2,7/7/2012
147,953.53,928.53,439.6,3,7/7/2012
148,953.53,928.53,439.61,4,7/7/2012
149,953.53,928.53,439.62,5,7/7/2012
150,953.53,928.53,439.63,6,7/7/2012
151,953.53,928.53,439.64,7,7/7/2012
152,953.53,928.53,439.64,8,7/7/2012
153,953.52,928.53,439.64,9,7/7/2012
154,953.52,928.53,439.63,10,7/7/2012
155,953.52,928.53,439.63,11,7/7/2012
156,953.52,928.54,439.62,12,7/7/2012
157,953.52,928.54,439.62,13,7/7/2012
158,953.52,928.54,439.62,14,7/7/2012
159,953.52,928.54,439.62,15,7/7/2012
160,953.52,928.54,439.63,16,7/7/2012
161,953.53,928.55,439.63,17,7/7/2012
162,953.53,928.55,439.63,18,7/7/2012
163,953.53,928.55,439.63,19,7/7/2012
164,953.53,928.55,439.62,20,7/7/2012
165,953.53,928.55,439.62,21,7/7/2012
166,953.53,928.55,439.62,22,7/7/2012
167,953.53,928.55,439.62,23,7/7/2012
168,953.53,928.56,439.62,0,8/7/2012
169,953.53,928.56,439.62,1,8/7/2012
170,953.53,928.56,439.63,2,8/7/2012
171,953.53,928.56,439.63,3,8/7/2012
172,953.53,928.56,439.66,4,8/7/2012
173,953.53,928.56,439.68,5,8/7/2012
174,953.53,928.57,439.68,6,8/7/2012
175,953.52,928.57,439.69,7,8/7/2012
176,953.52,928.57,439.7,8,8/7/2012
177,953.52,928.58,439.7,9,8/7/2012
178,953.52,928.59,439.7,10,8/7/2012
179,953.52,928.59,439.7,11,8/7/2012
180,953.53,928.61,439.7,12,8/7/2012
181,953.53,928.61,439.7,13,8/7/2012
182,953.53,928.61,439.69,14,8/7/2012
183,953.53,928.62,439.68,15,8/7/2012
184,953.53,928.64,439.67,16,8/7/2012
185,953.54,928.66,439.67,17,8/7/2012
186,953.54,928.68,439.67,18,8/7/2012
187,953.54,928.7,439.67,19,8/7/2012
188,953.55,928.72,439.67,20,8/7/2012
189,953.57,928.74,439.67,21,8/7/2012
190,953.58,928.75,439.67,22,8/7/2012
191,953.58,928.75,439.67,23,8/7/2012
192,953.59,928.76,439.68,0,9/7/2012
193,953.59,928.76,439.7,1,9/7/2012
194,953.59,928.76,439.71,2,9/7/2012
195,953.6,928.77,439.71,3,9/7/2012
196,953.6,928.77,439.73,4,9/7/2012
197,953.6,928.77,439.73,5,9/7/2012
198,953.6,928.77,439.73,6,9/7/2012
199,953.6,928.77,439.73,7,9/7/2012
200,953.6,928.77,439.73,8,9/7/2012
201,953.6,928.77,439.73,9,9/7/2012
202,953.6,928.77,439.73,10,9/7/2012
203,953.6,928.77,439.73,11,9/7/2012
204,953.6,928.76,439.73,12,9/7/2012
205,953.6,928.76,439.73,13,9/7/2012
206,953.6,928.76,439.73,14,9/7/2012
207,953.6,928.76,439.72,15,9/7/2012
208,953.6,928.76,439.7,16,9/7/2012
209,953.6,928.75,439.69,17,9/7/2012
210,953.6,928.75,439.68,18,9/7/2012
211,953.6,928.75,439.67,19,9/7/2012
212,953.6,928.74,439.67,20,9/7/2012
213,953.6,928.73,439.67,21,9/7/2012
214,953.6,928.73,439.68,22,9/7/2012
215,953.6,928.72,439.68,23,9/7/2012
216,953.6,928.71,439.68,0,10/7/2012
217,953.6,928.71,439.69,1,10/7/2012
218,953.6,928.71,439.7,2,10/7/2012
219,953.6,928.7,439.71,3,10/7/2012
220,953.6,928.7,439.72,4,10/7/2012
221,953.6,928.7,439.72,5,10/7/2012
222,953.6,928.69,439.73,6,10/7/2012
223,953.6,928.69,439.73,7,10/7/2012
224,953.6,928.69,439.72,8,10/7/2012
225,953.6,928.69,439.72,9,10/7/2012
226,953.6,928.69,439.71,10,10/7/2012
227,953.6,928.69,439.7,11,10/7/2012
228,953.6,928.68,439.69,12,10/7/2012
229,953.6,928.68,439.68,13,10/7/2012
230,953.6,928.67,439.67,14,10/7/2012
231,953.6,928.67,439.66,15,10/7/2012
232,953.6,928.67,439.66,16,10/7/2012
233,953.6,928.67,439.66,17,10/7/2012
234,953.6,928.67,439.66,18,10/7/2012
235,953.6,928.67,439.67,19,10/7/2012
236,953.6,928.67,439.67,20,10/7/2012
237,953.6,928.67,439.68,21,10/7/2012
238,953.6,928.66,439.68,22,10/7/2012
239,953.6,928.66,439.69,23,10/7/2012
240,953.6,928.66,439.69,0,11/7/2012
241,953.6,928.66,439.69,1,11/7/2012
242,953.6,928.66,439.69,2,11/7/2012
243,953.6,928.66,439.69,3,11/7/2012
244,953.6,928.66,439.69,4,11/7/2012
245,953.6,928.66,439.69,5,11/7/2012
246,953.6,928.66,439.69,6,11/7/2012
247,953.6,928.66,439.69,7,11/7/2012
248,953.6,928.66,439.69,8,11/7/2012
249,953.6,928.66,439.7,9,11/7/2012
250,953.6,928.66,439.71,10,11/7/2012
251,953.6,928.66,439.7,11,11/7/2012
252,953.6,928.66,439.69,12,11/7/2012
253,953.6,928.66,439.67,13,11/7/2012
254,953.6,928.66,439.67,14,11/7/2012
255,953.6,928.65,439.68,15,11/7/2012
256,953.6,928.65,439.69,16,11/7/2012
257,953.6,928.65,439.69,17,11/7/2012
258,953.6,928.65,439.69,18,11/7/2012
259,953.6,928.65,439.69,19,11/7/2012
260,953.6,928.64,439.7,20,11/7/2012
261,953.6,928.64,439.7,21,11/7/2012
262,953.6,928.64,439.69,22,11/7/2012
263,953.6,928.63,439.69,23,11/7/2012
264,953.6,928.63,439.69,0,12/7/2012
265,953.6,928.63,439.69,1,12/7/2012
266,953.6,928.63,439.69,2,12/7/2012
267,953.6,928.62,439.69,3,12/7/2012
268,953.6,928.62,439.7,4,12/7/2012
269,953.6,928.62,439.71,5,12/7/2012
270,953.6,928.62,439.71,6,12/7/2012
271,953.6,928.62,439.7,7,12/7/2012
272,953.6,928.62,439.69,8,12/7/2012
273,953.6,928.62,439.69,9,12/7/2012
274,953.6,928.62,439.68,10,12/7/2012
275,953.6,928.61,439.67,11,12/7/2012
276,953.6,928.61,439.66,12,12/7/2012
277,953.6,928.61,439.65,13,12/7/2012
278,953.6,928.61,439.65,14,12/7/2012
279,953.6,928.61,439.64,15,12/7/2012
280,953.6,928.61,439.63,16,12/7/2012
281,953.6,928.6,439.63,17,12/7/2012
282,953.6,928.6,439.63,18,12/7/2012
283,953.6,928.6,439.64,19,12/7/2012
284,953.6,928.6,439.64,20,12/7/2012
285,953.6,928.6,439.63,21,12/7/2012
286,953.6,928.6,439.63,22,12/7/2012
287,953.6,928.6,439.63,23,12/7/2012
288,953.6,928.6,439.63,0,13/7/2012
289,953.6,928.6,439.64,1,13/7/2012
290,953.6,928.6,439.64,2,13/7/2012
291,953.6,928.6,439.65,3,13/7/2012
292,953.6,928.6,439.66,4,13/7/2012
293,953.6,928.6,439.67,5,13/7/2012
294,953.6,928.6,439.67,6,13/7/2012
295,953.6,928.6,439.67,7,13/7/2012
296,953.6,928.6,439.67,8,13/7/2012
297,953.6,928.6,439.67,9,13/7/2012
298,953.6,928.6,439.67,10,13/7/2012
299,953.6,928.6,439.66,11,13/7/2012
300,953.6,928.6,439.65,12,13/7/2012
301,953.6,928.6,439.64,13,13/7/2012
302,953.6,928.6,439.63,14,13/7/2012
303,953.6,928.6,439.62,15,13/7/2012
304,953.6,928.6,439.61,16,13/7/2012
305,953.6,928.6,439.6,17,13/7/2012
306,953.6,928.6,439.59,18,13/7/2012
307,953.6,928.6,439.59,19,13/7/2012
308,953.6,928.6,439.58,20,13/7/2012
309,953.6,928.6,439.58,21,13/7/2012
310,953.6,928.6,439.58,22,13/7/2012
311,953.6,928.6,439.58,23,13/7/2012
312,953.59,928.59,439.58,0,14/7/2012
313,953.59,928.59,439.58,1,14/7/2012
314,953.59,928.59,439.59,2,14/7/2012
315,953.59,928.59,439.6,3,14/7/2012
316,953.59,928.59,439.61,4,14/7/2012
317,953.59,928.59,439.61,5,14/7/2012
318,953.59,928.59,439.62,6,14/7/2012
319,953.59,928.59,439.62,7,14/7/2012
320,953.59,928.59,439.63,8,14/7/2012
321,953.59,928.59,439.62,9,14/7/2012
322,953.59,928.59,439.62,10,14/7/2012
323,953.59,928.59,439.61,11,14/7/2012
324,953.59,928.59,439.6,12,14/7/2012
325,953.59,928.59,439.59,13,14/7/2012
326,953.59,928.59,439.59,14,14/7/2012
327,953.59,928.59,439.58,15,14/7/2012
328,953.59,928.59,439.58,16,14/7/2012
329,953.58,928.59,439.57,17,14/7/2012
330,953.58,928.58,439.56,18,14/7/2012
331,953.58,928.58,439.55,19,14/7/2012
332,953.58,928.58,439.55,20,14/7/2012
333,953.58,928.58,439.55,21,14/7/2012
334,953.58,928.58,439.55,22,14/7/2012
335,953.58,928.58,439.55,23,14/7/2012
336,953.57,928.57,439.55,0,15/7/2012
337,953.57,928.57,439.55,1,15/7/2012
338,953.57,928.57,439.56,2,15/7/2012
339,953.57,928.57,439.57,3,15/7/2012
340,953.57,928.57,439.58,4,15/7/2012
341,953.57,928.57,439.58,5,15/7/2012
342,953.56,928.56,439.59,6,15/7/2012
343,953.56,928.56,439.6,7,15/7/2012
344,953.56,928.56,439.62,8,15/7/2012
345,953.56,928.56,439.63,9,15/7/2012
346,953.56,928.56,439.65,10,15/7/2012
347,953.56,928.56,439.65,11,15/7/2012
348,953.56,928.56,439.67,12,15/7/2012
349,953.56,928.56,439.68,13,15/7/2012
350,953.56,928.56,439.68,14,15/7/2012
351,953.56,928.56,439.68,15,15/7/2012
352,953.56,928.56,439.68,16,15/7/2012
353,953.55,928.56,439.68,17,15/7/2012
354,953.55,928.56,439.67,18,15/7/2012
355,953.55,928.56,439.66,19,15/7/2012
356,953.55,928.56,439.64,20,15/7/2012
357,953.55,928.56,439.63,21,15/7/2012
358,953.55,928.56,439.63,22,15/7/2012
359,953.55,928.56,439.62,23,15/7/2012
360,953.55,928.56,439.62,0,16/7/2012
361,953.55,928.56,439.63,1,16/7/2012
362,953.55,928.56,439.63,2,16/7/2012
363,953.55,928.56,439.64,3,16/7/2012
364,953.55,928.56,439.64,4,16/7/2012
365,953.55,928.56,439.65,5,16/7/2012
366,953.55,928.56,439.65,6,16/7/2012
367,953.55,928.56,439.66,7,16/7/2012
368,953.55,928.56,439.66,8,16/7/2012
369,953.54,928.56,439.65,9,16/7/2012
370,953.54,928.56,439.64,10,16/7/2012
371,953.54,928.56,439.63,11,16/7/2012
372,953.54,928.56,439.62,12,16/7/2012
373,953.54,928.56,439.61,13,16/7/2012
374,953.54,928.56,439.6,14,16/7/2012
375,953.53,928.56,439.6,15,16/7/2012
376,953.53,928.56,439.6,16,16/7/2012
377,953.53,928.56,439.59,17,16/7/2012
378,953.53,928.56,439.6,18,16/7/2012
379,953.53,928.56,439.59,19,16/7/2012
380,953.53,928.56,439.59,20,16/7/2012
381,953.53,928.56,439.6,21,16/7/2012
382,953.53,928.56,439.6,22,16/7/2012
383,953.53,928.56,439.6,23,16/7/2012
384,953.53,928.56,439.6,0,17/7/2012
385,953.53,928.56,439.6,1,17/7/2012
386,953.53,928.56,439.61,2,17/7/2012
387,953.53,928.56,439.62,3,17/7/2012
388,953.53,928.56,439.63,4,17/7/2012
389,953.53,928.56,439.64,5,17/7/2012
390,953.53,928.56,439.63,6,17/7/2012
391,953.53,928.56,439.63,7,17/7/2012
392,953.52,928.56,439.63,8,17/7/2012
393,953.52,928.56,439.63,9,17/7/2012
394,953.52,928.56,439.62,10,17/7/2012
395,953.52,928.56,439.61,11,17/7/2012
396,953.51,928.56,439.6,12,17/7/2012
397,953.51,928.56,439.59,13,17/7/2012
398,953.51,928.56,439.57,14,17/7/2012
399,953.51,928.56,439.57,15,17/7/2012
400,953.51,928.56,439.56,16,17/7/2012
401,953.51,928.56,439.56,17,17/7/2012
402,953.51,928.56,439.57,18,17/7/2012
403,953.51,928.56,439.57,19,17/7/2012
404,953.51,928.56,439.57,20,17/7/2012
405,953.51,928.56,439.57,21,17/7/2012
406,953.51,928.56,439.58,22,17/7/2012
407,953.51,928.56,439.6,23,17/7/2012
408,953.5,928.56,439.61,0,18/7/2012
409,953.5,928.55,439.64,1,18/7/2012
410,953.5,928.54,439.65,2,18/7/2012
411,953.5,928.53,439.67,3,18/7/2012
412,953.5,928.52,439.67,4,18/7/2012
413,953.5,928.51,439.71,5,18/7/2012
414,953.5,928.51,439.72,6,18/7/2012
415,953.5,928.51,439.73,7,18/7/2012
416,953.5,928.51,439.75,8,18/7/2012
417,953.5,928.51,439.75,9,18/7/2012
418,953.5,928.51,439.75,10,18/7/2012
419,953.5,928.51,439.74,11,18/7/2012
420,953.5,928.51,439.73,12,18/7/2012
421,953.5,928.51,439.72,13,18/7/2012
422,953.5,928.51,439.71,14,18/7/2012
423,953.5,928.51,439.7,15,18/7/2012
424,953.5,928.51,439.7,16,18/7/2012
425,953.51,928.52,439.69,17,18/7/2012
426,953.51,928.52,439.67,18,18/7/2012
427,953.51,928.52,439.67,19,18/7/2012
428,953.52,928.52,439.66,20,18/7/2012
429,953.52,928.52,439.66,21,18/7/2012
430,953.52,928.52,439.67,22,18/7/2012
431,953.53,928.53,439.68,23,18/7/2012
432,953.54,928.53,439.69,0,19/7/2012
433,953.54,928.52,439.69,1,19/7/2012
434,953.54,928.52,439.7,2,19/7/2012
435,953.54,928.52,439.71,3,19/7/2012
436,953.54,928.52,439.72,4,19/7/2012
437,953.55,928.51,439.74,5,19/7/2012
438,953.55,928.51,439.76,6,19/7/2012
439,953.55,928.51,439.77,7,19/7/2012
440,953.55,928.51,439.77,8,19/7/2012
441,953.55,928.52,439.77,9,19/7/2012
442,953.55,928.52,439.79,10,19/7/2012
443,953.55,928.52,439.78,11,19/7/2012
444,953.55,928.53,439.78,12,19/7/2012
445,953.55,928.53,439.77,13,19/7/2012
446,953.55,928.53,439.76,14,19/7/2012
447,953.55,928.54,439.75,15,19/7/2012
448,953.55,928.54,439.75,16,19/7/2012
449,953.55,928.55,439.75,17,19/7/2012
450,953.55,928.55,439.75,18,19/7/2012
451,953.55,928.55,439.75,19,19/7/2012
452,953.55,928.56,439.75,20,19/7/2012
453,953.55,928.56,439.75,21,19/7/2012
454,953.55,928.56,439.75,22,19/7/2012
455,953.55,928.56,439.74,23,19/7/2012
456,953.55,928.56,439.74,0,20/7/2012
457,953.55,928.54,439.74,1,20/7/2012
458,953.55,928.53,439.73,2,20/7/2012
459,953.55,928.52,439.73,3,20/7/2012
460,953.55,928.51,439.73,4,20/7/2012
461,953.55,928.5,439.73,5,20/7/2012
462,953.55,928.5,439.73,6,20/7/2012
463,953.55,928.5,439.74,7,20/7/2012
464,953.55,928.5,439.74,8,20/7/2012
465,953.55,928.5,439.73,9,20/7/2012
466,953.55,928.5,439.72,10,20/7/2012
467,953.55,928.5,439.71,11,20/7/2012
468,953.55,928.5,439.71,12,20/7/2012
469,953.55,928.5,439.7,13,20/7/2012
470,953.55,928.51,439.7,14,20/7/2012
471,953.55,928.51,439.68,15,20/7/2012
472,953.55,928.52,439.67,16,20/7/2012
473,953.55,928.52,439.66,17,20/7/2012
474,953.55,928.52,439.67,18,20/7/2012
475,953.55,928.53,439.67,19,20/7/2012
476,953.55,928.54,439.68,20,20/7/2012
477,953.55,928.54,439.67,21,20/7/2012
478,953.55,928.55,439.68,22,20/7/2012
479,953.55,928.55,439.69,23,20/7/2012
480,953.55,928.54,439.71,0,21/7/2012
481,953.55,928.53,439.72,1,21/7/2012
482,953.55,928.52,439.73,2,21/7/2012
483,953.55,928.51,439.73,3,21/7/2012
484,953.55,928.5,439.74,4,21/7/2012
485,953.55,928.49,439.75,5,21/7/2012
486,953.55,928.49,439.75,6,21/7/2012
487,953.55,928.49,439.76,7,21/7/2012
488,953.55,928.49,439.77,8,21/7/2012
489,953.55,928.49,439.76,9,21/7/2012
490,953.55,928.49,439.75,10,21/7/2012
491,953.55,928.49,439.75,11,21/7/2012
492,953.55,928.49,439.76,12,21/7/2012
493,953.55,928.49,439.76,13,21/7/2012
494,953.55,928.5,439.77,14,21/7/2012
495,953.55,928.5,439.77,15,21/7/2012
496,953.55,928.5,439.78,16,21/7/2012
497,953.55,928.5,439.78,17,21/7/2012
498,953.55,928.5,439.78,18,21/7/2012
499,953.55,928.5,439.78,19,21/7/2012
500,953.55,928.5,439.78,20,21/7/2012
501,953.55,928.5,439.78,21,21/7/2012
502,953.55,928.5,439.77,22,21/7/2012
503,953.55,928.5,439.77,23,21/7/2012
504,953.55,928.49,439.78,0,22/7/2012
505,953.55,928.48,439.78,1,22/7/2012
506,953.55,928.47,439.78,2,22/7/2012
507,953.55,928.46,439.78,3,22/7/2012
508,953.55,928.45,439.78,4,22/7/2012
509,953.54,928.45,439.79,5,22/7/2012
510,953.54,928.44,439.8,6,22/7/2012
511,953.54,928.44,439.8,7,22/7/2012
512,953.54,928.44,439.79,8,22/7/2012
513,953.54,928.44,439.77,9,22/7/2012
514,953.54,928.44,439.77,10,22/7/2012
515,953.54,928.44,439.76,11,22/7/2012
516,953.54,928.44,439.76,12,22/7/2012
517,953.54,928.44,439.75,13,22/7/2012
518,953.54,928.44,439.76,14,22/7/2012
519,953.54,928.44,439.75,15,22/7/2012
520,953.54,928.45,439.75,16,22/7/2012
521,953.54,928.45,439.75,17,22/7/2012
522,953.54,928.45,439.75,18,22/7/2012
523,953.54,928.45,439.75,19,22/7/2012
524,953.54,928.45,439.75,20,22/7/2012
525,953.54,928.45,439.74,21,22/7/2012
526,953.54,928.45,439.74,22,22/7/2012
527,953.54,928.44,439.74,23,22/7/2012
528,953.54,928.43,439.75,0,23/7/2012
529,953.54,928.42,439.76,1,23/7/2012
530,953.54,928.41,439.78,2,23/7/2012
531,953.54,928.4,439.8,3,23/7/2012
532,953.54,928.39,439.82,4,23/7/2012
533,953.54,928.38,439.83,5,23/7/2012
534,953.54,928.37,439.84,6,23/7/2012
535,953.54,928.37,439.86,7,23/7/2012
536,953.54,928.37,439.86,8,23/7/2012
537,953.54,928.37,439.85,9,23/7/2012
538,953.54,928.37,439.84,10,23/7/2012
539,953.54,928.37,439.83,11,23/7/2012
540,953.54,928.37,439.82,12,23/7/2012
541,953.54,928.37,439.81,13,23/7/2012
542,953.54,928.37,439.81,14,23/7/2012
543,953.54,928.37,439.8,15,23/7/2012
544,953.54,928.37,439.79,16,23/7/2012
545,953.54,928.37,439.79,17,23/7/2012
546,953.54,928.37,439.79,18,23/7/2012
547,953.53,928.38,439.78,19,23/7/2012
548,953.53,928.38,439.78,20,23/7/2012
549,953.53,928.38,439.77,21,23/7/2012
550,953.53,928.38,439.77,22,23/7/2012
551,953.53,928.38,439.78,23,23/7/2012
552,953.53,928.37,439.79,0,24/7/2012
553,953.53,928.37,439.8,1,24/7/2012
554,953.53,928.36,439.81,2,24/7/2012
555,953.53,928.35,439.81,3,24/7/2012
556,953.53,928.35,439.82,4,24/7/2012
557,953.53,928.34,439.84,5,24/7/2012
558,953.53,928.33,439.85,6,24/7/2012
559,953.53,928.33,439.85,7,24/7/2012
560,953.53,928.33,439.86,8,24/7/2012
561,953.53,928.33,439.88,9,24/7/2012
562,953.53,928.33,439.86,10,24/7/2012
563,953.53,928.34,439.84,11,24/7/2012
564,953.53,928.34,439.83,12,24/7/2012
565,953.53,928.34,439.82,13,24/7/2012
566,953.53,928.34,439.81,14,24/7/2012
567,953.52,928.34,439.8,15,24/7/2012
568,953.52,928.34,439.8,16,24/7/2012
569,953.52,928.34,439.79,17,24/7/2012
570,953.52,928.35,439.78,18,24/7/2012
571,953.52,928.35,439.78,19,24/7/2012
572,953.52,928.36,439.77,20,24/7/2012
573,953.52,928.36,439.76,21,24/7/2012
574,953.52,928.37,439.76,22,24/7/2012
575,953.52,928.37,439.77,23,24/7/2012
576,953.52,928.37,439.77,0,25/7/2012
577,953.52,928.36,439.77,1,25/7/2012
578,953.52,928.35,439.78,2,25/7/2012
579,953.52,928.34,439.78,3,25/7/2012
580,953.52,928.33,439.79,4,25/7/2012
581,953.52,928.32,439.8,5,25/7/2012
582,953.52,928.32,439.81,6,25/7/2012
583,953.52,928.32,439.81,7,25/7/2012
584,953.52,928.32,439.82,8,25/7/2012
585,953.52,928.32,439.83,9,25/7/2012
586,953.52,928.32,439.83,10,25/7/2012
587,953.52,928.32,439.83,11,25/7/2012
588,953.51,928.32,439.83,12,25/7/2012
589,953.51,928.32,439.83,13,25/7/2012
590,953.51,928.32,439.83,14,25/7/2012
591,953.51,928.33,439.83,15,25/7/2012
592,953.51,928.33,439.82,16,25/7/2012
593,953.51,928.33,439.83,17,25/7/2012
594,953.51,928.33,439.83,18,25/7/2012
595,953.51,928.33,439.82,19,25/7/2012
596,953.51,928.33,439.81,20,25/7/2012
597,953.51,928.33,439.8,21,25/7/2012
598,953.51,928.33,439.8,22,25/7/2012
599,953.51,928.33,439.8,23,25/7/2012
600,953.51,928.32,439.81,0,26/7/2012
601,953.51,928.32,439.82,1,26/7/2012
602,953.51,928.31,439.83,2,26/7/2012
603,953.51,928.3,439.85,3,26/7/2012
604,953.51,928.28,439.86,4,26/7/2012
605,953.51,928.27,439.87,5,26/7/2012
