,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
182,955.81,927.59,842.31,439.87,14,8/1/2014
183,955.81,927.6,842.42,439.86,15,8/1/2014
184,955.81,927.6,842.53,439.85,16,8/1/2014
185,955.81,927.6,842.63,439.84,17,8/1/2014
186,955.81,927.61,842.79,439.84,18,8/1/2014
187,955.81,927.62,842.8,439.84,19,8/1/2014
188,955.81,927.62,842.88,439.83,20,8/1/2014
189,955.81,927.63,842.92,439.83,21,8/1/2014
190,955.81,927.63,842.95,439.83,22,8/1/2014
191,955.81,927.63,843.03,439.84,23,8/1/2014
192,955.81,927.63,843.08,439.86,0,9/1/2014
193,955.81,927.63,843.1,439.88,1,9/1/2014
194,955.81,927.62,843.13,439.9,2,9/1/2014
195,955.81,927.61,843.13,439.91,3,9/1/2014
196,955.81,927.6,843.14,439.92,4,9/1/2014
197,955.81,927.6,843.15,439.93,5,9/1/2014
198,955.81,927.61,843.15,439.93,6,9/1/2014
199,955.81,927.62,843.17,439.92,7,9/1/2014
200,955.81,927.62,843.17,439.93,8,9/1/2014
201,955.81,927.63,843.18,439.93,9,9/1/2014
202,955.81,927.64,843.18,439.93,10,9/1/2014
203,955.81,927.64,843.18,439.93,11,9/1/2014
204,955.81,927.65,843.18,439.93,12,9/1/2014
205,955.81,927.65,843.18,439.93,13,9/1/2014
206,955.8,927.66,843.18,439.91,14,9/1/2014
207,955.8,927.66,843.19,439.91,15,9/1/2014
208,955.8,927.68,843.18,439.91,16,9/1/2014
209,955.8,927.69,843.18,439.91,17,9/1/2014
210,955.8,927.69,843.18,439.91,18,9/1/2014
211,855.8,927.69,843.18,439.91,19,9/1/2014
212,955.8,927.7,843.18,439.9,20,9/1/2014
213,955.8,927.71,843.18,439.89,21,9/1/2014
214,955.8,927.71,843.17,439.89,22,9/1/2014
215,955.8,927.71,843.16,439.9,23,9/1/2014
216,955.8,927.7,843.15,439.92,0,10/1/2014
217,955.8,927.69,843.15,439.94,1,10/1/2014
218,955.8,927.69,843.14,439.95,2,10/1/2014
219,955.8,927.68,843.14,439.96,3,10/1/2014
220,955.8,927.67,843.13,439.98,4,10/1/2014
221,955.8,927.67,843.12,439.99,5,10/1/2014
222,955.8,927.67,843.12,439.99,6,10/1/2014
223,955.8,927.68,843.12,439.98,7,10/1/2014
224,955.8,927.68,843.12,439.97,8,10/1/2014
225,955.8,927.68,843.12,439.95,9,10/1/2014
226,955.8,927.68,843.12,439.94,10,10/1/2014
227,955.8,927.68,843.12,439.94,11,10/1/2014
228,955.8,927.69,843.11,439.93,12,10/1/2014
229,955.8,927.69,843.11,439.92,13,10/1/2014
230,955.8,927.69,843.1,439.9,14,10/1/2014
231,955.8,927.7,843.11,439.89,15,10/1/2014
232,955.8,927.7,843.1,439.88,16,10/1/2014
233,955.8,927.71,843.09,439.87,17,10/1/2014
234,955.8,927.72,843.08,439.86,18,10/1/2014
235,955.8,927.72,843.08,439.85,19,10/1/2014
236,955.8,927.72,843.08,439.84,20,10/1/2014
237,955.8,927.73,843.08,439.83,21,10/1/2014
238,955.8,927.73,843.07,439.81,22,10/1/2014
239,955.8,927.73,843.07,439.81,23,10/1/2014
240,955.8,927.73,843.07,439.83,0,11/1/2014
241,955.8,927.72,843.07,439.85,1,11/1/2014
242,955.8,927.71,843.07,439.86,2,11/1/2014
243,955.8,927.71,843.07,439.86,3,11/1/2014
244,955.8,927.71,843.07,439.88,4,11/1/2014
245,955.8,927.69,843.06,439.89,5,11/1/2014
246,955.8,927.68,843.06,439.9,6,11/1/2014
247,955.8,927.68,843.06,439.9,7,11/1/2014
248,955.8,927.68,843.06,439.91,8,11/1/2014
249,955.8,927.68,843.06,439.91,9,11/1/2014
250,955.8,927.68,843.05,439.91,10,11/1/2014
251,955.8,927.68,843.05,439.91,11,11/1/2014
252,955.79,927.69,843.05,439.9,12,11/1/2014
253,955.79,927.69,843.05,439.89,13,11/1/2014
254,955.79,927.69,843.05,439.88,14,11/1/2014
255,955.79,927.69,843.05,439.87,15,11/1/2014
256,955.79,927.69,843.05,439.85,16,11/1/2014
257,955.78,927.7,843.05,439.85,17,11/1/2014
258,955.78,927.71,843.04,439.85,18,11/1/2014
259,955.78,927.71,843.04,439.83,19,11/1/2014
260,955.78,927.71,843.04,439.83,20,11/1/2014
261,955.78,927.71,843.04,439.83,21,11/1/2014
262,955.78,927.71,843.04,439.82,22,11/1/2014
263,955.78,927.71,843.04,439.82,23,11/1/2014
264,955.78,927.7,843.04,439.84,0,12/1/2014
265,955.78,927.69,843.04,439.86,1,12/1/2014
266,955.78,927.68,843.04,439.87,2,12/1/2014
267,955.78,927.67,843.03,439.89,3,12/1/2014
268,955.78,927.66,843.03,439.91,4,12/1/2014
269,955.78,927.65,843.03,439.94,5,12/1/2014
270,955.78,927.64,843.03,439.95,6,12/1/2014
271,955.78,927.64,843.03,439.96,7,12/1/2014
272,955.78,927.64,843.03,439.98,8,12/1/2014
273,955.78,927.64,843.02,439.98,9,12/1/2014
274,955.78,927.64,843.02,439.98,10,12/1/2014
275,955.78,927.64,843.02,439.97,11,12/1/2014
276,955.77,927.64,843.02,439.96,12,12/1/2014
277,955.77,927.64,843.01,439.95,13,12/1/2014
278,955.77,927.64,843.01,439.94,14,12/1/2014
279,955.77,927.66,843,439.94,15,12/1/2014
280,955.77,927.66,843,439.92,16,12/1/2014
281,955.77,927.66,843,439.92,17,12/1/2014
282,955.77,927.67,842.99,439.92,18,12/1/2014
283,955.77,927.67,842.99,439.91,19,12/1/2014
284,955.77,927.67,842.98,439.9,20,12/1/2014
285,955.77,927.67,842.98,439.88,21,12/1/2014
286,955.77,927.68,842.98,439.87,22,12/1/2014
287,955.77,927.68,842.97,439.86,23,12/1/2014
288,955.77,927.67,842.96,439.85,0,13/1/2014
289,955.77,927.66,842.95,439.85,1,13/1/2014
290,955.77,927.65,842.95,439.86,2,13/1/2014
291,955.77,927.64,842.94,439.87,3,13/1/2014
292,955.77,927.63,842.93,439.88,4,13/1/2014
293,955.77,927.62,842.93,439.9,5,13/1/2014
294,955.77,927.61,842.92,439.9,6,13/1/2014
295,955.77,927.61,842.9,439.91,7,13/1/2014
296,955.77,927.61,842.91,439.92,8,13/1/2014
297,955.77,927.62,842.9,439.92,9,13/1/2014
298,955.77,927.62,842.89,439.91,10,13/1/2014
299,955.77,927.62,842.88,439.89,11,13/1/2014
300,955.77,927.63,842.88,439.87,12,13/1/2014
301,955.77,927.63,842.87,439.85,13,13/1/2014
302,955.77,927.63,842.86,439.83,14,13/1/2014
303,955.77,927.63,842.85,439.82,15,13/1/2014
304,955.77,927.63,842.84,439.8,16,13/1/2014
305,955.77,927.64,842.83,439.79,17,13/1/2014
306,955.77,927.64,842.82,439.78,18,13/1/2014
307,955.77,927.64,842.82,439.78,19,13/1/2014
308,955.77,927.64,842.8,439.78,20,13/1/2014
309,955.77,927.64,842.79,439.77,21,13/1/2014
310,955.77,927.64,842.78,439.79,22,13/1/2014
311,955.77,927.64,842.77,439.81,23,13/1/2014
312,955.77,927.63,842.76,439.83,0,14/1/2014
313,955.77,927.62,842.75,439.84,1,14/1/2014
314,955.77,927.62,842.74,439.86,2,14/1/2014
315,955.77,927.61,842.73,439.88,3,14/1/2014
316,955.77,927.61,842.73,439.9,4,14/1/2014
317,955.77,927.59,842.72,439.92,5,14/1/2014
318,955.77,927.59,842.72,439.92,6,14/1/2014
319,955.77,927.6,842.7,439.93,7,14/1/2014
320,955.76,927.6,842.7,439.92,8,14/1/2014
321,955.76,927.6,842.69,439.92,9,14/1/2014
322,955.76,927.6,842.67,439.91,10,14/1/2014
323,955.76,927.6,842.67,439.9,11,14/1/2014
324,955.76,927.61,842.66,439.9,12,14/1/2014
325,955.75,927.61,842.65,439.89,13,14/1/2014
326,955.75,927.61,842.62,439.88,14,14/1/2014
327,955.75,927.61,842.61,439.87,15,14/1/2014
328,955.75,927.61,842.61,439.86,16,14/1/2014
329,955.75,927.61,842.6,439.86,17,14/1/2014
330,955.75,927.61,842.58,439.86,18,14/1/2014
331,955.74,927.61,842.57,439.85,19,14/1/2014
332,955.74,927.61,842.56,439.85,20,14/1/2014
333,955.74,927.62,842.54,439.85,21,14/1/2014
334,955.74,927.62,842.53,439.85,22,14/1/2014
335,955.74,927.61,842.51,439.85,23,14/1/2014
336,955.74,927.6,842.5,439.85,0,15/1/2014
337,955.74,927.59,842.49,439.85,1,15/1/2014
338,955.74,927.58,842.48,439.85,2,15/1/2014
339,955.74,927.57,842.47,439.87,3,15/1/2014
340,955.74,927.56,842.45,439.88,4,15/1/2014
341,955.74,927.56,842.45,439.89,5,15/1/2014
342,955.74,927.56,842.44,439.89,6,15/1/2014
343,955.74,927.56,842.43,439.9,7,15/1/2014
344,955.73,927.56,842.43,439.9,8,15/1/2014
345,955.73,927.56,842.46,439.89,9,15/1/2014
346,955.73,927.57,842.51,439.87,10,15/1/2014
347,955.73,927.57,842.55,439.86,11,15/1/2014
348,955.73,927.57,842.58,439.85,12,15/1/2014
349,955.73,927.57,842.63,439.84,13,15/1/2014
350,955.73,927.57,842.66,439.83,14,15/1/2014
351,955.72,927.57,842.69,439.81,15,15/1/2014
352,955.72,927.57,842.73,439.8,16,15/1/2014
353,955.72,927.57,842.77,439.8,17,15/1/2014
354,955.72,927.57,842.81,439.81,18,15/1/2014
355,955.72,927.57,842.83,439.81,19,15/1/2014
356,955.72,927.58,842.85,439.81,20,15/1/2014
357,955.72,927.58,842.91,439.81,21,15/1/2014
358,955.72,927.58,842.95,439.81,22,15/1/2014
359,955.72,927.57,842.97,439.82,23,15/1/2014
360,955.72,927.56,843,439.84,0,16/1/2014
361,955.72,927.55,843.03,439.85,1,16/1/2014
362,955.72,927.54,843.06,439.87,2,16/1/2014
363,955.72,927.52,843.09,439.88,3,16/1/2014
364,955.72,927.52,843.1,439.89,4,16/1/2014
365,955.72,927.51,843.11,439.89,5,16/1/2014
366,955.71,927.51,843.12,439.91,6,16/1/2014
367,955.71,927.51,843.11,439.93,7,16/1/2014
368,955.71,927.51,843.12,439.93,8,16/1/2014
369,955.71,927.51,843.12,439.93,9,16/1/2014
370,955.71,927.51,843.12,439.91,10,16/1/2014
371,955.71,927.51,843.12,439.91,11,16/1/2014
372,955.7,927.52,843.12,439.9,12,16/1/2014
373,955.7,927.52,843.12,439.89,13,16/1/2014
374,955.7,927.52,843.12,439.88,14,16/1/2014
375,955.7,927.52,843.12,439.87,15,16/1/2014
376,955.7,927.52,843.12,439.87,16,16/1/2014
377,955.7,927.52,843.12,439.86,17,16/1/2014
378,955.7,927.53,843.12,439.86,18,16/1/2014
379,955.7,927.53,843.12,439.85,19,16/1/2014
380,955.69,927.53,843.12,439.85,20,16/1/2014
381,955.69,927.53,843.11,439.84,21,16/1/2014
382,955.69,927.53,843.11,439.84,22,16/1/2014
383,955.69,927.53,843.11,439.84,23,16/1/2014
384,955.69,927.52,843.11,439.85,0,17/1/2014
385,955.69,927.51,843.11,439.87,1,17/1/2014
386,955.69,927.5,843.11,439.88,2,17/1/2014
387,955.69,927.49,843.12,439.89,3,17/1/2014
388,955.69,927.48,843.12,439.9,4,17/1/2014
389,955.69,927.47,843.12,439.91,5,17/1/2014
390,955.69,927.47,843.12,439.92,6,17/1/2014
391,955.69,927.47,843.11,439.92,7,17/1/2014
392,955.69,927.47,843.11,439.93,8,17/1/2014
393,955.68,927.47,843.11,439.93,9,17/1/2014
394,955.68,927.47,843.12,439.92,10,17/1/2014
395,955.68,927.47,843.12,439.91,11,17/1/2014
396,955.68,927.47,843.11,439.9,12,17/1/2014
397,955.68,927.47,843.11,439.88,13,17/1/2014
398,955.68,927.47,843.11,439.87,14,17/1/2014
399,955.68,927.47,843.1,439.85,15,17/1/2014
400,955.68,927.48,843.08,439.85,16,17/1/2014
401,955.68,927.48,843.04,439.84,17,17/1/2014
402,955.68,927.48,843.01,439.84,18,17/1/2014
403,955.68,927.48,842.97,439.83,19,17/1/2014
404,955.68,927.48,842.94,439.83,20,17/1/2014
405,955.67,927.48,842.91,439.83,21,17/1/2014
406,955.67,927.49,842.88,439.83,22,17/1/2014
407,955.67,927.49,842.85,439.84,23,17/1/2014
408,955.67,927.48,842.82,439.85,0,18/1/2014
409,955.67,927.47,842.78,439.87,1,18/1/2014
410,955.67,927.46,842.75,439.89,2,18/1/2014
411,955.67,927.45,842.72,439.91,3,18/1/2014
412,955.67,927.44,842.69,439.92,4,18/1/2014
413,955.67,927.43,842.66,439.94,5,18/1/2014
414,955.67,927.43,842.62,439.94,6,18/1/2014
415,955.67,927.43,842.59,439.95,7,18/1/2014
416,955.66,927.43,842.56,439.97,8,18/1/2014
417,955.66,927.43,842.53,439.96,9,18/1/2014
418,955.66,927.43,842.49,439.96,10,18/1/2014
419,955.66,927.43,842.47,439.96,11,18/1/2014
420,955.66,927.43,842.43,439.95,12,18/1/2014
421,955.66,927.43,842.39,439.93,13,18/1/2014
422,955.65,927.44,842.37,439.93,14,18/1/2014
423,955.66,927.44,842.31,439.91,15,18/1/2014
424,955.66,927.44,842.27,439.89,16,18/1/2014
425,955.65,927.45,842.25,439.88,17,18/1/2014
426,955.65,927.45,842.22,439.87,18,18/1/2014
427,955.65,927.45,842.17,439.86,19,18/1/2014
428,955.65,927.45,842.14,439.86,20,18/1/2014
429,955.65,927.45,842.1,439.86,21,18/1/2014
430,955.65,927.45,842.06,439.86,22,18/1/2014
431,955.65,927.44,842.03,439.85,23,18/1/2014
432,955.65,927.43,841.99,439.87,0,19/1/2014
433,955.65,927.42,841.95,439.9,1,19/1/2014
434,955.65,927.41,841.99,439.9,2,19/1/2014
435,955.65,927.41,842.03,439.91,3,19/1/2014
436,955.65,927.4,842.06,439.92,4,19/1/2014
437,955.65,927.39,842.1,439.94,5,19/1/2014
438,955.65,927.37,842.15,439.95,6,19/1/2014
439,955.65,927.36,842.2,439.96,7,19/1/2014
440,955.65,927.35,842.19,439.97,8,19/1/2014
441,955.65,927.34,842.19,439.97,9,19/1/2014
442,955.65,927.33,842.19,439.96,10,19/1/2014
443,955.65,927.32,842.19,439.96,11,19/1/2014
444,955.65,927.3,842.18,439.96,12,19/1/2014
445,955.65,927.29,842.21,439.95,13,19/1/2014
446,955.65,927.28,842.23,439.95,14,19/1/2014
447,955.65,927.27,842.21,439.93,15,19/1/2014
448,955.65,927.25,842.2,439.93,16,19/1/2014
449,955.65,927.25,842.19,439.93,17,19/1/2014
450,955.65,927.24,842.15,439.93,18,19/1/2014
451,955.65,927.24,842.11,439.93,19,19/1/2014
452,955.65,927.24,842.07,439.92,20,19/1/2014
453,955.65,927.24,842.03,439.91,21,19/1/2014
454,955.65,927.24,841.99,439.9,22,19/1/2014
455,955.65,927.23,842.01,439.89,23,19/1/2014
456,955.64,927.22,842.05,439.89,0,20/1/2014
457,955.64,927.21,842.07,439.89,1,20/1/2014
458,955.64,927.2,842.11,439.9,2,20/1/2014
459,955.64,927.19,842.15,439.91,3,20/1/2014
460,955.64,927.18,842.17,439.92,4,20/1/2014
461,955.64,927.16,842.2,439.93,5,20/1/2014
462,955.64,927.16,842.16,439.93,6,20/1/2014
463,955.64,927.16,842.13,439.94,7,20/1/2014
464,955.64,927.16,842.06,439.95,8,20/1/2014
465,955.64,927.16,842.05,439.95,9,20/1/2014
466,955.64,927.16,842.01,439.99,10,20/1/2014
467,955.64,927.16,841.96,439.93,11,20/1/2014
468,955.64,927.17,841.93,439.91,12,20/1/2014
469,955.64,927.17,841.89,439.9,13,20/1/2014
470,955.64,927.17,841.86,439.89,14,20/1/2014
471,955.64,927.17,841.83,439.88,15,20/1/2014
472,955.64,927.17,841.81,439.87,16,20/1/2014
473,955.63,927.18,841.77,439.84,17,20/1/2014
474,955.63,927.18,841.75,439.84,18,20/1/2014
475,955.63,927.18,841.73,439.83,19,20/1/2014
476,955.63,927.18,841.7,439.83,20,20/1/2014
477,955.63,927.18,841.67,439.83,21,20/1/2014
478,955.63,927.18,841.64,439.83,22,20/1/2014
479,955.63,927.18,841.62,439.84,23,20/1/2014
480,955.63,927.17,841.59,439.86,0,21/1/2014
481,955.63,927.16,841.55,439.88,1,21/1/2014
482,955.63,927.15,841.52,439.89,2,21/1/2014
483,955.63,927.14,841.5,439.9,3,21/1/2014
484,955.63,927.14,841.48,439.92,4,21/1/2014
485,955.63,927.14,841.48,439.94,5,21/1/2014
486,955.63,927.14,841.47,439.95,6,21/1/2014
487,955.63,927.14,841.45,439.96,7,21/1/2014
488,955.63,927.14,841.45,439.96,8,21/1/2014
489,955.63,927.14,841.45,439.96,9,21/1/2014
490,955.63,927.14,841.44,439.94,10,21/1/2014
491,955.63,927.14,841.43,439.92,11,21/1/2014
492,955.62,927.15,841.43,439.9,12,21/1/2014
493,955.62,927.15,841.43,439.88,13,21/1/2014
494,955.62,927.15,841.42,439.86,14,21/1/2014
495,955.62,927.15,841.42,439.85,15,21/1/2014
496,955.62,927.15,841.41,439.83,16,21/1/2014
497,955.62,927.16,841.42,439.82,17,21/1/2014
498,955.62,927.16,841.42,439.82,18,21/1/2014
499,955.61,927.16,841.41,439.82,19,21/1/2014
500,955.61,927.16,841.41,439.82,20,21/1/2014
501,955.61,927.16,841.4,439.82,21,21/1/2014
502,955.61,927.16,841.4,439.83,22,21/1/2014
503,955.61,927.15,841.35,439.83,23,21/1/2014
504,955.61,927.14,841.39,439.84,0,22/1/2014
505,955.61,927.13,841.4,439.86,1,22/1/2014
506,955.61,927.12,841.4,439.88,2,22/1/2014
507,955.61,927.11,841.42,439.9,3,22/1/2014
508,955.61,927.1,841.47,439.92,4,22/1/2014
509,955.61,927.1,841.51,439.93,5,22/1/2014
510,955.61,927.1,841.56,439.94,6,22/1/2014
511,955.61,927.1,841.59,439.95,7,22/1/2014
512,955.61,927.1,841.63,439.96,8,22/1/2014
513,955.6,927.11,841.66,439.95,9,22/1/2014
514,955.6,927.11,841.68,439.94,10,22/1/2014
515,955.6,927.11,841.7,439.93,11,22/1/2014
