,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
38,954.12,925.16,841.57,683.221,439.85,14,2/4/2015
39,954.12,925.16,841.536,683.155,439.84,15,2/4/2015
40,954.12,925.16,841.513,683.123,439.83,16,2/4/2015
41,954.12,925.16,841.482,683.123,439.82,17,2/4/2015
42,954.12,925.16,841.484,683.142,439.8,18,2/4/2015
43,954.12,925.16,841.455,683.145,439.8,19,2/4/2015
44,954.12,925.16,841.428,683.148,439.79,20,2/4/2015
45,954.12,925.16,841.408,683.181,439.78,21,2/4/2015
46,954.12,925.16,841.422,683.146,439.78,22,2/4/2015
47,954.12,925.16,841.434,683.146,439.79,23,2/4/2015
48,954.11,925.16,841.446,683.13,439.81,0,3/4/2015
49,954.11,925.15,841.457,683.163,439.81,1,3/4/2015
50,954.11,925.14,841.47,683.146,439.83,2,3/4/2015
51,954.11,925.14,841.481,683.145,439.85,3,3/4/2015
52,954.11,925.14,841.494,683.145,439.85,4,3/4/2015
53,954.11,925.14,841.506,683.197,439.87,5,3/4/2015
54,954.11,925.15,841.518,683.117,439.88,6,3/4/2015
55,954.11,925.15,841.529,683.133,439.88,7,3/4/2015
56,954.11,925.15,841.544,683.132,439.88,8,3/4/2015
57,954.11,925.15,841.557,683.116,439.88,9,3/4/2015
58,954.11,925.15,841.568,683.148,439.87,10,3/4/2015
59,954.11,925.15,841.581,683.162,439.85,11,3/4/2015
60,954.1,925.15,841.592,683.153,439.84,12,3/4/2015
61,954.1,925.15,841.603,683.137,439.82,13,3/4/2015
62,954.1,925.15,841.579,683.15,439.81,14,3/4/2015
63,954.1,925.15,841.546,683.148,439.8,15,3/4/2015
64,954.1,925.15,841.516,683.133,439.79,16,3/4/2015
65,954.1,925.15,841.49,683.133,439.77,17,3/4/2015
66,954.09,925.15,841.458,683.152,439.78,18,3/4/2015
67,954.09,925.15,841.43,683.137,439.78,19,3/4/2015
68,954.09,925.15,841.4,683.185,439.79,20,3/4/2015
69,954.09,925.15,841.408,683.153,439.8,21,3/4/2015
70,954.09,925.15,841.423,683.155,439.81,22,3/4/2015
71,954.09,925.16,841.435,683.123,439.82,23,3/4/2015
72,954.09,925.16,841.449,683.123,439.82,0,4/4/2015
73,954.09,925.15,841.464,683.123,439.84,1,4/4/2015
74,954.09,925.14,841.467,683.123,439.84,2,4/4/2015
75,954.09,925.13,841.492,683.123,439.85,3,4/4/2015
76,954.09,925.13,841.505,683.123,439.86,4,4/4/2015
77,954.09,925.13,841.518,683.123,439.86,5,4/4/2015
78,954.09,925.13,841.533,683.122,439.87,6,4/4/2015
79,954.09,925.13,841.55,683.116,439.88,7,4/4/2015
80,954.09,925.13,841.56,683.117,439.87,8,4/4/2015
81,954.09,925.13,841.58,683.149,439.87,9,4/4/2015
82,954.09,925.13,841.59,683.117,439.86,10,4/4/2015
83,954.09,925.13,841.61,683.133,439.85,11,4/4/2015
84,954.08,925.13,841.61,683.172,439.84,12,4/4/2015
85,954.08,925.13,841.64,683.158,439.84,13,4/4/2015
86,954.08,925.13,841.61,683.171,439.85,14,4/4/2015
87,954.08,925.13,841.58,683.126,439.85,15,4/4/2015
88,954.08,925.13,841.55,683.124,439.86,16,4/4/2015
89,954.08,925.13,841.533,683.124,439.86,17,4/4/2015
90,954.07,925.13,841.504,683.156,439.86,18,4/4/2015
91,954.07,925.13,841.477,683.14,439.87,19,4/4/2015
92,954.07,925.13,841.448,683.124,439.88,20,4/4/2015
93,954.07,925.13,841.46,683.124,439.88,21,4/4/2015
94,954.07,925.14,841.47,683.139,439.89,22,4/4/2015
95,954.07,925.14,841.489,683.158,439.89,23,4/4/2015
96,954.07,925.14,841.501,683.126,439.9,0,5/4/2015
97,954.07,925.14,841.515,683.143,439.9,1,5/4/2015
98,954.07,925.13,841.524,683.159,439.91,2,5/4/2015
99,954.07,925.12,841.541,683.142,439.93,3,5/4/2015
100,954.07,925.12,841.557,683.14,439.93,4,5/4/2015
101,954.07,925.12,841.576,683.139,439.94,5,5/4/2015
102,954.07,925.12,841.586,683.103,439.94,6,5/4/2015
103,954.07,925.12,841.59,683.152,439.92,7,5/4/2015
104,954.07,925.12,841.61,683.201,439.92,8,5/4/2015
105,954.07,925.12,841.62,683.153,439.89,9,5/4/2015
106,954.07,925.12,841.64,683.188,439.89,10,5/4/2015
107,954.07,925.12,841.66,683.153,439.87,11,5/4/2015
108,954.06,925.13,841.67,683.201,439.85,12,5/4/2015
109,954.06,925.13,841.68,683.152,439.84,13,5/4/2015
110,954.06,925.13,841.66,683.104,439.82,14,5/4/2015
111,954.06,925.13,841.639,683.14,439.8,15,5/4/2015
112,954.06,925.13,841.614,683.14,439.78,16,5/4/2015
113,954.05,925.14,841.586,683.124,439.77,17,5/4/2015
114,954.05,925.14,841.559,683.191,439.78,18,5/4/2015
115,954.05,925.14,841.529,683.175,439.78,19,5/4/2015
116,954.05,925.14,841.504,683.158,439.79,20,5/4/2015
117,954.05,925.14,841.519,683.156,439.79,21,5/4/2015
118,954.05,925.14,841.534,683.107,439.8,22,5/4/2015
119,954.05,925.15,841.551,683.123,439.81,23,5/4/2015
120,954.05,925.15,841.57,683.139,439.82,0,6/4/2015
121,954.05,925.15,841.584,683.14,439.82,1,6/4/2015
122,954.05,925.15,841.598,683.156,439.84,2,6/4/2015
123,954.05,925.15,841.59,683.172,439.84,3,6/4/2015
124,954.05,925.15,841.631,683.145,439.85,4,6/4/2015
125,954.05,925.15,841.646,683.161,439.86,5,6/4/2015
126,954.05,925.16,841.667,683.113,439.87,6,6/4/2015
127,954.05,925.16,841.687,683.127,439.87,7,6/4/2015
128,954.05,925.16,841.706,683.159,439.88,8,6/4/2015
129,954.05,925.16,841.726,683.159,439.88,9,6/4/2015
130,954.04,925.16,841.742,683.192,439.9,10,6/4/2015
131,954.04,925.16,841.765,683.143,439.9,11,6/4/2015
132,954.04,925.16,841.778,683.177,439.89,12,6/4/2015
133,954.04,925.16,841.793,683.159,439.88,13,6/4/2015
134,954.04,925.16,841.765,683.143,439.86,14,6/4/2015
135,954.04,925.16,841.742,683.159,439.84,15,6/4/2015
136,954.04,925.16,841.71,683.178,439.83,16,6/4/2015
137,954.04,925.16,841.68,683.111,439.82,17,6/4/2015
138,954.04,925.17,841.66,683.126,439.81,18,6/4/2015
139,954.04,925.17,841.63,683.195,439.79,19,6/4/2015
140,954.04,925.17,841.61,683.129,439.78,20,6/4/2015
141,954.04,925.17,841.62,683.135,439.79,21,6/4/2015
142,954.04,925.17,841.63,683.184,439.8,22,6/4/2015
143,954.04,925.17,841.64,683.168,439.82,23,6/4/2015
144,954.03,925.17,841.66,683.168,439.82,0,7/4/2015
145,954.03,925.17,841.67,683.168,439.83,1,7/4/2015
146,954.03,925.16,841.69,683.12,439.84,2,7/4/2015
147,954.03,925.15,841.7,683.12,439.85,3,7/4/2015
148,954.03,925.15,841.71,683.136,439.85,4,7/4/2015
149,954.03,925.15,841.72,683.169,439.85,5,7/4/2015
150,954.03,925.15,841.73,683.123,439.85,6,7/4/2015
151,954.03,925.15,841.746,683.122,439.86,7,7/4/2015
152,954.03,925.15,841.758,683.158,439.87,8,7/4/2015
153,954.03,925.15,841.76,682.679,439.87,9,7/4/2015
154,954.03,925.15,841.781,681.607,439.88,10,7/4/2015
155,954.03,925.15,841.794,680.455,439.88,11,7/4/2015
156,954.03,925.15,841.806,680.574,439.88,12,7/4/2015
157,954.03,925.15,841.812,680.232,439.89,13,7/4/2015
158,954.03,925.15,841.787,680.296,439.9,14,7/4/2015
159,954.03,925.15,841.756,680.095,439.9,15,7/4/2015
160,954.03,925.15,841.731,679.481,439.91,16,7/4/2015
161,954.03,925.15,841.704,680,439.91,17,7/4/2015
162,954.02,925.15,841.678,680.681,439.92,18,7/4/2015
163,954.02,925.15,841.648,682.217,439.92,19,7/4/2015
164,954.02,925.16,841.619,683.19,439.92,20,7/4/2015
165,954.02,925.16,841.629,683.174,439.92,21,7/4/2015
166,954.02,925.16,841.643,683.158,439.92,22,7/4/2015
167,954.02,925.16,841.654,683.174,439.92,23,7/4/2015
168,954.01,925.16,841.663,683.142,439.91,0,8/4/2015
169,954.01,925.16,841.677,683.143,439.92,1,8/4/2015
170,954.01,925.15,841.684,683.127,439.93,2,8/4/2015
171,954.01,925.14,841.697,683.143,439.95,3,8/4/2015
172,954.01,925.14,841.708,683.143,439.96,4,8/4/2015
173,954.01,925.14,841.719,683.179,439.97,5,8/4/2015
174,954.01,925.14,841.732,683.133,439.96,6,8/4/2015
175,954.01,925.14,841.74,683.156,439.95,7,8/4/2015
176,954.01,925.14,841.754,683.15,439.93,8,8/4/2015
177,954.01,925.14,841.765,683.184,439.92,9,8/4/2015
178,954.01,925.14,841.776,683.201,439.89,10,8/4/2015
179,954.01,925.14,841.787,683.172,439.87,11,8/4/2015
180,954,925.15,841.799,683.204,439.85,12,8/4/2015
181,954,925.15,841.806,683.172,439.83,13,8/4/2015
182,954,925.15,841.78,683.204,439.82,14,8/4/2015
183,953.99,925.15,841.754,683.171,439.8,15,8/4/2015
184,953.99,925.15,841.72,683.152,439.78,16,8/4/2015
185,953.99,925.15,841.692,683.065,439.77,17,8/4/2015
186,953.99,925.15,841.669,683.052,439.77,18,8/4/2015
187,953.99,925.16,841.643,683.19,439.79,19,8/4/2015
188,953.99,925.16,841.614,683.174,439.79,20,8/4/2015
189,953.99,925.16,841.622,683.158,439.8,21,8/4/2015
190,953.99,925.16,841.633,683.11,439.82,22,8/4/2015
191,953.99,925.16,841.645,683.11,439.83,23,8/4/2015
192,953.98,925.16,841.655,683.11,439.84,0,9/4/2015
193,953.98,925.14,841.666,683.113,439.85,1,9/4/2015
194,953.98,925.13,841.675,683.082,439.86,2,9/4/2015
195,953.98,925.12,841.685,683.065,439.87,3,9/4/2015
196,953.98,925.12,841.695,683.065,439.88,4,9/4/2015
197,953.98,925.12,841.707,683.097,439.89,5,9/4/2015
198,953.98,925.12,841.721,683.065,439.89,6,9/4/2015
199,953.97,925.12,841.733,683.065,439.9,7,9/4/2015
200,953.97,925.12,841.748,683.049,439.91,8,9/4/2015
201,953.97,925.12,841.758,683.129,439.9,9,9/4/2015
202,953.97,925.12,841.769,683.129,439.9,10,9/4/2015
203,953.97,925.12,841.779,683.162,439.89,11,9/4/2015
204,953.96,925.12,841.79,683.197,439.88,12,9/4/2015
205,953.96,925.12,841.8,683.068,439.86,13,9/4/2015
206,953.96,925.12,841.773,683.067,439.85,14,9/4/2015
207,953.96,925.12,841.748,683.098,439.84,15,9/4/2015
208,953.96,925.12,841.72,683.013,439.83,16,9/4/2015
209,953.95,925.12,841.69,683.161,439.81,17,9/4/2015
210,953.95,925.12,841.66,683.168,439.8,18,9/4/2015
211,953.95,925.12,841.63,683.155,439.78,19,9/4/2015
212,953.95,925.12,841.61,683.156,439.79,20,9/4/2015
213,953.95,925.12,841.58,683.094,439.79,21,9/4/2015
214,953.95,925.12,841.59,683.081,439.8,22,9/4/2015
215,953.95,925.12,841.61,683.065,439.8,23,9/4/2015
216,953.95,925.12,841.625,683.081,439.82,0,10/4/2015
217,953.95,925.12,841.63,683.065,439.83,1,10/4/2015
218,953.95,925.12,841.65,683.065,439.84,2,10/4/2015
219,953.95,925.12,841.65,683.097,439.85,3,10/4/2015
220,953.95,925.12,841.66,683.065,439.86,4,10/4/2015
221,953.95,925.12,841.68,683.114,439.87,5,10/4/2015
222,953.94,925.12,841.69,683.082,439.88,6,10/4/2015
223,953.94,925.12,841.702,683.116,439.88,7,10/4/2015
224,953.94,925.12,841.712,683.171,439.89,8,10/4/2015
225,953.94,925.12,841.724,683.123,439.9,9,10/4/2015
226,953.94,925.12,841.736,683.187,439.91,10,10/4/2015
227,953.94,925.13,841.749,683.194,439.91,11,10/4/2015
228,953.94,925.13,841.755,683.162,439.91,12,10/4/2015
229,953.94,925.13,841.765,683.149,439.92,13,10/4/2015
230,953.94,925.13,841.732,683.217,439.91,14,10/4/2015
231,953.94,925.13,841.706,683.169,439.89,15,10/4/2015
232,953.94,925.13,841.683,683.169,439.87,16,10/4/2015
233,953.93,925.13,841.648,683.187,439.86,17,10/4/2015
234,953.93,925.13,841.622,683.082,439.86,18,10/4/2015
235,953.93,925.13,841.592,683.213,439.85,19,10/4/2015
236,953.93,925.13,841.563,683.165,439.83,20,10/4/2015
237,953.93,925.13,841.533,683.081,439.81,21,10/4/2015
238,953.93,925.13,841.542,683.078,439.8,22,10/4/2015
239,953.93,925.13,841.556,683.093,439.8,23,10/4/2015
240,953.93,925.13,841.565,683.075,439.8,0,11/4/2015
241,953.93,925.13,841.575,683.107,439.81,1,11/4/2015
242,953.93,925.13,841.587,683.09,439.83,2,11/4/2015
243,953.93,925.13,841.597,683.09,439.83,3,11/4/2015
244,953.93,925.13,841.604,683.09,439.83,4,11/4/2015
245,953.93,925.13,841.619,683.172,439.84,5,11/4/2015
246,953.93,925.14,841.629,683.077,439.85,6,11/4/2015
247,953.93,925.14,841.64,683.182,439.86,7,11/4/2015
248,953.92,925.14,841.652,683.166,439.86,8,11/4/2015
249,953.92,925.14,841.667,683.181,439.87,9,11/4/2015
250,953.92,925.14,841.674,683.197,439.89,10,11/4/2015
251,953.92,925.14,841.685,683.161,439.89,11,11/4/2015
252,953.92,925.14,841.692,683.072,439.9,12,11/4/2015
253,953.91,925.15,841.702,683.09,439.88,13,11/4/2015
254,953.91,925.15,841.677,683.122,439.86,14,11/4/2015
255,953.91,925.15,841.646,683.122,439.84,15,11/4/2015
256,953.91,925.15,841.617,683.158,439.82,16,11/4/2015
257,953.9,925.15,841.587,683.1,439.8,17,11/4/2015
258,953.9,925.15,841.559,683.101,439.79,18,11/4/2015
259,953.9,925.15,841.529,683.156,439.76,19,11/4/2015
260,953.9,925.15,841.501,683.139,439.75,20,11/4/2015
261,953.9,925.15,841.469,683.171,439.75,21,11/4/2015
262,953.9,925.15,841.478,683.171,439.76,22,11/4/2015
263,953.9,925.15,841.479,683.107,439.78,23,11/4/2015
264,953.9,925.15,841.499,683.124,439.8,0,12/4/2015
265,953.9,925.15,841.511,683.059,439.8,1,12/4/2015
266,953.9,925.15,841.521,683.059,439.81,2,12/4/2015
267,953.9,925.15,841.533,683.059,439.82,3,12/4/2015
268,953.9,925.15,841.542,683.059,439.83,4,12/4/2015
269,953.9,925.15,841.551,683.11,439.84,5,12/4/2015
270,953.89,925.16,841.564,683.077,439.84,6,12/4/2015
271,953.89,925.16,841.575,683.077,439.85,7,12/4/2015
272,953.89,925.16,841.58,683.146,439.86,8,12/4/2015
273,953.89,925.16,841.59,683.162,439.87,9,12/4/2015
274,953.89,925.16,841.6,683.162,439.86,10,12/4/2015
275,953.89,925.16,841.61,683.162,439.85,11,12/4/2015
276,953.89,925.16,841.62,683.217,439.84,12,12/4/2015
277,953.89,925.17,841.63,683.12,439.83,13,12/4/2015
278,953.89,925.17,841.6,683.158,439.82,14,12/4/2015
279,953.89,925.17,841.58,683.172,439.82,15,12/4/2015
280,953.89,925.17,841.54,683.139,439.8,16,12/4/2015
281,953.89,925.17,841.518,683.074,439.8,17,12/4/2015
282,953.88,925.17,841.49,683.123,439.79,18,12/4/2015
283,953.88,925.17,841.458,683.21,439.78,19,12/4/2015
284,953.88,925.17,841.428,683.194,439.77,20,12/4/2015
285,953.88,925.17,841.396,683.162,439.75,21,12/4/2015
286,953.88,925.17,841.408,683.146,439.74,22,12/4/2015
287,953.88,925.17,841.417,683.114,439.73,23,12/4/2015
288,953.88,925.17,841.428,683.098,439.74,0,13/4/2015
289,953.88,925.17,841.438,683.065,439.75,1,13/4/2015
290,953.88,925.17,841.452,683.148,439.76,2,13/4/2015
291,953.88,925.17,841.46,683.146,439.76,3,13/4/2015
292,953.88,925.17,841.471,683.13,439.78,4,13/4/2015
293,953.88,925.17,841.482,683.146,439.79,5,13/4/2015
294,953.87,925.18,841.493,683.165,439.79,6,13/4/2015
295,953.87,925.18,841.5,683.149,439.8,7,13/4/2015
296,953.87,925.18,841.51,683.168,439.81,8,13/4/2015
297,953.87,925.18,841.52,683.174,439.82,9,13/4/2015
298,953.87,925.18,841.53,683.15,439.82,10,13/4/2015
299,953.87,925.18,841.54,683.068,439.83,11,13/4/2015
300,953.87,925.18,841.55,683.052,439.82,12,13/4/2015
301,953.86,925.18,841.56,683.009,439.82,13,13/4/2015
302,953.86,925.18,841.53,683.126,439.82,14,13/4/2015
303,953.86,925.18,841.5,683.145,439.79,15,13/4/2015
304,953.86,925.18,841.47,683.175,439.77,16,13/4/2015
305,953.85,925.18,841.441,683.139,439.76,17,13/4/2015
306,953.85,925.18,841.412,683.009,439.75,18,13/4/2015
307,953.85,925.18,841.379,683.127,439.75,19,13/4/2015
308,953.85,925.18,841.347,683.143,439.74,20,13/4/2015
309,953.85,925.18,841.315,683.143,439.74,21,13/4/2015
310,953.85,925.18,841.325,683.126,439.74,22,13/4/2015
311,953.85,925.18,841.336,683.094,439.73,23,13/4/2015
312,953.85,925.19,841.347,683.094,439.73,0,14/4/2015
313,953.85,925.19,841.359,683.078,439.75,1,14/4/2015
314,953.85,925.19,841.368,683.078,439.76,2,14/4/2015
315,953.85,925.19,841.379,683.094,439.76,3,14/4/2015
316,953.85,925.19,841.39,683.061,439.76,4,14/4/2015
317,953.84,925.19,841.402,683.078,439.77,5,14/4/2015
318,953.84,925.19,841.413,683.094,439.78,6,14/4/2015
319,953.84,925.19,841.423,683.075,439.78,7,14/4/2015
320,953.84,925.19,841.434,683.127,439.8,8,14/4/2015
321,953.84,925.19,841.493,683.081,439.8,9,14/4/2015
322,953.84,925.19,841.457,682.988,439.81,10,14/4/2015
323,953.84,925.19,841.464,683.036,439.82,11,14/4/2015
324,953.84,925.19,841.476,683.052,439.82,12,14/4/2015
325,953.84,925.19,841.483,683.004,439.82,13,14/4/2015
326,953.84,925.19,841.454,682.955,439.81,14,14/4/2015
327,953.84,925.19,841.429,683.019,439.8,15,14/4/2015
328,953.84,925.19,841.39,683.149,439.78,16,14/4/2015
329,953.83,925.2,841.35,683.171,439.76,17,14/4/2015
330,953.83,925.2,841.32,675,439.73,18,14/4/2015
331,953.83,925.2,841.29,675,439.72,19,14/4/2015
332,953.83,925.2,841.25,675,439.71,20,14/4/2015
333,953.83,925.2,841.22,675,439.69,21,14/4/2015
334,953.83,925.2,841.24,675,439.67,22,14/4/2015
335,953.83,925.2,841.25,675,439.68,23,14/4/2015
336,953.83,925.2,841.26,675,439.69,0,15/4/2015
337,953.83,925.2,841.27,675,439.7,1,15/4/2015
338,953.83,925.2,841.28,675,439.7,2,15/4/2015
339,953.83,925.2,841.29,675,439.72,3,15/4/2015
340,953.83,925.2,841.3,675,439.72,4,15/4/2015
341,953.83,925.2,841.31,675,439.73,5,15/4/2015
342,953.83,925.2,841.32,675,439.73,6,15/4/2015
343,953.82,925.21,841.336,675,439.74,7,15/4/2015
344,953.82,925.21,841.347,675,439.75,8,15/4/2015
345,953.82,925.21,841.359,675,439.76,9,15/4/2015
346,953.82,925.21,841.368,683.163,439.76,10,15/4/2015
347,953.82,925.21,841.382,683.181,439.77,11,15/4/2015
348,953.82,925.21,841.391,683.164,439.78,12,15/4/2015
349,953.82,925.21,841.402,683.179,439.78,13,15/4/2015
350,953.82,925.21,841.37,683.144,439.78,14,15/4/2015
351,953.81,925.22,841.337,683.16,439.79,15,15/4/2015
352,953.81,925.22,841.307,683.148,439.79,16,15/4/2015
353,953.81,925.22,841.274,683.157,439.79,17,15/4/2015
354,953.81,925.22,841.244,683.215,439.79,18,15/4/2015
355,953.81,925.22,841.21,682.905,439.78,19,15/4/2015
356,953.81,925.22,841.176,682.974,439.78,20,15/4/2015
357,953.81,925.22,841.141,683.218,439.76,21,15/4/2015
358,953.81,925.22,841.152,683.153,439.75,22,15/4/2015
359,953.81,925.22,841.162,683.17,439.74,23,15/4/2015
360,953.8,925.22,841.174,683.122,439.74,0,16/4/2015
361,953.8,925.22,841.185,683.107,439.74,1,16/4/2015
362,953.8,925.22,841.195,683.139,439.73,2,16/4/2015
363,953.8,925.22,841.206,683.13,439.74,3,16/4/2015
364,953.8,925.22,841.22,683.114,439.74,4,16/4/2015
365,953.8,925.22,841.229,683.098,439.75,5,16/4/2015
366,953.8,925.22,841.241,683.099,439.76,6,16/4/2015
367,953.8,925.22,841.25,683.099,439.77,7,16/4/2015
368,953.8,925.23,841.262,683.132,439.79,8,16/4/2015
369,953.8,925.23,841.272,683.198,439.8,9,16/4/2015
370,953.8,925.23,841.284,683.035,439.8,10,16/4/2015
371,953.8,925.23,841.295,682.87,439.8,11,16/4/2015
372,953.79,925.23,841.307,682.906,439.8,12,16/4/2015
373,953.79,925.23,841.313,683.023,439.8,13,16/4/2015
374,953.79,925.23,841.28,683.059,439.81,14,16/4/2015
375,953.79,925.24,841.245,683.162,439.81,15,16/4/2015
376,953.79,925.24,841.21,682.915,439.81,16,16/4/2015
377,953.79,925.24,841.183,682.899,439.81,17,16/4/2015
378,953.79,925.24,841.147,682.935,439.81,18,16/4/2015
379,953.79,925.24,841.112,682.787,439.81,19,16/4/2015
380,953.79,925.24,841.07,683.169,439.8,20,16/4/2015
381,953.78,925.24,841.043,683.15,439.79,21,16/4/2015
382,953.78,925.24,841.058,683.167,439.79,22,16/4/2015
383,953.78,925.24,841.065,683.099,439.78,23,16/4/2015
384,953.78,925.24,841.077,683.115,439.78,0,17/4/2015
385,953.78,925.24,841.084,683.099,439.78,1,17/4/2015
386,953.78,925.24,841.1,683.132,439.79,2,17/4/2015
387,953.78,925.24,841.11,683.115,439.8,3,17/4/2015
388,953.78,925.24,841.12,683.099,439.8,4,17/4/2015
389,953.78,925.25,841.131,683.099,439.82,5,17/4/2015
390,953.78,925.25,841.143,683.099,439.82,6,17/4/2015
391,953.78,925.25,841.153,683.098,439.83,7,17/4/2015
392,953.78,925.25,841.163,683.13,439.83,8,17/4/2015
393,953.78,925.25,841.175,683.183,439.82,9,17/4/2015
394,953.77,925.25,841.185,683.215,439.81,10,17/4/2015
395,953.77,925.25,841.193,683.163,439.8,11,17/4/2015
396,953.77,925.25,841.17,683.194,439.8,12,17/4/2015
397,953.77,925.25,841.148,682.928,439.77,13,17/4/2015
398,953.77,925.25,841.125,682.939,439.77,14,17/4/2015
399,953.77,925.25,841.1,683.026,439.77,15,17/4/2015
400,953.77,925.25,841.07,682.782,439.77,16,17/4/2015
401,953.77,925.26,841.055,682.701,439.77,17,17/4/2015
402,953.77,925.26,841.02,682.713,439.77,18,17/4/2015
403,953.77,925.26,841,683.107,439.78,19,17/4/2015
404,953.76,925.26,840.97,683.178,439.78,20,17/4/2015
405,953.76,925.26,840.95,683.178,439.78,21,17/4/2015
406,953.76,925.26,840.96,683.13,439.79,22,17/4/2015
407,953.76,925.26,840.97,683.114,439.79,23,17/4/2015
408,953.76,925.26,840.99,683.114,439.8,0,18/4/2015
409,953.76,925.26,841,683.114,439.82,1,18/4/2015
410,953.76,925.26,841.01,683.099,439.83,2,18/4/2015
411,953.76,925.26,841.02,683.115,439.84,3,18/4/2015
412,953.76,925.26,841.03,683.115,439.85,4,18/4/2015
413,953.76,925.27,841.04,683.115,439.86,5,18/4/2015
414,953.76,925.27,841.06,683.115,439.87,6,18/4/2015
415,953.76,925.27,841.071,683.118,439.88,7,18/4/2015
416,953.76,925.27,841.081,683.134,439.88,8,18/4/2015
417,953.76,925.27,841.094,683.092,439.88,9,18/4/2015
418,953.76,925.27,841.106,683.206,439.89,10,18/4/2015
419,953.76,925.27,841.114,683.19,439.89,11,18/4/2015
420,953.75,925.27,841.094,683.093,439.89,12,18/4/2015
421,953.75,925.27,841.07,682.715,439.9,13,18/4/2015
422,953.75,925.27,841.046,682.799,439.9,14,18/4/2015
423,953.75,925.28,841.021,682.767,439.89,15,18/4/2015
424,953.75,925.28,840.995,682.732,439.88,16,18/4/2015
425,953.75,925.28,840.972,682.832,439.86,17,18/4/2015
426,953.75,925.28,840.951,682.986,439.85,18,18/4/2015
427,953.75,925.28,840.927,683.224,439.84,19,18/4/2015
428,953.75,925.28,840.903,683.191,439.84,20,18/4/2015
429,953.75,925.28,840.88,683.16,439.82,21,18/4/2015
430,953.75,925.28,840.893,683.096,439.81,22,18/4/2015
431,953.75,925.28,840.908,683.113,439.8,23,18/4/2015
432,953.74,925.28,840.921,683.145,439.8,0,19/4/2015
433,953.74,925.28,840.934,683.128,439.82,1,19/4/2015
434,953.74,925.28,840.947,683.162,439.83,2,19/4/2015
435,953.74,925.28,840.96,683.196,439.84,3,19/4/2015
436,953.74,925.28,840.973,683.213,439.85,4,19/4/2015
437,953.74,925.28,840.985,683.196,439.86,5,19/4/2015
438,953.74,925.28,840.997,683.099,439.88,6,19/4/2015
439,953.74,925.29,841.012,683.132,439.88,7,19/4/2015
440,953.74,925.29,841.02,683.199,439.89,8,19/4/2015
441,953.74,925.29,841.031,683.167,439.89,9,19/4/2015
442,953.73,925.29,841.046,683.216,439.89,10,19/4/2015
443,953.73,925.29,841.056,683.184,439.89,11,19/4/2015
444,953.73,925.29,841.031,683.218,439.9,12,19/4/2015
445,953.73,925.29,841.008,683.234,439.89,13,19/4/2015
446,953.73,925.29,840.984,683.218,439.89,14,19/4/2015
447,953.73,925.3,840.96,683.218,439.86,15,19/4/2015
448,953.73,925.3,840.932,683.219,439.86,16,19/4/2015
