,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
156,955.88,925.48,841.37,439.86,12,7/1/2015
157,955.88,925.48,841.37,439.86,13,7/1/2015
158,955.88,925.48,841.31,439.85,14,7/1/2015
159,955.88,925.49,841.31,439.84,15,7/1/2015
160,955.88,925.49,841.27,439.83,16,7/1/2015
161,955.88,925.49,841.24,439.82,17,7/1/2015
162,955.88,925.5,841.204,439.81,18,7/1/2015
163,955.88,925.5,841.17,439.8,19,7/1/2015
164,955.87,925.5,841.214,439.79,20,7/1/2015
165,955.87,925.5,841.26,439.78,21,7/1/2015
166,955.87,925.5,841.31,439.77,22,7/1/2015
167,955.86,925.49,841.36,439.77,23,7/1/2015
168,955.86,925.48,841.405,439.79,0,8/1/2015
169,955.86,925.46,841.446,439.8,1,8/1/2015
170,955.86,925.45,841.48,439.81,2,8/1/2015
171,955.86,925.44,841.518,439.82,3,8/1/2015
172,955.86,925.43,841.551,439.82,4,8/1/2015
173,955.86,925.42,841.588,439.83,5,8/1/2015
174,955.86,925.41,841.623,439.84,6,8/1/2015
175,955.86,925.41,841.658,439.84,7,8/1/2015
176,955.86,925.41,841.687,439.86,8,8/1/2015
177,955.86,925.41,841.72,439.86,9,8/1/2015
178,955.86,925.41,841.749,439.87,10,8/1/2015
179,955.86,925.41,841.75,439.88,11,8/1/2015
180,955.86,925.42,841.742,439.88,12,8/1/2015
181,955.86,925.42,841.739,439.87,13,8/1/2015
182,955.86,925.42,841.732,439.86,14,8/1/2015
183,955.86,925.42,841.744,439.86,15,8/1/2015
184,955.86,925.42,841.73,439.85,16,8/1/2015
185,955.86,925.42,841.72,439.85,17,8/1/2015
186,955.86,925.42,841.69,439.81,18,8/1/2015
187,955.86,925.42,841.66,439.8,19,8/1/2015
188,955.86,925.42,841.63,439.79,20,8/1/2015
189,955.86,925.42,841.599,439.78,21,8/1/2015
190,955.86,925.42,841.57,439.77,22,8/1/2015
191,955.86,925.42,841.58,439.77,23,8/1/2015
192,955.86,925.41,841.611,439.78,0,9/1/2015
193,955.86,925.4,841.644,439.78,1,9/1/2015
194,955.86,925.39,841.67,439.79,2,9/1/2015
195,955.86,925.38,841.7,439.8,3,9/1/2015
196,955.86,925.37,841.73,439.81,4,9/1/2015
197,955.86,925.36,841.76,439.82,5,9/1/2015
198,955.86,925.35,841.79,439.83,6,9/1/2015
199,955.86,925.35,841.82,439.83,7,9/1/2015
200,955.86,925.35,841.831,439.83,8,9/1/2015
201,955.86,925.35,841.822,439.84,9,9/1/2015
202,955.86,925.35,841.813,439.83,10,9/1/2015
203,955.86,925.35,841.806,439.81,11,9/1/2015
204,955.86,925.35,841.799,439.79,12,9/1/2015
205,955.86,925.35,841.787,439.78,13,9/1/2015
206,955.86,925.35,841.778,439.76,14,9/1/2015
207,955.86,925.35,841.768,439.74,15,9/1/2015
208,955.86,925.35,841.758,439.73,16,9/1/2015
209,955.86,925.35,841.749,439.72,17,9/1/2015
210,955.86,925.35,841.739,439.71,18,9/1/2015
211,955.86,925.35,841.707,439.71,19,9/1/2015
212,955.86,925.35,841.673,439.71,20,9/1/2015
213,955.86,925.35,841.639,439.71,21,9/1/2015
214,955.86,925.35,841.603,439.72,22,9/1/2015
215,955.86,925.34,841.571,439.72,23,9/1/2015
216,955.86,925.33,841.58,439.74,0,10/1/2015
217,955.86,925.32,841.604,439.74,1,10/1/2015
218,955.86,925.31,841.635,439.74,2,10/1/2015
219,955.86,925.3,841.66,439.75,3,10/1/2015
220,955.86,925.29,841.669,439.76,4,10/1/2015
221,955.86,925.28,841.719,439.76,5,10/1/2015
222,955.86,925.27,841.747,439.77,6,10/1/2015
223,955.86,925.27,841.74,439.78,7,10/1/2015
224,955.86,925.27,841.72,439.79,8,10/1/2015
225,955.86,925.27,841.71,439.79,9,10/1/2015
226,955.86,925.27,841.706,439.79,10,10/1/2015
227,955.85,925.27,841.696,439.78,11,10/1/2015
228,955.85,925.27,841.685,439.76,12,10/1/2015
229,955.85,925.27,841.673,439.74,13,10/1/2015
230,955.85,925.27,841.663,439.72,14,10/1/2015
231,955.85,925.27,841.652,439.72,15,10/1/2015
232,955.85,925.28,841.643,439.73,16,10/1/2015
233,955.85,925.28,841.631,439.73,17,10/1/2015
234,955.85,925.28,841.615,439.74,18,10/1/2015
235,955.85,925.28,841.582,439.74,19,10/1/2015
236,955.85,925.28,841.542,439.73,20,10/1/2015
237,955.85,925.29,841.511,439.73,21,10/1/2015
238,955.85,925.29,841.47,439.73,22,10/1/2015
239,955.85,925.28,841.44,439.73,23,10/1/2015
240,955.85,925.27,841.431,439.75,0,11/1/2015
241,955.85,925.26,841.455,439.76,1,11/1/2015
242,955.85,925.25,841.484,439.76,2,11/1/2015
243,955.85,925.24,841.518,439.77,3,11/1/2015
244,955.85,925.23,841.546,439.77,4,11/1/2015
245,955.85,925.22,841.574,439.78,5,11/1/2015
246,955.85,925.21,841.603,439.79,6,11/1/2015
247,955.85,925.2,841.64,439.79,7,11/1/2015
248,955.85,925.18,841.643,439.79,8,11/1/2015
249,955.85,925.18,841.632,439.8,9,11/1/2015
250,955.85,925.18,841.625,439.81,10,11/1/2015
251,955.85,925.18,841.632,439.82,11,11/1/2015
252,955.84,925.18,841.622,439.83,12,11/1/2015
253,955.84,925.18,841.611,439.82,13,11/1/2015
254,955.84,925.18,841.599,439.82,14,11/1/2015
255,955.84,925.18,841.58,439.81,15,11/1/2015
256,988.84,925.18,841.57,439.81,16,11/1/2015
257,955.84,925.18,841.56,439.81,17,11/1/2015
258,955.84,925.18,841.56,439.81,18,11/1/2015
259,955.84,925.18,841.52,439.81,19,11/1/2015
260,955.84,925.18,841.53,439.81,20,11/1/2015
261,955.84,925.18,841.55,439.81,21,11/1/2015
262,955.84,925.19,841.6,439.81,22,11/1/2015
263,955.84,925.19,841.63,439.81,23,11/1/2015
264,955.84,925.19,841.635,439.81,0,12/1/2015
265,955.84,925.19,841.662,439.81,1,12/1/2015
266,955.84,925.19,841.687,439.82,2,12/1/2015
267,955.84,925.19,841.72,439.82,3,12/1/2015
268,955.84,925.19,841.739,439.82,4,12/1/2015
269,955.84,925.19,841.766,439.82,5,12/1/2015
270,955.84,925.19,841.799,439.82,6,12/1/2015
271,955.84,925.19,841.827,439.82,7,12/1/2015
272,955.84,925.19,841.837,439.82,8,12/1/2015
273,955.83,925.2,841.807,439.83,9,12/1/2015
274,955.83,925.2,841.773,439.81,10,12/1/2015
275,955.83,925.2,841.742,439.78,11,12/1/2015
276,955.83,925.2,841.706,439.78,12,12/1/2015
277,955.83,925.2,841.669,439.76,13,12/1/2015
278,955.83,925.2,841.64,439.74,14,12/1/2015
279,955.83,925.21,841.625,439.73,15,12/1/2015
280,955.83,925.21,841.615,439.71,16,12/1/2015
281,955.83,925.21,841.602,439.71,17,12/1/2015
282,955.83,925.21,841.592,439.69,18,12/1/2015
283,955.83,925.21,841.582,439.69,19,12/1/2015
284,955.83,925.21,841.573,439.69,20,12/1/2015
285,955.83,925.22,841.563,439.69,21,12/1/2015
286,955.83,925.22,841.553,439.69,22,12/1/2015
287,955.83,925.22,841.541,439.7,23,12/1/2015
288,955.83,925.22,841.53,439.71,0,13/1/2015
289,955.83,925.21,841.559,439.73,1,13/1/2015
290,955.83,925.2,841.587,439.74,2,13/1/2015
291,955.83,925.19,841.616,439.75,3,13/1/2015
292,955.83,925.18,841.643,439.76,4,13/1/2015
293,955.83,925.18,841.668,439.78,5,13/1/2015
294,955.83,925.19,841.7,439.79,6,13/1/2015
295,955.83,925.19,841.72,439.8,7,13/1/2015
296,955.82,925.2,841.735,439.81,8,13/1/2015
297,955.82,925.2,841.72,439.81,9,13/1/2015
298,955.82,925.2,841.71,439.81,10,13/1/2015
299,955.82,925.2,841.69,439.81,11,13/1/2015
300,95.82,925.2,841.687,439.8,12,13/1/2015
301,955.81,925.2,841.67,439.78,13,13/1/2015
302,955.81,925.2,841.66,439.77,14,13/1/2015
303,955.81,925.21,841.63,439.75,15,13/1/2015
304,955.81,925.21,841.602,439.74,16,13/1/2015
305,955.81,925.21,841.57,439.73,17,13/1/2015
306,955.81,925.21,841.53,439.73,18,13/1/2015
307,955.81,925.21,841.499,439.73,19,13/1/2015
308,955.81,925.21,841.46,439.72,20,13/1/2015
309,955.81,925.21,841.425,439.73,21,13/1/2015
310,955.81,925.21,841.388,439.74,22,13/1/2015
311,955.81,925.21,841.411,439.75,23,13/1/2015
312,955.8,925.21,841.44,439.76,0,14/1/2015
313,955.8,925.2,841.477,439.78,1,14/1/2015
314,955.8,925.19,841.501,439.79,2,14/1/2015
315,955.8,925.18,841.535,439.8,3,14/1/2015
316,955.8,925.17,841.564,439.82,4,14/1/2015
317,955.8,925.17,841.588,439.83,5,14/1/2015
318,955.8,925.17,841.62,439.84,6,14/1/2015
319,955.8,925.17,841.64,439.85,7,14/1/2015
320,955.8,925.17,841.67,439.85,8,14/1/2015
321,955.8,925.17,841.67,439.85,9,14/1/2015
322,955.8,925.18,841.65,439.84,10,14/1/2015
323,955.8,925.18,841.64,439.83,11,14/1/2015
324,955.79,925.18,841.63,439.82,12,14/1/2015
325,955.79,925.18,841.62,439.81,13,14/1/2015
326,955.79,925.18,841.62,439.79,14,14/1/2015
327,955.79,925.18,841.61,439.78,15,14/1/2015
328,955.79,925.18,841.61,439.77,16,14/1/2015
329,955.79,925.19,841.62,439.76,17,14/1/2015
330,955.79,925.19,841.63,439.76,18,14/1/2015
331,955.79,925.19,841.64,439.75,19,14/1/2015
332,955.79,925.2,841.67,439.76,20,14/1/2015
333,955.79,925.2,841.71,439.77,21,14/1/2015
334,955.79,925.2,841.76,439.78,22,14/1/2015
335,955.79,925.2,841.79,439.78,23,14/1/2015
336,955.79,925.2,841.88,439.8,0,15/1/2015
337,955.79,925.19,841.963,439.8,1,15/1/2015
338,955.79,925.19,842.045,439.8,2,15/1/2015
339,955.79,925.18,841.155,439.81,3,15/1/2015
340,955.79,925.18,842.246,439.83,4,15/1/2015
341,955.79,925.17,842.332,439.84,5,15/1/2015
342,955.79,925.17,842.4,439.84,6,15/1/2015
343,955.79,925.17,842.5,439.85,7,15/1/2015
344,955.79,925.17,842.52,439.85,8,15/1/2015
345,955.79,925.17,842.52,439.87,9,15/1/2015
346,955.79,925.2,842.52,439.87,10,15/1/2015
347,955.79,925.2,842.52,439.87,11,15/1/2015
348,955.79,925.2,842.52,439.87,12,15/1/2015
349,955.79,925.2,842.51,439.86,13,15/1/2015
350,955.79,925.2,842.51,439.86,14,15/1/2015
351,955.79,925.2,842.51,439.85,15,15/1/2015
352,955.79,925.22,842.506,439.86,16,15/1/2015
353,955.78,925.22,842.503,439.86,17,15/1/2015
354,955.78,925.22,842.5,439.86,18,15/1/2015
355,955.78,925.22,842.496,439.85,19,15/1/2015
356,955.78,925.24,842.493,439.85,20,15/1/2015
357,955.78,925.24,842.491,439.84,21,15/1/2015
358,955.78,925.24,842.49,439.84,22,15/1/2015
359,955.78,925.25,842.487,439.85,23,15/1/2015
360,955.78,925.25,842.501,439.86,0,16/1/2015
361,955.78,925.25,842.557,439.87,1,16/1/2015
362,955.78,925.25,842.542,439.88,2,16/1/2015
363,955.78,925.25,842.55,439.9,3,16/1/2015
364,955.78,925.24,842.58,439.91,4,16/1/2015
365,955.78,925.23,842.609,439.92,5,16/1/2015
366,955.78,925.22,842.63,439.93,6,16/1/2015
367,955.78,925.23,842.621,439.94,7,16/1/2015
368,955.78,925.23,842.611,439.94,8,16/1/2015
369,955.78,925.23,842.598,439.92,9,16/1/2015
370,955.78,925.23,842.586,439.91,10,16/1/2015
371,955.78,925.23,842.571,439.91,11,16/1/2015
372,955.77,925.24,842.552,439.89,12,16/1/2015
373,955.77,925.24,842.54,439.88,13,16/1/2015
374,955.76,925.25,842.522,439.87,14,16/1/2015
375,955.76,925.25,842.501,439.87,15,16/1/2015
376,955.76,925.25,842.479,439.86,16,16/1/2015
377,955.76,925.26,842.462,439.85,17,16/1/2015
378,955.76,925.26,842.44,439.85,18,16/1/2015
379,955.76,925.26,842.41,439.84,19,16/1/2015
380,955.76,925.27,842.39,439.83,20,16/1/2015
381,955.76,925.27,842.36,439.82,21,16/1/2015
382,955.76,925.28,842.34,439.81,22,16/1/2015
383,955.76,925.28,842.32,439.82,23,16/1/2015
384,955.77,925.28,842.28,439.82,0,17/1/2015
385,955.77,925.28,842.26,439.83,1,17/1/2015
386,955.77,925.28,842.236,439.84,2,17/1/2015
387,955.77,925.28,842.2,439.86,3,17/1/2015
388,955.77,925.27,842.17,439.87,4,17/1/2015
389,955.77,925.26,842.14,439.88,5,17/1/2015
390,955.77,925.26,842.11,439.89,6,17/1/2015
391,955.77,925.26,842.082,439.9,7,17/1/2015
392,955.77,925.26,842.04,439.9,8,17/1/2015
393,955.77,925.26,842.013,439.9,9,17/1/2015
394,955.77,925.26,841.978,439.9,10,17/1/2015
395,955.76,925.27,841.945,439.9,11,17/1/2015
396,955.76,925.27,841.909,439.89,12,17/1/2015
397,955.76,925.27,841.866,439.87,13,17/1/2015
398,955.76,925.28,841.845,439.85,14,17/1/2015
399,955.75,925.28,841.824,439.84,15,17/1/2015
400,955.75,925.28,841.8,439.83,16,17/1/2015
401,955.75,925.28,841.78,439.82,17,17/1/2015
402,955.75,925.28,841.75,439.82,18,17/1/2015
403,955.75,925.28,841.73,439.81,19,17/1/2015
404,955.75,925.28,841.71,439.8,20,17/1/2015
405,955.75,925.28,841.69,439.79,21,17/1/2015
406,955.75,925.28,841.66,439.79,22,17/1/2015
407,955.75,925.29,841.63,439.81,23,17/1/2015
408,955.75,925.28,841.668,439.83,0,18/1/2015
409,955.75,925.27,841.703,439.84,1,18/1/2015
410,955.75,925.26,841.741,439.85,2,18/1/2015
411,955.75,925.25,841.77,439.86,3,18/1/2015
412,955.75,925.24,841.81,439.87,4,18/1/2015
413,955.75,925.24,841.85,439.88,5,18/1/2015
414,955.75,925.24,841.889,439.89,6,18/1/2015
415,955.75,925.24,841.92,439.9,7,18/1/2015
416,955.75,925.24,841.953,439.91,8,18/1/2015
417,955.75,925.24,841.99,439.92,9,18/1/2015
418,955.75,925.25,842.02,439.92,10,18/1/2015
419,955.75,925.25,842.05,439.91,11,18/1/2015
420,955.74,925.26,842.056,439,12,18/1/2015
421,955.74,925.26,842.028,439.89,13,18/1/2015
422,955.74,925.26,842,439.88,14,18/1/2015
423,955.74,925.26,841.978,439.87,15,18/1/2015
424,955.74,925.26,841.95,439.86,16,18/1/2015
425,955.74,925.26,841.923,439.85,17,18/1/2015
426,955.74,925.26,841.895,439.84,18,18/1/2015
427,955.74,925.26,841.853,439.83,19,18/1/2015
428,955.74,925.27,841.807,439.82,20,18/1/2015
429,955.74,925.27,841.76,439.82,21,18/1/2015
430,955.74,925.27,841.708,439.81,22,18/1/2015
431,955.74,925.27,841.661,439.82,23,18/1/2015
432,955.74,925.28,841.652,439.83,0,19/1/2015
433,955.74,925.28,841.685,439.84,1,19/1/2015
434,955.74,925.28,841.719,439.84,2,19/1/2015
435,955.74,925.28,841.75,439.84,3,19/1/2015
436,955.74,925.28,841.783,439.85,4,19/1/2015
437,955.74,925.28,841.813,439.86,5,19/1/2015
438,955.74,925.29,841.843,439.86,6,19/1/2015
439,955.74,925.29,841.872,439.87,7,19/1/2015
440,955.74,925.29,841.905,439.88,8,19/1/2015
441,955.74,925.29,841.888,439.88,9,19/1/2015
442,955.74,925.29,841.853,439.88,10,19/1/2015
443,955.74,925.29,841.828,439.88,11,19/1/2015
444,955.73,925.3,841.79,439.88,12,19/1/2015
445,955.73,925.3,841.762,439.87,13,19/1/2015
446,955.73,925.3,841.73,439.86,14,19/1/2015
447,955.73,925.3,841.7,439.85,15,19/1/2015
448,955.73,925.3,841.66,439.84,16,19/1/2015
449,955.72,925.31,841.63,439.82,17,19/1/2015
450,955.72,925.31,841.6,439.81,18,19/1/2015
451,955.72,925.31,841.57,439.8,19,19/1/2015
452,955.72,925.31,841.53,439.78,20,19/1/2015
453,955.72,925.31,841.5,439.78,21,19/1/2015
454,955.72,925.31,841.46,439.78,22,19/1/2015
455,955.72,925.32,841.43,439.79,23,19/1/2015
456,955.72,925.32,841.39,439.8,0,20/1/2015
457,955.72,925.32,841.42,439.81,1,20/1/2015
458,955.72,925.32,841.45,439.82,2,20/1/2015
459,955.72,925.32,841.51,439.83,3,20/1/2015
460,955.72,925.33,841.53,439.84,4,20/1/2015
461,955.72,925.33,841.55,439.85,5,20/1/2015
462,955.72,925.33,841.58,439.85,6,20/1/2015
463,955.72,925.34,841.61,439.85,7,20/1/2015
464,955.72,925.34,841.64,439.86,8,20/1/2015
465,955.72,925.34,841.63,439.86,9,20/1/2015
466,955.72,925.34,841.59,439.86,10,20/1/2015
467,955.72,925.34,841.56,439.85,11,20/1/2015
468,955.71,925.35,841.52,439.84,12,20/1/2015
469,955.71,925.35,841.49,439.83,13,20/1/2015
470,955.71,925.35,841.45,439.82,14,20/1/2015
471,955.7,925.36,841.42,439.81,15,20/1/2015
472,955.7,925.36,841.38,439.8,16,20/1/2015
473,955.7,925.36,841.35,439.78,17,20/1/2015
474,955.7,925.36,841.31,439.78,18,20/1/2015
475,955.7,925.37,841.78,439.75,19,20/1/2015
476,955.7,925.37,841.278,439.75,20,20/1/2015
477,955.7,925.37,841.197,439.75,21,20/1/2015
478,955.7,925.37,841.16,439.76,22,20/1/2015
479,955.7,925.38,841.183,439.77,23,20/1/2015
480,955.7,925.38,841.215,439.78,0,21/1/2015
481,955.7,925.37,841.245,439.79,1,21/1/2015
482,955.7,925.36,841.276,439.8,2,21/1/2015
483,955.7,925.35,841.308,439.81,3,21/1/2015
484,955.7,925.34,841.337,439.83,4,21/1/2015
485,955.7,925.34,841.368,439.83,5,21/1/2015
486,955.7,925.34,841.402,439.84,6,21/1/2015
487,955.7,925.34,841.443,439.85,7,21/1/2015
488,955.7,925.34,841.46,439.86,8,21/1/2015
489,955.69,925.34,841.45,439.85,9,21/1/2015
490,955.69,925.34,841.44,439.83,10,21/1/2015
491,955.69,925.34,841.43,439.82,11,21/1/2015
492,955.69,925.34,841.42,439.8,12,21/1/2015
493,955.69,925.34,841.41,439.79,13,21/1/2015
494,955.69,925.34,841.4,439.77,14,21/1/2015
495,955.69,925.34,841.38,439.76,15,21/1/2015
496,955.68,925.35,841.37,439.76,16,21/1/2015
497,955.68,925.35,841.357,439.75,17,21/1/2015
498,955.68,925.35,841.347,439.74,18,21/1/2015
499,955.68,925.35,841.336,439.74,19,21/1/2015
500,955.68,925.35,841.321,439.74,20,21/1/2015
501,955.68,925.35,841.308,439.73,21,21/1/2015
502,955.68,925.35,841.293,439.74,22,21/1/2015
503,955.68,925.35,841.28,439.76,23,21/1/2015
504,955.68,925.34,841.305,439.78,0,22/1/2015
505,955.68,925.33,841.337,439.78,1,22/1/2015
506,955.68,925.32,841.366,439.79,2,22/1/2015
507,955.68,925.31,841.405,439.81,3,22/1/2015
508,955.68,925.3,841.423,439.82,4,22/1/2015
509,955.68,925.28,841.454,439.82,5,22/1/2015
510,955.68,925.28,841.482,439.83,6,22/1/2015
511,955.68,925.28,841.51,439.83,7,22/1/2015
512,955.68,925.28,841.53,439.83,8,22/1/2015
513,955.67,925.28,841.52,439.83,9,22/1/2015
514,955.67,925.29,841.51,439.82,10,22/1/2015
515,955.67,925.29,841.5,439.81,11,22/1/2015
