,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
486,954.33,926.94,841.962,681.807,439.82,6,21/10/2015
487,954.33,926.94,841.959,681.807,439.83,7,21/10/2015
488,954.33,926.94,841.955,681.807,439.84,8,21/10/2015
489,954.33,926.94,841.947,681.807,439.85,9,21/10/2015
490,954.34,926.95,841.938,681.807,439.87,10,21/10/2015
491,954.34,926.95,841.92,682.061,439.88,11,21/10/2015
492,954.34,926.96,841.91,682.4,439.89,12,21/10/2015
493,954.34,926.96,841.903,682.721,439.89,13,21/10/2015
494,954.34,926.96,841.888,682.774,439.91,14,21/10/2015
495,954.34,926.97,841.875,682.743,439.91,15,21/10/2015
496,954.34,926.97,841.86,682.695,439.92,16,21/10/2015
497,954.35,926.97,841.849,682.716,439.92,17,21/10/2015
498,954.35,926.97,841.834,682.595,439.92,18,21/10/2015
499,954.35,926.97,841.817,682.505,439.92,19,21/10/2015
500,954.35,926.98,841.8,682.059,439.92,20,21/10/2015
501,954.35,926.98,841.783,681.962,439.92,21,21/10/2015
502,954.35,926.98,841.766,681.962,439.92,22,21/10/2015
503,954.35,926.98,841.749,681.962,439.92,23,21/10/2015
504,954.35,926.98,841.731,681.964,439.93,0,22/10/2015
505,954.35,926.98,841.727,681.98,439.93,1,22/10/2015
506,954.35,926.98,841.772,681.995,439.94,2,22/10/2015
507,954.35,926.97,841.864,681.994,439.94,3,22/10/2015
508,954.35,926.97,842.07,682.01,439.95,4,22/10/2015
509,954.35,926.96,842.277,682.027,439.95,5,22/10/2015
510,954.35,926.95,842.402,682.027,439.96,6,22/10/2015
511,954.35,926.95,842.484,682.027,439.96,7,22/10/2015
512,954.35,926.95,842.541,682.044,439.96,8,22/10/2015
513,954.35,926.95,842.587,682.043,439.95,9,22/10/2015
514,954.35,926.95,842.621,682.043,439.95,10,22/10/2015
515,954.35,926.95,842.647,682.044,439.95,11,22/10/2015
516,954.36,926.96,842.67,682.055,439.95,12,22/10/2015
517,954.36,926.96,842.685,682.055,439.94,13,22/10/2015
518,954.36,926.96,842.698,682.209,439.92,14,22/10/2015
519,954.36,926.96,842.705,682.624,439.9,15,22/10/2015
520,954.36,926.96,842.714,682.774,439.87,16,22/10/2015
521,954.36,926.96,842.717,682.798,439.87,17,22/10/2015
522,954.36,926.98,842.717,682.822,439.86,18,22/10/2015
523,954.36,926.98,842.716,682.461,439.86,19,22/10/2015
524,954.36,926.98,842.711,682.129,439.86,20,22/10/2015
525,954.36,926.98,842.705,681.982,439.85,21,22/10/2015
526,954.36,926.99,842.699,681.885,439.84,22,22/10/2015
527,954.36,926.99,842.69,681.806,439.84,23,22/10/2015
528,954.36,926.99,842.681,681.806,439.84,0,23/10/2015
529,954.36,926.99,842.67,681.805,439.84,1,23/10/2015
530,954.36,926.99,842.662,681.805,439.83,2,23/10/2015
531,954.36,926.99,842.657,681.821,439.84,3,23/10/2015
532,954.36,926.99,842.651,681.821,439.84,4,23/10/2015
533,954.36,926.99,842.65,681.827,439.85,5,23/10/2015
534,954.37,927,842.652,681.827,439.85,6,23/10/2015
535,954.37,927.01,842.652,681.827,439.86,7,23/10/2015
536,954.37,927.01,842.65,681.843,439.86,8,23/10/2015
537,954.37,927.01,842.644,681.836,439.86,9,23/10/2015
538,954.37,927.01,842.632,681.913,439.85,10,23/10/2015
539,954.37,927.02,842.621,682.404,439.85,11,23/10/2015
540,954.37,927.02,842.606,682.861,439.83,12,23/10/2015
541,954.37,927.02,842.589,682.771,439.82,13,23/10/2015
542,954.38,927.03,842.572,682.724,439.82,14,23/10/2015
543,954.38,927.03,842.551,682.74,439.81,15,23/10/2015
544,954.38,927.03,842.53,682.757,439.8,16,23/10/2015
545,954.38,927.03,842.512,682.741,439.8,17,23/10/2015
546,954.38,927.04,842.491,682.86,439.8,18,23/10/2015
547,954.38,927.04,842.46,682.738,439.79,19,23/10/2015
548,954.38,927.04,842.44,682.858,439.77,20,23/10/2015
549,954.38,927.04,842.422,682.484,439.76,21,23/10/2015
550,954.39,927.05,842.398,682.109,439.76,22,23/10/2015
551,954.39,927.05,842.372,681.802,439.76,23,23/10/2015
552,954.39,927.05,842.349,681.818,439.76,0,24/10/2015
553,954.39,927.05,842.323,681.817,439.77,1,24/10/2015
554,954.39,927.05,842.297,681.817,439.77,2,24/10/2015
555,954.39,927.05,842.27,681.817,439.77,3,24/10/2015
556,954.39,927.05,842.244,681.817,439.77,4,24/10/2015
557,954.39,927.05,842.233,681.817,439.77,5,24/10/2015
558,954.4,927.04,842.221,681.82,439.78,6,24/10/2015
559,954.4,927.04,842.21,681.836,439.79,7,24/10/2015
560,954.4,927.04,842.201,681.836,439.79,8,24/10/2015
561,954.4,927.04,842.189,681.836,439.79,9,24/10/2015
562,954.41,927.05,842.177,681.836,439.79,10,24/10/2015
563,954.41,927.05,842.167,681.836,439.79,11,24/10/2015
564,954.41,927.05,842.154,682.107,439.79,12,24/10/2015
565,954.41,927.06,842.143,682.447,439.79,13,24/10/2015
566,954.41,927.06,842.125,682.754,439.79,14,24/10/2015
567,954.41,927.06,842.095,682.554,439.79,15,24/10/2015
568,954.42,927.07,842.063,682.187,439.79,16,24/10/2015
569,954.43,927.08,842.028,681.8,439.78,17,24/10/2015
570,954.43,927.09,841.996,682.035,439.77,18,24/10/2015
571,954.43,927.1,841.962,682.477,439.76,19,24/10/2015
572,954.44,927.11,841.926,682.808,439.75,20,24/10/2015
573,954.44,927.11,841.891,682.856,439.74,21,24/10/2015
574,954.44,927.12,841.853,682.865,439.74,22,24/10/2015
575,954.45,927.13,841.817,682.267,439.74,23,24/10/2015
576,954.45,927.13,841.779,682.267,439.74,0,25/10/2015
577,954.45,927.12,841.758,682.267,439.74,1,25/10/2015
578,954.45,927.11,841.741,682.267,439.75,2,25/10/2015
579,954.46,927.1,841.724,682.265,439.75,3,25/10/2015
580,954.46,927.09,841.702,682.265,439.75,4,25/10/2015
581,954.46,927.08,841.682,682.27,439.75,5,25/10/2015
582,954.46,927.06,841.666,682.34,439.75,6,25/10/2015
583,954.46,927.06,841.663,682.34,439.76,7,25/10/2015
584,954.46,927.06,841.677,682.338,439.76,8,25/10/2015
585,954.46,927.06,841.668,682.339,439.76,9,25/10/2015
586,954.46,927.06,841.669,682.354,439.77,10,25/10/2015
587,954.46,927.07,841.671,682.354,439.77,11,25/10/2015
588,954.46,927.07,841.673,682.354,439.77,12,25/10/2015
589,954.46,927.07,841.673,682.354,439.77,13,25/10/2015
590,954.46,927.07,841.673,682.354,439.77,14,25/10/2015
591,954.46,927.08,841.671,682.347,439.77,15,25/10/2015
592,954.46,927.08,841.669,682.368,439.78,16,25/10/2015
593,954.47,927.08,841.671,682.378,439.78,17,25/10/2015
594,954.47,927.08,841.668,682.695,439.79,18,25/10/2015
595,954.47,927.08,841.665,682.733,439.78,19,25/10/2015
596,954.47,927.08,841.663,682.67,439.76,20,25/10/2015
597,954.47,927.08,841.661,682.456,439.75,21,25/10/2015
598,954.47,927.1,841.66,682.091,439.73,22,25/10/2015
599,954.47,927.1,841.656,681.788,439.73,23,25/10/2015
600,954.47,927.1,841.655,681.788,439.73,0,26/10/2015
601,954.47,927.1,841.655,681.788,439.73,1,26/10/2015
602,954.47,927.1,841.649,681.788,439.73,2,26/10/2015
603,954.47,927.09,841.648,681.794,439.73,3,26/10/2015
604,954.47,927.08,841.645,681.794,439.73,4,26/10/2015
605,954.47,927.07,841.644,681.794,439.73,5,26/10/2015
606,954.46,927.06,841.64,681.794,439.74,6,26/10/2015
607,954.48,927.05,841.638,681.81,439.74,7,26/10/2015
608,954.48,927.05,841.634,681.802,439.74,8,26/10/2015
609,954.48,927.05,841.632,682.167,439.74,9,26/10/2015
610,954.48,927.05,841.628,682.498,439.74,10,26/10/2015
611,954.48,927.05,841.623,682.844,439.74,11,26/10/2015
612,954.48,927.06,841.622,682.567,439.73,12,26/10/2015
613,954.48,927.06,841.616,682.441,439.73,13,26/10/2015
614,954.48,927.06,841.61,682.458,439.73,14,26/10/2015
615,954.48,927.06,841.605,682.456,439.72,15,26/10/2015
616,954.48,927.06,841.6,682.389,439.72,16,26/10/2015
617,954.48,927.07,841.596,682.213,439.72,17,26/10/2015
618,954.48,927.07,841.59,681.826,439.72,18,26/10/2015
619,954.48,927.07,841.585,681.78,439.72,19,26/10/2015
620,954.49,927.08,841.579,682.005,439.73,20,26/10/2015
621,954.49,927.08,841.571,682.35,439.74,21,26/10/2015
622,954.49,927.08,841.564,682.546,439.74,22,26/10/2015
623,954.5,927.09,841.557,682.549,439.75,23,26/10/2015
624,954.5,927.08,841.551,682.549,439.75,0,27/10/2015
625,954.5,927.07,841.544,682.557,439.75,1,27/10/2015
626,954.5,927.06,841.538,682.557,439.75,2,27/10/2015
627,954.5,927.05,841.533,682.557,439.75,3,27/10/2015
628,954.5,927.04,841.524,682.551,439.75,4,27/10/2015
629,954.5,927.03,841.519,682.551,439.76,5,27/10/2015
630,954.5,927.02,841.512,682.553,439.76,6,27/10/2015
631,954.5,927.01,841.506,682.552,439.77,7,27/10/2015
632,954.5,927.01,841.498,682.56,439.77,8,27/10/2015
633,954.5,927.01,841.492,682.56,439.77,9,27/10/2015
634,954.5,927.01,841.484,682.56,439.78,10,27/10/2015
635,954.5,927.01,841.478,682.564,439.78,11,27/10/2015
636,954.51,927.02,841.47,682.765,439.79,12,27/10/2015
637,954.51,927.02,841.464,682.819,439.79,13,27/10/2015
638,954.51,927.02,841.457,682.685,439.79,14,27/10/2015
639,954.51,927.02,841.447,682.817,439.8,15,27/10/2015
640,954.51,927.02,841.44,682.752,439.8,16,27/10/2015
641,954.51,927.03,841.434,682.621,439.8,17,27/10/2015
642,954.51,927.03,841.425,682.447,439.8,18,27/10/2015
643,954.51,927.03,841.414,682.758,439.8,19,27/10/2015
644,954.51,927.03,841.406,682.73,439.79,20,27/10/2015
645,954.51,927.03,841.397,682.651,439.79,21,27/10/2015
646,954.51,927.04,841.388,682.278,439.79,22,27/10/2015
647,954.51,927.04,841.377,681.889,439.8,23,27/10/2015
648,954.51,927.04,841.368,681.8,439.8,0,28/10/2015
649,954.51,927.04,841.397,681.802,439.8,1,28/10/2015
650,954.51,927.02,841.43,681.802,439.8,2,28/10/2015
651,954.51,927.01,841.464,681.808,439.8,3,28/10/2015
652,954.51,927,841.495,681.808,439.8,4,28/10/2015
653,954.51,926.99,841.529,681.808,439.81,5,28/10/2015
654,954.51,926.97,841.564,681.808,439.81,6,28/10/2015
655,954.51,926.97,841.596,681.824,439.81,7,28/10/2015
656,954.51,926.97,841.591,681.817,439.81,8,28/10/2015
657,954.52,926.97,841.563,681.817,439.81,9,28/10/2015
658,954.52,926.97,841.556,681.83,439.81,10,28/10/2015
659,954.52,926.97,841.545,682.016,439.81,11,28/10/2015
660,954.52,926.98,841.538,682.335,439.81,12,28/10/2015
661,954.52,926.98,841.529,682.657,439.82,13,28/10/2015
662,954.52,926.98,841.521,682.798,439.82,14,28/10/2015
663,954.52,926.98,841.512,682.558,439.82,15,28/10/2015
664,954.52,926.98,841.504,682.496,439.83,16,28/10/2015
665,954.52,926.99,841.493,682.367,439.84,17,28/10/2015
666,954.52,926.99,841.483,682.339,439.84,18,28/10/2015
667,954.52,926.99,841.471,682.277,439.83,19,28/10/2015
668,954.53,926.99,841.461,682.229,439.82,20,28/10/2015
669,954.53,926.99,841.452,681.885,439.82,21,28/10/2015
670,954.53,926.99,841.44,681.822,439.82,22,28/10/2015
671,954.53,926.98,841.43,681.822,439.83,23,28/10/2015
672,954.53,926.97,841.418,681.822,439.83,0,29/10/2015
673,954.53,926.96,841.447,681.822,439.83,1,29/10/2015
674,954.53,926.95,841.477,681.822,439.83,2,29/10/2015
675,954.53,926.94,841.509,681.825,439.84,3,29/10/2015
676,954.53,926.93,841.539,681.825,439.84,4,29/10/2015
677,954.53,926.91,841.57,681.825,439.84,5,29/10/2015
678,954.53,926.89,841.6,681.828,439.84,6,29/10/2015
679,954.53,926.89,841.631,681.831,439.85,7,29/10/2015
680,954.53,926.89,841.62,681.831,439.85,8,29/10/2015
681,954.53,926.89,841.609,681.831,439.85,9,29/10/2015
682,954.53,926.9,841.599,681.831,439.85,10,29/10/2015
683,954.53,926.9,841.588,681.831,439.85,11,29/10/2015
684,954.54,926.91,841.577,681.831,439.85,12,29/10/2015
685,954.54,926.91,841.577,681.948,439.85,13,29/10/2015
686,954.54,926.91,841.551,682.279,439.86,14,29/10/2015
687,954.54,926.91,841.541,682.697,439.86,15,29/10/2015
688,954.54,926.91,841.53,682.606,439.86,16,29/10/2015
689,954.54,926.91,841.519,682.315,439.86,17,29/10/2015
690,954.54,926.91,841.521,682.041,439.87,18,29/10/2015
691,954.54,926.91,841.519,681.805,439.87,19,29/10/2015
692,954.54,926.91,841.518,681.803,439.86,20,29/10/2015
693,954.54,926.92,841.512,681.821,439.86,21,29/10/2015
694,954.54,926.92,841.504,682.106,439.85,22,29/10/2015
695,954.54,926.91,841.495,682.106,439.85,23,29/10/2015
696,954.54,926.9,841.486,682.109,439.85,0,30/10/2015
697,954.54,926.88,841.513,682.103,439.85,1,30/10/2015
698,954.54,926.87,841.545,682.103,439.85,2,30/10/2015
699,954.54,926.86,841.575,682.106,439.86,3,30/10/2015
700,954.54,926.84,841.606,682.106,439.86,4,30/10/2015
701,954.54,926.83,841.635,682.106,439.86,5,30/10/2015
702,954.54,926.82,841.666,682.111,439.86,6,30/10/2015
703,954.54,926.82,841.695,682.112,439.86,7,30/10/2015
704,954.54,926.81,841.724,682.112,439.87,8,30/10/2015
705,954.54,926.82,841.713,682.136,439.87,9,30/10/2015
706,954.54,926.83,841.702,682.148,439.87,10,30/10/2015
707,954.54,926.83,841.691,682.148,439.86,11,30/10/2015
708,954.54,926.83,841.68,682.145,439.85,12,30/10/2015
709,954.54,926.83,841.668,682.15,439.84,13,30/10/2015
710,954.54,926.83,841.655,682.148,439.83,14,30/10/2015
711,954.54,926.83,841.644,682.333,439.83,15,30/10/2015
712,954.54,926.83,841.633,682.329,439.83,16,30/10/2015
713,954.54,926.83,841.628,682.329,439.84,17,30/10/2015
714,954.54,926.84,841.616,682.64,439.85,18,30/10/2015
715,954.54,926.84,841.608,682.729,439.84,19,30/10/2015
716,954.54,926.84,841.599,682.729,439.84,20,30/10/2015
717,954.54,926.84,841.592,682.729,439.84,21,30/10/2015
718,954.54,926.84,841.604,682.732,439.84,22,30/10/2015
719,954.54,926.84,841.611,682.732,439.85,23,30/10/2015
720,954.54,926.83,841.61,682.732,439.85,0,31/10/2015
721,954.54,926.82,841.644,682.73,439.85,1,31/10/2015
722,954.54,926.8,841.675,682.735,439.85,2,31/10/2015
723,954.54,926.79,841.707,682.735,439.85,3,31/10/2015
724,954.54,926.78,841.737,682.736,439.85,4,31/10/2015
725,954.54,926.77,841.766,682.736,439.85,5,31/10/2015
726,954.55,926.76,841.794,682.736,439.86,6,31/10/2015
727,954.55,926.75,841.822,682.736,439.86,7,31/10/2015
728,954.55,926.75,841.82,682.738,439.86,8,31/10/2015
729,954.55,926.75,841.808,682.734,439.86,9,31/10/2015
730,954.55,926.75,841.799,682.738,439.86,10,31/10/2015
731,954.55,926.75,841.787,682.738,439.86,11,31/10/2015
732,954.55,926.75,841.776,682.909,439.86,12,31/10/2015
733,954.55,926.75,841.766,682.656,439.86,13,31/10/2015
734,954.55,926.76,841.754,682.769,439.86,14,31/10/2015
735,954.55,926.76,841.741,682.774,439.86,15,31/10/2015
736,954.55,926.76,841.729,682.507,439.86,16,31/10/2015
737,954.55,926.76,841.715,682.129,439.86,17,31/10/2015
738,954.55,926.76,841.7,682.282,439.85,18,31/10/2015
739,954.55,926.76,841.69,682.244,439.85,19,31/10/2015
740,954.55,926.77,841.67,682.275,439.85,20,31/10/2015
741,954.55,926.77,841.667,682.391,439.85,21,31/10/2015
742,954.55,926.77,841.655,682.693,439.86,22,31/10/2015
743,954.55,926.77,841.644,682.452,439.86,23,31/10/2015
