,APANAS,ASTURIAS,VIRGEN,HORA,Date
49,952.57,925.14,439.73,1,3/5/2012
50,952.57,925.13,439.75,2,3/5/2012
51,952.57,925.13,439.76,3,3/5/2012
52,952.57,925.12,439.77,4,3/5/2012
53,952.57,925.12,439.78,5,3/5/2012
54,952.56,925.11,439.78,6,3/5/2012
55,952.56,925.11,439.78,7,3/5/2012
56,952.56,925.11,439.79,8,3/5/2012
57,952.56,925.11,439.78,9,3/5/2012
58,952.56,925.11,439.78,10,3/5/2012
59,952.55,925.11,439.77,11,3/5/2012
60,952.55,925.11,439.77,12,3/5/2012
61,952.55,925.11,439.76,13,3/5/2012
62,952.55,925.11,439.75,14,3/5/2012
63,952.54,925.11,439.74,15,3/5/2012
64,952.54,925.11,439.73,16,3/5/2012
65,952.53,925.11,439.72,17,3/5/2012
66,952.53,925.11,439.72,18,3/5/2012
67,952.53,925.11,439.72,19,3/5/2012
68,952.52,925.11,439.72,20,3/5/2012
69,952.52,925.11,439.71,21,3/5/2012
70,952.52,925.11,439.71,22,3/5/2012
71,952.52,925.11,439.7,23,3/5/2012
72,952.51,925.11,439.71,0,4/5/2012
73,952.51,925.11,439.71,1,4/5/2012
74,952.51,925.11,439.72,2,4/5/2012
75,952.51,925.11,439.72,3,4/5/2012
76,952.51,925.11,439.72,4,4/5/2012
77,952.51,925.11,439.73,5,4/5/2012
78,952.51,925.11,439.74,6,4/5/2012
79,952.51,925.11,439.75,7,4/5/2012
80,952.51,925.11,439.76,8,4/5/2012
81,952.5,925.11,439.76,9,4/5/2012
82,952.5,925.11,439.75,10,4/5/2012
83,952.5,925.11,439.74,11,4/5/2012
84,952.49,925.12,439.73,12,4/5/2012
85,952.49,925.12,439.72,13,4/5/2012
86,952.49,925.12,439.71,14,4/5/2012
87,952.49,925.12,439.71,15,4/5/2012
88,952.49,925.12,439.71,16,4/5/2012
89,952.48,925.12,439.71,17,4/5/2012
90,952.48,925.12,439.73,18,4/5/2012
91,952.48,925.12,439.73,19,4/5/2012
92,952.48,925.12,439.72,20,4/5/2012
93,952.47,925.12,439.72,21,4/5/2012
94,952.47,925.12,439.72,22,4/5/2012
95,952.47,925.12,439.72,23,4/5/2012
96,952.46,925.12,439.72,0,5/5/2012
97,952.46,925.12,439.72,1,5/5/2012
98,952.46,925.12,439.72,2,5/5/2012
99,952.46,925.12,439.72,3,5/5/2012
100,952.46,925.12,439.73,4,5/5/2012
101,952.46,925.12,439.73,5,5/5/2012
102,952.46,925.12,439.73,6,5/5/2012
103,952.46,925.12,439.73,7,5/5/2012
104,952.46,925.12,439.73,8,5/5/2012
105,952.46,925.12,439.73,9,5/5/2012
106,952.45,925.12,439.71,10,5/5/2012
107,952.45,925.12,439.71,11,5/5/2012
108,952.44,925.13,439.7,12,5/5/2012
109,952.44,925.13,439.69,13,5/5/2012
110,952.44,925.13,439.71,14,5/5/2012
111,952.44,925.13,439.72,15,5/5/2012
112,952.43,925.14,439.74,16,5/5/2012
113,952.43,925.14,439.75,17,5/5/2012
114,952.43,925.14,439.76,18,5/5/2012
115,952.42,925.14,439.76,19,5/5/2012
116,952.42,925.14,439.75,20,5/5/2012
117,952.42,925.14,439.75,21,5/5/2012
118,952.42,925.14,439.74,22,5/5/2012
119,952.42,925.14,439.74,23,5/5/2012
120,952.42,925.14,439.74,0,6/5/2012
121,952.42,925.14,439.74,1,6/5/2012
122,952.42,925.14,439.75,2,6/5/2012
123,952.42,925.13,439.76,3,6/5/2012
124,952.42,925.13,439.76,4,6/5/2012
125,952.42,925.11,439.77,5,6/5/2012
126,952.42,925.11,439.77,6,6/5/2012
127,952.41,925.11,439.77,7,6/5/2012
128,952.41,925.11,439.78,8,6/5/2012
129,952.41,925.11,439.78,9,6/5/2012
130,952.41,925.11,439.77,10,6/5/2012
131,952.41,925.11,439.76,11,6/5/2012
132,952.4,925.11,439.76,12,6/5/2012
133,952.4,925.11,439.76,13,6/5/2012
134,952.4,925.11,439.73,14,6/5/2012
135,952.4,925.11,439.72,15,6/5/2012
136,952.4,925.11,439.72,16,6/5/2012
137,952.4,925.11,439.72,17,6/5/2012
138,952.4,925.12,439.72,18,6/5/2012
139,952.4,925.12,439.72,19,6/5/2012
140,952.4,925.12,439.71,20,6/5/2012
141,952.4,925.12,439.7,21,6/5/2012
142,952.4,925.12,439.69,22,6/5/2012
143,952.4,925.12,439.69,23,6/5/2012
144,952.39,925.12,439.7,0,7/5/2012
145,952.39,925.12,439.71,1,7/5/2012
146,952.39,925.12,439.72,2,7/5/2012
147,952.39,925.12,439.73,3,7/5/2012
148,952.39,925.12,439.74,4,7/5/2012
149,952.39,925.12,439.77,5,7/5/2012
150,952.39,925.12,439.77,6,7/5/2012
151,952.39,925.12,439.77,7,7/5/2012
152,952.39,925.12,439.77,8,7/5/2012
153,952.38,925.12,439.77,9,7/5/2012
154,952.38,925.12,439.76,10,7/5/2012
155,952.38,925.12,439.75,11,7/5/2012
156,952.38,925.12,439.74,12,7/5/2012
157,952.38,925.12,439.73,13,7/5/2012
158,952.37,925.12,439.71,14,7/5/2012
159,952.37,925.12,439.7,15,7/5/2012
160,952.37,925.12,439.69,16,7/5/2012
161,952.37,925.13,439.69,17,7/5/2012
162,952.37,925.13,439.69,18,7/5/2012
163,952.37,925.13,439.69,19,7/5/2012
164,952.37,925.13,439.69,20,7/5/2012
165,952.37,925.13,439.68,21,7/5/2012
166,952.36,925.13,439.68,22,7/5/2012
167,952.35,925.13,439.69,23,7/5/2012
168,952.35,925.13,439.71,0,8/5/2012
169,952.35,925.13,439.74,1,8/5/2012
170,952.35,925.13,439.76,2,8/5/2012
171,952.35,925.13,439.78,3,8/5/2012
172,952.35,925.13,439.8,4,8/5/2012
173,952.35,925.13,439.81,5,8/5/2012
174,952.34,925.13,439.82,6,8/5/2012
175,952.34,925.13,439.83,7,8/5/2012
176,952.34,925.13,439.83,8,8/5/2012
177,952.34,925.13,439.83,9,8/5/2012
178,952.34,925.13,439.83,10,8/5/2012
179,952.34,925.13,439.83,11,8/5/2012
180,952.33,925.14,439.83,12,8/5/2012
181,952.33,925.14,439.82,13,8/5/2012
182,952.33,925.14,439.8,14,8/5/2012
183,952.33,925.14,439.8,15,8/5/2012
184,952.33,925.14,439.8,16,8/5/2012
185,952.33,925.14,439.8,17,8/5/2012
186,952.33,925.14,439.8,18,8/5/2012
187,952.33,925.14,439.79,19,8/5/2012
188,952.33,925.14,439.79,20,8/5/2012
189,952.33,925.14,439.78,21,8/5/2012
190,952.33,925.14,439.78,22,8/5/2012
191,952.32,925.14,439.78,23,8/5/2012
192,952.32,925.14,439.78,0,9/5/2012
193,952.32,925.14,439.77,1,9/5/2012
194,952.32,925.14,439.76,2,9/5/2012
195,952.32,925.14,439.76,3,9/5/2012
196,952.32,925.14,439.76,4,9/5/2012
197,952.32,925.14,439.76,5,9/5/2012
198,952.31,925.14,439.77,6,9/5/2012
199,952.31,925.14,439.77,7,9/5/2012
200,952.31,925.14,439.77,8,9/5/2012
201,952.31,925.14,439.77,9,9/5/2012
202,952.31,925.14,439.76,10,9/5/2012
203,952.3,925.14,439.75,11,9/5/2012
204,952.3,925.14,439.74,12,9/5/2012
205,952.3,925.14,439.74,13,9/5/2012
206,952.3,925.14,439.73,14,9/5/2012
207,952.3,925.15,439.73,15,9/5/2012
208,952.3,925.15,439.76,16,9/5/2012
209,952.3,925.15,439.76,17,9/5/2012
210,952.3,925.15,439.77,18,9/5/2012
211,952.3,925.15,439.77,19,9/5/2012
212,952.3,925.15,439.77,20,9/5/2012
213,952.29,925.15,439.77,21,9/5/2012
214,952.29,925.15,439.77,22,9/5/2012
215,952.29,925.15,439.76,23,9/5/2012
216,952.29,925.15,439.78,0,10/5/2012
217,952.29,925.15,439.79,1,10/5/2012
218,952.29,925.15,439.82,2,10/5/2012
219,952.28,925.15,43.84,3,10/5/2012
220,952.28,925.15,439.87,4,10/5/2012
221,952.28,925.15,439.89,5,10/5/2012
222,952.28,925.16,439.9,6,10/5/2012
223,952.28,925.16,439.92,7,10/5/2012
224,952.28,925.16,439.93,8,10/5/2012
225,952.28,925.16,439.93,9,10/5/2012
226,952.28,925.16,439.91,10,10/5/2012
227,952.28,925.16,439.91,11,10/5/2012
228,952.27,925.16,439.9,12,10/5/2012
229,952.27,925.16,439.9,13,10/5/2012
230,952.27,925.16,439.89,14,10/5/2012
231,952.27,925.16,439.87,15,10/5/2012
232,952.27,925.16,439.87,16,10/5/2012
233,952.26,925.16,439.86,17,10/5/2012
234,952.26,925.16,439.86,18,10/5/2012
235,952.26,925.16,439.84,19,10/5/2012
236,952.26,925.16,439.82,20,10/5/2012
237,952.26,925.16,439.8,21,10/5/2012
238,952.26,925.17,439.79,22,10/5/2012
239,952.26,925.17,439.79,23,10/5/2012
240,952.25,925.17,439.8,0,11/5/2012
241,952.25,925.17,439.82,1,11/5/2012
242,952.25,925.17,439.84,2,11/5/2012
243,952.25,925.17,439.86,3,11/5/2012
244,952.25,925.17,439.88,4,11/5/2012
245,952.25,925.17,439.89,5,11/5/2012
246,952.25,925.17,439.9,6,11/5/2012
247,952.25,925.17,439.92,7,11/5/2012
248,952.25,925.17,439.93,8,11/5/2012
249,952.25,925.17,439.92,9,11/5/2012
250,952.25,925.17,439.91,10,11/5/2012
251,952.25,925.17,439.89,11,11/5/2012
252,952.24,925.17,439.88,12,11/5/2012
253,952.24,925.17,439.87,13,11/5/2012
254,952.24,925.17,439.87,14,11/5/2012
255,952.24,925.17,439.85,15,11/5/2012
256,952.24,925.17,439.84,16,11/5/2012
257,952.24,925.17,439.83,17,11/5/2012
258,952.24,925.17,439.83,18,11/5/2012
259,952.24,925.17,439.81,19,11/5/2012
260,952.24,925.17,439.79,20,11/5/2012
261,952.24,925.18,439.78,21,11/5/2012
262,952.24,925.18,439.77,22,11/5/2012
263,952.24,925.18,439.77,23,11/5/2012
264,952.23,925.18,439.77,0,12/5/2012
265,952.23,925.18,439.79,1,12/5/2012
266,952.23,925.18,439.79,2,12/5/2012
267,952.23,925.18,439.8,3,12/5/2012
268,952.23,925.18,439.82,4,12/5/2012
269,952.23,925.18,439.83,5,12/5/2012
270,952.23,925.18,439.84,6,12/5/2012
271,952.23,925.18,439.85,7,12/5/2012
272,952.22,925.18,439.86,8,12/5/2012
273,952.22,925.18,439.86,9,12/5/2012
274,952.22,925.18,439.86,10,12/5/2012
275,952.22,925.18,439.85,11,12/5/2012
276,952.22,925.19,439.84,12,12/5/2012
277,952.22,925.19,439.83,13,12/5/2012
278,952.22,925.19,439.82,14,12/5/2012
279,952.22,925.19,439.82,15,12/5/2012
280,952.22,925.19,439.82,16,12/5/2012
281,952.22,925.19,439.83,17,12/5/2012
282,952.21,925.2,439.83,18,12/5/2012
283,952.21,925.2,439.83,19,12/5/2012
284,952.21,925.2,439.82,20,12/5/2012
285,952.21,925.2,439.8,21,12/5/2012
286,952.21,925.2,439.78,22,12/5/2012
287,952.21,925.2,439.79,23,12/5/2012
288,952.21,925.21,439.79,0,13/5/2012
289,952.21,925.21,439.81,1,13/5/2012
290,952.21,925.21,439.82,2,13/5/2012
291,952.21,925.21,439.83,3,13/5/2012
292,952.21,925.21,439.85,4,13/5/2012
293,952.21,925.21,439.86,5,13/5/2012
294,952.21,925.21,439.86,6,13/5/2012
295,952.21,925.21,439.87,7,13/5/2012
296,952.21,925.21,439.88,8,13/5/2012
297,952.21,925.21,439.87,9,13/5/2012
298,952.21,925.21,439.85,10,13/5/2012
299,952.21,925.21,439.84,11,13/5/2012
300,952.21,925.22,439.84,12,13/5/2012
301,952.21,925.22,439.83,13,13/5/2012
302,952.21,925.22,439.83,14,13/5/2012
303,952.21,925.22,439.83,15,13/5/2012
304,952.21,925.22,439.82,16,13/5/2012
305,952.21,925.23,439.84,17,13/5/2012
306,952.21,925.23,439.85,18,13/5/2012
307,952.21,925.23,439.83,19,13/5/2012
308,952.21,925.23,439.83,20,13/5/2012
309,952.21,925.23,439.81,21,13/5/2012
310,952.21,925.23,439.81,22,13/5/2012
311,952.21,925.23,439.81,23,13/5/2012
312,952.2,925.23,439.81,0,14/5/2012
313,952.2,925.23,439.82,1,14/5/2012
314,952.2,925.23,439.83,2,14/5/2012
315,952.2,925.23,439.84,3,14/5/2012
316,952.2,925.23,439.85,4,14/5/2012
317,952.2,925.23,439.86,5,14/5/2012
318,952.2,925.23,439.87,6,14/5/2012
319,952.2,925.23,439.87,7,14/5/2012
320,952.2,925.24,439.88,8,14/5/2012
321,952.2,925.24,439.87,9,14/5/2012
322,952.2,925.24,439.86,10,14/5/2012
323,952.2,925.24,439.85,11,14/5/2012
324,952.2,925.24,439.83,12,14/5/2012
325,952.2,925.24,439.81,13,14/5/2012
326,952.2,925.24,439.8,14,14/5/2012
327,952.2,925.24,439.79,15,14/5/2012
328,952.2,925.24,439.78,16,14/5/2012
329,952.19,925.25,439.78,17,14/5/2012
330,952.19,925.25,439.77,18,14/5/2012
331,952.19,925.25,439.75,19,14/5/2012
332,952.19,925.25,439.74,20,14/5/2012
333,952.19,925.25,439.72,21,14/5/2012
334,952.19,925.25,439.72,22,14/5/2012
335,952.19,925.25,439.73,23,14/5/2012
336,952.19,925.25,439.73,0,15/5/2012
337,952.19,925.25,439.76,1,15/5/2012
338,952.19,925.25,439.77,2,15/5/2012
339,952.19,925.25,439.78,3,15/5/2012
340,952.19,925.25,439.79,4,15/5/2012
341,952.19,925.25,439.8,5,15/5/2012
342,952.19,925.26,439.81,6,15/5/2012
343,952.19,925.26,439.82,7,15/5/2012
344,952.18,925.26,439.83,8,15/5/2012
345,952.18,925.26,439.83,9,15/5/2012
346,952.18,925.26,439.82,10,15/5/2012
347,952.18,925.26,439.82,11,15/5/2012
348,952.18,925.26,439.82,12,15/5/2012
349,952.18,925.26,439.8,13,15/5/2012
350,952.18,925.27,439.78,14,15/5/2012
351,952.18,925.27,439.76,15,15/5/2012
352,952.18,925.27,439.75,16,15/5/2012
353,952.18,925.27,439.77,17,15/5/2012
354,952.18,925.27,439.8,18,15/5/2012
355,952.18,925.27,439.79,19,15/5/2012
356,952.18,925.27,439.81,20,15/5/2012
357,952.19,925.29,439.84,21,15/5/2012
358,952.19,925.29,439.84,22,15/5/2012
359,952.19,925.29,439.84,23,15/5/2012
360,952.19,925.3,439.85,0,16/5/2012
361,952.19,925.3,439.86,1,16/5/2012
362,952.19,925.3,439.87,2,16/5/2012
363,952.19,925.3,439.88,3,16/5/2012
364,952.19,925.3,439.89,4,16/5/2012
365,952.19,925.3,439.9,5,16/5/2012
366,952.19,925.31,439.91,6,16/5/2012
367,952.19,925.31,439.92,7,16/5/2012
368,952.19,925.31,439.93,8,16/5/2012
369,952.19,925.31,439.93,9,16/5/2012
370,952.19,925.32,439.92,10,16/5/2012
371,952.19,925.32,439.92,11,16/5/2012
372,952.19,925.32,439.92,12,16/5/2012
373,952.19,925.32,439.92,13,16/5/2012
374,952.19,925.33,439.92,14,16/5/2012
375,952.19,925.33,439.91,15,16/5/2012
376,952.19,925.33,439.89,16,16/5/2012
377,952.19,925.33,439.88,17,16/5/2012
378,952.19,925.33,439.88,18,16/5/2012
379,952.19,925.33,439.88,19,16/5/2012
380,952.19,925.34,439.87,20,16/5/2012
381,952.19,925.34,439.87,21,16/5/2012
382,952.19,925.34,439.85,22,16/5/2012
383,952.19,925.34,439.86,23,16/5/2012
384,952.19,925.35,439.86,0,17/5/2012
385,952.19,925.35,439.89,1,17/5/2012
386,952.19,925.35,439.89,2,17/5/2012
387,952.19,925.35,439.9,3,17/5/2012
388,952.19,925.35,439.92,4,17/5/2012
389,952.19,925.35,439.93,5,17/5/2012
390,952.19,925.36,439.94,6,17/5/2012
391,952.19,925.36,439.96,7,17/5/2012
392,952.19,925.36,439.97,8,17/5/2012
393,952.19,925.36,439.97,9,17/5/2012
394,952.19,925.36,439.96,10,17/5/2012
395,952.19,925.37,439.95,11,17/5/2012
396,952.19,925.38,439.93,12,17/5/2012
397,952.19,925.38,439.91,13,17/5/2012
398,952.19,925.38,439.9,14,17/5/2012
399,952.19,925.39,439.89,15,17/5/2012
400,952.19,925.39,439.88,16,17/5/2012
401,952.19,925.39,439.87,17,17/5/2012
402,952.19,925.39,439.87,18,17/5/2012
403,952.19,925.39,439.85,19,17/5/2012
404,952.19,925.39,439.84,20,17/5/2012
405,952.19,925.4,439.82,21,17/5/2012
406,952.19,925.4,439.8,22,17/5/2012
407,952.19,925.4,439.79,23,17/5/2012
408,952.18,925.41,439.8,0,18/5/2012
409,952.18,925.41,439.8,1,18/5/2012
410,952.18,925.41,439.82,2,18/5/2012
411,952.18,925.41,439.83,3,18/5/2012
412,952.18,925.42,439.84,4,18/5/2012
413,952.18,925.42,439.85,5,18/5/2012
414,952.18,925.42,439.86,6,18/5/2012
415,952.18,925.42,439.87,7,18/5/2012
416,952.18,925.42,439.89,8,18/5/2012
417,952.18,925.42,439.9,9,18/5/2012
418,952.18,925.42,439.91,10,18/5/2012
419,952.18,925.42,439.91,11,18/5/2012
420,952.18,925.42,439.92,12,18/5/2012
421,952.18,925.42,439.92,13,18/5/2012
422,952.18,925.42,439.92,14,18/5/2012
423,952.18,925.42,439.91,15,18/5/2012
424,952.17,925.42,439.91,16,18/5/2012
425,952.17,925.42,439.9,17,18/5/2012
426,952.17,925.42,439.9,18,18/5/2012
427,952.17,925.42,439.89,19,18/5/2012
428,952.17,925.42,439.88,20,18/5/2012
429,952.17,925.43,439.87,21,18/5/2012
430,952.17,925.43,439.87,22,18/5/2012
431,952.17,925.43,439.87,23,18/5/2012
432,952.17,925.43,439.87,0,19/5/2012
433,952.16,925.44,439.88,1,19/5/2012
434,952.16,925.46,439.88,2,19/5/2012
435,952.16,925.46,439.89,3,19/5/2012
436,952.16,925.48,439.9,4,19/5/2012
437,952.16,925.51,439.91,5,19/5/2012
438,952.18,925.52,439.93,6,19/5/2012
439,952.19,925.52,439.93,7,19/5/2012
440,952.19,925.52,439.93,8,19/5/2012
441,952.19,925.53,439.93,9,19/5/2012
442,952.19,925.53,439.92,10,19/5/2012
443,952.19,925.53,439.92,11,19/5/2012
444,952.19,925.53,439.9,12,19/5/2012
445,952.19,925.53,439.89,13,19/5/2012
446,952.19,925.53,439.89,14,19/5/2012
447,952.19,925.53,439.89,15,19/5/2012
448,952.19,925.53,439.89,16,19/5/2012
449,952.19,925.54,439.9,17,19/5/2012
450,952.19,925.54,439.9,18,19/5/2012
451,952.19,925.54,439.89,19,19/5/2012
452,952.19,925.54,439.87,20,19/5/2012
453,952.19,925.54,439.87,21,19/5/2012
454,952.19,925.55,439.86,22,19/5/2012
455,952.19,925.55,439.86,23,19/5/2012
456,952.19,925.55,439.86,0,20/5/2012
457,952.19,925.55,439.88,1,20/5/2012
458,952.19,925.55,439.89,2,20/5/2012
459,952.19,925.55,439.92,3,20/5/2012
460,952.19,925.55,439.94,4,20/5/2012
461,952.19,925.55,439.96,5,20/5/2012
462,952.2,925.56,439.98,6,20/5/2012
463,952.2,925.56,439.98,7,20/5/2012
464,952.2,925.56,440,8,20/5/2012
465,952.2,925.56,440.01,9,20/5/2012
466,952.21,925.59,440.01,10,20/5/2012
467,952.21,925.59,440.02,11,20/5/2012
468,952.22,925.6,440.02,12,20/5/2012
469,952.22,925.6,440.01,13,20/5/2012
470,952.23,925.61,440,14,20/5/2012
471,952.23,925.61,440,15,20/5/2012
472,952.23,925.61,440,16,20/5/2012
473,952.23,925.61,439.99,17,20/5/2012
474,952.24,925.61,439.98,18,20/5/2012
475,952.25,925.64,439.97,19,20/5/2012
476,952.26,925.66,439.95,20,20/5/2012
477,952.26,925.67,439.94,21,20/5/2012
478,952.27,925.69,439.93,22,20/5/2012
479,952.27,925.71,439.91,23,20/5/2012
480,952.28,925.72,439.9,0,21/5/2012
481,952.28,925.72,439.91,1,21/5/2012
482,952.28,925.72,439.93,2,21/5/2012
483,952.29,925.73,439.94,3,21/5/2012
484,952.29,925.75,439.94,4,21/5/2012
485,952.29,925.76,439.95,5,21/5/2012
486,952.3,925.78,439.97,6,21/5/2012
487,952.3,925.8,439.98,7,21/5/2012
488,952.31,925.81,440,8,21/5/2012
489,952.32,925.82,440,9,21/5/2012
490,952.33,925.83,440,10,21/5/2012
491,952.34,925.83,440.02,11,21/5/2012
492,952.35,925.84,440,12,21/5/2012
493,952.35,925.84,440,13,21/5/2012
494,952.35,925.84,440,14,21/5/2012
495,952.35,925.84,440,15,21/5/2012
496,952.36,925.86,440,16,21/5/2012
497,952.38,925.87,440,17,21/5/2012
498,952.38,925.87,440,18,21/5/2012
499,952.38,925.88,440,19,21/5/2012
500,952.38,925.88,440,20,21/5/2012
501,952.38,925.88,440,21,21/5/2012
502,952.39,925.89,440,22,21/5/2012
503,952.4,925.92,440,23,21/5/2012
504,952.41,925.93,439.99,0,22/5/2012
505,952.41,925.94,440,1,22/5/2012
506,952.41,925.95,440.02,2,22/5/2012
507,952.44,925.99,440.02,3,22/5/2012
508,952.46,926.03,440,4,22/5/2012
509,952.48,926.08,440,5,22/5/2012
510,952.5,926.13,440,6,22/5/2012
511,952.51,926.18,440,7,22/5/2012
512,952.52,926.22,440,8,22/5/2012
513,952.53,926.25,440,9,22/5/2012
514,952.54,926.26,440,10,22/5/2012
515,952.54,926.31,440,11,22/5/2012
516,952.55,926.34,440,12,22/5/2012
517,952.55,926.36,440,13,22/5/2012
518,952.56,926.41,440,14,22/5/2012
519,952.56,926.45,440,15,22/5/2012
520,952.56,926.48,439.99,16,22/5/2012
521,952.57,926.51,440,17,22/5/2012
522,952.58,926.56,440,18,22/5/2012
523,952.59,926.61,440,19,22/5/2012
524,952.6,926.67,440,20,22/5/2012
525,952.61,926.73,440,21,22/5/2012
526,952.61,926.8,440,22,22/5/2012
527,952.61,926.88,440,23,22/5/2012
528,952.62,926.96,440,0,23/5/2012
529,952.63,927.01,440,1,23/5/2012
530,952.64,927.04,440,2,23/5/2012
531,952.65,927.07,440,3,23/5/2012
532,952.66,927.09,440,4,23/5/2012
533,952.67,927.11,440,5,23/5/2012
534,952.68,927.11,440,6,23/5/2012
535,952.69,927.12,440,7,23/5/2012
536,952.69,927.12,440,8,23/5/2012
537,952.69,927.13,440,9,23/5/2012
538,952.69,927.13,440,10,23/5/2012
539,952.69,927.13,440,11,23/5/2012
540,952.7,927.14,440,12,23/5/2012
541,952.7,927.14,440,13,23/5/2012
542,952.7,927.18,440,14,23/5/2012
543,952.7,927.19,440,15,23/5/2012
544,952.7,927.19,440,16,23/5/2012
545,952.71,927.2,440,17,23/5/2012
546,952.71,927.2,440,18,23/5/2012
547,952.71,927.2,440,19,23/5/2012
548,952.72,927.24,440,20,23/5/2012
549,952.72,927.24,440,21,23/5/2012
550,952.72,927.24,440,22,23/5/2012
551,952.73,927.28,440,23,23/5/2012
552,952.74,927.28,440,0,24/5/2012
553,952.74,927.29,440,1,24/5/2012
554,952.75,927.29,440,2,24/5/2012
555,952.75,927.3,440,3,24/5/2012
556,952.75,927.3,440,4,24/5/2012
557,952.76,927.32,440,5,24/5/2012
558,952.76,927.34,440,6,24/5/2012
559,952.76,927.34,440,7,24/5/2012
560,952.76,927.36,440,8,24/5/2012
561,952.76,927.38,440,9,24/5/2012
562,952.76,927.4,440,10,24/5/2012
563,952.76,927.42,440,11,24/5/2012
564,952.76,927.42,439.99,12,24/5/2012
565,952.76,927.43,439.98,13,24/5/2012
566,952.76,927.43,439.97,14,24/5/2012
567,952.77,927.44,439.98,15,24/5/2012
568,952.77,927.44,440,16,24/5/2012
569,952.77,927.45,440,17,24/5/2012
570,952.77,927.47,440,18,24/5/2012
571,952.78,927.49,440,19,24/5/2012
572,952.78,927.5,440,20,24/5/2012
573,952.79,927.51,440,21,24/5/2012
574,952.79,927.51,440,22,24/5/2012
575,952.8,927.53,440,23,24/5/2012
576,952.8,927.54,440,0,25/5/2012
577,952.8,927.54,440,1,25/5/2012
578,952.8,927.55,440,2,25/5/2012
579,952.8,927.55,440,3,25/5/2012
580,952.8,927.55,440,4,25/5/2012
581,952.81,927.55,440,5,25/5/2012
582,952.82,927.56,440,6,25/5/2012
583,952.82,927.56,440,7,25/5/2012
584,952.82,927.56,440,8,25/5/2012
585,950.82,927.56,440,9,25/5/2012
586,952.82,927.56,440,10,25/5/2012
587,952.82,927.56,440,11,25/5/2012
588,952.83,927.59,440,12,25/5/2012
589,952.83,927.6,440,13,25/5/2012
590,952.83,927.61,440,14,25/5/2012
591,952.83,927.62,440,15,25/5/2012
592,952.83,927.63,440,16,25/5/2012
593,952.83,927.64,440,17,25/5/2012
594,952.83,927.65,440,18,25/5/2012
595,952.83,927.66,440,19,25/5/2012
596,952.83,927.67,440,20,25/5/2012
597,952.83,927.67,440,21,25/5/2012
598,952.83,927.68,439.98,22,25/5/2012
599,952.83,927.68,440,23,25/5/2012
600,952.83,927.68,440,0,26/5/2012
601,952.83,927.69,440,1,26/5/2012
602,952.83,927.69,440,2,26/5/2012
603,952.83,927.69,440,3,26/5/2012
604,952.83,927.7,440,4,26/5/2012
605,952.83,927.7,440,5,26/5/2012
606,952.83,927.7,440,6,26/5/2012
607,952.83,927.7,440,7,26/5/2012
608,952.83,927.7,440,8,26/5/2012
609,952.83,927.71,440,9,26/5/2012
610,952.83,927.71,440,10,26/5/2012
611,952.83,927.71,440,11,26/5/2012
612,952.83,927.71,440,12,26/5/2012
613,952.83,927.72,440,13,26/5/2012
614,952.83,927.72,440,14,26/5/2012
615,952.84,927.73,440.02,15,26/5/2012
