,APANAS,ASTURIAS,VIRGEN,HORA,Date
62,954.96,927.83,439.86,14,3/1/2012
63,954.96,927.83,439.87,15,3/1/2012
64,954.96,927.83,439.87,16,3/1/2012
65,954.95,927.84,439.86,17,3/1/2012
66,954.95,927.84,439.85,18,3/1/2012
67,954.95,927.84,439.84,19,3/1/2012
68,954.95,927.85,439.84,20,3/1/2012
69,954.95,927.85,439.84,21,3/1/2012
70,954.95,927.85,439.85,22,3/1/2012
71,954.95,927.85,439.86,23,3/1/2012
72,954.94,927.85,439.88,0,4/1/2012
73,954.94,927.86,439.89,1,4/1/2012
74,954.94,927.86,439.91,2,4/1/2012
75,954.94,927.86,439.93,3,4/1/2012
76,954.94,927.87,439.94,4,4/1/2012
77,954.94,927.87,439.94,5,4/1/2012
78,954.94,927.87,439.94,6,4/1/2012
79,954.94,927.88,439.94,7,4/1/2012
80,954.94,927.88,439.94,8,4/1/2012
81,954.94,927.88,439.94,9,4/1/2012
82,954.94,927.88,439.94,10,4/1/2012
83,954.94,927.88,439.93,11,4/1/2012
84,954.93,927.89,439.92,12,4/1/2012
85,954.93,927.89,439.9,13,4/1/2012
86,954.93,927.89,439.9,14,4/1/2012
87,954.93,927.89,439.89,15,4/1/2012
88,954.93,927.89,439.88,16,4/1/2012
89,954.93,927.9,439.88,17,4/1/2012
90,954.93,927.9,439.88,18,4/1/2012
91,954.93,927.9,439.88,19,4/1/2012
92,954.93,927.9,439.87,20,4/1/2012
93,954.93,927.9,439.87,21,4/1/2012
94,954.93,927.91,439.87,22,4/1/2012
95,954.93,927.91,439.87,23,4/1/2012
96,954.92,927.91,439.87,0,5/1/2012
97,954.92,927.91,439.87,1,5/1/2012
98,954.92,927.9,439.87,2,5/1/2012
99,954.92,927.89,439.87,3,5/1/2012
100,954.92,927.89,439.87,4,5/1/2012
101,954.92,927.88,439.87,5,5/1/2012
102,954.92,927.88,439.87,6,5/1/2012
103,954.92,927.88,439.88,7,5/1/2012
104,954.92,927.88,439.89,8,5/1/2012
105,954.92,927.88,439.89,9,5/1/2012
106,954.92,927.88,439.89,10,5/1/2012
107,954.92,927.88,439.89,11,5/1/2012
108,954.91,927.88,439.88,12,5/1/2012
109,954.91,927.88,439.87,13,5/1/2012
110,954.91,927.88,439.87,14,5/1/2012
111,954.91,927.88,439.87,15,5/1/2012
112,954.91,927.89,439.87,16,5/1/2012
113,954.91,927.89,439.87,17,5/1/2012
114,954.91,927.89,439.87,18,5/1/2012
115,954.91,927.89,439.86,19,5/1/2012
116,954.91,927.9,439.85,20,5/1/2012
117,954.91,927.9,439.85,21,5/1/2012
118,954.91,927.9,439.85,22,5/1/2012
119,954.91,927.9,439.86,23,5/1/2012
120,954.9,927.9,439.88,0,6/1/2012
121,954.9,927.9,439.89,1,6/1/2012
122,954.9,927.9,439.9,2,6/1/2012
123,954.9,927.9,439.91,3,6/1/2012
124,954.9,927.9,439.92,4,6/1/2012
125,954.9,927.9,439.92,5,6/1/2012
126,954.9,927.91,439.92,6,6/1/2012
127,954.9,927.91,439.92,7,6/1/2012
128,954.9,927.91,439.92,8,6/1/2012
129,954.9,927.92,439.92,9,6/1/2012
130,954.9,927.92,439.93,10,6/1/2012
131,954.9,927.92,439.91,11,6/1/2012
132,954.9,927.92,439.9,12,6/1/2012
133,954.9,927.92,439.89,13,6/1/2012
134,954.89,927.92,439.88,14,6/1/2012
135,954.89,927.93,439.86,15,6/1/2012
136,954.89,927.93,439.86,16,6/1/2012
137,954.89,927.93,439.86,17,6/1/2012
138,954.89,927.93,439.86,18,6/1/2012
139,954.89,927.93,439.86,19,6/1/2012
140,954.89,927.94,439.86,20,6/1/2012
141,954.89,927.94,439.85,21,6/1/2012
142,954.89,927.94,439.85,22,6/1/2012
143,954.89,927.94,439.85,23,6/1/2012
144,954.89,927.94,439.87,0,7/1/2012
145,954.89,927.94,439.88,1,7/1/2012
146,954.89,927.93,439.89,2,7/1/2012
147,954.89,927.93,439.9,3,7/1/2012
148,954.89,927.92,439.91,4,7/1/2012
149,954.89,927.91,439.92,5,7/1/2012
150,954.89,927.91,439.93,6,7/1/2012
151,954.89,927.91,439.93,7,7/1/2012
152,954.89,927.91,439.93,8,7/1/2012
153,954.88,927.91,439.93,9,7/1/2012
154,954.88,927.91,439.93,10,7/1/2012
155,954.88,927.91,439.92,11,7/1/2012
156,954.88,927.91,439.92,12,7/1/2012
157,954.88,927.91,439.92,13,7/1/2012
158,954.88,927.91,439.91,14,7/1/2012
159,954.88,927.92,439.91,15,7/1/2012
160,954.88,927.92,439.91,16,7/1/2012
161,954.88,927.92,439.91,17,7/1/2012
162,954.88,927.92,439.91,18,7/1/2012
163,954.88,927.92,439.91,19,7/1/2012
164,954.88,927.92,439.9,20,7/1/2012
165,954.88,927.93,439.9,21,7/1/2012
166,954.88,927.93,439.9,22,7/1/2012
167,954.88,927.93,439.9,23,7/1/2012
168,954.87,927.93,439.91,0,8/1/2012
169,954.87,927.93,439.92,1,8/1/2012
170,954.87,927.92,439.93,2,8/1/2012
171,954.87,927.91,439.94,3,8/1/2012
172,954.87,927.9,439.94,4,8/1/2012
173,954.87,927.89,439.95,5,8/1/2012
174,954.87,927.89,439.97,6,8/1/2012
175,954.87,927.89,439.98,7,8/1/2012
176,954.87,927.89,439.97,8,8/1/2012
177,954.87,927.9,439.96,9,8/1/2012
178,954.87,927.9,439.96,10,8/1/2012
179,954.87,927.9,439.95,11,8/1/2012
180,954.87,927.91,439.94,12,8/1/2012
181,954.87,927.91,439.93,13,8/1/2012
182,954.87,927.91,439.92,14,8/1/2012
183,954.87,927.92,439.91,15,8/1/2012
184,954.87,927.92,439.91,16,8/1/2012
185,954.87,927.92,439.91,17,8/1/2012
186,954.87,927.92,439.9,18,8/1/2012
187,954.87,927.92,439.9,19,8/1/2012
188,954.87,927.93,439.89,20,8/1/2012
189,954.87,927.93,439.88,21,8/1/2012
190,954.87,927.93,439.87,22,8/1/2012
191,954.87,927.93,439.87,23,8/1/2012
192,954.86,927.93,439.88,0,9/1/2012
193,954.86,927.93,439.9,1,9/1/2012
194,954.86,927.93,439.91,2,9/1/2012
195,954.86,927.92,439.93,3,9/1/2012
196,954.86,927.91,439.94,4,9/1/2012
197,954.86,927.9,439.95,5,9/1/2012
198,954.86,927.9,439.95,6,9/1/2012
199,954.86,927.91,439.96,7,9/1/2012
200,954.86,927.91,439.96,8,9/1/2012
201,954.86,927.91,439.96,9,9/1/2012
202,954.86,927.91,439.95,10,9/1/2012
203,954.86,927.91,439.93,11,9/1/2012
204,954.86,927.92,439.92,12,9/1/2012
205,954.86,927.92,439.91,13,9/1/2012
206,954.86,927.92,439.9,14,9/1/2012
207,954.86,927.92,439.88,15,9/1/2012
208,954.86,927.92,439.86,16,9/1/2012
209,954.86,927.92,439.86,17,9/1/2012
210,954.86,927.92,439.85,18,9/1/2012
211,954.86,927.93,439.85,19,9/1/2012
212,954.86,927.93,439.85,20,9/1/2012
213,954.86,927.93,439.85,21,9/1/2012
214,954.86,927.93,439.85,22,9/1/2012
215,954.85,927.93,439.86,23,9/1/2012
216,954.85,927.93,439.89,0,10/1/2012
217,954.85,927.93,439.9,1,10/1/2012
218,954.85,927.92,439.92,2,10/1/2012
219,954.85,927.91,439.92,3,10/1/2012
220,954.85,927.9,439.93,4,10/1/2012
221,954.85,927.9,439.95,5,10/1/2012
222,954.85,927.9,439.96,6,10/1/2012
223,954.85,927.9,439.96,7,10/1/2012
224,954.85,927.9,439.95,8,10/1/2012
225,954.84,927.91,439.95,9,10/1/2012
226,954.84,927.91,439.93,10,10/1/2012
227,954.84,927.91,439.92,11,10/1/2012
228,954.84,927.92,439.9,12,10/1/2012
229,954.84,927.92,439.88,13,10/1/2012
230,954.84,927.92,439.88,14,10/1/2012
231,954.84,927.92,439.87,15,10/1/2012
232,954.84,927.92,439.87,16,10/1/2012
233,954.83,927.93,439.87,17,10/1/2012
234,954.83,927.93,439.87,18,10/1/2012
235,954.83,927.93,439.87,19,10/1/2012
236,954.83,927.93,439.87,20,10/1/2012
237,954.83,927.94,439.86,21,10/1/2012
238,954.83,927.94,439.86,22,10/1/2012
239,954.83,927.94,439.85,23,10/1/2012
240,954.82,927.94,439.85,0,11/1/2012
241,954.82,927.94,439.86,1,11/1/2012
242,954.82,927.93,439.87,2,11/1/2012
243,954.82,927.92,439.88,3,11/1/2012
244,954.82,927.91,439.9,4,11/1/2012
245,954.82,927.9,439.91,5,11/1/2012
246,954.82,927.89,439.91,6,11/1/2012
247,954.82,927.89,439.92,7,11/1/2012
248,954.82,927.89,439.92,8,11/1/2012
249,954.82,927.89,439.92,9,11/1/2012
250,954.82,927.89,439.91,10,11/1/2012
251,954.82,927.89,439.9,11,11/1/2012
252,954.82,927.89,439.89,12,11/1/2012
253,954.81,927.9,439.88,13,11/1/2012
254,954.81,927.9,439.88,14,11/1/2012
255,954.81,927.9,439.87,15,11/1/2012
256,954.81,927.9,439.86,16,11/1/2012
257,954.81,927.9,439.86,17,11/1/2012
258,954.81,927.9,439.87,18,11/1/2012
259,954.81,927.9,439.87,19,11/1/2012
260,954.81,927.91,439.86,20,11/1/2012
261,954.81,927.91,439.85,21,11/1/2012
262,954.81,927.91,439.85,22,11/1/2012
263,954.8,927.91,439.86,23,11/1/2012
264,954.8,927.91,439.88,0,12/1/2012
265,954.8,927.91,439.89,1,12/1/2012
266,954.8,927.9,439.9,2,12/1/2012
267,954.8,927.89,439.91,3,12/1/2012
268,954.8,927.88,439.92,4,12/1/2012
269,954.8,927.87,439.93,5,12/1/2012
270,954.8,927.87,439.94,6,12/1/2012
271,954.8,927.87,439.94,7,12/1/2012
272,954.8,927.87,439.95,8,12/1/2012
273,954.8,927.87,439.95,9,12/1/2012
274,954.8,927.87,439.93,10,12/1/2012
275,954.8,927.87,439.92,11,12/1/2012
276,954.8,927.87,439.91,12,12/1/2012
277,954.8,927.87,439.9,13,12/1/2012
278,954.79,927.87,439.89,14,12/1/2012
279,954.79,927.87,439.88,15,12/1/2012
280,954.79,927.87,439.88,16,12/1/2012
281,954.78,927.88,439.87,17,12/1/2012
282,954.78,927.88,439.87,18,12/1/2012
283,954.78,927.88,439.87,19,12/1/2012
284,954.78,927.88,439.86,20,12/1/2012
285,954.78,927.88,439.86,21,12/1/2012
286,954.78,927.88,439.86,22,12/1/2012
287,954.78,927.88,439.87,23,12/1/2012
288,954.78,927.88,439.87,0,13/1/2012
289,954.78,927.87,439.89,1,13/1/2012
290,954.78,927.86,439.9,2,13/1/2012
291,954.78,927.85,439.9,3,13/1/2012
292,954.78,927.84,439.9,4,13/1/2012
293,954.78,927.83,439.89,5,13/1/2012
294,954.78,927.83,439.9,6,13/1/2012
295,954.78,927.83,439.9,7,13/1/2012
296,954.78,927.83,439.9,8,13/1/2012
297,954.78,927.83,439.9,9,13/1/2012
298,954.78,927.83,439.9,10,13/1/2012
299,954.78,927.83,439.89,11,13/1/2012
300,954.78,927.83,439.87,12,13/1/2012
301,954.78,927.83,439.87,13,13/1/2012
302,954.78,927.83,439.87,14,13/1/2012
303,954.78,927.83,439.87,15,13/1/2012
304,954.78,927.83,439.86,16,13/1/2012
305,954.77,927.84,439.87,17,13/1/2012
306,954.77,927.84,439.86,18,13/1/2012
307,954.77,927.85,439.86,19,13/1/2012
308,954.77,927.85,439.86,20,13/1/2012
309,954.77,927.86,439.85,21,13/1/2012
310,954.77,927.86,439.86,22,13/1/2012
311,954.77,927.86,439.87,23,13/1/2012
312,954.77,927.86,439.88,0,14/1/2012
313,954.77,927.85,439.89,1,14/1/2012
314,954.77,927.84,439.9,2,14/1/2012
315,954.76,927.83,439.91,3,14/1/2012
316,954.76,927.83,439.91,4,14/1/2012
317,954.76,927.83,439.92,5,14/1/2012
318,954.76,927.83,439.93,6,14/1/2012
319,954.76,927.83,439.94,7,14/1/2012
320,954.76,927.83,439.94,8,14/1/2012
321,954.76,927.83,439.93,9,14/1/2012
322,954.76,927.83,439.92,10,14/1/2012
323,954.76,927.83,439.91,11,14/1/2012
324,954.75,927.83,439.9,12,14/1/2012
325,954.75,927.83,439.88,13,14/1/2012
326,954.75,927.83,439.87,14,14/1/2012
327,954.75,927.83,439.86,15,14/1/2012
328,954.75,927.83,439.86,16,14/1/2012
329,954.74,927.84,439.86,17,14/1/2012
330,954.74,927.84,439.87,18,14/1/2012
331,954.74,927.84,439.86,19,14/1/2012
332,954.74,927.84,439.85,20,14/1/2012
333,954.74,927.84,439.85,21,14/1/2012
334,954.74,927.84,439.85,22,14/1/2012
335,954.74,927.84,439.85,23,14/1/2012
336,954.74,927.84,439.86,0,15/1/2012
337,954.74,927.84,439.87,1,15/1/2012
338,954.74,927.84,439.89,2,15/1/2012
339,954.74,927.84,439.9,3,15/1/2012
340,954.74,927.85,439.91,4,15/1/2012
341,954.74,927.85,439.93,5,15/1/2012
342,954.74,927.85,439.94,6,15/1/2012
343,954.74,927.85,439.94,7,15/1/2012
344,954.74,927.85,439.93,8,15/1/2012
345,954.74,927.85,439.93,9,15/1/2012
346,954.74,927.85,439.94,10,15/1/2012
347,954.74,927.85,439.94,11,15/1/2012
348,954.73,927.86,439.95,12,15/1/2012
349,954.73,927.86,439.95,13,15/1/2012
350,954.73,927.87,439.95,14,15/1/2012
351,954.73,927.88,439.95,15,15/1/2012
352,954.73,927.88,439.94,16,15/1/2012
353,954.73,927.88,439.92,17,15/1/2012
354,954.73,927.88,439.91,18,15/1/2012
355,954.72,927.89,439.9,19,15/1/2012
356,954.72,927.89,439.9,20,15/1/2012
357,954.72,927.89,439.89,21,15/1/2012
358,954.72,927.91,439.88,22,15/1/2012
359,954.72,927.92,439.87,23,15/1/2012
360,954.72,927.93,439.87,0,16/1/2012
361,954.72,927.94,439.88,1,16/1/2012
362,954.72,927.95,439.89,2,16/1/2012
363,954.72,927.95,439.89,3,16/1/2012
364,954.72,927.95,439.89,4,16/1/2012
365,954.72,927.95,439.89,5,16/1/2012
366,954.72,927.96,439.9,6,16/1/2012
367,954.72,927.96,439.91,7,16/1/2012
368,954.72,927.96,439.92,8,16/1/2012
369,954.72,927.96,439.92,9,16/1/2012
370,954.72,927.96,439.92,10,16/1/2012
371,954.72,927.96,439.91,11,16/1/2012
372,954.71,927.97,439.91,12,16/1/2012
373,954.71,927.97,439.89,13,16/1/2012
374,954.71,927.97,439.89,14,16/1/2012
375,954.71,927.98,439.87,15,16/1/2012
376,954.71,927.98,439.87,16,16/1/2012
377,954.71,928.0,439.87,17,16/1/2012
378,954.71,928.02,439.88,18,16/1/2012
379,954.71,928.04,439.88,19,16/1/2012
380,954.71,928.06,439.87,20,16/1/2012
381,954.71,928.08,439.86,21,16/1/2012
382,954.71,928.09,439.86,22,16/1/2012
383,954.71,928.1,439.87,23,16/1/2012
384,954.71,928.11,439.89,0,17/1/2012
385,954.71,928.11,439.9,1,17/1/2012
386,954.71,928.11,439.9,2,17/1/2012
387,954.71,928.11,439.91,3,17/1/2012
388,954.71,928.11,439.92,4,17/1/2012
389,954.71,928.11,439.93,5,17/1/2012
390,954.71,928.11,439.94,6,17/1/2012
391,954.71,928.12,439.95,7,17/1/2012
392,954.71,928.12,439.96,8,17/1/2012
393,954.71,928.13,439.97,9,17/1/2012
394,954.71,928.13,439.97,10,17/1/2012
395,954.71,928.14,439.95,11,17/1/2012
396,954.71,928.15,439.93,12,17/1/2012
397,954.71,928.16,439.91,13,17/1/2012
398,954.71,928.17,439.91,14,17/1/2012
399,954.71,928.18,439.89,15,17/1/2012
400,954.71,928.18,439.88,16,17/1/2012
401,954.71,928.19,439.87,17,17/1/2012
402,954.71,928.19,439.87,18,17/1/2012
403,954.71,928.19,439.86,19,17/1/2012
404,954.71,928.2,439.85,20,17/1/2012
405,954.71,928.2,439.85,21,17/1/2012
406,954.71,928.2,439.85,22,17/1/2012
407,954.71,928.2,439.86,23,17/1/2012
408,954.71,928.21,439.87,0,18/1/2012
409,954.71,928.21,439.88,1,18/1/2012
410,954.71,928.21,439.89,2,18/1/2012
411,954.71,928.2,439.9,3,18/1/2012
412,954.71,928.2,439.9,4,18/1/2012
413,954.71,928.2,439.92,5,18/1/2012
414,954.71,928.2,439.93,6,18/1/2012
415,954.71,928.21,439.94,7,18/1/2012
416,954.71,928.21,439.96,8,18/1/2012
417,954.71,928.22,439.97,9,18/1/2012
418,954.71,928.22,439.96,10,18/1/2012
419,954.71,928.22,439.95,11,18/1/2012
420,954.71,928.23,439.93,12,18/1/2012
421,954.71,928.23,439.92,13,18/1/2012
422,954.71,928.23,439.9,14,18/1/2012
423,954.71,928.24,439.89,15,18/1/2012
424,954.71,928.24,439.88,16,18/1/2012
425,954.71,928.24,439.87,17,18/1/2012
426,954.71,928.24,439.88,18,18/1/2012
427,954.71,928.24,439.87,19,18/1/2012
428,954.71,928.24,439.86,20,18/1/2012
429,954.71,928.25,439.86,21,18/1/2012
430,954.71,928.25,439.86,22,18/1/2012
431,954.71,928.25,439.86,23,18/1/2012
432,954.71,928.25,439.88,0,19/1/2012
433,954.71,928.25,439.89,1,19/1/2012
434,954.71,928.26,439.89,2,19/1/2012
435,954.71,928.26,439.9,3,19/1/2012
436,954.71,928.27,439.91,4,19/1/2012
437,954.71,928.27,439.92,5,19/1/2012
438,954.71,928.28,439.93,6,19/1/2012
439,954.71,928.28,439.94,7,19/1/2012
440,954.71,928.28,439.97,8,19/1/2012
441,954.71,928.28,439.97,9,19/1/2012
442,954.71,928.28,439.96,10,19/1/2012
443,954.71,928.28,439.94,11,19/1/2012
444,954.71,928.29,439.93,12,19/1/2012
445,954.71,928.29,439.92,13,19/1/2012
446,954.71,928.29,439.91,14,19/1/2012
447,954.71,928.29,439.89,15,19/1/2012
448,954.71,928.29,439.88,16,19/1/2012
449,954.7,928.3,439.88,17,19/1/2012
450,954.7,928.3,439.88,18,19/1/2012
451,954.7,928.3,439.88,19,19/1/2012
452,954.7,928.3,439.88,20,19/1/2012
453,954.7,928.31,439.87,21,19/1/2012
454,954.7,928.31,439.87,22,19/1/2012
455,954.7,928.32,439.88,23,19/1/2012
456,954.7,928.32,439.89,0,20/1/2012
457,954.7,928.32,439.91,1,20/1/2012
458,954.7,928.32,439.92,2,20/1/2012
459,954.7,928.31,439.93,3,20/1/2012
460,954.7,928.3,439.94,4,20/1/2012
461,954.7,928.29,439.95,5,20/1/2012
462,954.7,928.29,439.96,6,20/1/2012
463,954.7,928.29,439.97,7,20/1/2012
464,954.7,928.3,439.98,8,20/1/2012
465,954.7,928.31,439.99,9,20/1/2012
466,954.69,928.31,439.99,10,20/1/2012
467,954.69,928.31,439.98,11,20/1/2012
468,954.69,928.31,439.97,12,20/1/2012
469,954.69,928.31,439.95,13,20/1/2012
470,954.69,928.31,439.93,14,20/1/2012
471,954.69,928.31,439.92,15,20/1/2012
472,954.69,928.32,439.9,16,20/1/2012
473,954.69,928.32,439.89,17,20/1/2012
474,954.69,928.32,439.89,18,20/1/2012
475,954.69,928.33,439.89,19,20/1/2012
476,954.69,928.33,439.88,20,20/1/2012
477,954.69,928.33,439.88,21,20/1/2012
478,954.69,928.33,439.88,22,20/1/2012
479,954.69,928.33,439.89,23,20/1/2012
480,954.69,928.33,439.9,0,21/1/2012
481,954.69,928.33,439.91,1,21/1/2012
482,954.69,928.32,439.92,2,21/1/2012
483,954.69,928.31,439.93,3,21/1/2012
484,954.69,928.3,439.94,4,21/1/2012
485,954.69,928.29,439.94,5,21/1/2012
486,954.69,928.3,439.95,6,21/1/2012
487,954.69,928.3,439.96,7,21/1/2012
488,954.69,928.3,439.97,8,21/1/2012
489,954.69,928.3,439.98,9,21/1/2012
490,954.69,928.3,439.98,10,21/1/2012
491,954.69,928.3,439.98,11,21/1/2012
492,954.68,928.31,439.97,12,21/1/2012
493,954.68,928.31,439.97,13,21/1/2012
494,954.68,928.31,439.96,14,21/1/2012
495,954.68,928.31,439.97,15,21/1/2012
496,954.68,928.31,439.98,16,21/1/2012
497,954.68,928.31,439.98,17,21/1/2012
498,954.68,928.31,439.98,18,21/1/2012
499,954.68,928.32,439.98,19,21/1/2012
500,954.68,928.32,439.97,20,21/1/2012
501,954.68,928.32,439.96,21,21/1/2012
502,954.68,928.32,439.96,22,21/1/2012
503,954.68,928.32,439.97,23,21/1/2012
504,954.68,928.32,439.98,0,22/1/2012
505,954.68,928.32,439.99,1,22/1/2012
506,954.68,928.31,440.0,2,22/1/2012
507,954.68,928.3,440.01,3,22/1/2012
508,954.68,928.29,440.0,4,22/1/2012
509,954.68,928.29,440.0,5,22/1/2012
510,954.68,928.29,440.0,6,22/1/2012
511,954.68,928.29,440.0,7,22/1/2012
512,954.68,928.29,440.0,8,22/1/2012
513,954.68,928.29,440.01,9,22/1/2012
514,954.67,928.3,440.0,10,22/1/2012
515,954.67,928.3,439.99,11,22/1/2012
516,954.67,928.3,439.97,12,22/1/2012
517,954.67,928.31,439.96,13,22/1/2012
518,954.67,928.31,439.95,14,22/1/2012
519,954.66,928.31,439.95,15,22/1/2012
520,954.66,928.31,439.95,16,22/1/2012
521,954.66,928.31,439.94,17,22/1/2012
522,954.66,928.31,439.95,18,22/1/2012
523,954.66,928.31,439.94,19,22/1/2012
524,954.66,928.32,439.93,20,22/1/2012
525,954.66,928.32,439.92,21,22/1/2012
526,954.66,928.32,439.92,22,22/1/2012
527,954.66,928.32,439.92,23,22/1/2012
528,954.66,928.32,439.92,0,23/1/2012
529,954.66,928.32,439.93,1,23/1/2012
530,954.66,928.32,439.93,2,23/1/2012
531,954.66,928.31,439.94,3,23/1/2012
532,954.66,928.31,439.94,4,23/1/2012
533,954.66,928.3,439.94,5,23/1/2012
534,954.66,928.3,439.95,6,23/1/2012
535,954.66,928.3,439.96,7,23/1/2012
536,954.66,928.3,439.96,8,23/1/2012
537,954.66,928.3,439.96,9,23/1/2012
538,954.66,928.3,439.97,10,23/1/2012
539,954.66,928.3,439.97,11,23/1/2012
540,954.66,928.31,439.95,12,23/1/2012
541,954.66,928.31,439.93,13,23/1/2012
542,954.66,928.31,439.92,14,23/1/2012
543,954.66,928.31,439.9,15,23/1/2012
544,954.66,928.31,439.88,16,23/1/2012
545,954.65,928.31,439.88,17,23/1/2012
546,954.65,928.31,439.88,18,23/1/2012
547,954.65,928.31,439.88,19,23/1/2012
548,954.65,928.32,439.88,20,23/1/2012
549,954.65,928.32,439.87,21,23/1/2012
550,954.65,928.33,439.87,22,23/1/2012
551,954.65,928.33,439.88,23,23/1/2012
552,954.65,928.33,439.89,0,24/1/2012
553,954.65,928.32,439.91,1,24/1/2012
554,954.65,928.31,439.92,2,24/1/2012
555,954.65,928.3,439.93,3,24/1/2012
556,954.65,928.3,439.95,4,24/1/2012
557,954.65,928.29,439.96,5,24/1/2012
558,954.65,928.29,439.97,6,24/1/2012
559,954.65,928.29,439.98,7,24/1/2012
560,954.65,928.29,439.98,8,24/1/2012
561,954.65,928.29,439.97,9,24/1/2012
562,954.65,928.29,439.96,10,24/1/2012
563,954.65,928.29,439.95,11,24/1/2012
564,954.64,928.3,439.94,12,24/1/2012
565,954.64,928.3,439.93,13,24/1/2012
566,954.64,928.3,439.91,14,24/1/2012
567,954.64,928.3,439.89,15,24/1/2012
568,954.64,928.3,439.87,16,24/1/2012
569,954.64,928.31,439.87,17,24/1/2012
570,954.64,928.31,439.87,18,24/1/2012
571,954.64,928.31,439.87,19,24/1/2012
572,954.63,928.32,439.86,20,24/1/2012
573,954.63,928.32,439.86,21,24/1/2012
574,954.63,928.32,439.85,22,24/1/2012
575,954.63,928.32,439.88,23,24/1/2012
576,954.63,928.32,439.88,0,25/1/2012
577,954.63,928.32,439.89,1,25/1/2012
578,954.63,928.31,439.9,2,25/1/2012
579,954.63,928.3,439.92,3,25/1/2012
580,954.63,928.29,439.94,4,25/1/2012
581,954.63,928.28,439.95,5,25/1/2012
582,954.63,928.27,439.96,6,25/1/2012
583,954.63,928.27,439.98,7,25/1/2012
584,954.63,928.27,439.98,8,25/1/2012
585,954.63,928.27,439.98,9,25/1/2012
586,954.63,928.27,439.97,10,25/1/2012
587,954.63,928.27,439.96,11,25/1/2012
588,954.63,928.28,439.94,12,25/1/2012
589,954.63,928.28,439.93,13,25/1/2012
590,954.63,928.28,439.91,14,25/1/2012
591,954.63,928.28,439.89,15,25/1/2012
592,954.63,928.28,439.89,16,25/1/2012
593,954.62,928.29,439.87,17,25/1/2012
594,954.62,928.29,439.87,18,25/1/2012
595,954.62,928.29,439.86,19,25/1/2012
596,954.62,928.29,439.85,20,25/1/2012
597,954.62,928.29,439.84,21,25/1/2012
598,954.62,928.29,439.84,22,25/1/2012
599,954.62,928.29,439.85,23,25/1/2012
600,954.62,928.29,439.85,0,26/1/2012
601,954.62,928.29,439.88,1,26/1/2012
602,954.62,928.28,439.89,2,26/1/2012
603,954.62,928.27,439.9,3,26/1/2012
604,954.62,928.26,439.91,4,26/1/2012
605,954.62,928.25,439.92,5,26/1/2012
