,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
71,953.42,925.32,841.638,682.785,439.59,23,3/9/2015
72,953.41,925.32,841.626,682.73,439.59,0,4/9/2015
73,953.41,925.31,841.616,682.702,439.59,1,4/9/2015
74,953.41,925.3,841.604,682.722,439.59,2,4/9/2015
75,953.41,925.29,841.594,682.786,439.59,3,4/9/2015
76,953.41,925.28,841.619,682.719,439.59,4,4/9/2015
77,953.41,925.27,841.646,682.707,439.59,5,4/9/2015
78,953.41,925.25,841.673,682.648,439.59,6,4/9/2015
79,953.41,925.25,841.7,682.68,439.59,7,4/9/2015
80,953.41,925.25,841.726,682.825,439.59,8,4/9/2015
81,953.41,925.25,841.713,682.823,439.59,9,4/9/2015
82,953.41,925.25,841.702,682.807,439.59,10,4/9/2015
83,953.41,925.26,841.687,682.862,439.59,11,4/9/2015
84,953.41,925.26,841.674,682.829,439.58,12,4/9/2015
85,953.41,925.26,841.661,682.739,439.58,13,4/9/2015
86,953.41,925.26,841.646,682.789,439.56,14,4/9/2015
87,953.41,925.26,841.645,682.741,439.56,15,4/9/2015
88,953.41,925.26,841.7,682.688,439.56,16,4/9/2015
89,953.41,925.7,841.991,682.609,439.56,17,4/9/2015
90,953.41,925.7,842.111,682.637,439.56,18,4/9/2015
91,953.41,925.7,842.354,682.668,439.56,19,4/9/2015
92,953.41,925.7,842.496,682.592,439.56,20,4/9/2015
93,953.41,925.28,842.578,682.511,439.57,21,4/9/2015
94,953.41,925.29,842.632,682.486,439.57,22,4/9/2015
95,953.41,925.29,842.67,682.64,439.58,23,4/9/2015
96,953.41,925.3,842.696,682.812,439.58,0,5/9/2015
97,953.41,925.3,842.714,682.888,439.58,1,5/9/2015
98,953.41,925.3,842.726,682.751,439.58,2,5/9/2015
99,953.41,925.3,842.733,682.707,439.58,3,5/9/2015
100,953.41,925.29,842.738,682.748,439.58,4,5/9/2015
101,953.41,925.29,842.736,682.838,439.58,5,5/9/2015
102,953.41,925.29,842.731,682.692,439.58,6,5/9/2015
103,953.41,925.3,842.723,682.779,439.59,7,5/9/2015
104,953.41,925.3,842.713,682.758,439.59,8,5/9/2015
105,953.41,925.3,842.703,682.8,439.58,9,5/9/2015
106,953.41,925.3,842.686,682.789,439.59,10,5/9/2015
107,953.41,925.3,842.67,682.797,439.59,11,5/9/2015
108,953.41,925.31,842.653,682.847,439.59,12,5/9/2015
109,953.41,925.31,842.635,682.652,439.59,13,5/9/2015
110,953.41,925.31,842.611,682.702,439.59,14,5/9/2015
111,953.41,925.32,842.587,682.816,439.59,15,5/9/2015
112,953.41,925.32,842.571,682.735,439.59,16,5/9/2015
113,953.41,925.33,842.535,682.654,439.59,17,5/9/2015
114,953.41,925.33,842.507,682.651,439.59,18,5/9/2015
115,953.41,925.33,842.478,682.716,439.59,19,5/9/2015
116,953.41,925.35,842.451,682.716,439.59,20,5/9/2015
117,953.41,925.35,842.419,682.879,439.59,21,5/9/2015
118,953.41,925.36,842.386,682.755,439.59,22,5/9/2015
119,953.41,925.36,842.354,682.763,439.59,23,5/9/2015
120,953.41,925.36,842.321,682.778,439.6,0,6/9/2015
121,953.41,925.35,842.288,682.767,439.6,1,6/9/2015
122,953.41,925.34,842.253,682.881,439.6,2,6/9/2015
123,953.41,925.33,842.217,682.806,439.6,3,6/9/2015
124,953.41,925.32,842.178,682.778,439.6,4,6/9/2015
125,953.41,925.31,842.158,682.779,439.6,5,6/9/2015
126,953.41,925.3,842.14,682.785,439.6,6,6/9/2015
127,953.41,925.3,842.119,682.739,439.6,7,6/9/2015
128,953.41,925.3,842.1,682.815,439.61,8,6/9/2015
129,953.41,925.31,842.078,682.782,439.61,9,6/9/2015
130,953.41,925.31,842.056,682.786,439.61,10,6/9/2015
131,953.41,925.32,842.03,682.635,439.61,11,6/9/2015
132,953.41,925.32,842.008,682.571,439.61,12,6/9/2015
133,953.41,925.32,841.985,682.5,439.61,13,6/9/2015
134,953.41,925.32,841.963,682.435,439.61,14,6/9/2015
135,953.41,925.32,841.935,682.354,439.61,15,6/9/2015
136,953.41,925.32,841.927,682.65,439.61,16,6/9/2015
137,953.41,925.32,841.924,682.685,439.61,17,6/9/2015
138,953.41,925.33,841.917,682.801,439.61,18,6/9/2015
139,953.41,925.33,841.911,682.686,439.61,19,6/9/2015
140,953.41,925.33,841.905,682.882,439.61,20,6/9/2015
141,953.41,925.33,841.898,682.648,439.61,21,6/9/2015
142,953.41,925.33,841.89,682.779,439.62,22,6/9/2015
143,953.41,925.33,841.881,682.73,439.62,23,6/9/2015
144,953.41,925.33,841.872,682.648,439.62,0,7/9/2015
145,953.41,925.33,841.86,682.794,439.62,1,7/9/2015
146,953.41,925.32,841.85,682.763,439.62,2,7/9/2015
147,953.41,925.31,841.849,682.716,439.62,3,7/9/2015
148,953.41,925.3,841.878,682.782,439.62,4,7/9/2015
149,953.41,925.3,841.909,682.763,439.62,5,7/9/2015
150,953.41,925.3,841.939,682.761,439.63,6,7/9/2015
151,953.41,925.3,841.964,682.696,439.64,7,7/9/2015
152,953.41,925.3,841.996,682.732,439.64,8,7/9/2015
153,953.41,925.31,841.991,682.716,439.64,9,7/9/2015
154,953.41,925.31,841.961,682.8,439.64,10,7/9/2015
155,953.41,925.31,841.932,682.887,439.64,11,7/9/2015
156,953.41,925.32,841.9,682.714,439.64,12,7/9/2015
157,953.41,925.32,841.869,682.788,439.64,13,7/9/2015
158,953.41,925.32,841.837,682.754,439.63,14,7/9/2015
159,953.41,925.32,841.807,682.804,439.61,15,7/9/2015
160,953.41,925.33,841.777,682.677,439.6,16,7/9/2015
161,953.41,925.34,841.747,682.629,439.6,17,7/9/2015
162,953.41,925.34,841.712,682.727,439.6,18,7/9/2015
163,953.41,925.34,841.7,682.694,439.6,19,7/9/2015
164,953.41,925.34,841.648,682.879,439.59,20,7/9/2015
165,953.41,925.34,841.637,682.642,439.59,21,7/9/2015
166,953.41,925.34,841.635,682.592,439.59,22,7/9/2015
167,953.41,925.34,841.633,682.549,439.59,23,7/9/2015
168,953.41,925.34,841.631,682.55,439.59,0,8/9/2015
169,953.41,925.34,841.629,682.55,439.59,1,8/9/2015
170,953.41,925.34,841.625,682.477,439.59,2,8/9/2015
171,953.41,925.34,841.622,682.556,439.59,3,8/9/2015
172,953.41,925.33,841.648,682.522,439.59,4,8/9/2015
173,953.41,925.31,841.674,682.674,439.59,5,8/9/2015
174,953.41,925.31,841.7,682.776,439.59,6,8/9/2015
175,953.41,925.31,841.729,682.727,439.59,7,8/9/2015
176,953.41,925.32,841.756,682.679,439.59,8,8/9/2015
177,953.41,925.33,841.75,682.786,439.59,9,8/9/2015
178,953.41,925.33,841.739,682.885,439.6,10,8/9/2015
179,953.41,925.33,841.725,682.859,439.6,11,8/9/2015
180,953.41,925.34,841.712,682.86,439.6,12,8/9/2015
181,953.41,925.34,841.698,682.688,439.59,13,8/9/2015
182,953.41,925.35,841.68,682.871,439.59,14,8/9/2015
183,953.41,925.35,841.667,682.689,439.59,15,8/9/2015
184,953.41,925.35,841.656,682.745,439.59,16,8/9/2015
185,953.4,925.36,841.644,682.692,439.59,17,8/9/2015
186,953.4,925.36,841.629,682.844,439.59,18,8/9/2015
187,953.4,925.36,841.615,682.829,439.58,19,8/9/2015
188,953.4,925.36,841.599,682.748,439.58,20,8/9/2015
189,953.4,925.36,841.585,682.651,439.58,21,8/9/2015
190,953.4,925.37,841.57,682.561,439.59,22,8/9/2015
191,953.4,925.37,841.553,682.512,439.59,23,8/9/2015
192,953.4,925.37,841.536,682.465,439.59,0,9/9/2015
193,953.4,925.36,841.562,682.531,439.59,1,9/9/2015
194,953.4,925.35,841.588,682.53,439.59,2,9/9/2015
195,953.4,925.34,841.612,682.508,439.59,3,9/9/2015
196,953.4,925.33,841.639,682.466,439.59,4,9/9/2015
197,953.4,925.31,841.662,682.601,439.59,5,9/9/2015
198,953.4,925.3,841.687,682.642,439.59,6,9/9/2015
199,953.4,925.3,841.712,682.738,439.59,7,9/9/2015
200,953.4,925.3,841.731,682.803,439.58,8,9/9/2015
201,953.4,925.3,841.719,682.84,439.58,9,9/9/2015
202,953.4,925.3,841.703,682.789,439.57,10,9/9/2015
203,953.4,925.3,841.689,682.744,439.57,11,9/9/2015
204,953.4,925.3,841.674,682.778,439.57,12,9/9/2015
205,953.4,925.31,841.66,682.778,439.57,13,9/9/2015
206,953.4,925.31,841.645,682.729,439.57,14,9/9/2015
207,953.4,925.32,841.631,682.696,439.57,15,9/9/2015
208,953.4,925.32,841.616,682.786,439.57,16,9/9/2015
209,953.4,925.32,841.602,682.738,439.57,17,9/9/2015
210,953.4,925.32,841.586,682.673,439.57,18,9/9/2015
211,953.4,925.32,841.57,682.624,439.57,19,9/9/2015
212,953.41,925.33,841.553,682.558,439.57,20,9/9/2015
213,953.41,925.33,841.536,682.506,439.57,21,9/9/2015
214,953.41,925.33,841.52,682.45,439.57,22,9/9/2015
215,953.41,925.33,841.505,682.385,439.57,23,9/9/2015
216,953.41,925.33,841.489,682.323,439.57,0,10/9/2015
217,953.41,925.32,841.512,682.573,439.57,1,10/9/2015
218,953.41,925.31,841.536,682.508,439.57,2,10/9/2015
219,953.41,925.3,841.563,682.54,439.57,3,10/9/2015
220,953.41,925.29,841.587,682.694,439.57,4,10/9/2015
221,953.41,925.28,841.609,682.726,439.57,5,10/9/2015
222,953.41,925.27,841.633,682.773,439.57,6,10/9/2015
223,953.41,925.27,841.656,682.822,439.57,7,10/9/2015
224,953.41,925.27,841.677,682.755,439.57,8,10/9/2015
225,953.41,925.27,841.661,682.717,439.57,9,10/9/2015
226,953.41,925.27,841.644,682.661,439.57,10,10/9/2015
227,953.41,925.27,841.628,682.67,439.57,11,10/9/2015
228,953.41,925.27,841.611,682.627,439.57,12,10/9/2015
229,953.41,925.27,841.593,682.546,439.57,13,10/9/2015
230,953.41,925.27,841.579,682.481,439.57,14,10/9/2015
231,953.41,925.27,841.563,682.432,439.56,15,10/9/2015
232,953.41,925.27,841.545,682.483,439.56,16,10/9/2015
233,953.41,925.28,841.529,682.483,439.56,17,10/9/2015
234,953.41,925.28,841.512,682.466,439.56,18,10/9/2015
235,953.41,925.28,841.492,682.596,439.57,19,10/9/2015
236,953.41,925.28,841.477,682.595,439.57,20,10/9/2015
237,953.41,925.28,841.46,682.561,439.57,21,10/9/2015
238,953.41,925.28,841.442,682.511,439.57,22,10/9/2015
239,953.41,925.28,841.463,682.478,439.57,23,10/9/2015
240,953.41,925.28,841.486,682.425,439.57,0,11/9/2015
241,953.41,925.27,841.509,682.376,439.57,1,11/9/2015
242,953.41,925.26,841.533,682.32,439.57,2,11/9/2015
243,953.41,925.25,841.557,682.255,439.57,3,11/9/2015
244,953.41,925.24,841.581,682.174,439.57,4,11/9/2015
245,953.41,925.23,841.604,682.19,439.57,5,11/9/2015
246,953.41,925.23,841.629,682.126,439.57,6,11/9/2015
247,953.41,925.23,841.652,682.077,439.57,7,11/9/2015
248,953.41,925.23,841.675,682.012,439.57,8,11/9/2015
249,953.41,925.23,841.662,682.117,439.57,9,11/9/2015
250,953.41,925.23,841.645,682.034,439.57,10,11/9/2015
251,953.41,925.23,841.629,681.968,439.57,11,11/9/2015
252,953.41,925.23,841.616,682.188,439.57,12,11/9/2015
253,953.41,925.23,841.59,682.106,439.57,13,11/9/2015
254,953.41,925.23,841.57,682.041,439.57,14,11/9/2015
255,953.41,925.23,841.557,682.028,439.56,15,11/9/2015
256,953.41,925.23,841.542,681.987,439.56,16,11/9/2015
257,953.41,925.23,841.522,681.954,439.55,17,11/9/2015
258,953.41,925.23,841.504,681.922,439.55,18,11/9/2015
259,953.41,925.23,841.483,682.056,439.55,19,11/9/2015
260,953.41,925.23,841.464,682.155,439.55,20,11/9/2015
261,953.41,925.23,841.443,682.09,439.55,21,11/9/2015
262,953.41,925.23,841.425,682.025,439.55,22,11/9/2015
263,953.41,925.23,841.443,682.205,439.55,23,11/9/2015
264,953.41,925.23,841.466,682.143,439.55,0,12/9/2015
265,953.41,925.22,841.487,682.095,439.55,1,12/9/2015
266,953.41,925.21,841.507,682.046,439.55,2,12/9/2015
267,953.41,925.2,841.529,682.154,439.55,3,12/9/2015
268,953.41,925.19,841.55,682.108,439.55,4,12/9/2015
269,953.41,925.18,841.574,682.053,439.55,5,12/9/2015
270,953.41,925.17,841.596,681.993,439.55,6,12/9/2015
271,953.41,925.17,841.616,681.944,439.56,7,12/9/2015
272,953.41,925.17,841.637,681.977,439.56,8,12/9/2015
273,953.41,925.17,841.619,681.94,439.56,9,12/9/2015
274,953.41,925.17,841.6,681.875,439.56,10,12/9/2015
275,953.41,925.17,841.581,681.996,439.56,11,12/9/2015
276,953.41,925.17,841.563,681.954,439.56,12,12/9/2015
277,953.41,925.17,841.542,681.888,439.56,13,12/9/2015
278,953.41,925.17,841.521,681.856,439.56,14,12/9/2015
279,953.41,925.17,841.513,681.807,439.55,15,12/9/2015
280,953.41,925.17,841.496,681.742,439.55,16,12/9/2015
281,953.41,925.17,841.493,681.723,439.55,17,12/9/2015
282,953.41,925.18,841.047,682.208,439.55,18,12/9/2015
283,953.41,925.18,841.846,682.475,439.55,19,12/9/2015
284,953.41,925.18,841.449,682.496,439.55,20,12/9/2015
285,953.41,925.18,841.438,682.497,439.55,21,12/9/2015
286,953.41,925.18,841.424,682.766,439.55,22,12/9/2015
287,953.41,925.18,841.405,682.702,439.55,23,12/9/2015
288,953.41,925.18,841.431,682.67,439.55,0,13/9/2015
289,953.41,925.18,841.455,682.637,439.55,1,13/9/2015
290,953.41,925.18,841.479,682.605,439.55,2,13/9/2015
291,953.41,925.18,841.504,682.576,439.56,3,13/9/2015
292,953.41,925.19,841.524,682.543,439.57,4,13/9/2015
293,953.41,925.19,841.55,682.689,439.57,5,13/9/2015
294,953.41,925.19,841.571,682.789,439.57,6,13/9/2015
295,953.41,925.19,841.593,682.741,439.56,7,13/9/2015
296,953.41,925.19,841.615,682.692,439.56,8,13/9/2015
297,953.41,925.19,841.599,682.741,439.56,9,13/9/2015
298,953.41,925.2,841.581,682.754,439.56,10,13/9/2015
299,953.41,925.2,841.563,682.822,439.56,11,13/9/2015
300,953.41,925.2,841.544,682.794,439.56,12,13/9/2015
301,953.41,925.2,841.523,682.696,439.56,13,13/9/2015
302,953.41,925.2,841.506,682.621,439.56,14,13/9/2015
303,953.41,925.2,841.486,682.605,439.57,15,13/9/2015
304,953.41,925.21,841.467,682.564,439.57,16,13/9/2015
305,953.41,925.21,841.447,682.696,439.57,17,13/9/2015
306,953.41,925.21,841.428,682.713,439.57,18,13/9/2015
307,953.41,925.21,841.408,682.807,439.57,19,13/9/2015
308,953.41,925.21,841.388,682.825,439.57,20,13/9/2015
309,953.41,925.22,841.367,682.744,439.57,21,13/9/2015
310,953.41,925.22,841.345,682.878,439.57,22,13/9/2015
311,953.41,925.22,841.368,682.686,439.58,23,13/9/2015
312,953.41,925.22,841.39,682.778,439.58,0,14/9/2015
313,953.41,925.22,841.413,682.745,439.58,1,14/9/2015
314,953.41,925.22,841.433,682.729,439.58,2,14/9/2015
315,953.41,925.22,841.455,682.832,439.58,3,14/9/2015
316,953.41,925.22,841.478,682.733,439.59,4,14/9/2015
317,953.41,925.22,841.499,682.887,439.59,5,14/9/2015
318,953.41,925.22,841.519,682.66,439.59,6,14/9/2015
319,953.41,925.22,841.541,682.627,439.59,7,14/9/2015
320,953.41,925.22,841.562,682.365,439.59,8,14/9/2015
321,953.41,925.22,841.544,681.981,439.59,9,14/9/2015
322,953.41,925.22,841.523,681.909,439.59,10,14/9/2015
323,953.41,925.22,841.504,681.909,439.59,11,14/9/2015
324,953.41,925.22,841.486,681.909,439.59,12,14/9/2015
325,953.41,925.22,841.466,681.909,439.59,13,14/9/2015
326,953.41,925.23,841.447,681.909,439.59,14,14/9/2015
327,953.41,925.23,841.424,681.925,439.59,15,14/9/2015
328,953.41,925.23,841.405,681.925,439.59,16,14/9/2015
329,953.41,925.23,841.395,681.916,439.59,17,14/9/2015
330,953.41,925.23,841.397,681.916,439.59,18,14/9/2015
331,953.41,925.23,841.376,681.916,439.59,19,14/9/2015
332,953.41,925.23,841.354,681.916,439.59,20,14/9/2015
333,953.41,925.23,841.374,681.916,439.59,21,14/9/2015
334,953.41,925.23,841.397,681.916,439.59,22,14/9/2015
335,953.41,925.23,841.418,681.916,439.59,23,14/9/2015
336,953.41,925.23,841.44,681.916,439.59,0,15/9/2015
337,953.41,925.23,841.458,681.9,439.59,1,15/9/2015
338,953.41,925.23,841.48,681.9,439.59,2,15/9/2015
339,953.41,925.24,841.5,681.9,439.59,3,15/9/2015
340,953.41,925.24,841.52,681.9,439.59,4,15/9/2015
341,953.41,925.24,841.541,681.9,439.59,5,15/9/2015
342,953.41,925.25,841.563,681.9,439.59,6,15/9/2015
343,953.41,925.25,841.585,681.9,439.6,7,15/9/2015
344,953.41,925.25,841.6,681.9,439.6,8,15/9/2015
345,953.41,925.25,841.596,681.9,439.6,9,15/9/2015
346,953.41,925.25,841.574,681.9,439.6,10,15/9/2015
347,953.41,925.25,841.557,681.9,439.59,11,15/9/2015
348,953.41,925.25,841.533,682.118,439.59,12,15/9/2015
349,953.41,925.25,841.515,682.332,439.59,13,15/9/2015
350,953.41,925.25,841.492,682.282,439.59,14,15/9/2015
351,953.41,925.25,841.471,682.217,439.58,15,15/9/2015
352,953.41,925.25,841.452,682.404,439.58,16,15/9/2015
353,953.41,925.26,841.43,682.37,439.58,17,15/9/2015
354,953.41,925.27,841.409,682.589,439.57,18,15/9/2015
355,953.41,925.27,841.386,682.754,439.578,19,15/9/2015
356,953.41,925.27,841.362,682.705,439.57,20,15/9/2015
357,953.41,925.28,841.379,682.633,439.57,21,15/9/2015
358,953.41,925.29,841.402,682.614,439.57,22,15/9/2015
359,953.41,925.29,841.419,682.58,439.57,23,15/9/2015
360,953.41,925.29,841.44,682.546,439.57,0,16/9/2015
361,953.41,925.27,841.46,682.5,439.57,1,16/9/2015
362,953.41,925.27,841.48,682.683,439.57,2,16/9/2015
363,953.41,925.26,841.499,682.437,439.56,3,16/9/2015
364,953.41,925.25,841.518,682.05,439.55,4,16/9/2015
365,953.41,925.24,841.53,681.9,439.55,5,16/9/2015
366,953.41,925.24,841.557,681.9,439.55,6,16/9/2015
367,953.41,925.24,841.577,681.9,439.55,7,16/9/2015
368,953.41,925.24,841.591,682.12,439.54,8,16/9/2015
369,953.41,925.24,841.577,682.311,439.54,9,16/9/2015
370,953.41,925.24,841.557,682.247,439.53,10,16/9/2015
371,953.41,925.24,841.535,682.233,439.53,11,16/9/2015
372,953.41,925.24,841.513,682.232,439.52,12,16/9/2015
373,953.41,925.24,841.494,682.211,439.52,13,16/9/2015
374,953.41,925.24,841.47,682.034,439.51,14,16/9/2015
375,953.41,925.24,841.446,681.903,439.51,15,16/9/2015
376,953.41,925.24,841.426,681.653,439.5,16,16/9/2015
377,953.41,925.24,841.402,681.603,439.5,17,16/9/2015
378,953.41,925.24,841.395,681.555,439.5,18,16/9/2015
379,953.41,925.24,841.377,681.769,439.5,19,16/9/2015
380,953.41,925.25,841.353,681.972,439.5,20,16/9/2015
381,953.41,925.25,841.372,681.907,439.49,21,16/9/2015
382,953.41,925.25,841.391,681.859,439.49,22,16/9/2015
383,953.41,925.25,841.413,681.68,439.49,23,16/9/2015
384,953.41,925.25,841.431,681.37,439.49,0,17/9/2015
385,953.41,925.24,841.452,681.37,439.49,1,17/9/2015
386,953.41,925.23,841.469,681.37,439.49,2,17/9/2015
387,953.41,925.22,841.49,681.367,439.49,3,17/9/2015
388,953.41,925.21,841.505,681.367,439.48,4,17/9/2015
389,953.41,925.2,841.524,681.362,439.48,5,17/9/2015
390,953.41,925.2,841.544,681.362,439.47,6,17/9/2015
391,953.41,925.2,841.565,681.362,439.47,7,17/9/2015
392,953.41,925.2,841.581,681.503,439.47,8,17/9/2015
393,953.41,925.2,841.562,681.937,439.47,9,17/9/2015
394,953.41,925.2,841.538,679.737,439.47,10,17/9/2015
395,953.41,925.2,841.515,682.629,439.47,11,17/9/2015
396,953.41,925.2,841.496,682.5,439.47,12,17/9/2015
397,953.41,925.2,841.47,682.5,439.47,13,17/9/2015
398,953.41,925.2,841.448,682.6,439.46,14,17/9/2015
399,953.41,925.2,841.425,682.782,439.46,15,17/9/2015
400,953.41,925.2,841.402,682.72,439.46,16,17/9/2015
401,953.41,925.2,841.38,682.695,439.45,17,17/9/2015
402,953.41,925.2,841.383,682.695,439.45,18,17/9/2015
403,953.41,925.2,841.357,682.758,439.45,19,17/9/2015
404,953.41,925.2,841.332,682.71,439.45,20,17/9/2015
405,953.41,925.2,841.345,682.789,439.44,21,17/9/2015
406,953.41,925.2,841.366,682.788,439.44,22,17/9/2015
407,953.41,925.2,841.383,682.784,439.44,23,17/9/2015
408,953.41,925.2,841.401,682.777,439.43,0,18/9/2015
409,953.41,925.19,841.419,682.777,439.43,1,18/9/2015
410,953.41,925.18,841.438,682.772,439.43,2,18/9/2015
411,953.41,925.17,841.454,682.786,439.43,3,18/9/2015
412,953.41,925.16,841.475,682.789,439.43,4,18/9/2015
413,953.41,925.15,841.494,682.789,439.43,5,18/9/2015
414,953.41,925.14,841.454,682.718,439.43,6,18/9/2015
415,953.41,925.14,841.52,682.798,439.43,7,18/9/2015
416,953.41,925.14,841.548,682.774,439.42,8,18/9/2015
417,953.41,925.14,841.57,682.741,439.42,9,18/9/2015
418,953.41,925.14,841.58,682.791,439.42,10,18/9/2015
419,953.41,925.14,841.59,682.754,439.42,11,18/9/2015
420,953.41,925.14,841.573,682.805,439.42,12,18/9/2015
421,953.41,925.14,841.551,682.799,439.41,13,18/9/2015
422,953.41,925.14,841.29,682.841,439.4,14,18/9/2015
423,953.41,925.14,841.504,682.771,439.39,15,18/9/2015
424,953.41,925.14,841.487,682.768,439.39,16,18/9/2015
425,953.41,925.14,841.466,682.7,439.39,17,18/9/2015
426,953.41,925.14,841.442,682.6,439.39,18,18/9/2015
427,953.41,925.14,841.418,682.3,439.38,19,18/9/2015
428,953.41,925.14,841.39,682.1,439.38,20,18/9/2015
429,953.41,925.14,841.394,682.1,439.38,21,18/9/2015
430,953.41,925.16,841.413,682.032,439.38,22,18/9/2015
431,953.41,925.16,841.434,682.101,439.38,23,18/9/2015
432,953.41,925.16,841.452,682.214,439.38,0,19/9/2015
433,953.41,925.15,841.469,681.957,439.38,1,19/9/2015
434,953.41,925.14,841.486,681.957,439.38,2,19/9/2015
435,953.41,925.13,841.505,681.957,439.38,3,19/9/2015
436,953.41,925.12,841.522,681.957,439.38,4,19/9/2015
437,953.41,925.1,841.541,681.961,439.37,5,19/9/2015
438,953.41,925.1,841.572,681.961,439.36,6,19/9/2015
439,953.41,925.1,841.57,681.961,439.36,7,19/9/2015
440,953.41,925.1,841.596,682.093,439.36,8,19/9/2015
441,953.41,925.1,841.614,682.473,439.35,9,19/9/2015
442,953.41,925.1,841.59,682.69,439.35,10,19/9/2015
443,953.41,925.1,841.57,682.794,439.35,11,19/9/2015
444,953.41,925.1,841.54,682.778,439.35,12,19/9/2015
445,953.41,925.1,841.524,682.698,439.35,13,19/9/2015
446,953.41,925.1,841.49,682.784,439.35,14,19/9/2015
447,953.41,925.1,841.478,682.748,439.35,15,19/9/2015
