,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
114,955.91,927.9,841.55,439.72,18,5/12/2013
115,955.91,927.9,841.54,439.72,19,5/12/2013
116,955.9,927.9,841.54,439.72,20,5/12/2013
117,955.9,927.9,841.53,439.72,21,5/12/2013
118,955.9,927.9,841.53,439.72,22,5/12/2013
119,955.9,927.89,841.53,439.71,23,5/12/2013
120,955.9,927.88,841.52,439.7,0,6/12/2013
121,955.9,927.87,841.51,439.71,1,6/12/2013
122,955.89,927.86,841.51,439.72,2,6/12/2013
123,955.89,927.84,841.51,439.75,3,6/12/2013
124,955.89,927.83,841.51,439.77,4,6/12/2013
125,955.89,927.81,841.51,439.79,5,6/12/2013
126,955.89,927.81,841.51,439.81,6,6/12/2013
127,955.89,927.81,841.5,439.82,7,6/12/2013
128,955.89,927.81,841.5,439.84,8,6/12/2013
129,955.89,927.82,841.5,439.85,9,6/12/2013
130,955.89,927.82,841.49,439.85,10,6/12/2013
131,955.89,927.82,841.49,439.85,11,6/12/2013
132,955.89,927.83,841.49,439.85,12,6/12/2013
133,955.89,927.83,841.49,439.85,13,6/12/2013
134,955.89,927.83,841.49,439.85,14,6/12/2013
135,955.89,927.83,841.48,439.85,15,6/12/2013
136,955.89,927.83,841.48,439.85,16,6/12/2013
137,955.89,927.84,841.48,439.86,17,6/12/2013
138,955.89,927.84,841.47,439.86,18,6/12/2013
139,955.89,927.84,841.46,439.86,19,6/12/2013
140,955.89,927.84,841.47,439.86,20,6/12/2013
141,955.89,927.84,841.46,439.86,21,6/12/2013
142,955.89,927.84,841.46,439.87,22,6/12/2013
143,955.89,927.84,841.46,439.88,23,6/12/2013
144,955.89,927.83,841.46,439.88,0,7/12/2013
145,955.89,927.82,841.46,439.88,1,7/12/2013
146,955.89,927.81,841.46,439.88,2,7/12/2013
147,955.89,927.8,841.46,439.88,3,7/12/2013
148,955.89,927.79,841.46,439.89,4,7/12/2013
149,955.89,927.78,841.46,439.89,5,7/12/2013
150,955.89,927.78,841.46,439.89,6,7/12/2013
151,955.89,927.79,841.46,439.9,7,7/12/2013
152,955.89,927.79,841.46,439.91,8,7/12/2013
153,955.89,927.79,841.46,439.93,9,7/12/2013
154,955.89,927.79,841.47,439.94,10,7/12/2013
155,955.89,927.79,841.47,439.96,11,7/12/2013
156,955.89,927.8,841.47,439.96,12,7/12/2013
157,955.89,927.8,841.47,439.96,13,7/12/2013
158,955.89,927.8,841.47,439.95,14,7/12/2013
159,955.89,927.82,841.49,439.95,15,7/12/2013
160,955.89,927.82,841.42,439.95,16,7/12/2013
161,955.89,927.82,841.6,439.95,17,7/12/2013
162,955.89,927.83,841.64,439.95,18,7/12/2013
163,955.9,927.84,841.68,439.95,19,7/12/2013
164,955.9,927.86,841.7,439.95,20,7/12/2013
165,955.9,927.86,841.85,439.95,21,7/12/2013
166,955.91,927.87,842.18,439.95,22,7/12/2013
167,955.91,927.87,842.7,439.95,23,7/12/2013
168,955.91,927.89,843.09,439.96,0,8/12/2013
169,955.92,927.91,843.26,439.96,1,8/12/2013
170,955.92,927.93,843.32,439.96,2,8/12/2013
171,955.92,927.95,843.31,439.96,3,8/12/2013
172,955.92,927.95,843.29,439.96,4,8/12/2013
173,955.92,927.97,843.26,439.97,5,8/12/2013
174,955.94,927.99,843.23,439.97,6,8/12/2013
175,955.95,928,843.21,439.97,7,8/12/2013
176,955.95,928,843.2,439.97,8,8/12/2013
177,955.96,928.02,843.19,439.97,9,8/12/2013
178,955.96,928.03,843.19,439.97,10,8/12/2013
179,955.96,928.03,843.24,439.97,11,8/12/2013
180,955.96,928.03,843.25,439.97,12,8/12/2013
181,955.96,928.03,843.29,439.97,13,8/12/2013
182,955.96,928.03,843.28,439.96,14,8/12/2013
183,955.96,928.03,843.26,439.96,15,8/12/2013
184,955.96,928.03,843.24,439.96,16,8/12/2013
185,955.97,928.03,843.21,439.95,17,8/12/2013
186,955.97,928.03,843.2,439.94,18,8/12/2013
187,955.97,928.03,843.18,439.94,19,8/12/2013
188,955.97,928.03,843.16,439.94,20,8/12/2013
189,955.97,928.03,843.15,439.93,21,8/12/2013
190,955.97,928.03,843.14,439.93,22,8/12/2013
191,955.97,928.03,843.13,439.93,23,8/12/2013
192,955.98,928.03,843.12,439.93,0,9/12/2013
193,955.98,928.02,843.11,439.92,1,9/12/2013
194,955.98,928.02,843.1,439.92,2,9/12/2013
195,955.98,928.01,843.09,439.92,3,9/12/2013
196,955.98,928.01,843.08,439.93,4,9/12/2013
197,955.98,928,843.07,439.94,5,9/12/2013
198,955.99,928,843.06,439.94,6,9/12/2013
199,955.99,928,843.06,439.95,7,9/12/2013
200,955.99,928,843.06,439.95,8,9/12/2013
201,955.99,928,843.05,439.95,9,9/12/2013
202,955.99,928,843.05,439.94,10,9/12/2013
203,955.99,928,843.04,439.94,11,9/12/2013
204,955.99,928,843.03,439.94,12,9/12/2013
205,955.99,928,843.02,439.93,13,9/12/2013
206,955.99,928,843.02,439.92,14,9/12/2013
207,955.99,928,843.02,439.91,15,9/12/2013
208,955.99,928.01,843.02,439.91,16,9/12/2013
209,955.99,928.02,843.01,439.91,17,9/12/2013
210,955.99,928.02,843.01,439.91,18,9/12/2013
211,955.99,928.02,843.01,439.91,19,9/12/2013
212,955.99,928.02,843.01,439.91,20,9/12/2013
213,955.99,928.03,843,439.91,21,9/12/2013
214,955.99,928.04,843,439.91,22,9/12/2013
215,955.99,928.05,843,439.91,23,9/12/2013
216,956,928.06,843,439.9,0,10/12/2013
217,956,928.06,843,439.9,1,10/12/2013
218,956,928.06,842.97,439.9,2,10/12/2013
219,956,928.06,842.94,439.9,3,10/12/2013
220,956,928.06,842.93,439.9,4,10/12/2013
221,956,928.05,842.91,439.91,5,10/12/2013
222,956.01,928.05,842.9,439.92,6,10/12/2013
223,956.01,928.05,842.89,439.92,7,10/12/2013
224,956.01,928.05,842.88,439.92,8,10/12/2013
225,956.01,928.05,842.86,439.92,9,10/12/2013
226,956.01,928.05,842.84,439.91,10,10/12/2013
227,956.01,928.05,842.82,439.91,11,10/12/2013
228,956.02,928.06,842.81,439.9,12,10/12/2013
229,956.02,928.06,842.8,439.9,13,10/12/2013
230,956.02,928.06,842.78,439.89,14,10/12/2013
231,956.02,928.07,842.76,439.89,15,10/12/2013
232,956.02,928.07,842.74,439.89,16,10/12/2013
233,956.02,928.07,842.72,439.89,17,10/12/2013
234,956.02,928.08,842.7,439.88,18,10/12/2013
235,956.02,928.08,842.68,439.88,19,10/12/2013
236,956.02,928.08,842.66,439.88,20,10/12/2013
237,956.02,928.09,842.64,439.88,21,10/12/2013
238,956.02,928.09,842.61,439.88,22,10/12/2013
239,956.02,928.09,842.59,439.88,23,10/12/2013
240,956.02,928.09,842.57,439.88,0,11/12/2013
241,956.02,928.08,842.55,439.88,1,11/12/2013
242,956.02,928.07,842.52,439.89,2,11/12/2013
243,956.02,928.06,842.5,439.89,3,11/12/2013
244,956.02,928.05,842.48,439.9,4,11/12/2013
245,956.02,928.04,842.45,439.91,5,11/12/2013
246,956.02,928.05,842.42,439.92,6,11/12/2013
247,956.02,928.05,842.4,439.92,7,11/12/2013
248,956.02,928.05,842.39,439.92,8,11/12/2013
249,956.02,928.05,842.4,439.93,9,11/12/2013
250,956.02,928.05,842.45,439.93,10,11/12/2013
251,956.02,928.05,842.5,439.92,11,11/12/2013
252,956.02,928.05,842.54,439.92,12,11/12/2013
253,956.02,928.05,842.57,439.92,13,11/12/2013
254,956.02,928.05,842.58,439.92,14,11/12/2013
255,956.02,928.06,842.59,439.91,15,11/12/2013
256,956.02,928.07,842.55,439.9,16,11/12/2013
257,956.02,928.07,842.51,439.89,17,11/12/2013
258,956.02,928.08,842.5,439.89,18,11/12/2013
259,956.02,928.08,842.49,439.89,19,11/12/2013
260,956.02,928.08,842.51,439.89,20,11/12/2013
261,956.02,928.09,842.52,439.9,21,11/12/2013
262,956.02,928.09,842.53,439.9,22,11/12/2013
263,956.02,928.09,842.54,439.9,23,11/12/2013
264,956.02,928.08,842.52,439.9,0,12/12/2013
265,956.02,928.08,842.5,439.9,1,12/12/2013
266,956.02,928.07,842.47,439.9,2,12/12/2013
267,956.02,928.06,842.45,439.9,3,12/12/2013
268,956.02,928.05,842.43,439.92,4,12/12/2013
269,956.02,928.04,842.41,439.93,5,12/12/2013
270,956.02,928.04,842.38,439.93,6,12/12/2013
271,956.02,928.04,842.35,439.93,7,12/12/2013
272,956.02,928.04,842.33,439.94,8,12/12/2013
273,956.02,928.04,842.3,439.94,9,12/12/2013
274,956.02,928.05,842.27,439.94,10,12/12/2013
275,956.02,928.05,842.26,439.94,11,12/12/2013
276,956.02,928.06,842.25,439.94,12,12/12/2013
277,956.02,928.06,842.21,439.93,13,12/12/2013
278,956.02,928.07,842.19,439.93,14,12/12/2013
279,956.02,928.07,842.17,439.93,15,12/12/2013
280,956.02,928.07,842.14,439.93,16,12/12/2013
281,956.02,928.08,842.12,439.93,17,12/12/2013
282,956.02,928.08,842.1,439.92,18,12/12/2013
283,956.02,928.08,842.05,439.92,19,12/12/2013
284,956.02,928.08,842.02,439.92,20,12/12/2013
285,956.02,928.09,841.98,439.92,21,12/12/2013
286,956.02,928.09,841.96,439.93,22,12/12/2013
287,956.02,928.08,841.92,439.93,23,12/12/2013
288,956.02,928.07,841.89,439.93,0,13/12/2013
289,956.02,928.06,841.85,439.93,1,13/12/2013
290,956.02,928.05,841.82,439.93,2,13/12/2013
291,956.02,928.05,841.78,439.93,3,13/12/2013
292,956.02,928.04,841.74,439.93,4,13/12/2013
293,956.02,928.03,841.72,439.93,5,13/12/2013
294,956.02,928.03,841.71,439.93,6,13/12/2013
295,956.02,928.03,841.7,439.93,7,13/12/2013
296,956.02,928.03,841.68,439.93,8,13/12/2013
297,956.02,928.03,841.67,439.93,9,13/12/2013
298,956.02,928.03,841.71,439.93,10,13/12/2013
299,956.02,928.03,841.66,439.93,11,13/12/2013
300,956.02,928.04,841.65,439.93,12,13/12/2013
301,956.02,928.04,841.65,439.92,13,13/12/2013
302,956.02,928.04,841.64,439.92,14,13/12/2013
303,956.02,928.04,841.64,439.91,15,13/12/2013
304,956.02,928.04,841.61,439.9,16,13/12/2013
305,956.02,928.05,841.61,439.9,17,13/12/2013
306,956.02,928.06,841.61,439.89,18,13/12/2013
307,956.02,928.06,841.61,439.89,19,13/12/2013
308,956.02,928.06,841.61,439.89,20,13/12/2013
309,956.02,928.07,841.61,439.89,21,13/12/2013
310,956.02,928.07,841.61,439.89,22,13/12/2013
311,956.02,928.07,841.61,439.89,23,13/12/2013
312,956.02,928.07,841.61,439.89,0,14/12/2013
313,956.02,928.05,841.6,439.9,1,14/12/2013
314,956.02,928.04,841.59,439.9,2,14/12/2013
315,956.02,928.04,841.59,439.9,3,14/12/2013
316,956.02,928.03,841.58,439.9,4,14/12/2013
317,956.02,928.03,841.58,439.9,5,14/12/2013
318,956.02,928.03,841.58,439.9,6,14/12/2013
319,956.02,928.03,841.55,439.91,7,14/12/2013
320,956.02,928.03,841.55,439.91,8,14/12/2013
321,956.02,928.03,841.54,439.91,9,14/12/2013
322,956.02,928.03,841.53,439.92,10,14/12/2013
323,956.02,928.03,841.51,439.91,11,14/12/2013
324,956.02,928.04,841.51,439.91,12,14/12/2013
325,956.02,928.04,841.52,439.91,13,14/12/2013
326,956.02,928.04,841.5,439.91,14,14/12/2013
327,956.02,928.04,841.5,439.9,15,14/12/2013
328,956.02,928.04,841.5,439.9,16,14/12/2013
329,956.02,928.05,841.49,439.89,17,14/12/2013
330,956.02,928.06,841.47,439.87,18,14/12/2013
331,956.02,928.06,841.49,439.86,19,14/12/2013
332,956.02,928.06,841.5,439.85,20,14/12/2013
333,956.01,928.06,841.51,439.84,21,14/12/2013
334,956.01,928.06,841.52,439.84,22,14/12/2013
335,956.01,928.05,841.53,439.83,23,14/12/2013
336,956.01,928.05,841.55,439.82,0,15/12/2013
337,956.01,928.04,841.55,439.82,1,15/12/2013
338,956.01,928.03,841.57,439.81,2,15/12/2013
339,956.01,928.02,841.58,439.82,3,15/12/2013
340,956.01,928.01,841.58,439.82,4,15/12/2013
341,956.01,928.01,841.6,439.83,5,15/12/2013
342,956.01,928.01,841.61,439.83,6,15/12/2013
343,956.01,928.01,841.61,439.83,7,15/12/2013
344,956.01,928.01,841.62,439.83,8,15/12/2013
345,956.01,928.01,841.64,439.83,9,15/12/2013
346,956.01,928,841.65,439.83,10,15/12/2013
347,956.01,927.99,841.67,439.83,11,15/12/2013
348,956.01,927.97,841.68,439.82,12,15/12/2013
349,956.01,927.96,841.69,439.81,13,15/12/2013
350,956.01,927.94,841.7,439.81,14,15/12/2013
351,956.01,927.94,841.72,439.82,15,15/12/2013
352,956.01,927.93,841.74,439.82,16,15/12/2013
353,956.01,927.93,841.75,439.82,17,15/12/2013
354,956.01,927.93,841.74,439.8,18,15/12/2013
355,956.01,927.92,841.77,439.78,19,15/12/2013
356,956.01,927.91,841.78,439.77,20,15/12/2013
357,956.01,927.91,841.8,439.77,21,15/12/2013
358,956.01,927.9,841.81,439.76,22,15/12/2013
359,956.01,927.9,841.81,439.77,23,15/12/2013
360,956.01,927.89,841.84,439.78,0,16/12/2013
361,956.01,927.88,841.87,439.79,1,16/12/2013
362,956.01,927.87,841.89,439.79,2,16/12/2013
363,956.01,927.86,841.9,439.79,3,16/12/2013
364,956.01,927.85,841.93,439.79,4,16/12/2013
365,956.01,927.85,841.95,439.8,5,16/12/2013
366,956.01,927.84,841.98,439.8,6,16/12/2013
367,956.01,927.84,841.99,439.82,7,16/12/2013
368,956.01,927.84,841.98,439.82,8,16/12/2013
369,956.01,927.84,841.98,439.81,9,16/12/2013
370,956.01,927.84,841.97,439.8,10,16/12/2013
371,956.01,927.84,841.97,439.79,11,16/12/2013
372,956.01,927.85,841.97,439.78,12,16/12/2013
373,956.01,927.85,841.96,439.77,13,16/12/2013
374,956.01,927.85,841.97,439.77,14,16/12/2013
375,956.01,927.85,841.96,439.76,15,16/12/2013
376,956.01,927.87,841.94,439.76,16,16/12/2013
377,956.01,927.89,841.94,439.75,17,16/12/2013
378,956.01,927.92,841.94,439.75,18,16/12/2013
379,956.01,927.93,841.93,439.75,19,16/12/2013
380,956.01,927.94,841.94,439.75,20,16/12/2013
381,956.01,927.95,841.94,439.76,21,16/12/2013
382,956.01,927.96,841.94,439.76,22,16/12/2013
383,956.01,927.96,841.94,439.76,23,16/12/2013
384,956.01,927.95,841.94,439.76,0,17/12/2013
385,956.01,927.95,841.94,439.78,1,17/12/2013
386,956.01,927.94,841.94,439.8,2,17/12/2013
387,956.01,927.93,841.94,439.81,3,17/12/2013
388,956.01,927.92,841.94,439.82,4,17/12/2013
389,956.01,927.91,841.94,439.83,5,17/12/2013
390,956.01,927.91,841.94,439.84,6,17/12/2013
391,956.01,927.91,841.95,439.84,7,17/12/2013
392,956.01,927.91,841.95,439.82,8,17/12/2013
393,956.01,927.92,841.95,439.81,9,17/12/2013
394,956.01,927.92,841.95,439.8,10,17/12/2013
395,956.01,927.93,841.95,439.79,11,17/12/2013
396,956.01,927.93,841.94,439.77,12,17/12/2013
397,956.01,927.94,841.93,439.77,13,17/12/2013
398,956.01,927.94,841.94,439.76,14,17/12/2013
399,956.01,927.95,841.93,439.75,15,17/12/2013
400,956.01,927.95,841.93,439.74,16,17/12/2013
401,956.01,927.96,841.95,439.72,17,17/12/2013
402,956.01,927.96,841.98,439.7,18,17/12/2013
403,956.01,927.97,841.98,439.7,19,17/12/2013
404,956.01,927.97,842.11,439.69,20,17/12/2013
405,956.01,927.99,842.17,439.69,21,17/12/2013
406,956.01,928,842.18,439.68,22,17/12/2013
407,956.01,928,842.21,439.68,23,17/12/2013
408,956.01,928,842.24,439.68,0,18/12/2013
409,956.01,927.99,842.26,439.7,1,18/12/2013
410,956.01,927.98,842.29,439.72,2,18/12/2013
411,956.01,927.97,842.3,439.74,3,18/12/2013
412,956.01,927.96,842.32,439.74,4,18/12/2013
413,956.01,927.96,842.33,439.76,5,18/12/2013
414,956.01,927.97,842.34,439.78,6,18/12/2013
415,956.01,927.97,842.35,439.79,7,18/12/2013
416,956.01,927.97,842.36,439.79,8,18/12/2013
417,956.01,927.98,842.37,439.79,9,18/12/2013
418,956.01,927.98,842.38,439.78,10,18/12/2013
419,956,927.98,842.39,439.78,11,18/12/2013
420,956,927.98,842.4,439.78,12,18/12/2013
421,956,927.98,842.44,439.77,13,18/12/2013
422,956,927.98,842.5,439.77,14,18/12/2013
423,956,927.99,842.54,439.76,15,18/12/2013
424,956,927.99,842.56,439.75,16,18/12/2013
425,956,927.99,842.61,439.75,17,18/12/2013
426,956,927.99,842.64,439.74,18,18/12/2013
427,956,927.99,842.65,439.73,19,18/12/2013
428,956,928,842.67,439.73,20,18/12/2013
429,956,928,842.69,439.73,21,18/12/2013
430,956,928,842.71,439.72,22,18/12/2013
431,956,928,842.72,439.71,23,18/12/2013
432,956,928.01,842.74,439.7,0,19/12/2013
433,956,928.02,842.74,439.72,1,19/12/2013
434,956,928.02,842.76,439.74,2,19/12/2013
435,956,928.02,842.77,439.76,3,19/12/2013
436,956,928.02,842.78,439.77,4,19/12/2013
437,956,928.02,842.78,439.79,5,19/12/2013
438,956,928.01,842.78,439.8,6,19/12/2013
439,956,928,842.78,439.82,7,19/12/2013
440,956,928,842.78,439.82,8,19/12/2013
441,956,928,842.78,439.82,9,19/12/2013
442,956,928,842.78,439.82,10,19/12/2013
443,956,928,842.78,439.81,11,19/12/2013
444,956,928.02,842.78,439.8,12,19/12/2013
445,956,928.02,842.79,439.79,13,19/12/2013
446,956,928.02,842.79,439.78,14,19/12/2013
447,956,928.02,842.78,439.77,15,19/12/2013
448,956,928.02,842.78,439.75,16,19/12/2013
449,956,928.03,842.78,439.75,17,19/12/2013
450,956,928.03,842.78,439.75,18,19/12/2013
451,956,928.04,842.78,439.75,19,19/12/2013
452,956,928.05,842.79,439.74,20,19/12/2013
453,956,928.06,842.81,439.73,21,19/12/2013
454,956,928.08,842.84,439.73,22,19/12/2013
455,956,928.09,842.86,439.73,23,19/12/2013
456,956,928.09,842.87,439.74,0,20/12/2013
457,956,928.08,842.87,439.76,1,20/12/2013
458,956,928.07,842.89,439.76,2,20/12/2013
459,956,928.06,842.9,439.8,3,20/12/2013
460,956,928.05,842.91,439.8,4,20/12/2013
461,956,928.05,842.91,439.81,5,20/12/2013
462,956,928.04,842.92,439.81,6,20/12/2013
463,956,928.04,842.93,439.82,7,20/12/2013
464,956,928.04,842.91,439.82,8,20/12/2013
465,956,928.04,842.91,439.82,9,20/12/2013
466,956,928.04,842.91,439.82,10,20/12/2013
467,956,928.04,842.91,439.82,11,20/12/2013
468,956,928.05,842.92,439.81,12,20/12/2013
469,956,928.05,842.92,439.8,13,20/12/2013
470,956,928.05,842.92,439.79,14,20/12/2013
471,956,928.05,842.92,439.77,15,20/12/2013
472,956,928.06,842.93,439.77,16,20/12/2013
473,956,928.06,842.94,439.76,17,20/12/2013
474,956,928.07,842.95,439.75,18,20/12/2013
475,956,928.07,842.96,439.75,19,20/12/2013
476,956,928.08,842.96,439.74,20,20/12/2013
477,956,928.08,842.97,439.73,21,20/12/2013
478,956,928.08,842.97,439.72,22,20/12/2013
479,956,928.09,842.97,439.72,23,20/12/2013
480,956,928.09,842.97,439.73,0,21/12/2013
481,956,928.08,842.97,439.74,1,21/12/2013
482,956,928.07,842.97,439.75,2,21/12/2013
483,956,928.07,842.97,439.76,3,21/12/2013
484,956,928.06,842.96,439.79,4,21/12/2013
485,956,928.05,842.96,439.79,5,21/12/2013
486,956,928.04,842.96,439.8,6,21/12/2013
487,956,928.04,842.96,439.8,7,21/12/2013
488,956,928.04,842.95,439.8,8,21/12/2013
489,956,928.04,842.95,439.8,9,21/12/2013
490,956,928.04,842.95,439.8,10,21/12/2013
491,956,928.05,842.95,439.79,11,21/12/2013
492,956,928.05,842.95,439.79,12,21/12/2013
493,956,928.05,842.95,439.78,13,21/12/2013
494,956,928.06,842.94,439.77,14,21/12/2013
495,956,928.06,842.94,439.76,15,21/12/2013
496,956,928.07,842.93,439.76,16,21/12/2013
497,956,928.08,842.93,439.75,17,21/12/2013
498,956,928.08,842.92,439.75,18,21/12/2013
499,956,928.09,842.91,439.75,19,21/12/2013
500,956,928.1,842.91,439.75,20,21/12/2013
501,956,928.1,842.9,439.75,21,21/12/2013
502,956,928.1,842.89,439.74,22,21/12/2013
503,956,928.1,842.88,439.74,23,21/12/2013
504,956,928.1,842.87,439.74,0,22/12/2013
505,956,928.09,842.86,439.75,1,22/12/2013
506,956,928.08,842.85,439.76,2,22/12/2013
507,956,928.07,842.84,439.78,3,22/12/2013
508,956,928.06,842.83,439.78,4,22/12/2013
509,956,928.05,842.82,439.79,5,22/12/2013
510,956,928.04,842.8,439.79,6,22/12/2013
511,956,928.03,842.78,439.8,7,22/12/2013
512,956,928.02,842.77,439.81,8,22/12/2013
513,956,928,842.76,439.82,9,22/12/2013
514,956,927.99,842.75,439.82,10,22/12/2013
515,956,927.98,842.73,439.82,11,22/12/2013
516,956,927.97,842.72,439.81,12,22/12/2013
517,956,927.96,842.7,439.79,13,22/12/2013
518,956,927.95,842.69,439.77,14,22/12/2013
519,956,927.94,842.68,439.76,15,22/12/2013
520,956,927.92,842.66,439.74,16,22/12/2013
521,956,927.91,842.65,439.72,17,22/12/2013
522,956,927.91,842.64,439.71,18,22/12/2013
523,956,927.91,842.63,439.71,19,22/12/2013
524,956,927.91,842.62,439.7,20,22/12/2013
525,956,927.91,842.6,439.7,21,22/12/2013
526,956,927.91,842.58,439.7,22,22/12/2013
