,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
95,954.23,926.0,841.49,439.36,23,4/10/2014
96,954.23,925.98,841.47,439.36,0,5/10/2014
97,954.23,925.97,841.52,439.36,1,5/10/2014
98,954.23,925.95,841.55,439.36,2,5/10/2014
99,954.23,925.94,841.56,439.37,3,5/10/2014
100,954.23,925.93,841.57,439.37,4,5/10/2014
101,954.23,925.91,841.6,439.37,5,5/10/2014
102,954.2,925.9,841.63,439.37,6,5/10/2014
103,954.23,925.88,841.65,439.37,7,5/10/2014
104,954.23,925.87,841.64,439.37,8,5/10/2014
105,954.23,925.86,841.63,439.37,9,5/10/2014
106,954.23,925.85,841.61,439.37,10,5/10/2014
107,954.23,925.84,841.6,439.37,11,5/10/2014
108,954.23,925.83,841.59,439.37,12,5/10/2014
109,954.23,925.82,841.57,439.37,13,5/10/2014
110,954.23,925.8,841.55,439.38,14,5/10/2014
111,954.23,925.8,841.535,439.38,15,5/10/2014
112,954.23,925.77,841.523,439.38,16,5/10/2014
113,954.24,925.76,841.511,439.38,17,5/10/2014
114,954.24,925.76,841.5,439.38,18,5/10/2014
115,954.24,925.76,841.483,439.37,19,5/10/2014
116,954.24,925.76,841.47,439.35,20,5/10/2014
117,954.24,925.76,841.45,439.33,21,5/10/2014
118,954.24,925.76,841.44,439.33,22,5/10/2014
119,954.24,925.76,841.43,439.33,23,5/10/2014
120,954.24,925.75,841.41,439.33,0,6/10/2014
121,954.24,925.74,841.43,439.33,1,6/10/2014
122,954.24,925.73,841.47,439.34,2,6/10/2014
123,954.24,925.72,841.48,439.34,3,6/10/2014
124,954.24,925.71,841.51,439.34,4,6/10/2014
125,954.24,925.7,841.54,439.34,5,6/10/2014
126,954.25,925.68,841.57,439.34,6,6/10/2014
127,954.25,925.69,841.58,439.34,7,6/10/2014
128,954.25,925.69,841.588,439.34,8,6/10/2014
129,954.25,925.69,841.57,439.34,9,6/10/2014
130,954.25,925.7,841.557,439.33,10,6/10/2014
131,954.25,925.7,841.52,439.33,11,6/10/2014
132,954.25,925.7,841.51,439.33,12,6/10/2014
133,954.25,925.7,841.5,439.32,13,6/10/2014
134,954.25,925.71,841.49,439.32,14,6/10/2014
135,954.25,925.71,841.46,439.32,15,6/10/2014
136,954.25,925.71,841.45,439.32,16,6/10/2014
137,954.25,925.71,841.44,439.32,17,6/10/2014
138,954.25,925.71,841.43,439.32,18,6/10/2014
139,954.25,925.71,841.44,439.32,19,6/10/2014
140,954.26,925.72,841.43,439.33,20,6/10/2014
141,954.26,925.72,841.45,439.33,21,6/10/2014
142,954.26,925.72,841.45,439.33,22,6/10/2014
143,954.26,925.71,841.45,439.33,23,6/10/2014
144,954.26,925.7,841.46,439.34,0,7/10/2014
145,954.26,925.69,841.49,439.34,1,7/10/2014
146,954.26,925.68,841.51,439.34,2,7/10/2014
147,954.26,925.67,841.54,439.34,3,7/10/2014
148,954.26,925.66,841.57,439.34,4,7/10/2014
149,954.26,925.65,841.6,439.33,5,7/10/2014
150,954.27,925.64,841.62,439.33,6,7/10/2014
151,954.27,925.64,841.65,439.32,7,7/10/2014
152,954.27,925.64,841.65,439.32,8,7/10/2014
153,954.27,925.65,841.65,439.32,9,7/10/2014
154,954.27,925.65,841.64,439.32,10,7/10/2014
155,954.27,925.66,841.62,439.31,11,7/10/2014
156,954.27,925.67,841.61,439.31,12,7/10/2014
157,954.27,925.67,841.6,439.32,13,7/10/2014
158,954.28,925.68,841.59,439.32,14,7/10/2014
159,954.28,925.68,841.57,439.32,15,7/10/2014
160,954.28,925.69,841.56,439.32,16,7/10/2014
161,954.28,925.7,841.552,439.32,17,7/10/2014
162,954.28,925.7,841.53,439.32,18,7/10/2014
163,954.28,925.71,841.52,439.32,19,7/10/2014
164,954.28,925.71,841.51,439.32,20,7/10/2014
165,954.28,925.72,841.5,439.32,21,7/10/2014
166,954.28,925.72,841.49,439.32,22,7/10/2014
167,954.28,925.71,841.51,439.32,23,7/10/2014
168,954.28,925.7,841.54,439.32,0,8/10/2014
169,954.28,925.7,841.59,439.31,1,8/10/2014
170,954.28,925.69,841.62,439.31,2,8/10/2014
171,954.28,925.68,841.62,439.31,3,8/10/2014
172,954.29,925.68,841.66,439.29,4,8/10/2014
173,954.29,925.67,841.86,439.28,5,8/10/2014
174,954.29,925.67,841.94,439.27,6,8/10/2014
175,954.29,925.67,841.98,439.26,7,8/10/2014
176,954.29,925.67,841.98,439.27,8,8/10/2014
177,954.29,925.67,841.98,439.27,9,8/10/2014
178,954.29,925.67,841.99,439.27,10,8/10/2014
179,954.29,925.67,841.97,439.27,11,8/10/2014
180,954.3,925.67,841.96,439.27,12,8/10/2014
181,954.3,925.67,841.93,439.27,13,8/10/2014
182,954.3,925.67,841.91,439.27,14,8/10/2014
183,954.31,925.67,841.89,439.27,15,8/10/2014
184,954.31,925.68,841.87,439.27,16,8/10/2014
185,954.32,925.7,841.86,439.27,17,8/10/2014
186,954.35,925.72,841.876,439.27,18,8/10/2014
187,954.37,925.75,841.915,439.27,19,8/10/2014
188,954.38,925.77,841.974,439.27,20,8/10/2014
189,954.41,925.82,842.074,439.27,21,8/10/2014
190,954.42,925.85,842.221,439.28,22,8/10/2014
191,954.44,925.88,842.37,439.28,23,8/10/2014
192,954.44,925.88,842.526,439.28,0,9/10/2014
193,954.45,925.89,842.65,439.28,1,9/10/2014
194,954.45,925.89,842.77,439.29,2,9/10/2014
195,954.46,925.89,842.87,439.29,3,9/10/2014
196,954.47,925.9,842.98,439.29,4,9/10/2014
197,954.48,925.92,843.11,439.29,5,9/10/2014
198,954.49,925.94,843.23,439.29,6,9/10/2014
199,954.5,925.97,843.3,439.29,7,9/10/2014
200,954.51,925.99,843.35,439.29,8,9/10/2014
201,954.52,926.03,843.37,439.29,9,9/10/2014
202,954.53,926.06,843.38,439.29,10,9/10/2014
203,954.54,926.1,843.37,439.29,11,9/10/2014
204,954.55,926.15,843.35,439.29,12,9/10/2014
205,954.56,926.2,843.33,439.29,13,9/10/2014
206,954.57,926.25,843.31,439.3,14,9/10/2014
207,954.57,926.3,843.3,439.3,15,9/10/2014
208,954.58,926.35,843.3,439.3,16,9/10/2014
209,954.59,926.4,843.33,439.3,17,9/10/2014
210,954.62,926.45,843.4,439.3,18,9/10/2014
211,954.65,926.5,843.49,439.3,19,9/10/2014
212,954.66,926.55,843.61,439.3,20,9/10/2014
213,954.72,926.6,843.88,439.3,21,9/10/2014
214,954.77,926.68,843.94,439.3,22,9/10/2014
215,954.83,926.8,843.86,439.3,23,9/10/2014
216,954.86,926.9,843.76,439.31,0,10/10/2014
217,954.9,927.01,843.7,439.32,1,10/10/2014
218,954.92,927.05,843.65,439.32,2,10/10/2014
219,954.93,927.09,843.6,439.32,3,10/10/2014
220,954.94,927.11,843.54,439.32,4,10/10/2014
221,954.94,927.11,843.51,439.32,5,10/10/2014
222,954.94,927.11,843.49,439.33,6,10/10/2014
223,954.94,927.11,843.46,439.34,7,10/10/2014
224,954.94,927.11,843.44,439.36,8,10/10/2014
225,954.95,927.12,843.42,439.38,9,10/10/2014
226,954.95,927.12,843.38,439.4,10,10/10/2014
227,954.95,927.13,843.35,439.42,11,10/10/2014
228,954.96,927.13,843.33,439.44,12,10/10/2014
229,954.96,927.15,843.31,439.47,13,10/10/2014
230,954.96,927.17,843.29,439.48,14,10/10/2014
231,954.97,927.2,843.28,439.5,15,10/10/2014
232,954.97,927.22,843.26,439.52,16,10/10/2014
233,955.0,927.25,843.25,439.52,17,10/10/2014
234,955.03,927.28,843.26,439.52,18,10/10/2014
235,955.06,927.38,843.28,439.52,19,10/10/2014
236,955.08,927.48,483.32,439.51,20,10/10/2014
237,955.1,927.52,843.35,439.51,21,10/10/2014
238,955.1,927.56,843.36,439.54,22,10/10/2014
239,955.1,927.62,843.34,439.55,23,10/10/2014
240,955.1,927.64,843.33,439.57,0,11/10/2014
241,955.1,927.67,843.32,439.6,1,11/10/2014
242,955.11,927.71,843.3,439.62,2,11/10/2014
243,955.11,927.73,843.28,439.64,3,11/10/2014
244,955.12,927.74,843.27,439.66,4,11/10/2014
245,955.12,927.76,843.26,439.68,5,11/10/2014
246,955.13,927.78,843.25,439.7,6,11/10/2014
247,955.13,927.78,843.24,439.71,7,11/10/2014
248,955.13,927.78,843.22,439.73,8,11/10/2014
249,955.14,927.79,843.21,439.75,9,11/10/2014
250,955.14,927.79,843.21,439.76,10,11/10/2014
251,955.15,927.8,843.2,439.76,11,11/10/2014
252,955.16,927.82,843.19,439.77,12,11/10/2014
253,955.16,927.84,843.19,439.78,13,11/10/2014
254,955.16,927.86,843.18,439.78,14,11/10/2014
255,955.17,927.89,843.32,439.79,15,11/10/2014
256,955.17,927.91,843.32,439.8,16,11/10/2014
257,955.17,927.93,843.483,439.81,17,11/10/2014
258,955.18,927.96,843.173,439.82,18,11/10/2014
259,955.2,927.99,843.162,439.82,19,11/10/2014
260,955.22,928.01,843.157,439.82,20,11/10/2014
261,955.22,928.04,843.162,439.82,21,11/10/2014
262,955.23,928.07,843.194,439.82,22,11/10/2014
263,955.23,928.09,843.243,439.82,23,11/10/2014
264,955.23,928.1,843.295,439.82,0,12/10/2014
265,955.25,928.12,843.393,439.81,1,12/10/2014
266,955.29,928.16,843.462,439.8,2,12/10/2014
267,955.3,928.2,843.468,439.8,3,12/10/2014
268,955.31,928.22,843.44,439.79,4,12/10/2014
269,955.33,928.24,843.404,439.8,5,12/10/2014
270,955.33,928.25,843.374,439.8,6,12/10/2014
271,955.35,925.26,843.36,439.8,7,12/10/2014
272,955.36,925.27,843.34,439.8,8,12/10/2014
273,955.38,925.29,843.31,439.8,9,12/10/2014
274,955.39,925.3,843.29,439.8,10,12/10/2014
275,955.4,925.31,843.28,439.8,11,12/10/2014
276,955.4,925.32,843.27,439.8,12,12/10/2014
277,955.41,925.32,843.27,439.81,13,12/10/2014
278,955.42,925.33,843.27,439.84,14,12/10/2014
279,955.42,928.33,843.25,439.87,15,12/10/2014
280,955.42,928.33,843.24,439.89,16,12/10/2014
281,955.43,928.33,843.22,439.92,17,12/10/2014
282,955.43,928.33,843.24,439.94,18,12/10/2014
283,955.43,928.35,843.31,439.96,19,12/10/2014
284,955.45,928.37,843.34,439.98,20,12/10/2014
285,955.46,928.4,843.34,439.99,21,12/10/2014
286,955.47,928.42,843.34,440.0,22,12/10/2014
287,955.48,928.45,843.32,440.0,23,12/10/2014
288,955.48,928.46,843.31,440.0,0,13/10/2014
289,955.48,928.47,843.3,440.0,1,13/10/2014
290,955.48,928.47,843.28,440.0,2,13/10/2014
291,955.48,928.47,843.27,440.0,3,13/10/2014
292,955.48,928.47,843.26,440.0,4,13/10/2014
293,955.48,928.48,843.24,440.0,5,13/10/2014
294,955.49,928.49,843.24,440.0,6,13/10/2014
295,955.49,928.49,843.23,440.0,7,13/10/2014
296,955.49,928.49,843.22,439.99,8,13/10/2014
297,955.49,928.49,843.21,439.98,9,13/10/2014
298,955.49,928.49,843.2,439.97,10,13/10/2014
299,955.49,928.49,843.19,439.94,11,13/10/2014
300,955.49,928.49,843.19,439.93,12,13/10/2014
301,955.49,928.49,843.18,439.93,13,13/10/2014
302,955.49,928.49,843.17,439.93,14,13/10/2014
303,955.5,928.5,843.16,439.93,15,13/10/2014
304,955.5,928.5,843.16,439.93,16,13/10/2014
305,955.5,928.5,843.159,439.93,17,13/10/2014
306,955.5,928.5,843.161,439.93,18,13/10/2014
307,955.5,928.5,843.155,439.93,19,13/10/2014
308,955.52,928.52,843.15,439.93,20,13/10/2014
309,955.53,928.54,843.167,439.92,21,13/10/2014
310,955.54,928.56,843.18,439.91,22,13/10/2014
311,955.55,928.57,843.189,439.91,23,13/10/2014
312,955.57,928.58,843.184,439.89,0,14/10/2014
313,955.58,928.59,843.17,439.88,1,14/10/2014
314,955.59,928.59,843.17,439.88,2,14/10/2014
315,955.59,928.59,843.16,439.88,3,14/10/2014
316,955.6,928.59,843.16,439.88,4,14/10/2014
317,955.66,928.59,843.15,439.88,5,14/10/2014
318,955.61,928.59,843.15,439.88,6,14/10/2014
319,955.62,928.59,843.147,439.88,7,14/10/2014
320,955.63,928.59,843.142,439.88,8,14/10/2014
321,955.63,928.59,843.137,439.86,9,14/10/2014
322,955.63,928.59,843.132,439.86,10,14/10/2014
323,955.63,928.59,843.129,439.86,11,14/10/2014
324,955.64,928.6,843.125,439.86,12,14/10/2014
325,955.64,928.6,843.125,439.86,13,14/10/2014
326,955.64,928.6,843.127,439.87,14,14/10/2014
327,955.63,928.6,843.149,439.87,15,14/10/2014
328,955.65,925.62,843.235,439.87,16,14/10/2014
329,955.66,928.63,843.31,439.88,17,14/10/2014
330,955.67,928.64,843.35,439.87,18,14/10/2014
331,955.67,928.64,843.37,439.87,19,14/10/2014
332,955.68,928.67,843.38,439.87,20,14/10/2014
333,955.68,928.69,843.36,439.87,21,14/10/2014
334,955.68,928.71,843.36,439.87,22,14/10/2014
335,955.68,928.71,843.35,439.88,23,14/10/2014
336,955.69,928.71,843.35,439.88,0,15/10/2014
337,955.69,928.71,843.36,439.88,1,15/10/2014
338,955.69,928.71,843.38,439.88,2,15/10/2014
339,955.7,928.71,843.41,439.88,3,15/10/2014
340,955.7,928.71,843.45,449.88,4,15/10/2014
341,955.7,928.71,843.47,439.88,5,15/10/2014
342,955.71,928.71,843.47,439.89,6,15/10/2014
343,955.71,928.71,843.477,439.92,7,15/10/2014
344,955.71,928.72,843.444,439.94,8,15/10/2014
345,955.72,928.72,843.41,439.95,9,15/10/2014
346,955.72,928.72,843.381,439.95,10,15/10/2014
347,955.72,928.72,843.34,439.96,11,15/10/2014
348,955.73,928.73,843.32,439.96,12,15/10/2014
349,955.73,928.73,843.3,439.97,13,15/10/2014
350,955.74,928.73,843.3,439.97,14,15/10/2014
351,955.74,928.73,843.289,439.98,15,15/10/2014
352,955.75,928.75,843.276,439.99,16,15/10/2014
353,955.76,928.76,843.6,440.0,17,15/10/2014
354,955.78,928.79,844.5,440.0,18,15/10/2014
355,955.82,928.84,844.58,440.0,19,15/10/2014
356,955.87,928.88,844.2,440.0,20,15/10/2014
357,955.94,928.95,843.97,440.0,21,15/10/2014
358,955.97,928.98,843.81,440.0,22,15/10/2014
359,955.98,928.99,843.71,440.0,23,15/10/2014
360,955.99,928.99,843.62,440.0,0,16/10/2014
361,955.99,928.99,843.56,440.0,1,16/10/2014
362,955.99,928.99,843.52,440.0,2,16/10/2014
363,956.0,928.99,843.48,440.0,3,16/10/2014
364,956.0,928.99,843.45,440.0,4,16/10/2014
365,956.0,928.99,843.42,440.0,5,16/10/2014
366,956.01,928.99,843.4,440.0,6,16/10/2014
367,956.01,929.99,843.38,440.0,7,16/10/2014
368,956.03,928.95,843.36,440.0,8,16/10/2014
369,956.04,928.93,843.35,439.92,9,16/10/2014
370,956.05,928.92,843.34,439.96,10,16/10/2014
371,956.06,928.91,843.33,439.99,11,16/10/2014
372,956.07,928.9,843.31,440.0,12,16/10/2014
373,956.08,928.9,843.03,440.0,13,16/10/2014
374,956.09,928.89,843.29,440.0,14,16/10/2014
375,956.09,928.88,843.29,440.0,15,16/10/2014
376,956.09,928.88,843.27,439.99,16,16/10/2014
377,956.1,928.88,843.264,439.98,17,16/10/2014
378,956.1,928.88,843.255,439.97,18,16/10/2014
379,956.1,928.88,843.249,439.96,19,16/10/2014
380,956.1,928.88,843.243,439.95,20,16/10/2014
381,956.1,928.88,843.246,439.95,21,16/10/2014
382,956.1,928.88,843.248,439.95,22,16/10/2014
383,956.11,928.88,843.248,439.95,23,16/10/2014
384,956.12,928.85,843.242,439.95,0,17/10/2014
385,956.12,928.85,843.236,439.95,1,17/10/2014
386,956.12,928.85,843.228,439.95,2,17/10/2014
387,956.13,928.83,843.223,439.95,3,17/10/2014
388,956.13,928.83,843.217,439.96,4,17/10/2014
389,956.13,928.83,843.211,439.97,5,17/10/2014
390,956.14,928.8,843.206,439.98,6,17/10/2014
391,956.14,928.8,843.201,439.98,7,17/10/2014
392,956.14,928.8,843.196,439.98,8,17/10/2014
393,956.14,928.8,843.18,439.98,9,17/10/2014
394,956.14,928.8,843.184,439.98,10,17/10/2014
395,956.14,928.8,843.174,439.98,11,17/10/2014
396,956.14,928.79,843.167,439.98,12,17/10/2014
397,956.14,928.79,843.16,439.98,13,17/10/2014
398,956.14,928.79,843.15,439.97,14,17/10/2014
399,956.14,928.78,843.15,439.95,15,17/10/2014
400,956.15,928.77,843.14,439.94,16,17/10/2014
401,956.15,928.77,843.14,439.93,17,17/10/2014
402,956.15,928.77,843.14,439.95,18,17/10/2014
403,956.15,928.77,843.14,439.94,19,17/10/2014
404,956.15,928.76,843.14,439.93,20,17/10/2014
405,956.15,928.76,843.14,439.93,21,17/10/2014
406,956.15,928.76,843.14,439.96,22,17/10/2014
407,956.15,928.75,843.14,439.97,23,17/10/2014
408,956.16,928.75,843.14,439.97,0,18/10/2014
409,956.16,928.75,843.13,439.97,1,18/10/2014
410,956.16,928.75,843.13,439.94,2,18/10/2014
411,956.16,928.74,843.15,439.94,3,18/10/2014
412,956.16,928.74,843.17,439.95,4,18/10/2014
413,956.17,928.74,843.3,439.94,5,18/10/2014
414,956.17,928.73,843.32,439.93,6,18/10/2014
415,956.17,928.73,843.31,439.93,7,18/10/2014
416,956.17,928.73,843.28,439.92,8,18/10/2014
417,956.17,928.73,843.26,439.93,9,18/10/2014
418,956.17,928.73,843.24,439.94,10,18/10/2014
419,956.17,928.73,843.22,439.94,11,18/10/2014
420,956.17,928.72,843.21,439.95,12,18/10/2014
421,956.17,928.71,843.2,439.95,13,18/10/2014
422,956.17,928.71,843.18,439.95,14,18/10/2014
423,956.17,928.7,843.17,439.96,15,18/10/2014
424,956.17,928.69,843.16,439.96,16,18/10/2014
425,956.17,928.69,843.15,439.96,17,18/10/2014
426,956.17,928.69,843.14,439.96,18,18/10/2014
427,956.17,928.69,843.138,439.97,19,18/10/2014
428,956.18,928.69,843.133,439.97,20,18/10/2014
429,956.18,926.69,843.131,439.97,21,18/10/2014
430,956.18,928.69,843.128,439.97,22,18/10/2014
431,956.18,928.68,843.126,439.97,23,18/10/2014
432,956.18,928.68,843.126,439.98,0,19/10/2014
433,956.18,928.68,843.126,439.98,1,19/10/2014
434,956.18,928.68,843.125,439.98,2,19/10/2014
435,956.18,928.68,843.125,439.99,3,19/10/2014
436,956.18,928.68,843.122,439.99,4,19/10/2014
437,956.18,928.68,843.121,439.99,5,19/10/2014
438,956.19,928.67,843.12,439.99,6,19/10/2014
439,956.19,928.67,843.12,440.0,7,19/10/2014
440,956.19,928.67,843.11,440.0,8,19/10/2014
441,956.19,928.67,843.11,440.0,9,19/10/2014
442,956.19,928.67,843.11,440.0,10,19/10/2014
443,956.19,928.67,843.1,440.0,11,19/10/2014
444,956.19,928.66,843.09,440.0,12,19/10/2014
445,956.19,928.66,843.09,440.0,13,19/10/2014
446,956.19,928.66,843.08,440.0,14,19/10/2014
447,956.19,928.65,843.079,440.0,15,19/10/2014
448,956.19,928.65,843.07,439.99,16,19/10/2014
449,956.2,928.65,843.084,439.99,17,19/10/2014
450,956.2,928.65,843.086,439.99,18,19/10/2014
451,956.2,928.65,843.116,439.99,19,19/10/2014
452,956.2,928.65,843.138,440.0,20,19/10/2014
453,956.2,928.64,843.149,440.01,21,19/10/2014
454,956.2,928.64,843.167,440.0,22,19/10/2014
455,956.2,928.64,843.179,440.0,23,19/10/2014
456,956.2,928.64,843.186,440.0,0,20/10/2014
457,956.2,928.64,843.18,440.0,1,20/10/2014
458,956.2,928.64,843.182,440.0,2,20/10/2014
459,956.2,928.64,843.167,440.0,3,20/10/2014
460,956.2,928.64,843.155,440.0,4,20/10/2014
461,956.2,928.64,843.144,440.0,5,20/10/2014
462,956.21,928.63,843.137,440.0,6,20/10/2014
463,956.21,928.63,843.13,440.0,7,20/10/2014
464,956.21,928.63,843.12,440.0,8,20/10/2014
465,956.21,928.63,843.12,440.0,9,20/10/2014
466,956.21,928.63,843.12,440.0,10,20/10/2014
467,956.21,928.63,843.11,440.0,11,20/10/2014
468,956.21,928.63,843.11,440.0,12,20/10/2014
469,956.21,928.63,843.1,440.0,13,20/10/2014
470,956.21,928.63,843.09,440.0,14,20/10/2014
471,956.22,928.63,843.09,440.0,15,20/10/2014
472,956.22,928.63,843.09,440.0,16,20/10/2014
473,956.22,928.63,843.087,440.0,17,20/10/2014
474,956.22,928.63,843.087,440.0,18,20/10/2014
475,956.22,928.63,843.23,440.0,19,20/10/2014
476,956.22,928.63,843.509,439.95,20,20/10/2014
477,956.22,928.63,843.466,439.97,21,20/10/2014
478,956.22,928.63,843.394,439.98,22,20/10/2014
479,956.22,928.63,843.341,440.0,23,20/10/2014
480,956.23,928.63,843.305,440.0,0,21/10/2014
481,956.23,928.63,843.321,440.0,1,21/10/2014
482,956.23,928.63,843.394,440.0,2,21/10/2014
483,956.23,928.63,843.518,440.0,3,21/10/2014
484,956.23,928.63,843.562,440.0,4,21/10/2014
485,956.26,928.63,843.548,440.0,5,21/10/2014
486,956.27,928.63,843.51,440.0,6,21/10/2014
487,956.29,928.63,843.68,440.02,7,21/10/2014
488,956.31,928.63,843.42,440.0,8,21/10/2014
489,956.33,928.63,843.39,440.0,9,21/10/2014
490,956.35,928.63,843.364,440.0,10,21/10/2014
491,956.37,928.63,843.336,440.0,11,21/10/2014
492,956.39,928.63,843.32,440.0,12,21/10/2014
493,956.41,928.63,843.03,440.0,13,21/10/2014
494,956.43,928.63,843.28,439.99,14,21/10/2014
495,956.46,928.68,843.28,439.99,15,21/10/2014
496,956.49,928.73,843.265,439.98,16,21/10/2014
497,956.5,928.76,843.26,439.98,17,21/10/2014
498,956.51,928.76,843.252,439.98,18,21/10/2014
499,956.52,928.76,843.24,439.98,19,21/10/2014
500,956.52,928.76,843.232,439.93,20,21/10/2014
501,956.53,928.76,843.224,439.93,21,21/10/2014
502,956.53,928.76,843.219,439.96,22,21/10/2014
503,956.53,928.76,843.209,439.97,23,21/10/2014
504,956.54,928.77,843.202,439.98,0,22/10/2014
505,956.54,928.77,843.196,439.98,1,22/10/2014
506,956.54,928.77,843.191,439.99,2,22/10/2014
507,956.54,928.77,843.189,440.0,3,22/10/2014
508,956.54,928.77,843.184,440.0,4,22/10/2014
509,956.55,928.77,843.18,440.0,5,22/10/2014
510,956.66,928.77,843.177,440.0,6,22/10/2014
511,956.56,928.77,843.173,440.0,7,22/10/2014
512,956.56,928.77,843.17,439.99,8,22/10/2014
513,956.56,928.77,843.163,439.98,9,22/10/2014
514,956.56,928.77,843.147,439.96,10,22/10/2014
