,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
66,954.58,926.6,841.61,681.87,439.89,18,3/11/2015
67,954.58,926.6,841.639,682.128,439.89,19,3/11/2015
68,954.58,926.6,841.741,682.244,439.9,20,3/11/2015
69,954.58,926.6,841.818,682.24,439.9,21,3/11/2015
70,954.58,926.61,841.871,682.238,439.9,22,3/11/2015
71,954.58,926.61,841.905,682.246,439.9,23,3/11/2015
72,954.58,926.6,841.926,682.246,439.9,0,4/11/2015
73,954.58,926.59,841.938,682.248,439.9,1,4/11/2015
74,954.58,926.58,841.945,682.248,439.9,2,4/11/2015
75,954.58,926.56,841.95,682.242,439.9,3,4/11/2015
76,954.58,926.55,841.991,682.245,439.9,4,4/11/2015
77,954.58,926.54,842.02,682.245,439.9,5,4/11/2015
78,954.58,926.53,842.057,682.245,439.9,6,4/11/2015
79,954.58,926.53,842.092,682.245,439.91,7,4/11/2015
80,954.58,926.53,842.123,682.244,439.91,8,4/11/2015
81,954.58,926.53,842.1,682.245,439.91,9,4/11/2015
82,954.58,926.53,842.07,682.251,439.91,10,4/11/2015
83,954.58,926.53,842.049,682.251,439.91,11,4/11/2015
84,954.58,926.53,842.022,682.258,439.9,12,4/11/2015
85,954.58,926.54,841.997,682.248,439.9,13,4/11/2015
86,954.58,926.54,841.97,682.266,439.89,14,4/11/2015
87,954.58,926.54,841.939,682.266,439.89,15,4/11/2015
88,954.58,926.54,841.911,682.266,439.89,16,4/11/2015
89,954.59,926.55,841.882,682.267,439.89,17,4/11/2015
90,954.59,926.55,841.852,682.641,439.88,18,4/11/2015
91,954.59,926.55,841.822,682.868,439.88,19,4/11/2015
92,954.59,926.55,841.791,682.492,439.87,20,4/11/2015
93,954.59,926.55,841.759,681.983,439.88,21,4/11/2015
94,954.59,926.56,841.726,681.806,439.88,22,4/11/2015
95,954.59,926.56,841.695,681.808,439.88,23,4/11/2015
96,954.59,926.55,841.661,681.808,439.88,0,5/11/2015
97,954.59,926.54,841.645,681.814,439.88,1,5/11/2015
98,954.59,926.53,841.634,681.811,439.88,2,5/11/2015
99,954.59,926.52,841.625,681.817,439.89,3,5/11/2015
100,954.59,926.5,841.615,681.818,439.89,4,5/11/2015
101,954.59,926.49,841.604,681.813,439.89,5,5/11/2015
102,954.6,926.48,841.594,681.819,439.9,6,5/11/2015
103,954.6,926.47,841.582,681.822,439.9,7,5/11/2015
104,954.6,926.46,841.57,681.822,439.89,8,5/11/2015
105,954.6,926.44,841.562,681.818,439.89,9,5/11/2015
106,954.6,926.43,841.55,681.792,439.89,10,5/11/2015
107,954.6,926.41,841.536,681.777,439.89,11,5/11/2015
108,954.6,926.4,841.527,681.781,439.88,12,5/11/2015
109,954.6,926.38,841.515,681.784,439.88,13,5/11/2015
110,954.6,926.37,841.5,682.017,439.87,14,5/11/2015
111,954.6,926.35,841.489,682.364,439.86,15,5/11/2015
112,954.6,926.35,841.477,682.697,439.85,16,5/11/2015
113,954.6,926.35,841.464,682.714,439.85,17,5/11/2015
114,954.6,926.35,841.452,682.396,439.86,18,5/11/2015
115,954.6,926.35,841.438,682.061,439.86,19,5/11/2015
116,954.61,926.35,841.423,681.899,439.85,20,5/11/2015
117,954.61,926.35,841.448,681.853,439.84,21,5/11/2015
118,954.61,926.35,841.477,681.805,439.85,22,5/11/2015
119,954.61,926.34,841.504,681.809,439.85,23,5/11/2015
120,954.61,926.33,841.53,681.804,439.85,0,6/11/2015
121,954.61,926.33,841.558,681.81,439.85,1,6/11/2015
122,954.61,926.32,841.586,681.81,439.85,2,6/11/2015
123,954.61,926.31,841.615,681.81,439.86,3,6/11/2015
124,954.61,926.3,841.638,681.81,439.87,4,6/11/2015
125,954.61,926.29,841.666,681.813,439.87,5,6/11/2015
126,954.61,926.27,841.695,681.814,439.87,6,6/11/2015
127,954.61,926.27,841.721,681.814,439.87,7,6/11/2015
128,954.61,926.27,841.748,681.813,439.87,8,6/11/2015
129,954.61,926.27,841.737,681.813,439.87,9,6/11/2015
130,954.61,926.27,841.725,681.808,439.87,10,6/11/2015
131,954.61,926.27,841.713,681.916,439.87,11,6/11/2015
132,954.61,926.28,841.703,682.323,439.87,12,6/11/2015
133,954.61,926.28,841.692,682.75,439.87,13,6/11/2015
134,954.61,926.28,841.663,682.704,439.87,14,6/11/2015
135,954.61,926.28,841.656,682.718,439.87,15,6/11/2015
136,954.61,926.28,841.644,682.738,439.87,16,6/11/2015
137,954.61,926.28,841.632,682.665,439.87,17,6/11/2015
138,954.61,926.28,841.617,682.475,439.87,18,6/11/2015
139,954.62,926.28,841.603,682.419,439.87,19,6/11/2015
140,954.62,926.28,841.59,682.097,439.87,20,6/11/2015
141,954.62,926.28,841.574,681.86,439.88,21,6/11/2015
142,954.62,926.28,841.559,681.874,439.88,22,6/11/2015
143,954.62,926.28,841.544,681.871,439.88,23,6/11/2015
144,954.62,926.27,841.529,681.871,439.88,0,7/11/2015
145,954.62,926.25,841.556,681.871,439.88,1,7/11/2015
146,954.62,926.24,841.582,681.873,439.88,2,7/11/2015
147,954.62,926.23,841.611,681.869,439.89,3,7/11/2015
148,954.62,926.22,841.638,681.869,439.89,4,7/11/2015
149,954.62,926.21,841.666,681.879,439.89,5,7/11/2015
150,954.62,926.2,841.695,681.874,439.89,6,7/11/2015
151,954.62,926.2,841.719,681.874,439.89,7,7/11/2015
152,954.62,926.2,841.748,681.878,439.89,8,7/11/2015
153,954.62,926.2,841.741,681.876,439.89,9,7/11/2015
154,954.62,926.2,841.732,681.876,439.89,10,7/11/2015
155,954.62,926.21,841.721,682.011,439.89,11,7/11/2015
156,954.62,925.21,841.71,682.206,439.89,12,7/11/2015
157,954.62,926.21,841.7,682.213,439.89,13,7/11/2015
158,954.62,926.22,841.687,682.49,439.89,14,7/11/2015
159,954.62,926.22,841.677,682.868,439.89,15,7/11/2015
160,954.62,926.22,841.667,682.477,439.89,16,7/11/2015
161,954.63,926.22,841.658,682.095,439.89,17,7/11/2015
162,954.62,926.22,841.64,681.967,439.89,18,7/11/2015
163,954.62,926.22,841.64,681.914,439.89,19,7/11/2015
164,954.62,926.23,841.632,681.929,439.89,20,7/11/2015
165,954.62,926.23,841.623,681.977,439.89,21,7/11/2015
166,954.62,926.23,841.614,681.833,439.89,22,7/11/2015
167,954.62,926.23,841.603,681.817,439.89,23,7/11/2015
168,954.62,926.23,841.593,681.814,439.9,0,8/11/2015
169,954.62,926.22,841.617,681.881,439.9,1,8/11/2015
170,954.62,926.21,841.645,681.874,439.9,2,8/11/2015
171,954.62,926.2,841.673,681.923,439.9,3,8/11/2015
172,954.62,926.19,841.698,681.925,439.9,4,8/11/2015
173,954.62,926.17,841.729,681.926,439.9,5,8/11/2015
174,954.62,926.15,841.755,681.926,439.9,6,8/11/2015
175,954.62,926.14,841.781,681.926,439.9,7,8/11/2015
176,954.62,926.14,841.8,681.926,439.9,8,8/11/2015
177,954.62,926.14,841.787,681.926,439.9,9,8/11/2015
178,954.62,926.14,841.776,681.925,439.9,10,8/11/2015
179,954.62,926.15,841.764,682.48,439.9,11,8/11/2015
180,954.63,926.15,841.75,682.878,439.9,12,8/11/2015
181,954.63,926.15,841.736,682.441,439.91,13,8/11/2015
182,954.63,926.16,841.726,682.391,439.91,14,8/11/2015
183,954.63,926.16,841.712,682.217,439.91,15,8/11/2015
184,954.63,926.16,841.697,681.814,439.91,16,8/11/2015
185,954.63,926.16,841.685,681.813,439.91,17,8/11/2015
186,954.63,926.16,841.671,682.19,439.9,18,8/11/2015
187,954.63,926.16,841.658,682.469,439.9,19,8/11/2015
188,954.63,926.16,841.643,682.458,439.89,20,8/11/2015
189,954.63,926.16,841.626,682.462,439.89,21,8/11/2015
190,954.63,926.16,841.611,682.462,439.89,22,8/11/2015
191,954.63,926.15,841.597,682.462,439.89,23,8/11/2015
192,954.63,926.14,841.582,682.462,439.89,0,9/11/2015
193,954.63,926.13,841.626,682.454,439.89,1,9/11/2015
194,954.63,926.12,841.648,682.462,439.89,2,9/11/2015
195,954.63,926.1,841.655,682.462,439.89,3,9/11/2015
196,954.63,926.09,841.68,682.456,439.89,4,9/11/2015
197,954.63,926.08,841.704,682.464,439.89,5,9/11/2015
198,954.63,926.07,841.729,682.495,439.89,6,9/11/2015
199,954.63,926.05,841.755,682.488,439.89,7,9/11/2015
200,954.63,926.05,841.781,682.488,439.89,8,9/11/2015
201,954.63,926.05,841.765,682.494,439.89,9,9/11/2015
202,954.63,926.05,841.753,682.494,439.89,10,9/11/2015
203,954.63,926.06,841.742,682.668,439.89,11,9/11/2015
204,954.63,926.06,841.732,682.747,439.89,12,9/11/2015
205,954.63,926.06,841.731,682.536,439.89,13,9/11/2015
206,954.63,926.06,841.725,682.725,439.89,14,9/11/2015
207,954.63,926.06,841.721,682.732,439.89,15,9/11/2015
208,954.63,926.06,841.724,682.668,439.9,16,9/11/2015
209,954.63,926.06,841.72,682.483,439.9,17,9/11/2015
210,954.63,926.07,841.72,682.4,439.9,18,9/11/2015
211,954.63,926.07,841.713,682.35,439.9,19,9/11/2015
212,954.64,926.07,841.713,682.317,439.89,20,9/11/2015
213,954.64,926.07,841.712,682.252,439.89,21,9/11/2015
214,954.64,926.07,841.713,682.043,439.89,22,9/11/2015
215,954.64,926.06,841.729,681.811,439.89,23,9/11/2015
216,954.64,926.05,841.74,681.816,439.89,0,10/11/2015
217,954.64,926.05,841.76,681.819,439.89,1,10/11/2015
218,954.64,926.05,841.781,681.819,439.89,2,10/11/2015
219,954.64,926.05,841.794,681.819,439.89,3,10/11/2015
220,954.64,926.05,841.808,681.819,439.89,4,10/11/2015
221,954.65,926.05,841.822,681.82,439.89,5,10/11/2015
222,954.65,926.05,841.825,681.82,439.89,6,10/11/2015
223,954.65,926.04,841.834,681.823,439.89,7,10/11/2015
224,954.65,926.04,841.839,681.823,439.89,8,10/11/2015
225,954.65,926.04,841.842,681.819,439.89,9,10/11/2015
226,954.66,926.05,841.841,681.819,439.89,10,10/11/2015
227,954.66,926.05,841.839,681.827,439.89,11,10/11/2015
228,954.66,926.05,841.836,681.82,439.89,12,10/11/2015
229,954.66,926.05,841.83,681.823,439.89,13,10/11/2015
230,954.66,926.05,841.82,681.938,439.89,14,10/11/2015
231,954.66,926.06,841.813,682.339,439.89,15,10/11/2015
232,954.66,926.06,841.8,682.66,439.89,16,10/11/2015
233,954.66,926.07,841.787,682.752,439.9,17,10/11/2015
234,954.66,926.07,841.772,682.887,439.9,18,10/11/2015
235,954.66,926.07,841.758,682.688,439.89,19,10/11/2015
236,954.67,926.07,841.742,682.725,439.89,20,10/11/2015
237,954.67,926.08,841.727,682.53,439.89,21,10/11/2015
238,954.67,926.08,841.736,682.155,439.89,22,10/11/2015
239,954.67,926.08,841.051,681.83,439.89,23,10/11/2015
240,954.67,926.08,842.702,681.833,439.89,0,11/11/2015
241,954.67,926.08,843.183,681.838,439.89,1,11/11/2015
242,954.67,926.07,843.379,681.835,439.89,2,11/11/2015
243,954.67,926.06,843.4,681.838,439.89,3,11/11/2015
244,954.67,926.05,843.373,681.838,439.89,4,11/11/2015
245,954.67,926.06,843.053,681.838,439.89,5,11/11/2015
246,954.67,926.06,843.304,681.839,439.89,6,11/11/2015
247,954.67,926.07,843.276,681.839,439.89,7,11/11/2015
248,954.67,926.08,843.254,681.844,439.89,8,11/11/2015
249,954.68,926.08,843.234,681.843,439.89,9,11/11/2015
250,954.68,926.09,843.224,681.957,439.89,10,11/11/2015
251,954.69,926.1,843.21,682.079,439.89,11,11/11/2015
252,954.69,926.11,843.195,682.434,439.89,12,11/11/2015
253,954.7,926.12,843.184,682.434,439.89,13,11/11/2015
254,954.7,926.13,843.174,682.564,439.89,14,11/11/2015
255,954.7,926.14,843.16,682.798,439.89,15,11/11/2015
256,954.7,926.15,843.154,682.768,439.89,16,11/11/2015
257,954.71,926.16,843.145,682.7,439.89,17,11/11/2015
258,954.71,926.17,843.142,682.817,439.89,18,11/11/2015
259,954.71,926.17,843.142,682.763,439.89,19,11/11/2015
260,954.71,926.18,843.139,682.676,439.89,20,11/11/2015
261,954.72,926.19,843.133,682.552,439.89,21,11/11/2015
262,954.72,926.19,843.125,682.165,439.89,22,11/11/2015
263,954.72,926.19,843.118,681.809,439.89,23,11/11/2015
264,954.72,926.18,843.11,681.809,439.89,0,12/11/2015
265,954.72,926.17,843.102,681.803,439.89,1,12/11/2015
266,954.72,926.16,843.095,681.801,439.89,2,12/11/2015
267,954.72,926.15,843.087,681.806,439.89,3,12/11/2015
268,954.72,926.14,843.08,681.803,439.89,4,12/11/2015
269,954.72,926.13,843.074,681.807,439.89,5,12/11/2015
270,954.72,926.12,843.067,681.811,439.89,6,12/11/2015
271,954.72,926.11,843.058,681.806,439.89,7,12/11/2015
272,954.72,926.11,843.053,681.805,439.9,8,12/11/2015
273,954.73,926.11,843.048,681.8,439.9,9,12/11/2015
274,954.73,926.12,843.039,681.809,439.9,10,12/11/2015
275,954.74,926.13,843.029,682.096,439.9,11,12/11/2015
276,954.74,926.14,843.02,682.196,439.9,12,12/11/2015
277,954.75,926.15,843.01,682.196,439.9,13,12/11/2015
278,954.75,926.15,842.998,682.2,439.9,14,12/11/2015
279,954.75,926.15,842.985,682.206,439.89,15,12/11/2015
280,954.75,926.15,842.969,682.198,439.89,16,12/11/2015
281,954.75,926.16,842.956,682.198,439.88,17,12/11/2015
282,954.75,926.16,842.939,682.513,439.88,18,12/11/2015
283,954.75,926.16,842.92,682.588,439.88,19,12/11/2015
284,954.75,926.17,842.902,682.313,439.88,20,12/11/2015
285,954.75,926.17,842.881,682.253,439.88,21,12/11/2015
286,954.45,926.17,842.861,681.861,439.88,22,12/11/2015
287,954.75,926.16,842.842,681.811,439.88,23,12/11/2015
288,954.76,926.15,842.82,681.805,439.88,0,13/11/2015
289,954.76,926.14,842.798,681.824,439.88,1,13/11/2015
290,954.76,926.13,842.775,681.825,439.88,2,13/11/2015
291,954.76,926.12,842.75,681.821,439.89,3,13/11/2015
292,954.76,926.11,842.726,681.817,439.89,4,13/11/2015
293,954.76,926.1,842.702,681.817,439.89,5,13/11/2015
294,954.76,926.09,842.675,681.824,439.89,6,13/11/2015
295,954.76,926.08,842.65,681.824,439.89,7,13/11/2015
296,954.76,926.1,842.623,681.824,439.89,8,13/11/2015
297,954.76,926.1,842.595,681.824,439.89,9,13/11/2015
298,954.76,926.1,842.569,681.823,439.89,10,13/11/2015
299,954.76,926.1,842.537,681.825,439.89,11,13/11/2015
300,954.76,926.11,842.511,681.823,439.89,12,13/11/2015
301,954.76,926.11,842.482,681.821,439.89,13,13/11/2015
302,954.76,926.11,842.451,681.831,439.89,14,13/11/2015
303,954.76,926.12,842.419,682.156,439.89,15,13/11/2015
304,954.76,926.12,842.385,682.519,439.89,16,13/11/2015
305,954.77,926.13,842.35,682.508,439.89,17,13/11/2015
306,954.77,926.13,842.326,682.709,439.89,18,13/11/2015
307,954.77,926.13,842.305,682.755,439.49,19,13/11/2015
308,954.77,926.14,842.291,682.424,439.49,20,13/11/2015
309,954.77,926.14,842.271,681.923,439.89,21,13/11/2015
310,954.77,926.14,842.263,681.793,439.89,22,13/11/2015
311,954.77,926.14,842.244,681.793,439.89,23,13/11/2015
312,954.77,926.13,842.225,681.793,439.89,0,14/11/2015
313,954.77,926.13,842.205,681.793,439.89,1,14/11/2015
314,954.77,926.13,842.187,681.797,439.89,2,14/11/2015
315,954.77,926.13,842.182,681.796,439.89,3,14/11/2015
316,954.77,926.13,842.177,681.802,439.89,4,14/11/2015
317,954.77,926.14,842.172,681.802,439.89,5,14/11/2015
318,954.77,926.15,842.167,681.802,439.89,6,14/11/2015
319,954.77,926.17,842.161,681.809,439.89,7,14/11/2015
320,954.77,926.18,842.154,681.796,439.89,8,14/11/2015
321,954.78,926.19,842.148,681.798,439.89,9,14/11/2015
322,954.78,926.2,842.14,681.8,439.89,10,14/11/2015
323,954.78,926.21,842.13,681.799,439.89,11,14/11/2015
324,954.79,926.22,842.123,681.801,439.89,12,14/11/2015
325,954.79,926.24,842.112,681.801,439.89,13,14/11/2015
326,954.79,926.25,842.102,681.803,439.89,14,14/11/2015
327,954.79,926.26,842.091,681.811,439.89,15,14/11/2015
328,954.8,926.27,842.08,681.811,439.89,16,14/11/2015
329,954.8,926.28,842.067,681.813,439.89,17,14/11/2015
330,954.8,926.29,842.06,681.976,439.89,18,14/11/2015
331,954.8,926.3,842.05,682.077,439.89,19,14/11/2015
332,954.81,926.3,842.045,682.082,439.89,20,14/11/2015
333,954.81,926.31,842.043,682.177,439.89,21,14/11/2015
334,954.81,926.32,842.04,682.177,439.89,22,14/11/2015
335,954.81,926.32,842.038,682.178,439.89,23,14/11/2015
336,954.81,926.32,842.038,682.177,439.89,0,15/11/2015
337,954.81,926.32,842.036,682.176,439.89,1,15/11/2015
338,954.81,926.32,842.034,682.178,439.89,2,15/11/2015
339,954.81,926.32,842.027,682.18,439.89,3,15/11/2015
340,954.81,926.31,842.022,682.18,439.89,4,15/11/2015
341,954.82,926.3,842.02,682.18,439.89,5,15/11/2015
342,954.82,926.29,842.015,682.187,439.89,6,15/11/2015
343,954.82,926.28,842.009,682.185,439.89,7,15/11/2015
344,954.82,926.27,842.009,682.178,439.89,8,15/11/2015
345,954.82,926.25,841.998,682.183,439.89,9,15/11/2015
346,954.82,926.24,841.992,682.183,439.89,10,15/11/2015
347,954.82,926.22,841.985,682.183,439.89,11,15/11/2015
348,954.82,926.2,841.979,682.181,439.89,12,15/11/2015
349,954.82,926.19,841.97,682.181,439.89,13,15/11/2015
350,954.82,926.17,841.961,682.181,439.89,14,15/11/2015
351,954.82,926.16,841.95,682.181,439.89,15,15/11/2015
352,954.82,926.15,841.94,682.181,439.89,16,15/11/2015
353,954.82,926.14,841.93,682.181,439.89,17,15/11/2015
354,954.82,926.12,841.925,682.181,439.89,18,15/11/2015
355,954.82,926.11,841.932,682.18,439.89,19,15/11/2015
356,954.82,926.1,841.952,682.18,439.89,20,15/11/2015
357,954.83,926.09,841.991,682.187,439.89,21,15/11/2015
358,954.83,926.08,842.026,682.187,439.89,22,15/11/2015
359,954.83,926.08,842.065,682.187,439.89,23,15/11/2015
360,954.83,926.06,842.092,682.369,439.89,0,16/11/2015
361,954.83,926.06,842.111,682.352,439.89,1,16/11/2015
362,954.83,926.05,842.115,682.35,439.89,2,16/11/2015
363,954.83,926.04,842.111,682.35,439.89,3,16/11/2015
364,954.83,926.03,842.109,682.37,439.89,4,16/11/2015
365,954.83,926.02,842.103,682.31,439.89,5,16/11/2015
366,954.83,926.01,842.101,681.819,439.89,6,16/11/2015
367,954.83,926.0,842.095,681.799,439.89,7,16/11/2015
368,954.84,926.02,842.085,681.8,439.89,8,16/11/2015
369,954.84,926.02,842.074,681.803,439.89,9,16/11/2015
370,954.84,926.02,842.62,682.188,439.89,10,16/11/2015
371,954.84,926.02,842.49,682.503,439.89,11,16/11/2015
372,954.84,926.03,842.033,682.832,439.89,12,16/11/2015
373,954.84,926.03,842.016,682.759,439.89,13,16/11/2015
374,954.84,926.03,842.0,682.841,439.89,14,16/11/2015
375,954.84,926.03,842.984,682.765,439.89,15,16/11/2015
376,954.84,926.03,842.976,682.789,439.89,16,16/11/2015
377,954.85,926.05,841.97,682.496,439.89,17,16/11/2015
378,954.85,926.06,841.964,682.347,439.88,18,16/11/2015
379,954.85,926.08,841.964,682.535,439.87,19,16/11/2015
380,954.85,926.09,841.968,682.01,439.87,20,16/11/2015
381,954.85,926.1,841.982,681.802,439.87,21,16/11/2015
382,954.85,926.1,841.99,681.802,439.87,22,16/11/2015
383,954.85,926.1,841.993,681.803,439.87,23,16/11/2015
384,954.85,926.09,841.998,681.803,439.87,0,17/11/2015
385,954.85,926.09,842.001,681.802,439.87,1,17/11/2015
386,954.85,926.08,842.004,681.806,439.87,2,17/11/2015
387,954.85,926.07,842.005,681.803,439.87,3,17/11/2015
388,954.85,926.06,842.008,681.802,439.87,4,17/11/2015
389,954.85,926.06,842.009,681.806,439.87,5,17/11/2015
390,954.85,926.05,842.01,681.805,439.87,6,17/11/2015
391,954.85,926.05,842.008,681.805,439.86,7,17/11/2015
392,954.85,926.05,842.005,681.809,439.85,8,17/11/2015
393,954.86,926.06,842.001,681.811,439.85,9,17/11/2015
394,954.86,926.06,841.996,681.81,439.84,10,17/11/2015
395,954.86,926.06,841.99,681.81,439.84,11,17/11/2015
396,954.86,926.07,841.982,682.118,439.84,12,17/11/2015
397,954.86,926.07,841.972,682.453,439.84,13,17/11/2015
398,954.86,926.07,841.961,682.815,439.84,14,17/11/2015
399,954.87,926.08,841.95,682.757,439.84,15,17/11/2015
400,954.87,926.08,841.935,682.707,439.85,16,17/11/2015
401,954.87,926.09,841.925,682.657,439.85,17,17/11/2015
402,954.87,926.09,841.909,682.765,439.85,18,17/11/2015
403,954.87,926.09,841.918,682.501,439.85,19,17/11/2015
404,954.88,926.1,842.085,682.013,439.85,20,17/11/2015
405,954.88,926.1,842.285,681.865,439.85,21,17/11/2015
406,954.88,926.1,842.42,681.786,439.85,22,17/11/2015
407,954.88,926.1,842.535,681.786,439.85,23,17/11/2015
408,954.89,926.11,842.638,681.787,439.85,0,18/11/2015
409,954.89,926.11,842.716,681.791,439.85,1,18/11/2015
410,954.89,926.11,842.77,681.791,439.85,2,18/11/2015
411,954.89,926.11,842.83,681.797,439.85,3,18/11/2015
412,954.89,926.12,842.88,681.791,439.85,4,18/11/2015
413,954.89,926.12,842.93,681.795,439.85,5,18/11/2015
414,954.89,926.12,842.96,681.798,439.85,6,18/11/2015
415,954.9,926.13,843.0,681.798,439.85,7,18/11/2015
416,954.9,926.13,843.032,681.796,439.85,8,18/11/2015
417,954.9,926.14,843.056,681.798,439.85,9,18/11/2015
418,954.9,926.14,843.074,681.798,439.85,10,18/11/2015
419,954.9,926.14,843.85,682.151,439.85,11,18/11/2015
420,954.91,926.15,843.091,682.477,439.85,12,18/11/2015
421,954.91,926.15,843.091,682.789,439.85,13,18/11/2015
422,954.91,926.15,843.089,682.787,439.85,14,18/11/2015
423,954.91,926.16,843.086,682.771,439.85,15,18/11/2015
424,954.91,926.16,843.08,682.723,439.85,16,18/11/2015
425,954.91,926.16,843.081,682.692,439.85,17,18/11/2015
426,954.91,926.16,843.085,682.761,439.85,18,18/11/2015
427,954.92,926.16,843.086,682.633,439.84,19,18/11/2015
428,954.92,926.16,843.085,682.478,439.84,20,18/11/2015
429,954.92,926.17,843.08,682.301,439.84,21,18/11/2015
430,954.92,926.18,843.073,681.921,439.84,22,18/11/2015
431,954.92,926.18,843.066,681.809,439.84,23,18/11/2015
432,954.92,926.18,843.058,681.813,439.84,0,19/11/2015
433,954.92,926.18,843.06,681.831,439.84,1,19/11/2015
434,954.92,926.18,843.03,681.827,439.84,2,19/11/2015
435,954.92,926.18,843.03,681.825,439.84,3,19/11/2015
436,954.92,926.18,843.037,681.834,439.84,4,19/11/2015
437,954.92,926.18,843.029,681.834,439.84,5,19/11/2015
438,954.93,926.19,843.022,681.835,439.84,6,19/11/2015
439,954.93,926.19,843.014,681.835,439.844,7,19/11/2015
440,954.93,926.19,843.005,681.835,439.85,8,19/11/2015
441,954.93,926.2,842.995,682.178,439.85,9,19/11/2015
442,954.93,926.2,842.985,682.561,439.85,10,19/11/2015
443,954.94,926.21,842.974,682.805,439.85,11,19/11/2015
444,954.94,926.21,842.962,682.805,439.85,12,19/11/2015
445,954.94,926.21,842.948,682.808,439.85,13,19/11/2015
446,954.94,926.22,842.934,682.823,439.85,14,19/11/2015
447,954.94,926.22,842.918,682.792,439.84,15,19/11/2015
