,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
62,953.59,926.73,842.22,439.87,14,3/9/2013
63,953.59,926.73,842.22,439.87,15,3/9/2013
64,953.59,926.75,842.22,439.87,16,3/9/2013
65,953.59,926.76,842.22,439.86,17,3/9/2013
66,953.59,926.76,842.21,439.86,18,3/9/2013
67,953.59,926.77,842.21,439.86,19,3/9/2013
68,953.59,926.77,842.2,439.86,20,3/9/2013
69,953.59,926.77,842.18,439.85,21,3/9/2013
70,953.59,926.78,842.17,439.85,22,3/9/2013
71,953.59,926.78,842.17,439.85,23,3/9/2013
72,953.59,926.79,842.16,439.84,0,4/9/2013
73,953.59,926.79,842.14,439.83,1,4/9/2013
74,953.59,926.79,842.14,439.83,2,4/9/2013
75,953.59,926.79,842.13,439.83,3,4/9/2013
76,953.59,926.79,842.12,439.82,4,4/9/2013
77,953.59,926.79,842.1,439.83,5,4/9/2013
78,953.59,926.8,842.08,439.84,6,4/9/2013
79,953.59,926.8,842.07,439.86,7,4/9/2013
80,953.59,926.81,842.05,439.87,8,4/9/2013
81,953.59,926.81,842.03,439.87,9,4/9/2013
82,953.59,926.82,842,439.86,10,4/9/2013
83,953.59,926.82,841.97,439.85,11,4/9/2013
84,953.59,926.83,841.96,439.83,12,4/9/2013
85,953.59,926.83,841.94,439.83,13,4/9/2013
86,953.59,926.83,841.94,439.82,14,4/9/2013
87,953.59,926.85,841.93,439.83,15,4/9/2013
88,953.59,926.87,841.92,439.83,16,4/9/2013
89,953.59,926.89,841.92,439.83,17,4/9/2013
90,953.59,926.91,841.92,439.83,18,4/9/2013
91,953.59,926.91,841.92,439.82,19,4/9/2013
92,953.59,926.91,841.92,439.81,20,4/9/2013
93,953.59,926.91,841.92,439.81,21,4/9/2013
94,953.59,926.91,841.91,439.81,22,4/9/2013
95,953.59,926.91,841.91,439.83,23,4/9/2013
96,953.59,926.92,841.9,439.84,0,5/9/2013
97,953.59,926.92,841.9,439.85,1,5/9/2013
98,953.59,926.92,841.89,439.87,2,5/9/2013
99,953.59,926.92,841.87,439.88,3,5/9/2013
100,953.59,926.92,841.85,439.89,4,5/9/2013
101,953.59,926.92,841.83,439.89,5,5/9/2013
102,953.59,926.92,841.81,439.88,6,5/9/2013
103,953.59,926.92,841.76,439.88,7,5/9/2013
104,953.59,926.93,841.76,439.87,8,5/9/2013
105,953.59,926.94,841.76,439.87,9,5/9/2013
106,953.59,926.94,841.77,439.86,10,5/9/2013
107,953.59,926.95,841.78,439.85,11,5/9/2013
108,953.59,926.95,841.78,439.84,12,5/9/2013
109,953.58,926.96,841.78,439.83,13,5/9/2013
110,953.58,926.97,841.77,439.82,14,5/9/2013
111,953.58,926.97,841.78,439.81,15,5/9/2013
112,953.58,926.97,841.78,439.79,16,5/9/2013
113,953.58,926.97,841.78,439.79,17,5/9/2013
114,953.58,926.97,841.78,439.8,18,5/9/2013
115,953.58,926.97,841.78,439.78,19,5/9/2013
116,953.58,926.97,841.8,439.78,20,5/9/2013
117,953.58,926.97,841.81,439.78,21,5/9/2013
118,953.58,926.97,841.85,439.79,22,5/9/2013
119,953.58,926.96,841.88,439.81,23,5/9/2013
120,953.58,926.95,841.91,439.82,0,6/9/2013
121,953.58,926.95,841.93,439.84,1,6/9/2013
122,953.58,926.93,841.95,439.86,2,6/9/2013
123,953.58,926.92,841.97,439.88,3,6/9/2013
124,953.58,926.91,841.97,439.9,4,6/9/2013
125,953.58,926.9,841.98,439.91,5,6/9/2013
126,953.58,926.9,842.03,439.92,6,6/9/2013
127,953.58,926.9,842.08,439.91,7,6/9/2013
128,953.58,926.9,842.13,439.91,8,6/9/2013
129,953.58,926.9,842.14,439.89,9,6/9/2013
130,953.58,926.9,842.14,439.89,10,6/9/2013
131,953.58,926.9,842.13,439.87,11,6/9/2013
132,953.58,926.9,842.12,439.85,12,6/9/2013
133,953.58,926.9,842.11,439.83,13,6/9/2013
134,953.58,926.9,842.1,439.82,14,6/9/2013
135,953.58,926.9,842.1,439.81,15,6/9/2013
136,953.58,926.9,842.08,439.81,16,6/9/2013
137,953.58,926.91,842.07,439.81,17,6/9/2013
138,953.58,926.91,842.06,439.8,18,6/9/2013
139,953.58,926.91,842.1,439.8,19,6/9/2013
140,953.58,926.91,842.13,439.8,20,6/9/2013
141,953.58,926.92,842.21,439.81,21,6/9/2013
142,953.58,926.92,842.26,439.81,22,6/9/2013
143,953.58,926.92,842.28,439.84,23,6/9/2013
144,953.58,926.91,842.31,439.85,0,7/9/2013
145,953.58,926.91,842.33,439.87,1,7/9/2013
146,953.58,926.9,842.36,439.89,2,7/9/2013
147,953.58,926.89,842.41,439.91,3,7/9/2013
148,953.58,926.88,842.41,439.94,4,7/9/2013
149,953.58,926.88,842.52,439.93,5,7/9/2013
150,953.58,926.88,842.57,439.94,6,7/9/2013
151,953.58,926.88,842.6,439.96,7,7/9/2013
152,953.58,926.88,842.64,439.96,8,7/9/2013
153,953.58,926.87,842.67,439.96,9,7/9/2013
154,953.58,926.87,842.69,439.97,10,7/9/2013
155,953.58,926.87,842.71,439.98,11,7/9/2013
156,953.58,926.86,842.72,439.99,12,7/9/2013
157,953.58,926.85,842.74,440,13,7/9/2013
158,953.58,926.85,842.74,440,14,7/9/2013
159,953.58,926.85,842.75,440,15,7/9/2013
160,953.58,926.84,842.75,440,16,7/9/2013
161,953.59,926.85,842.76,440,17,7/9/2013
162,953.59,926.86,842.78,440,18,7/9/2013
163,953.59,926.87,843.09,440,19,7/9/2013
164,953.6,926.88,843.35,440,20,7/9/2013
165,953.6,926.9,843.7,440,21,7/9/2013
166,953.64,927,843.9,440,22,7/9/2013
167,953.64,927,843.9,440,23,7/9/2013
168,953.65,927.01,843.85,440,0,8/9/2013
169,953.66,927.02,843.9,440,1,8/9/2013
170,953.68,927.05,843.9,440,2,8/9/2013
171,953.68,927.05,843.8,440,3,8/9/2013
172,953.68,927.05,843.75,440,4,8/9/2013
173,953.69,927.07,843.65,440,5,8/9/2013
174,953.7,927.09,843.5,440,6,8/9/2013
175,953.71,927.12,843.35,440,7,8/9/2013
176,953.71,927.12,843.35,440,8,8/9/2013
177,953.72,927.14,843.33,440,9,8/9/2013
178,953.72,927.14,842.33,440,10,8/9/2013
179,953.73,927.16,843.33,440,11,8/9/2013
180,953.73,927.16,843.27,440,12,8/9/2013
181,953.74,927.15,843.25,440,13,8/9/2013
182,953.74,927.14,843.23,440,14,8/9/2013
183,953.76,927.15,843.2,440,15,8/9/2013
184,953.76,927.17,843.17,440,16,8/9/2013
185,953.79,927.19,843.25,440,17,8/9/2013
186,953.8,927.2,843.25,440,18,8/9/2013
187,953.82,927.22,843.23,440,19,8/9/2013
188,953.83,927.23,843.21,440,20,8/9/2013
189,953.83,927.25,843.19,440,21,8/9/2013
190,953.83,927.25,843.18,440,22,8/9/2013
191,953.84,927.24,843.17,440,23,8/9/2013
192,953.85,927.25,843.15,440,0,9/9/2013
193,953.85,927.25,843.14,440,1,9/9/2013
194,953.85,927.25,843.13,440,2,9/9/2013
195,953.85,927.25,843.12,440,3,9/9/2013
196,953.85,927.25,843.11,440,4,9/9/2013
197,953.85,927.25,843.1,440,5,9/9/2013
198,953.86,927.24,843.1,440,6,9/9/2013
199,953.86,927.24,843.09,440,7,9/9/2013
200,953.87,927.25,843.08,440,8,9/9/2013
201,953.87,927.25,843.07,440,9,9/9/2013
202,953.87,927.25,843.07,440,10,9/9/2013
203,953.87,927.25,843.06,440,11,9/9/2013
204,953.87,927.26,843.06,440,12,9/9/2013
205,953.87,927.26,843.05,440,13,9/9/2013
206,953.87,927.26,843.05,440,14,9/9/2013
207,953.87,927.26,843.04,440,15,9/9/2013
208,953.87,927.28,843.03,440,16,9/9/2013
209,953.87,927.28,843.02,440,17,9/9/2013
210,953.87,927.29,843.02,440,18,9/9/2013
211,953.87,927.3,843.02,440,19,9/9/2013
212,953.88,927.32,843,440,20,9/9/2013
213,953.88,927.34,843.07,440,21,9/9/2013
214,953.88,927.34,843.07,440,22,9/9/2013
215,953.88,927.34,843.07,440,23,9/9/2013
216,953.89,927.34,843.05,440,0,10/9/2013
217,953.89,927.34,843.03,440,1,10/9/2013
218,953.89,927.34,843.02,440,2,10/9/2013
219,953.89,927.33,843.02,440,3,10/9/2013
220,953.89,927.32,843.01,440,4,10/9/2013
221,953.89,927.31,842.99,440,5,10/9/2013
222,953.89,927.31,842.98,440,6,10/9/2013
223,953.89,927.31,842.97,440,7,10/9/2013
224,953.89,927.31,842.96,440,8,10/9/2013
225,953.89,927.31,842.95,440,9,10/9/2013
226,953.89,927.32,842.94,440,10,10/9/2013
227,953.89,927.33,842.93,440,11,10/9/2013
228,953.89,927.34,842.92,440,12,10/9/2013
229,953.89,927.34,842.91,440,13,10/9/2013
230,953.89,927.35,842.9,440,14,10/9/2013
231,953.89,927.35,842.88,440,15,10/9/2013
232,953.89,927.36,842.86,440,16,10/9/2013
233,953.9,927.38,842.85,440,17,10/9/2013
234,953.9,927.38,842.84,440,18,10/9/2013
235,953.9,927.38,842.83,440,19,10/9/2013
236,953.9,927.42,842.82,440,20,10/9/2013
237,953.9,927.42,842.8,440,21,10/9/2013
238,953.9,927.42,842.76,440,22,10/9/2013
239,953.9,927.42,842.75,440,23,10/9/2013
240,953.91,927.42,842.74,440,0,11/9/2013
241,953.91,927.42,842.733,440,1,11/9/2013
242,953.91,927.42,842.7,440,2,11/9/2013
243,953.92,927.41,842.67,440,3,11/9/2013
244,953.92,927.4,842.63,440,4,11/9/2013
245,953.92,927.39,842.57,440,5,11/9/2013
246,953.92,927.38,842.63,440,6,11/9/2013
247,953.92,927.38,842.6,440,7,11/9/2013
248,953.92,927.38,842.59,440,8,11/9/2013
249,953.92,927.38,842.56,440,9,11/9/2013
250,953.92,927.38,842.53,440,10,11/9/2013
251,953.92,927.38,842.52,440,11,11/9/2013
252,953.92,927.4,842.5,440,12,11/9/2013
253,953.92,927.4,842.47,440,13,11/9/2013
254,953.92,927.4,842.45,440,14,11/9/2013
255,953.92,927.4,842.43,440,15,11/9/2013
256,953.92,927.4,842.45,440,16,11/9/2013
257,953.92,927.4,842.42,440,17,11/9/2013
258,953.92,927.4,842.41,440,18,11/9/2013
259,953.92,927.42,842.41,439.99,19,11/9/2013
260,953.92,927.44,842.4,439.98,20,11/9/2013
261,953.92,927.44,842.36,439.98,21,11/9/2013
262,953.92,927.44,842.33,439.96,22,11/9/2013
263,953.92,927.44,842.32,439.96,23,11/9/2013
264,953.92,927.44,842.29,439.96,0,12/9/2013
265,953.92,927.43,842.26,439.96,1,12/9/2013
266,953.92,927.42,842.23,439.96,2,12/9/2013
267,953.92,927.41,842.22,439.95,3,12/9/2013
268,953.92,927.4,842.19,439.94,4,12/9/2013
269,953.92,927.39,842.16,439.93,5,12/9/2013
270,953.92,927.39,842.11,439.93,6,12/9/2013
271,953.92,927.39,842.08,439.92,7,12/9/2013
272,953.92,927.39,842.04,439.91,8,12/9/2013
273,953.92,927.39,842.02,439.9,9,12/9/2013
274,953.92,927.39,841.99,439.89,10,12/9/2013
275,953.92,927.39,841.98,439.89,11,12/9/2013
276,953.92,927.41,841.96,439.88,12,12/9/2013
277,953.92,927.41,841.94,439.88,13,12/9/2013
278,953.92,927.41,841.93,439.87,14,12/9/2013
279,953.92,927.41,841.91,439.87,15,12/9/2013
280,953.92,927.42,841.91,439.86,16,12/9/2013
281,953.92,927.42,841.88,439.85,17,12/9/2013
282,953.91,927.43,841.86,439.85,18,12/9/2013
283,953.91,927.43,841.85,439.84,19,12/9/2013
284,953.91,927.43,841.83,439.83,20,12/9/2013
285,953.91,927.43,841.81,439.83,21,12/9/2013
286,953.91,927.43,841.8,439.82,22,12/9/2013
287,953.91,927.43,841.78,439.82,23,12/9/2013
288,953.91,927.43,841.75,439.82,0,13/9/2013
289,953.91,927.41,841.74,439.82,1,13/9/2013
290,953.91,927.4,841.72,439.82,2,13/9/2013
291,953.91,927.39,841.71,439.81,3,13/9/2013
292,953.91,927.38,841.69,439.8,4,13/9/2013
293,953.91,927.37,841.67,439.79,5,13/9/2013
294,953.91,927.36,841.65,439.78,6,13/9/2013
295,953.91,927.36,841.64,439.77,7,13/9/2013
296,953.91,927.36,841.62,439.76,8,13/9/2013
297,953.9,927.37,841.6,439.73,9,13/9/2013
298,953.9,927.37,841.59,439.73,10,13/9/2013
299,953.9,927.37,841.57,439.72,11,13/9/2013
300,953.9,927.38,841.55,439.71,12,13/9/2013
301,953.9,927.38,841.53,439.7,13,13/9/2013
302,953.9,927.39,841.51,439.7,14,13/9/2013
303,953.9,927.39,841.54,439.7,15,13/9/2013
304,953.9,927.39,841.6,439.7,16,13/9/2013
305,953.9,927.39,841.6,439.7,17,13/9/2013
306,953.9,927.4,841.6,439.7,18,13/9/2013
307,953.9,927.4,841.6,439.71,19,13/9/2013
308,953.9,927.4,841.6,439.71,20,13/9/2013
309,953.89,927.41,841.6,439.71,21,13/9/2013
310,953.89,927.41,841.6,439.72,22,13/9/2013
311,953.89,927.41,841.61,439.72,23,13/9/2013
312,953.89,927.41,841.61,439.72,0,14/9/2013
313,953.89,927.4,841.61,439.72,1,14/9/2013
314,953.89,927.39,841.61,439.72,2,14/9/2013
315,953.89,927.38,841.61,439.72,3,14/9/2013
316,953.89,927.37,841.62,439.71,4,14/9/2013
317,953.89,927.36,841.63,439.7,5,14/9/2013
318,953.89,927.35,841.64,439.7,6,14/9/2013
319,953.89,927.35,841.63,439.7,7,14/9/2013
320,953.89,927.35,841.63,439.7,8,14/9/2013
321,953.89,927.35,841.63,439.69,9,14/9/2013
322,953.89,927.35,841.63,439.69,10,14/9/2013
323,953.89,927.35,841.63,439.7,11,14/9/2013
324,953.89,927.35,841.64,439.7,12,14/9/2013
325,953.89,927.35,841.65,439.71,13,14/9/2013
326,953.89,927.35,841.8,439.71,14,14/9/2013
327,953.89,927,842.5,439.71,15,14/9/2013
328,953.89,927.35,842.75,439.71,16,14/9/2013
329,953.89,927.37,842.91,439.73,17,14/9/2013
330,953.9,927.38,843,439.78,18,14/9/2013
331,953.9,927.38,843.05,439.79,19,14/9/2013
332,953.9,927.38,843.08,439.8,20,14/9/2013
333,953.9,927.38,843.09,439.81,21,14/9/2013
334,953.9,927.38,843.09,439.81,22,14/9/2013
335,953.9,927.38,843.09,439.81,23,14/9/2013
336,953.91,927.38,843.08,439.82,0,15/9/2013
337,953.91,927.37,843.08,439.83,1,15/9/2013
338,953.91,927.36,843.06,439.83,2,15/9/2013
339,953.91,927.35,843.05,439.83,3,15/9/2013
340,953.91,927.34,843.04,439.84,4,15/9/2013
341,953.91,927.34,843.03,439.86,5,15/9/2013
342,953.92,927.33,843.03,439.87,6,15/9/2013
343,953.92,927.33,843.03,439.89,7,15/9/2013
344,953.92,927.32,843.02,439.91,8,15/9/2013
345,953.92,927.31,843.02,439.93,9,15/9/2013
346,953.92,927.31,843.02,439.96,10,15/9/2013
347,953.92,927.3,843.01,440,11,15/9/2013
348,953.93,927.3,843.01,440,12,15/9/2013
349,953.93,927.29,843,440,13,15/9/2013
350,953.93,927.29,842.99,440,14,15/9/2013
351,953.93,927.29,842.99,440,15,15/9/2013
352,953.93,927.29,843.73,440,16,15/9/2013
353,953.93,927.28,843.25,440,17,15/9/2013
354,953.93,927.28,843.27,440,18,15/9/2013
355,953.93,927.28,843.24,440,19,15/9/2013
356,953.93,927.28,843.19,440,20,15/9/2013
357,953.93,927.28,843.17,440,21,15/9/2013
358,953.93,927.28,843.15,440,22,15/9/2013
359,953.93,927.28,843.13,440,23,15/9/2013
360,953.94,927.28,843.12,440,0,16/9/2013
361,953.94,927.27,843.11,440,1,16/9/2013
362,953.94,927.26,843.1,440,2,16/9/2013
363,953.94,927.26,843.09,440,3,16/9/2013
364,953.94,927.25,843.07,440,4,16/9/2013
365,953.94,927.24,843.07,440,5,16/9/2013
366,953.95,927.24,843.06,440,6,16/9/2013
367,953.95,927.24,843.05,440,7,16/9/2013
368,953.95,927.24,843.04,440,8,16/9/2013
369,953.95,927.24,843.04,440,9,16/9/2013
370,953.95,927.24,843.04,440,10,16/9/2013
371,953.96,927.24,843.02,440,11,16/9/2013
372,953.96,927.24,843.02,400,12,16/9/2013
373,953.96,927.24,843.02,440,13,16/9/2013
374,953.96,927.24,843.01,440,14,16/9/2013
375,953.96,927.24,843,440,15,16/9/2013
376,953.97,927.25,843,440,16,16/9/2013
377,953.97,927.25,842.99,440,17,16/9/2013
378,953.97,927.25,842.99,440,18,16/9/2013
379,953.97,927.25,842.99,440,19,16/9/2013
380,953.98,927.25,842.99,440,20,16/9/2013
381,953.98,927.25,842.99,440,21,16/9/2013
382,953.98,927.25,843,440,22,16/9/2013
383,953.98,927.26,843.01,440,23,16/9/2013
384,953.98,927.26,843.01,440,0,17/9/2013
385,953.98,927.24,843.02,440,1,17/9/2013
386,953.98,927.24,843.02,440,2,17/9/2013
387,953.98,927.23,843.02,440,3,17/9/2013
388,953.98,927.22,843.02,440,4,17/9/2013
389,953.98,927.22,843.03,440,5,17/9/2013
390,953.98,927.22,843.03,440,6,17/9/2013
391,953.98,927.22,843.02,440,7,17/9/2013
392,953.98,927.22,843.02,440,8,17/9/2013
393,953.98,927.22,843,440,9,17/9/2013
394,953.98,927.23,843,440,10,17/9/2013
395,953.98,927.22,842.99,440,11,17/9/2013
396,953.98,927.24,842.99,440,12,17/9/2013
397,953.98,927.24,842.98,440,13,17/9/2013
398,953.98,927.24,842.97,440,14,17/9/2013
399,953.98,927.24,842.97,440,15,17/9/2013
400,953.99,927.28,842.96,440,16,17/9/2013
401,953.99,927.31,843,440,17,17/9/2013
402,953.99,927.34,843,440,18,17/9/2013
403,953.99,927.37,843,440,19,17/9/2013
404,953.99,927.4,843,440,20,17/9/2013
405,953.99,927.43,843,440,21,17/9/2013
406,953.99,927.46,843,440,22,17/9/2013
407,953.99,927.48,843,440,23,17/9/2013
408,953.99,927.48,843,440,0,18/9/2013
409,953.99,927.48,843,440,1,18/9/2013
410,953.99,927.48,843,440,2,18/9/2013
411,953.99,927.48,842.99,440,3,18/9/2013
412,953.99,927.48,842.98,400,4,18/9/2013
413,953.99,927.48,842.97,440,5,18/9/2013
414,953.99,927.49,842.95,440,6,18/9/2013
415,953.99,927.49,842.94,440,7,18/9/2013
416,953.99,927.49,842.93,440,8,18/9/2013
417,954,927.5,842.92,440,9,18/9/2013
418,954,927.5,842.9,440,10,18/9/2013
419,954,927.5,842.89,440,11,18/9/2013
420,954,927.51,842.88,440,12,18/9/2013
421,954,927.51,842.87,440,13,18/9/2013
422,954,927.52,842.86,440,14,18/9/2013
423,954,927.52,842.85,440,15,18/9/2013
424,954,927.53,842.84,440,16,18/9/2013
425,954,927.53,842.84,440,17,18/9/2013
426,954,927.54,842.83,440,18,18/9/2013
427,954,927.54,842.82,440,19,18/9/2013
428,954,927.55,842.82,440,20,18/9/2013
429,954,927.56,842.8,440,21,18/9/2013
430,954,927.58,842.8,440,22,18/9/2013
431,954,927.58,842.8,440,23,18/9/2013
432,954,927.58,842.81,440,0,19/9/2013
433,954,927.58,842.83,440,1,19/9/2013
434,954,927.58,842.84,440,2,19/9/2013
435,954,927.57,842.85,400,3,19/9/2013
436,954,927.57,842.86,440,4,19/9/2013
437,954,927.58,842.88,440,5,19/9/2013
438,954.01,927.58,842.89,440,6,19/9/2013
439,954.01,927.59,842.9,440,7,19/9/2013
440,954.01,927.61,842.9,440,8,19/9/2013
441,954.01,927.62,842.91,440,9,19/9/2013
442,954.03,927.64,842.92,440,10,19/9/2013
443,954.04,927.66,842.92,440,11,19/9/2013
444,954.05,927.68,842.91,440,12,19/9/2013
445,954.06,927.69,842.92,440,13,19/9/2013
446,954.06,927.7,842.92,440,14,19/9/2013
447,954.06,927.71,842.92,440,15,19/9/2013
448,954.07,927.72,842.92,440,16,19/9/2013
449,954.08,927.74,842.91,440,17,19/9/2013
450,954.08,927.75,843.35,440,18,19/9/2013
451,954.08,927.75,844.05,440,19,19/9/2013
452,954.1,927.82,844.1,440,20,19/9/2013
453,954.12,927.91,843.85,440,21,19/9/2013
454,954.12,927.99,843.75,440,22,19/9/2013
455,954.12,927.99,843.65,440,23,19/9/2013
456,954.12,927.99,843.6,440,0,20/9/2013
457,954.14,928.02,843.5,440,1,20/9/2013
458,954.14,928.02,843.4,440,2,20/9/2013
459,954.16,928.05,843.4,440,3,20/9/2013
460,954.16,928.05,843.35,440,4,20/9/2013
461,954.16,928.06,843.3,440,5,20/9/2013
462,954.19,928.06,843.35,440,6,20/9/2013
463,954.22,928.06,843.25,440,7,20/9/2013
464,954.22,928.06,843.25,440,8,20/9/2013
465,954.23,928.07,843.23,440,9,20/9/2013
466,954.23,928.07,843.22,440,10,20/9/2013
467,954.23,928.09,843.21,440,11,20/9/2013
468,954.23,928.12,843.19,440,12,20/9/2013
469,954.23,928.12,843.19,440,13,20/9/2013
470,954.23,928.12,843.16,440,14,20/9/2013
471,954.24,928.15,843.13,440,15,20/9/2013
472,954.24,928.15,843.13,440,16,20/9/2013
473,954.25,928.16,843.13,440,17,20/9/2013
474,954.25,928.16,843.13,440,18,20/9/2013
475,954.25,928.16,843.12,440,19,20/9/2013
476,954.26,928.18,843.11,440,20,20/9/2013
477,954.26,928.18,843.1,440,21,20/9/2013
478,954.26,928.18,843.09,440,22,20/9/2013
479,954.26,928.18,843.08,440,23,20/9/2013
480,954.26,928.18,843.08,440,0,21/9/2013
481,954.26,928.18,843.07,440,1,21/9/2013
482,954.26,928.18,843.06,440,2,21/9/2013
483,954.26,928.18,843.06,440,3,21/9/2013
484,954.26,928.18,843.06,440,4,21/9/2013
485,954.26,928.18,843.05,440,5,21/9/2013
486,954.26,928.18,843.05,440,6,21/9/2013
487,954.26,928.18,843.05,440,7,21/9/2013
488,954.26,928.18,843.04,440,8,21/9/2013
489,954.26,928.18,843.04,440,9,21/9/2013
490,954.26,928.16,843.04,440,10,21/9/2013
491,954.27,928.14,843.04,440,11,21/9/2013
492,954.27,928.14,843.03,440,12,21/9/2013
493,954.27,928.12,843.03,440,13,21/9/2013
494,954.27,928.1,843,440,14,21/9/2013
495,954.27,928.1,843,440,15,21/9/2013
496,954.27,928.1,843.05,440,16,21/9/2013
497,954.27,928.1,843.11,440,17,21/9/2013
498,954.3,928.11,843.17,440,18,21/9/2013
499,954.31,928.11,843.18,440,19,21/9/2013
500,954.33,928.14,843.16,440,20,21/9/2013
501,954.35,928.16,843.17,440,21,21/9/2013
502,954.37,928.18,843.15,440,22,21/9/2013
503,954.37,928.18,843.13,440,23,21/9/2013
504,954.37,928.18,843.12,440,0,22/9/2013
505,954.37,928.18,843.11,440,1,22/9/2013
506,954.37,928.18,843.09,440,2,22/9/2013
507,954.37,928.18,843.08,440,3,22/9/2013
508,954.37,928.18,843.06,440,4,22/9/2013
509,954.37,928.18,843.06,440,5,22/9/2013
510,954.38,928.17,843.05,440,6,22/9/2013
511,954.38,928.17,843.05,440,7,22/9/2013
512,954.38,928.15,843.04,440,8,22/9/2013
513,954.39,928.13,843.04,440,9,22/9/2013
514,954.39,928.11,843.04,440,10,22/9/2013
515,954.39,928.11,843.045,440,11,22/9/2013
516,954.4,928.09,843.06,440,12,22/9/2013
517,954.4,928.07,843.05,440,13,22/9/2013
518,954.4,928.07,843.05,440,14,22/9/2013
519,954.4,928.06,843.05,440,15,22/9/2013
520,954.4,928.06,843.05,440,16,22/9/2013
521,954.41,928.05,843.08,440,17,22/9/2013
522,954.41,928.05,843.08,440,18,22/9/2013
523,954.41,928.05,843.08,440,19,22/9/2013
524,954.41,928.05,843.07,440,20,22/9/2013
525,954.41,928.05,843.07,440,21,22/9/2013
526,954.41,928.05,843.06,440,22,22/9/2013
527,954.42,928.04,843.05,440,23,22/9/2013
528,954.42,928.03,843.05,440,0,23/9/2013
529,954.42,928.03,843.05,440,1,23/9/2013
530,954.42,928.02,843.08,440,2,23/9/2013
531,954.42,928.01,843.04,440,3,23/9/2013
532,954.42,928,843.03,440,4,23/9/2013
533,954.42,927.99,843.04,440,5,23/9/2013
534,954.42,927.97,843.04,440,6,23/9/2013
535,954.42,927.97,843.038,440,7,23/9/2013
536,954.42,927.98,842.99,440,8,23/9/2013
537,954.42,927.98,843,440,9,23/9/2013
538,954.42,927.98,843.04,440,10,23/9/2013
539,954.42,927.98,843.05,440,11,23/9/2013
540,954.42,928,843.04,440,12,23/9/2013
