,APANAS,ASTURIAS,VIRGEN,HORA,Date
78,952.46,927.15,439.87,6,4/6/2013
79,952.46,927.16,439.9,7,4/6/2013
80,952.46,927.16,439.92,8,4/6/2013
81,952.45,927.16,439.92,9,4/6/2013
82,952.45,927.16,439.92,10,4/6/2013
83,952.45,927.16,439.96,11,4/6/2013
84,952.45,927.16,439.96,12,4/6/2013
85,952.45,927.16,439.95,13,4/6/2013
86,952.45,927.16,439.94,14,4/6/2013
87,952.44,927.17,439.94,15,4/6/2013
88,952.44,927.17,439.92,16,4/6/2013
89,952.44,927.17,439.93,17,4/6/2013
90,952.44,927.17,439.92,18,4/6/2013
91,952.44,927.17,439.91,19,4/6/2013
92,952.44,927.17,439.91,20,4/6/2013
93,952.44,927.18,439.9,21,4/6/2013
94,952.44,927.18,439.89,22,4/6/2013
95,952.44,927.18,439.88,23,4/6/2013
96,952.43,927.2,439.87,0,5/6/2013
97,952.43,927.2,439.87,1,5/6/2013
98,952.43,927.2,439.87,2,5/6/2013
99,952.43,927.2,439.86,3,5/6/2013
100,952.43,927.2,439.86,4,5/6/2013
101,952.43,927.2,439.86,5,5/6/2013
102,952.43,927.21,439.87,6,5/6/2013
103,952.43,927.21,439.88,7,5/6/2013
104,952.43,927.21,439.89,8,5/6/2013
105,952.43,927.21,439.9,9,5/6/2013
106,952.43,927.21,439.9,10,5/6/2013
107,952.43,927.21,439.9,11,5/6/2013
108,952.43,927.22,439.89,12,5/6/2013
109,952.43,927.22,439.88,13,5/6/2013
110,952.43,927.22,439.88,14,5/6/2013
111,952.43,927.22,439.89,15,5/6/2013
112,952.43,927.22,439.9,16,5/6/2013
113,952.43,927.23,439.9,17,5/6/2013
114,952.43,927.23,439.9,18,5/6/2013
115,952.43,927.23,439.9,19,5/6/2013
116,952.43,927.23,439.89,20,5/6/2013
117,952.43,927.23,439.88,21,5/6/2013
118,952.43,927.23,439.88,22,5/6/2013
119,952.43,927.23,439.87,23,5/6/2013
120,952.43,927.23,439.86,0,6/6/2013
121,952.43,927.23,439.85,1,6/6/2013
122,952.43,927.23,439.84,2,6/6/2013
123,952.43,927.23,439.84,3,6/6/2013
124,952.43,927.23,439.84,4,6/6/2013
125,952.43,927.23,439.85,5,6/6/2013
126,952.43,927.24,439.86,6,6/6/2013
127,952.43,927.24,439.86,7,6/6/2013
128,952.43,927.24,439.86,8,6/6/2013
129,952.43,927.24,439.85,9,6/6/2013
130,952.43,927.24,439.85,10,6/6/2013
131,952.43,927.24,439.84,11,6/6/2013
132,952.43,927.24,439.84,12,6/6/2013
133,952.43,927.24,439.84,13,6/6/2013
134,952.43,927.24,439.84,14,6/6/2013
135,952.43,927.24,439.83,15,6/6/2013
136,952.43,927.24,439.83,16,6/6/2013
137,952.43,927.24,439.84,17,6/6/2013
138,952.43,927.24,439.84,18,6/6/2013
139,952.43,927.24,439.84,19,6/6/2013
140,952.43,927.24,439.83,20,6/6/2013
141,952.43,927.24,439.83,21,6/6/2013
142,952.43,927.24,439.83,22,6/6/2013
143,952.43,927.24,439.81,23,6/6/2013
144,952.43,927.24,439.81,0,7/6/2013
145,952.41,927.24,439.81,1,7/6/2013
146,952.41,924.24,439.81,2,7/6/2013
147,952.41,927.24,439.81,3,7/6/2013
148,952.41,927.24,439.81,4,7/6/2013
149,952.41,927.24,439.81,5,7/6/2013
150,952.41,927.24,439.81,6,7/6/2013
151,952.41,927.24,439.82,7,7/6/2013
152,952.41,927.26,439.82,8,7/6/2013
153,952.41,927.26,439.82,9,7/6/2013
154,952.41,927.26,439.82,10,7/6/2013
155,952.41,927.26,439.82,11,7/6/2013
156,952.41,927.26,439.83,12,7/6/2013
157,952.41,927.26,439.83,13,7/6/2013
158,952.41,927.26,439.84,14,7/6/2013
159,952.41,927.26,439.84,15,7/6/2013
160,952.41,927.26,439.84,16,7/6/2013
161,952.4,927.27,439.83,17,7/6/2013
162,952.4,927.27,439.83,18,7/6/2013
163,952.4,927.27,439.82,19,7/6/2013
164,952.4,927.27,439.81,20,7/6/2013
165,952.4,927.27,439.8,21,7/6/2013
166,952.4,927.27,439.79,22,7/6/2013
167,952.4,927.27,439.79,23,7/6/2013
168,952.4,927.27,439.79,0,8/6/2013
169,952.4,927.27,439.79,1,8/6/2013
170,952.4,927.27,439.78,2,8/6/2013
171,952.4,927.27,439.78,3,8/6/2013
172,952.4,927.27,439.78,4,8/6/2013
173,952.4,927.27,439.78,5,8/6/2013
174,952.4,927.27,439.79,6,8/6/2013
175,952.4,927.27,439.8,7,8/6/2013
176,952.39,927.27,439.81,8,8/6/2013
177,952.39,927.28,439.81,9,8/6/2013
178,952.39,927.28,439.81,10,8/6/2013
179,952.39,927.28,439.8,11,8/6/2013
180,952.39,927.28,439.79,12,8/6/2013
181,952.39,927.28,439.78,13,8/6/2013
182,952.39,927.28,439.76,14,8/6/2013
183,952.39,927.28,439.77,15,8/6/2013
184,952.39,927.28,439.77,16,8/6/2013
185,952.39,927.28,439.77,17,8/6/2013
186,952.39,927.28,439.77,18,8/6/2013
187,952.39,927.28,439.78,19,8/6/2013
188,952.39,927.28,439.78,20,8/6/2013
189,952.39,927.28,439.77,21,8/6/2013
190,952.39,927.28,439.76,22,8/6/2013
191,952.39,927.28,439.75,23,8/6/2013
192,952.39,927.28,439.75,0,9/6/2013
193,952.39,927.28,439.75,1,9/6/2013
194,952.39,927.28,439.75,2,9/6/2013
195,952.39,927.28,439.75,3,9/6/2013
196,952.39,927.28,439.75,4,9/6/2013
197,952.38,927.3,439.76,5,9/6/2013
198,952.38,927.3,439.77,6,9/6/2013
199,952.38,927.3,439.78,7,9/6/2013
200,952.38,927.3,439.78,8,9/6/2013
201,952.38,927.3,439.78,9,9/6/2013
202,952.38,927.3,439.77,10,9/6/2013
203,952.38,927.3,439.76,11,9/6/2013
204,952.38,927.3,439.75,12,9/6/2013
205,952.37,927.3,439.74,13,9/6/2013
206,952.37,927.3,439.74,14,9/6/2013
207,952.37,927.3,439.74,15,9/6/2013
208,952.37,927.3,439.74,16,9/6/2013
209,952.37,927.3,439.74,17,9/6/2013
210,952.37,927.3,439.75,18,9/6/2013
211,952.37,927.3,439.74,19,9/6/2013
212,952.37,927.3,439.72,20,9/6/2013
213,952.37,927.3,439.71,21,9/6/2013
214,952.37,927.3,439.7,22,9/6/2013
215,952.37,927.3,439.7,23,9/6/2013
216,952.37,927.31,439.7,0,10/6/2013
217,952.37,927.31,439.7,1,10/6/2013
218,952.37,927.31,439.7,2,10/6/2013
219,952.37,927.31,439.7,3,10/6/2013
220,952.37,927.31,439.71,4,10/6/2013
221,952.37,927.31,439.72,5,10/6/2013
222,952.37,927.31,439.72,6,10/6/2013
223,952.37,927.31,439.71,7,10/6/2013
224,952.37,927.31,439.7,8,10/6/2013
225,952.37,927.31,439.7,9,10/6/2013
226,952.37,927.31,439.69,10,10/6/2013
227,952.37,927.31,439.68,11,10/6/2013
228,952.36,927.32,439.68,12,10/6/2013
229,952.36,927.32,439.67,13,10/6/2013
230,952.36,927.32,439.67,14,10/6/2013
231,952.36,927.32,439.67,15,10/6/2013
232,952.36,927.32,439.68,16,10/6/2013
233,952.36,927.33,439.67,17,10/6/2013
234,952.36,927.33,439.67,18,10/6/2013
235,952.36,927.33,439.67,19,10/6/2013
236,952.36,927.33,439.66,20,10/6/2013
237,952.36,927.33,439.65,21,10/6/2013
238,952.36,927.33,439.64,22,10/6/2013
239,952.36,927.33,439.64,23,10/6/2013
240,952.35,927.34,439.64,0,11/6/2013
241,952.35,927.34,439.65,1,11/6/2013
242,952.35,927.34,439.65,2,11/6/2013
243,952.35,927.34,439.67,3,11/6/2013
244,952.35,927.34,439.69,4,11/6/2013
245,952.35,927.34,439.71,5,11/6/2013
246,952.35,927.35,439.72,6,11/6/2013
247,952.35,927.35,439.72,7,11/6/2013
248,952.35,927.35,439.71,8,11/6/2013
249,952.35,927.35,439.71,9,11/6/2013
250,952.35,927.35,439.69,10,11/6/2013
251,952.35,927.35,439.67,11,11/6/2013
252,952.34,927.35,439.67,12,11/6/2013
253,952.34,927.35,439.67,13,11/6/2013
254,952.34,927.35,439.67,14,11/6/2013
255,952.34,927.35,439.66,15,11/6/2013
256,952.34,927.35,439.64,16,11/6/2013
257,952.33,927.36,439.64,17,11/6/2013
258,952.33,927.36,439.64,18,11/6/2013
259,952.33,927.36,439.64,19,11/6/2013
260,952.33,927.36,439.64,20,11/6/2013
261,952.33,927.36,439.63,21,11/6/2013
262,952.33,927.36,439.63,22,11/6/2013
263,952.33,927.36,439.62,23,11/6/2013
264,952.33,927.36,439.63,0,12/6/2013
265,952.33,927.36,439.64,1,12/6/2013
266,952.33,927.36,439.65,2,12/6/2013
267,952.33,927.36,439.66,3,12/6/2013
268,952.33,927.36,439.66,4,12/6/2013
269,952.33,927.36,439.67,5,12/6/2013
270,952.33,927.36,439.66,6,12/6/2013
271,952.32,927.37,439.66,7,12/6/2013
272,952.32,927.37,439.66,8,12/6/2013
273,952.32,927.37,439.65,9,12/6/2013
274,952.32,927.37,439.63,10,12/6/2013
275,952.32,927.37,439.63,11,12/6/2013
276,952.31,927.38,439.63,12,12/6/2013
277,952.31,927.38,439.62,13,12/6/2013
278,952.31,927.38,439.62,14,12/6/2013
279,952.31,927.38,439.63,15,12/6/2013
280,952.31,927.38,439.62,16,12/6/2013
281,952.3,927.39,439.61,17,12/6/2013
282,952.3,927.39,439.61,18,12/6/2013
283,952.3,927.39,439.61,19,12/6/2013
284,952.3,927.39,439.61,20,12/6/2013
285,952.3,927.39,439.61,21,12/6/2013
286,952.3,927.39,439.61,22,12/6/2013
287,952.3,927.39,439.62,23,12/6/2013
288,952.29,927.4,439.63,0,13/6/2013
289,952.29,927.4,439.64,1,13/6/2013
290,952.29,927.4,439.66,2,13/6/2013
291,952.29,927.4,439.68,3,13/6/2013
292,952.29,927.4,439.69,4,13/6/2013
293,952.29,927.4,439.69,5,13/6/2013
294,952.29,927.4,439.69,6,13/6/2013
295,952.29,927.4,439.7,7,13/6/2013
296,952.29,927.4,439.71,8,13/6/2013
297,952.29,927.4,439.71,9,13/6/2013
298,952.29,927.4,439.7,10,13/6/2013
299,952.29,927.4,439.69,11,13/6/2013
300,952.29,927.41,439.67,12,13/6/2013
301,952.29,927.41,439.67,13,13/6/2013
302,952.29,927.41,439.68,14,13/6/2013
303,952.29,927.41,439.68,15,13/6/2013
304,952.29,927.41,439.68,16,13/6/2013
305,952.29,927.41,439.68,17,13/6/2013
306,952.29,927.41,439.68,18,13/6/2013
307,952.29,927.41,439.68,19,13/6/2013
308,952.29,927.41,439.66,20,13/6/2013
309,952.29,927.41,439.64,21,13/6/2013
310,952.29,927.41,439.62,22,13/6/2013
311,952.29,927.41,439.62,23,13/6/2013
312,952.29,927.42,439.62,0,14/6/2013
313,952.29,927.42,439.63,1,14/6/2013
314,952.29,927.42,439.63,2,14/6/2013
315,952.29,927.42,439.64,3,14/6/2013
316,952.29,927.42,439.65,4,14/6/2013
317,952.29,927.42,439.66,5,14/6/2013
318,952.29,927.43,439.67,6,14/6/2013
319,952.29,927.43,439.67,7,14/6/2013
320,952.29,927.43,439.68,8,14/6/2013
321,952.29,927.43,439.66,9,14/6/2013
322,952.29,927.43,439.66,10,14/6/2013
323,952.29,927.43,439.64,11,14/6/2013
324,952.29,927.43,439.62,12,14/6/2013
325,952.29,927.43,439.61,13,14/6/2013
326,952.29,927.43,439.59,14,14/6/2013
327,952.29,927.43,439.57,15,14/6/2013
328,952.29,927.43,439.55,16,14/6/2013
329,952.29,927.43,439.54,17,14/6/2013
330,952.29,927.44,439.54,18,14/6/2013
331,952.29,927.44,439.52,19,14/6/2013
332,952.29,927.44,439.52,20,14/6/2013
333,952.29,927.44,439.5,21,14/6/2013
334,952.29,927.44,439.49,22,14/6/2013
335,952.29,927.44,439.48,23,14/6/2013
336,952.3,927.46,439.48,0,15/6/2013
337,952.3,927.46,439.48,1,15/6/2013
338,952.3,927.46,439.48,2,15/6/2013
339,952.3,927.46,439.49,3,15/6/2013
340,952.3,927.46,439.51,4,15/6/2013
341,952.3,927.46,439.53,5,15/6/2013
342,952.31,927.48,439.54,6,15/6/2013
343,952.31,927.48,439.55,7,15/6/2013
344,952.31,927.48,439.56,8,15/6/2013
345,952.31,927.49,439.56,9,15/6/2013
346,952.31,927.49,439.55,10,15/6/2013
347,952.31,927.49,439.55,11,15/6/2013
348,952.32,927.5,439.53,12,15/6/2013
349,952.32,927.5,439.53,13,15/6/2013
350,952.32,927.5,439.53,14,15/6/2013
351,952.32,927.5,439.53,15,15/6/2013
352,952.32,927.5,439.53,16,15/6/2013
353,952.33,927.52,439.53,17,15/6/2013
354,952.33,927.52,439.54,18,15/6/2013
355,952.34,927.54,439.54,19,15/6/2013
356,952.34,927.54,439.53,20,15/6/2013
357,952.34,927.54,439.51,21,15/6/2013
358,952.34,927.54,439.5,22,15/6/2013
359,952.35,927.56,439.48,23,15/6/2013
360,952.35,927.56,439.46,0,16/6/2013
361,952.35,927.56,439.44,1,16/6/2013
362,952.35,927.56,439.42,2,16/6/2013
363,952.35,927.56,439.42,3,16/6/2013
364,952.35,927.56,439.43,4,16/6/2013
365,952.35,927.57,439.44,5,16/6/2013
366,952.36,927.58,439.45,6,16/6/2013
367,952.36,927.58,439.46,7,16/6/2013
368,952.36,927.58,439.46,8,16/6/2013
369,952.36,927.58,439.46,9,16/6/2013
370,952.36,927.58,439.46,10,16/6/2013
371,952.36,927.58,439.47,11,16/6/2013
372,952.36,927.6,439.47,12,16/6/2013
373,952.35,927.63,439.47,13,16/6/2013
374,952.36,927.65,439.47,14,16/6/2013
375,952.36,927.66,439.47,15,16/6/2013
376,952.36,927.66,439.47,16,16/6/2013
377,952.36,927.66,439.47,17,16/6/2013
378,952.36,927.66,439.47,18,16/6/2013
379,952.36,927.66,439.46,19,16/6/2013
380,952.35,927.67,439.44,20,16/6/2013
381,952.35,927.67,439.43,21,16/6/2013
382,952.35,927.67,436.43,22,16/6/2013
383,952.36,927.68,436.44,23,16/6/2013
384,952.36,927.68,439.44,0,17/6/2013
385,952.36,927.68,439.45,1,17/6/2013
386,952.36,927.68,439.46,2,17/6/2013
387,952.36,927.68,439.47,3,17/6/2013
388,952.36,927.68,439.5,4,17/6/2013
389,952.36,927.68,439.53,5,17/6/2013
390,952.36,927.7,439.56,6,17/6/2013
391,952.36,927.72,439.57,7,17/6/2013
392,952.36,927.72,439.59,8,17/6/2013
393,952.36,927.72,439.6,9,17/6/2013
394,952.36,927.72,439.6,10,17/6/2013
395,952.36,927.72,439.58,11,17/6/2013
396,952.36,927.72,439.57,12,17/6/2013
397,952.36,927.72,439.57,13,17/6/2013
398,952.36,927.72,439.56,14,17/6/2013
399,952.36,927.74,439.54,15,17/6/2013
400,952.36,927.74,439.52,16,17/6/2013
401,952.36,927.74,439.5,17,17/6/2013
402,952.36,927.74,439.51,18,17/6/2013
403,952.36,927.74,439.49,19,17/6/2013
404,952.35,927.74,439.48,20,17/6/2013
405,952.35,927.74,439.47,21,17/6/2013
406,952.35,927.74,439.47,22,17/6/2013
407,952.35,927.74,439.48,23,17/6/2013
408,952.35,927.74,439.48,0,18/6/2013
409,952.35,927.74,439.49,1,18/6/2013
410,952.35,927.74,439.51,2,18/6/2013
411,952.35,927.74,439.53,3,18/6/2013
412,952.35,927.74,439.55,4,18/6/2013
413,952.35,927.74,439.56,5,18/6/2013
414,952.35,927.75,439.57,6,18/6/2013
415,952.35,927.76,439.58,7,18/6/2013
416,952.35,927.76,439.6,8,18/6/2013
417,952.35,927.76,439.61,9,18/6/2013
418,952.35,927.76,439.63,10,18/6/2013
419,952.35,927.76,439.64,11,18/6/2013
420,952.35,927.76,439.63,12,18/6/2013
421,952.35,927.76,439.63,13,18/6/2013
422,952.35,927.78,439.63,14,18/6/2013
423,952.35,927.78,439.62,15,18/6/2013
424,952.35,927.78,439.61,16,18/6/2013
425,952.35,927.78,439.61,17,18/6/2013
426,952.35,927.78,439.61,18,18/6/2013
427,952.35,927.78,439.6,19,18/6/2013
428,952.35,927.78,439.58,20,18/6/2013
429,952.35,927.78,439.56,21,18/6/2013
430,952.35,927.78,439.56,22,18/6/2013
431,952.35,927.78,439.56,23,18/6/2013
432,952.35,927.77,439.57,0,19/6/2013
433,952.35,927.77,439.57,1,19/6/2013
434,952.35,927.77,439.57,2,19/6/2013
435,952.35,927.74,439.59,3,19/6/2013
436,952.35,927.74,439.6,4,19/6/2013
437,952.35,927.73,439.62,5,19/6/2013
438,952.35,927.73,439.64,6,19/6/2013
439,952.35,927.72,439.65,7,19/6/2013
440,952.35,927.72,439.66,8,19/6/2013
441,952.35,927.72,439.68,9,19/6/2013
442,952.35,927.72,439.69,10,19/6/2013
443,952.35,927.72,439.69,11,19/6/2013
444,952.35,927.72,439.69,12,19/6/2013
445,952.35,927.72,439.69,13,19/6/2013
446,952.35,927.72,439.69,14,19/6/2013
447,952.35,927.72,439.69,15,19/6/2013
448,952.35,927.72,439.68,16,19/6/2013
449,952.36,927.72,439.66,17,19/6/2013
450,952.36,927.72,439.65,18,19/6/2013
451,952.36,927.72,439.63,19,19/6/2013
452,952.36,927.72,439.62,20,19/6/2013
453,952.36,927.72,439.61,21,19/6/2013
454,952.36,927.72,439.43,22,19/6/2013
455,952.36,927.72,439.59,23,19/6/2013
456,952.36,927.72,439.59,0,20/6/2013
457,952.36,927.72,439.59,1,20/6/2013
458,952.36,927.72,439.6,2,20/6/2013
459,952.36,927.71,439.6,3,20/6/2013
460,952.36,927.71,439.6,4,20/6/2013
461,952.36,927.7,439.61,5,20/6/2013
462,952.37,927.69,439.61,6,20/6/2013
463,952.37,927.69,439.61,7,20/6/2013
464,952.37,927.69,439.62,8,20/6/2013
465,952.37,927.69,439.62,9,20/6/2013
466,952.37,927.69,439.62,10,20/6/2013
467,952.37,927.69,439.62,11,20/6/2013
468,952.37,927.7,439.61,12,20/6/2013
469,952.37,927.7,439.6,13,20/6/2013
470,952.37,927.7,439.58,14,20/6/2013
471,952.37,927.7,439.58,15,20/6/2013
472,952.37,927.7,439.58,16,20/6/2013
473,952.38,927.71,439.58,17,20/6/2013
474,952.38,927.71,439.58,18,20/6/2013
475,952.38,927.71,439.59,19,20/6/2013
476,952.38,927.71,439.57,20,20/6/2013
477,952.38,927.71,439.57,21,20/6/2013
478,952.39,927.72,439.57,22,20/6/2013
479,952.39,927.72,439.57,23,20/6/2013
480,952.39,927.71,439.57,0,21/6/2013
481,952.39,927.71,439.57,1,21/6/2013
482,952.39,927.7,439.58,2,21/6/2013
483,952.39,927.69,439.58,3,21/6/2013
484,952.39,927.68,439.59,4,21/6/2013
485,952.39,927.68,439.6,5,21/6/2013
486,952.39,927.68,439.62,6,21/6/2013
487,952.39,927.68,439.62,7,21/6/2013
488,952.39,927.68,439.63,8,21/6/2013
489,952.4,927.69,439.63,9,21/6/2013
490,952.4,927.69,439.64,10,21/6/2013
491,952.4,927.69,439.64,11,21/6/2013
492,952.41,927.7,439.63,12,21/6/2013
493,952.41,927.7,439.63,13,21/6/2013
494,952.41,927.7,439.61,14,21/6/2013
495,952.42,927.71,439.59,15,21/6/2013
496,952.42,927.71,439.57,16,21/6/2013
497,952.42,927.72,439.56,17,21/6/2013
498,952.42,927.72,439.56,18,21/6/2013
499,952.42,927.72,439.56,19,21/6/2013
500,952.43,927.73,439.56,20,21/6/2013
501,952.43,927.73,439.56,21,21/6/2013
502,952.44,927.74,439.57,22,21/6/2013
503,952.44,927.74,439.57,23,21/6/2013
504,952.44,927.74,439.58,0,22/6/2013
505,952.44,927.74,439.58,1,22/6/2013
506,952.44,927.74,439.58,2,22/6/2013
507,952.45,927.73,439.58,3,22/6/2013
508,952.45,927.73,439.58,4,22/6/2013
509,952.45,927.72,439.6,5,22/6/2013
510,952.45,927.72,439.6,6,22/6/2013
511,952.45,927.72,439.61,7,22/6/2013
512,952.45,927.72,439.62,8,22/6/2013
513,952.45,927.72,439.63,9,22/6/2013
514,952.45,927.72,439.64,10,22/6/2013
515,952.45,927.72,439.65,11,22/6/2013
516,952.47,927.75,439.65,12,22/6/2013
517,952.48,927.77,439.66,13,22/6/2013
518,952.48,927.77,439.67,14,22/6/2013
519,952.48,927.77,439.67,15,22/6/2013
520,952.48,927.78,439.67,16,22/6/2013
521,952.48,927.79,439.68,17,22/6/2013
522,952.48,927.79,439.68,18,22/6/2013
523,952.48,927.79,439.68,19,22/6/2013
524,952.48,927.79,439.68,20,22/6/2013
525,952.48,927.79,439.68,21,22/6/2013
526,952.49,927.8,439.69,22,22/6/2013
527,952.49,927.8,439.69,23,22/6/2013
528,952.49,927.8,439.7,0,23/6/2013
529,952.49,927.8,439.7,1,23/6/2013
530,952.49,927.8,439.7,2,23/6/2013
531,952.49,927.8,439.7,3,23/6/2013
532,952.49,927.8,439.7,4,23/6/2013
533,952.49,927.78,439.7,5,23/6/2013
534,952.51,927.77,439.7,6,23/6/2013
535,952.51,927.76,439.7,7,23/6/2013
536,952.51,927.76,439.71,8,23/6/2013
537,952.51,927.76,439.71,9,23/6/2013
538,952.51,927.76,439.72,10,23/6/2013
539,952.51,927.76,439.72,11,23/6/2013
540,952.52,927.77,439.72,12,23/6/2013
541,952.52,927.77,439.71,13,23/6/2013
542,952.52,927.77,439.7,14,23/6/2013
543,952.52,927.77,439.7,15,23/6/2013
544,952.52,927.77,439.69,16,23/6/2013
545,952.53,927.78,439.69,17,23/6/2013
546,952.53,927.78,439.69,18,23/6/2013
547,952.53,927.78,439.7,19,23/6/2013
548,952.53,927.78,439.7,20,23/6/2013
549,952.53,927.79,439.7,21,23/6/2013
550,952.53,927.79,439.7,22,23/6/2013
551,952.53,927.79,439.71,23,23/6/2013
552,952.53,927.79,439.71,0,24/6/2013
553,952.53,927.79,439.71,1,24/6/2013
554,952.53,927.79,439.71,2,24/6/2013
555,952.53,927.78,439.71,3,24/6/2013
556,952.53,927.78,439.71,4,24/6/2013
557,952.53,927.77,439.71,5,24/6/2013
558,952.54,927.76,439.71,6,24/6/2013
559,952.54,927.76,439.71,7,24/6/2013
560,952.54,927.76,439.71,8,24/6/2013
561,952.54,927.76,439.71,9,24/6/2013
562,952.54,927.76,439.71,10,24/6/2013
563,952.54,927.76,439.72,11,24/6/2013
564,952.54,927.76,439.72,12,24/6/2013
565,952.54,927.76,439.72,13,24/6/2013
566,952.54,927.76,439.72,14,24/6/2013
567,952.54,927.76,439.71,15,24/6/2013
568,952.54,927.76,439.71,16,24/6/2013
569,952.54,927.76,439.71,17,24/6/2013
570,952.55,927.76,439.72,18,24/6/2013
571,952.55,927.76,439.71,19,24/6/2013
572,952.55,927.76,439.7,20,24/6/2013
573,952.55,927.76,439.7,21,24/6/2013
574,952.55,927.76,439.7,22,24/6/2013
575,952.55,927.76,439.7,23,24/6/2013
576,952.55,927.76,439.7,0,25/6/2013
577,952.55,927.76,439.71,1,25/6/2013
578,952.55,927.76,439.71,2,25/6/2013
579,952.55,927.75,439.71,3,25/6/2013
580,952.55,927.75,439.73,4,25/6/2013
581,952.55,927.74,439.74,5,25/6/2013
582,952.56,927.74,439.75,6,25/6/2013
583,952.56,927.73,439.76,7,25/6/2013
584,952.56,927.73,439.76,8,25/6/2013
585,952.56,927.73,439.77,9,25/6/2013
586,952.56,927.73,439.78,10,25/6/2013
587,952.56,927.73,439.77,11,25/6/2013
588,952.56,927.73,439.77,12,25/6/2013
589,952.56,927.73,439.77,13,25/6/2013
590,952.56,927.73,439.76,14,25/6/2013
591,952.56,927.73,439.75,15,25/6/2013
592,952.56,927.73,439.74,16,25/6/2013
593,952.56,927.73,439.73,17,25/6/2013
594,952.56,927.73,439.73,18,25/6/2013
595,952.56,927.73,439.74,19,25/6/2013
596,952.56,927.74,439.74,20,25/6/2013
597,952.56,927.74,439.74,21,25/6/2013
598,952.56,927.74,439.74,22,25/6/2013
599,952.56,927.73,439.74,23,25/6/2013
600,952.58,927.72,439.75,0,26/6/2013
601,952.58,927.71,439.75,1,26/6/2013
602,952.58,927.7,439.75,2,26/6/2013
603,952.58,927.69,439.76,3,26/6/2013
604,952.58,927.68,439.77,4,26/6/2013
605,952.58,927.67,439.77,5,26/6/2013
