,APANAS,ASTURIAS,VIRGEN,HORA,Date
288,954.93,927.67,439.87,0,13/1/2013
289,954.93,927.68,439.87,1,13/1/2013
290,954.93,927.68,439.87,2,13/1/2013
291,954.93,927.68,439.88,3,13/1/2013
292,954.93,927.69,439.89,4,13/1/2013
293,954.93,927.69,439.89,5,13/1/2013
294,954.93,927.69,439.9,6,13/1/2013
295,954.93,927.69,439.9,7,13/1/2013
296,954.93,927.7,439.9,8,13/1/2013
297,954.93,927.71,439.91,9,13/1/2013
298,954.93,927.71,439.92,10,13/1/2013
299,954.93,927.72,439.93,11,13/1/2013
300,954.94,927.73,439.94,12,13/1/2013
301,954.94,927.73,439.95,13,13/1/2013
302,954.94,927.74,439.95,14,13/1/2013
303,954.94,927.74,439.94,15,13/1/2013
304,954.94,927.74,439.93,16,13/1/2013
305,954.94,927.75,439.92,17,13/1/2013
306,954.94,927.75,439.91,18,13/1/2013
307,954.94,927.75,439.89,19,13/1/2013
308,954.94,927.75,439.88,20,13/1/2013
309,954.94,927.75,439.86,21,13/1/2013
310,954.94,927.75,439.86,22,13/1/2013
311,954.94,927.75,439.86,23,13/1/2013
312,954.94,927.75,439.87,0,14/1/2013
313,954.94,927.75,439.88,1,14/1/2013
314,954.94,927.75,439.89,2,14/1/2013
315,954.94,927.75,439.9,3,14/1/2013
316,954.94,927.75,439.9,4,14/1/2013
317,954.94,927.74,439.9,5,14/1/2013
318,954.94,927.74,439.92,6,14/1/2013
319,954.94,927.74,439.92,7,14/1/2013
320,954.94,927.74,439.93,8,14/1/2013
321,954.94,927.74,439.93,9,14/1/2013
322,954.94,927.74,439.93,10,14/1/2013
323,954.94,927.74,439.93,11,14/1/2013
324,954.94,927.75,439.92,12,14/1/2013
325,954.94,927.75,439.91,13,14/1/2013
326,954.94,927.75,439.89,14,14/1/2013
327,954.94,927.75,439.88,15,14/1/2013
328,954.94,927.75,439.87,16,14/1/2013
329,954.94,927.76,439.88,17,14/1/2013
330,954.94,927.76,439.88,18,14/1/2013
331,954.94,927.76,439.87,19,14/1/2013
332,954.94,927.76,439.86,20,14/1/2013
333,954.94,927.76,439.84,21,14/1/2013
334,954.94,927.77,439.85,22,14/1/2013
335,954.94,927.77,439.85,23,14/1/2013
336,954.94,927.77,439.86,0,15/1/2013
337,954.94,927.77,439.87,1,15/1/2013
338,954.94,927.77,439.89,2,15/1/2013
339,954.94,927.77,439.9,3,15/1/2013
340,954.94,927.77,439.9,4,15/1/2013
341,954.94,927.76,439.91,5,15/1/2013
342,954.94,927.76,439.91,6,15/1/2013
343,954.94,927.76,439.93,7,15/1/2013
344,954.94,927.76,439.93,8,15/1/2013
345,954.94,927.76,439.94,9,15/1/2013
346,954.94,927.76,439.93,10,15/1/2013
347,954.94,927.76,439.93,11,15/1/2013
348,954.94,927.76,439.91,12,15/1/2013
349,954.94,927.76,439.89,13,15/1/2013
350,954.94,927.76,439.89,14,15/1/2013
351,954.94,927.77,439.88,15,15/1/2013
352,954.94,927.77,439.87,16,15/1/2013
353,954.94,927.77,439.87,17,15/1/2013
354,954.94,927.77,439.87,18,15/1/2013
355,954.94,927.77,439.87,19,15/1/2013
356,954.94,927.77,439.84,20,15/1/2013
357,954.94,927.77,439.83,21,15/1/2013
358,954.94,927.78,439.83,22,15/1/2013
359,954.94,927.78,439.83,23,15/1/2013
360,954.94,927.78,439.84,0,16/1/2013
361,954.94,927.78,439.85,1,16/1/2013
362,954.94,927.79,439.86,2,16/1/2013
363,954.94,927.79,439.87,3,16/1/2013
364,954.94,927.79,439.89,4,16/1/2013
365,954.94,927.79,439.9,5,16/1/2013
366,954.94,927.8,439.91,6,16/1/2013
367,954.94,927.8,439.92,7,16/1/2013
368,954.94,927.8,439.94,8,16/1/2013
369,954.94,927.8,439.93,9,16/1/2013
370,954.94,927.8,439.93,10,16/1/2013
371,954.94,927.81,439.92,11,16/1/2013
372,954.94,927.81,439.92,12,16/1/2013
373,954.94,927.81,439.91,13,16/1/2013
374,954.94,927.81,439.91,14,16/1/2013
375,954.94,927.81,439.9,15,16/1/2013
376,954.94,927.81,439.89,16,16/1/2013
377,954.94,927.82,439.87,17,16/1/2013
378,954.94,927.82,439.87,18,16/1/2013
379,954.94,927.82,439.88,19,16/1/2013
380,954.94,927.82,439.88,20,16/1/2013
381,954.94,927.82,439.88,21,16/1/2013
382,954.94,927.82,439.89,22,16/1/2013
383,954.94,927.82,439.89,23,16/1/2013
384,954.93,927.82,439.9,0,17/1/2013
385,954.93,927.82,439.9,1,17/1/2013
386,954.93,927.83,439.91,2,17/1/2013
387,954.93,927.83,439.91,3,17/1/2013
388,954.93,927.83,439.91,4,17/1/2013
389,954.93,927.83,439.93,5,17/1/2013
390,954.93,927.84,439.94,6,17/1/2013
391,954.93,927.84,439.95,7,17/1/2013
392,954.93,927.84,439.96,8,17/1/2013
393,954.93,927.84,439.96,9,17/1/2013
394,954.93,927.85,439.95,10,17/1/2013
395,954.93,927.85,439.94,11,17/1/2013
396,954.93,927.85,439.93,12,17/1/2013
397,954.93,927.85,439.92,13,17/1/2013
398,954.93,927.85,439.91,14,17/1/2013
399,954.93,927.85,439.89,15,17/1/2013
400,954.93,927.85,439.88,16,17/1/2013
401,954.92,927.86,439.87,17,17/1/2013
402,954.92,927.86,439.86,18,17/1/2013
403,954.92,927.86,439.86,19,17/1/2013
404,954.92,927.87,439.85,20,17/1/2013
405,954.92,927.87,439.84,21,17/1/2013
406,954.92,927.87,439.84,22,17/1/2013
407,954.92,927.88,439.84,23,17/1/2013
408,954.92,927.88,439.84,0,18/1/2013
409,954.92,927.88,439.84,1,18/1/2013
410,954.92,927.88,439.86,2,18/1/2013
411,954.92,927.87,439.88,3,18/1/2013
412,954.92,927.86,439.89,4,18/1/2013
413,954.92,927.86,439.9,5,18/1/2013
414,954.92,927.86,439.92,6,18/1/2013
415,954.92,927.86,439.92,7,18/1/2013
416,954.92,927.86,439.93,8,18/1/2013
417,954.92,927.86,439.95,9,18/1/2013
418,954.91,927.86,439.95,10,18/1/2013
419,954.91,927.86,439.95,11,18/1/2013
420,954.91,927.86,439.93,12,18/1/2013
421,954.91,927.86,439.91,13,18/1/2013
422,954.91,927.86,439.89,14,18/1/2013
423,954.91,927.86,439.87,15,18/1/2013
424,954.91,927.86,439.85,16,18/1/2013
425,954.91,927.87,439.85,17,18/1/2013
426,954.91,927.87,439.85,18,18/1/2013
427,954.91,927.87,439.84,19,18/1/2013
428,954.9,927.88,439.83,20,18/1/2013
429,954.9,927.88,439.82,21,18/1/2013
430,954.9,927.88,439.82,22,18/1/2013
431,954.9,927.88,439.82,23,18/1/2013
432,954.9,927.88,439.82,0,19/1/2013
433,954.9,927.88,439.83,1,19/1/2013
434,954.9,927.88,439.85,2,19/1/2013
435,954.9,927.87,439.87,3,19/1/2013
436,954.9,927.86,439.89,4,19/1/2013
437,954.9,927.85,439.9,5,19/1/2013
438,954.89,927.85,439.91,6,19/1/2013
439,954.89,927.85,439.9,7,19/1/2013
440,954.89,927.85,439.91,8,19/1/2013
441,954.89,927.85,439.91,9,19/1/2013
442,954.89,927.85,439.9,10,19/1/2013
443,954.89,927.85,439.9,11,19/1/2013
444,954.89,927.85,439.9,12,19/1/2013
445,954.89,927.85,439.88,13,19/1/2013
446,954.89,927.85,439.89,14,19/1/2013
447,954.89,927.85,439.9,15,19/1/2013
448,954.89,927.85,439.9,16,19/1/2013
449,954.89,927.86,439.9,17,19/1/2013
450,954.89,927.86,439.9,18,19/1/2013
451,954.89,927.86,439.88,19,19/1/2013
452,954.89,927.87,439.86,20,19/1/2013
453,954.89,927.87,439.87,21,19/1/2013
454,954.89,927.87,439.87,22,19/1/2013
455,954.89,927.87,439.87,23,19/1/2013
456,954.89,927.87,439.87,0,20/1/2013
457,954.89,927.89,439.88,1,20/1/2013
458,954.89,927.88,439.89,2,20/1/2013
459,954.89,927.87,439.9,3,20/1/2013
460,954.89,927.87,439.9,4,20/1/2013
461,954.89,927.83,439.9,5,20/1/2013
462,954.89,927.82,439.9,6,20/1/2013
463,954.89,927.81,439.9,7,20/1/2013
464,954.89,927.81,439.9,8,20/1/2013
465,954.89,927.81,439.9,9,20/1/2013
466,954.89,927.81,439.9,10,20/1/2013
467,954.89,927.81,439.9,11,20/1/2013
468,954.89,927.81,439.91,12,20/1/2013
469,954.89,927.81,439.92,13,20/1/2013
470,954.89,927.81,439.93,14,20/1/2013
471,954.89,927.81,439.93,15,20/1/2013
472,954.88,927.81,439.91,16,20/1/2013
473,954.88,927.81,439.91,17,20/1/2013
474,954.88,927.81,439.9,18,20/1/2013
475,954.88,927.81,439.89,19,20/1/2013
476,954.88,927.81,439.88,20,20/1/2013
477,954.88,927.81,439.87,21,20/1/2013
478,954.88,927.81,439.86,22,20/1/2013
479,954.88,927.81,439.87,23,20/1/2013
480,954.88,927.81,439.87,0,21/1/2013
481,954.88,927.8,439.88,1,21/1/2013
482,954.88,927.79,439.89,2,21/1/2013
483,954.88,927.78,439.9,3,21/1/2013
484,954.88,927.76,439.9,4,21/1/2013
485,954.88,927.75,439.91,5,21/1/2013
486,954.88,927.75,439.93,6,21/1/2013
487,954.88,927.75,439.95,7,21/1/2013
488,954.88,927.75,439.96,8,21/1/2013
489,954.88,927.75,439.96,9,21/1/2013
490,954.88,927.75,439.94,10,21/1/2013
491,954.88,927.75,439.93,11,21/1/2013
492,954.87,927.75,439.91,12,21/1/2013
493,954.87,927.75,439.9,13,21/1/2013
494,954.87,927.75,439.88,14,21/1/2013
495,954.87,927.75,439.86,15,21/1/2013
496,954.87,927.75,439.84,16,21/1/2013
497,954.87,927.76,439.83,17,21/1/2013
498,954.87,927.76,439.82,18,21/1/2013
499,954.87,927.76,439.81,19,21/1/2013
500,954.87,927.76,439.8,20,21/1/2013
501,954.87,927.76,439.8,21,21/1/2013
502,954.87,927.76,439.81,22,21/1/2013
503,954.87,927.76,439.81,23,21/1/2013
504,954.87,927.76,439.82,0,22/1/2013
505,954.87,927.76,439.83,1,22/1/2013
506,954.86,927.76,439.85,2,22/1/2013
507,954.86,927.75,439.86,3,22/1/2013
508,954.86,927.74,439.87,4,22/1/2013
509,954.86,927.72,439.87,5,22/1/2013
510,954.86,927.72,439.89,6,22/1/2013
511,954.86,927.72,439.89,7,22/1/2013
512,954.86,927.72,439.89,8,22/1/2013
513,954.86,927.72,439.89,9,22/1/2013
514,954.86,927.72,439.89,10,22/1/2013
515,954.86,927.72,439.88,11,22/1/2013
516,954.86,927.73,439.87,12,22/1/2013
517,954.86,927.73,439.86,13,22/1/2013
518,954.86,927.73,439.84,14,22/1/2013
519,954.86,927.73,439.83,15,22/1/2013
520,954.86,927.73,439.81,16,22/1/2013
521,954.86,927.73,439.8,17,22/1/2013
522,954.86,927.73,439.79,18,22/1/2013
523,954.86,927.73,439.78,19,22/1/2013
524,954.86,927.73,439.77,20,22/1/2013
525,954.86,927.73,439.77,21,22/1/2013
526,954.86,927.73,439.77,22,22/1/2013
527,954.86,927.73,439.78,23,22/1/2013
528,954.86,927.73,439.8,0,23/1/2013
529,954.86,927.72,439.81,1,23/1/2013
530,954.86,927.71,439.82,2,23/1/2013
531,954.86,927.7,439.83,3,23/1/2013
532,954.86,927.69,439.84,4,23/1/2013
533,954.86,927.68,439.85,5,23/1/2013
534,954.86,927.68,439.85,6,23/1/2013
535,954.86,927.68,439.85,7,23/1/2013
536,954.86,927.68,439.85,8,23/1/2013
537,954.86,927.68,439.86,9,23/1/2013
538,954.86,927.68,439.86,10,23/1/2013
539,954.86,927.68,439.85,11,23/1/2013
540,954.86,927.68,439.84,12,23/1/2013
541,954.85,927.68,439.84,13,23/1/2013
542,954.85,927.68,439.84,14,23/1/2013
543,954.85,927.68,439.82,15,23/1/2013
544,954.85,927.68,439.81,16,23/1/2013
545,954.84,927.69,439.81,17,23/1/2013
546,954.84,927.69,439.81,18,23/1/2013
547,954.84,927.69,439.81,19,23/1/2013
548,954.84,927.69,439.82,20,23/1/2013
549,954.84,927.7,439.82,21,23/1/2013
550,954.84,927.7,439.82,22,23/1/2013
551,954.84,927.7,439.83,23,23/1/2013
552,954.84,927.7,439.85,0,24/1/2013
553,954.84,927.69,439.86,1,24/1/2013
554,954.84,927.68,439.87,2,24/1/2013
555,954.84,927.67,439.87,3,24/1/2013
556,954.84,927.66,439.89,4,24/1/2013
557,954.84,927.65,439.9,5,24/1/2013
558,954.84,927.65,439.91,6,24/1/2013
559,954.84,927.65,439.91,7,24/1/2013
560,954.84,927.65,439.92,8,24/1/2013
561,954.84,927.65,439.92,9,24/1/2013
562,954.84,927.65,439.9,10,24/1/2013
563,954.84,927.65,439.9,11,24/1/2013
564,954.84,927.65,439.88,12,24/1/2013
565,954.84,927.65,439.87,13,24/1/2013
566,954.84,927.65,439.86,14,24/1/2013
567,954.84,927.65,439.84,15,24/1/2013
568,954.83,927.66,439.83,16,24/1/2013
569,954.83,927.66,439.81,17,24/1/2013
570,954.83,927.66,439.8,18,24/1/2013
571,954.83,927.66,439.79,19,24/1/2013
572,954.83,927.66,439.77,20,24/1/2013
573,954.83,927.66,439.75,21,24/1/2013
574,954.83,927.67,439.75,22,24/1/2013
575,954.83,927.67,439.76,23,24/1/2013
576,954.83,927.67,439.78,0,25/1/2013
577,954.83,927.66,439.79,1,25/1/2013
578,954.83,927.65,439.8,2,25/1/2013
579,954.83,927.64,439.81,3,25/1/2013
580,954.83,927.63,439.82,4,25/1/2013
581,954.83,927.63,439.84,5,25/1/2013
582,954.83,927.63,439.86,6,25/1/2013
583,954.83,927.63,439.86,7,25/1/2013
584,954.83,927.63,439.87,8,25/1/2013
585,954.83,927.63,439.86,9,25/1/2013
586,954.82,927.63,439.86,10,25/1/2013
587,954.82,927.63,439.84,11,25/1/2013
588,954.82,927.64,439.82,12,25/1/2013
589,954.82,927.64,439.81,13,25/1/2013
590,954.82,927.64,439.79,14,25/1/2013
591,954.82,927.64,439.77,15,25/1/2013
592,954.82,927.64,439.76,16,25/1/2013
593,954.82,927.64,439.76,17,25/1/2013
594,954.82,927.64,439.76,18,25/1/2013
595,954.82,927.64,439.75,19,25/1/2013
596,954.82,927.64,439.75,20,25/1/2013
597,954.82,927.64,439.75,21,25/1/2013
598,954.82,927.64,439.76,22,25/1/2013
599,954.82,927.64,439.76,23,25/1/2013
600,954.81,927.64,439.77,0,26/1/2013
601,954.81,927.63,439.78,1,26/1/2013
602,954.81,927.62,439.79,2,26/1/2013
603,954.81,927.61,439.8,3,26/1/2013
604,954.81,927.6,439.81,4,26/1/2013
605,954.81,927.59,439.82,5,26/1/2013
