,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
14,953.27,926.18,841.34,439.91,14,3/5/2014
15,953.27,926.18,841.33,439.91,15,3/5/2014
16,953.27,926.18,841.31,439.91,16,3/5/2014
17,953.27,926.18,841.28,439.91,17,3/5/2014
18,953.27,926.18,841.29,439.91,18,3/5/2014
19,953.27,926.18,841.3,439.91,19,3/5/2014
20,953.27,926.18,841.31,439.91,20,3/5/2014
21,953.27,926.18,841.32,439.91,21,3/5/2014
22,953.27,926.18,841.32,439.91,22,3/5/2014
23,953.27,926.17,841.33,439.91,23,3/5/2014
0,953.27,926.16,841.34,439.91,0,4/5/2014
1,953.27,926.15,841.35,439.91,1,4/5/2014
2,953.27,926.14,841.36,439.91,2,4/5/2014
3,953.27,926.13,841.37,439.91,3,4/5/2014
4,953.27,926.12,841.37,439.91,4,4/5/2014
5,953.27,926.11,841.38,439.92,5,4/5/2014
6,953.27,926.11,841.39,439.92,6,4/5/2014
7,953.27,926.11,841.39,439.92,7,4/5/2014
8,953.27,926.11,841.4,439.92,8,4/5/2014
9,953.27,926.11,841.41,439.92,9,4/5/2014
10,953.27,926.11,841.42,439.92,10,4/5/2014
11,953.27,926.11,841.42,439.92,11,4/5/2014
12,953.27,926.11,841.43,439.92,12,4/5/2014
13,953.26,926.11,841.44,439.92,13,4/5/2014
14,953.26,926.11,841.45,439.92,14,4/5/2014
15,953.26,926.11,841.42,439.92,15,4/5/2014
16,953.26,926.11,841.4,439.92,16,4/5/2014
17,953.26,926.11,841.37,439.92,17,4/5/2014
18,953.26,926.12,841.38,439.92,18,4/5/2014
19,953.26,926.12,841.37,439.92,19,4/5/2014
20,953.25,926.12,841.35,439.92,20,4/5/2014
21,953.25,926.12,841.35,439.92,21,4/5/2014
22,953.25,926.12,841.36,439.92,22,4/5/2014
23,953.25,926.12,841.37,439.92,23,4/5/2014
0,953.25,926.11,841.38,439.92,0,5/5/2014
1,953.25,926.1,841.39,439.92,1,5/5/2014
2,953.25,926.1,841.4,439.92,2,5/5/2014
3,923.25,926.09,841.42,439.92,3,5/5/2014
4,953.25,926.08,841.43,439.92,4,5/5/2014
5,953.25,926.07,841.43,439.92,5,5/5/2014
6,953.25,926.06,841.43,439.92,6,5/5/2014
7,953.25,926.06,841.44,439.93,7,5/5/2014
8,953.25,926.06,841.45,439.93,8,5/5/2014
9,953.25,926.06,841.46,439.93,9,5/5/2014
10,953.25,926.06,841.47,439.93,10,5/5/2014
11,953.25,926.06,841.48,439.94,11,5/5/2014
12,953.24,926.07,841.49,439.95,12,5/5/2014
13,953.24,926.07,841.49,439.95,13,5/5/2014
14,953.24,926.07,841.5,439.95,14,5/5/2014
15,953.24,926.07,841.47,439.95,15,5/5/2014
16,953.24,926.07,841.45,439.95,16,5/5/2014
17,953.24,926.07,841.46,439.96,17,5/5/2014
18,953.24,926.07,841.47,439.95,18,5/5/2014
19,953.24,926.07,841.48,439.97,19,5/5/2014
20,953.23,926.08,841.48,439.97,20,5/5/2014
21,953.23,926.08,841.49,439.97,21,5/5/2014
22,953.23,926.08,841.5,439.98,22,5/5/2014
23,953.23,926.08,841.51,439.98,23,5/5/2014
0,953.23,926.08,841.52,439.98,0,6/5/2014
1,953.23,926.07,841.53,440,1,6/5/2014
2,953.23,926.06,841.53,440,2,6/5/2014
3,953.23,926.05,841.55,440,3,6/5/2014
4,953.23,926.04,841.55,440,4,6/5/2014
5,953.23,926.04,841.56,440,5,6/5/2014
6,953.23,926.02,841.57,440,6,6/5/2014
7,953.23,926.02,841.58,440,7,6/5/2014
8,953.23,926.02,841.59,440,8,6/5/2014
9,953.23,926.02,841.59,440,9,6/5/2014
10,953.23,926.02,841.6,440,10,6/5/2014
11,953.23,926.02,841.61,440,11,6/5/2014
12,953.23,926.02,841.61,440,12,6/5/2014
13,953.23,926.02,841.62,440,13,6/5/2014
14,953.23,926.02,841.59,440,14,6/5/2014
15,953.23,926.02,841.55,440,15,6/5/2014
16,953.23,926.02,841.52,440,16,6/5/2014
17,953.22,926.02,841.5,440,17,6/5/2014
18,953.22,926.02,841.5,440,18,6/5/2014
19,953.22,926.02,841.51,440,19,6/5/2014
20,953.22,926.02,841.49,440,20,6/5/2014
21,953.22,926.02,841.5,440,21,6/5/2014
22,953.22,926.02,841.5,440,22,6/5/2014
23,953.22,926.02,841.51,440,23,6/5/2014
0,953.22,926.02,841.52,440,0,7/5/2014
1,953.22,926.02,841.53,440,1,7/5/2014
2,953.22,926,841.53,440,2,7/5/2014
3,953.22,925.99,841.54,440,3,7/5/2014
4,953.22,925.98,841.55,440,4,7/5/2014
5,953.22,925.96,841.56,440,5,7/5/2014
6,953.22,925.95,841.57,440,6,7/5/2014
7,953.22,925.95,841.57,440,7,7/5/2014
8,953.22,925.95,841.58,440,8,7/5/2014
9,953.22,925.95,841.59,440,9,7/5/2014
10,953.22,925.95,841.6,440,10,7/5/2014
11,953.21,925.95,841.61,440,11,7/5/2014
12,953.21,925.95,841.59,440,12,7/5/2014
13,953.21,925.95,841.56,440,13,7/5/2014
14,953.21,925.95,841.52,440,14,7/5/2014
15,953.21,925.95,841.45,440,15,7/5/2014
16,953.21,925.95,841.37,440,16,7/5/2014
17,953.21,925.95,841.29,440,17,7/5/2014
18,953.21,925.95,841.29,440,18,7/5/2014
19,953.21,925.95,841.3,440,19,7/5/2014
20,953.2,926.95,841.31,440,20,7/5/2014
21,953.2,925.95,841.32,440,21,7/5/2014
22,953.2,925.95,841.33,440,22,7/5/2014
23,953.2,925.95,841.34,440,23,7/5/2014
0,953.2,925.95,841.35,440,0,8/5/2014
1,953.2,925.94,841.36,440,1,8/5/2014
2,953.2,925.93,841.37,440,2,8/5/2014
3,953.2,925.93,841.37,440,3,8/5/2014
4,953.2,925.92,841.38,440,4,8/5/2014
5,953.2,925.92,841.39,440,5,8/5/2014
6,953.2,925.91,841.4,440,6,8/5/2014
7,953.2,925.91,841.41,440,7,8/5/2014
8,953.2,925.91,841.42,440,8,8/5/2014
9,953.2,925.91,841.43,440,9,8/5/2014
10,953.2,925.91,841.43,440,10,8/5/2014
11,953.2,925.91,841.42,440,11,8/5/2014
12,953.19,925.91,841.39,440,12,8/5/2014
13,953.19,925.91,841.36,440,13,8/5/2014
14,953.19,925.91,841.32,440,14,8/5/2014
15,953.19,925.91,841.29,440,15,8/5/2014
16,953.19,925.91,841.26,440,16,8/5/2014
17,953.19,925.91,841.22,440,17,8/5/2014
18,953.19,925.91,841.23,440,18,8/5/2014
19,953.19,925.91,841.24,440,19,8/5/2014
20,953.19,925.91,841.25,440,20,8/5/2014
21,953.19,925.91,841.26,440,21,8/5/2014
22,953.19,925.91,841.26,440,22,8/5/2014
23,953.19,925.91,841.27,440,23,8/5/2014
0,953.18,925.91,841.28,440,0,9/5/2014
1,953.18,925.9,841.29,440,1,9/5/2014
2,953.18,925.89,841.29,440,2,9/5/2014
3,953.18,925.87,841.3,440,3,9/5/2014
4,953.18,925.86,841.31,440,4,9/5/2014
5,953.18,925.86,841.32,440,5,9/5/2014
6,953.18,925.86,841.33,440,6,9/5/2014
7,953.18,925.86,841.34,440,7,9/5/2014
8,953.18,925.86,841.34,440,8,9/5/2014
9,953.18,925.86,841.35,440,9,9/5/2014
10,953.18,925.86,841.36,440,10,9/5/2014
11,953.18,925.86,841.36,440,11,9/5/2014
12,953.17,925.86,841.35,440,12,9/5/2014
13,953.17,925.86,841.31,440,13,9/5/2014
14,953.17,925.86,841.27,440,14,9/5/2014
15,953.17,925.86,841.24,440,15,9/5/2014
16,953.17,925.86,841.24,440,16,9/5/2014
17,953.17,925.86,841.25,440,17,9/5/2014
18,953.17,925.86,841.26,440,18,9/5/2014
19,953.17,925.86,841.23,440,19,9/5/2014
20,953.17,925.86,841.19,440,20,9/5/2014
21,953.17,925.86,841.2,440,21,9/5/2014
22,953.17,925.86,841.21,440,22,9/5/2014
23,953.16,925.86,841.22,440,23,9/5/2014
0,953.16,925.86,841.22,440,0,10/5/2014
1,953.16,925.85,841.23,440,1,10/5/2014
2,953.16,925.84,841.24,440,2,10/5/2014
3,953.16,925.83,841.25,440,3,10/5/2014
4,953.16,925.82,841.26,440,4,10/5/2014
5,953.16,925.8,841.26,440,5,10/5/2014
6,953.16,925.78,841.27,440,6,10/5/2014
7,953.16,925.78,841.28,440,7,10/5/2014
8,953.16,925.78,841.29,440,8,10/5/2014
9,953.16,925.78,841.3,440,9,10/5/2014
10,953.16,925.78,841.31,440,10,10/5/2014
11,953.16,925.78,841.34,440,11,10/5/2014
12,953.16,925.78,841.32,440,12,10/5/2014
13,953.16,925.78,841.33,440,13,10/5/2014
14,953.16,925.78,841.34,440,14,10/5/2014
15,953.16,925.78,841.34,440,15,10/5/2014
16,953.16,925.78,841.34,440,16,10/5/2014
17,953.15,925.78,841.34,440,17,10/5/2014
18,953.15,925.78,841.35,440,18,10/5/2014
19,953.15,925.78,841.33,440,19,10/5/2014
20,953.15,925.78,841.3,440,20,10/5/2014
21,953.15,925.78,841.29,440,21,10/5/2014
22,953.15,925.78,841.3,440,22,10/5/2014
23,953.15,925.78,841.31,440,23,10/5/2014
0,953.14,925.78,841.32,440,0,11/5/2014
1,953.14,925.77,841.32,440,1,11/5/2014
2,953.14,925.76,841.33,440,2,11/5/2014
3,953.14,925.75,841.34,440,3,11/5/2014
4,953.14,925.74,841.35,440,4,11/5/2014
5,953.14,925.73,841.35,440,5,11/5/2014
6,953.14,925.72,841.36,440,6,11/5/2014
7,953.14,925.72,841.36,440,7,11/5/2014
8,953.14,925.72,841.37,440,8,11/5/2014
9,953.14,925.72,841.38,440,9,11/5/2014
10,953.14,925.72,841.38,440,10,11/5/2014
11,953.14,925.72,841.39,440,11,11/5/2014
12,953.14,925.72,841.399,440,12,11/5/2014
13,953.14,925.72,841.35,440,13,11/5/2014
14,953.14,925.72,841.32,440,14,11/5/2014
15,953.14,925.72,841.29,440,15,11/5/2014
16,953.14,925.72,841.25,440,16,11/5/2014
17,953.14,925.72,841.25,440,17,11/5/2014
18,953.14,925.72,841.26,440,18,11/5/2014
19,953.14,925.72,841.26,440,19,11/5/2014
20,953.14,925.72,841.27,440,20,11/5/2014
21,953.14,925.72,841.28,440,21,11/5/2014
22,953.13,925.72,841.28,440,22,11/5/2014
23,953.13,925.72,841.29,440,23,11/5/2014
0,953.13,925.71,841.29,440,0,12/5/2014
1,953.13,925.7,841.3,440,1,12/5/2014
2,953.13,925.69,841.31,440,2,12/5/2014
3,953.13,925.68,841.32,440,3,12/5/2014
4,953.13,925.67,841.33,440,4,12/5/2014
5,953.13,925.66,841.33,440,5,12/5/2014
6,953.13,925.66,841.34,440,6,12/5/2014
7,953.13,925.66,841.35,440,7,12/5/2014
8,953.13,925.66,841.35,440,8,12/5/2014
9,953.13,925.66,841.36,440,9,12/5/2014
10,953.13,925.66,841.37,440,10,12/5/2014
11,953.13,925.66,841.37,440,11,12/5/2014
12,953.12,925.66,841.34,440,12,12/5/2014
13,953.12,925.66,841.3,440,13,12/5/2014
14,953.12,925.66,841.27,440,14,12/5/2014
15,953.12,925.66,841.23,440,15,12/5/2014
16,953.12,925.66,841.2,440,16,12/5/2014
17,953.12,925.66,841,440,17,12/5/2014
18,953.12,925.66,841.17,440,18,12/5/2014
19,953.12,925.66,841.18,440,19,12/5/2014
20,953.12,925.66,841.19,440,20,12/5/2014
21,953.12,925.66,841.19,440,21,12/5/2014
22,953.12,925.66,841.2,440,22,12/5/2014
23,953.12,925.66,841.21,440,23,12/5/2014
0,953.11,925.66,841.22,440,0,13/5/2014
1,953.11,925.65,841.23,440,1,13/5/2014
2,953.11,925.63,841.23,440,2,13/5/2014
3,953.11,925.63,841.24,440,3,13/5/2014
4,953.11,925.6,841.25,440,4,13/5/2014
5,953.11,925.59,841.26,440,5,13/5/2014
6,953.11,925.57,841.27,440,6,13/5/2014
7,953.11,925.57,841.27,440,7,13/5/2014
8,953.11,925.57,841.28,440,8,13/5/2014
9,953.11,925.57,841.29,440,9,13/5/2014
10,953.11,925.57,841.3,440,10,13/5/2014
11,953.11,925.57,841.31,440,11,13/5/2014
12,953.1,925.57,841.27,440,12,13/5/2014
13,953.1,925.57,841.24,440,13,13/5/2014
14,953.1,925.57,841.2,440,14,13/5/2014
15,953.1,925.57,841.17,440,15,13/5/2014
16,953.1,925.57,841.13,440,16,13/5/2014
17,953.1,925.57,841.09,440,17,13/5/2014
18,953.1,925.57,841.1,440,18,13/5/2014
19,953.1,925.57,841.11,440,19,13/5/2014
20,953.1,925.57,841.12,440,20,13/5/2014
21,953.1,925.57,841.12,440,21,13/5/2014
22,953.09,925.57,841.13,440,22,13/5/2014
23,953.09,925.57,841.14,440,23,13/5/2014
0,953.09,925.57,841.15,440,0,14/5/2014
1,953.09,925.57,841.16,440,1,14/5/2014
2,953.09,925.57,841.16,440,2,14/5/2014
3,953.09,925.57,841.16,440,3,14/5/2014
4,953.09,925.57,841.17,440,4,14/5/2014
5,953.09,925.57,841.18,440,5,14/5/2014
6,953.09,925.57,841.19,440,6,14/5/2014
7,953.09,925.57,841.2,440,7,14/5/2014
8,953.09,925.57,841.2,440,8,14/5/2014
9,953.09,925.57,841.21,440,9,14/5/2014
10,953.09,925.57,841.22,440,10,14/5/2014
11,953.09,925.57,841.23,440,11,14/5/2014
12,953.08,925.57,841.23,440,12,14/5/2014
13,953.08,925.57,841.2,440,13,14/5/2014
14,953.08,925.57,841.16,440,14,14/5/2014
15,953.08,925.57,841.12,440,15,14/5/2014
16,953.08,925.57,841.09,440,16,14/5/2014
17,953.08,925.58,841.1,440,17,14/5/2014
18,953.08,925.58,841.09,440,18,14/5/2014
19,953.08,925.58,841.07,440,19,14/5/2014
20,953.08,925.58,841.56,440,20,14/5/2014
21,953.08,925.58,841.06,440,21,14/5/2014
22,953.08,925.58,841.07,440,22,14/5/2014
23,953.08,925.58,841.07,440,23,14/5/2014
0,953.08,925.58,841.08,440,0,15/5/2014
1,953.08,925.58,841.09,440,1,15/5/2014
2,953.08,925.58,841.1,440,2,15/5/2014
3,953.08,925.58,841.1,440,3,15/5/2014
4,953.08,925.58,841.11,440,4,15/5/2014
5,953.08,925.58,841.12,440,5,15/5/2014
6,953.07,925.58,841.13,440,6,15/5/2014
7,953.07,925.58,841.13,440,7,15/5/2014
8,953.07,925.58,841.14,440,8,15/5/2014
9,953.07,925.58,841.15,440,9,15/5/2014
10,953.07,925.58,841.15,440,10,15/5/2014
11,953.07,925.58,841.16,440,11,15/5/2014
12,953.06,925.58,841.17,440,12,15/5/2014
13,953.06,925.58,841.13,440,13,15/5/2014
14,953.06,925.58,841.09,440,14,15/5/2014
15,953.06,925.58,841.05,440,15,15/5/2014
16,953.06,925.58,841.02,440,16,15/5/2014
17,953.06,925.58,841.06,440,17,15/5/2014
18,953.06,925.58,841.013,440,18,15/5/2014
19,953.06,925.58,841.02,440,19,15/5/2014
20,953.06,925.59,841.03,440,20,15/5/2014
21,953.06,925.59,841.04,440,21,15/5/2014
22,953.06,925.59,841.04,440,22,15/5/2014
23,953.06,925.59,841.05,440,23,15/5/2014
0,953.06,925.59,841.06,440,0,16/5/2014
1,953.06,925.59,841.06,440,1,16/5/2014
2,953.06,925.59,841.07,440,2,16/5/2014
3,953.06,925.59,841.08,440,3,16/5/2014
4,953.06,925.59,841.09,440,4,16/5/2014
5,953.06,925.6,841.1,440,5,16/5/2014
6,953.06,925.6,841.11,440,6,16/5/2014
7,953.06,925.6,841.11,440,7,16/5/2014
8,953.06,925.6,841.12,440,8,16/5/2014
9,953.06,925.6,841.13,440,9,16/5/2014
10,953.06,925.6,841.14,440,10,16/5/2014
11,953.06,925.6,841.14,440,11,16/5/2014
12,953.05,925.6,841.15,440,12,16/5/2014
13,953.05,925.6,841.16,440,13,16/5/2014
14,953.05,925.6,841.12,440,14,16/5/2014
15,953.05,925.6,841.08,440,15,16/5/2014
16,953.05,925.6,841.05,440,16,16/5/2014
17,953.05,925.61,841.01,440,17,16/5/2014
18,953.05,925.61,841.01,440,18,16/5/2014
19,953.05,925.61,841.02,440,19,16/5/2014
20,953.05,925.61,841.02,440,20,16/5/2014
21,953.05,925.61,841.03,440,21,16/5/2014
22,953.05,925.61,841.04,440,22,16/5/2014
23,953.05,925.61,841.05,440,23,16/5/2014
0,953.05,925.61,841.06,440,0,17/5/2014
1,953.05,925.61,841.07,440,1,17/5/2014
2,953.05,925.61,841.07,440,2,17/5/2014
3,953.05,925.61,841.07,440,3,17/5/2014
4,953.05,925.61,841.08,440,4,17/5/2014
5,953.05,925.61,841.09,440,5,17/5/2014
6,953.04,925.61,841.1,440,6,17/5/2014
7,953.04,925.61,841.1,440,7,17/5/2014
8,953.04,925.61,841.12,440,8,17/5/2014
9,953.04,925.61,841.12,440,9,17/5/2014
10,953.04,925.61,841.13,440,10,17/5/2014
11,953.04,925.61,841.13,440,11,17/5/2014
12,953.04,925.61,841.14,440,12,17/5/2014
13,953.04,925.61,841.15,440,13,17/5/2014
14,953.04,925.61,841.12,440,14,17/5/2014
15,953.04,925.61,841.08,440,15,17/5/2014
16,953.03,925.61,841.05,440,16,17/5/2014
17,953.03,925.61,841.01,440,17,17/5/2014
18,953.03,925.61,841.01,440,18,17/5/2014
19,953.03,925.61,841.02,440,19,17/5/2014
20,953.03,925.62,841.03,440,20,17/5/2014
21,953.03,925.62,841.03,440,21,17/5/2014
22,953.03,925.62,841.04,440,22,17/5/2014
23,953.03,925.62,841.05,440,23,17/5/2014
0,953.03,925.62,841.06,440,0,18/5/2014
1,953.03,925.61,841.07,440,1,18/5/2014
2,953.03,925.6,841.09,440,2,18/5/2014
3,953.03,925.59,841.1,440,3,18/5/2014
4,953.03,925.58,841.11,440,4,18/5/2014
5,953.03,925.57,841.12,440,5,18/5/2014
6,953.03,925.56,841.13,440,6,18/5/2014
7,953.03,925.56,841.14,440,7,18/5/2014
8,953.03,925.56,841.15,440,8,18/5/2014
9,953.03,925.56,841.16,440,9,18/5/2014
10,953.03,925.56,841.17,440,10,18/5/2014
11,953.03,925.56,841.18,440,11,18/5/2014
12,953.02,925.56,841.19,440,12,18/5/2014
13,953.02,925.56,841.2,440,13,18/5/2014
14,953.02,925.56,841.17,440,14,18/5/2014
15,953.02,925.56,841.14,440,15,18/5/2014
16,953.02,925.56,841.11,440,16,18/5/2014
17,953.02,925.56,841.08,440,17,18/5/2014
18,953.02,925.56,841.08,440,18,18/5/2014
19,953.02,925.57,841.09,440,19,18/5/2014
20,953.02,925.57,841.1,440,20,18/5/2014
21,953.02,925.57,841.11,440,21,18/5/2014
22,953.02,925.57,841.12,440,22,18/5/2014
23,953.02,925.57,841.13,440,23,18/5/2014
0,953.02,925.57,841.14,440,0,19/5/2014
1,953.02,925.56,841.15,440,1,19/5/2014
2,953.02,925.55,841.16,440,2,19/5/2014
3,953.02,925.54,841.16,440,3,19/5/2014
4,953.02,925.53,841.16,440,4,19/5/2014
5,953.02,925.52,841.18,440,5,19/5/2014
6,953.02,925.52,841.19,440,6,19/5/2014
7,953.02,925.52,841.19,440,7,19/5/2014
8,953.02,925.52,841.2,440,8,19/5/2014
9,953.02,925.52,841.21,440,9,19/5/2014
10,953.02,925.52,841.22,440,10,19/5/2014
11,953.02,925.52,841.22,440,11,19/5/2014
12,953.02,925.52,841.23,440,12,19/5/2014
13,953.01,925.52,841.24,440,13,19/5/2014
14,953.01,925.52,841.2,440,14,19/5/2014
15,953.01,925.52,841.17,440,15,19/5/2014
16,953.01,925.52,841.13,440,16,19/5/2014
17,953.01,925.52,841.1,440,17,19/5/2014
18,953.01,925.52,841.1,440,18,19/5/2014
19,953.01,925.52,841.11,440,19,19/5/2014
20,953.01,925.52,841.12,440,20,19/5/2014
21,953.01,925.52,841.12,440,21,19/5/2014
22,953.01,925.52,841.13,440,22,19/5/2014
23,953.01,925.52,841.14,440,23,19/5/2014
0,953.01,925.52,841.15,440,0,20/5/2014
1,953.01,925.51,841.16,440,1,20/5/2014
2,953.01,925.49,841.16,440,2,20/5/2014
3,953.01,925.49,841.17,440,3,20/5/2014
4,953.01,925.48,841.18,440,4,20/5/2014
5,953.01,925.47,841.19,440,5,20/5/2014
6,953.01,925.47,841.19,440,6,20/5/2014
7,953.01,925.47,841.2,440,7,20/5/2014
8,953.01,925.47,841.21,440,8,20/5/2014
9,953,925.48,841.22,440,9,20/5/2014
10,953,925.48,841.23,440,10,20/5/2014
11,953,925.49,841.23,440,11,20/5/2014
12,953,925.49,841.24,440,12,20/5/2014
13,953,925.5,841.24,440,13,20/5/2014
14,953,925.5,841.21,440,14,20/5/2014
15,953,925.5,841.18,440,15,20/5/2014
16,953,925.5,841.14,440,16,20/5/2014
17,953,925.5,841.11,440,17,20/5/2014
18,953,925.5,841.12,440,18,20/5/2014
19,953,925.5,841.13,440,19,20/5/2014
20,953,925.5,841.13,440,20,20/5/2014
21,953,925.5,841.14,440,21,20/5/2014
22,953,925.5,841.15,440,22,20/5/2014
23,953,925.5,841.16,440,23,20/5/2014
0,953,925.5,841.17,440,0,21/5/2014
1,953,925.5,841.17,440,1,21/5/2014
2,953,925.49,841.18,440,2,21/5/2014
3,953,925.48,841.19,440,3,21/5/2014
4,953,925.47,841.2,440,4,21/5/2014
5,953,925.46,841.21,440,5,21/5/2014
6,953,925.46,841.22,440,6,21/5/2014
7,952.99,925.46,841.23,440,7,21/5/2014
8,952.99,925.46,841.23,440,8,21/5/2014
9,952.99,925.46,841.24,440,9,21/5/2014
10,952.99,925.46,841.26,440,10,21/5/2014
11,952.99,925.46,841.27,440,11,21/5/2014
12,952.98,925.46,841.28,440,12,21/5/2014
13,952.98,925.46,841.29,440,13,21/5/2014
14,952.98,925.46,841.25,440,14,21/5/2014
15,952.98,925.46,841.22,440,15,21/5/2014
16,952.98,925.46,841.2,440,16,21/5/2014
17,952.98,925.46,841.16,440,17,21/5/2014
18,952.98,925.46,841.17,440,18,21/5/2014
19,952.98,925.47,841.19,440,19,21/5/2014
20,952.98,925.47,841.2,440,20,21/5/2014
21,952.98,925.47,841.21,440,21,21/5/2014
22,952.98,925.48,841.22,440,22,21/5/2014
23,952.98,925.49,841.23,440,23,21/5/2014
0,952.98,925.49,841.25,440,0,22/5/2014
1,952.98,925.48,841.27,440,1,22/5/2014
2,952.98,925.47,841.29,440,2,22/5/2014
3,952.98,925.46,841.31,440,3,22/5/2014
4,952.98,925.45,841.33,440,4,22/5/2014
5,952.98,925.45,841.35,440,5,22/5/2014
6,952.98,925.44,841.35,440,6,22/5/2014
7,952.98,925.44,841.37,440,7,22/5/2014
8,952.98,925.44,841.38,440,8,22/5/2014
9,952.98,925.44,841.39,440,9,22/5/2014
10,952.98,925.44,841.4,440,10,22/5/2014
11,952.98,925.44,841.41,440,11,22/5/2014
12,952.98,925.44,841.42,440,12,22/5/2014
13,952.98,925.44,841.43,440,13,22/5/2014
14,952.98,925.45,841.4,440,14,22/5/2014
15,952.98,925.45,841.37,440,15,22/5/2014
16,952.98,925.45,841.34,440,16,22/5/2014
17,952.97,925.45,841.31,440,17,22/5/2014
18,952.97,925.45,841.32,440,18,22/5/2014
19,952.97,925.45,841.32,440,19,22/5/2014
20,952.97,925.45,841.33,440,20,22/5/2014
21,952.97,925.45,841.34,440,21,22/5/2014
22,952.97,925.45,841.35,440,22,22/5/2014
23,952.97,925.45,841.37,440,23,22/5/2014
0,952.97,925.45,841.38,440,0,23/5/2014
1,952.97,925.44,841.39,440,1,23/5/2014
2,952.97,925.43,841.4,440,2,23/5/2014
3,952.97,925.42,841.41,440,3,23/5/2014
4,952.97,925.41,841.42,440,4,23/5/2014
5,952.97,925.4,841.43,440,5,23/5/2014
6,952.97,925.39,841.44,440,6,23/5/2014
7,952.97,925.39,841.45,440,7,23/5/2014
8,952.97,925.39,841.46,440,8,23/5/2014
9,952.97,925.39,841.47,440,9,23/5/2014
10,952.97,925.39,841.44,440,10,23/5/2014
11,952.97,925.39,841.41,440,11,23/5/2014
12,952.97,925.39,841.38,440,12,23/5/2014
13,952.97,925.39,841.34,440,13,23/5/2014
14,952.97,925.39,841.31,440,14,23/5/2014
15,952.97,925.39,841.28,440,15,23/5/2014
16,952.97,925.39,841.25,440,16,23/5/2014
17,952.97,925.39,841.21,440,17,23/5/2014
18,952.96,925.4,841.22,440,18,23/5/2014
19,952.96,925.4,841.23,440,19,23/5/2014
20,952.96,925.4,841.24,440,20,23/5/2014
