,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
109,953.42,925.18,841.322,682.755,439.7,13,5/8/2015
110,953.42,925.18,841.302,682.885,439.7,14,5/8/2015
111,953.42,925.18,841.286,682.676,439.69,15,5/8/2015
112,953.42,925.18,841.263,682.761,439.69,16,5/8/2015
113,953.42,925.18,841.244,682.816,439.69,17,5/8/2015
114,953.42,925.19,841.227,682.798,439.69,18,5/8/2015
115,953.42,925.19,841.208,682.854,439.69,19,5/8/2015
116,953.41,925.19,841.189,682.772,439.68,20,5/8/2015
117,953.41,925.19,841.171,682.726,439.68,21,5/8/2015
118,953.41,925.19,841.153,682.671,439.68,22,5/8/2015
119,953.41,925.19,841.177,682.671,439.68,23,5/8/2015
120,953.41,925.19,841.208,682.772,439.68,0,6/8/2015
121,953.41,925.19,841.237,682.77,439.68,1,6/8/2015
122,953.41,925.18,841.274,682.738,439.68,2,6/8/2015
123,953.41,925.17,841.311,682.823,439.68,3,6/8/2015
124,953.41,925.17,841.35,682.667,439.68,4,6/8/2015
125,953.41,925.17,841.39,682.741,439.68,5,6/8/2015
126,953.41,925.17,841.434,682.848,439.68,6,6/8/2015
127,953.41,925.17,841.478,682.673,439.67,7,6/8/2015
128,953.41,925.17,841.527,682.801,439.67,8,6/8/2015
129,953.41,925.18,841.565,682.714,439.67,9,6/8/2015
130,953.41,925.18,841.603,682.826,439.67,10,6/8/2015
131,953.41,925.18,841.602,682.708,439.67,11,6/8/2015
132,953.41,925.18,841.603,682.664,439.67,12,6/8/2015
133,953.41,925.19,841.596,682.664,439.67,13,6/8/2015
134,953.41,925.19,841.584,682.666,439.67,14,6/8/2015
135,953.41,925.19,841.568,682.785,439.67,15,6/8/2015
136,953.41,925.19,841.552,682.838,439.66,16,6/8/2015
137,953.4,925.2,841.538,682.723,439.66,17,6/8/2015
138,953.4,925.2,841.524,682.812,439.66,18,6/8/2015
139,953.4,925.2,841.509,682.797,439.65,19,6/8/2015
140,953.4,925.2,841.492,682.863,439.65,20,6/8/2015
141,953.4,925.2,841.477,682.688,439.65,21,6/8/2015
142,953.4,925.2,841.458,682.729,439.66,22,6/8/2015
143,953.4,925.2,841.443,682.831,439.66,23,6/8/2015
144,953.4,925.21,841.428,682.769,439.66,0,7/8/2015
145,953.4,925.21,841.448,682.788,439.66,1,7/8/2015
146,953.4,925.21,841.475,682.742,439.66,2,7/8/2015
147,953.4,925.21,841.498,682.788,439.66,3,7/8/2015
148,953.4,925.21,841.521,682.812,439.66,4,7/8/2015
149,953.4,925.22,841.545,682.807,439.66,5,7/8/2015
150,953.4,925.22,841.577,682.784,439.66,6,7/8/2015
151,953.4,925.22,841.596,682.745,439.66,7,7/8/2015
152,953.4,925.22,841.619,682.798,439.66,8,7/8/2015
153,953.4,925.22,841.638,682.822,439.66,9,7/8/2015
154,953.4,925.22,841.663,682.695,439.66,10,7/8/2015
155,953.4,925.22,841.648,682.779,439.66,11,7/8/2015
156,953.4,925.23,841.622,682.786,439.66,12,7/8/2015
157,953.4,925.23,841.623,682.772,439.66,13,7/8/2015
158,953.4,925.23,841.622,682.664,439.66,14,7/8/2015
159,953.4,925.23,841.603,682.512,439.65,15,7/8/2015
160,953.4,925.23,841.588,682.767,439.65,16,7/8/2015
161,953.4,925.23,841.567,682.751,439.65,17,7/8/2015
162,953.4,925.23,841.55,682.72,439.65,18,7/8/2015
163,953.4,925.23,841.53,682.72,439.65,19,7/8/2015
164,953.4,925.23,841.511,682.72,439.65,20,7/8/2015
165,953.4,925.23,841.492,682.677,439.65,21,7/8/2015
166,953.4,925.23,841.471,682.612,439.65,22,7/8/2015
167,953.4,925.24,841.493,682.761,439.66,23,7/8/2015
168,953.4,925.24,841.513,682.772,439.66,0,8/8/2015
169,953.4,925.24,841.535,682.708,439.66,1,8/8/2015
170,953.4,925.24,841.558,682.729,439.66,2,8/8/2015
171,953.4,925.24,841.58,682.773,439.66,3,8/8/2015
172,953.4,925.25,841.603,682.8,439.66,4,8/8/2015
173,953.4,925.25,841.625,682.732,439.65,5,8/8/2015
174,953.4,925.25,841.645,682.753,439.65,6,8/8/2015
175,953.4,925.25,841.665,682.815,439.65,7,8/8/2015
176,953.4,925.25,841.687,682.881,439.65,8,8/8/2015
177,953.4,925.25,841.701,682.766,439.66,9,8/8/2015
178,953.4,925.25,841.689,682.618,439.66,10,8/8/2015
179,953.4,925.25,841.673,682.776,439.66,11,8/8/2015
180,953.4,925.25,841.651,682.776,439.66,12,8/8/2015
181,953.4,925.26,841.635,682.725,439.66,13,8/8/2015
182,953.4,925.26,841.616,682.843,439.66,14,8/8/2015
183,953.4,925.26,841.596,682.711,439.65,15,8/8/2015
184,953.4,925.26,841.58,682.862,439.65,16,8/8/2015
185,953.4,925.26,841.562,682.772,439.65,17,8/8/2015
186,953.4,925.27,841.541,682.755,439.65,18,8/8/2015
187,953.4,925.27,841.522,682.906,439.64,19,8/8/2015
188,953.4,925.27,841.501,682.825,439.62,20,8/8/2015
189,953.4,925.27,841.482,682.682,439.62,21,8/8/2015
190,953.4,925.27,841.463,682.719,439.63,22,8/8/2015
191,953.4,925.27,841.481,682.835,439.64,23,8/8/2015
192,953.4,925.27,841.5,682.841,439.64,0,9/8/2015
193,953.4,925.27,841.52,682.682,439.65,1,9/8/2015
194,953.4,925.27,841.54,682.784,439.65,2,9/8/2015
195,953.4,925.27,841.565,682.834,439.65,3,9/8/2015
196,953.4,925.26,841.587,682.68,439.65,4,9/8/2015
197,953.4,925.25,841.609,682.782,439.65,5,9/8/2015
198,953.4,925.24,841.631,682.649,439.65,6,9/8/2015
199,953.4,925.24,841.649,682.649,439.65,7,9/8/2015
200,953.4,925.24,841.673,682.837,439.65,8,9/8/2015
201,953.4,925.24,841.687,682.8,439.65,9,9/8/2015
202,953.4,925.24,841.668,682.732,439.65,10,9/8/2015
203,953.4,925.24,841.648,682.692,439.65,11,9/8/2015
204,953.4,925.25,841.632,682.393,439.65,12,9/8/2015
205,953.4,925.25,841.611,682.354,439.65,13,9/8/2015
206,953.4,925.25,841.594,682.437,439.65,14,9/8/2015
207,953.4,925.25,841.575,682.46,439.65,15,9/8/2015
208,953.4,925.25,841.557,682.466,439.65,16,9/8/2015
209,953.4,925.25,841.534,682.522,439.65,17,9/8/2015
210,953.4,925.25,841.516,682.735,439.65,18,9/8/2015
211,953.4,925.25,841.495,682.779,439.65,19,9/8/2015
212,953.4,925.25,841.476,682.779,439.65,20,9/8/2015
213,953.4,925.25,841.455,682.748,439.65,21,9/8/2015
214,953.4,925.25,841.442,682.744,439.65,22,9/8/2015
215,953.4,925.25,841.464,682.729,439.65,23,9/8/2015
216,953.4,925.25,841.484,682.68,439.66,0,10/8/2015
217,953.4,925.25,841.505,682.677,439.67,1,10/8/2015
218,953.4,925.25,841.527,682.788,439.68,2,10/8/2015
219,953.4,925.25,841.546,682.776,439.69,3,10/8/2015
220,953.4,925.25,841.57,682.708,439.69,4,10/8/2015
221,953.4,925.25,841.591,682.751,439.68,5,10/8/2015
222,953.4,925.24,841.61,682.621,439.69,6,10/8/2015
223,953.4,925.24,841.631,682.773,439.68,7,10/8/2015
224,953.4,925.24,841.652,682.741,439.68,8,10/8/2015
225,953.4,925.24,841.671,682.807,439.67,9,10/8/2015
226,953.4,925.24,841.684,682.755,439.67,10,10/8/2015
227,953.4,925.24,841.667,682.62,439.67,11,10/8/2015
228,953.4,925.24,841.648,682.587,439.67,12,10/8/2015
229,953.4,925.24,841.629,682.586,439.67,13,10/8/2015
230,953.4,925.24,841.609,682.438,439.67,14,10/8/2015
231,953.4,925.25,841.594,682.292,439.66,15,10/8/2015
232,953.4,925.25,841.571,682.431,439.66,16,10/8/2015
233,953.4,925.25,841.557,682.412,439.66,17,10/8/2015
234,953.4,925.25,841.535,682.624,439.65,18,10/8/2015
235,953.4,925.25,841.521,682.896,439.65,19,10/8/2015
236,953.4,925.26,841.513,682.906,439.66,20,10/8/2015
237,953.4,925.26,841.5,682.676,439.66,21,10/8/2015
238,953.4,925.26,841.489,682.651,439.66,22,10/8/2015
239,953.4,925.27,841.475,682.682,439.67,23,10/8/2015
240,953.4,925.27,841.495,682.698,439.67,0,11/8/2015
241,953.4,925.27,841.522,682.863,439.67,1,11/8/2015
242,953.4,925.27,841.557,682.68,439.67,2,11/8/2015
243,953.4,925.27,841.587,682.666,439.67,3,11/8/2015
244,953.4,925.27,841.617,682.633,439.67,4,11/8/2015
245,953.4,925.27,841.648,682.601,439.67,5,11/8/2015
246,953.4,925.27,841.677,682.553,439.67,6,11/8/2015
247,953.4,925.28,841.703,682.601,439.68,7,11/8/2015
248,953.4,925.28,841.735,682.618,439.68,8,11/8/2015
249,953.4,925.29,841.758,682.831,439.68,9,11/8/2015
250,953.4,925.29,841.748,682.748,439.68,10,11/8/2015
251,953.4,925.29,841.732,682.651,439.68,11,11/8/2015
252,953.4,925.29,841.715,682.654,439.67,12,11/8/2015
253,953.4,925.29,841.702,682.635,439.67,13,11/8/2015
254,953.4,925.29,841.687,682.792,439.67,14,11/8/2015
255,953.4,925.3,841.671,682.716,439.66,15,11/8/2015
256,953.4,925.3,841.655,682.779,439.66,16,11/8/2015
257,953.4,925.31,841.639,682.76,439.65,17,11/8/2015
258,953.4,925.31,841.622,682.713,439.65,18,11/8/2015
259,953.4,925.31,841.604,682.753,439.65,19,11/8/2015
260,953.4,925.32,841.584,682.621,439.65,20,11/8/2015
261,953.4,925.32,841.57,682.561,439.65,21,11/8/2015
262,953.4,925.32,841.538,682.484,439.65,22,11/8/2015
263,953.4,925.32,841.544,682.499,439.66,23,11/8/2015
264,953.4,925.32,841.57,682.449,439.66,0,12/8/2015
265,953.4,925.32,841.592,682.577,439.66,1,12/8/2015
266,953.4,925.32,841.614,682.82,439.66,2,12/8/2015
267,953.4,925.32,841.635,682.772,439.66,3,12/8/2015
268,953.4,925.33,841.648,682.788,439.66,4,12/8/2015
269,953.4,925.33,841.68,682.767,439.66,5,12/8/2015
270,953.4,925.33,841.703,682.742,439.66,6,12/8/2015
271,953.4,925.33,841.729,682.8,439.66,7,12/8/2015
272,953.4,925.33,841.748,682.813,439.66,8,12/8/2015
273,953.4,925.34,841.733,682.761,439.66,9,12/8/2015
274,953.4,925.34,841.719,682.769,439.66,10,12/8/2015
275,953.4,925.34,841.703,682.789,439.66,11,12/8/2015
276,953.4,925.35,841.689,682.902,439.65,12,12/8/2015
277,953.4,925.35,841.673,682.738,439.65,13,12/8/2015
278,953.4,925.35,841.66,682.887,436.65,14,12/8/2015
279,953.4,925.36,841.645,682.719,436.64,15,12/8/2015
280,953.4,925.36,841.629,682.736,436.64,16,12/8/2015
281,953.4,925.37,841.615,682.769,436.64,17,12/8/2015
282,953.4,925.37,841.599,682.705,439.64,18,12/8/2015
283,953.4,925.37,841.585,682.819,439.64,19,12/8/2015
284,953.4,925.38,841.567,682.841,439.64,20,12/8/2015
285,953.4,925.38,841.551,682.754,439.64,21,12/8/2015
286,953.4,925.38,841.535,682.723,439.64,22,12/8/2015
287,953.4,925.38,841.558,682.674,439.65,23,12/8/2015
288,953.4,925.38,841.585,682.835,439.65,0,13/8/2015
289,953.4,925.37,841.606,682.698,439.65,1,13/8/2015
290,953.4,925.36,841.632,682.67,439.65,2,13/8/2015
291,953.4,925.35,841.655,682.722,439.65,3,13/8/2015
292,953.4,925.34,841.681,682.649,439.65,4,13/8/2015
293,953.4,925.32,841.7,682.599,439.65,5,13/8/2015
294,953.4,925.31,841.721,682.518,439.66,6,13/8/2015
295,953.4,925.31,841.744,682.385,439.66,7,13/8/2015
296,953.4,925.31,841.765,682.478,439.66,8,13/8/2015
297,953.4,925.31,841.748,682.531,439.66,9,13/8/2015
298,953.4,925.31,841.732,682.59,439.66,10,13/8/2015
299,953.4,925.31,841.713,682.604,439.66,11,13/8/2015
300,953.4,925.32,841.696,682.772,439.65,12,13/8/2015
301,953.4,925.32,841.683,682.791,439.65,13,13/8/2015
302,953.4,925.32,841.667,682.84,439.64,14,13/8/2015
303,953.4,925.32,841.652,682.825,439.64,15,13/8/2015
304,953.4,925.32,841.635,682.757,439.64,16,13/8/2015
305,953.4,925.33,841.622,682.84,439.64,17,13/8/2015
306,953.4,925.33,841.605,682.689,439.64,18,13/8/2015
307,953.4,925.33,841.588,682.835,439.64,19,13/8/2015
308,953.4,925.33,841.574,682.705,439.63,20,13/8/2015
309,953.4,925.33,841.558,682.642,439.63,21,13/8/2015
310,953.4,925.33,841.558,682.775,439.64,22,13/8/2015
311,953.4,925.33,841.551,682.778,439.64,23,13/8/2015
312,953.4,925.33,841.589,682.77,439.64,0,14/8/2015
313,953.4,925.32,841.611,682.77,439.64,1,14/8/2015
314,953.4,925.31,841.33,682.657,439.64,2,14/8/2015
315,953.4,925.3,841.658,682.648,439.64,3,14/8/2015
316,953.4,925.29,841.683,682.791,439.65,4,14/8/2015
317,953.4,925.29,841.704,682.809,439.65,5,14/8/2015
318,953.4,925.29,841.733,682.676,439.65,6,14/8/2015
319,953.4,925.29,841.754,682.713,439.65,7,14/8/2015
320,953.4,925.29,841.748,682.891,439.65,8,14/8/2015
321,953.4,925.29,841.732,682.677,439.63,9,14/8/2015
322,953.4,925.29,841.714,682.742,439.63,10,14/8/2015
323,953.4,925.24,841.727,682.763,439.63,11,14/8/2015
324,953.4,925.3,841.751,682.865,439.63,12,14/8/2015
325,953.4,925.3,841.776,682.766,439.63,13,14/8/2015
326,953.4,925.3,841.797,682.766,439.63,14,14/8/2015
327,953.4,925.3,841.822,682.766,439.63,15,14/8/2015
328,953.4,925.3,841.828,682.781,439.63,16,14/8/2015
329,953.4,925.31,841.813,682.854,439.63,17,14/8/2015
330,953.4,925.31,841.8,682.753,439.62,18,14/8/2015
331,953.4,925.31,841.785,682.769,439.62,19,14/8/2015
332,953.4,925.31,841.777,682.705,439.62,20,14/8/2015
333,953.4,925.31,841.776,682.673,439.62,21,14/8/2015
334,953.4,925.32,841.772,682.64,439.62,22,14/8/2015
335,953.4,925.32,841.766,682.576,439.63,23,14/8/2015
336,953.4,925.32,841.758,682.527,439.63,0,15/8/2015
337,953.4,925.31,841.783,682.581,439.63,1,15/8/2015
338,953.4,925.3,841.812,682.632,439.63,2,15/8/2015
339,953.4,925.29,841.837,682.522,439.63,3,15/8/2015
340,953.4,925.28,841.86,682.573,439.63,4,15/8/2015
341,953.4,925.26,841.889,682.393,439.64,5,15/8/2015
342,953.4,925.25,841.916,682.525,439.64,6,15/8/2015
343,953.4,925.25,841.906,682.608,439.64,7,15/8/2015
344,953.4,925.26,841.898,682.674,439.64,8,15/8/2015
345,953.4,925.26,841.886,682.807,439.64,9,15/8/2015
346,953.4,925.26,841.874,682.766,439.64,10,15/8/2015
347,953.4,925.26,841.859,682.764,439.64,11,15/8/2015
348,953.4,925.26,841.845,682.853,439.64,12,15/8/2015
349,953.4,925.27,841.834,682.751,439.64,13,15/8/2015
350,953.4,925.27,841.817,682.792,439.64,14,15/8/2015
351,953.4,925.28,841.812,682.826,439.64,15,15/8/2015
352,953.4,925.28,841.808,682.679,439.64,16,15/8/2015
353,953.4,925.29,841.816,682.614,439.64,17,15/8/2015
354,953.4,925.29,841.859,682.761,439.64,18,15/8/2015
355,953.4,925.29,841.915,682.866,439.63,19,15/8/2015
356,953.4,925.29,841.974,682.671,439.63,20,15/8/2015
357,953.4,925.29,842.013,682.788,439.63,21,15/8/2015
358,953.4,925.29,842.038,682.797,439.63,22,15/8/2015
359,953.4,925.3,842.06,682.757,439.63,23,15/8/2015
360,953.4,925.3,842.074,682.753,439.64,0,16/8/2015
361,953.4,925.3,842.086,682.688,439.64,1,16/8/2015
362,953.4,925.29,842.095,682.719,439.65,2,16/8/2015
363,953.4,925.28,842.102,682.75,439.65,3,16/8/2015
364,953.4,925.27,842.108,682.635,439.65,4,16/8/2015
365,953.4,925.27,842.112,682.605,439.65,5,16/8/2015
366,953.4,925.27,842.117,682.561,439.66,6,16/8/2015
367,953.4,925.27,842.118,682.615,439.67,7,16/8/2015
368,953.4,925.28,842.118,682.815,439.67,8,16/8/2015
369,953.4,925.28,842.119,682.767,439.67,9,16/8/2015
370,953.4,925.28,842.118,682.871,439.67,10,16/8/2015
371,953.4,925.28,842.118,682.733,439.67,11,16/8/2015
372,953.4,925.28,842.115,682.751,439.67,12,16/8/2015
373,953.4,925.28,842.112,682.85,439.67,13,16/8/2015
374,953.4,925.29,842.097,682.806,439.66,14,16/8/2015
375,953.4,925.3,842.085,682.764,439.66,15,16/8/2015
376,953.4,925.3,842.073,682.782,439.66,16,16/8/2015
377,953.4,925.31,842.065,682.745,439.66,17,16/8/2015
378,953.4,925.31,842.06,682.773,439.66,18,16/8/2015
379,953.4,925.31,842.063,682.94,439.66,19,16/8/2015
380,953.4,925.31,842.071,682.667,439.66,20,16/8/2015
381,953.4,925.31,842.065,682.689,439.66,21,16/8/2015
382,953.4,925.31,842.049,682.626,439.66,22,16/8/2015
383,953.4,925.31,842.0,682.58,439.67,23,16/8/2015
384,953.4,925.31,842.011,682.528,439.67,0,17/8/2015
385,953.4,925.32,841.99,682.562,439.67,1,17/8/2015
386,953.4,925.31,841.965,682.767,439.67,2,17/8/2015
387,953.4,925.32,841.94,682.863,439.68,3,17/8/2015
388,953.4,925.32,841.911,682.801,439.68,4,17/8/2015
389,953.4,925.32,841.9,682.822,439.69,5,17/8/2015
390,953.4,925.32,841.888,682.741,439.69,6,17/8/2015
391,953.4,925.32,841.876,682.776,439.69,7,17/8/2015
392,953.4,925.32,841.865,682.739,439.69,8,17/8/2015
393,953.4,925.33,841.854,682.773,439.69,9,17/8/2015
394,953.4,925.33,841.846,682.77,439.69,10,17/8/2015
395,953.4,925.33,841.836,682.739,439.68,11,17/8/2015
396,953.4,925.34,841.825,682.837,439.68,12,17/8/2015
397,953.4,925.34,841.814,682.837,439.67,13,17/8/2015
398,953.4,925.34,841.8,682.704,439.67,14,17/8/2015
399,953.4,925.34,841.791,682.651,439.67,15,17/8/2015
400,953.4,925.34,841.77,682.338,439.67,16,17/8/2015
401,953.4,925.35,841.756,682.294,439.67,17,17/8/2015
402,953.4,925.35,841.739,682.248,439.67,18,17/8/2015
403,953.4,925.35,841.721,682.598,439.65,19,17/8/2015
404,953.4,925.36,841.698,682.698,439.65,20,17/8/2015
405,953.4,925.36,841.68,682.794,439.66,21,17/8/2015
406,953.4,925.37,841.658,682.775,439.66,22,17/8/2015
407,953.4,925.37,841.638,682.729,439.66,23,17/8/2015
408,953.4,925.37,841.616,682.848,439.67,0,18/8/2015
409,953.4,925.37,841.615,682.695,439.67,1,18/8/2015
410,953.4,925.37,841.615,682.636,439.67,2,18/8/2015
411,953.4,925.37,841.615,682.58,439.67,3,18/8/2015
412,953.4,925.37,841.615,682.643,439.67,4,18/8/2015
413,953.4,925.37,841.614,682.725,439.67,5,18/8/2015
414,953.4,925.37,841.616,682.716,439.67,6,18/8/2015
415,953.4,925.37,841.61,682.639,439.67,7,18/8/2015
416,953.4,925.37,841.609,682.587,439.67,8,18/8/2015
417,953.4,925.37,841.605,682.726,439.67,9,18/8/2015
418,953.4,925.38,841.603,682.791,439.67,10,18/8/2015
419,953.4,925.38,841.597,682.637,439.67,11,18/8/2015
420,953.4,925.38,841.594,682.67,439.66,12,18/8/2015
421,953.4,925.38,841.588,682.71,439.65,13,18/8/2015
422,953.4,925.38,841.585,682.832,439.65,14,18/8/2015
423,953.4,925.38,841.575,682.755,439.65,15,18/8/2015
424,953.4,925.38,841.571,682.372,439.65,16,18/8/2015
425,953.4,925.38,841.563,682.254,439.65,17,18/8/2015
426,953.4,925.39,841.551,682.241,439.65,18,18/8/2015
427,953.4,925.39,841.551,682.531,439.64,19,18/8/2015
428,953.4,925.39,841.539,682.64,439.64,20,18/8/2015
429,953.4,925.39,841.533,682.609,439.64,21,18/8/2015
430,953.4,925.39,841.522,682.559,439.64,22,18/8/2015
431,953.4,925.39,841.515,682.543,439.64,23,18/8/2015
432,953.4,925.39,841.505,682.511,439.65,0,19/8/2015
433,953.4,925.39,841.53,682.477,439.65,1,19/8/2015
434,953.4,925.38,841.562,682.396,439.65,2,19/8/2015
435,953.4,925.38,841.594,682.32,439.65,3,19/8/2015
436,953.4,925.36,841.625,682.27,439.65,4,19/8/2015
437,953.4,925.35,841.655,682.437,439.65,5,19/8/2015
438,953.4,925.35,841.683,682.493,439.65,6,19/8/2015
439,953.4,925.35,841.71,682.428,439.65,7,19/8/2015
440,953.4,925.35,841.729,682.412,439.65,8,19/8/2015
441,953.4,925.35,841.715,682.611,439.65,9,19/8/2015
442,953.4,925.35,841.707,682.589,439.65,10,19/8/2015
443,953.4,925.35,841.697,682.75,439.65,11,19/8/2015
444,953.4,925.36,841.687,682.816,439.65,12,19/8/2015
445,953.4,925.36,841.675,682.701,439.65,13,19/8/2015
446,953.4,925.36,841.672,682.819,439.68,14,19/8/2015
447,953.4,925.36,841.652,682.738,439.65,15,19/8/2015
