,APANAS,ASTURIAS,VIRGEN,HORA,Date
228,953.96,927.91,439.87,12,10/3/2012
229,953.96,927.91,439.87,13,10/3/2012
230,953.96,927.91,439.87,14,10/3/2012
231,953.96,927.91,439.87,15,10/3/2012
232,953.96,927.91,439.88,16,10/3/2012
233,953.96,927.91,439.88,17,10/3/2012
234,953.96,927.91,439.88,18,10/3/2012
235,953.96,927.91,439.87,19,10/3/2012
236,953.96,927.91,439.87,20,10/3/2012
237,953.96,927.91,439.86,21,10/3/2012
238,953.95,927.92,439.87,22,10/3/2012
239,953.95,927.92,439.87,23,10/3/2012
240,953.95,927.92,439.87,0,11/3/2012
241,953.95,927.9,439.88,1,11/3/2012
242,953.95,927.89,439.89,2,11/3/2012
243,953.95,927.88,439.91,3,11/3/2012
244,953.95,927.87,439.92,4,11/3/2012
245,953.95,927.85,439.93,5,11/3/2012
246,953.95,927.84,439.94,6,11/3/2012
247,953.95,927.84,439.95,7,11/3/2012
248,953.95,927.84,439.97,8,11/3/2012
249,953.95,927.84,439.97,9,11/3/2012
250,953.95,927.84,439.98,10,11/3/2012
251,953.95,927.84,439.98,11,11/3/2012
252,953.93,927.85,439.97,12,11/3/2012
253,953.93,927.85,439.95,13,11/3/2012
254,953.93,927.85,439.94,14,11/3/2012
255,953.93,927.85,439.93,15,11/3/2012
256,953.93,927.86,439.93,16,11/3/2012
257,953.93,927.86,439.93,17,11/3/2012
258,953.93,927.86,439.93,18,11/3/2012
259,953.93,927.86,439.92,19,11/3/2012
260,953.93,927.86,439.91,20,11/3/2012
261,953.93,927.86,439.91,21,11/3/2012
262,953.93,927.86,439.9,22,11/3/2012
263,953.93,927.86,439.91,23,11/3/2012
264,953.92,927.86,439.91,0,12/3/2012
265,953.92,927.86,439.92,1,12/3/2012
266,953.92,927.85,439.94,2,12/3/2012
267,953.92,927.84,439.95,3,12/3/2012
268,953.92,927.83,439.97,4,12/3/2012
269,953.92,927.81,439.98,5,12/3/2012
270,953.92,927.81,439.98,6,12/3/2012
271,953.92,927.81,439.98,7,12/3/2012
272,953.92,927.81,439.98,8,12/3/2012
273,953.92,927.81,439.98,9,12/3/2012
274,953.92,927.81,439.98,10,12/3/2012
275,953.92,927.81,439.96,11,12/3/2012
276,953.91,927.81,439.95,12,12/3/2012
277,953.91,927.81,439.93,13,12/3/2012
278,953.91,927.81,139.93,14,12/3/2012
279,953.91,927.81,139.92,15,12/3/2012
280,953.91,927.81,439.91,16,12/3/2012
281,953.9,927.82,439.9,17,12/3/2012
282,953.9,927.82,439.91,18,12/3/2012
283,953.9,927.82,439.91,19,12/3/2012
284,953.9,927.82,439.91,20,12/3/2012
285,953.9,927.82,439.91,21,12/3/2012
286,953.9,927.82,439.9,22,12/3/2012
287,953.9,927.82,439.9,23,12/3/2012
288,953.89,927.82,439.9,0,13/3/2012
289,953.89,927.82,439.9,1,13/3/2012
290,953.89,927.81,439.9,2,13/3/2012
291,953.89,927.8,439.9,3,13/3/2012
292,953.89,927.79,439.9,4,13/3/2012
293,953.89,927.78,439.9,5,13/3/2012
294,953.89,927.78,439.91,6,13/3/2012
295,953.89,927.78,439.92,7,13/3/2012
296,953.89,927.78,439.92,8,13/3/2012
297,953.89,927.78,439.92,9,13/3/2012
298,953.89,927.78,439.92,10,13/3/2012
299,953.89,927.78,439.92,11,13/3/2012
300,953.88,927.78,439.91,12,13/3/2012
301,953.88,927.78,439.9,13,13/3/2012
302,953.88,927.78,439.88,14,13/3/2012
303,953.88,927.78,439.87,15,13/3/2012
304,953.88,927.78,439.86,16,13/3/2012
305,953.88,927.78,439.86,17,13/3/2012
306,953.88,927.78,439.85,18,13/3/2012
307,953.88,927.78,439.85,19,13/3/2012
308,953.88,927.79,439.84,20,13/3/2012
309,953.88,927.79,439.84,21,13/3/2012
310,953.88,927.79,439.84,22,13/3/2012
311,953.88,927.79,439.84,23,13/3/2012
312,953.87,927.79,439.85,0,14/3/2012
313,953.87,927.78,439.87,1,14/3/2012
314,953.87,927.77,439.87,2,14/3/2012
315,953.87,927.76,439.87,3,14/3/2012
316,953.87,927.75,439.88,4,14/3/2012
317,953.87,927.74,439.89,5,14/3/2012
318,953.87,927.73,439.89,6,14/3/2012
319,953.87,927.72,439.9,7,14/3/2012
320,953.87,927.72,439.9,8,14/3/2012
321,953.87,927.72,439.9,9,14/3/2012
322,953.86,927.72,439.91,10,14/3/2012
323,953.86,927.72,439.91,11,14/3/2012
324,953.86,927.72,439.9,12,14/3/2012
325,953.86,927.72,439.89,13,14/3/2012
326,953.86,927.72,439.89,14,14/3/2012
327,953.86,927.73,439.88,15,14/3/2012
328,953.86,927.73,439.88,16,14/3/2012
329,953.86,927.72,439.88,17,14/3/2012
330,953.86,927.72,439.89,18,14/3/2012
331,953.86,927.72,439.89,19,14/3/2012
332,953.86,927.72,439.89,20,14/3/2012
333,953.86,927.72,439.88,21,14/3/2012
334,953.86,927.72,439.88,22,14/3/2012
335,953.86,927.72,439.88,23,14/3/2012
336,953.85,927.73,439.9,0,15/3/2012
337,953.85,927.73,439.9,1,15/3/2012
338,953.85,927.73,439.92,2,15/3/2012
339,953.85,927.73,439.93,3,15/3/2012
340,953.85,927.73,439.95,4,15/3/2012
341,953.84,927.73,439.95,5,15/3/2012
342,953.84,927.73,439.96,6,15/3/2012
343,953.84,927.73,439.96,7,15/3/2012
344,953.84,927.73,439.97,8,15/3/2012
345,953.84,927.73,439.97,9,15/3/2012
346,953.84,927.73,439.96,10,15/3/2012
347,953.84,927.73,439.95,11,15/3/2012
348,953.83,927.73,439.94,12,15/3/2012
349,953.83,927.73,439.93,13,15/3/2012
350,953.83,927.73,439.91,14,15/3/2012
351,953.83,927.73,439.9,15,15/3/2012
352,953.83,927.74,439.89,16,15/3/2012
353,953.83,927.74,439.89,17,15/3/2012
354,953.82,927.74,439.89,18,15/3/2012
355,953.82,927.74,439.88,19,15/3/2012
356,953.82,927.74,439.88,20,15/3/2012
357,953.82,927.74,439.88,21,15/3/2012
358,953.82,927.74,439.88,22,15/3/2012
359,953.82,927.74,439.88,23,15/3/2012
360,953.81,927.74,439.9,0,16/3/2012
361,953.81,927.74,439.91,1,16/3/2012
362,953.81,927.73,439.92,2,16/3/2012
363,953.81,927.72,439.93,3,16/3/2012
364,953.81,927.71,439.94,4,16/3/2012
365,953.81,927.69,439.96,5,16/3/2012
366,953.8,927.68,439.96,6,16/3/2012
367,953.8,927.68,439.97,7,16/3/2012
368,953.8,927.68,439.97,8,16/3/2012
369,953.8,927.68,439.96,9,16/3/2012
370,953.8,927.68,439.96,10,16/3/2012
371,953.79,927.68,439.94,11,16/3/2012
372,953.79,927.68,439.93,12,16/3/2012
373,953.79,927.68,439.91,13,16/3/2012
374,953.79,927.68,439.89,14,16/3/2012
375,953.79,927.68,439.89,15,16/3/2012
376,953.79,927.68,439.88,16,16/3/2012
377,953.79,927.68,439.88,17,16/3/2012
378,953.79,927.68,439.89,18,16/3/2012
379,953.79,927.68,439.89,19,16/3/2012
380,953.78,927.68,439.89,20,16/3/2012
381,953.78,927.68,439.89,21,16/3/2012
382,953.78,927.68,439.89,22,16/3/2012
383,953.78,927.68,439.89,23,16/3/2012
384,953.77,927.68,439.9,0,17/3/2012
385,953.77,927.66,439.91,1,17/3/2012
386,953.77,927.65,439.92,2,17/3/2012
387,953.77,927.64,439.92,3,17/3/2012
388,953.77,927.63,439.92,4,17/3/2012
389,953.77,927.62,439.93,5,17/3/2012
390,953.77,927.62,439.93,6,17/3/2012
391,953.77,927.62,439.94,7,17/3/2012
392,953.77,927.62,439.95,8,17/3/2012
393,953.77,927.62,439.94,9,17/3/2012
394,953.77,927.62,439.93,10,17/3/2012
395,953.76,927.62,439.92,11,17/3/2012
396,953.76,927.62,439.91,12,17/3/2012
397,953.76,927.62,439.89,13,17/3/2012
398,953.76,927.62,439.87,14,17/3/2012
399,953.76,927.62,439.85,15,17/3/2012
400,953.76,927.63,439.84,16,17/3/2012
401,953.75,927.63,439.84,17,17/3/2012
402,953.75,927.63,439.84,18,17/3/2012
403,953.75,927.63,439.83,19,17/3/2012
404,953.75,927.64,439.83,20,17/3/2012
405,953.75,927.64,439.83,21,17/3/2012
406,953.75,927.64,439.83,22,17/3/2012
407,953.75,927.64,439.84,23,17/3/2012
408,953.74,927.64,439.84,0,18/3/2012
409,953.74,927.64,439.85,1,18/3/2012
410,953.74,927.63,439.86,2,18/3/2012
411,953.74,927.62,439.87,3,18/3/2012
412,953.74,927.61,439.88,4,18/3/2012
413,953.74,927.6,439.88,5,18/3/2012
414,953.74,927.59,439.89,6,18/3/2012
415,953.74,927.59,439.89,7,18/3/2012
416,953.74,927.59,439.91,8,18/3/2012
417,953.74,927.59,439.92,9,18/3/2012
418,953.74,927.59,439.92,10,18/3/2012
419,953.74,927.59,439.91,11,18/3/2012
420,953.73,927.59,439.9,12,18/3/2012
421,953.73,927.59,439.89,13,18/3/2012
422,953.73,927.59,439.87,14,18/3/2012
423,953.73,927.59,439.86,15,18/3/2012
424,953.73,927.59,439.86,16,18/3/2012
425,953.73,927.59,439.86,17,18/3/2012
426,953.73,927.59,439.85,18,18/3/2012
427,953.73,927.59,439.84,19,18/3/2012
428,953.72,927.59,439.84,20,18/3/2012
429,953.72,927.59,439.84,21,18/3/2012
430,953.72,927.59,439.85,22,18/3/2012
431,953.72,927.59,439.85,23,18/3/2012
432,953.72,927.58,439.86,0,19/3/2012
433,953.72,927.57,439.87,1,19/3/2012
434,953.72,927.56,439.89,2,19/3/2012
435,953.72,927.55,439.9,3,19/3/2012
436,953.72,927.54,439.91,4,19/3/2012
437,953.72,927.52,439.91,5,19/3/2012
438,953.72,927.52,439.91,6,19/3/2012
439,953.72,927.52,439.92,7,19/3/2012
440,953.72,927.52,439.92,8,19/3/2012
441,953.71,927.52,439.92,9,19/3/2012
442,953.71,927.52,439.91,10,19/3/2012
443,953.71,927.52,439.89,11,19/3/2012
444,953.71,927.52,439.88,12,19/3/2012
445,953.71,927.52,439.86,13,19/3/2012
446,953.71,927.52,439.84,14,19/3/2012
447,953.71,927.52,439.82,15,19/3/2012
448,953.71,927.52,439.8,16,19/3/2012
449,953.7,927.52,439.79,17,19/3/2012
450,953.7,927.52,439.79,18,19/3/2012
451,953.7,927.52,439.8,19,19/3/2012
452,953.7,927.52,439.8,20,19/3/2012
453,953.7,927.52,439.8,21,19/3/2012
454,953.7,927.52,439.79,22,19/3/2012
455,953.7,927.52,439.79,23,19/3/2012
456,953.69,927.52,439.8,0,20/3/2012
457,953.69,927.51,439.81,1,20/3/2012
458,953.69,927.5,439.82,2,20/3/2012
459,953.69,927.48,439.84,3,20/3/2012
460,953.69,927.48,439.86,4,20/3/2012
461,953.69,927.47,439.87,5,20/3/2012
462,953.68,927.47,439.87,6,20/3/2012
463,953.68,927.47,439.87,7,20/3/2012
464,953.68,927.47,439.87,8,20/3/2012
465,953.68,927.47,439.87,9,20/3/2012
466,953.68,927.47,439.88,10,20/3/2012
467,953.68,927.47,439.87,11,20/3/2012
468,953.68,927.48,439.86,12,20/3/2012
469,953.68,927.48,439.85,13,20/3/2012
470,953.68,927.48,439.84,14,20/3/2012
471,953.68,927.48,439.82,15,20/3/2012
472,953.68,927.48,439.81,16,20/3/2012
473,953.67,927.48,439.8,17,20/3/2012
474,953.67,927.48,439.8,18,20/3/2012
475,953.67,927.49,439.8,19,20/3/2012
476,953.66,927.49,439.79,20,20/3/2012
477,953.66,927.49,439.78,21,20/3/2012
478,953.66,927.49,439.78,22,20/3/2012
479,953.66,927.49,439.8,23,20/3/2012
480,953.66,927.49,439.82,0,21/3/2012
481,953.66,927.49,439.83,1,21/3/2012
482,953.66,927.47,439.85,2,21/3/2012
483,953.66,927.46,439.87,3,21/3/2012
484,953.66,927.45,439.88,4,21/3/2012
485,953.66,927.44,439.89,5,21/3/2012
486,953.65,927.42,439.9,6,21/3/2012
487,953.65,927.42,439.9,7,21/3/2012
488,953.65,927.42,439.9,8,21/3/2012
489,953.65,927.42,439.9,9,21/3/2012
490,953.65,927.42,439.89,10,21/3/2012
491,953.65,927.42,439.88,11,21/3/2012
492,953.64,927.42,439.87,12,21/3/2012
493,953.64,927.42,439.86,13,21/3/2012
494,953.64,927.42,439.84,14,21/3/2012
495,953.64,927.42,439.83,15,21/3/2012
496,953.64,927.42,439.82,16,21/3/2012
497,953.64,927.42,439.81,17,21/3/2012
498,953.64,927.42,439.79,18,21/3/2012
499,953.64,927.42,439.78,19,21/3/2012
500,953.64,927.42,439.77,20,21/3/2012
501,953.64,927.42,439.76,21,21/3/2012
502,953.64,927.42,439.76,22,21/3/2012
503,953.64,927.42,439.75,23,21/3/2012
504,953.63,927.43,439.75,0,22/3/2012
505,953.63,927.43,439.75,1,22/3/2012
506,953.63,927.41,439.76,2,22/3/2012
507,953.63,927.4,439.76,3,22/3/2012
508,953.63,927.38,439.77,4,22/3/2012
509,953.63,927.37,439.78,5,22/3/2012
510,953.63,927.37,439.8,6,22/3/2012
511,953.63,927.37,439.8,7,22/3/2012
512,953.63,927.37,439.81,8,22/3/2012
513,953.62,927.37,439.82,9,22/3/2012
514,953.62,927.37,439.82,10,22/3/2012
515,953.62,927.37,439.81,11,22/3/2012
516,953.62,927.36,439.8,12,22/3/2012
517,953.62,927.36,439.79,13,22/3/2012
518,953.62,927.36,439.78,14,22/3/2012
519,953.62,927.36,439.77,15,22/3/2012
520,953.62,927.36,439.77,16,22/3/2012
521,953.62,927.36,439.77,17,22/3/2012
522,953.62,927.36,439.78,18,22/3/2012
523,953.62,927.36,439.78,19,22/3/2012
524,953.62,927.36,439.76,20,22/3/2012
525,953.62,927.36,439.76,21,22/3/2012
526,953.62,927.36,439.76,22,22/3/2012
527,953.62,927.36,439.76,23,22/3/2012
528,953.61,927.36,439.76,0,23/3/2012
529,953.61,927.35,439.77,1,23/3/2012
530,953.61,927.34,439.78,2,23/3/2012
531,953.61,927.33,439.8,3,23/3/2012
532,953.61,927.32,439.81,4,23/3/2012
533,953.61,927.31,439.82,5,23/3/2012
534,953.61,927.3,439.81,6,23/3/2012
535,953.6,927.3,439.81,7,23/3/2012
536,953.6,927.3,439.82,8,23/3/2012
537,953.6,927.3,439.82,9,23/3/2012
538,953.6,927.3,439.82,10,23/3/2012
539,953.6,927.3,439.8,11,23/3/2012
540,953.59,927.3,439.79,12,23/3/2012
541,953.59,927.3,439.78,13,23/3/2012
542,953.59,927.3,439.78,14,23/3/2012
543,953.59,927.3,439.78,15,23/3/2012
544,953.59,927.31,439.78,16,23/3/2012
545,953.59,927.31,439.78,17,23/3/2012
546,953.59,927.31,439.78,18,23/3/2012
547,953.59,927.31,439.79,19,23/3/2012
548,953.58,927.31,439.78,20,23/3/2012
549,953.58,927.31,439.77,21,23/3/2012
550,953.58,927.31,439.77,22,23/3/2012
551,953.58,927.31,439.77,23,23/3/2012
552,953.58,927.31,439.77,0,24/3/2012
553,953.58,927.3,439.79,1,24/3/2012
554,953.58,927.29,439.8,2,24/3/2012
555,953.57,927.28,439.81,3,24/3/2012
556,953.57,927.27,439.82,4,24/3/2012
557,953.57,927.26,439.83,5,24/3/2012
558,953.57,927.25,439.84,6,24/3/2012
559,953.57,927.25,439.85,7,24/3/2012
560,953.57,927.25,439.85,8,24/3/2012
561,953.56,927.25,439.85,9,24/3/2012
562,953.56,927.25,439.84,10,24/3/2012
563,953.56,927.25,439.82,11,24/3/2012
564,953.56,927.25,439.81,12,24/3/2012
565,953.56,927.25,439.8,13,24/3/2012
566,953.56,927.25,439.8,14,24/3/2012
567,953.56,927.25,439.8,15,24/3/2012
568,953.55,927.25,439.79,16,24/3/2012
569,953.55,927.25,439.78,17,24/3/2012
570,953.55,927.25,439.78,18,24/3/2012
571,953.55,927.25,439.77,19,24/3/2012
572,953.55,927.25,439.76,20,24/3/2012
573,953.55,927.25,439.75,21,24/3/2012
574,953.55,927.25,439.75,22,24/3/2012
575,953.55,927.25,439.75,23,24/3/2012
576,953.54,927.25,439.76,0,25/3/2012
577,953.54,927.24,439.77,1,25/3/2012
578,953.54,927.23,439.78,2,25/3/2012
579,953.54,927.22,439.79,3,25/3/2012
580,953.54,927.21,439.8,4,25/3/2012
581,953.54,927.2,439.81,5,25/3/2012
582,953.54,927.19,439.83,6,25/3/2012
583,953.54,927.19,439.84,7,25/3/2012
584,953.53,927.19,439.85,8,25/3/2012
585,953.53,927.19,439.84,9,25/3/2012
586,953.53,927.19,439.83,10,25/3/2012
587,953.53,927.19,439.82,11,25/3/2012
588,953.53,927.19,439.81,12,25/3/2012
589,953.53,927.19,439.81,13,25/3/2012
590,953.53,927.19,439.8,14,25/3/2012
591,953.53,927.19,439.79,15,25/3/2012
592,953.53,927.19,439.79,16,25/3/2012
593,953.52,927.19,439.79,17,25/3/2012
594,953.52,927.19,439.78,18,25/3/2012
595,953.52,927.19,439.77,19,25/3/2012
596,953.52,927.19,439.77,20,25/3/2012
597,953.52,927.19,439.76,21,25/3/2012
598,953.52,927.19,439.76,22,25/3/2012
599,953.52,927.19,439.75,23,25/3/2012
600,953.51,927.18,439.75,0,26/3/2012
601,953.51,927.17,439.77,1,26/3/2012
602,953.51,927.16,439.79,2,26/3/2012
603,953.51,927.15,439.8,3,26/3/2012
604,953.51,927.14,439.81,4,26/3/2012
605,953.51,927.13,439.82,5,26/3/2012
