,APANAS,ASTURIAS,VIRGEN,HORA,Date
0,953.79,928.51,439.83,0,1/10/2012
1,953.79,928.51,439.83,1,1/10/2012
2,953.79,928.51,439.84,2,1/10/2012
3,953.79,928.5,439.85,3,1/10/2012
4,953.79,928.5,439.86,4,1/10/2012
5,953.79,928.49,439.86,5,1/10/2012
6,953.79,928.49,439.86,6,1/10/2012
7,953.79,928.49,439.87,7,1/10/2012
8,953.79,928.49,439.87,8,1/10/2012
9,953.79,928.49,439.87,9,1/10/2012
10,953.79,928.49,439.87,10,1/10/2012
11,953.79,928.49,439.87,11,1/10/2012
12,953.8,928.5,439.87,12,1/10/2012
13,953.8,928.5,439.87,13,1/10/2012
14,953.8,928.5,439.87,14,1/10/2012
15,953.8,928.5,439.87,15,1/10/2012
16,953.8,928.5,439.87,16,1/10/2012
17,953.81,928.51,439.87,17,1/10/2012
18,953.81,928.51,439.88,18,1/10/2012
19,953.81,928.51,439.88,19,1/10/2012
20,953.82,928.52,439.87,20,1/10/2012
21,953.82,928.52,439.86,21,1/10/2012
22,953.82,928.52,439.86,22,1/10/2012
23,953.82,928.52,439.86,23,1/10/2012
24,953.83,928.52,439.87,0,2/10/2012
25,953.83,928.52,439.87,1,2/10/2012
26,953.83,928.52,439.88,2,2/10/2012
27,953.84,928.51,439.9,3,2/10/2012
28,953.84,928.5,439.9,4,2/10/2012
29,953.84,928.5,439.91,5,2/10/2012
30,953.84,928.49,439.92,6,2/10/2012
31,953.85,928.49,439.92,7,2/10/2012
32,953.85,928.49,439.92,8,2/10/2012
33,953.86,928.49,439.92,9,2/10/2012
34,953.87,928.5,439.92,10,2/10/2012
35,953.88,928.5,439.91,11,2/10/2012
36,953.88,928.5,439.9,12,2/10/2012
37,953.88,928.5,439.89,13,2/10/2012
38,953.88,928.5,439.88,14,2/10/2012
39,953.88,928.5,439.88,15,2/10/2012
40,953.89,928.51,439.86,16,2/10/2012
41,953.9,928.52,439.86,17,2/10/2012
42,953.9,928.52,439.85,18,2/10/2012
43,953.9,928.52,439.84,19,2/10/2012
44,953.91,928.53,439.83,20,2/10/2012
45,953.91,928.53,439.82,21,2/10/2012
46,953.91,928.53,439.82,22,2/10/2012
47,953.91,928.53,439.82,23,2/10/2012
48,953.92,928.53,439.82,0,3/10/2012
49,953.92,928.52,439.83,1,3/10/2012
50,953.92,928.52,439.83,2,3/10/2012
51,953.92,928.52,439.84,3,3/10/2012
52,953.92,928.52,439.84,4,3/10/2012
53,953.92,928.52,439.85,5,3/10/2012
54,953.92,928.52,439.86,6,3/10/2012
55,953.92,928.52,439.88,7,3/10/2012
56,953.92,928.52,439.89,8,3/10/2012
57,953.92,928.52,439.9,9,3/10/2012
58,953.92,928.52,439.91,10,3/10/2012
59,953.92,928.52,439.91,11,3/10/2012
60,953.92,928.52,439.9,12,3/10/2012
61,953.92,928.52,439.91,13,3/10/2012
62,953.92,928.52,439.9,14,3/10/2012
63,953.92,928.52,439.91,15,3/10/2012
64,953.92,928.52,439.91,16,3/10/2012
65,953.92,928.52,439.91,17,3/10/2012
66,953.92,928.53,439.9,18,3/10/2012
67,953.92,928.53,439.9,19,3/10/2012
68,953.93,928.53,439.9,20,3/10/2012
69,953.93,928.54,439.89,21,3/10/2012
70,953.93,928.54,439.89,22,3/10/2012
71,953.93,928.54,439.89,23,3/10/2012
72,953.93,928.54,439.89,0,4/10/2012
73,953.93,928.54,439.89,1,4/10/2012
74,953.93,928.53,439.9,2,4/10/2012
75,953.93,928.53,439.91,3,4/10/2012
76,953.93,928.52,439.92,4,4/10/2012
77,953.93,928.52,439.93,5,4/10/2012
78,953.94,928.52,439.93,6,4/10/2012
79,953.94,928.52,439.94,7,4/10/2012
80,953.94,928.52,439.95,8,4/10/2012
81,953.94,928.51,439.95,9,4/10/2012
82,953.94,928.51,439.95,10,4/10/2012
83,953.94,928.51,439.95,11,4/10/2012
84,953.94,928.51,439.93,12,4/10/2012
85,953.94,928.51,439.92,13,4/10/2012
86,953.95,928.51,439.91,14,4/10/2012
87,953.95,928.51,439.9,15,4/10/2012
88,953.95,928.51,439.87,16,4/10/2012
89,953.95,928.51,439.86,17,4/10/2012
90,953.95,928.51,439.85,18,4/10/2012
91,953.95,928.51,439.84,19,4/10/2012
92,953.95,928.51,439.83,20,4/10/2012
93,953.95,928.51,439.81,21,4/10/2012
94,953.95,928.51,439.81,22,4/10/2012
95,953.95,928.51,439.81,23,4/10/2012
96,953.95,928.51,439.81,0,5/10/2012
97,953.95,928.51,439.81,1,5/10/2012
98,953.95,928.51,439.81,2,5/10/2012
99,953.95,928.5,439.81,3,5/10/2012
100,953.95,928.5,439.81,4,5/10/2012
101,953.95,928.5,439.82,5,5/10/2012
102,953.96,928.5,439.82,6,5/10/2012
103,953.96,928.5,439.83,7,5/10/2012
104,953.96,928.5,439.83,8,5/10/2012
105,953.96,928.5,439.84,9,5/10/2012
106,953.96,928.5,439.84,10,5/10/2012
107,953.96,928.5,439.84,11,5/10/2012
108,953.96,928.5,439.84,12,5/10/2012
