,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
47,956.32,928.59,843.07,439.78,23,2/12/2014
48,956.32,928.6,843.06,439.78,0,3/12/2014
49,956.32,928.6,843.06,439.8,1,3/12/2014
50,956.32,928.59,843.06,439.82,2,3/12/2014
51,956.32,928.58,843.055,439.83,3,3/12/2014
52,956.32,928.57,843.049,439.84,4,3/12/2014
53,956.32,928.57,843.04,439.85,5,3/12/2014
54,956.32,928.56,843.04,439.87,6,3/12/2014
55,956.32,928.56,843.039,439.88,7,3/12/2014
56,96.32,928.56,843.034,439.89,8,3/12/2014
57,956.32,928.56,843.029,439.89,9,3/12/2014
58,956.32,928.56,843.026,439.89,10,3/12/2014
59,956.32,928.56,843.021,439.87,11,3/12/2014
60,956.32,928.56,843.015,439.87,12,3/12/2014
61,956.32,928.56,843.005,439.86,13,3/12/2014
62,956.32,928.56,843,439.84,14,3/12/2014
63,956.32,928.56,842.991,439.83,15,3/12/2014
64,956.32,928.56,842.981,439.82,16,3/12/2014
65,956.32,928.56,842.971,439.81,17,3/12/2014
66,956.32,928.56,842.962,439.8,18,3/12/2014
67,956.32,928.56,842.955,439.8,19,3/12/2014
68,956.32,928.56,842.941,439.8,20,3/12/2014
69,956.32,928.56,842.929,439.8,21,3/12/2014
70,956.32,928.56,842.917,439.81,22,3/12/2014
71,956.32,928.56,842.912,439.82,23,3/12/2014
72,956.32,928.55,842.889,439.84,0,4/12/2014
73,956.32,928.54,842.875,439.85,1,4/12/2014
74,956.32,928.53,842.86,439.87,2,4/12/2014
75,956.32,928.53,842.84,439.88,3,4/12/2014
76,956.32,928.52,842.832,439.9,4,4/12/2014
77,956.32,928.51,842.815,439.9,5,4/12/2014
78,956.32,925.51,842.8,439.9,6,4/12/2014
79,956.32,928.51,842.78,439.9,7,4/12/2014
80,956.32,928.51,842.76,439.91,8,4/12/2014
81,956.32,928.51,842.75,439.91,9,4/12/2014
82,956.32,928.51,842.73,439.9,10,4/12/2014
83,956.32,928.51,842.71,439.9,11,4/12/2014
84,956.32,928.51,842.7,439.88,12,4/12/2014
85,956.32,928.51,842.68,439.86,13,4/12/2014
86,956.32,928.51,842.66,439.84,14,4/12/2014
87,956.32,928.51,842.64,439.82,15,4/12/2014
88,956.32,928.52,842.62,439.81,16,4/12/2014
89,956.32,928.52,842.61,439.8,17,4/12/2014
90,956.31,928.52,842.589,439.79,18,4/12/2014
91,956.31,928.52,842.57,439.78,19,4/12/2014
92,956.31,928.52,842.551,439.77,20,4/12/2014
93,956.31,928.53,842.534,439.76,21,4/12/2014
94,956.31,928.53,842.514,439.76,22,4/12/2014
95,956.31,928.53,842.499,439.76,23,4/12/2014
96,956.31,928.53,842.478,439.77,0,5/12/2014
97,956.31,928.53,842.481,439.79,1,5/12/2014
98,956.31,928.52,842.441,439.81,2,5/12/2014
99,956.31,928.51,842.419,439.82,3,5/12/2014
100,956.31,928.5,842.39,439.84,4,5/12/2014
101,956.31,928.5,842.41,439.86,5,5/12/2014
102,956.31,928.5,842.46,439.87,6,5/12/2014
103,956.31,928.5,842.46,439.88,7,5/12/2014
104,956.31,928.5,842.45,439.87,8,5/12/2014
105,956.31,928.5,842.44,439.86,9,5/12/2014
106,956.31,928.5,842.43,439.85,10,5/12/2014
107,956.31,928.5,842.42,439.84,11,5/12/2014
108,956.31,928.52,842.4,439.83,12,5/12/2014
109,956.31,928.52,842.38,439.82,13,5/12/2014
110,956.31,928.52,842.36,439.8,14,5/12/2014
111,956.31,928.52,842.34,439.79,15,5/12/2014
112,956.31,928.52,842.32,439.77,16,5/12/2014
113,956.31,928.53,842.302,439.76,17,5/12/2014
114,956.31,928.53,842.281,439.76,18,5/12/2014
115,956.31,928.53,842.262,439.75,19,5/12/2014
116,956.3,928.53,842.236,439.73,20,5/12/2014
117,956.3,928.53,842.213,439.72,21,5/12/2014
118,956.3,928.53,842.19,439.7,22,5/12/2014
119,956.3,928.52,842.173,439.7,23,5/12/2014
120,956.3,928.52,842.158,439.71,0,6/12/2014
121,956.3,928.51,842.146,439.72,1,6/12/2014
122,956.3,928.5,842.122,439.73,2,6/12/2014
123,956.3,928.49,842.121,439.74,3,6/12/2014
124,956.3,928.48,842.106,439.74,4,6/12/2014
125,956.3,928.47,842.089,439.75,5,6/12/2014
126,956.3,928.46,842.09,439.76,6,6/12/2014
127,956.3,928.47,842.07,439.75,7,6/12/2014
128,956.3,928.47,842.05,439.76,8,6/12/2014
129,956.3,928.47,842.03,439.76,9,6/12/2014
130,956.3,928.47,842.01,439.76,10,6/12/2014
131,956.3,928.47,841.99,439.76,11,6/12/2014
132,956.3,928.47,841.97,439.75,12,6/12/2014
133,956.3,928.47,841.85,439.74,13,6/12/2014
134,956.3,928.47,841.93,439.74,14,6/12/2014
135,956.3,928.48,841.92,439.73,15,6/12/2014
136,956.3,928.48,841.91,439.73,16,6/12/2014
137,956.3,928.48,841.9,439.74,17,6/12/2014
138,956.3,928.48,841.9,439.74,18,6/12/2014
139,956.3,928.48,841.89,439.74,19,6/12/2014
140,956.3,928.48,841.87,439.74,20,6/12/2014
141,956.3,928.49,841.85,439.74,21,6/12/2014
142,956.3,928.49,841.83,439.75,22,6/12/2014
143,956.3,928.48,841.82,439.76,23,6/12/2014
144,956.3,928.47,841.8,439.78,0,7/12/2014
145,956.3,928.46,841.8,439.8,1,7/12/2014
146,956.3,928.45,841.82,439.81,2,7/12/2014
147,956.3,928.44,841.83,439.82,3,7/12/2014
148,956.3,928.43,841.83,439.82,4,7/12/2014
149,956.3,928.42,841.8,439.84,5,7/12/2014
150,956.3,928.41,841.79,439.86,6,7/12/2014
151,956.3,928.41,841.785,439.88,7,7/12/2014
152,956.3,928.39,841.776,439.87,8,7/12/2014
153,956.3,928.39,841.755,439.88,9,7/12/2014
154,956.3,928.37,841.72,439.89,10,7/12/2014
155,956.3,928.36,841.714,439.88,11,7/12/2014
156,956.3,928.35,841.683,439.88,12,7/12/2014
157,956.3,928.35,841.661,439.86,13,7/12/2014
158,956.3,928.34,841.637,439.85,14,7/12/2014
159,956.3,928.33,841.614,439.83,15,7/12/2014
160,956.3,928.31,841.585,439.82,16,7/12/2014
161,956.3,928.31,841.55,439.81,17,7/12/2014
162,956.3,928.3,841.55,439.8,18,7/12/2014
163,956.3,928.3,841.53,439.79,19,7/12/2014
164,956.3,928.3,841.52,439.78,20,7/12/2014
165,956.3,928.3,841.51,439.78,21,7/12/2014
166,956.3,928.3,841.5,439.77,22,7/12/2014
167,956.3,928.3,841.49,439.78,23,7/12/2014
168,956.3,928.29,841.48,439.79,0,8/12/2014
169,956.3,928.28,841.51,439.79,1,8/12/2014
170,956.3,928.27,841.56,439.8,2,8/12/2014
171,956.3,928.26,841.61,439.81,3,8/12/2014
172,956.3,928.24,841.67,439.82,4,8/12/2014
173,956.3,928.24,841.71,439.82,5,8/12/2014
174,956.29,928.22,841.76,439.83,6,8/12/2014
175,956.29,928.2,841.754,439.83,7,8/12/2014
176,956.29,928.2,841.727,439.83,8,8/12/2014
177,956.29,928.2,841.697,439.83,9,8/12/2014
178,956.29,928.19,841.666,439.83,10,8/12/2014
179,956.29,928.19,841.635,439.83,11,8/12/2014
180,956.29,928.17,841.606,439.83,12,8/12/2014
181,956.29,928.16,841.585,439.83,13,8/12/2014
182,956.29,928.16,841.568,439.83,14,8/12/2014
183,956.29,928.14,841.556,439.83,15,8/12/2014
184,956.29,928.13,841.538,439.83,16,8/12/2014
185,956.29,928.12,841.53,439.82,17,8/12/2014
186,956.29,928.11,841.504,439.82,18,8/12/2014
187,956.29,928.11,841.487,439.81,19,8/12/2014
188,956.29,928.11,841.47,439.8,20,8/12/2014
189,956.29,928.11,841.453,439.8,21,8/12/2014
190,956.29,928.11,841.431,439.8,22,8/12/2014
191,956.29,928.1,841.41,439.81,23,8/12/2014
192,956.29,928.1,841.395,439.81,0,9/12/2014
193,956.29,928.09,841.438,439.81,1,9/12/2014
194,956.29,928.08,841.487,439.82,2,9/12/2014
195,956.29,928.07,841.539,439.83,3,9/12/2014
196,956.29,928.05,841.593,439.83,4,9/12/2014
197,956.29,928.04,841.632,439.84,5,9/12/2014
198,956.29,928.03,841.671,439.86,6,9/12/2014
199,956.29,928.03,841.71,439.88,7,9/12/2014
200,956.29,928.03,841.73,439.89,8,9/12/2014
201,956.29,928.03,841.71,439.89,9,9/12/2014
202,956.29,928.04,841.69,439.89,10,9/12/2014
203,956.29,928.04,841.67,439.87,11,9/12/2014
204,956.29,928.04,841.65,439.86,12,9/12/2014
205,956.29,928.04,841.63,439.85,13,9/12/2014
206,956.29,928.04,841.61,439.85,14,9/12/2014
207,956.29,928.04,841.59,439.83,15,9/12/2014
208,956.29,928.04,841.57,439.82,16,9/12/2014
209,956.28,928.05,841.55,439.81,17,9/12/2014
210,956.28,928.05,841.534,439.81,18,9/12/2014
211,956.28,928.05,841.512,439.8,19,9/12/2014
212,956.28,928.05,841.487,439.79,20,9/12/2014
213,956.28,928.05,841.466,439.78,21,9/12/2014
214,956.28,928.06,841.442,439.78,22,9/12/2014
215,956.28,928.05,841.419,439.78,23,9/12/2014
216,956.28,928.04,841.396,439.8,0,10/12/2014
217,956.28,928.03,841.431,439.81,1,10/12/2014
218,956.28,928.02,841.476,439.82,2,10/12/2014
219,956.28,928.01,841.518,439.83,3,10/12/2014
220,956.28,928,841.567,439.85,4,10/12/2014
221,956.28,928,841.604,439.86,5,10/12/2014
222,956.28,928,841.646,439.87,6,10/12/2014
223,956.28,928,841.69,439.88,7,10/12/2014
224,956.28,928,841.71,439.89,8,10/12/2014
225,956.27,928,841.69,439.91,9,10/12/2014
226,956.27,928,841.67,439.91,10,10/12/2014
227,956.27,928,841.65,439.91,11,10/12/2014
228,956.27,928,841.63,439.9,12,10/12/2014
229,956.27,928,841.61,439.88,13,10/12/2014
230,956.27,928,841.59,439.87,14,10/12/2014
231,956.27,928,841.56,439.86,15,10/12/2014
232,956.27,928,841.54,439.84,16,10/12/2014
233,956.26,928.01,841.52,439.83,17,10/12/2014
234,956.26,928.01,841.49,439.81,18,10/12/2014
235,956.26,928.01,841.47,439.8,19,10/12/2014
236,956.26,928.01,841.44,439.79,20,10/12/2014
237,956.26,928.01,841.42,439.78,21,10/12/2014
238,956.26,928.01,841.39,439.78,22,10/12/2014
239,956.26,928.01,841.37,439.79,23,10/12/2014
240,956.25,928.01,841.34,439.81,0,11/12/2014
241,956.25,928.01,841.39,439.83,1,11/12/2014
242,956.25,928,841.43,439.84,2,11/12/2014
243,956.25,927.99,841.48,439.85,3,11/12/2014
244,956.25,927.98,841.54,439.85,4,11/12/2014
245,956.25,927.98,841.61,439.85,5,11/12/2014
246,956.25,927.98,841.697,439.86,6,11/12/2014
247,956.25,927.98,841.719,439.87,7,11/12/2014
248,956.25,927.98,841.712,439.88,8,11/12/2014
249,956.25,927.98,841.703,439.88,9,11/12/2014
250,956.25,928.98,841.69,439.88,10,11/12/2014
251,956.25,928.98,841.677,439.87,11,11/12/2014
252,956.25,927.98,841.662,439.86,12,11/12/2014
253,956.25,927.98,841.649,439.85,13,11/12/2014
254,956.25,927.98,841.673,439.84,14,11/12/2014
255,956.25,928,841.661,439.84,15,11/12/2014
256,956.25,928,841.638,439.83,16,11/12/2014
257,956.24,928,841.622,439.82,17,11/12/2014
258,956.24,928,841.597,439.81,18,11/12/2014
259,956.24,928,841.597,439.8,19,11/12/2014
260,956.24,928,841.558,439.79,20,11/12/2014
261,956.24,928,841.536,439.79,21,11/12/2014
262,956.24,928,841.513,439.8,22,11/12/2014
263,956.24,928,841.492,439.81,23,11/12/2014
264,956.24,928,841.47,439.83,0,12/12/2014
265,956.24,928,841.5,439.84,1,12/12/2014
266,956.24,927.99,841.543,439.85,2,12/12/2014
267,956.24,927.98,841.587,439.86,3,12/12/2014
268,956.24,927.97,841.625,439.87,4,12/12/2014
269,956.24,927.97,841.67,439.88,5,12/12/2014
270,956.24,927.96,841.706,439.89,6,12/12/2014
271,956.24,927.96,841.747,439.9,7,12/12/2014
272,956.24,927.96,841.759,439.9,8,12/12/2014
273,956.24,927.96,841.736,439.89,9,12/12/2014
274,956.24,927.96,841.712,439.88,10,12/12/2014
275,956.24,927.96,841.687,439.87,11,12/12/2014
276,956.23,927.96,841.663,439.86,12,12/12/2014
277,956.23,927.96,841.64,439.84,13,12/12/2014
278,956.23,927.96,841.62,439.83,14,12/12/2014
279,956.23,927.96,841.594,439.83,15,12/12/2014
280,956.23,927.96,841.568,439.82,16,12/12/2014
281,956.22,927.97,841.541,439.81,17,12/12/2014
282,956.22,927.97,841.513,439.8,18,12/12/2014
283,956.22,927.97,841.49,439.79,19,12/12/2014
284,956.22,927.97,841.463,439.79,20,12/12/2014
285,956.22,927.97,841.435,439.78,21,12/12/2014
286,956.22,927.97,841.408,439.78,22,12/12/2014
287,956.22,927.96,841.379,439.78,23,12/12/2014
288,956.22,927.95,841.389,439.78,0,13/12/2014
289,956.22,927.94,841.43,439.8,1,13/12/2014
290,956.22,927.94,841.469,439.82,2,13/12/2014
291,956.22,927.93,841.505,439.84,3,13/12/2014
292,956.22,927.92,841.551,439.85,4,13/12/2014
293,956.22,928.91,841.587,439.87,5,13/12/2014
294,956.22,927.9,841.625,439.87,6,13/12/2014
295,956.22,927.9,841.666,439.89,7,13/12/2014
296,956.22,927.9,841.698,439.89,8,13/12/2014
297,956.21,927.9,841.73,439.89,9,13/12/2014
298,956.21,927.9,841.77,439.88,10,13/12/2014
299,956.21,927.9,841.771,439.87,11,13/12/2014
300,956.2,927.9,841.73,439.85,12,13/12/2014
301,956.2,927.9,841.69,439.84,13,13/12/2014
302,956.2,927.9,841.65,439.84,14,13/12/2014
303,956.2,927.9,841.61,439.83,15,13/12/2014
304,956.2,927.9,841.586,439.81,16,13/12/2014
305,956.2,927.91,841.558,439.8,17,13/12/2014
306,956.2,927.91,841.529,439.79,18,13/12/2014
307,956.2,927.91,841.504,439.78,19,13/12/2014
308,956.2,927.91,841.477,439.77,20,13/12/2014
309,956.2,927.91,841.448,439.76,21,13/12/2014
310,956.2,927.91,841.42,439.75,22,13/12/2014
311,956.2,927.91,841.399,439.75,23,13/12/2014
312,956.2,927.91,841.42,439.76,0,14/12/2014
313,956.2,927.9,841.455,439.77,1,14/12/2014
314,956.2,927.89,841.494,439.78,2,14/12/2014
315,956.2,927.88,841.27,439.8,3,14/12/2014
316,956.2,927.87,841.565,439.82,4,14/12/2014
317,956.2,927.86,841.604,439.84,5,14/12/2014
318,956.2,927.85,841.645,439.85,6,14/12/2014
319,956.2,927.84,841.67,439.86,7,14/12/2014
320,956.2,927.83,841.71,439.88,8,14/12/2014
321,956.2,927.82,841.74,439.88,9,14/12/2014
322,956.2,927.81,841.78,439.89,10,14/12/2014
323,956.2,927.81,841.81,439.89,11,14/12/2014
324,956.2,927.78,841.85,439.88,12,14/12/2014
325,956.2,927.77,841.88,439.86,13,14/12/2014
326,956.2,927.76,841.916,439.84,14,14/12/2014
327,956.2,927.75,841.874,439.81,15,14/12/2014
328,956.2,927.74,841.831,439.8,16,14/12/2014
329,956.2,927.73,841.788,439.78,17,14/12/2014
330,956.2,927.72,841.744,439.77,18,14/12/2014
331,956.2,927.72,841.656,439.76,19,14/12/2014
332,956.2,927.72,841.656,439.75,20,14/12/2014
333,956.2,927.72,841.61,439.75,21,14/12/2014
334,956.2,927.72,841.565,439.75,22,14/12/2014
335,956.2,927.72,841.533,439.75,23,14/12/2014
336,956.2,927.7,841.529,439.76,0,15/12/2014
337,956.2,927.69,841.563,439.77,1,15/12/2014
338,956.2,927.68,841.597,439.77,2,15/12/2014
339,956.2,927.67,841.633,439.78,3,15/12/2014
340,956.2,927.66,841.667,439.78,4,15/12/2014
341,956.2,927.65,841.702,439.78,5,15/12/2014
342,956.2,927.64,841.737,439.78,6,15/12/2014
343,956.2,927.64,841.74,439.79,7,15/12/2014
344,956.2,927.64,841.736,439.79,8,15/12/2014
345,956.2,927.64,841.729,439.79,9,15/12/2014
346,956.2,927.64,841.72,439.79,10,15/12/2014
347,956.2,927.64,841.72,439.78,11,15/12/2014
348,956.19,927.65,841.677,439.78,12,15/12/2014
349,956.19,927.65,841.63,439.75,13,15/12/2014
350,956.19,927.65,841.593,439.75,14,15/12/2014
351,956.19,927.65,841.553,439.74,15,15/12/2014
352,956.19,927.65,841.505,439.73,16,15/12/2014
353,956.19,927.65,841.47,439.72,17,15/12/2014
354,956.18,927.66,841.44,439.72,18,15/12/2014
355,956.18,927.66,841.41,439.72,19,15/12/2014
356,956.18,927.66,841.38,439.73,20,15/12/2014
357,956.18,927.66,841.34,439.73,21,15/12/2014
358,956.18,927.66,841.31,439.76,22,15/12/2014
359,956.18,927.66,841.33,439.78,23,15/12/2014
360,956.18,927.64,841.368,439.79,0,16/12/2014
361,956.18,927.63,841.408,439.81,1,16/12/2014
362,956.18,927.62,841.452,439.82,2,16/12/2014
363,956.18,927.61,841.477,439.84,3,16/12/2014
364,956.18,927.6,841.512,439.86,4,16/12/2014
365,956.1,927.59,841.55,439.88,5,16/12/2014
366,956.18,927.58,841.57,439.88,6,16/12/2014
367,956.18,927.58,841.615,439.9,7,16/12/2014
368,956.18,927.58,841.599,439.9,8,16/12/2014
369,956.17,927.57,841.57,439.9,9,16/12/2014
370,956.17,927.57,841.538,439.89,10,16/12/2014
371,926.17,927.57,841.511,439.88,11,16/12/2014
372,956.17,927.57,841.478,439.87,12,16/12/2014
373,956.17,927.57,841.449,439.86,13,16/12/2014
374,956.17,927.57,841.417,439.85,14,16/12/2014
375,956.17,927.58,841.383,439.85,15,16/12/2014
376,956.17,927.58,841.353,439.84,16,16/12/2014
377,956.17,927.58,841.31,439.83,17,16/12/2014
378,956.17,927.58,841.28,439.82,18,16/12/2014
379,956.17,927.58,841.25,439.82,19,16/12/2014
380,956.17,927.58,841.21,439.81,20,16/12/2014
381,956.17,927.58,841.18,439.8,21,16/12/2014
382,956.17,927.58,841.15,439.8,22,16/12/2014
383,956.17,927.57,841.176,439.8,23,16/12/2014
384,956.16,927.56,841.215,439.79,0,17/12/2014
385,956.16,927.55,841.247,439.79,1,17/12/2014
386,956.16,927.54,841.28,439.8,2,17/12/2014
387,956.16,927.53,841.31,439.82,3,17/12/2014
388,956.16,927.52,841.35,439.82,4,17/12/2014
389,956.16,927.51,841.38,439.84,5,17/12/2014
390,956.16,927.5,841.42,439.85,6,17/12/2014
391,956.16,927.5,841.457,439.86,7,17/12/2014
392,956.16,927.5,841.452,439.87,8,17/12/2014
393,956.16,927.5,841.42,439.88,9,17/12/2014
394,956.16,927.5,841.41,439.87,10,17/12/2014
395,956.16,927.5,841.37,439.87,11,17/12/2014
396,956.16,927.5,841.34,439.86,12,17/12/2014
397,956.16,927.5,841.3,439.85,13,17/12/2014
398,956.16,927.5,841.27,439.83,14,17/12/2014
399,956.15,927.51,841.24,439.82,15,17/12/2014
400,956.15,927.51,841.2,439.81,16,17/12/2014
401,956.15,927.51,841.17,439.8,17,17/12/2014
402,956.15,927.51,841.16,439.8,18,17/12/2014
403,956.15,927.51,841.1,439.79,19,17/12/2014
404,956.15,927.51,841.09,439.78,20,17/12/2014
405,956.15,927.51,841.11,439.78,21,17/12/2014
406,956.15,927.51,841.12,439.78,22,17/12/2014
407,956.15,927.51,841.13,439.78,23,17/12/2014
408,956.14,927.49,841.14,439.79,0,18/12/2014
409,956.14,927.48,841.14,439.79,1,18/12/2014
410,956.14,927.47,841.14,439.81,2,18/12/2014
411,956.14,927.46,841.15,439.81,3,18/12/2014
412,956.14,927.45,841.19,439.81,4,18/12/2014
413,956.14,927.43,841.23,439.82,5,18/12/2014
414,956.14,927.42,841.27,439.84,6,18/12/2014
415,956.14,927.42,841.32,439.86,7,18/12/2014
416,956.14,927.42,841.36,439.86,8,18/12/2014
417,956.14,927.42,841.37,439.86,9,18/12/2014
418,956.14,927.42,841.35,439.86,10,18/12/2014
419,956.14,927.42,841.33,439.85,11,18/12/2014
420,956.14,927.43,841.3,439.84,12,18/12/2014
421,956.14,927.43,841.28,439.84,13,18/12/2014
422,956.13,927.43,841.26,439.83,14,18/12/2014
423,956.13,927.43,841.3,439.82,15,18/12/2014
424,956.13,927.44,841.27,439.81,16,18/12/2014
425,956.13,927.44,841.25,439.8,17,18/12/2014
426,956.13,927.44,841.22,439.8,18,18/12/2014
427,956.13,927.44,841.18,439.8,19,18/12/2014
428,956.13,927.44,841.15,439.79,20,18/12/2014
429,956.13,927.44,841.17,439.78,21,18/12/2014
430,956.13,927.44,841.212,439.78,22,18/12/2014
431,956.13,927.43,841.24,439.79,23,18/12/2014
432,956.13,927.42,841.27,439.8,0,19/12/2014
433,956.13,927.41,841.31,439.81,1,19/12/2014
434,956.13,927.39,841.35,439.82,2,19/12/2014
435,956.13,927.39,841.38,439.82,3,19/12/2014
436,956.13,927.38,841.42,439.85,4,19/12/2014
437,956.13,927.37,841.44,439.86,5,19/12/2014
438,956.13,927.36,841.47,439.88,6,19/12/2014
439,956.13,927.36,841.505,439.89,7,19/12/2014
440,956.13,927.36,841.504,439.9,8,19/12/2014
441,956.12,927.36,841.493,439.9,9,19/12/2014
442,956.12,927.36,841.483,439.89,10,19/12/2014
443,956.12,927.36,841.476,439.88,11,19/12/2014
444,956.12,927.36,841.461,439.88,12,19/12/2014
445,956.12,927.36,841.434,439.87,13,19/12/2014
446,956.12,927.36,841.395,439.85,14,19/12/2014
447,956.12,927.6,841.362,439.85,15,19/12/2014
448,956.12,927.36,841.322,439.83,16,19/12/2014
449,956.12,927.36,841.292,439.82,17,19/12/2014
450,956.12,927.36,841.255,439.82,18,19/12/2014
451,956.12,927.36,841.218,439.82,19,19/12/2014
452,956.12,927.36,841.179,439.81,20,19/12/2014
453,956.12,927.36,841.206,439.8,21,19/12/2014
454,956.12,927.36,841.24,439.8,22,19/12/2014
455,956.12,927.36,841.273,439.81,23,19/12/2014
456,956.11,927.35,841.305,439.81,0,20/12/2014
457,956.11,927.34,841.336,439.83,1,20/12/2014
458,956.11,927.33,841.367,439.83,2,20/12/2014
459,956.11,927.32,841.399,439.85,3,20/12/2014
460,956.11,927.31,841.431,439.86,4,20/12/2014
461,956.11,927.3,841.464,439.86,5,20/12/2014
462,956.11,927.3,841.493,439.86,6,20/12/2014
463,956.11,927.3,841.522,439.87,7,20/12/2014
464,956.11,927.3,841.562,439.88,8,20/12/2014
465,956.11,927.3,841.556,439.87,9,20/12/2014
466,956.11,927.3,841.545,439.86,10,20/12/2014
467,956.11,927.3,841.534,439.86,11,20/12/2014
468,956.1,927.3,841.521,439.86,12,20/12/2014
469,956.1,927.3,841.49,439.85,13,20/12/2014
470,956.1,927.3,841.461,439.85,14,20/12/2014
471,956.1,927.3,841.449,439.84,15,20/12/2014
472,956.1,927.3,841.441,439.83,16,20/12/2014
473,956.1,927.3,841.434,439.82,17,20/12/2014
474,956.1,927.3,841.424,439.81,18,20/12/2014
475,956.1,927.3,841.41,439.8,19,20/12/2014
476,956.1,927.3,841.4,439.79,20,20/12/2014
477,956.1,927.3,841.395,439.78,21,20/12/2014
478,956.1,927.3,841.386,439.78,22,20/12/2014
479,956.1,927.3,841.372,439.78,23,20/12/2014
480,956.1,927.29,841.362,439.79,0,21/12/2014
481,956.1,927.28,841.391,439.8,1,21/12/2014
482,956.1,927.27,841.418,439.81,2,21/12/2014
483,956.1,927.26,841.449,439.82,3,21/12/2014
484,956.1,927.25,841.481,439.83,4,21/12/2014
485,956.1,927.24,841.513,439.84,5,21/12/2014
486,956.1,927.23,841.545,439.85,6,21/12/2014
487,956.1,927.21,841.57,439.85,7,21/12/2014
488,956.1,927.2,841.6,439.86,8,21/12/2014
489,956.1,927.19,841.63,439.87,9,21/12/2014
490,956.1,927.18,841.66,439.86,10,21/12/2014
491,956.1,927.16,841.69,439.85,11,21/12/2014
492,956.09,927.15,841.72,439.85,12,21/12/2014
493,956.09,927.13,841.72,439.84,13,21/12/2014
494,956.09,927.12,841.71,439.83,14,21/12/2014
495,956.09,927.11,841.7,439.81,15,21/12/2014
496,956.09,927.1,841.72,439.81,16,21/12/2014
497,956.09,927.09,841.747,439.8,17,21/12/2014
498,956.09,927.08,841.801,439.8,18,21/12/2014
499,956.09,927.06,841.813,439.78,19,21/12/2014
500,956.09,927.06,841.831,439.76,20,21/12/2014
501,956.09,927.06,841.854,439.75,21,21/12/2014
502,956.09,927.06,841.878,439.74,22,21/12/2014
503,956.09,927.05,841.91,439.74,23,21/12/2014
504,956.09,927.04,841.934,439.75,0,22/12/2014
505,956.09,927.3,841.96,439.76,1,22/12/2014
506,956.09,927.02,841.987,439.77,2,22/12/2014
507,956.09,927.01,842.011,439.78,3,22/12/2014
508,956.09,927,842.033,439.79,4,22/12/2014
509,956.09,926.99,842.066,439.8,5,22/12/2014
510,956.09,926.99,842.091,439.81,6,22/12/2014
511,956.09,926.99,842.111,439.83,7,22/12/2014
512,956.09,926.99,842.14,439.83,8,22/12/2014
513,956.09,926.99,842.12,439.83,9,22/12/2014
514,956.09,926.99,842.08,439.82,10,22/12/2014
515,956.09,926.99,842.04,439.81,11,22/12/2014
516,956.08,926.99,841.99,439.79,12,22/12/2014
