,APANAS,ASTURIAS,HIDROPANTASMA,VIRGEN,HORA,Date
41,952.81,925.36,841.34,439.81,17,2/6/2014
42,952.81,925.36,841.35,439.81,18,2/6/2014
43,952.81,925.36,841.36,439.8,19,2/6/2014
44,952.81,925.37,841.37,439.8,20,2/6/2014
45,952.81,925.37,841.38,439.79,21,2/6/2014
46,952.81,925.37,841.39,439.78,22,2/6/2014
47,952.81,925.37,841.4,439.78,23,2/6/2014
48,952.81,925.37,841.41,439.78,0,3/6/2014
49,952.81,925.37,841.42,439.78,1,3/6/2014
50,952.81,925.36,841.43,439.77,2,3/6/2014
51,952.81,925.36,841.44,439.79,3,3/6/2014
52,952.81,925.35,841.45,439.8,4,3/6/2014
53,952.81,925.35,841.47,439.8,5,3/6/2014
54,952.81,925.34,841.47,439.81,6,3/6/2014
55,952.81,925.34,841.47,439.82,7,3/6/2014
56,952.81,925.34,841.49,439.82,8,3/6/2014
57,952.81,925.34,841.5,439.82,9,3/6/2014
58,952.8,925.34,841.51,439.83,10,3/6/2014
59,952.8,925.34,841.48,439.83,11,3/6/2014
60,952.8,925.34,841.46,439.83,12,3/6/2014
61,952.8,925.34,841.43,439.82,13,3/6/2014
62,952.8,925.34,841.39,439.82,14,3/6/2014
63,952.8,925.34,841.36,439.82,15,3/6/2014
64,952.8,925.34,841.33,439.81,16,3/6/2014
65,952.8,925.34,841.31,439.8,17,3/6/2014
66,952.8,925.35,841.32,439.8,18,3/6/2014
67,952.8,925.35,841.33,439.79,19,3/6/2014
68,952.8,925.35,841.33,439.78,20,3/6/2014
69,952.8,925.35,841.34,439.78,21,3/6/2014
70,952.79,925.35,841.35,439.77,22,3/6/2014
71,952.79,925.35,841.36,439.77,23,3/6/2014
72,952.79,925.35,841.37,439.75,0,4/6/2014
73,952.79,925.35,841.39,439.75,1,4/6/2014
74,952.79,925.35,841.39,439.75,2,4/6/2014
75,952.79,925.35,841.41,439.76,3,4/6/2014
76,952.79,925.35,841.42,439.76,4,4/6/2014
77,952.79,925.36,841.43,439.77,5,4/6/2014
78,952.79,925.36,841.45,439.78,6,4/6/2014
79,952.79,925.36,841.46,439.78,7,4/6/2014
80,952.79,925.36,841.48,439.78,8,4/6/2014
81,952.79,925.36,841.46,439.78,9,4/6/2014
82,952.78,925.36,841.44,439.78,10,4/6/2014
83,952.78,925.36,841.41,439.78,11,4/6/2014
84,952.78,925.36,841.39,439.78,12,4/6/2014
85,952.78,925.36,841.36,439.78,13,4/6/2014
86,952.78,925.36,841.34,439.78,14,4/6/2014
87,952.78,925.36,841.31,439.78,15,4/6/2014
88,952.78,925.36,841.28,439.77,16,4/6/2014
89,952.78,925.36,841.25,439.77,17,4/6/2014
90,952.78,925.38,841.27,439.76,18,4/6/2014
91,952.78,925.38,841.28,439.75,19,4/6/2014
92,952.78,925.38,841.29,439.74,20,4/6/2014
93,952.77,925.38,841.3,439.73,21,4/6/2014
94,952.77,925.38,841.31,439.73,22,4/6/2014
95,952.77,925.38,841.32,439.73,23,4/6/2014
96,952.77,925.38,841.33,439.73,0,5/6/2014
97,952.77,925.39,841.34,439.74,1,5/6/2014
98,952.77,925.39,841.35,439.74,2,5/6/2014
99,952.77,925.39,841.36,439.75,3,5/6/2014
100,952.77,925.39,841.37,439.75,4,5/6/2014
101,952.77,925.4,841.38,439.76,5,5/6/2014
102,952.76,925.4,841.39,439.77,6,5/6/2014
103,952.76,925.4,841.4,439.77,7,5/6/2014
104,952.76,925.4,841.4,439.78,8,5/6/2014
105,952.76,925.4,841.38,439.78,9,5/6/2014
106,952.75,925.4,841.34,439.78,10,5/6/2014
107,952.75,925.4,841.31,439.78,11,5/6/2014
108,952.75,925.4,841.28,439.78,12,5/6/2014
109,952.75,925.4,841.25,439.77,13,5/6/2014
110,952.75,925.4,841.21,439.76,14,5/6/2014
111,952.75,925.41,841.18,439.75,15,5/6/2014
112,952.75,925.41,841.14,439.74,16,5/6/2014
113,952.75,925.41,841.11,439.74,17,5/6/2014
114,952.75,925.41,841.12,439.73,18,5/6/2014
115,952.75,925.41,841.13,439.72,19,5/6/2014
116,952.74,925.41,841.14,439.72,20,5/6/2014
117,952.74,925.41,841.15,439.71,21,5/6/2014
118,952.74,925.41,841.16,439.71,22,5/6/2014
119,952.74,925.41,841.17,439.71,23,5/6/2014
120,952.74,925.41,841.17,439.72,0,6/6/2014
121,952.74,925.41,841.18,439.72,1,6/6/2014
122,952.74,925.41,841.19,439.73,2,6/6/2014
123,952.74,925.41,841.2,439.73,3,6/6/2014
124,952.74,925.41,841.21,439.73,4,6/6/2014
125,952.74,925.41,841.22,439.73,5,6/6/2014
126,952.74,925.41,841.23,439.74,6,6/6/2014
127,952.74,925.41,841.24,439.74,7,6/6/2014
128,952.74,925.41,841.25,439.74,8,6/6/2014
129,952.73,925.42,841.21,439.74,9,6/6/2014
130,952.73,925.42,841.18,439.73,10,6/6/2014
131,952.73,925.42,841.15,439.73,11,6/6/2014
132,952.73,925.42,841.11,439.72,12,6/6/2014
133,952.73,925.42,841.07,439.71,13,6/6/2014
134,952.73,925.42,841.04,439.71,14,6/6/2014
135,952.72,925.42,841,439.7,15,6/6/2014
136,952.72,925.42,840.96,439.69,16,6/6/2014
137,952.72,925.42,840.92,439.69,17,6/6/2014
138,952.72,925.42,840.93,439.69,18,6/6/2014
139,952.72,925.42,840.94,439.68,19,6/6/2014
140,952.72,925.42,840.95,439.68,20,6/6/2014
141,952.72,925.42,840.96,439.67,21,6/6/2014
142,952.72,925.42,840.97,439.67,22,6/6/2014
143,952.72,925.42,840.98,439.68,23,6/6/2014
144,952.71,925.42,840.99,439.68,0,7/6/2014
145,952.71,925.41,841,439.68,1,7/6/2014
146,952.71,925.4,841.01,439.68,2,7/6/2014
147,952.71,925.39,841.02,439.68,3,7/6/2014
148,952.71,925.38,841.03,439.68,4,7/6/2014
149,952.71,925.37,841.03,439.69,5,7/6/2014
150,952.71,925.36,841.04,439.69,6,7/6/2014
151,952.71,925.36,841.04,439.69,7,7/6/2014
152,952.71,925.36,841.06,439.69,8,7/6/2014
153,952.71,925.36,841.07,4369.7,9,7/6/2014
154,952.71,925.36,841.08,439.7,10,7/6/2014
155,952.7,925.36,841.09,439.7,11,7/6/2014
156,952.7,925.36,841.1,439.69,12,7/6/2014
157,952.7,925.36,841.11,439.69,13,7/6/2014
158,952.7,925.36,841.08,439.68,14,7/6/2014
159,952.7,925.36,841.04,439.68,15,7/6/2014
160,952.7,925.36,841,439.68,16,7/6/2014
161,952.7,925.36,840.96,439.66,17,7/6/2014
162,952.7,925.36,840.97,439.66,18,7/6/2014
163,952.7,925.36,840.98,439.65,19,7/6/2014
164,952.69,925.36,840.99,439.65,20,7/6/2014
165,952.69,925.36,841,439.65,21,7/6/2014
166,952.69,925.36,841.009,439.64,22,7/6/2014
167,952.69,925.36,841.016,439.63,23,7/6/2014
168,952.69,925.36,841.026,439.63,0,8/6/2014
169,952.69,925.36,841.033,439.63,1,8/6/2014
170,952.69,925.36,841.04,439.63,2,8/6/2014
171,952.69,925.37,841.05,439.63,3,8/6/2014
172,952.69,925.37,841.058,439.63,4,8/6/2014
173,952.69,925.37,841.067,439.63,5,8/6/2014
174,952.69,925.37,841.075,439.64,6,8/6/2014
175,952.69,925.37,841.08,439.65,7,8/6/2014
176,952.69,925.37,841.09,439.67,8,8/6/2014
177,952.68,925.37,841.09,439.67,9,8/6/2014
178,952.68,925.37,841.1,439.67,10,8/6/2014
179,952.68,925.37,841.11,439.67,11,8/6/2014
180,952.68,925.38,841.12,439.67,12,8/6/2014
181,952.68,925.38,841.12,439.67,13,8/6/2014
182,952.68,925.38,841.09,439.66,14,8/6/2014
183,952.68,925.38,841.06,439.65,15,8/6/2014
184,952.68,925.38,841.02,439.65,16,8/6/2014
185,952.67,925.38,840.99,439.65,17,8/6/2014
186,952.67,925.38,841,439.65,18,8/6/2014
187,952.67,925.38,841,439.65,19,8/6/2014
188,952.67,925.38,841.01,439.65,20,8/6/2014
189,952.66,925.38,841.02,439.64,21,8/6/2014
190,952.66,925.38,841.03,439.63,22,8/6/2014
191,952.66,925.38,841.4,439.63,23,8/6/2014
192,952.66,925.38,841.04,439.62,0,9/6/2014
193,952.66,925.38,841.05,439.64,1,9/6/2014
194,952.66,925.38,841.06,439.66,2,9/6/2014
195,952.66,925.37,841.06,439.67,3,9/6/2014
196,952.66,925.36,841.08,439.69,4,9/6/2014
197,952.66,925.35,841.08,439.7,5,9/6/2014
198,952.66,925.34,841.1,439.71,6,9/6/2014
199,952.66,925.34,841.1,439.71,7,9/6/2014
200,952.66,925.34,841.11,439.73,8,9/6/2014
201,952.66,925.34,841.11,439.74,9,9/6/2014
202,952.66,925.34,841.12,439.74,10,9/6/2014
203,952.66,925.34,841.13,439.74,11,9/6/2014
204,952.66,925.34,841.13,439.74,12,9/6/2014
205,952.65,925.34,841.1,439.74,13,9/6/2014
206,952.65,925.34,841.06,439.73,14,9/6/2014
207,952.65,925.34,841.02,439.73,15,9/6/2014
208,952.65,925.34,840.9,439.73,16,9/6/2014
209,952.65,925.34,840.94,439.71,17,9/6/2014
210,952.64,925.35,840.95,439.71,18,9/6/2014
211,952.64,925.35,840.96,439.69,19,9/6/2014
212,952.64,925.35,840.97,439.69,20,9/6/2014
213,952.64,925.35,840.98,439.68,21,9/6/2014
214,952.64,925.35,840.99,439.67,22,9/6/2014
215,952.64,925.35,841,439.67,23,9/6/2014
216,952.64,925.35,841,439.68,0,10/6/2014
217,952.64,925.34,841.01,439.68,1,10/6/2014
218,952.64,925.33,841.02,439.68,2,10/6/2014
219,952.64,925.32,841.03,439.69,3,10/6/2014
220,952.64,925.31,841.04,439.69,4,10/6/2014
221,952.64,925.3,841.05,439.67,5,10/6/2014
222,952.64,925.29,841.05,439.7,6,10/6/2014
223,952.64,925.29,841.076,439.71,7,10/6/2014
224,952.64,925.29,841.075,439.71,8,10/6/2014
225,952.64,925.29,841.082,439.71,9,10/6/2014
226,952.64,925.29,841.09,439.71,10,10/6/2014
227,952.64,925.29,841.1,439.71,11,10/6/2014
228,952.64,925.29,841.106,439.7,12,10/6/2014
229,952.64,925.29,841.11,439.7,13,10/6/2014
230,952.64,925.29,841.07,439.69,14,10/6/2014
231,952.64,925.29,841.041,439.67,15,10/6/2014
232,952.64,925.29,841,439.66,16,10/6/2014
233,952.64,925.29,840.97,439.66,17,10/6/2014
234,952.64,925.29,840.97,439.65,18,10/6/2014
235,952.64,925.29,840.98,439.64,19,10/6/2014
236,952.63,925.29,841,439.63,20,10/6/2014
237,952.63,925.29,841,439.62,21,10/6/2014
238,952.63,925.29,841.01,439.62,22,10/6/2014
239,952.63,925.29,841.02,439.61,23,10/6/2014
240,952.63,925.29,841.03,439.61,0,11/6/2014
241,952.62,925.28,841.04,439.61,1,11/6/2014
242,952.63,925.27,841.05,439.61,2,11/6/2014
243,952.63,925.26,841.06,439.61,3,11/6/2014
244,952.63,925.26,841.07,439.61,4,11/6/2014
245,952.63,925.25,841.08,439.61,5,11/6/2014
246,952.63,925.24,841.09,439.61,6,11/6/2014
247,952.63,925.24,841.09,439.62,7,11/6/2014
248,952.63,925.24,841.1,439.63,8,11/6/2014
249,952.63,925.24,841.11,439.63,9,11/6/2014
250,952.63,925.24,841.12,439.63,10,11/6/2014
251,952.63,925.24,841.13,439.63,11,11/6/2014
252,952.63,925.25,841.14,439.62,12,11/6/2014
253,952.63,925.25,841.14,439.61,13,11/6/2014
254,952.63,925.25,841.11,439.6,14,11/6/2014
255,952.63,925.25,841.082,439.6,15,11/6/2014
256,952.63,925.25,841.04,439.59,16,11/6/2014
257,952.62,925.25,841.01,439.58,17,11/6/2014
258,952.62,925.26,841.02,439.58,18,11/6/2014
259,952.62,925.26,841.03,439.57,19,11/6/2014
260,952.62,925.26,841.04,439.56,20,11/6/2014
261,952.62,925.26,841.04,439.56,21,11/6/2014
262,952.62,925.26,841.05,439.56,22,11/6/2014
263,952.62,925.26,841.06,439.56,23,11/6/2014
264,952.62,925.26,841.07,439.56,0,12/6/2014
265,952.62,925.26,841.08,439.56,1,12/6/2014
266,952.62,925.25,841.09,439.56,2,12/6/2014
267,952.62,925.25,841.1,439.56,3,12/6/2014
268,952.62,925.24,841.1,439.56,4,12/6/2014
269,952.62,925.24,841.11,439.57,5,12/6/2014
270,952.62,925.24,841.12,439.57,6,12/6/2014
271,952.62,925.24,841.13,439.57,7,12/6/2014
272,952.62,925.24,841.14,439.57,8,12/6/2014
273,952.62,925.24,841.14,439.57,9,12/6/2014
274,952.62,925.24,841.15,439.57,10,12/6/2014
275,952.62,925.24,841.16,439.56,11,12/6/2014
276,952.61,925.24,841.17,439.56,12,12/6/2014
277,952.61,925.24,841.17,439.54,13,12/6/2014
278,952.61,925.24,841.14,439.52,14,12/6/2014
279,952.61,925.24,841.1,439.51,15,12/6/2014
280,952.61,925.24,841.07,439.5,16,12/6/2014
281,952.61,925.24,841.037,439.48,17,12/6/2014
282,952.61,925.24,841.04,439.48,18,12/6/2014
283,952.61,925.24,841.05,439.48,19,12/6/2014
284,952.61,925.24,841.06,439.47,20,12/6/2014
285,952.61,925.24,841.07,439.46,21,12/6/2014
286,952.61,925.24,841.08,439.46,22,12/6/2014
287,952.61,925.24,841.09,439.46,23,12/6/2014
288,952.61,925.24,841.1,439.47,0,13/6/2014
289,952.61,925.23,841.11,439.47,1,13/6/2014
290,952.61,925.21,841.11,439.47,2,13/6/2014
291,952.61,925.2,841.12,439.47,3,13/6/2014
292,952.61,925.18,841.13,439.47,4,13/6/2014
293,952.61,925.17,841.14,439.48,5,13/6/2014
294,952.61,925.16,841.14,439.48,6,13/6/2014
295,952.61,925.16,841.16,439.49,7,13/6/2014
296,952.61,925.16,841.17,439.5,8,13/6/2014
297,952.61,925.16,841.18,439.5,9,13/6/2014
298,952.61,925.16,841.19,439.5,10,13/6/2014
299,952.61,925.16,841.2,439.49,11,13/6/2014
300,952.61,925.16,841.2,439.48,12,13/6/2014
301,952.61,925.16,841.21,439.47,13,13/6/2014
302,952.61,925.16,841.18,439.46,14,13/6/2014
303,952.61,925.16,841.15,439.45,15,13/6/2014
304,952.6,925.16,841.14,439.44,16,13/6/2014
305,952.6,925.16,841.08,439.43,17,13/6/2014
306,952.6,925.16,841.09,439.42,18,13/6/2014
307,952.6,925.16,841.1,439.41,19,13/6/2014
308,952.6,925.16,841.11,439.41,20,13/6/2014
309,952.6,925.16,841.11,439.4,21,13/6/2014
310,952.6,925.16,841.12,439.39,22,13/6/2014
311,952.6,925.16,841.13,439.39,23,13/6/2014
312,952.6,925.16,841.14,439.39,0,14/6/2014
313,952.6,925.16,841.15,439.39,1,14/6/2014
314,952.6,925.17,841.16,439.39,2,14/6/2014
315,952.6,925.17,841.17,439.39,3,14/6/2014
316,952.6,925.17,841.2,439.39,4,14/6/2014
317,952.6,925.18,841.23,439.41,5,14/6/2014
318,952.61,925.19,841.26,439.41,6,14/6/2014
319,952.61,925.21,841.31,439.42,7,14/6/2014
320,952.61,925.21,841.37,439.42,8,14/6/2014
321,952.61,925.21,841.44,439.43,9,14/6/2014
322,952.61,925.21,841.49,439.42,10,14/6/2014
323,952.61,925.21,841.51,439.41,11,14/6/2014
324,952.62,925.21,841.51,436.4,12,14/6/2014
325,952.62,925.21,841.51,439.4,13,14/6/2014
326,952.63,925.22,841,439.4,14,14/6/2014
327,952.63,925.23,841.47,439.39,15,14/6/2014
328,952.63,925.23,841.47,439.39,16,14/6/2014
329,952.63,925.23,841.46,439.38,17,14/6/2014
330,952.63,925.23,841.46,439.37,18,14/6/2014
331,952.63,925.23,841.46,439.37,19,14/6/2014
332,952.63,925.23,841.47,439.35,20,14/6/2014
333,952.63,925.25,841.44,439.34,21,14/6/2014
334,952.63,925.29,841.44,439.33,22,14/6/2014
335,952.63,925.29,841.42,439.32,23,14/6/2014
336,952.63,925.33,841.41,439.33,0,15/6/2014
337,952.63,925.33,841.4,439.33,1,15/6/2014
338,952.63,925.33,841.39,439.33,2,15/6/2014
339,952.63,925.33,841.38,439.34,3,15/6/2014
340,952.63,925.32,841.36,439.34,4,15/6/2014
341,952.63,925.32,841.34,439.34,5,15/6/2014
342,952.63,925.32,841.34,439.34,6,15/6/2014
343,952.63,925.32,841.37,439.35,7,15/6/2014
344,952.63,925.32,841.39,439.35,8,15/6/2014
345,952.63,925.33,841.41,439.35,9,15/6/2014
346,952.63,925.33,841.42,439.36,10,15/6/2014
347,953.63,925.34,841.46,439.36,11,15/6/2014
348,952.63,925.34,841.46,439.36,12,15/6/2014
349,952.62,925.34,841.48,439.36,13,15/6/2014
350,952.62,925.34,841.46,439.35,14,15/6/2014
351,952.62,925.35,841.46,439.35,15,15/6/2014
352,952.62,925.36,841.49,439.35,16,15/6/2014
353,952.62,925.36,841.57,439.34,17,15/6/2014
354,952.62,925.37,841.69,439.33,18,15/6/2014
355,952.62,925.38,841.76,439.33,19,15/6/2014
356,952.62,925.38,841.849,439.33,20,15/6/2014
357,952.62,925.39,841.88,439.32,21,15/6/2014
358,952.62,925.4,841.901,439.32,22,15/6/2014
359,952.62,925.42,841.895,439.33,23,15/6/2014
360,952.63,925.42,841.875,439.33,0,16/6/2014
361,952.63,925.41,841.851,439.33,1,16/6/2014
362,952.63,925.41,841.824,439.34,2,16/6/2014
363,952.63,925.41,841.79,439.35,3,16/6/2014
364,952.63,925.41,841.772,439.37,4,16/6/2014
365,952.63,925.43,841.75,439.37,5,16/6/2014
366,952.63,925.44,841.735,439.39,6,16/6/2014
367,952.63,925.44,841.71,439.4,7,16/6/2014
368,952.63,925.46,841.68,439.41,8,16/6/2014
369,952.63,925.47,841.66,439.41,9,16/6/2014
370,952.63,925.48,841.62,439.42,10,16/6/2014
371,952.63,925.49,841.59,439.42,11,16/6/2014
372,952.63,925.49,841.56,439.42,12,16/6/2014
373,952.63,925.49,841.54,439.41,13,16/6/2014
374,952.63,925.49,841.53,439.4,14,16/6/2014
375,952.6,925.5,841.51,439.4,15,16/6/2014
376,952.63,925.5,841.5,439.39,16,16/6/2014
377,952.63,925.51,841.48,439.39,17,16/6/2014
378,952.63,925.51,841.5,439.4,18,16/6/2014
379,952.63,925.51,841.53,439.4,19,16/6/2014
380,952.63,925.51,841.55,439.39,20,16/6/2014
381,952.63,925.51,841.57,439.39,21,16/6/2014
382,952.63,925.52,841.59,439.39,22,16/6/2014
383,952.63,925.52,841.62,439.39,23,16/6/2014
384,952.63,925.52,841.64,439.39,0,17/6/2014
385,952.63,925.52,841.66,439.4,1,17/6/2014
386,952.63,925.52,841.67,439.4,2,17/6/2014
387,952.63,925.51,841.69,439.41,3,17/6/2014
388,952.63,925.51,841.72,439.42,4,17/6/2014
389,952.63,925.5,841.73,439.42,5,17/6/2014
390,952.63,925.5,841.75,439.43,6,17/6/2014
391,952.63,925.5,841.76,439.43,7,17/6/2014
392,952.63,925.5,841.78,439.44,8,17/6/2014
393,952.63,925.5,841.76,439.44,9,17/6/2014
394,952.63,925.5,841.74,439.43,10,17/6/2014
395,952.63,925.5,841.72,439.42,11,17/6/2014
396,952.64,925.51,841.69,439.42,12,17/6/2014
397,952.64,925.51,841.67,439.42,13,17/6/2014
398,952.64,925.51,841.61,439.41,14,17/6/2014
399,952.64,925.52,841.54,439.4,15,17/6/2014
400,952.64,925.52,841.47,439.4,16,17/6/2014
401,952.64,925.52,841.4,439.4,17,17/6/2014
402,952.64,925.52,841.4,439.4,18,17/6/2014
403,952.64,925.52,841.42,439.41,19,17/6/2014
404,952.64,925.52,841.43,439.41,20,17/6/2014
405,952.64,925.52,841.45,439.41,21,17/6/2014
406,952.64,925.52,841.47,439.42,22,17/6/2014
407,952.64,925.53,841.48,439.42,23,17/6/2014
408,952.64,925.53,841.5,439.42,0,18/6/2014
409,952.64,925.53,841.51,439.42,1,18/6/2014
410,952.64,925.53,841.52,439.43,2,18/6/2014
411,952.64,925.54,841.54,439.43,3,18/6/2014
412,952.64,925.54,841.55,439.44,4,18/6/2014
413,952.64,925.54,841.56,439.44,5,18/6/2014
414,952.64,925.55,841.58,439.44,6,18/6/2014
415,952.64,925.55,841.593,439.45,7,18/6/2014
416,952.64,925.55,841.603,439.45,8,18/6/2014
417,952.64,925.55,841.581,439.44,9,18/6/2014
418,952.64,925.55,841.553,439.43,10,18/6/2014
419,952.64,925.55,841.528,439.42,11,18/6/2014
420,952.64,925.56,841.501,439.42,12,18/6/2014
421,952.64,925.56,841.476,439.41,13,18/6/2014
422,952.64,925.56,841.44,439.4,14,18/6/2014
423,952.64,925.56,841.41,439.4,15,18/6/2014
424,952.64,925.56,841.39,439.39,16,18/6/2014
425,952.64,925.57,841.36,439.39,17,18/6/2014
426,952.64,925.57,841.37,439.39,18,18/6/2014
427,952.64,925.57,841.38,439.38,19,18/6/2014
428,952.64,925.57,841.39,439.38,20,18/6/2014
429,952.64,925.57,841.41,439.38,21,18/6/2014
430,952.64,925.57,841.42,439.38,22,18/6/2014
431,952.64,925.57,841.43,439.39,23,18/6/2014
432,952.63,925.57,841.45,439.4,0,19/6/2014
433,952.63,925.56,841.46,439.4,1,19/6/2014
434,952.63,925.56,841.47,439.41,2,19/6/2014
435,952.63,925.55,841.49,439.42,3,19/6/2014
436,952.63,925.54,841.5,439.42,4,19/6/2014
437,952.63,925.54,841.52,439.42,5,19/6/2014
438,952.63,925.54,841.53,439.42,6,19/6/2014
439,952.63,925.54,841.55,439.42,7,19/6/2014
440,952.63,925.54,841.57,439.42,8,19/6/2014
441,952.63,925.54,841.55,439.42,9,19/6/2014
442,952.63,925.54,841.53,439.42,10,19/6/2014
443,952.63,925.54,841.5,439.42,11,19/6/2014
444,952.63,925.54,841.48,439.41,12,19/6/2014
445,952.63,925.54,841.45,439.41,13,19/6/2014
446,952.63,925.54,841.42,439.41,14,19/6/2014
447,952.63,925.55,841.403,439.4,15,19/6/2014
448,952.63,925.55,841.38,439.39,16,19/6/2014
449,952.63,925.55,841.35,439.39,17,19/6/2014
450,952.63,925.55,841.36,439.4,18,19/6/2014
451,952.63,925.55,841.38,439.39,19,19/6/2014
452,952.63,925.55,841.39,439.38,20,19/6/2014
453,952.63,925.55,841.41,439.38,21,19/6/2014
454,952.63,925.56,841.42,439.39,22,19/6/2014
455,952.63,925.56,841.43,439.39,23,19/6/2014
456,952.63,925.56,841.48,439.4,0,20/6/2014
457,952.63,925.55,841.46,439.4,1,20/6/2014
458,952.63,925.55,841.47,439.41,2,20/6/2014
459,952.63,925.54,841.49,439.42,3,20/6/2014
460,952.63,925.54,841.51,439.44,4,20/6/2014
461,952.63,925.53,841.52,439.45,5,20/6/2014
462,952.63,925.53,841.53,439.45,6,20/6/2014
463,952.63,925.53,841.54,439.45,7,20/6/2014
464,952.63,925.53,841.55,439.46,8,20/6/2014
465,952.63,925.54,841.52,439.47,9,20/6/2014
466,952.62,925.54,841.5,439.47,10,20/6/2014
467,952.62,925.54,841.47,439.47,11,20/6/2014
468,952.62,925.54,841.44,439.46,12,20/6/2014
469,952.62,925.54,841.42,439.45,13,20/6/2014
470,952.62,925.54,841.39,439.44,14,20/6/2014
471,952.62,925.55,841.36,439.43,15,20/6/2014
472,952.62,925.55,841.33,439.43,16,20/6/2014
473,952.62,925.55,841.308,439.41,17,20/6/2014
474,952.62,925.55,841.316,439.41,18,20/6/2014
475,952.62,925.55,841.33,439.4,19,20/6/2014
476,952.62,925.56,841.34,439.39,20,20/6/2014
477,952.62,925.56,841.35,439.39,21,20/6/2014
478,952.62,925.56,841.36,439.38,22,20/6/2014
479,952.62,925.56,841.37,439.68,23,20/6/2014
480,952.62,925.56,841.39,439.38,0,21/6/2014
481,952.62,925.56,841.4,439.38,1,21/6/2014
482,952.62,925.56,841.41,439.39,2,21/6/2014
483,952.62,925.55,841.42,439.39,3,21/6/2014
484,952.62,925.55,841.43,439.39,4,21/6/2014
485,952.62,925.54,841.44,439.4,5,21/6/2014
486,952.62,925.54,841.45,439.4,6,21/6/2014
487,952.62,925.54,841.46,439.41,7,21/6/2014
488,952.62,925.54,841.47,439.41,8,21/6/2014
489,952.62,925.54,841.45,439.42,9,21/6/2014
490,952.62,925.54,841.42,439.42,10,21/6/2014
491,952.62,925.54,841.39,439.41,11,21/6/2014
492,952.61,925.55,841.36,439.39,12,21/6/2014
493,952.61,925.55,841.33,439.39,13,21/6/2014
494,952.61,925.55,841.3,439.38,14,21/6/2014
495,952.61,925.55,841.27,439.39,15,21/6/2014
496,952.61,925.55,841.24,439.39,16,21/6/2014
497,952.61,925.55,841.21,439.39,17,21/6/2014
498,952.61,925.55,841.22,439.39,18,21/6/2014
499,952.61,925.55,841.23,439.39,19,21/6/2014
500,952.61,925.55,841.24,439.4,20,21/6/2014
501,952.61,925.55,841.25,439.4,21,21/6/2014
502,952.61,925.55,841.26,439.4,22,21/6/2014
503,952.61,925.55,841.27,439.41,23,21/6/2014
504,952.61,925.55,841.29,439.41,0,22/6/2014
505,952.61,925.55,841.3,439.42,1,22/6/2014
506,952.61,925.55,841.31,439.42,2,22/6/2014
507,952.61,925.55,841.32,439.43,3,22/6/2014
508,952.61,925.55,841.33,439.43,4,22/6/2014
509,952.61,925.56,841.34,439.44,5,22/6/2014
510,952.61,925.56,841.35,439.44,6,22/6/2014
511,952.61,925.56,841.36,439.44,7,22/6/2014
512,952.61,925.56,841.37,439.44,8,22/6/2014
513,952.61,925.56,841.34,439.44,9,22/6/2014
514,952.61,925.56,841.31,439.43,10,22/6/2014
515,952.61,925.56,841.28,439.43,11,22/6/2014
