,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
12,12,173.1974,,169.5537,,,158.6238,161.7615,160.8625,159.9158,,,,,160.661,,,197.6145,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.7117,154.2774,6/6/2012
13,13,170.7371,173.7368,168.3671,,,158.6392,161.8689,160.8003,160.7014,,,,,160.661,,,197.5625,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0808,153.8526,6/6/2012
14,14,168.6092,168.4378,168.7748,173.9848,175.286,158.6497,162.0172,160.8274,160.1409,,,,,160.661,,,197.4835,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.3455,154.2858,6/6/2012
15,15,169.8121,169.6996,170.5368,170.8539,173.5729,158.6513,162.1059,160.7606,159.8053,,,,,160.661,,,197.4467,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,149.326,153.9859,6/6/2012
16,16,168.3405,168.1565,168.5912,178.3381,183.3373,158.649,160.9529,160.4218,159.5323,,,,,160.661,,,197.4396,,,,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0943,154.165,6/6/2012
17,17,168.3339,168.1774,173.5119,,185.792,158.6137,160.0767,160.1268,158.9774,,,,,160.661,,,197.5161,,,,67.098,135.51,,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.054,154.8529,6/6/2012
18,18,168.314,168.1242,170.1161,172.9546,175.828,158.6184,160.0384,160.105,158.8029,,,,,160.661,,,197.4258,,,,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.4232,154.0916,6/6/2012
19,19,168.3118,168.1179,168.3465,169.3614,171.8582,158.62,160.0355,160.1126,158.7595,,,,,160.661,,,197.5216,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0548,154.2986,6/6/2012
20,20,168.2748,168.2156,171.6854,173.7856,182.924,158.6136,160.0439,160.1234,158.7806,,,,,160.661,,,197.5591,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.7071,154.1919,6/6/2012
21,21,171.7616,172.7479,,,,158.5742,160.0297,160.0841,158.7576,,,,,160.661,,,197.5727,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.6205,154.9727,6/6/2012
22,22,,,,,,158.5813,160.049,160.7736,158.7611,,,,,,,,197.5887,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.8361,154.9675,6/6/2012
23,23,,,,,,158.5786,170.4115,,158.7551,,,,,,,,197.5871,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.8016,154.6608,6/6/2012
0,00,,,,,,158.5834,,,161.8002,,,,,,,,197.5672,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.8901,154.8841,7/6/2012
1,01,,,,,,158.5713,,,,,,,,,,,197.4377,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0546,153.5362,7/6/2012
2,02,,,,,,158.5662,,,,,,,,,,,197.471,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0439,153.7697,7/6/2012
3,03,,,,,,158.5801,,,,,,,,,,,197.4176,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0862,153.9459,7/6/2012
4,04,,,,,,158.5724,,,164.9316,,,,,,,,197.4024,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.1824,154.4719,7/6/2012
5,05,,,,,,158.5714,,,159.2303,,,,,,,,197.3955,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,150.1197,154.9581,7/6/2012
6,06,,,,,,158.5642,,,159.248,,,,,,,,197.3628,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.4429,155.2444,7/6/2012
7,07,,,,,,158.5908,168.7809,161.9703,160.8466,,,,,,,,197.4607,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.2818,153.8886,7/6/2012
8,08,174.3811,,,,,158.6122,160.8961,160.8636,161.3991,,,,,160.661,,,197.4345,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.3412,154.4187,7/6/2012
9,09,168.3176,,172.2185,,,159.1305,160.2653,161.2528,161.4043,,,,,160.661,,,197.4058,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.6383,154.825,7/6/2012
10,10,168.2965,,168.3026,,,159.4018,160.7337,161.3962,161.4244,,,,,160.661,,,197.3697,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.5347,153.8048,7/6/2012
11,11,167.7462,,168.0809,172.5562,,159.4469,161.5856,161.4406,161.4863,,,,,160.661,,,197.5336,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0424,153.7398,7/6/2012
12,12,168.3349,,168.5411,169.31,,159.4529,160.6551,160.1968,161.4925,,,,,160.661,,,197.6849,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0588,154.5046,7/6/2012
13,13,169.2624,175.477,168.586,169.3822,,159.4466,160.9596,160.19,161.8545,,,,,160.661,,,197.6942,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0489,153.6649,7/6/2012
14,14,168.6838,169.4539,169.2687,170.2858,,160.1912,161.0514,160.5699,161.9974,,,,,160.661,,,197.6942,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.071,153.6359,7/6/2012
15,15,168.3518,169.4322,171.7528,169.6968,,159.5117,161.0926,160.2627,162.3735,,,,,160.661,,,197.6942,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0676,154.9428,7/6/2012
16,16,168.4777,169.4035,,173.3323,,159.0158,160.1316,160.2456,161.7476,,,,,160.661,,,197.5328,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0462,154.691,7/6/2012
17,17,169.8995,181.6741,,,,158.7129,160.0964,160.2317,160.3527,,,,,160.661,,,197.535,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.8576,154.9826,7/6/2012
18,18,168.3581,169.6081,171.6905,172.16,,158.7237,160.0984,160.2565,159.4963,,,,,160.661,,,197.2695,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.3255,153.7782,7/6/2012
19,19,167.7077,167.687,169.5861,169.3276,,158.7145,160.0976,159.9689,159.4036,,,,,160.661,,,193.0247,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.042,153.6838,7/6/2012
20,20,170.0737,170.457,173.3664,173.8066,,158.7158,160.1067,160.0042,159.4107,,,,,160.661,,,197.6146,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.6438,154.9595,7/6/2012
21,21,,,,,,158.7197,167.2962,160.0606,159.3873,,,,,160.661,,,197.6776,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0972,155.0523,7/6/2012
22,22,,,,,,158.645,,160.5983,159.3968,,,,,,,,197.589,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.943,156.3283,7/6/2012
23,23,,,,,,158.6315,,162.0433,161.171,,,,,,,,197.5596,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.0606,156.2964,7/6/2012
0,00,,,,,,158.6325,,,172.126,,,,,160.661,,,197.5484,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.411,156.1279,8/6/2012
1,01,,,,,,158.6342,,,,,,,,160.661,,,197.5385,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,150.476,156.0951,8/6/2012
2,02,,,,,,159.2328,,,,,,,,160.661,,,197.5596,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.9018,156.445,8/6/2012
3,03,,,,,,163.0588,,,,,,,,,,,197.5601,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0754,156.2646,8/6/2012
4,04,,,,,,159.2839,,,,,,,,160.661,,,197.6039,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.078,155.957,8/6/2012
5,05,,,,,,158.6064,,,,,,,,160.661,,,197.6039,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.8526,155.799,8/6/2012
6,06,,,,,,158.5952,,,166.0426,,,,,160.661,,,197.6039,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,150.5441,155.0795,8/6/2012
7,07,,,,,,158.7963,,161.7655,159.8336,,,,,160.661,,,197.5784,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,150.3965,153.6871,8/6/2012
8,08,,,,,,159.4141,165.9794,160.829,159.8232,,,,,160.661,,,197.5814,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.6267,154.5285,8/6/2012
9,09,172.4508,171.1336,,183.3556,,158.6356,160.2436,161.3831,159.8351,,,,,160.661,,,197.6088,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.6301,154.6337,8/6/2012
10,10,168.8675,168.2072,177.6497,169.8646,,158.6769,161.1091,161.1888,159.9111,,,,,160.661,,,197.5384,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.6082,155.1467,8/6/2012
11,11,168.3279,168.2142,169.5612,169.331,,158.6877,161.0411,160.8998,159.8714,,,,,160.661,,,197.5407,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.5887,155.0052,8/6/2012
12,12,168.3264,168.3975,169.7028,169.4373,,158.7706,160.3933,160.9881,159.5293,,,,,160.661,,,197.5999,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.5814,154.7385,8/6/2012
13,13,169.3091,169.1857,169.7235,170.3536,,158.7893,160.5308,161.0314,160.2938,,,,,160.661,,,197.6942,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.2247,153.7182,8/6/2012
14,14,168.8327,169.3508,170.3474,169.5192,,158.7519,160.3075,160.7032,160.5383,,,,,160.661,,,197.6949,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.6002,154.175,8/6/2012
15,15,169.0998,169.2111,180.9714,173.4671,,158.7523,160.13,161.0845,160.476,,,,,160.661,,,197.4503,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.6221,154.1219,8/6/2012
16,16,171.2073,168.2623,,,,158.7484,160.0555,160.5779,160.1075,,,,,160.661,,,197.359,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.6002,154.8548,8/6/2012
17,17,,,,,,158.7463,159.9783,160.3253,160.0634,,,,,160.661,,,197.3015,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,150.6114,155.349,8/6/2012
18,18,171.0803,168.1823,170.4359,174.1636,,158.5151,159.8406,160.2558,159.4648,,224.943,,,160.661,,,197.2909,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.6774,154.0191,8/6/2012
19,19,168.2834,168.1823,170.6595,172.558,,158.7155,159.818,160.1954,159.3302,,,,,160.661,,,197.3238,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,150.3595,154.745,8/6/2012
20,20,169.3693,168.1823,,,,158.6656,159.8476,160.0843,159.3354,,,,,160.661,,,197.1449,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,149.7762,154.0888,8/6/2012
21,21,183.29,,,,,158.6762,159.8077,161.5146,159.3291,,,,,160.661,,,197.1105,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,149.5362,155.0089,8/6/2012
22,22,,,,,,158.6724,159.8103,,159.3199,,,,,160.661,,,197.3564,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.7064,154.5678,8/6/2012
23,23,,,,,,158.6771,159.8073,,160.8083,,,,,,,,197.3347,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.6696,155.3805,8/6/2012
0,00,,,,,,158.6753,163.4399,,171.2342,,,,,,,,197.3782,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.7771,154.5214,9/6/2012
1,01,,,,,,158.6615,,,,,224.943,,,,,,197.2716,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.6668,153.5412,9/6/2012
2,02,,,,,,158.6623,168.8324,,,,224.943,,,,,,197.1775,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.5635,154.9291,9/6/2012
3,03,,,,,,158.6706,159.6786,,,,,,,,,,197.198,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.837,155.3296,9/6/2012
4,04,,,,,,158.6763,159.7492,,,,,,,,,,197.1557,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.9189,154.7145,9/6/2012
5,05,,,,,,158.6592,159.7442,,,,,,,,,,197.0965,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.5735,155.8344,9/6/2012
6,06,,,,,,158.6684,159.7611,,,,,,,160.661,,,197.1383,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.4969,156.7555,9/6/2012
7,07,,,,,,158.6668,159.9039,,163.9786,,,,,,,,197.2903,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.5339,155.8897,9/6/2012
8,08,,,,,,158.6622,160.039,161.1139,159.2687,,224.943,,,160.661,,,197.2903,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.5323,155.8766,9/6/2012
9,09,,,,,,158.6748,159.8884,160.125,159.3041,,,,,160.661,,,197.4169,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.6026,155.7887,9/6/2012
10,10,,,,,,158.7093,159.838,160.2482,159.3738,,,,,160.661,,,197.3705,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.6477,156.1895,9/6/2012
11,11,,,,,,158.7471,159.8423,160.2497,159.5463,,,,,160.661,,,197.3798,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.9957,155.6782,9/6/2012
12,12,,,,,,158.7405,159.9006,160.9399,160.0364,,,,,160.661,,,197.3798,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0855,156.6236,9/6/2012
13,13,,,,,,158.756,159.9256,160.3325,159.829,,,,,160.661,,,197.4451,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0651,158.2686,9/6/2012
14,14,,,,,,158.7535,166.8246,162.096,159.8563,,,,,,,,197.4348,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0849,156.2469,9/6/2012
15,15,,,,,,158.621,,,159.3848,,,,,,,,197.4846,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.5313,156.3147,9/6/2012
16,16,,,,,,158.1944,,,158.9472,,,,,,,,197.4619,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.947,155.9385,9/6/2012
17,17,,,,,,158.1156,172.8923,161.9399,158.7484,,,,,,,,197.4693,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.07,155.9073,9/6/2012
18,18,,,,,,158.1533,159.7481,161.2211,158.7835,,,,,160.661,,,197.4693,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.5196,155.0621,9/6/2012
19,19,,,,,,158.136,159.7169,160.6994,158.7687,,,,,160.661,,,197.4693,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0789,154.0377,9/6/2012
20,20,,,,,,158.1457,159.7489,160.8799,158.7618,,,,,160.661,,,197.4693,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,161.756,,,65.6,65.6,148.0721,154.7566,9/6/2012
21,21,,,,,,158.1362,159.7536,161.5559,158.7883,,,,,160.661,,,197.4693,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.0892,155.2143,9/6/2012
22,22,,,,,,158.115,169.9513,,158.7715,,,,,160.661,,,197.4693,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.917,154.648,9/6/2012
23,23,,,,,,158.1205,,,159.3481,,,,,,,,197.4605,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.9431,155.4471,9/6/2012
0,00,,,,,,158.1289,,,168.4849,,,,,,,,197.4521,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.9364,155.5599,10/6/2012
1,01,,,,,,159.408,,,,,,,,,,,197.3823,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.8938,155.317,10/6/2012
2,02,,,,,,,,,,,,,,,,,197.3241,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.8732,153.9523,10/6/2012
3,03,,,,,,,,,,,,,,,,,197.2452,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.7147,153.949,10/6/2012
4,04,,,,,,,,,,,,,,,,,197.3571,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.7247,153.9614,10/6/2012
5,05,,,,,,,,,,,,,,,,,197.537,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.7105,154.101,10/6/2012
6,06,,,,,,,,161.7742,,,,,,160.661,,,197.4106,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.7075,155.5476,10/6/2012
7,07,,,,,,,,160.3244,,,,,,160.661,,,197.5151,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,149.6538,155.4483,10/6/2012
8,08,,,,,,,,160.1331,,,,,,160.661,,,197.5498,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,148.5511,154.2031,10/6/2012
9,09,,,,,,,,160.201,,,,,,160.661,,,197.6393,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,149.19,155.7308,10/6/2012
10,10,,,,,,,,160.1372,,,,,,160.661,,,197.3572,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,148.4616,154.9252,10/6/2012
11,11,,,,,,,,160.1669,,224.943,,,,160.661,,,197.4725,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,148.042,153.9897,10/6/2012
12,12,,,,,,,,160.2563,167.9716,,,,,160.661,,,197.6717,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,148.0622,155.4865,10/6/2012
13,13,,,,,,158.6942,,160.2536,158.8092,,,,,160.661,,,197.6717,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,148.0755,156.8955,10/6/2012
14,14,,,,,,158.092,,160.2801,158.8496,,,,,160.661,,,197.6717,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,148.0696,156.2536,10/6/2012
15,15,,,,,,158.0792,,160.2711,158.8534,,,,,160.661,,,197.6717,,,50,67.098,135.51,135.51,,,,63.371,,,,,,,65.6,65.6,148.0766,155.7619,10/6/2012
16,16,,,,,,158.0037,,160.6838,158.8438,,224.943,,,,,,197.6309,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.6282,155.505,10/6/2012
17,17,,,,,,158.0399,,162.0485,158.8429,,,,,,,,197.6717,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.2273,155.1988,10/6/2012
18,18,,,,,,158.0444,163.2541,161.4488,158.8107,,,,,160.661,,,197.6717,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.0237,154.7856,10/6/2012
19,19,,,,,,158.0374,159.7066,160.9501,158.7808,,,,,160.661,,,197.6717,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.2398,154.6011,10/6/2012
20,20,,,,,,158.056,159.7443,161.3923,158.8043,,,,,160.661,,,197.4139,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,148.634,154.7738,10/6/2012
21,21,,,,,,158.0367,174.2214,,162.0219,,,,,,,,197.416,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.0993,154.7582,10/6/2012
22,22,,,,,,159.868,,,,,,,,,,,197.425,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.0211,155.869,10/6/2012
23,23,,,,,,,,,,,,,,,,,197.4347,,,50,67.098,135.51,135.51,106.35,106.35,,63.371,,,,,,,65.6,65.6,149.0847,158.9562,10/6/2012
0,00,,,,,,,,,,,,,,,,,186.1348,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5268,,11/6/2012
1,01,,,,,,,,,,,,,,,,,186.1762,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5174,,11/6/2012
2,02,,,,,,,,,,,,,,,,,186.0923,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5152,,11/6/2012
3,03,,,,,,,,,,,,,,,,,186.0923,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.6757,,11/6/2012
4,04,,,,,,,,,,,,,,,,,185.8503,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5895,151.6207,11/6/2012
5,05,,,,,,,,,,,,,,,,,186.0182,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.4456,150.2412,11/6/2012
6,06,,,,,,,,,,,,,,,,,186.0923,,,,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5555,147.5324,11/6/2012
7,07,,,,,,150.1169,174.334,,158.9457,,,,,,,,186.0923,,,,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5759,145.4254,11/6/2012
8,08,,,,,,149.4361,152.0644,153.3031,151.2919,,,,,152.119,,,186.0923,,,,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5569,145.4814,11/6/2012
9,09,,,,,,149.4696,151.4446,152.4766,151.2963,,,,,152.119,,,186.1632,,,,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5512,145.9978,11/6/2012
10,10,,,162.5377,,,149.4922,151.454,152.2079,151.3656,,,,,152.119,,,186.1692,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.7446,145.9575,11/6/2012
11,11,,,165.0437,,,149.9063,151.5074,152.5262,151.3969,,,,,152.119,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,140.0755,146.8093,11/6/2012
12,12,,,,,,150.1995,151.5587,152.4947,151.4822,,,,,152.119,,,186.3158,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.508,146.188,11/6/2012
13,13,,,,,,150.1294,151.5596,152.4636,151.8993,,,,,152.119,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.5012,145.1597,11/6/2012
14,14,,,165.3073,,,149.8722,151.5972,152.5149,152.7173,,,,,152.119,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.5042,145.3637,11/6/2012
15,15,,,159.8243,,176.296,150.8432,151.6091,152.5325,151.9059,,,,,152.119,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.5377,145.4768,11/6/2012
16,16,,,160.3938,,,151.2806,151.416,152.4704,151.5373,,,,,152.119,,,186.2349,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.6962,146.8227,11/6/2012
17,17,,,168.4499,,,150.8136,151.3688,151.9331,151.5316,,,,,152.119,,,186.1679,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,140.7861,146.7649,11/6/2012
18,18,165.7958,,162.7699,,,150.2303,151.3537,152.3259,151.5331,,214.368,,,152.119,,,186.1766,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.7968,146.1603,11/6/2012
19,19,159.5934,,159.8375,,,150.1489,151.2895,152.2701,151.5372,,,,,152.119,,,186.1766,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,140.2978,146.4196,11/6/2012
20,20,161.9853,,163.0553,,,150.1546,151.2928,152.2678,151.5096,,,,,152.119,,,186.126,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.5927,146.9926,11/6/2012
21,21,,,,,,150.1543,151.3068,152.6368,151.5344,,,,,152.119,,,185.9275,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.7361,146.9425,11/6/2012
22,22,,,,,,150.1536,151.6453,,157.8169,,,,,,,,186.193,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.7062,146.5437,11/6/2012
23,23,,,,,,150.1677,165.0602,,,,,,,,,,186.0349,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.9274,146.3534,11/6/2012
0,00,,,,,,153.1946,,,,,,,,,,,186.1076,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.105,147.6626,12/6/2012
1,01,,,,,,,,,,,,,,,,,186.1505,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,141.7422,147.8921,12/6/2012
2,02,,,,,,,,,,,,,,,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,141.325,148.1723,12/6/2012
