,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
23,23,,,,,,153.432,154.2603,156.5147,160.6255,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.997,149.5141,1/6/2013
0,00,,,,,,153.4165,154.2581,156.514,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,149.0733,2/6/2013
1,01,,,,,,153.4184,154.2523,156.5146,,,,,,,,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,149.099,2/6/2013
2,02,,,,,,153.4113,154.2653,156.5141,,,,,,,,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,149.485,2/6/2013
3,03,,,,,,153.3949,154.2519,156.5148,,,,,,,,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,149.9445,2/6/2013
4,04,,,,,,153.4015,154.2323,156.515,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,155.2944,148.996,2/6/2013
5,05,,,,,,153.4042,154.2499,156.5144,,,,,,,155.644,,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,,149.6007,2/6/2013
6,06,,,,,,153.4001,154.2533,156.5173,167.6118,,,,,,155.644,,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,156.576,,,66.857,66.857,,150.0904,2/6/2013
7,07,,,166.6741,,,153.3975,154.2605,156.4154,156.5033,,,,,,155.644,,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,156.576,,,66.857,66.857,,150.1008,2/6/2013
8,08,,,173.3951,,,153.4288,154.2748,156.6156,159.2069,,,,,,155.644,147.575,,,,,,50,33.824,147.575,,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,149.8996,148.8595,2/6/2013
9,09,,,,,,153.351,154.2744,156.512,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,148.7444,2/6/2013
10,10,,,,,,153.356,154.2852,156.5121,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,149.3771,2/6/2013
11,11,,,,,,152.9449,154.2963,156.5121,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.927,149.526,2/6/2013
12,12,,,,,,153.43,154.3037,156.5121,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,150.6072,2/6/2013
13,13,,,,,,153.2851,154.3015,156.5122,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,150.4958,2/6/2013
14,14,,,,,,152.8704,154.2992,156.5121,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,150.599,2/6/2013
15,15,,,,,,152.8598,154.2963,156.5121,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,150.473,2/6/2013
16,16,,,,,,152.8814,154.2861,156.512,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,149.337,2/6/2013
17,17,,,,,,152.8802,154.2978,156.5418,167.6784,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,156.576,,,66.857,66.857,142.923,149.1231,2/6/2013
18,18,166.6496,168.94,165.4031,,,152.8744,154.2756,156.4684,157.3865,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,156.576,,,66.857,66.857,142.923,149.0498,2/6/2013
19,19,163.0973,162.7736,162.8277,,,152.8702,154.2876,156.4797,155.8662,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,156.576,,,66.857,66.857,142.923,149.209,2/6/2013
20,20,167.1094,168.2465,166.3918,,,152.8789,154.2731,155.9361,155.8396,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,156.576,,,66.857,66.857,142.9457,149.0554,2/6/2013
21,21,,,,,,152.8378,154.2629,155.9269,159.0219,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,156.576,,,66.857,66.857,142.923,149.0833,2/6/2013
22,22,,,,,,152.8488,154.2813,156.5445,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,150.4504,2/6/2013
23,23,,,,,,152.8108,154.2466,156.512,,,,,,,155.644,147.575,,,,,,50,33.824,147.575,147.575,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.923,150.59,2/6/2013
0,00,,,,,,152.2665,153.6893,155.9211,,,,,,,,146.993,,,,,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.5546,3/6/2013
1,01,,,,,,152.26,153.6739,155.9213,,,,,,,,146.993,,,,,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.5139,3/6/2013
2,02,,,,,,152.252,153.6729,155.9211,,,,,,,,146.993,,,,,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.4191,148.5079,3/6/2013
3,03,,,,,,152.2326,153.6609,155.9211,,,,,,,,146.993,,,,,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,143.0391,148.4902,3/6/2013
4,04,,,,,,152.24,153.6585,155.9211,,,,,,,155.066,146.993,,,,,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.5626,148.4649,3/6/2013
5,05,,,,,,152.2284,153.6548,155.9212,,,,,,,155.066,146.993,,,,,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.5177,3/6/2013
6,06,,,,,,152.2356,153.6727,155.9215,,,,,,,155.066,146.993,,,,200.556,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.5023,3/6/2013
7,07,,,,,,152.2595,153.6997,155.9212,160.6318,,,,,,155.066,146.993,,,,200.556,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,154.601,,66.857,66.857,142.343,148.4988,3/6/2013
8,08,168.1003,,170.5021,,,152.465,154.6908,156.1284,156.112,,,,,,155.066,146.993,,,,200.4539,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,154.601,,66.857,66.857,142.343,148.1496,3/6/2013
9,09,162.4653,,162.1551,,,152.8235,157.3393,156.54,155.9833,,,,,,155.066,146.993,,,,199.364,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.1841,3/6/2013
10,10,162.4502,,162.2383,,,152.8329,157.1722,156.516,155.7239,,,,,,155.066,146.993,,,,199.84,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.1997,3/6/2013
11,11,162.43,165.7191,162.2385,,,152.8406,157.1264,156.5069,155.6442,,,,,,155.066,146.993,,,,199.8718,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.1997,3/6/2013
12,12,162.8954,165.5833,162.3331,,,152.8382,157.0368,156.5155,155.7386,,,,,,155.066,146.993,,,,199.9517,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.1997,3/6/2013
13,13,169.4164,,162.4112,,,152.8713,157.4584,156.5356,155.741,,,,,,155.066,146.993,,,,199.7855,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.1585,3/6/2013
14,14,162.4088,,162.3877,,,152.8485,157.3862,156.5004,155.7484,,,,,,155.066,146.993,,,,199.9502,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.0775,3/6/2013
15,15,162.4375,,162.3985,,,152.854,157.2312,156.5136,155.7394,,,,,,155.066,146.993,,,,199.9339,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.2934,3/6/2013
16,16,164.7601,,163.6125,,,152.8691,154.0251,156.5228,155.7479,,,,,,155.066,146.993,,,,199.824,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.6809,3/6/2013
17,17,,,176.8322,,,152.8526,153.7849,156.5114,155.672,,,,,,155.066,146.993,,,,199.7944,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.6025,3/6/2013
18,18,165.0236,165.3526,163.7612,,,152.7976,153.7735,156.5191,155.2969,,,,,,155.066,146.993,,,,199.7187,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4352,3/6/2013
19,19,162.4044,162.162,162.1845,,,152.3857,153.7542,156.4956,155.2918,,,,,,155.066,146.993,,,,199.6323,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.2375,3/6/2013
20,20,164.7685,165.1009,164.1559,,,152.5169,153.7629,156.0309,155.2868,,,,,,155.066,146.993,,,,199.6099,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4678,3/6/2013
21,21,,,,,,152.2846,153.7586,156.1652,156.7167,,,,,,155.066,146.993,,,,199.6289,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.5247,3/6/2013
22,22,,,,,,152.2863,153.7544,,165.2608,,,,,,155.066,146.993,,,,199.5869,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,149.8614,3/6/2013
23,23,,,,,,152.2961,153.754,,,,,,,,155.066,146.993,,,,199.5512,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,150.0151,3/6/2013
0,00,,,,,,152.2792,153.73,,,,,,,,,146.993,,,,199.6578,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,150.0151,4/6/2013
1,01,,,,,,152.2671,153.7247,,,,,,,,,146.993,,,,199.7736,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,150.0151,4/6/2013
2,02,,,,,,152.2836,153.7368,,,,,,,,,146.993,,,,199.6369,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.488,148.6626,4/6/2013
3,03,,,,,,152.2726,153.7223,,,,,,,,,146.993,,,,199.6158,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,143.0845,148.503,4/6/2013
4,04,,,,,,152.2694,153.7149,,,,,,,,155.066,146.993,,,,199.6083,,50,64.907,147.99,147.99,,,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.4544,4/6/2013
5,05,,,,,,152.2878,153.7357,,,,,,,,155.066,146.993,,,,199.7766,,50,64.907,147.99,147.99,142.923,,,64.199,64.199,,,,,,,66.857,66.857,142.3449,148.7366,4/6/2013
6,06,,,,,,152.2657,153.736,,,,,,,,155.066,146.993,,,,200.1348,,50,64.907,147.99,147.99,142.923,,,64.199,64.199,,,,,,,66.857,66.857,142.343,149.0521,4/6/2013
7,07,,,,,,152.5414,153.8916,,162.7316,,,,,,155.066,146.993,,,,200.0246,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.5229,4/6/2013
8,08,166.2157,174.6247,,,,152.8199,153.9948,156.2736,155.4356,,,,,,155.066,146.993,,,,199.9357,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4962,4/6/2013
9,09,163.197,162.866,170.6672,,,152.8342,154.2186,156.519,155.269,,,,,,155.066,146.993,,,,199.8609,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.5296,4/6/2013
10,10,163.6403,162.7141,162.9334,178.694,,152.8111,154.2094,156.5216,155.2852,,,,,,155.066,146.993,,,,199.7257,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4706,4/6/2013
11,11,165.1605,162.2011,163.4412,167.4227,,152.8529,154.2381,156.5166,155.3052,,,,,,155.066,146.993,,,,199.8719,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,149.4327,4/6/2013
12,12,,162.1675,163.5067,,,152.908,154.2569,156.534,155.3179,,,,,,155.066,146.993,,,,199.9427,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4371,4/6/2013
13,13,166.1397,162.2139,163.5073,,,152.9038,154.2963,156.5761,155.9659,,,,,,155.066,146.993,,,,199.8608,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4371,4/6/2013
14,14,163.6331,162.2112,163.6244,,,152.7782,154.3207,156.5793,155.8559,,,,,,155.066,146.993,,,,199.8205,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4045,4/6/2013
15,15,165.2063,162.2319,166.7882,,179.257,152.824,154.3018,156.5798,155.725,,,,,,155.066,146.993,,,,199.8923,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,149.1447,4/6/2013
16,16,,162.3858,,,,152.6038,154.291,156.5805,155.7412,,,,,,155.066,146.993,,,,199.8433,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.806,4/6/2013
17,17,175.7761,172.8279,,,,152.3265,154.0547,156.5803,155.7418,,,,,,155.066,146.993,,,,199.8524,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.6779,149.6451,4/6/2013
18,18,163.178,162.2934,166.5026,,,152.3163,153.744,156.5785,155.7258,,,,,,155.066,146.993,,,,200.1654,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,149.0885,4/6/2013
19,19,162.4264,162.1375,164.9747,,,152.3098,153.7172,156.5835,155.7268,,,,,,155.066,146.993,,,,200.1084,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,149.5366,4/6/2013
20,20,163.9083,166.9307,177.587,,,152.3221,153.7868,156.5645,156.7378,,,,,,155.066,146.993,,,,200.0889,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.6308,149.1096,4/6/2013
21,21,177.6764,,177.508,,,152.307,153.9558,156.0941,163.2619,,,,,,155.066,146.993,,,,200.1469,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.4006,148.4371,4/6/2013
22,22,177.6133,,,,,152.3217,153.9303,,,,,,,,155.066,146.993,,,,200.1847,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,149.4448,4/6/2013
23,23,,,,,,152.318,153.9228,,,,,,,,155.066,146.993,,,,200.2521,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.9015,4/6/2013
0,00,,,,,,152.3076,162.8216,,,,,,,,,146.993,,,,200.3903,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.9139,5/6/2013
1,01,,,,,,155.5692,,,,,,,,,,146.993,,,,199.9984,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.9157,5/6/2013
2,02,,,,,,,,,,,,,,,,146.993,,,,199.6793,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.5081,148.7537,5/6/2013
3,03,,,,,,,,,,,,,,,,146.993,,,,199.6324,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,143.1741,148.1799,5/6/2013
4,04,,,,,,153.3761,,,,,,,,,,146.993,,,,199.7038,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.438,148.3358,5/6/2013
5,05,,,,,,152.1703,155.5927,,,,,,,,155.066,146.993,,,,199.6823,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.9502,5/6/2013
6,06,,,,,,152.2815,153.7042,,,,,,,,155.066,146.993,,,,199.6323,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.7066,5/6/2013
7,07,,,,,,152.278,153.7627,,163.6013,,,,,,155.066,146.993,,,,199.4921,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.73,5/6/2013
8,08,,177.065,,,,152.2953,153.9647,156.1192,156.786,,,,,,155.066,146.993,,,,199.4298,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.7304,5/6/2013
9,09,,163.0258,,,,152.2841,154.0261,156.5419,156.8079,,,,,,155.066,146.993,,,,199.6777,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.7167,5/6/2013
10,10,172.5244,162.1656,,,,152.3044,154.1126,156.522,156.252,,,,,,155.066,146.993,,,,199.5196,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4516,5/6/2013
11,11,162.6294,162.177,168.2425,,,152.7441,154.1079,156.5221,156.4867,,,,,,155.066,146.993,,,,199.4696,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4373,5/6/2013
12,12,162.4266,162.2046,163.4623,,,152.7341,154.1083,156.479,156.2663,,,,,,155.066,146.993,,,,199.5181,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4373,5/6/2013
13,13,162.4429,162.1965,163.5019,,,152.7425,154.1762,156.4779,156.2537,,,,,,155.066,146.993,,,,199.7132,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4373,5/6/2013
14,14,162.5133,162.1986,164.1726,,,152.8391,154.2361,156.5356,156.2698,,,,,,155.066,146.993,,,,199.7033,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.5368,5/6/2013
15,15,164.628,162.8927,174.5048,,,152.4028,154.233,156.5801,156.2798,,,,,,155.066,146.993,,,,199.7107,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,149.0316,5/6/2013
16,16,,175.4484,,,,152.2869,154.2021,156.58,155.9102,,,,,,155.066,146.993,,,,199.7775,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.4869,5/6/2013
17,17,,164.3253,,,,152.2774,154.0083,156.5779,155.7296,,,,,,155.066,146.993,,,,199.7383,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.7619,149.7444,5/6/2013
18,18,164.9061,162.1655,165.4458,174.8262,,152.2955,154.0051,156.5462,155.2926,,,,,,155.066,146.993,,,,199.7193,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.5309,148.8431,5/6/2013
19,19,162.3835,162.1393,163.3513,163.8427,,152.2791,153.9664,156.5113,155.2753,,,,,,155.066,146.993,,,,199.7675,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,149.6485,5/6/2013
20,20,173.042,164.4509,174.1783,174.9705,,152.2561,153.7509,156.0132,155.2475,,,,,,155.066,146.993,,,,199.8389,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,155.958,,,66.857,66.857,142.343,148.5811,5/6/2013
21,21,177.7395,177.0769,177.4317,,,152.2828,153.7239,156.1453,158.0023,,,,,,155.066,146.993,,,,199.9188,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.7828,5/6/2013
22,22,,,177.5861,,,152.2884,153.7227,,,,,,,,155.066,146.993,,,,199.9453,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.7512,5/6/2013
23,23,,,,,,152.2781,153.7056,,,,,,,,155.066,146.993,,,,199.9313,,50,64.907,147.99,147.99,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.3873,5/6/2013
0,00,,,,,,152.2723,153.7063,,,,,,,,,146.993,,,,199.9402,,50,64.907,147.99,,142.923,142.923,,64.199,64.199,,,,,,,66.857,66.857,142.343,148.3676,6/6/2013
