,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
23,23,,,,,,,157.3701,158.5427,,159.5222,,,,,,159.3057,152.3218,,,,207.969,,,,50,,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3135,152.9951,2/7/2014
0,00,,,,,,,157.3701,158.6994,,159.5222,,,,,,159.3057,152.3218,,,,207.969,,,,50,,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.326,153.5643,3/7/2014
1,01,,,,,,,157.3701,158.7553,,159.5438,,,,,,159.3057,152.3218,,,,207.969,,,,50,,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3256,154.0255,3/7/2014
2,02,,,,,,,157.3701,158.7553,,159.533,,,,,,159.3057,152.3218,,,,207.969,,,,50,,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3252,153.6655,3/7/2014
3,03,,,,,,,157.3831,158.7553,,159.5545,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3254,153.7171,3/7/2014
4,04,,,,,,,157.357,158.7441,,159.533,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,,65.006,,,,,,89.5,,89.5,148.3248,153.5147,3/7/2014
5,05,,,,,,,157.3701,158.7441,,159.533,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,,65.006,,,,,,89.5,,89.5,148.3256,153.3717,3/7/2014
6,06,,,,,,,157.3701,158.7441,,159.533,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3243,153.578,3/7/2014
7,07,,,,,,,157.305,158.9232,163.799,160.1034,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3222,153.3907,3/7/2014
8,08,,176.0686,174.7417,171.8075,184.588,,157.305,158.9903,163.9845,160.3402,,235.131,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3217,153.815,3/7/2014
9,09,,167.8425,168.0564,167.965,169.0274,,157.318,159.0351,163.3869,160.7815,,235.131,,,,159.3057,,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3748,153.7079,3/7/2014
10,10,,167.8518,168.3202,168.0524,169.2023,,157.344,159.0351,163.3712,160.7277,,235.131,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3271,153.8866,3/7/2014
11,11,,168.4134,168.0422,168.1625,169.2522,,157.357,159.1246,163.3869,160.6093,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.326,153.102,3/7/2014
12,12,,172.1208,167.9903,168.1668,171.3265,,157.4352,159.091,163.3712,160.4155,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3232,153.8589,3/7/2014
13,13,,183.747,167.9813,168.177,,,157.5003,159.147,163.3869,160.2649,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3247,153.3869,3/7/2014
14,14,,,168.1311,168.9702,,,157.4612,158.9456,163.3869,159.716,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3244,153.6557,3/7/2014
15,15,,,183.769,183.567,,,157.4222,158.7777,164.2863,159.6729,,235.131,,,,159.3057,,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.6651,153.6109,3/7/2014
16,16,,183.747,,,,,157.357,158.7553,,159.6514,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,161.27,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3272,153.0636,3/7/2014
17,17,,,,,,,157.344,158.7441,,159.6406,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,161.27,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3277,153.7454,3/7/2014
18,18,,182.5766,183.769,177.6573,,,157.318,158.7329,164.0809,159.6729,,235.131,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3274,153.4965,3/7/2014
19,19,,,,177.9887,,,157.2919,158.7441,164.5192,159.0702,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3274,153.7054,3/7/2014
20,20,,,,,,,157.2919,158.8001,163.8057,169.9236,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3249,153.8432,3/7/2014
21,21,,,,,,,159.429,184.4081,163.799,,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3265,153.8095,3/7/2014
22,22,,,,,,,,,,,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3238,154.3647,3/7/2014
23,23,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.9554,155.2817,3/7/2014
0,00,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,150.4814,157.4736,4/7/2014
1,01,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,149.2638,,4/7/2014
2,02,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,174.867,159.417,4/7/2014
3,03,,,,,,,,,,,,,,,,,,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,,156.3109,4/7/2014
4,04,,,,,,,,,,,,,,,,,,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,158.2473,158.0678,4/7/2014
5,05,,,,,,,,,,,,,,,,,,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,149.8262,,4/7/2014
6,06,,,,,,,,,,,,,,,,,,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,147.7943,,4/7/2014
7,07,,,,,,,,,,,,,,,,,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3274,156.9679,4/7/2014
8,08,,,,,,,159.4058,186.619,,,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3267,153.2062,4/7/2014
9,09,,,,,,,157.943,159.0463,,,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3256,153.6226,4/7/2014
10,10,,,,,,,157.5003,158.7665,,,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3249,153.3236,4/7/2014
11,11,,,,,,,157.4091,158.8113,,173.837,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3241,153.1312,4/7/2014
12,12,,,,,,,157.4612,158.8784,,163.7856,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3236,153.5801,4/7/2014
13,13,,,,,,,157.9821,158.8672,,160.0819,,235.131,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3241,153.5522,4/7/2014
14,14,,,,,,,157.917,158.856,164.2965,160.0711,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.324,153.8739,4/7/2014
15,15,,,,,,,157.4482,158.856,164.1144,160.1465,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3228,153.4961,4/7/2014
16,16,,,,175.2394,,,157.4482,158.9567,164.1732,160.168,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.322,153.706,4/7/2014
17,17,,,,183.567,,,157.4482,158.7329,163.799,171.2409,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3223,153.7388,4/7/2014
18,18,,,,,,,157.357,158.5203,,168.5643,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3228,153.4347,4/7/2014
19,19,,,,,,,157.305,158.4644,,159.6622,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3234,153.1596,4/7/2014
20,20,,,,,,,157.2659,158.4756,,159.5115,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,161.27,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3235,153.1208,4/7/2014
21,21,,,,,,,157.2789,158.4868,,161.2981,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3241,153.1624,4/7/2014
22,22,,,,,,,157.2529,158.498,,,,,,,,159.3057,152.3218,,,,207.969,,157.67,157.67,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3256,153.2877,4/7/2014
23,23,,,,,,,157.2789,169.7197,,,,,,,,159.3057,,,,,207.969,,,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3748,154.0454,4/7/2014
0,00,,,,,,,160.1464,,,,,,,,,159.3057,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3265,154.4788,5/7/2014
1,01,,,,,,,,,,,,,,,,,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3253,159.417,5/7/2014
2,02,,,,,,,,,,,,,,,,,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3243,,5/7/2014
3,03,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,147.8427,,5/7/2014
4,04,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,149.6327,,5/7/2014
5,05,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,149.4875,,5/7/2014
6,06,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,147.891,,5/7/2014
7,07,,,,,,,161.882,,,,,,,,,,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.324,154.655,5/7/2014
8,08,,,,,,,157.318,,,,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3235,153.9308,5/7/2014
9,09,,,,,,,157.331,171.741,,,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3208,154.1456,5/7/2014
10,10,,,,,,,157.331,158.7441,,173.837,,235.131,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3208,153.9564,5/7/2014
11,11,,,,,,,157.331,158.621,164.1989,159.8344,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.32,154.0643,5/7/2014
12,12,,,,,,,157.3831,158.7553,163.9659,163.3232,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3217,154.162,5/7/2014
13,13,,,,,,,157.3701,158.8225,,,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3217,153.2797,5/7/2014
14,14,,,,,,,157.5003,158.8784,,173.837,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3213,153.0899,5/7/2014
15,15,,,,,,,157.5394,158.7889,,160.0927,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3213,153.8887,5/7/2014
16,16,,,,,,,157.4873,158.6434,,173.837,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3214,153.7919,5/7/2014
17,17,,,,,,,157.4742,158.5987,,,,,,,,159.3057,152.3218,,,,207.969,,157.67,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3234,153.5672,5/7/2014
18,18,,,,,,,157.3701,158.5427,,173.837,,235.131,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,,,89.5,,89.5,148.3237,153.2426,5/7/2014
19,19,,,,,,,157.2529,158.498,164.2936,159.4792,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3096,153.118,5/7/2014
20,20,,,,,,,157.5263,158.498,164.5076,159.0595,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,161.27,161.27,,163.5,,65.006,65.006,,,,167.614,165.632,89.5,,89.5,148.3235,153.9196,5/7/2014
21,21,,,,,,,157.4873,158.5203,163.8581,170.7644,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3234,153.6103,5/7/2014
22,22,,,,,,,159.0356,173.8971,163.799,,,,,,,159.3057,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.3227,154.1229,5/7/2014
23,23,,,,,,,,,,,,,,,,,152.3218,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.323,154.1733,5/7/2014
0,00,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,148.4232,159.417,6/7/2014
1,01,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,153.1691,,6/7/2014
2,02,,,,,,,,,,,,,,,,,,,,,207.969,,,,50,33.8242,,161.27,,,,65.006,65.006,,,,,,89.5,,89.5,179.0219,,6/7/2014
