,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
15,15,,,,,,,,,,,,,,,,152.763,,,197.006,207.6697,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.0023,,1/1/2013
16,16,,,,,,,,,,,,,,,,152.763,,,196.9996,207.8499,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.2846,160.1101,1/1/2013
17,17,,,,,,,,,,,,,,,,152.763,,,197.1654,208.2253,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,148.2354,156.1759,1/1/2013
18,18,,,,,,158.9782,163.1698,,,,,,,,,152.763,,,197.1995,208.123,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.917,154.1819,1/1/2013
19,19,,,,,,158.503,159.2295,,,,,,,,,152.763,,,197.1324,208.1339,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,155.3217,1/1/2013
20,20,,,,,,,169.4293,,,,,,,,,152.763,,,197.1261,208.2842,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,155.3221,1/1/2013
21,21,,,,,,,,,,,,,,,,152.763,,,197.3356,207.6857,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,155.4602,1/1/2013
22,22,,,,,,,,,,,,,,,,152.763,,,197.3559,207.6296,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.564,158.5217,1/1/2013
23,23,,,,,,,,,,,,,,,,152.763,,,197.3006,207.9759,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.6485,163.4266,1/1/2013
0,00,,,,,,,,,,,,,,,,152.763,,,197.1522,207.9977,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.0526,,2/1/2013
1,01,,,,,,,,,,,,,,,,152.763,,,197.2542,207.9977,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.7693,,2/1/2013
2,02,,,,,,,,,,,,,,,,,,,197.3482,208.2544,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,150.2426,,2/1/2013
3,03,,,,,,,,,,,,,,,,,,,197.2565,208.3152,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,149.9704,,2/1/2013
4,04,,,,,,,,,,,,,,,,,,,197.3271,208.3099,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,149.3623,,2/1/2013
5,05,,,,,,,,,,,,,,,,,,,197.4437,208.3099,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9727,,2/1/2013
6,06,,,,,,,,,,,,,,,,,,,197.4437,208.3099,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.2446,,2/1/2013
7,07,,,,,,,,,,,,,,,,152.763,,,197.4437,208.247,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9279,159.1922,2/1/2013
8,08,,,,,,,177.6611,,,,,,,,,152.763,,,197.2578,207.9211,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.9015,2/1/2013
9,09,,,,,,,159.4062,,,,,,,,,152.763,,,197.2511,208.0825,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.2895,2/1/2013
10,10,,,,,,,159.4225,,,,,,,,160.521,152.763,,,197.4663,208.1476,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.0171,2/1/2013
11,11,,,,,,,159.358,,,,,,,,160.521,152.763,,,197.3769,208.1322,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.6913,2/1/2013
12,12,,,,,,,159.3505,,,,,,,,160.521,152.763,,,197.4212,208.0917,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.5062,2/1/2013
13,13,,,,,,,159.4107,,,,,,,,160.521,152.763,,,197.3969,208.0917,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.4389,2/1/2013
14,14,,,,,,161.258,159.4005,,,,,,,,160.521,152.763,,,197.2325,207.9933,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.6014,2/1/2013
15,15,,,,,,157.8745,159.4211,,,,,,,,160.521,152.763,,,197.224,208.0968,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,154.0375,2/1/2013
16,16,,,,,,157.9629,159.4237,,,,,,,,160.521,152.763,,,197.1151,208.0293,,50,33.486,,158.1,,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.9022,2/1/2013
17,17,,,,,,157.9285,159.16,,174.2167,,,,,,160.521,152.763,,,197.1296,207.8523,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,148.0087,154.0482,2/1/2013
18,18,,,,,,157.9385,159.1231,,163.4212,,,,,,160.521,152.763,,,197.1296,207.8089,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.9143,2/1/2013
19,19,,,,,,157.9433,159.1014,,168.2105,,,,,,160.521,152.763,,,197.1296,207.7971,,50,33.486,,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.8844,2/1/2013
20,20,,,,,,157.9384,159.0935,,,,,,,,160.521,152.763,,,197.1296,207.8148,,50,33.486,,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.7027,2/1/2013
21,21,,,,,,158.0828,159.1147,,,,,,,,160.521,152.763,,,197.3775,207.9432,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.1377,2/1/2013
22,22,,,,,,161.273,160.0836,,,,,,,,160.521,152.763,,,197.4212,208.0226,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9096,154.1113,2/1/2013
23,23,,,,,,,178.1564,,,,,,,,,,,,197.4212,208.0866,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,147.9079,153.7544,2/1/2013
0,00,,,,,,,,,,,,,,,,,,,197.4212,208.1297,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,147.9095,155.7643,3/1/2013
1,01,,,,,,,,,,,,,,,,152.763,,,197.5083,208.2,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.221,161.8518,3/1/2013
2,02,,,,,,,,,,,,,,,,152.763,,,197.3986,208.0603,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.4577,165.4717,3/1/2013
3,03,,,,,,,,,,,,,,,,152.763,,,197.3986,208.0603,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.3604,,3/1/2013
4,04,,,,,,,,,,,,,,,,152.763,,,197.3986,208.0603,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,147.904,165.4112,3/1/2013
5,05,,,,,,,,,,,,,,,,152.763,,,197.3986,208.0603,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,147.9035,159.1177,3/1/2013
6,06,,,,,,,,,,,,,,,,152.763,,,197.4166,208.0894,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.8195,160.1169,3/1/2013
7,07,,,,,,160.2736,172.0445,,,,,,,,,152.763,,,197.4071,208.0906,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.3253,153.8791,3/1/2013
8,08,,,,,,158.456,159.3925,,,,,,,,,152.763,,,197.0082,208.0916,,50,33.486,,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,148.1676,154.3562,3/1/2013
9,09,,,,,,158.4563,159.6032,,,,,,,,160.521,152.763,,,197.0124,207.6066,,50,33.486,,158.1,,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.7502,3/1/2013
10,10,,,,,,158.476,159.5822,,,,,,,,160.521,152.763,,,197.3255,208.0645,,50,33.486,,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.7579,3/1/2013
11,11,,,,,,158.4662,159.4783,,,,,,,,160.521,152.763,,,197.3318,208.0603,,50,33.486,,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.7686,3/1/2013
12,12,,,,,,158.4948,159.368,,,,,,,,160.521,152.763,,,197.3118,207.9979,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.7686,3/1/2013
13,13,,,,,,158.5052,159.3716,,,,,,,,160.521,152.763,,,197.3092,207.857,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.7686,3/1/2013
14,14,,,,,,158.5342,159.3629,,167.3277,,,,,,160.521,152.763,,,197.3092,207.9086,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,162.09,160.677,,65.595,65.595,147.903,153.8136,3/1/2013
15,15,,,,,,158.5922,159.371,,162.4046,,,,,,160.521,152.763,,,197.2505,208.0406,,50,33.486,,158.1,,159.4,,64.199,64.199,,,,162.09,160.677,,65.595,65.595,148.1491,154.9344,3/1/2013
16,16,,,,,,158.5825,159.3589,,172.2979,,,,,,160.521,152.763,,,197.2285,207.9048,,50,33.486,,158.1,,,,64.199,64.199,,,,,160.677,,65.595,65.595,148.0866,154.6709,3/1/2013
17,17,,,,,,158.5179,159.1233,,,,,,,,160.521,152.763,,,197.343,207.9048,,50,33.486,,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,148.2178,154.6625,3/1/2013
18,18,,,,,,158.4952,159.1265,,,,,,,,160.521,152.763,,,197.1079,207.9048,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.9032,153.7959,3/1/2013
19,19,,,,,,158.4944,159.1265,,,,,,,,160.521,152.763,,,197.1567,207.9353,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.8104,3/1/2013
20,20,,,,,,158.4813,159.1092,,,,,,,,160.521,152.763,,,197.3248,207.9526,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,160.677,,65.595,65.595,147.903,153.8144,3/1/2013
21,21,,,,,,158.4999,159.1347,,,,,,,,160.521,152.763,,,197.1522,207.9663,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.3854,3/1/2013
22,22,,,,,,158.4752,164.1557,,,,,,,,,152.763,,,197.1709,208.0136,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.904,155.1217,3/1/2013
23,23,,,,,,160.7162,,,,,,,,,,,,,197.1747,208.0387,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9056,154.7299,3/1/2013
0,00,,,,,,,,,,,,,,,,,,,197.1747,208.3092,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,147.9045,158.5004,4/1/2013
1,01,,,,,,,,,,,,,,,,152.763,,,197.3485,208.0977,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.1876,165.9679,4/1/2013
2,02,,,,,,,,,,,,,,,,152.763,,,197.2899,207.9361,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.8999,166.645,4/1/2013
3,03,,,,,,,,,,,,,,,,152.763,,,197.2427,207.9361,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.3733,,4/1/2013
4,04,,,,,,,,,,,,,,,,152.763,,,197.4663,207.9361,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.0621,162.3025,4/1/2013
5,05,,,,,,,,,,,,,,,,152.763,,,197.4663,207.9361,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.4041,159.1811,4/1/2013
6,06,,,,,,,,,,,,,,,,152.763,,,197.3108,207.9434,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,149.1927,164.8958,4/1/2013
7,07,,,,,,,,,,,,,,,,152.763,,,197.2151,207.911,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.903,155.7768,4/1/2013
8,08,,,,,,160.1386,164.1801,,,,,,,,,152.763,,,197.3769,207.8108,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.045,4/1/2013
9,09,,,,,,159.3479,159.2108,,,,,,,,,152.763,,,197.3611,207.7765,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.0088,4/1/2013
10,10,,,,,,159.3668,159.3117,,,,,,,,160.521,152.763,,,197.3543,207.9218,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9032,154.0076,4/1/2013
11,11,,,,,,159.249,159.3184,,,,,,,,160.521,152.763,,,197.3543,207.8366,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.8903,4/1/2013
12,12,,,,,,158.5054,159.1177,,,,,,,,160.521,152.763,,,197.5224,207.7794,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.8903,4/1/2013
13,13,,,,,,158.4981,159.249,,,,,,,,160.521,152.763,,,197.6008,207.8235,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.8903,4/1/2013
14,14,,,,,,158.9537,159.3673,,,,,,,,160.521,152.763,,,197.6008,207.7337,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.8878,4/1/2013
15,15,,,,,,159.1488,159.4261,,,,,,,,160.521,152.763,,,197.6008,207.7262,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.1835,4/1/2013
16,16,,,,,,159.206,159.4124,,,,,,,,160.521,152.763,,,197.6008,207.8736,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.6883,4/1/2013
17,17,,,,,,158.8581,159.1481,,,,,,,,160.521,152.763,,,197.5874,207.8736,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.8141,4/1/2013
18,18,,,,,,158.5044,159.1425,,,,,,,,160.521,152.763,,,197.3498,207.8788,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.7269,4/1/2013
19,19,,,,,,158.5014,159.1459,,,,,,,,160.521,152.763,,,197.3543,207.6635,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.7357,4/1/2013
20,20,,,,,,158.49,159.1163,,,,,,,,160.521,152.763,,,197.3543,207.7129,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,153.7473,4/1/2013
21,21,,,,,,158.4772,161.5996,,,,,,,,160.521,152.763,,,197.3543,207.9254,,50,33.486,,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.903,154.7382,4/1/2013
22,22,,,,,,159.7417,175.8212,,,,,,,,,152.763,,,197.3543,207.9663,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.903,155.0571,4/1/2013
23,23,,,,,,,,,,,,,,,,152.763,,,197.1842,207.9663,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.1665,157.3923,4/1/2013
0,00,,,,,,,,,,,,,,,,152.763,,,197.0627,207.9881,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.0475,163.3674,5/1/2013
1,01,,,,,,,,,,,,,,,,152.763,,,197.1012,208.0224,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.3765,,5/1/2013
2,02,,,,,,,,,,,,,,,,152.763,,,197.0627,207.9663,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.3166,,5/1/2013
3,03,,,,,,,,,,,,,,,,,,,197.0627,207.9663,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.1987,,5/1/2013
4,04,,,,,,,,,,,,,,,,152.763,,,197.0627,207.9663,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.6716,,5/1/2013
5,05,,,,,,,,,,,,,,,,152.763,,,197.2284,207.9663,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.543,161.6524,5/1/2013
6,06,,,,,,,,,,,,,,,,152.763,,,197.3262,207.9663,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.8867,166.2726,5/1/2013
7,07,,,,,,,,,,,,,,,,152.763,,,197.1276,207.9684,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.02,158.196,5/1/2013
8,08,,,,,,,,,,,,,,,,152.763,,,197.1747,207.9663,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.0032,154.3996,5/1/2013
9,09,,,,,,,,,,,,,,,,152.763,,,197.1923,207.9663,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9195,154.045,5/1/2013
10,10,,,,,,,,,,,,,,,,152.763,,,197.1579,208.0433,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9372,153.764,5/1/2013
11,11,,,,,,,,,,,,,,,,152.763,,,197.1668,207.8607,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9787,153.7708,5/1/2013
12,12,,,,,,,,,,,,,,,,152.763,,,197.2291,207.8108,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9648,153.7715,5/1/2013
13,13,,,,,,,,,,,,,,,,152.763,,,197.2494,207.8264,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9475,153.7715,5/1/2013
14,14,,,,,,,,,,,,,,,,152.763,,,197.357,207.9472,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9675,153.7715,5/1/2013
15,15,,,,,,,,,,,,,,,,152.763,,,197.1886,208.0222,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9288,153.7715,5/1/2013
16,16,,,,,,,,,,,,,,,,152.763,,,197.1973,208.0455,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9172,154.1913,5/1/2013
17,17,,,,,,162.8187,165.0219,,,,,,,,,152.763,,,197.188,207.9604,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9045,154.0934,5/1/2013
18,18,,,,,,158.5893,159.1044,,,,,,,,160.521,152.763,,,197.2198,207.7492,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9177,153.6663,5/1/2013
19,19,,,,,,158.486,159.128,,,,,,,,160.521,152.763,,,197.2198,207.7492,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9371,153.6793,5/1/2013
20,20,,,,,,158.4718,159.1033,,,,,,,,160.521,152.763,,,197.2198,207.9595,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9033,153.7158,5/1/2013
21,21,,,,,,158.4923,161.797,,,,,,,,,152.763,,,197.2198,208.0603,,50,33.486,,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9103,154.5312,5/1/2013
22,22,,,,,,161.403,177.9641,,,,,,,,,152.763,,,197.192,208.0121,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9051,154.7363,5/1/2013
23,23,,,,,,,,,,,,,,,,152.763,,,197.1296,207.9048,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,148.1787,158.2487,5/1/2013
0,00,,,,,,,,,,,,,,,,152.763,,,197.1296,207.9048,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.2712,166.645,6/1/2013
1,01,,,,,,,,,,,,,,,,,,,197.1338,208.0513,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,150.301,,6/1/2013
2,02,,,,,,,,,,,,,,,,,,,197.1522,208.1348,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,161.0212,,6/1/2013
3,03,,,,,,,,,,,,,,,,,,,197.1522,207.767,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,162.2018,,6/1/2013
4,04,,,,,,,,,,,,,,,,,,,197.1522,207.7492,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,156.1406,,6/1/2013
5,05,,,,,,158.9242,,,,,,,,,,,,,197.2909,207.9735,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.0793,,6/1/2013
6,06,,,,,,158.4621,,,,,,,,,,,,,197.3092,207.9048,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,159.1275,,6/1/2013
7,07,,,,,,158.4604,,,,,,,,,,,,,197.3092,208.2992,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,150.8979,,6/1/2013
8,08,,,,,,158.4595,,,,,,,,,,,,,197.3092,207.9832,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,149.5779,,6/1/2013
9,09,,,,,,158.4647,,,,,,,,,,152.763,,,197.3092,207.9675,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.4478,,6/1/2013
10,10,,,,,,158.4698,,,,,,,,,,152.763,,,197.2449,208.414,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9351,,6/1/2013
11,11,,,,,,158.4975,,,,,,,,,,152.763,,,197.0854,207.8142,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9169,158.2129,6/1/2013
12,12,,,,,,158.5451,,,,,,,,,,152.763,,,197.1606,207.531,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9212,155.3754,6/1/2013
13,13,,,,,,158.5717,,,,,,,,,,152.763,,,197.1714,207.6347,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9384,155.3913,6/1/2013
14,14,,,,,,158.5694,,,,,,,,,,152.763,,,197.1025,207.6552,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9182,155.4095,6/1/2013
15,15,,,,,,158.5736,,,,,,,,,,152.763,,,197.0176,207.6552,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.1698,157.1697,6/1/2013
16,16,,,,,,158.5524,,,,,,,,,,152.763,,,197.1564,207.7306,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.4327,160.4883,6/1/2013
17,17,,,,,,158.5685,,,,,,,,,,152.763,,,197.234,208.0686,,50,33.486,158.1,158.1,,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9174,158.7818,6/1/2013
18,18,,,,,,158.4922,162.5621,,,,,,,,,152.763,,,197.2042,208.115,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9409,153.7661,6/1/2013
19,19,,,,,,158.512,159.0746,,,,,,,,,152.763,,,197.0402,208.1532,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9204,153.7591,6/1/2013
20,20,,,,,,158.5101,170.0082,,,,,,,,,152.763,,,197.0402,208.1532,,50,33.486,158.1,158.1,159.4,159.4,,64.199,64.199,,,,,,,65.595,65.595,147.9378,153.7591,6/1/2013
21,21,,,,,,160.189,,,,,,,,,,152.763,,,197.0402,208.1532,,50,33.486,158.1,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,147.9196,154.9978,6/1/2013
22,22,,,,,,,,,,,,,,,,152.763,,,197.0402,208.1532,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,148.6502,159.0103,6/1/2013
