,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
10,10,,77.8755,77.9145,79.2557,,,70.5227,,73.5822,72.3555,,,,,,71.2657,69.5234,,,77.4531,84.461,,84.25,,45.33,50,,,,,,,,90.2407,87.6123,,,,,,73.575,72.444,,,,69.5208,67.8338,1/11/2015
11,11,,78.0786,77.9061,79.5741,,,70.5331,,73.5993,72.4013,,,,,,71.2657,69.5234,,,77.4278,84.5366,,84.25,,45.42,,,,,,,,,90.2407,87.6123,,,,,,73.575,72.444,,,,69.327,67.8368,1/11/2015
12,12,,78.5525,77.9253,79.906,,,70.5613,,73.6615,72.4013,,,,,,71.2657,69.5234,,,77.4319,84.4553,,84.25,,45.47,,,,,,,,,90.2407,87.6123,,,,,,73.575,72.444,,,,69.3086,67.8082,1/11/2015
13,13,,78.5734,77.9286,80.0405,,,70.5883,80.9263,73.6394,71.7866,,,,,,71.2657,69.5234,,,77.6109,84.5243,,84.25,,45.49,,,,,,,,,90.2407,87.6123,,,,,,73.575,72.444,92.185,,92.185,69.3128,67.8027,1/11/2015
14,14,,82.3217,77.9524,82.9819,,,70.6315,71.7908,73.6119,71.7267,,,,,,71.2657,69.5234,,,78.9325,84.5397,,84.25,,45.5,,,,,,,,,90.2407,87.6123,,,,,,73.575,72.444,92.185,,92.185,69.8645,67.7885,1/11/2015
15,15,,,82.123,,,,70.6017,71.1372,73.889,71.7171,,,,,,71.2657,69.5234,,,80.2215,84.6419,,84.25,,45.42,50,,,123.5,,,,,90.2407,87.6123,,,,,,73.575,72.444,92.185,,92.185,69.4828,67.8417,1/11/2015
16,16,,,83.8425,,,,70.4337,71.13,73.9286,71.5787,,,,,,71.2657,69.5234,,,80.2299,84.5595,,84.25,,45.38,46.76,,,,,,,,90.2407,87.6123,,,,,,73.575,72.444,92.185,,92.185,69.5134,67.8373,1/11/2015
17,17,,79.3195,78.2944,82.0179,83.431,84.3824,70.3174,71.1104,73.5992,71.5704,,,,,,71.2657,69.5234,,,78.7009,83.6561,,84.25,,45.61,50,,,123.5,,127.513,127.513,,90.2407,87.6123,,,,,,73.575,72.444,92.185,,92.185,69.3363,67.801,1/11/2015
18,18,,78.3507,77.879,79.8816,80.1462,81.1208,70.1517,71.083,73.5056,71.5184,,,,,,71.2657,69.5234,,,77.6524,78.9292,,84.25,,,,,,123.5,,127.513,127.513,,90.2407,87.6123,123.5,,,,,73.575,72.444,92.185,,92.185,69.3279,67.7565,1/11/2015
19,19,,78.3424,77.8804,79.8594,80.1327,81.1889,70.1033,71.0683,73.6202,71.4718,,,,,,71.2657,69.5234,,,77.653,78.6491,,84.25,,45.79,,,,123.5,,127.513,127.513,,90.2407,87.6123,123.5,,,,,73.575,72.444,92.185,,92.185,69.359,67.7558,1/11/2015
20,20,,78.3417,77.8878,79.8534,80.147,81.9962,70.0332,71.0576,73.4013,71.3139,,,,,,71.2657,69.5234,,,77.6518,78.6631,,84.25,,45.73,,,,123.5,,127.513,,,90.2407,87.6123,123.5,,,,,73.575,72.444,92.185,,92.185,69.3338,67.7356,1/11/2015
21,21,,78.3469,77.9188,80.7174,82.7528,,69.9296,71.0554,73.3776,71.3009,,,,,,71.2657,69.5234,,,77.5204,81.0623,,84.25,,49.59,,,,123.5,,,,,90.2407,87.6123,123.5,,,,,73.575,72.444,92.185,,92.185,69.6444,67.6561,1/11/2015
22,22,,78.3574,78.0772,,,,69.9652,71.059,73.3715,71.4861,,,,,,71.2657,69.5234,,,79.6,84.6396,,84.25,,50,42.2,,,123.5,,,,,90.2407,87.6123,123.5,,,,,73.575,72.444,92.185,,92.185,69.7096,67.807,1/11/2015
23,23,,79.1234,83.947,,,,69.9563,71.037,73.3748,71.5403,,,,,,71.2657,69.5234,,,80.2116,84.6984,,84.25,,50,41.77,,,,,,,,90.2407,87.6123,,,,,,73.575,72.444,92.185,,92.185,69.818,67.859,1/11/2015
0,0,,83.79,,,,,69.4133,70.4891,72.9411,70.9916,,,,,,70.7277,68.9826,,,79.5895,83.9656,,71.22,,,49.59,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.2447,67.0974,2/11/2015
1,1,,,,,,,69.4102,70.5034,73.3573,71.0023,,,,,,70.7277,68.9826,,,79.5577,84.006,,,,,49.3094,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,68.9364,66.9657,2/11/2015
2,2,,,,,,,69.3921,70.5051,73.1804,71.0023,,122.501,,,,70.7277,68.9826,,,79.5708,83.9944,,,,,,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7655,66.9898,2/11/2015
3,3,,,,,,,69.3755,70.5567,73.0474,70.995,,,,,,70.7277,68.9826,,,79.5736,84.0078,,,,,,,,123.71,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7655,67.0377,2/11/2015
4,4,,,,,,,69.3796,70.5107,73.0459,70.983,,,,,,70.7277,68.9826,,,79.62,84.0286,,,,,,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.798,66.9762,2/11/2015
5,5,,,,,,,69.3886,70.5448,73.0482,70.9911,,,,,,70.7277,68.9826,,,79.623,83.9319,,,,,,,,123.71,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8851,67.0128,2/11/2015
6,6,,,,,,,69.3815,70.5446,73.0441,70.9735,,,,,,70.7277,68.9826,,,79.6041,83.8858,,,,,,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.1439,67.0137,2/11/2015
7,7,,80.0804,78.4963,,,,69.3976,70.4921,73.1824,71.0392,,,,,,70.7277,68.9826,,,78.6177,83.828,,71.22,71.22,,46.17,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.9742,66.9733,2/11/2015
8,8,,78.0468,77.2954,80.7448,,,69.6368,70.5098,73.1727,71.1018,122.501,,,,,70.7277,68.9826,,,76.932,79.959,,71.22,71.22,,,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8245,67.0068,2/11/2015
9,9,,77.5771,77.3267,79.2834,,,69.6738,70.531,73.0007,71.143,,,,,,70.7277,68.9826,,,76.9646,77.9999,,71.22,71.22,,,,,123.71,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7892,67.0104,2/11/2015
10,10,,77.8703,77.2991,79.2905,85.239,,69.6319,70.5484,73.0492,71.1505,,,,,,70.7277,68.9826,,,76.964,78.0086,,71.22,71.22,,,,,123.71,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.7772,66.9421,2/11/2015
11,11,,77.8805,77.3268,79.2955,83.272,,69.4565,70.5763,73.0719,71.1597,,,,,,70.7277,68.9826,,,76.9613,78.0054,,71.22,71.22,,75.56,,,123.71,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.8477,67.0156,2/11/2015
12,12,,77.9703,77.337,80.9162,,,69.4991,70.6787,73.0891,71.1792,,,,,,70.7277,68.9826,,,76.9552,78.028,,71.22,71.22,,75.42,,,123.71,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.8871,67.0284,2/11/2015
13,13,,77.9145,77.3293,,,,69.5154,70.6636,73.0724,71.1614,,,,,,70.7277,68.9826,,,76.9534,79.27,,71.22,71.22,,46.82,,,123.71,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.8491,67.0072,2/11/2015
14,14,,77.9568,77.3338,,,,69.6343,70.6022,73.0764,71.153,,,,,,70.7277,68.9826,,,76.9647,81.1279,,71.22,71.22,,46.41,,,123.71,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.7704,67.0029,2/11/2015
15,15,,77.9964,77.3254,,,,69.7333,70.6463,73.1539,71.153,,,,,,70.7277,68.9826,,,76.9691,84.0728,,71.22,71.22,,46.31,,,123.71,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.8063,67.0113,2/11/2015
16,16,,77.9921,77.6277,81.7475,84.8924,,69.732,70.5965,73.0774,71.153,,,,,,70.7277,68.9826,,,76.9677,83.8941,,71.22,71.22,,46.45,,,,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.8462,67.0295,2/11/2015
17,17,,77.9259,77.2998,79.355,79.7469,81.4348,69.6039,70.583,73.0488,71.1455,,122.501,,,,70.7277,68.9826,,,76.9666,81.4113,,71.22,71.22,,,,,123.71,,205.01,205.01,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.7949,66.9718,2/11/2015
18,18,,77.8047,77.2858,79.3582,79.6064,80.568,69.4492,70.5554,72.9595,71.0777,,122.501,,,,70.7277,68.9826,,,76.966,78.0013,,71.22,71.22,,,,,123.71,,205.01,205.01,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.9419,66.9766,2/11/2015
19,19,,77.8315,77.2744,79.3643,79.602,80.5905,69.4341,70.525,72.8843,71.0777,122.501,,,,,70.7277,68.9826,,,76.9597,77.9929,,71.22,71.22,,,,,123.71,,205.01,205.01,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.7994,67.0124,2/11/2015
20,20,,77.8254,77.2877,79.3752,79.6132,80.6177,69.425,70.5269,72.7915,71.0777,122.501,,,,,70.7277,68.9826,,,76.9663,77.9971,,71.22,71.22,,,,,123.71,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,68.9963,67.006,2/11/2015
21,21,,77.8457,77.2931,79.3581,79.9041,81.5125,69.4203,70.522,72.8039,71.0777,,,,,,70.7277,68.9826,,,76.97,79.4093,,71.22,71.22,,,,,123.71,,,,,90.2407,87.6123,,123.71,,,,73.001,71.875,92.185,,92.185,69.1322,67.1271,2/11/2015
22,22,,77.8168,78.3896,80.014,85.0855,,69.4125,70.4852,72.8048,71.0777,,,,,,70.7277,68.9826,,,77.0087,83.7838,,,,,,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7938,67.228,2/11/2015
23,23,,80.8726,,,,,69.4161,70.4806,73.0861,71.0777,,,,,,70.7277,68.9826,,,79.4223,83.8216,,,,,46,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.9166,66.979,2/11/2015
0,0,,83.79,,,,,69.4171,70.4731,73.117,71.0808,,,,,,70.7277,68.9826,,,79.5408,83.7933,,,,,50,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.83,66.9803,3/11/2015
1,1,,,,,,,69.5805,70.4653,72.825,71.0821,,,,,,70.7277,68.9826,,,79.4825,83.8338,,,,,50,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.2326,67.1427,3/11/2015
2,2,,,,,,,69.6631,70.4724,72.8223,71.0625,,,,,,70.7277,68.9826,,,79.4891,83.752,,,,,50,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,69.0315,67.2083,3/11/2015
3,3,,,,,,,69.6594,70.4679,72.8189,71.0625,,,,,,70.7277,68.9826,,,79.5207,83.7775,,,,,49,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,69,67.1931,3/11/2015
4,4,,,,,,,69.6602,70.4699,72.8166,71.0625,,,,,,70.7277,68.9826,,,79.5373,83.7677,,,,,47.35,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.0608,67.0215,3/11/2015
5,5,,79.6041,,,,,69.6689,70.4804,72.8368,71.0625,,,,,,70.7277,68.9826,,,79.4567,83.7005,,,,,49.0526,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.14,67.2734,3/11/2015
6,6,,78.2378,,,,,69.6534,70.4637,72.9294,71.0705,,,,,,70.7277,68.9826,,,79.463,83.6949,,,,,36.602,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.308,67.206,3/11/2015
7,7,,78.2353,80.757,83.533,86.12,,69.6651,70.5327,73.1596,71.1609,,,,,,70.7277,68.9826,,,79.1361,83.4752,,,71.22,,40.51,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.0701,66.972,3/11/2015
8,8,,78.2448,77.2829,80.3379,80.8535,81.7276,69.6586,70.6629,73.2074,71.3528,,,,,,70.7277,68.9826,,,76.8061,78.646,,,71.22,,,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.9419,66.9686,3/11/2015
9,9,,77.83,77.2882,79.9079,80.1064,80.9885,69.6648,70.7019,73.2119,71.2659,122.501,,,,,70.7277,68.9826,,,76.9591,77.9477,,,71.22,,,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7682,66.9645,3/11/2015
10,10,,77.7829,77.2796,79.9103,79.7662,80.9885,69.7011,70.6086,73.5697,71.1618,122.501,,,,,70.7277,68.9826,,,76.9568,77.972,,,71.22,,66.8,,,123.71,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8432,66.969,3/11/2015
11,11,,77.9271,77.2997,79.9055,79.5863,80.9953,69.7208,70.6647,73.5832,71.1659,122.501,122.501,,,,70.7277,68.9826,,,76.9576,78.0051,,,71.22,,66.45,,,123.71,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7703,66.9452,3/11/2015
12,12,,78.368,77.3114,79.9045,79.591,81.0252,69.7444,70.6594,73.5084,71.2033,122.501,122.501,,,,70.7277,68.9826,,,76.9588,78.0105,,,71.22,101.05,67.35,,,123.71,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8016,66.9874,3/11/2015
13,13,,78.5751,77.3156,79.9431,79.6251,81.0152,70.1176,70.717,73.3716,71.1628,122.501,122.501,,,,70.7277,68.9826,,,76.9565,78.0131,,,71.22,111.65,68.62,,,123.71,,,,,90.2407,87.6123,123.71,,,,,73.001,71.875,92.185,,92.185,68.7701,66.9771,3/11/2015
14,14,,79.1222,77.3485,79.8123,79.6319,81.0341,70.1253,70.7457,73.5969,71.1716,122.501,122.501,,,,70.7277,68.9826,,,76.9564,78.0055,,,71.22,112.71,69.79,116.9836,,123.71,,,,,90.2407,87.6123,123.71,,,,,73.001,71.875,92.185,,92.185,68.8246,67.0202,3/11/2015
15,15,,79.1093,77.3334,79.6964,79.6221,81.02,69.793,70.678,73.5982,71.1801,122.501,,,,,70.7277,68.9826,,,76.9606,78.0308,,,71.22,111.73,64.46,116.9836,,123.71,,,,,90.2407,87.6123,123.71,,,,,73.001,71.875,92.185,,92.185,69.004,67.0903,3/11/2015
16,16,,78.6871,77.5544,80.0275,79.8759,81.1497,69.7286,70.6812,73.4862,71.169,,,,,,70.7277,68.9826,,,76.9613,78.9134,,,71.22,112.13,64.18,,,,,,,,90.2407,87.6123,123.71,,,,,73.001,71.875,92.185,,92.185,69.2426,67.0109,3/11/2015
17,17,,78.2174,77.3332,80.0066,79.6284,81.6588,70.0171,70.6511,73.2454,71.1568,122.501,,,,,70.7277,68.9826,,,76.9624,78.2938,,,71.22,,69.96,,,123.71,,205.01,,,90.2407,87.6123,123.71,,,,,73.001,71.875,92.185,,92.185,69.1405,67.1542,3/11/2015
18,18,,78.0517,77.3228,80.7831,81.2832,83.7422,69.7412,70.5591,73.22,71.1124,122.501,122.501,,,,70.7277,68.9826,,,76.8947,78.9855,,,71.22,114.75,101.54,,,123.71,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.2034,67.0919,3/11/2015
19,19,,78.3443,77.3249,79.7896,79.5954,86.3848,69.651,70.4853,73.2886,71.1041,122.501,,,,,70.7277,68.9826,,,76.9576,78.9705,,,71.22,114.01,97.52,,,123.71,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.1554,67.0371,3/11/2015
20,20,,78.3474,77.3176,79.6224,79.6058,,69.6625,70.4902,73.3423,71.1041,122.501,122.501,,,,70.7277,68.9826,,,76.9259,83.7548,,,71.22,111.37,80.98,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.9205,67.0019,3/11/2015
21,21,,78.3407,77.4747,80.55,80.5566,,69.6455,70.551,73.2457,71.0958,,122.501,,,,70.7277,68.9826,,,76.9059,83.7854,,,71.22,,,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.2687,67.0938,3/11/2015
22,22,,80.1844,79.4258,,,,69.6381,70.5624,73.1187,71.0653,,,,,,70.7277,68.9826,,,79.3133,83.7821,,,71.22,,49,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.3203,67.4009,3/11/2015
23,23,,,,,,,69.6383,70.537,73.2413,71.3706,,,,,,70.7277,68.9826,,,79.5093,83.749,,,71.22,,,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.6681,67.4622,3/11/2015
0,0,,,,,,,69.6431,70.4726,,74.6837,,,,,,70.7277,68.9826,,,79.5349,83.8088,,,71.22,,51.4833,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,69.3671,67.2372,4/11/2015
1,1,,,,,,,69.6118,70.5499,,,,,,,,70.7277,68.9826,,,79.4819,83.8491,,,71.22,,50.8767,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,69.1056,67.3995,4/11/2015
2,2,,,,,,,69.6248,70.532,,,,,,,,70.7277,68.9826,,,79.4939,83.8404,,,71.22,,50.4833,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8769,67.0938,4/11/2015
3,3,,,,,,,69.6348,70.56,,,,,,,,70.7277,68.9826,,,79.5074,83.8353,,,71.22,,49.3433,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,69.1588,67.268,4/11/2015
4,4,,,,,,,69.6382,70.5538,,,,,,,,70.7277,68.9826,,,79.5047,83.8022,,,,,48.9701,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,69.2303,67.271,4/11/2015
5,5,,,,,,,69.6453,70.5297,,,,,,,,70.7277,68.9826,,,79.511,83.7983,,,,,48.975,,,,,205.01,,,90.2407,87.6123,,,,,,,,92.185,,92.185,68.9601,67.0624,4/11/2015
6,6,,,,,,,69.8721,70.4593,73.319,74.2889,,,,,,70.7277,68.9826,,,79.3038,83.7714,,,,,49,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8818,67.2064,4/11/2015
7,7,,79.2696,79.5165,,,,69.8166,70.4604,73.2881,71.3571,,,,,,70.7277,68.9826,,,76.9029,83.8921,,71.22,71.22,,,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7914,66.9977,4/11/2015
8,8,,78.245,77.2839,81.6928,81.1947,82.1941,69.9246,70.4656,73.2392,71.3648,,,,,,70.7277,68.9826,,,76.9548,81.682,,71.22,71.22,,61.78,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8141,67.0479,4/11/2015
9,9,,77.8031,77.3278,79.8899,79.6347,80.989,69.7285,70.8061,73.2461,71.4046,,,,,,70.7277,68.9826,,,76.9582,78.221,,71.22,71.22,,62,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.0019,67.0907,4/11/2015
10,10,,77.882,77.3469,79.3149,79.6192,81.022,69.6558,71.0162,73.3844,71.3713,,,,,,70.7277,68.9826,,,76.9612,77.9616,,71.22,71.22,,61.7418,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8718,67.0322,4/11/2015
11,11,,77.9971,77.3506,79.1018,79.6371,81.021,69.8009,71.0572,73.5845,71.4023,,,,,,70.7277,68.9826,,,76.9684,77.9807,,71.22,71.22,,63.07,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8196,66.9885,4/11/2015
12,12,,78.4181,77.3403,79.2825,79.6387,81.0273,69.704,70.7029,73.5884,71.402,122.501,,,,,70.7277,68.9826,,,76.9688,77.9773,,71.22,71.22,,63.28,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7902,66.9727,4/11/2015
13,13,,78.4197,77.34,79.2719,79.6383,81.0304,69.7216,70.5489,73.5882,71.4131,122.501,122.501,,,,70.7277,68.9826,,,76.9702,77.9681,,71.22,71.22,,62.04,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7655,66.9373,4/11/2015
14,14,,78.4417,77.3491,79.2809,79.6347,81.0283,69.7364,70.5441,73.5688,71.4089,122.501,122.501,,,,70.7277,68.9826,,,76.966,77.9835,,71.22,71.22,,64.18,,,,,205.01,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7841,66.9881,4/11/2015
15,15,,78.4488,77.3453,78.8986,79.6491,81.032,69.7402,70.6072,73.578,71.3659,122.501,122.501,,,,70.7277,68.9826,,,76.9642,77.9886,,71.22,71.22,,64.99,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.7904,67.0083,4/11/2015
16,16,,78.3635,77.3333,78.3112,79.6564,81.0184,69.7373,70.6787,73.3581,71.3738,122.501,122.501,,,,70.7277,68.9826,,,76.9562,77.9866,,71.22,71.22,,,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.8267,67.006,4/11/2015
17,17,,78.2276,77.3364,78.6367,79.6678,81.0168,69.7045,70.6744,73.2233,71.3625,122.501,122.501,,,,70.7277,68.9826,,,76.9576,77.9764,,71.22,71.22,,,,,,123.71,205.01,,,90.2407,87.6123,,,204.993,,,73.001,71.875,92.185,,92.185,68.7658,66.9375,4/11/2015
18,18,,78.2362,77.3234,78.6369,79.6591,80.9953,69.7089,70.5438,73.183,71.1354,122.501,122.501,,,,70.7277,68.9826,,,76.9733,77.9883,,71.22,71.22,,,,,123.71,123.71,205.01,,,90.2407,87.6123,123.71,,204.993,,,73.001,71.875,92.185,,92.185,68.7949,66.9902,4/11/2015
19,19,,78.1178,77.2912,78.6411,79.6514,80.9785,69.9606,70.4912,73.2352,71.0473,122.501,122.501,,,,70.7277,68.9826,,,76.9545,77.9971,,71.22,71.22,,,,,,123.71,205.01,,,90.2407,87.6123,123.71,,204.993,,,73.001,71.875,92.185,,92.185,68.8037,66.9954,4/11/2015
20,20,,77.7589,77.3132,78.6596,79.6629,80.9916,69.9896,70.4959,73.0938,71.0494,122.501,122.501,,,,70.7277,68.9826,,,76.9547,78.01,,71.22,71.22,,,,,,123.71,,,,90.2407,87.6123,123.71,,204.993,,,73.001,71.875,92.185,,92.185,68.895,67.0066,4/11/2015
21,21,,77.749,77.3686,78.6356,79.9945,82.7495,69.9833,70.4789,73.0576,71.0751,122.501,,,,,70.7277,68.9826,,,76.9642,79.7192,,71.22,71.22,,,,,,,,,,90.2407,87.6123,123.71,,,,,73.001,71.875,92.185,,92.185,68.8472,66.9996,4/11/2015
22,22,,77.9599,78.939,79.9927,85.9848,,69.9938,70.4893,73.0668,71.0901,,,,,,70.7277,68.9826,,,76.9474,83.9715,,71.22,71.22,,52,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.1036,66.992,4/11/2015
23,23,,83.3808,83.927,,,,69.9726,70.4825,73.0688,71.0536,,,,,,70.7277,68.9826,,,77.9857,83.8373,,71.22,71.22,,52,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,68.9023,66.9817,4/11/2015
0,0,,,,,,,69.9206,70.4637,73.1398,71.0513,,,,,,70.7277,68.9826,,,79.5776,83.7806,,71.22,71.22,,53,,,,,,,,90.2407,87.6123,,,,,,73.001,71.875,92.185,,92.185,69.2164,67.2559,5/11/2015
1,1,,,,,,,69.9177,70.4826,,71.0731,,,,,,70.7277,68.9826,,,79.5998,83.822,,,71.22,,53,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,68.8802,67.0428,5/11/2015
2,2,,,,,,,69.9298,70.4877,,71.1041,,,,,,70.7277,68.9826,,,79.5753,83.8538,,,71.22,,52.9252,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,68.9718,67.0312,5/11/2015
3,3,,,,,,,69.9273,70.4863,,71.065,,,,,,70.7277,68.9826,,,79.5683,83.7881,,,71.22,,52.9551,,,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,68.9124,66.9694,5/11/2015
