,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
20,20,,103.7427,103.2465,104.0379,105.4191,106.4523,95.2589,95.9737,98.6829,96.1506,,,,,,95.9762,,,,109.2026,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.562,92.3413,1/6/2015
21,21,,103.7928,104.5423,104.1857,106.6582,107.2965,94.9815,95.9777,98.4622,96.137,,,,,,95.9762,,,,112.6875,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.5421,92.3536,1/6/2015
22,22,,107.7738,,108.7594,,,94.8998,95.9727,98.3153,96.137,,,,,,95.9762,,,,112.8525,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.3837,92.336,1/6/2015
23,23,,,,,,,94.9132,95.9595,98.7821,96.137,,,,,,95.9762,,,,112.8439,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.5087,92.3535,1/6/2015
0,0,,,,,,,94.9124,96.02,99.2685,96.137,,,,,,95.9762,,,,112.8167,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,89.5,,89.5,94.4319,92.3526,2/6/2015
1,1,,,,,,,94.9071,98.1493,99.2196,96.137,,,,,,95.9762,,,,112.8148,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,,,,,,98.599,89.5,,89.5,94.3327,92.3508,2/6/2015
2,2,,,,,,,94.9043,98.433,99.3044,96.137,,,,,,95.9762,,,,112.8846,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,,,,,,98.599,89.5,,89.5,94.3624,92.5265,2/6/2015
3,3,,,,,,,94.9008,98.4166,,96.137,,,,,,95.9762,,,,112.9121,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,,,,,,98.599,89.5,,89.5,94.1319,92.356,2/6/2015
4,4,,,,,,,94.8931,98.3743,98.6697,96.137,,,,,,95.9762,,,,112.8852,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,89.5,,89.5,94.2397,92.3421,2/6/2015
5,5,,,104.0603,,,,94.8987,96.0661,98.3788,96.137,,,,,,95.9762,,,,112.8986,,,,,,,116.9836,114.7363,100.37,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,89.5,,89.5,94.487,92.3515,2/6/2015
6,6,,,102.9989,,,,95.2448,95.9377,98.4129,96.137,,,,,,95.9762,,,,112.9119,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,89.5,,89.5,94.3243,92.3287,2/6/2015
7,7,,106.2071,103.0198,106.647,,,95.4546,95.9821,98.8753,96.3802,,,,,,95.9762,,,,112.8389,,,,,,,116.9836,114.7363,100.37,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.2003,92.3347,2/6/2015
8,8,,103.8861,103.0652,104.5967,107.7962,109.5687,95.4922,96.0816,99.3072,96.4199,,,,,,95.9762,,,,112.8053,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.2898,92.3365,2/6/2015
9,9,,103.7154,103.0494,104.6666,105.0093,106.0429,95.4751,96.0702,99.3151,96.4479,,,,,,95.9762,,,,110.9005,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.1863,92.3926,2/6/2015
10,10,,103.7392,103.0492,104.6368,105.0255,106.1078,95.4584,96.092,99.2996,96.448,155.187,155.187,,,,95.9762,,,,109.2017,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.1781,92.3691,2/6/2015
11,11,,103.7893,103.0601,104.8742,105.0255,106.1026,95.557,96.0791,99.4432,96.4481,155.187,155.187,,,,95.9762,,,,109.2076,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.1077,92.3691,2/6/2015
12,12,,103.8473,103.0666,104.923,104.9244,105.9927,95.6596,96.1303,99.4259,96.4428,155.187,155.187,,,,95.9762,,,,109.2037,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,195.3995,,99.969,98.599,89.5,,89.5,94.2786,92.3678,2/6/2015
13,13,,103.7623,103.0588,104.9214,104.8339,105.9581,95.6863,96.1142,99.3616,,155.187,155.187,,,,95.9762,,,,109.2049,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,255.288,192.4462,,99.969,98.599,89.5,,89.5,94.0856,92.3735,2/6/2015
14,14,,103.8392,102.9763,104.9027,104.8106,105.9633,95.6913,96.1761,99.4545,101.3235,155.187,155.187,,,,95.9762,,,,109.255,,,105.56,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,255.288,186.7271,,99.969,98.599,89.5,,89.5,94.1315,92.8095,2/6/2015
15,15,,103.9742,102.9198,104.9029,104.844,106.0149,95.6587,96.0869,99.4631,96.4801,155.187,155.187,,,,95.9762,,,,109.2557,,,105.56,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,186.7271,,99.969,98.599,89.5,,89.5,94.2165,92.3953,2/6/2015
16,16,,104.2118,103.098,104.9327,105.0121,106.1277,95.5583,95.9816,99.4889,96.3606,155.187,155.187,,,,95.9762,,,,109.2017,,,105.56,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,194.1029,,99.969,98.599,89.5,,89.5,94.2178,92.3498,2/6/2015
17,17,,104.1589,103.1592,104.9378,105.0545,106.1564,95.5572,95.8454,99.2323,96.4232,,155.187,,,,95.9762,,,,108.9683,,,105.56,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,255.288,,,99.969,98.599,89.5,,89.5,94.0774,92.3274,2/6/2015
18,18,,103.9597,103.1453,104.9326,105.0403,106.1122,95.5066,95.8286,99.0557,96.3865,155.187,155.187,,,,95.9762,,,,109.1302,,,105.56,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,255.288,198.681,,99.969,98.599,89.5,,89.5,94.0569,92.3253,2/6/2015
19,19,,103.9576,103.4079,104.9085,105.0401,106.0989,95.4999,95.8073,98.981,96.1308,155.187,155.187,,,,95.9762,,,,109.2112,,,105.56,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,198.681,,99.969,98.599,89.5,,89.5,94.1849,92.3471,2/6/2015
20,20,,103.9432,103.8455,104.4117,105.241,106.3412,95.396,95.8246,98.7779,96.142,,155.187,,,,95.9762,,,,109.174,,,105.56,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.2898,92.3594,2/6/2015
21,21,,105.9171,109.9301,105.5518,113.5934,113.859,95.4103,95.8314,98.7928,96.1578,,,,,,95.9762,,,,111.529,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.4628,92.3463,2/6/2015
22,22,,109.3139,,,,,95.396,95.8186,98.7689,96.1442,,155.187,,,,95.9762,,,,112.9552,,,,,,,116.9836,114.7363,100.37,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.4737,92.5274,2/6/2015
23,23,,109.1665,,,,,95.4034,95.8065,99.1021,96.4353,,,,,,95.9762,,,,112.8968,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,,89.5,,89.5,94.3077,92.7337,2/6/2015
0,0,,,,,,,95.3893,95.8011,,101.3976,,,,,,95.9762,,,,112.8857,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,101.86,101.86,,,,,,89.5,,89.5,94.1246,92.5091,3/6/2015
1,1,,,,,,,95.3556,95.7986,,104.24,,,,,,95.9762,,,,112.8763,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,,101.86,,,,,,89.5,,89.5,94.3203,92.3648,3/6/2015
2,2,,,,,,,95.346,95.783,,100.3138,,,,,,95.9762,,,,112.8612,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,,101.86,,,,,,89.5,,89.5,94.4831,92.3661,3/6/2015
3,3,,,,,,,95.3694,95.7778,,100.0442,,,,,,95.9762,,,,112.8397,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,,101.86,,,,,,89.5,,89.5,94.6952,92.3359,3/6/2015
4,4,,,,,,,95.3809,95.7742,,98.2301,,,,,,95.9762,,,,112.8735,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,,101.86,,,,,,89.5,,89.5,94.6966,92.2877,3/6/2015
5,5,,,,,,,95.3914,95.7948,,96.1472,,,,,,95.9762,,,,112.8861,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,,101.86,,,,,,89.5,,89.5,94.5857,92.2303,3/6/2015
6,6,,,,,,,95.3979,95.78,,96.1179,,,,,,95.9762,,,,112.8803,,,,,,,116.9836,114.7363,,100.37,,,,90.2407,87.6123,,101.86,,,,,,89.5,,89.5,94.5771,92.1701,3/6/2015
7,7,,,,,,,95.775,95.8063,99.1187,96.1555,,,,,,95.9762,,,,112.8393,,,,,,,116.9836,114.7363,,100.37,106.9,,,90.2407,87.6123,,101.86,,,,,,89.5,,89.5,94.5789,92.1273,3/6/2015
8,8,,108.3776,107.2753,112.132,,,96.1225,96.0766,99.3532,96.2958,,,,,,95.9762,,,,112.8626,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,,101.86,,,,99.969,98.599,89.5,,89.5,94.5773,92.0893,3/6/2015
9,9,,104.1271,103.0341,105.8545,108.9633,,95.9825,96.2056,99.2819,96.4281,,,,,,95.9762,,,,112.8937,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.5425,92.1397,3/6/2015
10,10,,103.7629,103.0343,104.754,105.0295,108.5653,96.0543,96.2239,99.377,96.6042,,,,,,95.9762,,,,110.5711,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.4073,92.5217,3/6/2015
11,11,,103.7247,103.0484,105.1774,105.0401,106.1056,96.0444,96.1801,99.3951,96.4097,,,,,,95.9762,,,,108.8051,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.323,92.3325,3/6/2015
12,12,,103.7668,103.0462,104.8217,105.0326,106.1299,96.1192,96.1857,99.4902,96.4296,,,,,,95.9762,,,,109.1166,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.4361,92.3356,3/6/2015
13,13,,103.9563,103.078,104.8238,105.0482,106.1586,96.4039,96.2757,99.4995,96.3891,,,,,,95.9762,,,,109.1574,,,,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.2993,92.3185,3/6/2015
14,14,,104.5524,103.1127,104.8467,105.0522,106.1564,96.0902,96.5547,99.4863,96.4477,,155.187,,,,95.9762,,,,109.2021,,,105.56,,,,116.9836,114.7363,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.1772,92.317,3/6/2015
15,15,,104.485,103.116,104.8841,105.2949,106.1505,95.4882,97.1958,99.488,96.4326,,155.187,,,,95.9762,,,,109.202,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.1275,92.3113,3/6/2015
16,16,,103.7334,103.1053,104.867,105.138,106.1372,95.3321,96.9812,99.2262,96.2755,155.187,155.187,,,,95.9762,,,,109.1485,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.3965,92.3474,3/6/2015
17,17,,103.7581,103.1028,104.841,107.299,109.7196,95.2867,96.2977,99.023,96.1584,,,,,,95.9762,,,,111.762,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.4127,92.3516,3/6/2015
18,18,,103.5819,102.9802,104.6397,104.861,105.9721,95.7608,95.7852,98.8864,96.1584,155.187,155.187,,,,95.9762,,,,110.0215,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,187.4303,,99.969,98.599,89.5,,,94.1662,92.3922,3/6/2015
19,19,,103.6512,102.9542,104.5941,104.888,105.9846,95.4859,95.7827,98.7086,98.873,155.187,155.187,,,,95.9762,,,,109.289,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,188.8887,,99.969,98.599,89.5,,,94.0663,92.2664,3/6/2015
20,20,,103.8865,103.0162,104.7524,105.0411,106.1328,94.8626,95.7622,98.7791,96.1412,155.187,155.187,,,,95.9762,,,,109.1953,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,,94.2763,92.4686,3/6/2015
21,21,,104.9317,103.5911,105.1188,110.3871,109.2688,94.8094,95.7838,98.8336,96.1321,,,,,,95.9762,,,,110.8444,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,,94.1932,92.2016,3/6/2015
22,22,,111.7815,111.9039,109.7938,,,94.8172,95.8987,99.298,96.1502,,,,,,95.9762,,,,112.9324,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.2418,92.0896,3/6/2015
23,23,,,,,,,94.827,95.7667,99.02,96.1336,,,,,,95.9762,,,,112.9322,,,105.56,,,,116.9836,,100.37,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.3369,92.0964,3/6/2015
0,0,,,,,,,94.8315,95.771,98.8278,96.1568,,,,,,95.9762,,,,112.9269,,,,,,,116.9836,,100.37,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.2769,91.9123,4/6/2015
1,1,,,,,,,94.8183,95.7528,98.7994,96.1074,,,,,,95.9762,,,,112.8308,,,,,,,116.9836,,,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.2486,91.8738,4/6/2015
2,2,,,,,,,94.8383,95.7606,98.8174,96.1025,,,,,,95.9762,,,,112.8784,,,,,,,116.9836,,,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,,,,94.5219,91.8738,4/6/2015
3,3,,,,,,,94.8409,95.7586,98.8222,96.0889,,,,,,95.9762,,,,112.8669,,,,,,,116.9836,,,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,,,,94.5602,91.9165,4/6/2015
4,4,,110.5514,,,,,94.8354,95.7555,98.8117,96.0889,,,,,,95.9762,,,,112.8208,,,,,,,116.9836,,,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,,,,94.4614,91.9229,4/6/2015
5,5,,105.1236,,,,,94.8415,95.7744,98.8288,96.1173,,,,,,95.9762,,,,112.8218,,,,,,,116.9836,,,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,,,,94.3754,91.9229,4/6/2015
6,6,,104.4359,106.3837,105.7518,,,94.8384,95.761,98.8983,96.1097,,,,,,95.9762,,,,112.8558,,,,,,,116.9836,,,100.37,,,,90.2407,87.6123,101.86,,,,,99.969,98.599,,,,94.408,91.9067,4/6/2015
7,7,,103.743,103.7174,104.5998,111.1196,110.3158,94.8346,95.8161,99.3871,96.0996,,,,,,95.9762,,,,112.8533,,,,,,,116.9836,,,100.37,106.9,,,90.2407,87.6123,101.86,,,,,99.969,98.599,,,,94.2632,91.8916,4/6/2015
8,8,,103.7304,103.7315,104.6266,107.9068,106.7658,94.9794,95.9907,99.5193,96.0995,,,,,,95.9762,,,,111.8248,,,,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,,,,,99.969,98.599,,,,94.3236,91.9085,4/6/2015
9,9,,103.7646,103.7519,104.5829,105.1258,106.5298,95.3079,96.1537,99.3146,96.1316,,,,,,95.9762,,,,109.0565,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.1323,91.8974,4/6/2015
10,10,,103.7869,103.7633,104.5863,105.0242,106.0724,95.3189,96.1545,99.2029,96.2555,155.187,155.187,,,,95.9762,,,,109.2067,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.0739,91.917,4/6/2015
11,11,,103.8495,103.7595,104.634,105.0434,106.0753,95.3439,96.0743,98.999,96.3959,155.187,155.187,,,,95.9762,,,,109.2111,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.17,91.8966,4/6/2015
12,12,,103.9184,103.7398,,105.0375,106.1336,95.3272,96.101,98.8464,96.3581,155.187,155.187,,,,95.9762,,,,109.2155,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.3425,91.8944,4/6/2015
13,13,,103.9886,103.7476,,105.0629,106.1291,95.3308,96.0872,98.8598,96.5112,155.187,155.187,,,,95.9762,,,,109.2202,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,,,,94.1509,91.8961,4/6/2015
14,14,,104.5811,103.7491,,105.0551,106.1195,95.3,96.1589,98.8654,96.6203,155.187,155.187,,,,95.9762,,,,109.2206,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.2411,91.9102,4/6/2015
15,15,,104.5797,103.758,,105.0787,106.1159,94.8554,96.1387,98.8681,96.348,155.187,155.187,,,,95.9762,,,,109.2183,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.422,92.0011,4/6/2015
16,16,,103.8226,103.1549,,105.0469,106.0783,94.8626,102.6983,98.8533,96.2452,155.187,155.187,,,,95.9762,,,,109.2103,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.3199,92.2394,4/6/2015
17,17,,103.7422,103.0287,106.1846,110.0407,109.5381,94.8343,96.3267,98.8615,96.1256,,,,,,95.9762,,,,110.1308,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.3258,91.8836,4/6/2015
18,18,,103.7755,103.0419,104.5024,106.5784,107.3594,94.8239,96.195,98.86,96.1313,155.187,,,,,95.9762,,,,109.4385,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.4153,91.8957,4/6/2015
19,19,,103.7597,103.0233,104.5287,105.0336,106.0798,94.8413,96.053,98.8569,96.1456,,,,,,95.9762,,,,108.8794,,,105.56,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.3065,91.9008,4/6/2015
20,20,,103.7494,103.3305,104.5886,105.0804,106.1439,94.8521,96.0387,98.9933,96.1584,,,,,,95.9762,,,,108.6801,,,,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.303,92.2221,4/6/2015
21,21,,103.7835,103.0813,104.6363,105.4622,107.8096,94.8559,96.0579,98.9995,96.1534,,,,,,95.9762,,,,111.0606,,,,,,,116.9836,,100.37,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.4878,92.1464,4/6/2015
22,22,,103.7824,103.0502,106.0154,112.7159,,94.5661,96.0638,98.8794,96.1496,,,,,,95.9762,,,,112.9171,,,,,,,116.9836,,,100.37,106.9,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.3861,92.1292,4/6/2015
23,23,,109.9837,103.042,,,,94.4953,96.0528,98.8663,96.1539,,,,,,95.9762,,,,112.9313,,,,,,,116.9836,,,100.37,,,,90.2407,87.6123,101.86,101.86,,,,99.969,98.599,89.5,,89.5,94.2042,92.1816,4/6/2015
