,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
15,15,159.3951,159.1722,159.5319,160.4807,161.8672,150.1,151.7723,152.3319,152.3792,,,,,,151.905,144.102,,,185.7522,,162.576,50,33.486,152.98,152.98,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.2073,2/5/2013
16,16,159.3587,159.2112,159.5463,161.524,163.9579,150.0158,151.384,152.3373,152.3952,,,,,,151.905,144.102,,,,,162.576,50,33.486,152.98,152.98,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,144.8904,2/5/2013
17,17,159.3976,164.632,159.5659,173.9486,,149.5687,151.4028,152.3606,152.3966,,,,,,151.905,144.102,,,,,,50,33.486,152.98,152.98,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.3813,2/5/2013
18,18,159.3571,160.1025,159.546,161.898,162.7867,149.4887,151.3767,152.327,152.3645,,,,,,151.905,144.102,,,,,162.576,50,33.486,152.98,152.98,152.98,152.98,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.3239,2/5/2013
19,19,159.3429,159.1844,159.5313,160.4882,161.8322,149.4082,151.3538,152.2973,152.3731,,,,,,151.905,144.102,,,,,162.576,50,33.486,152.98,152.98,,152.98,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.2848,2/5/2013
20,20,159.3376,159.2109,159.5146,160.5009,161.8696,149.4199,151.3519,151.7644,152.3759,,,,,,151.905,144.102,,,,,,50,33.486,152.98,152.98,,152.98,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.2848,2/5/2013
21,21,161.3442,162.6923,159.5063,167.5899,170.0926,149.4111,151.3289,151.7297,152.3405,,,,,,151.905,144.102,,,,,,50,33.486,152.98,152.98,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.2848,2/5/2013
22,22,,,159.5273,,,149.4065,151.3349,151.7424,152.3488,,,,,,151.905,144.102,,,,,,50,33.486,152.98,152.98,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.2848,2/5/2013
23,23,,,165.6979,,,149.4119,151.3448,151.7441,152.3675,,,,,,151.905,144.102,,,,,,50,33.486,152.98,152.98,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.2848,2/5/2013
0,00,,,,,,149.4077,151.3411,151.7439,152.3744,,,,,,151.905,144.102,,,,,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.5234,3/5/2013
1,01,,,,,,149.4134,151.3451,151.7618,152.3441,,,,,,151.905,144.102,,,,,,50,33.486,,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.3574,146.189,3/5/2013
2,02,,,,,,149.3989,151.3376,151.7037,152.3355,,,,,,151.905,144.102,,,,,,50,33.486,,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.4145,146.2228,3/5/2013
3,03,,,,,,149.4029,151.3553,151.7505,152.3665,,,,,,151.905,144.102,,,,196.534,,50,33.486,,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.5893,146.4776,3/5/2013
4,04,,,,,,149.4121,151.3456,151.738,152.3749,,,,,,151.905,144.102,,,,196.1215,,50,33.486,,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.3368,145.0384,3/5/2013
5,05,,163.683,,,,149.4114,155.2163,151.6743,152.3557,,,,,,151.905,144.102,,,,195.9352,,50,33.486,151.905,151.905,178.7,178.7,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.6564,3/5/2013
6,06,,159.2064,,,,149.396,151.3857,151.6569,152.3311,,,,,,151.905,144.102,,,,196.534,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,146.1621,3/5/2013
7,07,161.3527,159.2107,163.7006,,,149.415,151.3575,151.9682,152.7642,,,,,,151.905,144.102,,,,196.4553,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.169,3/5/2013
8,08,159.3607,159.2218,160.4598,164.3614,165.3257,149.3832,151.7164,152.2625,152.7337,,,,,,151.905,144.102,,,,195.8382,,50,,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.0569,3/5/2013
9,09,159.378,159.244,160.4596,160.5621,161.9503,149.4318,151.8433,152.3122,152.7313,,,,,,151.905,144.102,,,,195.9865,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.0569,3/5/2013
10,10,159.3685,159.2363,160.4931,160.4966,161.8322,149.4316,151.8264,152.8767,152.6898,,,,,,151.905,144.102,,,,195.9788,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.0569,3/5/2013
11,11,159.351,159.2201,160.4932,160.5342,161.8383,149.4232,151.7516,152.9585,152.3716,,,,,,151.905,144.102,,,,195.5445,162.576,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,144.9907,3/5/2013
12,12,159.4201,159.267,160.5045,160.5317,161.8732,149.4402,151.9076,152.9295,152.4016,,,,,,151.905,144.102,,,,194.2427,162.576,50,,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.1364,3/5/2013
13,13,159.3914,159.2895,160.5594,160.5394,161.8948,149.4327,151.8908,152.9152,152.4114,,,,,,151.905,144.102,,,,196.2075,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.2238,3/5/2013
14,14,159.3805,159.2926,160.5472,160.594,161.8876,149.5055,151.8257,152.9669,152.6361,,,,,,151.905,144.102,,,,195.9065,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.1661,3/5/2013
15,15,159.3426,159.3112,160.4629,160.5178,161.937,149.5039,151.8814,152.854,152.6126,,,,,,151.905,144.102,,,,196.1239,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.2826,3/5/2013
16,16,159.6766,160.231,161.8471,165.6897,166.7284,149.5023,151.9304,152.6993,152.3823,,,,,,151.905,144.102,,,,195.724,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.7804,3/5/2013
17,17,167.1761,172.298,171.9203,,,149.4977,151.9216,152.4878,152.3569,,,,,,151.905,144.102,,,,195.9219,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.3314,3/5/2013
18,18,161.4144,159.3991,159.7555,161.9219,162.9563,149.4495,151.9168,152.5611,152.3698,,,,,,151.905,144.102,,,,196.326,162.576,50,33.486,151.905,151.905,,178.7,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.3983,3/5/2013
19,19,159.6935,159.1923,159.2625,160.4901,166.7505,149.4162,151.3689,152.9383,152.3722,,,,,,151.905,144.102,,,,196.0172,162.576,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.0676,3/5/2013
20,20,159.3253,159.2315,159.2626,160.6057,,149.4321,151.3806,152.4688,152.3805,,,,,,151.905,144.102,,,,196.1385,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,144.9173,3/5/2013
21,21,159.3201,162.4182,159.2419,170.0512,,149.4271,151.3574,151.8797,152.359,,,,,,151.905,144.102,,,,196.2162,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,144.9724,3/5/2013
22,22,159.6816,,159.2529,,,149.4219,151.3556,151.7378,152.3631,,,,,,151.905,144.102,,,,196.3138,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.8025,3/5/2013
23,23,170.1302,,161.7154,,,149.4146,151.1809,151.7386,152.3733,,,,,,151.905,144.102,,,,196.34,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.5546,3/5/2013
0,00,,,,,,149.41,151.1204,151.7663,155.5842,,,,,,151.905,144.102,,,,196.3601,,50,33.486,,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.4815,146.6001,4/5/2013
1,01,,,,,,149.3973,151.1093,151.7133,,,,,,,151.905,144.102,,,,196.0065,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,146.6108,4/5/2013
2,02,,,,,,149.4125,151.1128,151.7339,,,,,,,151.905,144.102,,,,195.8183,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.3394,145.7632,4/5/2013
3,03,,,,,,149.3875,151.0994,151.6781,,,,,,,151.905,144.102,,,,195.675,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,146.8868,4/5/2013
4,04,,,,,,149.3874,151.0959,151.6692,,,,,,,151.905,144.102,,,,195.6335,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,146.627,4/5/2013
5,05,,,,,,149.4116,151.101,152.519,,,,,,,151.905,144.102,,,,195.6129,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.9746,146.5796,4/5/2013
6,06,,,,,,149.4087,151.1279,,,,,,,,151.905,144.102,,,,195.8521,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.5436,146.4443,4/5/2013
7,07,,,,,,149.4112,151.1289,,,,,,,,151.905,144.102,,,,195.8951,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,145.5538,4/5/2013
8,08,,,,,,149.6596,151.1345,153.1012,,,,,,,151.905,144.102,,,,195.7297,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,145.2299,4/5/2013
9,09,,,,,,149.8952,151.1275,153.0159,,,,,,,151.905,144.102,,,,195.6262,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,145.3834,4/5/2013
10,10,,,,,,149.9284,151.1627,,,,,,,,151.905,144.102,,,,195.8139,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,145.396,4/5/2013
11,11,,,,,,149.8872,151.1624,,159.751,,,,,,151.905,144.102,,,,195.9107,,50,33.486,151.905,151.905,,178.7,,64.199,64.199,,,,,151.557,,65.595,65.595,139.2736,145.2296,4/5/2013
12,12,,,,,,149.666,151.2067,,152.3282,,,,,,151.905,144.102,,,,196.1611,,50,33.486,,,,178.7,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,145.8379,4/5/2013
13,13,,,,,,149.7337,151.2287,,152.3908,,,,,,151.905,144.102,,,,196.2802,,50,33.486,,,,178.7,,64.199,64.199,,,,,151.557,,65.595,65.595,139.5576,146.182,4/5/2013
14,14,,,,,,149.7676,151.2788,,152.2596,,,,,,151.905,144.102,,,,196.2316,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.4571,146.05,4/5/2013
15,15,,,,,,149.762,151.28,,151.9696,,,,,,151.905,144.102,,,,196.1424,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.5044,146.2694,4/5/2013
16,16,,,,,,149.7161,151.2622,,154.1615,,,,,,151.905,144.102,,,,196.1643,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.7529,146.3468,4/5/2013
17,17,,,,,,149.5123,151.2424,,,,,,,,151.905,144.102,,,,196.1165,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.7489,146.3995,4/5/2013
18,18,,,,,,149.4478,151.1631,152.7132,153.6684,,,,,,151.905,144.102,,,,195.917,,50,33.486,,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.2731,145.2838,4/5/2013
19,19,,,,,,149.4484,151.1394,152.2514,151.8813,,,,,,151.905,144.102,,,,195.8314,,50,33.486,,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.2736,145.6311,4/5/2013
20,20,,,,,,149.452,151.152,152.2877,151.8853,,,,,,151.905,144.102,,,186.293,195.8379,,50,33.486,,,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,146.1991,4/5/2013
21,21,,,,,,149.4546,151.1285,,154.4146,,,,,,151.905,144.102,,,186.293,195.8863,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,140.2807,146.6283,4/5/2013
22,22,,,,,,149.4466,151.1222,,,,,,,,151.905,144.102,,,185.6116,196.534,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.6341,145.5956,4/5/2013
23,23,,,,,,149.4502,151.7691,,,,,,,,151.905,,,,185.5543,,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.8268,146.6125,4/5/2013
0,00,,,,,,149.4217,167.2251,,,,,,,,,,,,185.7275,,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,139.3563,145.1817,5/5/2013
1,01,,,,,,149.8887,,,,,,,,,,144.102,,,185.6634,,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,139.4741,146.3594,5/5/2013
2,02,,,,,,153.1875,,,,,,,,,151.905,144.102,,,185.6482,,,50,33.486,,,,178.7,,64.199,64.199,,,,,,,65.595,65.595,139.4599,144.9261,5/5/2013
3,03,,,,,,149.8368,161.8998,,,,,,,,,144.102,,,185.6482,,,50,33.486,,,,178.7,,64.199,64.199,,,,,,,65.595,65.595,140.1076,146.1138,5/5/2013
4,04,,,,,,149.4029,156.0407,,,,,,,,,144.102,,,185.6058,,,50,33.486,,,,178.7,,64.199,64.199,,,,,,,65.595,65.595,139.4496,147.8456,5/5/2013
5,05,,,,,,149.4972,156.3881,,,,,,,,,144.102,,,185.5836,,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,140.186,,5/5/2013
6,06,,,,,,149.5639,,,,,,,,,,144.102,,,185.6346,,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,139.9315,,5/5/2013
7,07,,,,,,149.4226,168.3868,,,,,,,,,144.102,,,185.8113,,,50,33.486,,,,178.7,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,140.058,,5/5/2013
8,08,,,,,,149.4258,151.1986,,,,,,,,,144.102,,,185.8091,,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,140.2788,,5/5/2013
9,09,,,,,,149.4779,151.1943,,,,,,,,,144.102,,,185.7637,,,50,33.486,,,,178.7,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.9147,,5/5/2013
10,10,,,,,,149.4995,151.1442,,,,,,,,,,,,185.7922,,,50,33.486,,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.7761,,5/5/2013
11,11,,,,,,149.5805,151.1892,,,,,,,,,144.102,,,185.8615,,,50,33.486,,151.905,,178.7,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.3215,,5/5/2013
12,12,,,,,,150.0786,151.2201,,,,,,,,151.905,144.102,,,185.7986,,,50,33.486,,151.905,,178.7,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,,5/5/2013
13,13,,,,,,150.1438,151.2473,,,,,,,,151.905,144.102,,,185.7937,,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,,5/5/2013
14,14,,,,,,150.2138,151.2926,,,,,,,,151.905,144.102,,,185.8292,,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,149.2711,5/5/2013
15,15,,,,,,150.257,151.3037,,,,,,,,,144.102,,,185.8637,,,50,33.486,,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.2739,146.5405,5/5/2013
16,16,,,,,,150.1313,151.2386,,,,,,,,151.905,144.102,,,185.8613,,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,145.9201,5/5/2013
17,17,,,,,,150.1219,151.2215,,,,,,,,151.905,144.102,,,185.7866,,,50,33.486,,,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.273,145.6217,5/5/2013
18,18,,,,,,150.0914,151.1758,152.9388,156.1492,,,,,,151.905,144.102,,,185.8137,,,50,33.486,151.905,151.905,,178.7,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.2735,145.1946,5/5/2013
19,19,,,,,,149.983,151.1612,152.3486,152.4016,,,,,,151.905,144.102,,,185.8027,,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.1688,5/5/2013
20,20,,,168.8114,,,149.9845,151.1723,151.9814,152.4057,,,,,,151.905,144.102,,,185.8187,,,50,33.486,151.905,151.905,,178.7,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.273,145.6465,5/5/2013
21,21,,,170.565,,,149.6572,151.1569,151.8159,152.3799,,,,,,151.905,144.102,,,185.8376,,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,152.886,151.557,,65.595,65.595,139.2774,145.4482,5/5/2013
22,22,,,,,,149.4381,151.1411,,155.7311,,,,,,151.905,144.102,,,185.7915,,,50,33.486,151.905,151.905,,,,64.199,64.199,,,,,151.557,,65.595,65.595,139.2751,145.9614,5/5/2013
23,23,,,,,,149.4219,151.1241,,,,,,,,151.905,144.102,,,185.7739,,,50,33.486,,151.905,,,,64.199,64.199,,,,,,,65.595,65.595,139.273,145.4543,5/5/2013
0,00,,,,,,152.4513,154.166,,,,,,,,154.955,147.168,,,189.7975,,,50,33.486,,161.38,,,,64.199,64.199,,,,,,,65.595,65.595,142.328,148.5406,6/5/2013
1,01,,,,,,152.4574,154.1681,,,,,,,,154.955,147.168,,,189.813,,,50,33.486,,161.38,,,,64.199,64.199,,,,,,,65.595,65.595,142.328,148.9738,6/5/2013
2,02,,,,,,152.4827,154.186,,,,,,,,,147.168,,,189.7755,,,50,33.486,,161.38,,,,64.199,64.199,,,,,,,65.595,65.595,142.4072,147.8984,6/5/2013
3,03,,,,,,152.4318,154.1666,,,,,,,,154.955,147.168,,,189.7686,,,50,33.486,,161.38,,,,64.199,64.199,,,,,,,65.595,65.595,142.328,147.8672,6/5/2013
4,04,,,,,,152.4615,154.1483,,160.4593,,,,,,154.955,147.168,,,189.7755,,,50,33.486,161.38,161.38,,,,64.199,64.199,,,,,,,65.595,65.595,142.328,148.0389,6/5/2013
