,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
16,16,,,,,,,,,,,,,,,,,,,,193.0901,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,153.1841,,1/1/2014
17,17,,,,,,,,,,,,,,,,,149.749,,,193.0653,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,146.9656,161.9455,1/1/2014
18,18,,,,,,,,160.2261,,,,234.816,,,,,149.749,,,193.0872,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.9381,1/1/2014
19,19,,,,,,,,156.1947,,,,,,,,,149.749,,,193.2366,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.6967,1/1/2014
20,20,,,,,,,,168.6763,,,,,,,,,149.749,,,193.2854,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.6948,1/1/2014
21,21,,,,,,,,,,,,,,,,,149.749,,,193.3084,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.6384,155.5538,1/1/2014
22,22,,,,,,,,,,,,,,,,,,,,193.2645,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,149.8701,,1/1/2014
23,23,,,,,,,,,,,,,,,,,,,,193.2901,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,1/1/2014
0,0,,,,,,,,,,,,,,,,,,,,193.3164,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,2/1/2014
1,1,,,,,,,,,,,,,,,,,,,,193.3596,,,114.55,,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,,,2/1/2014
2,2,,,,,,,,,,,,,,,,,,,,193.3113,,,,,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,,,2/1/2014
3,3,,,,,,,,,,,,,,,,,,,,193.3094,,,,,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,,,2/1/2014
4,4,,,,,,,,,,,,,,,,,,,,193.3219,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,2/1/2014
5,5,,,,,,,,,,,,,,,,,,,,193.3197,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,2/1/2014
6,6,,,,,,,,,,,,,,,,,,,,193.312,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,179.6301,,2/1/2014
7,7,,,,,,,,,,,,,,,,,,,,193.3582,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,147.9151,,2/1/2014
8,8,,,,,,,,,,,,,,,,,149.749,,,193.4233,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.5952,,2/1/2014
9,9,,,,,,,,,,,,,,,,,149.749,,,193.2436,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,153.9988,2/1/2014
10,10,,,,,,,,,,,,,,,,,149.749,,,193.2706,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0988,151.6503,2/1/2014
11,11,,,,,,,156.3784,183.589,,,,,,,,,149.749,,,193.2904,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.1762,150.9962,2/1/2014
12,12,,,,,,,155.0042,159.649,,,,,,,,,149.749,,,193.251,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.5261,2/1/2014
13,13,,,,,,,155.0673,157.0506,,,,,,,,,149.749,,,193.1257,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,162.923,,66.857,66.857,145.0899,151.3703,2/1/2014
14,14,,,,,,,155.0856,157.0837,,,,,,,,157.808,149.749,,,192.9862,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,162.923,,66.857,66.857,145.0899,150.9774,2/1/2014
15,15,,,,,,,155.0982,157.0246,,,,,,,,157.808,149.749,,,193.1132,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,162.923,,66.857,66.857,145.0899,151.3955,2/1/2014
16,16,,,,,,,155.1378,162.4293,,,,,,,,157.808,149.749,,,193.1415,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,162.923,,66.857,66.857,145.449,151.6148,2/1/2014
17,17,,,,,,,155.1172,159.7624,,,,,,,,157.808,149.749,,,193.1626,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,162.923,,66.857,66.857,145.8528,151.6816,2/1/2014
18,18,,,,,,,155.1027,156.7721,161.7227,163.5254,,,,,,157.808,149.749,,,193.1803,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,164.881,162.923,,66.857,66.857,145.0899,151.9042,2/1/2014
19,19,,,,,,,155.0419,156.763,161.6981,158.9621,,,,,,157.808,149.749,,,193.2356,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,164.881,162.923,,66.857,66.857,145.0899,152.8257,2/1/2014
20,20,,,,,,,155.0432,156.7222,,168.7344,,,,,,157.808,149.749,,,193.3018,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,162.923,,66.857,66.857,145.0899,152.8257,2/1/2014
21,21,,,,,,,155.0525,156.7229,,,,,,,,157.808,149.749,,,193.2868,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,162.923,,66.857,66.857,145.1086,152.1817,2/1/2014
22,22,,,,,,,157.3194,168.3226,,,,,,,,,149.749,,,193.296,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,162.923,,66.857,66.857,146.1829,153.3317,2/1/2014
23,23,,,,,,,,,,,,,,,,,149.749,,,193.2605,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,145.7532,157.308,2/1/2014
0,0,,,,,,,,,,,,,,,,,149.749,,,193.3062,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,145.4631,,3/1/2014
1,1,,,,,,,,,,,,,,,,,,,,193.3044,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,146.0762,,3/1/2014
2,2,,,,,,,,,,,,,,,,,,,,193.3025,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,151.4173,,3/1/2014
3,3,,,,,,,,,,,,,,,,,,,,193.326,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,3/1/2014
4,4,,,,,,,,,,,,,,,,,,,,193.3197,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,151.6342,,3/1/2014
5,5,,,,,,,,,,,,,,,,,,,,193.3358,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,146.4126,,3/1/2014
6,6,,,,,,,,,,,,,,,,,,,,193.3487,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,146.4256,,3/1/2014
7,7,,,,,,,,,,,,,,,,,,,,193.3552,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.4323,,3/1/2014
8,8,,,,,,,,,,,,,,,,,149.749,,,193.3864,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,159.2084,3/1/2014
9,9,,,,,,,160.3971,,,,,,,,,,149.749,,,193.3915,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,151.6709,3/1/2014
10,10,,,,,,,155.1698,160.2773,,,,,,,,,149.749,,,193.3765,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.5747,152.0783,3/1/2014
11,11,,,,,,,155.0113,156.7499,,,,234.816,,,,157.808,149.749,,,193.3633,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,151.3711,3/1/2014
12,12,,,,,,,155.1057,156.9447,,,,,,,,157.808,149.749,,,193.3182,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.3391,152.1923,3/1/2014
13,13,,,,,,,155.1204,156.8578,,,,,,,,157.808,149.749,,,193.2656,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0919,151.3649,3/1/2014
14,14,,,,,,,155.1486,156.8597,,,234.816,234.816,,,,157.808,149.749,,,193.259,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,164.881,162.923,,66.857,66.857,145.4513,151.8063,3/1/2014
15,15,,,,,,,155.1425,156.6215,,,,,,,,157.808,149.749,,,193.2666,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,164.881,162.923,,66.857,66.857,145.6904,152.5615,3/1/2014
16,16,,,,,,,155.0637,156.5715,,,,,,,,157.808,149.749,,,193.2191,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.3495,152.2736,3/1/2014
17,17,,,,,,,155.0477,156.3416,161.4865,168.1126,,,,,,157.808,149.749,,,193.2374,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,151.0442,3/1/2014
18,18,,,,,,,155.0245,156.2041,161.7597,157.9188,,,,,,157.808,149.749,,,193.2333,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,164.881,162.923,,66.857,66.857,145.4372,152.084,3/1/2014
19,19,,,,,,,155.0176,156.1987,161.3761,160.2947,,,,,,157.808,149.749,,,193.2573,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,146.0712,152.8004,3/1/2014
20,20,,,,,,,155.0211,156.2019,,,,,,,,157.808,149.749,,,193.2455,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.3563,3/1/2014
21,21,,,,,,,156.9005,165.2286,,,,,,,,157.808,149.749,,,193.2671,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.2437,152.902,3/1/2014
22,22,,,,,,,,,,,,,,,,157.808,149.749,,,193.2744,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.61,161.7591,3/1/2014
23,23,,,,,,,,,,,,,,,,157.808,,,,193.2323,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0911,,3/1/2014
0,0,,,,,,,,,,,,,,,,,,,,193.2179,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,,4/1/2014
1,1,,,,,,,,,,,,,,,,,,,,193.2355,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.3674,,4/1/2014
2,2,,,,,,,,,,,,,,,,,,,,193.3809,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,147.3474,,4/1/2014
3,3,,,,,,,,,,,,,,,,,,,,193.2528,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,147.2428,,4/1/2014
4,4,,,,,,,,,,,,,,,,,149.749,,,193.2437,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.3105,,4/1/2014
5,5,,,,,,,,,,,,,,,,,149.749,,,193.2916,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,,4/1/2014
6,6,,,,,,,,,,,,,,,,,149.749,,,193.2348,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,163.7553,4/1/2014
7,7,,,,,,,,,,,,,,,,,149.749,,,193.2337,,,114.55,,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,153.2056,4/1/2014
8,8,,,,,,,,,,,,,,,,,149.749,,,193.2468,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,151.1809,4/1/2014
9,9,,,,,,,,,,,,,,,,,149.749,,,193.301,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,151.1282,4/1/2014
10,10,,,,,,,,,,,,234.816,,,,,149.749,,,193.2637,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,150.9165,4/1/2014
11,11,,,,,,,157.3168,,,,,234.816,,,,,149.749,,,193.3,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,150.8401,4/1/2014
12,12,,,,,,,154.9745,,,,,234.816,,,,,149.749,,,193.2795,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,150.8582,4/1/2014
13,13,,,,,,,155.0195,162.8442,,,,234.816,,,,,149.749,,,193.2308,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,151.8941,4/1/2014
14,14,,,,,,,155.0818,156.2837,,,,,,,,,149.749,,,193.2003,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.4477,4/1/2014
15,15,,,,,,,155.0644,156.3197,,,,,,,,,149.749,,,193.2019,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.1103,152.4477,4/1/2014
16,16,,,,,,,155.0679,156.3239,,,,,,,,157.808,149.749,,,193.1305,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,146.1642,152.3052,4/1/2014
17,17,,,,,,,155.0448,156.2976,,171.024,,,,,,157.808,149.749,,,193.077,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,164.881,162.923,,66.857,66.857,145.768,152.4684,4/1/2014
18,18,,,,,,,155.0374,156.1863,161.6233,162.1923,,,,,,157.808,149.749,,,193.1159,,,114.55,,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,164.881,162.923,,66.857,66.857,145.801,152.228,4/1/2014
19,19,,,,,,,155.025,156.1733,,166.2212,,,,,,157.808,149.749,,,193.159,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.3814,151.8761,4/1/2014
20,20,,,,,,,155.0208,156.1792,,,,,,,,157.808,149.749,,,193.1875,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.8174,4/1/2014
21,21,,,,,,,155.1886,160.661,,,,,,,,,149.749,,,193.2513,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.8257,4/1/2014
22,22,,,,,,,158.6919,,,,,,,,,,149.749,,,193.2853,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,145.7609,153.3532,4/1/2014
23,23,,,,,,,,,,,,,,,,,149.749,,,193.2963,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,145.6823,156.3294,4/1/2014
0,0,,,,,,,,,,,,,,,,,149.749,,,193.3537,,,114.55,114.55,50,33.824,110.99,110.99,,,,65.006,65.006,,,,,,,66.857,66.857,145.9291,,5/1/2014
1,1,,,,,,,,,,,,,,,,,,,,193.2967,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,149.0933,,5/1/2014
2,2,,,,,,,,,,,,,,,,,,,,193.2931,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,5/1/2014
3,3,,,,,,,,,,,,,,,,,,,,193.2893,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,5/1/2014
4,4,,,,,,,,,,,,,,,,,,,,193.2583,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,5/1/2014
5,5,,,,,,,,,,,,,,,,,,,,193.2385,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,5/1/2014
6,6,,,,,,,,,,,,,,,,,,,,193.2282,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,5/1/2014
7,7,,,,,,,,,,,,,,,,,,,,193.2326,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,166.8382,,5/1/2014
8,8,,,,,,,,,,,,,,,,,,,,193.2363,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,146.3993,,5/1/2014
9,9,,,,,,,,,,,,,,,,,,,,193.1356,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,146.3692,,5/1/2014
10,10,,,,,,,,,,,,,,,,,,,,193.1053,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,,5/1/2014
11,11,,,,,,,,,,,,234.816,,,,,,,,193.1554,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,157.944,5/1/2014
12,12,,,,,,,,,,,,,,,,,,,,193.1604,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.7038,5/1/2014
13,13,,,,,,,,,,,,,,,,,,,,193.1627,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0902,151.2669,5/1/2014
14,14,,,,,,,,,,,,,,,,,,,,193.121,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,151.2669,5/1/2014
15,15,,,,,,,,,,,,,,,,,,,,193.088,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,151.2669,5/1/2014
16,16,,,,,,,,,,,,,,,,,149.749,,,193.0433,,,114.55,114.55,50,33.824,110.99,110.99,,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.3257,151.2669,5/1/2014
17,17,,,,,,,155.4446,160.6448,,,,,,,,157.808,149.749,,,193.0202,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.237,151.2903,5/1/2014
18,18,,,,,,,154.994,156.1889,,,,,,,,157.808,149.749,,,192.9866,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.2079,151.6774,5/1/2014
19,19,,,,,,,155.0235,156.2967,,,,,,,,157.808,149.749,,,193.0143,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.428,5/1/2014
20,20,,,,,,,155.0076,159.4189,,,,,,,,,149.749,,,193.0185,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.0899,152.8206,5/1/2014
21,21,,,,,,,157.5574,,,,,,,,,,149.749,,,193.0082,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,145.6428,155.134,5/1/2014
22,22,,,,,,,,,,,,,,,,,,,,193.0415,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,151.1038,,5/1/2014
23,23,,,,,,,,,,,,,,,,,,,,193.0371,,,114.55,114.55,50,33.824,110.99,110.99,145.09,145.09,,65.006,65.006,,,,,,,66.857,66.857,,,5/1/2014
0,0,,,,,,,,,,,,,,,,,,,,193.5503,,,143.92,143.92,50,33.8242,115.25,115.25,,,,65.006,65.006,,,,,,,66.857,66.857,,,6/1/2014
1,1,,,,,,,,,,,,,,,,,,,,193.5166,,,143.92,143.92,50,33.8242,115.25,115.25,,,,65.006,65.006,,,,,,,66.857,66.857,,,6/1/2014
2,2,,,,,,,,,,,,,,,,,,,,193.5497,,,143.92,143.92,50,33.8242,115.25,115.25,,,,65.006,65.006,,,,,,,66.857,66.857,,,6/1/2014
3,3,,,,,,,,,,,,,,,,,,,,193.5138,,,143.92,143.92,50,33.8242,115.25,115.25,,,,65.006,65.006,,,,,,,66.857,66.857,,,6/1/2014
4,4,,,,,,,,,,,,,,,,,,,,193.5306,,,143.92,143.92,50,33.8242,115.25,115.25,,149,,65.006,65.006,,,,,,,66.857,66.857,,,6/1/2014
5,5,,,,,,,,,,,,,,,,,,,,193.4913,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,,,6/1/2014
6,6,,,,,,,,,,,,,,,,,,,,193.5119,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,153.4696,,6/1/2014
7,7,,,,,,,,,,,,,,,,,150.141,,,193.5145,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,146.3328,,6/1/2014
8,8,,,,,,,,,,,,,,,,,150.141,,,193.5298,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,145.48,154.6575,6/1/2014
9,9,,,,,,,156.8369,176.2376,,,,,,,,,150.141,,,193.5057,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,145.48,151.4053,6/1/2014
10,10,,,,,,,156.5281,157.2922,,,,,,,,158.198,150.141,,,193.5277,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,145.48,152.1184,6/1/2014
11,11,,,,,,,156.0268,157.259,,,,,,,,158.198,150.141,,,193.6231,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,145.48,151.1541,6/1/2014
12,12,,,,,,,156.055,157.3261,,,,,,,,158.198,150.141,,,193.7053,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,145.48,151.6735,6/1/2014
13,13,,,,,,,155.9973,157.3349,,170.6844,,,,,,158.198,150.141,,,193.6701,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,145.48,151.5939,6/1/2014
14,14,,,,,,,155.9898,157.3636,,160.8112,,,,,,158.198,150.141,,,193.647,,,143.92,143.92,50,33.8242,115.25,115.25,149,149,,65.006,65.006,,,,,,,66.857,66.857,145.48,152.2903,6/1/2014
