,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
17,17,,74.9365,71.9807,76.9569,79.8222,,64.4552,65.5775,67.9551,65.9508,,,,,,65.5076,63.7355,,,,75.5549,,67.17,67.17,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,92.185,,92.185,63.5382,61.8416,1/12/2015
18,18,,72.3346,71.9873,72.6653,75.0658,,64.3844,65.5398,67.9142,65.9523,,,,,,65.5076,63.7355,,,,71.4202,,67.17,67.17,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,92.185,,92.185,63.5376,61.833,1/12/2015
19,19,,72.3371,71.9863,72.6743,75.2089,,64.2742,65.5356,67.9938,65.9522,,,,,,65.5076,63.7355,,,,71.2306,,67.17,67.17,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,92.185,,92.185,63.7287,61.8788,1/12/2015
20,20,,75.5793,72.4452,75.9971,,,64.213,65.5223,67.8483,65.9613,,,,,,65.5076,63.7355,,,,73.1012,,67.17,67.17,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,92.185,,92.185,63.7496,61.9355,1/12/2015
21,21,,,77.557,,,,64.2139,65.4348,68.0662,66.9271,,,,,,65.5076,63.7355,,,,76.4443,,67.17,67.17,,,116.9836,114.7363,71.37,,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,92.185,,92.185,64.1192,62.1534,1/12/2015
22,22,,,,,,,64.3672,68.3567,,,,,,,,65.5076,63.7355,,,,76.4937,,67.17,67.17,,39.53,116.9836,114.7363,,,,,,90.2407,87.6123,69.27,,,,,,,92.185,,92.185,63.8996,61.8573,1/12/2015
23,23,,,,,,,65.1567,,,,,,,,,,63.7355,,,,76.5244,,67.17,67.17,,40.76,116.9836,114.7363,,,,,,90.2407,87.6123,69.27,,,,,,,92.185,,92.185,63.7274,61.9779,1/12/2015
0,00,,,,,,,65.3599,73.3322,,,111.847,111.847,,,,65.5076,63.7355,,,,76.5481,,67.17,67.17,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,63.7389,61.8364,2/12/2015
1,01,,,,,,,,,,,,,,,,,63.7355,,,,76.5631,,67.17,67.17,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,63.6571,61.8084,2/12/2015
2,02,,,,,,,,,,,,,,,,,63.7355,,,,76.5454,,67.17,67.17,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,63.9635,61.8427,2/12/2015
3,03,,,,,,,66.0155,74.6807,,,,,,,,,63.7355,,,,76.5533,,,67.17,,,116.9836,114.7363,71.37,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,63.7024,61.8262,2/12/2015
4,04,,,,,,,64.3025,66.3387,,68.981,,111.847,,,,65.5076,63.7355,,,,76.558,,,67.17,,,116.9836,,71.37,,72.96,,,90.2407,87.6123,,,,,,67.425,66.349,92.185,,92.185,63.5712,61.9505,2/12/2015
5,05,,,,,,,64.4234,65.4262,,66.5583,,,,,,65.5076,63.7355,,,,76.5609,,,67.17,,,116.9836,,,,,,,90.2407,87.6123,,,,,,,,,,,63.9985,62.1065,2/12/2015
6,06,,,,,,,64.4295,65.4193,,70.756,,,,,,65.5076,63.7355,,,,76.4698,,,67.17,,45,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.5606,61.888,2/12/2015
7,07,,,75.9541,,,,64.4378,65.4275,,66.249,,,,,,65.5076,63.7355,,,,76.4278,,,67.17,,43.93,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.8677,61.9788,2/12/2015
8,08,,,72.0359,,75.1051,76.7992,64.4356,65.4724,68.075,65.8247,,,,,,65.5076,63.7355,,,,76.4548,,,67.17,,,116.9836,114.7363,71.37,,,,,90.2407,87.6123,,,,,,67.425,66.349,,,,63.5387,61.8433,2/12/2015
9,09,,76.8478,71.9942,,74.3611,75.692,64.4347,65.5394,67.9781,65.7767,,,,,,65.5076,63.7355,,,,76.4498,,,67.17,,,116.9836,114.7363,71.37,,,,,90.2407,87.6123,,69.27,,,,67.425,66.349,,,,63.5666,61.8545,2/12/2015
10,10,,72.552,72.0006,,74.3547,75.6992,64.4479,65.6254,67.9771,65.7756,,,,,,65.5076,63.7355,,,,76.4119,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5414,61.8185,2/12/2015
11,11,,72.3763,71.9896,73.519,74.4566,75.7035,64.452,65.6207,68.1672,65.7724,,,,,,65.5076,63.7355,,,,76.3543,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5867,61.8582,2/12/2015
12,12,,72.4763,72.0267,72.4616,74.5049,75.7122,64.4469,65.6369,68.2247,65.762,,,,,,65.5076,63.7355,,,,76.3413,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5606,61.844,2/12/2015
13,13,,72.5322,72.0494,72.3328,74.3785,75.7165,64.456,65.6444,68.2185,65.7808,,,,,,65.5076,63.7355,,,,76.4208,,,67.17,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5426,61.8201,2/12/2015
14,14,,72.4123,72.0867,72.3388,74.3837,75.715,64.464,65.5977,68.0476,65.865,,,,,,65.5076,63.7355,,,,76.2662,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5518,61.8183,2/12/2015
15,15,,72.4267,72.0876,72.3267,74.3672,75.7045,64.4621,65.6168,68.2221,65.9488,,,,,,65.5076,,,,,72.7278,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5376,61.7847,2/12/2015
16,16,,72.4283,72.0786,72.262,74.3952,75.67,64.4663,65.6293,68.2284,65.9409,,,,,,65.5076,,,,,72.6392,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5376,61.8101,2/12/2015
17,17,,72.4192,72.077,72.2242,74.3832,75.3483,64.4571,65.5573,67.986,65.915,,,,,,65.5076,63.7355,,,,72.2811,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5668,61.8321,2/12/2015
18,18,,72.4069,72.0629,72.2339,74.3982,75.2879,64.4516,65.4748,67.8981,65.938,111.847,,,,,65.5076,63.7355,,,,71.2199,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5376,61.7835,2/12/2015
19,19,,72.379,72.0525,72.2326,74.4009,75.2912,64.4619,65.4582,67.9948,66.0117,111.847,,,,,65.5076,63.7355,,,,71.2067,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5699,61.8541,2/12/2015
20,20,,72.3759,72.0509,72.2214,74.3838,75.2984,64.4609,65.4781,68.0271,65.9286,,,,,,65.5076,63.7355,,,,71.2121,,,67.17,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.538,61.8437,2/12/2015
21,21,,72.625,72.0508,72.238,75.2851,76.2904,64.4668,65.4916,67.8626,65.8732,,,,,,65.5076,63.7355,,,,71.5863,,,67.17,,,116.9836,114.7363,71.37,,72.96,,,90.2407,87.6123,,69.27,,,,67.425,66.349,,,,63.9576,61.8543,2/12/2015
22,22,,75.4841,73.2788,73.1798,,,64.4652,65.4872,67.8693,65.776,,,,,,65.5076,63.7355,,,,76.1641,,,67.17,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,67.425,66.349,,,,64.0244,61.9708,2/12/2015
23,23,,,,,,,64.4503,65.4866,,65.7919,,,,,,65.5076,63.7355,,,,76.6733,,,67.17,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.5464,62.017,2/12/2015
0,00,,,,,,,64.4494,65.5444,,65.7775,,,,,,65.5076,63.7355,,,,76.5748,,67.17,67.17,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.7586,61.9117,3/12/2015
1,01,,,,,,,64.442,65.5469,,67.8717,,,,,,65.5076,63.7355,,,,76.6061,,67.17,67.17,,,116.9836,114.7363,71.37,,,,,90.2407,87.6123,,,,,,,,,,,63.6553,61.7958,3/12/2015
2,02,,,,,,,64.4128,65.5683,,,,,,,,65.5076,63.7355,,,,76.5597,,67.17,,,44.92,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.62,61.7958,3/12/2015
3,03,,,,,,,64.3739,65.5211,,70.6243,,,,,,65.5076,63.7355,,,,76.5893,,67.17,,,44.67,116.9836,114.7363,71.37,,,,,90.2407,87.6123,,,,,,,,,,,63.5524,61.8023,3/12/2015
4,04,,,,,,,64.3875,65.5396,67.8229,66.5937,,,,,,65.5076,63.7355,,,,76.5974,,67.17,,,44.99,,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.5855,61.8224,3/12/2015
5,05,,74.2524,,,,,64.385,65.5376,67.711,66.2658,,,,,,65.5076,63.7355,,,,76.6175,,67.17,,,,116.9836,114.7363,71.37,,,,,90.2407,87.6123,,,,,,,,,,,63.6009,61.7851,3/12/2015
6,06,,74.4755,73.7595,,,,64.3863,65.4846,67.7108,66.2658,,,,,,65.5076,63.7355,,,,76.4739,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.6969,61.8328,3/12/2015
7,07,,72.806,71.978,76.434,79.0593,,64.531,65.5104,67.958,66.162,,,,,,65.5076,,,,,73.6327,,67.17,,,,116.9836,114.7363,71.37,,,,,90.2407,87.6123,,,,,,,,,,,63.716,61.8086,3/12/2015
8,08,,72.4299,71.9952,73.6693,74.9687,76.6856,64.6851,65.5943,68.1039,65.9547,,,,,,65.5076,,,,,71.1996,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,,69.27,,,,,,,,,63.7303,61.8439,3/12/2015
9,09,,72.4167,71.9574,72.5831,74.81,75.2917,64.7109,65.6031,68.1347,66.1263,111.847,111.847,,,,65.5076,,,,,71.2409,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,,69.27,,,,,,,,,63.6497,61.8565,3/12/2015
10,10,,72.4375,71.9773,72.5725,74.794,75.2879,64.6954,65.5925,68.2203,66.0969,111.847,111.847,,,,65.5076,,,,,71.2008,,67.17,,,,,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.647,61.821,3/12/2015
11,11,,72.5229,72.0115,72.5854,74.8246,75.3152,64.6436,65.4762,68.24,66.1276,111.847,111.847,,,,65.5076,63.7355,,,,71.1918,,67.17,,,,,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.6192,61.8203,3/12/2015
12,12,,72.6679,72.1074,72.5751,74.8501,75.3339,64.7324,65.4986,68.2422,66.155,111.847,111.847,,,,65.5076,63.7355,,,,71.1972,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.5999,61.8544,3/12/2015
13,13,,72.6428,72.055,72.5805,74.8707,75.3411,64.7666,65.535,68.2266,66.155,111.847,111.847,,,,65.5076,63.7355,,,,71.1967,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.5392,61.805,3/12/2015
14,14,,72.5621,72.0091,72.5801,74.8299,75.297,64.7862,65.6195,68.2265,66.155,111.847,111.847,,,,65.5076,63.7355,,,,71.1919,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.5711,61.8305,3/12/2015
15,15,,72.5532,72.0086,72.5949,74.7877,75.2999,64.7773,65.6025,68.2366,66.2014,111.847,111.847,,,,65.5076,63.7355,,,,71.2114,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.6233,61.876,3/12/2015
16,16,,72.5629,72.2358,72.3847,75.0298,75.7226,64.4931,65.5783,68.2063,66.3664,111.847,111.847,,,,65.5076,63.7355,,,,71.8271,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.5602,61.8233,3/12/2015
17,17,,72.4211,72.0111,72.2421,74.8227,77.4875,64.4763,65.5265,68.08,66.1503,111.847,,,,,65.5076,63.7355,,,,72.1439,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.5659,61.8208,3/12/2015
18,18,,72.4476,72.002,72.2467,74.8342,75.2683,64.4536,65.4464,67.9967,66.1088,111.847,111.847,,,,65.5076,63.7355,,,,71.2027,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,,,,,,63.5376,61.8427,3/12/2015
19,19,,72.451,72.0023,72.259,74.841,75.2903,64.4427,65.3759,67.9621,66.0829,111.847,111.847,,,,65.5076,63.7355,,,,71.2068,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5923,61.8653,3/12/2015
20,20,,72.4543,72.255,72.2594,75.1252,76.6748,64.4421,65.3593,67.8621,66.0829,,,,,,65.5076,63.7355,,,,71.2162,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5843,61.864,3/12/2015
21,21,,72.4471,72.0229,73.2733,77.16,,64.4377,65.3501,67.8655,66.0906,,,,,,65.5076,63.7355,,,,73.345,,67.17,,,,116.9836,114.7363,71.37,,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,64.1255,61.8847,3/12/2015
22,22,,73.3089,74.9864,,,,64.419,65.3249,67.8463,66.1008,,,,,,65.5076,63.7355,,,,76.5518,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,69.27,,,,,67.425,66.349,,,,64.0074,61.8794,3/12/2015
23,23,,,,,,,64.4143,65.3042,68.1013,66.1111,,111.847,,,,65.5076,63.7355,,,,76.5654,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,69.27,,,,,,,,,,63.6617,62.0468,3/12/2015
0,00,,,,,,,64.4108,65.3122,,66.0835,,,,,,65.5076,63.7355,,,,76.5846,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.9717,62.0424,4/12/2015
1,01,,,,,,,64.423,65.326,,66.213,,,,,,65.5076,63.7355,,,,76.5543,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,64.022,62.1376,4/12/2015
2,02,,,,,,,64.4172,65.3116,,67.8535,,,,,,65.5076,63.7355,,,,76.5614,,67.17,,,45,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.6297,62.2411,4/12/2015
3,03,,,,,,,64.4169,65.3033,,70.4258,,,,,,65.5076,63.7355,,,,76.5823,,67.17,,,45,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,63.5376,62.0583,4/12/2015
4,04,,,,,,,64.4131,65.3051,,66.4516,,,,,,65.5076,63.7355,,,,76.5739,,67.17,,,45,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,,64.0064,61.9296,4/12/2015
5,05,,,,,,,64.4183,65.3102,67.9948,66.299,,,,,,65.5076,63.7355,,,,76.5105,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,67.425,66.349,,,,63.818,62.1411,4/12/2015
6,06,,,,,,,64.4183,65.314,67.8614,66.305,,,,,,65.5076,63.7355,,,,76.5908,,67.17,,,45,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,67.425,66.349,,,,64.0076,62.2343,4/12/2015
7,07,,,,,,,64.435,65.3779,68.0049,66.324,,,,,,65.5076,63.7355,,,,76.5409,,67.17,,,45,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,67.425,66.349,,,,63.5668,61.8321,4/12/2015
8,08,,74.0067,,74.3098,,,64.441,65.4999,68.1208,66.324,,,,,,65.5076,63.7355,,,,76.4924,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,,,,,,67.425,66.349,,,,63.6169,61.8397,4/12/2015
9,09,,72.6659,77.7062,72.5966,,,64.445,65.5373,68.1234,66.324,,,,,,65.5076,63.7355,,,,76.5134,,67.17,,,,116.9836,114.7363,,71.37,,,,90.2407,87.6123,,,,,,67.425,66.349,,,,63.6979,61.8826,4/12/2015
10,10,,72.6296,72.6046,72.5994,,,64.4604,65.5692,67.9977,66.3366,111.847,111.847,,,,65.5076,63.7355,,,,76.5674,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,,69.27,,,,67.425,66.349,,,,63.5462,61.814,4/12/2015
11,11,,72.8014,72.0126,72.6266,75.6764,75.8054,64.4913,65.6072,68.0347,66.3356,111.847,111.847,,,,65.5076,63.7355,,,,76.807,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5747,61.8182,4/12/2015
12,12,,73.0906,72.127,72.6667,74.853,75.2726,64.5145,65.6889,68.0521,66.3508,111.847,111.847,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5409,61.7889,4/12/2015
13,13,,73.0739,72.1601,72.6321,74.8585,75.6331,64.5245,66.0679,68.2149,66.3508,111.847,111.847,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.5833,61.8501,4/12/2015
14,14,,73.0255,72.3085,72.6005,74.8582,75.7121,64.5199,66.2732,68.2428,66.3508,111.847,111.847,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,92.185,63.5734,61.8535,4/12/2015
15,15,,73.0999,72.4896,72.607,74.833,75.3172,64.5196,66.3584,68.2448,66.3508,111.847,111.847,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,,63.6808,61.874,4/12/2015
16,16,,73.0257,72.4937,72.6061,74.9082,76.1994,64.508,66.0436,68.2396,66.3432,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,92.185,63.5741,61.8857,4/12/2015
17,17,,72.3723,72.4659,72.6225,74.6743,76.2781,64.4947,65.6671,67.9671,66.3418,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,92.185,,92.185,63.8115,61.8998,4/12/2015
18,18,,72.1192,72.4516,72.6211,74.3571,75.2553,64.4747,65.5908,67.9492,66.2128,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,72.96,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,92.185,,92.185,63.6222,61.9668,4/12/2015
19,19,,72.1156,72.4507,72.6121,74.3688,75.2893,64.4662,65.5598,68.003,66.1673,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,92.185,63.5956,61.955,4/12/2015
20,20,,72.1229,72.3989,72.6336,76.0921,76.9113,64.4643,65.5467,68.1003,66.1673,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,72.96,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,92.185,63.6959,62.0267,4/12/2015
21,21,,72.1405,73.4534,74.0465,80.317,,64.5348,65.5476,67.915,66.1924,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,71.37,71.37,,,,90.2407,87.6123,69.27,69.27,,,,67.425,66.349,,,92.185,63.9684,61.9605,4/12/2015
22,22,,75.4283,,,,,64.4546,65.5395,67.9892,66.3428,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,69.27,,,,67.425,66.349,,,92.185,63.7641,61.8669,4/12/2015
23,23,,,,,,,64.4555,65.5108,,69.407,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,92.185,63.7766,61.8807,4/12/2015
0,00,,,,,,,64.4439,65.505,,,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,92.185,63.9954,61.8268,5/12/2015
1,01,,,,,,,64.4526,70.2313,,,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,92.185,63.7062,61.8478,5/12/2015
2,02,,,,,,,64.4592,,,,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,92.185,63.7778,61.8937,5/12/2015
3,03,,,,,,,64.4569,,,,,,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,,,92.185,63.6411,61.8475,5/12/2015
4,04,,,,,,,64.4634,75.0556,,,111.847,111.847,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,,71.37,,,,90.2407,87.6123,,,,,,,,,,92.185,63.6098,61.8793,5/12/2015
5,05,,,,,,,64.4605,67.3293,,,111.847,111.847,,,,65.5076,63.7355,,,,,,67.17,,,,116.9836,114.7363,,71.37,,,,90.2407,87.6123,,,,,,,,,,92.185,63.8344,61.979,5/12/2015
