,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
8,8,,,,,,,92.9677,94.4199,,,,,,,,94.4581,92.836,,,110.9553,116.7576,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.651,90.8544,2/5/2015
9,9,,,,,,,93.0397,94.4447,,,,,,,,94.4581,92.836,,,110.9571,116.8083,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6559,90.8075,2/5/2015
10,10,,,,,,,93.0806,94.409,,,,,,,,94.4581,92.836,,,110.8983,116.7442,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.5842,90.8183,2/5/2015
11,11,,,,,,,93.2312,94.3539,,,,,,,,94.4581,92.836,,,110.9365,116.7515,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6224,90.8209,2/5/2015
12,12,,,,,112.499,,93.537,94.4207,,97.7619,,,,,,94.4581,92.836,,,110.9179,117.2323,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.6295,90.8328,2/5/2015
13,13,,,,,,,93.5792,94.5361,,94.6101,,,,,,94.4581,92.836,,,110.9041,116.9536,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.5913,90.8081,2/5/2015
14,14,,,,,,,93.5326,94.529,97.3805,94.6424,,,,,,94.4581,92.836,,,110.9127,116.9587,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.6474,90.8349,2/5/2015
15,15,,,,,,,93.5407,94.4883,97.1652,94.62,,,,,,94.4581,92.836,,,110.9459,117.0611,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.6074,90.8173,2/5/2015
16,16,,,,,,,93.523,94.361,97.3855,94.6131,,,,,,94.4581,92.836,,,110.9407,117.0255,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.6693,90.8432,2/5/2015
17,17,,,,,,,93.4569,94.2183,,97.673,,,,,,94.4581,92.836,,,110.9453,117.0794,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.6646,90.81,2/5/2015
18,18,,103.133,,,,,93.1281,94.1877,97.1769,94.6142,,,,,,94.4581,92.836,,,110.9517,117.0672,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,98.348,96.992,89.5,,89.5,92.5458,90.8245,2/5/2015
19,19,,104.1892,,,,,93.1227,94.1696,97.2764,94.6052,,,,,,94.4581,92.836,,,110.9374,116.9483,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,98.348,96.992,89.5,,89.5,92.9092,90.8379,2/5/2015
20,20,,,,,,,93.1308,94.1781,,94.6029,,,,,,94.4581,92.836,,,110.8985,116.821,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,98.348,96.992,89.5,,89.5,92.8057,90.8266,2/5/2015
21,21,,,,,,,93.1373,94.197,,96.0932,,,,,,94.4581,92.836,,,110.9215,116.8564,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,98.348,96.992,89.5,,89.5,92.7251,90.8279,2/5/2015
22,22,,,,,,,93.1215,94.1824,,,,,,,,94.4581,92.836,,,110.7933,116.8535,,,,,126.02,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.5802,90.9961,2/5/2015
23,23,,,,,,,93.7003,94.1865,,,,,,,,94.4581,92.836,,,110.8474,116.8833,,,,,125.76,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.724,90.8659,2/5/2015
0,0,,,,,,,,94.1999,,,,,,,,94.4581,92.836,,,110.8445,116.9489,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6364,90.8198,3/5/2015
1,1,,,,,,,,94.184,,,,,,,,94.4581,92.836,,,110.8267,116.6938,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6541,90.8265,3/5/2015
2,2,,,,,,,,94.1729,,,,,,,,94.4581,92.836,,,110.8557,116.7804,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6297,90.7954,3/5/2015
3,3,,,,,,,,94.176,,,,,,,,94.4581,92.836,,,110.8881,116.7451,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.7244,90.8179,3/5/2015
4,4,,,,,,,,94.1825,,,,,,,,94.4581,92.836,,,110.8746,116.8106,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6578,90.7936,3/5/2015
5,5,,,,,,,,94.2016,,,,,,,,,92.836,,,110.8929,116.8271,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6779,90.8112,3/5/2015
6,6,,,,,,,,94.1752,,,,,,,,,92.836,,,110.8699,116.8944,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.615,90.7806,3/5/2015
7,7,,,,,,,,94.1973,,,,,,,,,92.836,,,110.8055,116.8604,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.5958,90.7875,3/5/2015
8,8,,,,,,,,94.2643,,,,,,,,,92.836,,,110.8205,116.8315,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.5705,90.8191,3/5/2015
9,9,,,,,,,,94.3103,,,,,,,,,92.836,,,110.8689,116.8274,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6333,90.7942,3/5/2015
10,10,,,,,,,,94.2166,,,,,,,,,92.836,,,110.9219,117.0341,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6772,90.7962,3/5/2015
11,11,,,,,,,,94.231,,,,,,,,,92.836,,,110.8587,116.899,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.587,90.7817,3/5/2015
12,12,,,,,,,,94.3018,,,,,,,,94.4581,92.836,,,110.8562,116.8323,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.5517,90.7801,3/5/2015
13,13,,,,,,,,94.3282,,,,,,,,94.4581,92.836,,,110.8021,116.9141,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.6265,90.7988,3/5/2015
14,14,,,,,,,,94.4399,,,,,,,,94.4581,92.836,,,110.8666,117.0809,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.5314,90.7912,3/5/2015
15,15,,,,,,,93.8302,94.4399,,,,,,,,94.4581,92.836,,,110.8643,117.1,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.648,90.8121,3/5/2015
16,16,,,,,,,93.3534,94.4382,,101.4515,,,,,,94.4581,92.836,,,110.8603,117.2262,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.6666,90.8086,3/5/2015
17,17,,,,,,,93.2693,94.4278,,95.2691,,,,,,94.4581,92.836,,,110.8727,117.2206,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.745,90.9036,3/5/2015
18,18,,103.3907,104.0576,108.0198,,,93.163,94.4163,97.33,94.6162,,,,,,94.4581,92.836,,,111.0217,117.0704,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,98.348,96.992,89.5,,89.5,92.7003,90.9463,3/5/2015
19,19,,102.4034,105.978,,,,93.1652,94.3868,97.0118,94.6358,,,,,,94.4581,92.836,,,110.8835,116.7605,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,98.348,96.992,89.5,,89.5,92.6721,91.0219,3/5/2015
20,20,,103.4439,107.379,,,,93.1649,94.284,97.0111,94.6447,,,,,,94.4581,92.836,,,110.897,116.8016,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,98.348,96.992,89.5,,89.5,92.6364,90.9934,3/5/2015
21,21,,,,,,,93.1147,94.2691,97.5044,95.9734,,,,,,94.4581,92.836,,,110.9039,116.8175,,,,,,50,34.1659,94.63,94.63,,,,85.0605,82.583,,,,,,98.348,96.992,89.5,,89.5,92.6696,91.025,3/5/2015
22,22,,,,,,,93.1099,94.2379,,102.571,,,,,,94.4581,92.836,,,110.8752,116.8506,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,96.992,89.5,,89.5,92.5942,90.9677,3/5/2015
23,23,,,,,,,94.6972,94.2568,,,,,,,,94.4581,92.836,,,110.8931,116.8822,,,,,,50,34.1659,94.63,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,92.5404,90.9999,3/5/2015
0,0,,,,,,,,96.1722,,,,,,,,96.3833,94.7712,,,113.4339,119.5752,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.6201,92.9174,4/5/2015
1,1,,,,,,,,96.1665,,,,,,,,,94.7712,,,113.3342,119.528,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.6139,92.9131,4/5/2015
2,2,,,,,,,,96.2815,,,,,,,,,94.7712,,,113.3631,119.433,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.6369,93.0696,4/5/2015
3,3,,,,,,,,96.3087,,,,,,,,,94.7712,,,113.3464,119.439,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.5899,93.0606,4/5/2015
4,4,,,,,,,,96.298,,,,,,,,,94.7712,,,113.3449,119.4609,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.5748,93.0702,4/5/2015
5,5,,,,,,,95.872,96.3037,,,,,,,,96.3833,94.7712,,,113.344,119.4692,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.6098,93.2948,4/5/2015
6,6,,,,,,,94.9427,96.3,,,,,,,,,94.7712,,,113.2249,119.4971,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.4949,93.284,4/5/2015
7,7,,,,,,,95.054,96.3653,,,,,,,,96.3833,94.7712,,,113.4848,119.5066,,104.78,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.475,93.279,4/5/2015
8,8,,106.0945,,,,,95.2935,96.4927,99.6605,100.5147,,,,,,96.3833,94.7712,,,113.4664,119.5342,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.4904,93.2904,4/5/2015
9,9,,103.4603,112.5134,,,,95.2902,96.5506,99.7399,97.0561,,153.319,,,,96.3833,94.7712,,,113.3887,119.5731,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.4706,92.8512,4/5/2015
10,10,,103.4802,104.4875,105.943,107.3837,114.5989,95.3137,96.5665,99.0849,97.0781,,153.319,,,,96.3833,94.7712,,,113.4171,119.5903,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5034,92.6483,4/5/2015
11,11,,103.4863,103.4391,104.9761,105.4773,107.6955,95.3404,96.6455,98.9738,97.0936,,,,,,96.3833,94.7712,,,113.3716,119.4301,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5946,92.7196,4/5/2015
12,12,,103.6673,103.4613,105.1616,107.2974,114.427,95.4918,96.7331,99.0826,97.1458,,,,,,96.3833,94.7712,,,113.3464,119.377,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.6178,92.7637,4/5/2015
13,13,,103.6443,103.4628,105.156,106.8994,108.6,95.4784,96.7199,99.1717,97.122,,,,,,96.3833,94.7712,,,113.3637,119.479,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5235,92.7637,4/5/2015
14,14,,104.2616,103.4878,105.1658,108.7902,108.0135,95.5147,96.6913,99.1835,97.079,,,,,,96.3833,94.7712,,,113.388,119.5288,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5779,92.6829,4/5/2015
15,15,,104.316,103.4484,105.1598,109.9239,110.7075,95.5187,96.5833,99.1818,97.0697,,,,,,96.3833,,,,113.407,119.4672,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.6302,92.6617,4/5/2015
16,16,,103.5413,106.244,107.3833,112.7348,111.843,95.5683,96.4575,99.1739,97.0919,,,,,,96.3833,94.7712,,,113.3729,119.4591,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.7981,92.8525,4/5/2015
17,17,,108.6778,112.845,,114.64,,95.1859,96.4834,99.7588,96.8256,,,,,,96.3833,94.7712,,,113.4126,119.5159,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5592,92.9177,4/5/2015
18,18,,106.0614,104.2634,107.1274,,109.2857,95.07,96.478,99.3171,96.822,,,,,,96.3833,94.7712,,,113.4075,119.5069,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.6001,92.9193,4/5/2015
19,19,,104.3915,103.3815,104.7358,,109.8845,95.0458,96.3913,99.0913,96.8444,,,,,,96.3833,94.7712,,,113.4613,119.5407,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.6685,92.905,4/5/2015
20,20,,110.6328,105.6747,107.7751,,,95.0425,96.3153,99.2587,96.831,,,,,,96.3833,94.7712,,,113.4717,119.5387,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.6639,92.914,4/5/2015
21,21,,112.741,,,,,95.1731,96.3301,,99.8713,,,,,,96.3833,94.7712,,,113.5655,119.571,,,,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.6425,92.9407,4/5/2015
22,22,,,,,,,96.9806,96.309,,,,,,,,96.3833,94.7712,,,113.583,119.6226,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,99.03,89.5,,89.5,94.8059,92.952,4/5/2015
23,23,,,,,,,,96.3036,,,,,,,,96.3833,,,,113.562,119.6719,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,99.03,89.5,,89.5,94.9261,92.96,4/5/2015
0,0,,,,,,,,96.3226,,,,,,,,96.3833,94.7712,,,113.5604,119.6879,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.5863,92.96,5/5/2015
1,1,,,,,,,,96.4452,,,,,,,,96.3833,,,,113.6141,119.6976,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.5252,92.8803,5/5/2015
2,2,,,,,,,,96.4442,,,,,,,,96.3833,,,,113.6045,119.6306,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.6066,92.8452,5/5/2015
3,3,,,,,,,,96.4374,,,,,,,,96.3833,,,,113.6387,119.644,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.5535,92.8452,5/5/2015
4,4,,,,,,,,96.4272,,,,,,,,96.3833,,,,113.6545,119.6953,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.4857,92.8452,5/5/2015
5,5,,,,,,,,96.4204,,,,,,,,96.3833,,,,113.6613,119.6997,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.5742,92.861,5/5/2015
6,6,,,,,,,,96.4317,,,,,,,,96.3833,94.7712,,,113.6965,119.6994,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.5007,92.8489,5/5/2015
7,7,,,,,,,95.7483,96.4948,,101.3114,,,,,,96.3833,94.7712,,,113.4999,119.6493,,,,,,50,34.1659,96.408,,,,,85.0605,82.583,,,,,,,,89.5,,89.5,94.6054,92.8601,5/5/2015
8,8,,,,,,,95.26,96.5407,99.8331,97.0935,,,,,,96.3833,94.7712,,,113.4217,119.6704,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.68,92.9336,5/5/2015
9,9,,106.447,,111.8808,,,95.284,96.5813,99.8939,97.2192,,,,,,96.3833,94.7712,,,113.4621,119.5532,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5906,92.951,5/5/2015
10,10,,104.1892,105.5503,106.2568,,,95.302,96.599,99.8742,97.1068,,,,,,96.3833,94.7712,,,113.4263,119.5666,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.6589,92.9596,5/5/2015
11,11,,104.247,103.4403,106.1958,111.0232,108.6418,95.3145,96.9962,99.6462,97.0911,,,,,,96.3833,94.7712,,,113.4542,119.4307,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5473,92.928,5/5/2015
12,12,,104.4043,103.4657,105.7952,108.8827,107.6527,95.4037,97.1454,99.9244,97.1519,,,,,,96.3833,94.7712,,,112.3204,119.5194,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.6046,92.9028,5/5/2015
13,13,,104.5031,103.4501,105.3583,106.1688,106.4951,95.4148,97.2191,99.8461,97.1576,,,,,,96.3833,94.7712,,,109.3676,119.5681,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.592,92.87,5/5/2015
14,14,,104.4753,103.4662,105.7078,106.1885,106.601,95.6466,97.4029,99.5045,97.1597,,,,,,96.3833,94.7712,,,109.3436,119.6036,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5599,92.8982,5/5/2015
15,15,,104.2159,103.4645,105.5045,106.1852,106.6374,95.998,97.5308,99.1948,97.1582,,,,,,96.3833,94.7712,,,,119.5583,,104.78,104.78,,,50,34.1659,96.408,96.408,,,,85.0605,82.583,,,,,,100.404,99.03,89.5,,89.5,94.5511,92.8289,5/5/2015
