,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
1,1,,,,,,149.5087,,,,,,,,,,143.637,,,184.9702,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139,145.6037,6/7/2013
2,2,,,,,,149.5121,,,,,,,,,,143.637,,,184.9653,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139.1488,145.3232,6/7/2013
3,3,,,,,,149.4986,,,,,,,,,,143.637,,,185.0147,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139.6484,146.7176,6/7/2013
4,4,,,,,,149.5057,,,,,,,,,,143.637,,,185.0273,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139.7918,146.1707,6/7/2013
5,5,,,,,,149.5103,,,,,,,,,,143.637,,,185.0141,,,50,64.017,151.19,151.19,,,,64.199,64.199,,,,,,,66.857,66.857,139,145.227,6/7/2013
6,6,,,,,,149.4959,157.6506,,,,,,,,,143.637,,,185.0628,,,50,64.017,151.19,151.19,,,,64.199,64.199,,,,,,,66.857,66.857,139,146.6355,6/7/2013
7,7,,,,,,149.5079,150.3909,,,,,,,,151.727,143.637,,,185.1876,,,50,64.017,151.19,151.19,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,146.8368,6/7/2013
8,8,,,,,,149.5202,150.375,,,,,,,,151.727,143.637,,,185.2644,,,50,64.017,151.19,151.19,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,146.6492,6/7/2013
9,9,,,,,,149.5294,150.4083,,,,,,,,151.727,143.637,,,185.2623,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,146.6584,6/7/2013
10,10,,,,,,149.5967,150.3953,,,,,,,,151.727,143.637,,,185.2395,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,146.3762,6/7/2013
11,11,,,,,,149.6251,150.3861,,,,,,,,151.727,143.637,,,185.0515,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,145.1979,6/7/2013
12,12,,,,,,149.5997,150.4034,,,,,,,,151.727,143.637,,,184.9617,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,145.1946,6/7/2013
13,13,,,,,,149.5937,150.4184,,,,,,,,151.727,143.637,,,184.9422,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139.0001,145.1946,6/7/2013
14,14,,,,,,149.593,150.4131,,,,,,,,151.727,143.637,,,184.9516,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,145.1946,6/7/2013
15,15,,,,,,149.5824,150.4074,,,,,,,,,143.637,,,184.974,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,145.1946,6/7/2013
16,16,,,,,,149.5697,150.3979,,,,,,,,,143.637,,,185.0067,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,145.1946,6/7/2013
17,17,,,,,,149.5634,150.4057,,,,,,,,151.727,143.637,,,185.0621,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,145.5639,6/7/2013
18,18,,,165.2164,,,149.5148,150.4001,155.2268,155.8421,,,,,,151.727,143.637,,,185.0193,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,152.392,,,66.857,66.857,139,145.1118,6/7/2013
19,19,,,160.6801,,,149.5023,150.3866,155.3703,152.3338,,,,,,151.727,143.637,,,185.0544,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,152.392,,,66.857,66.857,139,144.9474,6/7/2013
20,20,,,,,,149.5123,150.3921,155.1929,153.8079,,,,,,151.727,143.637,,,185.0571,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,152.392,,,66.857,66.857,139.0099,144.9474,6/7/2013
21,21,,,,,,149.5331,150.4162,,160.664,,,,,,151.727,,,,185.0406,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,152.392,,,66.857,66.857,139.015,145.067,6/7/2013
22,22,,,,,,149.5198,163.9259,,,,,,,,,,,,185.0452,,,50,64.017,151.19,151.19,,,,64.199,64.199,,,,,,,66.857,66.857,139.017,146.2217,6/7/2013
23,23,,,,,,151.0261,,,,,,,,,,,,,185.0737,,,50,64.017,151.19,151.19,,,,64.199,64.199,,,,,,,66.857,66.857,139.0133,149.2336,6/7/2013
0,0,,,,,,,,,,,,,,,,143.637,,,185.1175,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139.189,155.4472,7/7/2013
1,1,,,,,,,,,,,,,,,,143.637,,,185.1431,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,140.2336,,7/7/2013
2,2,,,,,,,,,,,,,,,,,,,185.1147,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,140.9968,,7/7/2013
3,3,,,,,,,,,,,,,,,,,,,185.162,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,140.4923,,7/7/2013
4,4,,,,,,,,,,,,,,,,,,,185.1466,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139.7396,,7/7/2013
5,5,,,,,,,,,,,,,,,,,,,185.1483,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,145.2851,,7/7/2013
6,6,,,,,,,,,,,,,,,,,,,185.182,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,162.1032,,7/7/2013
7,7,,,,,,,,,,,,,,,,,,,185.1897,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139.954,147.7551,7/7/2013
8,8,,,,,,,,,,,,,,,,,,,185.2276,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139.0001,145.6032,7/7/2013
9,9,,,,,,150.4403,,,,,,,,,,,,,185.4543,,,50,64.017,151.19,,,,,64.199,64.199,,,,,,,66.857,66.857,139.0001,145.5192,7/7/2013
10,10,,,,,,149.4396,,154.974,,,,,,,,,,,185.3794,,,50,64.017,151.19,,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139.0012,146.4981,7/7/2013
11,11,,,,,,149.4568,,154.974,,,,,,,,,,,185.3861,,,50,64.017,151.19,,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139.0006,146.362,7/7/2013
12,12,,,,,,149.4768,,154.974,,,,,,,,,,,185.4223,,,50,64.017,151.19,,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139.0007,145.3838,7/7/2013
13,13,,,,,,149.477,,154.974,,,,,,,151.727,,,,185.3935,,,50,64.017,151.19,,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139.0004,145.1298,7/7/2013
14,14,,,,,,149.3713,159.9931,154.974,,,,,,,151.727,143.637,,,185.3693,,,50,64.017,151.19,,151.72,151.72,,64.199,64.199,,,,,,,66.857,66.857,139.0029,145.2002,7/7/2013
15,15,,,,,,149.5395,150.4353,154.974,,,,,,,151.727,143.637,,,185.3534,,,50,64.017,151.19,,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139.0104,145.2408,7/7/2013
16,16,,,,,,149.5863,150.432,154.974,,,,,,,151.727,143.637,,,185.3549,,,50,64.017,151.19,,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,146.1148,7/7/2013
17,17,,,,,,149.85,150.4301,154.974,,,,,,,151.727,143.637,,,185.3247,,,50,64.017,151.19,,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139,146.3859,7/7/2013
18,18,,,,,,150.204,150.4383,154.9462,157.7198,,,,,,151.727,143.637,,,185.2795,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,152.392,,,66.857,66.857,139.0001,145.3088,7/7/2013
19,19,,,,,,150.4103,150.4305,154.912,151.889,,,,,,151.727,143.637,,,185.3265,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,152.392,,,66.857,66.857,139,145.2808,7/7/2013
20,20,,,,,,150.402,150.4254,154.7925,152.4629,,,,,,151.727,143.637,,,185.1831,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,152.392,,,66.857,66.857,139,145.2808,7/7/2013
21,21,,,,,,150.4375,150.4439,154.974,160.0528,,,,,,151.727,143.637,,,185.1595,,,50,64.017,151.19,151.19,151.72,151.72,,64.199,64.199,,,,152.392,,,66.857,66.857,139,145.2808,7/7/2013
22,22,,,,,,150.418,155.0517,154.974,,,,,,,,143.637,,,185.2244,,,50,64.017,151.19,151.19,,151.72,,64.199,64.199,,,,,,,66.857,66.857,139.0014,145.2787,7/7/2013
23,23,,,,,,151.3252,,154.974,,,,,,,,143.637,,,185.2027,,,50,64.017,151.19,151.19,,,,64.199,64.199,,,,,,,66.857,66.857,139,145.5164,7/7/2013
0,0,,,,,,,,156.287,,,,,,,,144.929,,,186.9472,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.7146,150.262,8/7/2013
1,1,,,,,,,,156.287,,,,,,,,144.929,,,186.806,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.7298,,8/7/2013
2,2,,,,,,,,156.287,,,,,,,,,,,186.8935,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.288,,8/7/2013
3,3,,,,,,,,156.287,,,,,,,,144.929,,,186.5994,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.5812,154.4851,8/7/2013
4,4,,,,,,,,156.287,,,,,,,,144.929,,,186.6903,,,50,64.36,,,,,,64.199,64.199,,,,,,,66.857,66.857,140.6202,150.4519,8/7/2013
5,5,,,,,,,,156.287,,,,,,,,144.929,,,186.7091,,,50,64.36,,,,,,64.199,64.199,,,,,,,66.857,66.857,141.15,148.0735,8/7/2013
6,6,,,,,,155.687,177.4667,156.287,,,,,,,,144.929,,,186.725,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.9812,147.5832,8/7/2013
7,7,,,,,,151.7231,153.4595,156.287,,,,,,,153.012,144.929,,,186.7119,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.3488,8/7/2013
8,8,,,,,,151.6637,151.709,156.287,,,,,,,153.012,144.929,,,186.7168,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4123,8/7/2013
9,9,,,,,,151.6496,151.718,156.287,162.2722,,,,,,153.012,144.929,,,186.7406,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4192,8/7/2013
10,10,,,,,,151.6222,151.7246,156.2902,154.1315,,,,,,153.012,144.929,,,186.7668,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4179,8/7/2013
11,11,,,173.7396,,,151.0129,151.7123,156.8993,153.4714,,222.05,,,,153.012,144.929,,,186.7233,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.2928,8/7/2013
12,12,175.448,,160.4672,,,150.768,151.729,156.9349,153.3302,,,,,,153.012,144.929,,,186.6762,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3549,8/7/2013
13,13,162.4491,171.89,160.1617,,,151.1321,151.7808,156.9315,153.6303,,,,,,153.012,144.929,,,186.6705,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3567,8/7/2013
14,14,161.3631,160.5045,160.2376,,,151.6232,151.7946,156.9313,153.5458,,,,,,153.012,144.929,,,186.7154,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.403,8/7/2013
15,15,161.9891,160.1248,160.6898,,,151.6631,151.8871,156.9302,153.1698,,,,,,153.012,144.929,,,186.747,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.5978,8/7/2013
16,16,164.4569,160.2349,163.0351,,,150.8616,152.0883,156.9298,153.5402,,,,,,153.012,144.929,,,186.8029,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.2401,8/7/2013
17,17,,169.3754,174.5234,,,150.8212,152.2229,156.9339,153.1978,,,,,,153.012,144.929,,,186.7929,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.4355,147.5294,8/7/2013
18,18,168.3074,,,,,150.8327,152.1919,156.9334,153.2355,,,,,,153.012,144.929,,,186.697,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.3536,146.2936,8/7/2013
19,19,159.8942,161.1223,,,,150.8418,151.9474,156.9353,153.2485,,,,,,153.012,144.929,,,186.7477,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.0356,8/7/2013
20,20,162.1019,164.2866,,,,150.8692,151.7098,156.9372,153.2266,,,,,,153.012,144.929,,,186.7908,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4663,8/7/2013
21,21,,,,,,150.8835,151.8092,156.4966,158.6365,,,,,,153.012,144.929,,,186.7848,,,50,64.36,153.02,153.02,153.02,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.6564,8/7/2013
22,22,,,,,,150.8662,151.8916,156.5041,,,,,,,153.012,144.929,,,186.7876,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.3119,146.724,8/7/2013
23,23,,,,,,150.8674,156.716,156.2891,,,,,,,153.012,,,,186.8156,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.2941,146.4921,8/7/2013
0,0,,,,,,151.931,177.911,156.287,,,,,,,,,,,186.8252,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.2979,147.6571,9/7/2013
1,1,,,,,,,177.911,156.287,,,,,,,,,,,186.7816,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.2997,149.6104,9/7/2013
2,2,,,,,,,,156.287,,,,,,,,144.929,,,186.7742,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.5254,149.7032,9/7/2013
3,3,,,,,,,,156.287,,,,,,,,144.929,,,186.7753,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.2871,153.2678,9/7/2013
4,4,,,,,,151.9851,,156.287,,,,,,,,144.929,,,186.8358,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,148.9991,9/7/2013
5,5,,,,,,150.7888,,156.287,,,,,,,,144.929,,,186.8821,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.3184,9/7/2013
6,6,,,,,,150.7972,169.3112,156.287,,,,,,,153.012,144.929,,,186.8634,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.5811,9/7/2013
7,7,,,,,,150.8091,152.1471,156.287,,,,,,,153.012,144.929,,,186.8103,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.2129,9/7/2013
8,8,,,,,,150.822,152.0357,156.2983,159.9199,,,,,,153.012,144.929,,,186.84,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.2592,9/7/2013
9,9,165.3269,,,,,150.8076,152.0215,156.9145,153.4901,,,,,,153.012,144.929,,,186.8248,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.5118,9/7/2013
10,10,161.5328,,,,,150.8008,152.1287,156.8925,153.6793,,,,,,153.012,144.929,,,186.7572,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.9326,9/7/2013
11,11,160.2451,164.1551,,,,150.8127,152.1148,156.8795,153.6762,,,,,,153.012,144.929,,,186.8796,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3881,9/7/2013
12,12,160.1999,160.0985,,,,150.8886,152.1673,156.8728,154.2217,,,,,,153.012,144.929,,,186.8036,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3881,9/7/2013
13,13,160.2946,164.5993,,,,150.9274,152.1649,156.8973,153.9454,,,,,,153.012,144.929,,,186.7671,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.2874,146.3928,9/7/2013
14,14,171.7391,,,,,150.9254,152.0429,156.9426,153.0704,,222.05,,,,153.012,144.929,,,186.7398,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3844,9/7/2013
15,15,172.5084,,163.6603,176.412,,150.9375,152.0675,156.952,153.4915,,222.05,,,,153.012,144.929,,,186.7993,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.2545,9/7/2013
16,16,160.1247,,160.1245,176.412,,150.9447,152.01,156.7404,152.8157,,,,,,153.012,144.929,,,186.8114,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.3984,147.2158,9/7/2013
17,17,170.6147,,164.6011,176.412,,150.9362,151.8591,156.8659,152.7844,,,,,,153.012,144.929,,,186.7778,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.3941,146.855,9/7/2013
18,18,164.1608,,160.0881,176.2646,,150.8078,151.5849,156.8378,152.7627,,,,,,153.012,144.929,,,186.7919,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.5577,147.1263,9/7/2013
19,19,160.831,,160.1437,176.4031,,150.7661,151.5226,156.8483,152.7598,,,,,,153.012,144.929,,,186.8075,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.7096,147.4303,9/7/2013
20,20,172.8887,,162.457,176.3997,,150.7939,151.6811,156.8908,152.9379,,,,,,153.012,144.929,,,186.9897,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.4331,146.5725,9/7/2013
21,21,,,,176.4073,,150.7742,151.6632,156.4744,160.6314,,,,,,153.012,144.929,,,187.005,,,50,64.36,153.02,153.02,,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4672,9/7/2013
22,22,,,,176.3894,,150.7757,151.8282,156.5005,,,,,,,153.012,144.929,,,187.0382,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,147.4852,9/7/2013
23,23,,,,176.3954,,150.7797,151.8869,156.3052,,,,,,,,144.929,,,187.006,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.5386,147.1156,9/7/2013
0,0,,,,176.3961,,151.8691,162.2354,,,,,,,,,144.929,,,186.954,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,141.2843,147.9973,10/7/2013
1,1,,,,176.4074,,,,,,,,,,,,144.929,,,186.9377,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,141.0488,149.1101,10/7/2013
2,2,,,,176.4059,,,,,,,,,,,,144.929,,,186.9622,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,141.2368,149.9708,10/7/2013
3,3,,,,176.4111,,,,,,,,,,,,,,,186.9314,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.4943,150.097,10/7/2013
4,4,,,,176.4089,,151.7207,,,,,,,,,,144.929,,,186.9381,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,140.2882,146.5399,10/7/2013
5,5,,,,176.4084,,150.7675,154.9441,,,,,,,,,144.929,,,186.9897,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.4929,147.3118,10/7/2013
6,6,,,,176.3925,,150.7601,151.7849,,,,,,,,153.012,144.929,,,186.9975,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.5805,10/7/2013
7,7,,,,176.4105,,150.7483,151.7612,,,,,,,,153.012,144.929,,,186.8903,,,50,64.36,153.02,153.02,,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.2922,10/7/2013
8,8,174.3368,,,176.3986,,150.7504,151.7686,156.4141,160.235,,222.05,,,,153.012,144.929,,,186.852,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3686,10/7/2013
9,9,161.2356,161.9547,,176.4118,,150.7655,151.7747,156.9162,153.3452,,,,,,153.012,144.929,,,186.8769,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.1878,10/7/2013
10,10,160.2111,160.1037,174.9153,176.4118,,150.7708,151.6721,156.9024,153.2046,,,,,,153.012,144.929,,,186.834,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.5821,10/7/2013
11,11,160.704,160.038,162.8847,176.4111,,150.7689,151.6841,156.8834,153.5636,,,,,,153.012,144.929,,,186.8284,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.3387,146.5601,10/7/2013
12,12,165.9239,160.0876,161.252,176.412,,150.7675,151.6789,156.8593,153.6127,,,,,,153.012,144.929,,,186.8577,,,50,64.36,153.02,153.02,153.02,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.4932,146.9753,10/7/2013
13,13,,160.0724,161.2397,176.4117,,150.8016,151.7245,156.8573,153.6146,,,,,,153.012,144.929,,,186.8435,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.5879,10/7/2013
14,14,162.2915,160.1204,163.4395,176.411,,150.8437,151.7855,156.9052,153.6746,,,,,,153.012,144.929,,,186.783,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.0316,10/7/2013
15,15,160.1468,162.5992,,176.4062,,150.8384,151.686,156.8673,153.6652,,,,,,153.012,144.929,,,186.8266,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.409,10/7/2013
16,16,162.202,,,176.4064,,150.8677,151.5468,156.8503,153.6278,,,,,,153.012,144.929,,,186.7866,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.1909,10/7/2013
17,17,,,,176.4097,,150.8583,151.495,156.4726,153.216,,,,,,153.012,144.929,,,186.8344,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.4765,10/7/2013
18,18,175.279,162.029,163.1097,176.4098,,150.7761,151.4366,156.4852,153.2436,,,,,,153.012,144.929,,,186.8293,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.6737,10/7/2013
19,19,,159.7496,161.3263,176.4058,,150.764,151.415,156.704,153.2279,,,,,,153.012,144.929,,,187.0672,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4753,10/7/2013
20,20,,161.2273,162.22,176.4111,,150.7587,151.6391,156.345,153.2481,,,,,,153.012,144.929,,,186.7965,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3568,10/7/2013
21,21,,174.2815,171.122,176.4074,,150.7685,151.6812,156.3643,153.2425,,,,,,153.012,144.929,,,186.8284,,,50,64.36,153.02,153.02,153.02,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.7616,10/7/2013
22,22,,,,176.4017,,151.1941,151.6663,156.5471,157.2564,,,,,,153.012,144.929,,,186.7084,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.5974,146.7728,10/7/2013
23,23,,,,176.4023,,151.4545,151.6724,,,,,,,,153.012,144.929,,,186.7767,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.6553,147.3798,10/7/2013
0,0,,,,176.4064,,150.7838,154.7071,,,,,,,,153.012,144.929,,,186.9158,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,141.2991,147.4088,11/7/2013
1,1,,,,176.4034,,151.4497,171.648,,,,,,,,,144.929,,,186.9207,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.3225,11/7/2013
2,2,,,,176.4096,,151.8206,,,,,,,,,,144.929,,,186.898,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.8453,147.4888,11/7/2013
3,3,,,,176.409,,154.8906,,,,,,,,,,144.929,,,186.9151,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.8854,152.2567,11/7/2013
4,4,,,,176.3955,,151.3803,,,,,,,,,,144.929,,,186.9497,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.6722,149.3512,11/7/2013
5,5,,,,176.4036,,150.7711,157.6472,,,,,,,,,144.929,,,186.9388,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.6428,147.2535,11/7/2013
6,6,,,,176.4099,,150.7463,152.026,,,,,,,,153.012,144.929,,,186.9055,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.3621,147.2697,11/7/2013
7,7,,,,176.394,,150.7478,151.7757,,165.3071,,,,,,153.012,144.929,,,186.9487,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.1594,11/7/2013
8,8,,,,176.4055,,150.7504,151.783,156.8514,154.8396,,,,,,153.012,144.929,,,187.0099,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.7607,11/7/2013
9,9,,,,176.4108,,150.7831,151.833,156.9342,153.6173,,,,,,153.012,144.929,,,187.0199,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.2392,11/7/2013
10,10,164.7799,164.8222,,176.4045,,150.8038,151.8356,156.9313,153.626,,,,,,153.012,144.929,,,187.0046,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3819,11/7/2013
11,11,161.3932,160.0872,173.943,176.4022,,150.7945,152.0432,156.9324,153.632,,,,,,153.012,144.929,,,186.9257,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.1309,11/7/2013
