,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
6,06,,,,,,,,,,,,,,,,,,,,101.8014,,,89.174,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,82.611,,10/1/2015
7,07,,,,,,,,,,,,,,,,,,,,101.7734,,,89.174,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,82.2818,85.1952,10/1/2015
8,08,,,,,,,,,,,,,,,,,,,,101.7786,,,89.174,,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,81.9303,85.1463,10/1/2015
9,09,,,,,,,,,,,,,,,,,,,,101.8277,,,89.174,,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,81.9706,83.5085,10/1/2015
10,10,,,,,,,,,,,,,,,,,,,,101.8319,,,89.174,,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,81.8149,83.074,10/1/2015
11,11,,,,,,,,,,,,,,,,,,,,101.8907,,,89.174,,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,81.8494,82.3856,10/1/2015
12,12,,,,,,,,,,,,,,,,,,,,101.8895,,,89.174,,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,82.1081,82.5007,10/1/2015
13,13,,,,,,,,,,,,,,,,,,,,101.9029,,,89.174,,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,82.3654,82.6897,10/1/2015
14,14,,,,,,,,,,,,,,,,,,,,101.896,,,89.174,,,,50,34.166,79.6,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,82.22,82.667,10/1/2015
15,15,,,,,,,,,,,,,,,,,,,,101.905,,,89.174,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,82.3295,82.8997,10/1/2015
16,16,,,,,,,,,,,,,,,,,,,,101.8381,,,89.174,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,82.23,83.2986,10/1/2015
17,17,,,,,,,87.408,94.4801,,,,,,,,87.565,85.908,,,101.8964,,,89.174,89.174,,,50,34.166,79.6,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,81.6848,83.134,10/1/2015
18,18,,,,,,,86.4056,87.3422,,,,,,,,87.565,85.908,,,101.8568,,,89.174,89.174,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,81.8958,82.6824,10/1/2015
19,19,,,,,,,86.4212,87.3784,,,,,,,,87.565,85.908,,,101.8143,,,89.174,89.174,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,82.0276,82.7383,10/1/2015
20,20,,,,,,,86.4247,88.69,,,,,,,,87.565,,,,101.7895,,,89.174,89.174,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,82.3392,82.7734,10/1/2015
21,21,,,,,,,87.1761,100.8091,,,,,,,,87.565,,,,101.7671,,,89.174,89.174,,,50,34.166,79.6,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,82.3348,82.9432,10/1/2015
22,22,,,,,,,,,,,,,,,,87.565,,,,101.7841,,,89.174,89.174,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,82.2514,83.3638,10/1/2015
23,23,,,,,,,,,,,,,,,,,85.908,,,101.7782,,,89.174,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,82.5593,83.7829,10/1/2015
0,00,,,,,,,,,,,,,,,,,,,,101.752,,,89.174,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,82.9553,,11/1/2015
1,01,,,,,,,,,,,,,,,,,,,,101.7181,,,,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,93.5853,,11/1/2015
2,02,,,,,,,,,,,,,,,,,,,,101.7005,,,,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,97.446,,11/1/2015
3,03,,,,,,,,,,,,,,,,,,,,101.6933,,,,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,,,11/1/2015
4,04,,,,,,,,,,,,,,,,,,,,101.6845,,,,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,,,11/1/2015
5,05,,,,,,,,,,,,,,,,,,,,101.6946,,,,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,,,11/1/2015
6,06,,,,,,,,,,,,,,,,,,,,101.6947,,,,,,,50,34.166,79.6,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,,,11/1/2015
7,07,,,,,,,,,,,,,,,,,,,,101.7602,,,89.174,,,,50,34.166,79.6,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,,83.6775,11/1/2015
8,08,,,,,,,,,,,,,,,,,,,,101.8367,,,89.174,,,,50,34.166,,,,,,85.06,82.583,,,,,,89.5,,89.5,,82.8105,11/1/2015
9,09,,,,,,,,,,,,,,,,,,,,101.753,,,89.174,,,,50,34.166,,,,,,85.06,82.583,,,,,,89.5,,89.5,,82.753,11/1/2015
10,10,,,,,,,,,,,,,,,,,,,,101.8302,,,89.174,,,,50,34.166,,,,,,85.06,82.583,,,,,,89.5,,89.5,,82.5561,11/1/2015
11,11,,,,,,,,,,,,,,,,,,,,101.866,,,89.174,,,,50,34.166,,,87.57,,,85.06,82.583,,,,,,89.5,,89.5,,82.5605,11/1/2015
12,12,,,,,,,,,,,,,,,,,,,,101.8868,,,89.174,,,,50,34.166,,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,,82.6293,11/1/2015
13,13,,,,,,,,,,,,,,,,,,,,101.8962,,,89.174,,,,50,34.166,,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,,83.3702,11/1/2015
14,14,,,,,,,,,,,,,,,,,,,,101.8937,,,89.174,,,,50,34.166,,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,,83.2623,11/1/2015
15,15,,,,,,,,,,,,,,,,,,,,101.904,,,89.174,,,,50,34.166,,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,,83.294,11/1/2015
16,16,,,,,,,,,,,,,,,,,,,,101.8285,,,89.174,,,,50,34.166,79.6,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,,83.1317,11/1/2015
17,17,,,,,,,86.5815,88.9186,,,,,,,,87.565,,,,101.8511,,,89.174,,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,,82.639,11/1/2015
18,18,,,,,,,86.0984,87.3915,,,,,,,,87.565,,,,101.8516,,,89.174,89.174,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,,82.5067,11/1/2015
19,19,,,,,,,86.1121,87.4024,,,139.869,139.869,,,,87.565,,,,101.7694,,,89.174,89.174,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,,83.2065,11/1/2015
20,20,,,,,,,86.7036,,,,139.869,,,,,87.565,,,,101.79,,,89.174,89.174,,,50,34.166,79.6,79.6,87.57,87.57,,85.06,82.583,,,,,,89.5,,89.5,,82.9811,11/1/2015
21,21,,,,,,,86.1746,,,,,,,,,87.565,,,,101.7038,,,,,,,50,34.166,79.6,79.6,87.57,,,85.06,82.583,,,,,,89.5,,89.5,97.7905,82.4585,11/1/2015
22,22,,,,,,,88.0572,,,,,,,,,87.565,,,,101.6858,,,,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,85.0749,83.2001,11/1/2015
23,23,,,,,,,,,,,,,,,,,,,,101.7432,,,,,,,50,34.166,79.6,79.6,,,,85.06,82.583,,,,,,89.5,,89.5,82.6169,,11/1/2015
0,00,,,,,,,,,,,,,,,,,,,,92.0387,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,77.0342,,12/1/2015
1,01,,,,,,,,,,,,,,,,,,,,92.0212,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,80.1484,,12/1/2015
2,02,,,,,,,,,,,,,,,,80.199,,,,92.0563,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,85.1611,,12/1/2015
3,03,,,,,,,,,,,,,,,,80.199,,,,92.0319,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,,,12/1/2015
4,04,,,,,,,,,,,,,,,,80.199,,,,92.0282,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,,,12/1/2015
5,05,,,,,,,,,,,,,,,,80.199,,,,92.0045,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,78.0408,,12/1/2015
6,06,,,,,,,,,,,,,,,,80.199,,,,92.0178,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.5412,,12/1/2015
7,07,,,,,,,,,,,,,,,,80.199,78.504,,,92.0005,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.0196,76.0022,12/1/2015
8,08,,,,,,,79.4425,90.758,,,,,,,,80.199,78.504,,,92.0136,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.4498,75.1726,12/1/2015
9,09,,,,,,,78.9397,80.4506,,,,,,,,80.199,,,,92.033,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.6662,75.3623,12/1/2015
10,10,,,,,,,78.9062,80.1838,,,,,,,,80.199,78.504,,,92.0596,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.4068,75.2384,12/1/2015
11,11,,,,,,,79.0573,80.2813,,,,,,,,80.199,78.504,,,92.0455,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.6946,75.2438,12/1/2015
12,12,,,,,,,79.08,80.1943,,,,,,,,80.199,78.504,,,92.0368,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.3745,75.2792,12/1/2015
13,13,,,,,,,79.1262,80.2739,,84.8666,,,,,,80.199,78.504,,,92.0233,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.1019,75.1617,12/1/2015
14,14,,,,,,,79.1252,80.3,,80.4177,,,,,,80.199,,,,91.9893,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.4607,75.3968,12/1/2015
15,15,,,,,,,79.1459,80.3342,,80.8316,,,,,,80.199,,,,92.0123,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.6428,75.4803,12/1/2015
16,16,,,,,,,79.0289,82.9236,,86.2682,,,,,,80.199,78.504,,,91.9957,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.2847,75.4152,12/1/2015
17,17,,,,,,,79.0364,88.6661,,86.902,,,,,,80.199,78.504,,,92.0616,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.976,75.2389,12/1/2015
18,18,,,,,,,78.8867,80.0494,,82.283,,,,,,80.199,78.504,,,92.039,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,75.0342,75.2905,12/1/2015
19,19,,,,,,,78.8752,80.061,,82.0939,,,,,,80.199,78.504,,,92.0348,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.7437,75.3627,12/1/2015
20,20,,,,,,,78.8639,82.2769,,,,,,,,80.199,78.504,,,92.0266,,,,85.446,,,50,34.166,75.872,75.872,79.415,,,85.06,82.583,,,,,,89.5,,89.5,74.6884,75.2528,12/1/2015
21,21,,,,,,,78.8671,,,,,,,,,80.199,78.504,,,92.0485,,,,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,75.0127,75.4497,12/1/2015
22,22,,,,,,,80.3647,,,,,,,,,80.199,78.504,,,92.0644,,,,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.7862,75.3755,12/1/2015
23,23,,,,,,,,,,,,,,,,,78.504,,,92.0697,,,,85.446,,,50,34.166,75.872,,,,,85.06,82.583,,,,,,89.5,,89.5,74.8783,75.7968,12/1/2015
0,00,,,,,,,,,,,,,,,,,,,,92.0761,,,,85.446,,,50,34.166,75.872,,,,,85.06,82.583,,,,,,89.5,,89.5,74.8836,76.0054,13/1/2015
1,01,,,,,,,,,,,,,,,,,,,,92.0564,,,,,,,50,34.166,75.872,,,,,85.06,82.583,,,,,,89.5,,89.5,74.865,76,13/1/2015
2,02,,,,,,,,,,,,,,,,,,,,92.0818,,,,,,,50,34.166,75.872,,,,,85.06,82.583,,,,,,89.5,,89.5,74.6554,75.9697,13/1/2015
3,03,,,,,,,,,,,,,,,,,,,,92.0898,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.2163,75.8443,13/1/2015
4,04,,,,,,,,,,,,,,,,,,,,92.0896,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.5511,75.3729,13/1/2015
5,05,,,,,,,,,,,,,,,,,,,,92.0708,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.9991,75.3755,13/1/2015
6,06,,,,,,,,,,,,,,,,,,,,92.0692,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.8306,75.4033,13/1/2015
7,07,,,,,,,79.772,,,,,,,,,80.199,78.504,,,92.0695,,,,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.1218,75.1628,13/1/2015
8,08,,,,,,,79.0959,81.6506,,,,,,,,80.199,78.504,,,92.0259,,,,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.433,75.3382,13/1/2015
9,09,,,,,,,79.0875,80.169,,,,,,,,80.199,78.504,,,92.0504,,,,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.3808,75.3833,13/1/2015
10,10,,,,,,,79.1191,80.2162,,,,,,,,80.199,78.504,,,92.0104,,,,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.6339,75.3982,13/1/2015
11,11,,,,,,,79.1357,80.2966,,,,,,,,80.199,78.504,,,92.054,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.2037,75.2263,13/1/2015
12,12,,,,,,,79.1542,80.2861,,,,,,,,80.199,78.504,,,92.042,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.2906,75.2662,13/1/2015
13,13,,,,,,,79.1644,80.3486,,82.6153,,,,,,80.199,78.504,,,92.0497,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.4746,75.1874,13/1/2015
14,14,,,,,,,79.1716,80.2582,82.8149,80.5515,,,,,,80.199,78.504,,,92.0623,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,81.9,89.5,,89.5,73.9798,75.1247,13/1/2015
15,15,,90.5402,,,,,79.1696,80.252,82.6225,80.5775,,,,,,80.199,78.504,,,92.02,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.2543,75.2397,13/1/2015
16,16,,86.9058,,,,,79.0155,80.2155,82.5136,80.5909,,,,,,80.199,78.504,,,92.0064,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.7703,75.4352,13/1/2015
17,17,,88.9132,,,,,78.8909,80.2464,82.5144,80.585,,,,,,80.199,78.504,,,92.0958,,,85.446,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.5852,75.2998,13/1/2015
18,18,,88.2751,,,,,78.8745,80.1368,82.5178,80.5753,,,,,,80.199,78.504,,,92.0754,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.5369,75.3678,13/1/2015
19,19,,90.6924,,,,,78.8453,80.1283,82.4966,80.5518,,,,,,80.199,78.504,,,92.0176,,,85.446,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.735,75.2806,13/1/2015
20,20,,94.4788,,,,,78.83,80.1341,82.9555,81.7803,,,,,,80.199,78.504,,,92.0444,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,81.9,89.5,,89.5,74.8551,75.2485,13/1/2015
21,21,,,,,,,79.197,85.0334,83.0564,,,,,,,80.199,78.504,,,92.0266,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.4726,75.1526,13/1/2015
22,22,,,,,,,80.9699,,83.0108,,,,,,,80.199,,,,92.0304,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.4513,75.4652,13/1/2015
23,23,,,,,,,,,,,,,,,,,,,,92.0145,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.5784,76.1637,13/1/2015
0,00,,,,,,,,,,,,,,,,,,,,92.0375,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.8867,,14/1/2015
1,01,,,,,,,,,,,,,,,,,,,,92.0354,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,75.8835,,14/1/2015
2,02,,,,,,,,,,,,,,,,,,,,92.0767,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,77.5873,,14/1/2015
3,03,,,,,,,,,,,,,,,,,,,,92.0896,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,76.7829,,14/1/2015
4,04,,,,,,,,,,,,,,,,,,,,92.0801,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.7494,,14/1/2015
5,05,,,,,,,,,,,,,,,,,,,,92.0359,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.454,76.2128,14/1/2015
6,06,,,,,,,,,,,,,,,,,,,,92.0655,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.5779,76.0065,14/1/2015
7,07,,,,,,,,,,,,,,,,,78.504,,,92.0806,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.0083,75.4103,14/1/2015
8,08,,,,,,,79.3218,81.3664,,,,,,,,,78.504,,,92.1193,,,,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.0625,75.3434,14/1/2015
9,09,,,,,,,79.1076,80.1543,,,,,,,,80.199,78.504,,,92.1257,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.052,75.4524,14/1/2015
10,10,,,,,,,79.1265,80.1877,,,,,,,,80.199,78.504,,,92.0863,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.1783,75.2838,14/1/2015
11,11,,,,,,,79.4614,80.2715,,,,,,,,80.199,78.504,,,92.0637,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.176,75.331,14/1/2015
12,12,,,,,,,79.5332,80.3352,,,,,,,,80.199,78.504,,,92.0685,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.0057,75.3309,14/1/2015
13,13,,,,,,,79.5618,80.3453,,,,,,,,80.199,78.504,,,92.0627,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,73.9813,75.2226,14/1/2015
14,14,,,,,,,79.5471,80.2853,,,,146.461,,,,80.199,78.504,,,92.0753,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,73.9619,75.3492,14/1/2015
15,15,,,,,,,79.053,80.2112,,,,,,,,80.199,78.504,,,92.1002,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.0376,75.3409,14/1/2015
16,16,,,,,,,78.8528,80.1966,,,,,,,,80.199,78.504,,,92.0905,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.3045,75.2597,14/1/2015
17,17,,,,,,,78.849,80.1985,,85.6124,,,,,,80.199,78.504,,,92.0713,,,,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,81.9,89.5,,89.5,74.7571,75.3433,14/1/2015
18,18,,88.2751,,,,,78.8439,80.1893,82.6609,81.089,,,,,,80.199,78.504,,,92.0773,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.5379,75.4454,14/1/2015
19,19,,92.5693,,,,,78.8463,80.2078,82.7557,80.7587,,,,,,80.199,78.504,,,92.0756,,,85.446,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.4684,75.339,14/1/2015
20,20,,94.4397,,,,,78.8484,80.2167,82.9943,80.7587,,,,,,80.199,78.504,,,92.0573,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,81.9,89.5,,89.5,74.6475,75.3618,14/1/2015
21,21,,,,,,,78.8225,82.0953,82.9948,83.7062,,,,,,80.199,78.504,,,92.0316,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.7994,75.5057,14/1/2015
22,22,,,,,,,79.426,,,,,,,,,80.199,78.504,,,92.0349,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.3781,75.3204,14/1/2015
23,23,,,,,,,,,,,,,,,,,78.504,,,92.0067,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.3826,75.3598,14/1/2015
0,00,,,,,,,,,,,,,,,,,,,,91.9984,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.272,75.3487,15/1/2015
1,01,,,,,,,,,,,,,,,,,,,,91.988,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.1417,75.4357,15/1/2015
2,02,,,,,,,,,,,,,,,,,,,,92.0642,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.2198,75.2572,15/1/2015
3,03,,,,,,,,,,,,,,,,,,,,92.0927,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.5112,75.5494,15/1/2015
4,04,,,,,,,,,,,,,,,,,78.504,,,92.0039,,,,,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.1677,75.1996,15/1/2015
5,05,,,,,,,79.4321,,,,,,,,,,78.504,,,92.0338,,,,,,,50,34.166,75.872,75.872,79.415,,,85.06,82.583,,,,,,89.5,,89.5,73.917,75.0633,15/1/2015
6,06,,,,,,,78.7923,82.5377,,,,,,,,,78.504,,,92.0102,,,,,,,50,34.166,75.872,75.872,79.415,,,85.06,82.583,,,,,,89.5,,89.5,74.1784,75.2003,15/1/2015
7,07,,,,,,,78.7957,80.1162,,,,,,,,80.199,78.504,,,91.9858,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.2564,75.3414,15/1/2015
8,08,,,,,,,78.7932,80.2251,,,,,,,,80.199,78.504,,,91.9848,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.4408,75.3699,15/1/2015
9,09,,,,,,,78.8087,80.245,,,,,,,,80.199,78.504,,,91.9941,,,85.446,85.446,,,50,34.166,75.872,75.872,,,,85.06,82.583,,,,,,89.5,,89.5,74.7964,75.2497,15/1/2015
10,10,,,,,,,78.8173,80.2607,,85.9235,,146.461,,,,80.199,78.504,,,92.0121,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.4408,75.199,15/1/2015
11,11,,94.479,,,,,78.832,80.2506,82.8042,81.0165,,146.461,,,,80.199,78.504,,,92.1008,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.4029,75.3198,15/1/2015
12,12,,,,,,,78.8635,80.2722,82.522,80.7815,,,,,,80.199,78.504,,,92.1067,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,83.118,81.9,89.5,,89.5,74.1742,75.4772,15/1/2015
13,13,,,,,,,78.8874,80.2829,82.5299,80.747,,,,,,80.199,78.504,,,92.1045,,,85.446,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.5906,75.3973,15/1/2015
14,14,,,,,,,78.8913,80.2996,82.6764,80.7285,,,,,,80.199,78.504,,,92.1288,,,85.446,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.8309,75.3739,15/1/2015
15,15,,,,,,,78.8779,80.2189,82.9992,80.7327,,,,,,80.199,78.504,,,92.1393,,,85.446,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.1924,75.2103,15/1/2015
16,16,,,,,,,78.8684,80.165,,82.142,,,,,,80.199,78.504,,,92.1481,,,85.446,85.446,,,50,34.166,75.872,75.872,,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.5389,75.5081,15/1/2015
17,17,,,,,,,78.869,80.1745,,,,,,,,80.199,78.504,,,92.159,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.0712,75.3219,15/1/2015
18,18,,,,,,,78.8507,80.1711,,81.1304,,,,,,80.199,78.504,,,92.1781,,,85.446,85.446,,,50,34.166,75.872,75.872,79.415,79.415,,85.06,82.583,,,,,,89.5,,89.5,74.1468,75.3864,15/1/2015
