,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
10,10,,,,,,,149.0707,150.0159,,163.8241,,,,,,150.424,,,,185.0684,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.3848,1/4/2014
11,11,,,,,,,149.0882,150.0043,,152.3329,,,,,,150.424,,,,185.0521,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.8854,144.4862,1/4/2014
12,12,,173.725,,,,,149.1149,150.0748,154.7989,152.1555,,,,,,150.424,,,,184.8893,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4785,1/4/2014
13,13,,173.725,,,,,149.1713,150.1261,155.2408,152.4888,,,,,,150.424,,,,184.8382,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.0781,144.7113,1/4/2014
14,14,,,,,,,149.0534,150.3889,,152.435,,,,,,150.424,,,,184.7577,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.0487,144.5197,1/4/2014
15,15,,166.0396,,168.4434,,,148.7525,150.1716,155.1597,152.4016,,226.986,,,,150.424,,,,184.7668,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.8927,144.3243,1/4/2014
16,16,,160.5131,,159.862,,,148.754,150.1553,155.2146,152.1366,,,,,,150.424,,,,184.7623,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.8941,144.4233,1/4/2014
17,17,,,,169.357,,,148.7749,150.146,155.0772,161.8312,,,,,,150.424,,,,184.6768,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,,,67.701,,67.701,140.1356,145.0393,1/4/2014
18,18,,166.0566,,161.3365,,,148.6467,150.0784,154.544,152.5427,,,,,,150.424,143.394,,,184.6317,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.2486,144.6931,1/4/2014
19,19,,172.8427,,158.746,,,148.5759,150.0483,154.9833,151.4281,,,,,,150.424,143.394,,,184.8417,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.006,144.4641,1/4/2014
20,20,,,,163.1236,,,148.5919,150.0455,154.7027,152.7014,,,,,,150.424,143.394,,,185.041,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.8885,144.6799,1/4/2014
21,21,,,,,,,148.5838,154.6825,,164.0522,,,,,,150.424,143.394,,,185.0718,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.9004,144.6391,1/4/2014
22,22,,,,,,,148.5199,,,164.077,,,,,,150.424,143.394,,,184.923,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.9019,144.6473,1/4/2014
23,23,,,,,,,149.5736,,,164.077,,,,,,150.424,143.394,,,184.9037,,,,,50,33.8242,133.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.9241,144.858,1/4/2014
0,00,,,,,,,,,,164.077,,,,,,,143.394,,,184.8718,,,,,50,33.8242,133.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.1452,145.9884,2/4/2014
1,01,,,,,,,,,,164.077,,,,,,,143.394,,,184.7885,,,,,50,33.8242,133.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.8247,146.8021,2/4/2014
2,02,,,,,,,,,,164.077,,,,,,,143.394,,,184.6964,,,,,50,33.8242,133.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.5663,,2/4/2014
3,03,,,,,,,,,,164.077,,,,,,,143.394,,,184.7458,,,,,50,33.8242,133.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.9586,,2/4/2014
4,04,,,,,,,,,,164.077,,,,,,,143.394,,,184.8424,,,,,50,33.8242,133.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,150.253,2/4/2014
5,05,,,,,,,149.1217,,,164.077,,,,,,,143.394,,,184.8385,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.2368,145.1318,2/4/2014
6,06,,,,,,,148.3612,,,164.077,,,,,,,143.394,,,184.7623,,,,,50,33.8242,133.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.0239,144.9146,2/4/2014
7,07,,,,,,,148.3204,,,164.077,,,,,,150.424,143.394,,,184.7539,,,,,50,33.8242,133.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.4891,2/4/2014
8,08,,,,,,,148.3812,153.5428,,164.077,,,,,,150.424,143.394,,,184.7798,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.4976,2/4/2014
9,09,,,,,,,148.4193,150.2208,,161.2141,,,,,,150.424,143.394,,,184.8438,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.5593,2/4/2014
10,10,,,,,,,148.4589,150.2565,154.8935,152.4154,,,,,,150.424,143.394,,,184.8431,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.5593,2/4/2014
11,11,,,,160.4407,,,148.57,150.2755,155.3156,152.3647,,,,,,150.424,143.394,,,184.8795,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4089,2/4/2014
12,12,,165.7178,,158.7241,,,148.69,150.3343,155.3071,152.3678,,,,,,150.424,143.394,,,184.9268,,,,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.3676,2/4/2014
13,13,,158.7838,162.167,158.8511,174.715,,148.7774,150.3355,155.2857,152.3447,,,,,,150.424,143.394,,,184.8278,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.3676,2/4/2014
14,14,,158.8408,158.515,158.9858,167.2994,,148.7997,150.2453,155.2151,152.3546,,226.986,,,,150.424,143.394,,,184.8687,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.3133,2/4/2014
15,15,,158.838,159.3552,158.9752,161.8435,,148.7338,150.4469,155.2484,152.1538,,,,,,150.424,143.394,,,184.8831,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.1063,144.6873,2/4/2014
16,16,,161.986,171.422,159.2424,,,148.7172,150.3857,155.253,152.5586,,,,,,150.424,143.394,,,184.9397,,,151.69,,50,33.8242,133.66,133.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.2972,2/4/2014
17,17,,,,168.7556,,,148.7145,150.1039,155.0388,152.5486,,,,,,150.424,143.394,,,184.9241,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.6458,144.9846,2/4/2014
18,18,,,,163.1848,,,148.5243,150.0198,154.9872,152.284,,,,,,150.424,143.394,,,184.9394,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.0721,144.9531,2/4/2014
19,19,,,,167.9932,,,148.4809,150.0076,154.9731,151.9812,,,,,,150.424,143.394,,,184.918,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.526,2/4/2014
20,20,,,,,,,148.4543,150.0119,,154.1082,,,,,,150.424,143.394,,,184.7948,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.2065,144.483,2/4/2014
21,21,,,,,,,148.4183,155.9455,,,,,,,,150.424,143.394,,,184.812,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.4528,2/4/2014
22,22,,,,,,,148.312,,,,,,,,,150.424,143.394,,,184.8008,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.9915,2/4/2014
23,23,,,,,,,148.3151,,,,,,,,,150.424,143.394,,,184.8434,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.5315,145.0234,2/4/2014
0,00,,,,,,,148.4751,,,,,,,,,150.424,143.394,,,184.7945,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.9969,144.9307,3/4/2014
1,01,,,,,,,153.4653,,,,,,,,,,143.394,,,184.7686,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.8075,145.0016,3/4/2014
2,02,,,,,,,,,,,,,,,,,143.394,,,184.6324,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.398,145.9357,3/4/2014
3,03,,,,,,,,,,,,,,,,,143.394,,,184.6897,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.0365,146.0073,3/4/2014
4,04,,,,,,,150.4367,,,,,,,,,150.424,143.394,,,184.6841,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,145.1547,3/4/2014
5,05,,,,,,,148.2875,,,,,,,,,150.424,143.394,,,184.7503,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.1431,144.7518,3/4/2014
6,06,,,,,,,148.286,,,,,,,,,150.424,143.394,,,184.8641,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.673,144.7292,3/4/2014
7,07,,,,,,,148.371,157.8468,,,,,,,,150.424,143.394,,,184.9443,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,158.128,,67.701,,67.701,138.8917,144.4244,3/4/2014
8,08,,,,,,,148.3964,150.0043,,157.9417,,,,,,150.424,143.394,,,184.9412,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4389,3/4/2014
9,09,,,,,,,148.4048,150.0157,154.7509,152.4242,,,,,,150.424,143.394,,,184.9629,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,156.231,67.701,,67.701,139.1426,144.4993,3/4/2014
10,10,,167.1615,,163.4768,,,148.4775,150.0405,155.2843,152.4591,,,,,,150.424,143.394,,,184.9772,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4947,3/4/2014
11,11,,158.776,161.7116,158.767,,,148.5195,150.0659,155.362,152.46,,,,,,150.424,143.394,,,184.978,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4039,3/4/2014
12,12,,158.8929,158.6026,158.8165,,,148.57,150.1336,155.3578,152.4846,,,,,,150.424,143.394,,,184.791,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4039,3/4/2014
13,13,,158.8479,158.7038,158.8388,163.081,171.7759,148.6179,150.1892,155.3555,152.491,,,,,,150.424,143.394,,,184.6951,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4039,3/4/2014
14,14,,159.3761,158.7572,158.9279,159.8106,161.4321,148.6811,150.2846,155.366,152.6414,,,,,,150.424,143.394,,,181.3501,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.435,3/4/2014
15,15,,160.1103,158.7994,158.9378,159.814,162.9052,148.7182,150.2691,155.4004,152.5866,,,,,,150.424,143.394,,,181.9236,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4726,3/4/2014
16,16,,162.1516,159.9557,159.0273,163.4426,175.2693,148.7341,150.3018,155.3881,152.1445,,,,,,150.424,143.394,,,184.8957,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4147,3/4/2014
17,17,,,171.8153,167.0587,,,148.7243,150.2875,155.3628,151.8717,,,,,,150.424,143.394,,,184.8736,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.2889,144.5846,3/4/2014
18,18,,,,162.1092,,,148.6997,150.1152,155.3522,151.7368,,,,,,150.424,143.394,,,184.8098,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.0818,144.304,3/4/2014
19,19,,,,161.5912,,,148.628,150.061,155.352,151.9378,,,,,,150.424,143.394,,,184.8284,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.5168,3/4/2014
20,20,,,,,,,148.653,150.0587,154.9892,151.9374,,,,,,150.424,143.394,,,184.7878,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.1233,144.715,3/4/2014
21,21,,,,,,,148.6677,150.8123,,158.2214,,,,,,150.424,143.394,,,184.8032,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.5319,3/4/2014
22,22,,,,,,,148.6601,169.0284,,,,,,,,150.424,143.394,,,184.8385,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,145.0686,3/4/2014
23,23,,,,,,,148.6779,,,,,,,,,150.424,143.394,,,184.8459,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.8886,144.812,3/4/2014
0,00,,,,,,,152.0228,,,,,,,,,,143.394,,,184.8487,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.862,150.1188,4/4/2014
1,01,,,,,,,,,,,,,,,,,143.394,,,184.9367,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.4936,,4/4/2014
2,02,,,,,,,,,,,,,,,,,143.394,,,184.8651,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.4646,,4/4/2014
3,03,,,,,,,,,,,,226.986,,,,,143.394,,,184.8718,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.3268,150.2444,4/4/2014
4,04,,,,,,,151.885,,,,,226.986,,,,,143.394,,,184.8616,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.3268,145.1383,4/4/2014
5,05,,,,,,,148.4993,,,,,,,,,150.424,143.394,,,184.8561,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.3268,144.6854,4/4/2014
6,06,,,,,,,148.5016,,,,,,,,,150.424,143.394,,,184.8399,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.3268,144.9368,4/4/2014
7,07,,,,,,,148.4901,161.8171,,,,,,,,150.424,143.394,,,184.8312,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.966,144.5926,4/4/2014
8,08,,,,,,,148.4943,150.3335,,157.3207,,,,,,150.424,143.394,,,184.812,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.0877,144.3814,4/4/2014
9,09,,,,,,,148.5216,150.2485,155.2222,152.073,,,,,,150.424,143.394,,,184.8536,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.2335,144.6951,4/4/2014
10,10,,,172.1813,169.7266,,,148.5208,150.2814,155.3672,151.9009,,,,,,150.424,143.394,,,184.8284,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.9381,144.4109,4/4/2014
11,11,,161.0413,160.3043,159.4989,,,148.5711,150.3014,155.3686,151.9193,,,,,,150.424,143.394,,,184.863,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.5701,4/4/2014
12,12,,158.8004,169.4726,159.1959,,,148.6904,150.4225,155.3698,151.8737,,,,,,150.424,143.394,,,184.9121,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.4619,4/4/2014
13,13,,158.8842,160.4652,159.2388,,,148.739,150.4595,155.3702,151.8761,,,,,,150.424,143.394,,,184.9769,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.8187,4/4/2014
14,14,,159.0437,158.6878,159.5326,,,148.7435,150.4569,155.3864,151.5824,,,,,,150.424,143.394,,,184.8747,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.7076,4/4/2014
15,15,,159.0965,159.4118,159.637,,,148.6803,150.3335,155.3552,151.5031,,,,,,150.424,143.394,,,184.8162,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,138.885,144.9179,4/4/2014
16,16,,162.2476,171.9347,162.1869,,,148.7028,150.2181,155.2377,151.4937,,,,,,150.424,143.394,,,184.8297,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,158.128,156.231,67.701,,67.701,139.3418,144.8659,4/4/2014
17,17,,,,,,,148.6659,150.5612,,154.5605,,,,,,150.424,143.394,,,184.8259,,,151.69,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.8293,144.9932,4/4/2014
18,18,,,,,,,148.5714,150.1775,154.4626,154.3574,,,,,,150.424,143.394,,,184.7913,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.2697,144.6925,4/4/2014
19,19,,,,,,,148.5166,150.0829,155.0898,151.9233,,,,,,150.424,143.394,,,184.8151,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.7062,144.4234,4/4/2014
20,20,,,,,,,148.5242,150.0271,154.9674,154.275,,,,,,150.424,143.394,,,184.7949,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.6548,144.6775,4/4/2014
21,21,,,,,,,148.5365,150.043,154.7939,,,,,,,150.424,143.394,,,184.7794,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.0182,144.8073,4/4/2014
22,22,,,,,,,148.9104,162.0439,,,,,,,,,143.394,,,184.7728,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.8252,144.7965,4/4/2014
23,23,,,,,,,152.6922,,,,,,,,,,143.394,,,184.7759,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.534,145.1525,4/4/2014
0,00,,,,,,,,,,,,,,,,,143.394,,,184.7476,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,146.1377,5/4/2014
1,01,,,,,,,,,,,,,,,,,143.394,,,184.764,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.5656,146.0683,5/4/2014
2,02,,,,,,,,,,,,,,,,,143.394,,,184.7293,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.7672,146.2596,5/4/2014
3,03,,,,,,,,,,,,,,,,,143.394,,,184.7146,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.7528,146.3645,5/4/2014
4,04,,,,,,,,,,,,,,,,,143.394,,,184.6912,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.7301,146.0907,5/4/2014
5,05,,,,,,,,,,,,,,,,,143.394,,,184.6873,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.1299,145.0971,5/4/2014
6,06,,,,,,,,,,,,,,,,,143.394,,,184.8277,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.6187,145.6159,5/4/2014
7,07,,,,,,,149.0572,159.6872,,,,,,,,,143.394,,,184.7949,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.3021,144.5152,5/4/2014
8,08,,,,,,,148.4676,149.904,,,,,,,,150.424,143.394,,,184.8502,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.1384,144.8532,5/4/2014
9,09,,,,,,,148.618,149.9303,,,,,,,,150.424,143.394,,,184.9233,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.4579,5/4/2014
10,10,,,,,,,148.6781,149.9576,,,,,,,,150.424,143.394,,,184.9115,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.3932,5/4/2014
11,11,,,,,,,148.7305,150.0226,,155.5908,,,,,,150.424,143.394,,,185.0102,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.422,5/4/2014
12,12,,,,,,,148.7559,150.0588,155.1618,151.5577,,,,,,150.424,143.394,,,185.064,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.4236,5/4/2014
13,13,,,,,,,148.703,150.1052,154.9373,151.5212,,,,,,150.424,143.394,,,185.0787,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.4622,5/4/2014
14,14,,,,,,,148.6884,150.1482,,151.5763,,,,,,150.424,143.394,,,185.0473,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.4995,5/4/2014
15,15,,,,,,,148.6859,150.1486,,151.8375,,,,,,150.424,143.394,,,184.8855,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.933,144.667,5/4/2014
16,16,,,,,,,148.6869,153.6614,,156.9614,,,,,,150.424,143.394,,,184.98,,,151.69,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.7226,145.0563,5/4/2014
17,17,,,,,,,148.6803,161.8623,,,,,,,,150.424,143.394,,,185.0441,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.4868,5/4/2014
18,18,,,,,,,148.6965,149.9907,154.7458,155.266,,,,,,150.424,143.394,,,185.0575,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.3901,5/4/2014
19,19,,,,,,,148.6198,150.0098,154.9203,151.9337,,,,,,150.424,143.394,,,184.8876,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.3396,5/4/2014
20,20,,,,,,,148.4317,150.0328,155.2526,152.4964,,,,,,150.424,143.394,,,184.8683,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.479,5/4/2014
21,21,,,,,,,148.4388,150.0404,,159.7407,,,,,,150.424,143.394,,,184.8441,,,151.69,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.2902,145.1599,5/4/2014
22,22,,,,,,,148.3681,154.5458,,,,,,,,150.424,143.394,,,184.8838,,,,,50,33.8242,147.66,147.66,,,,65.006,65.006,,,,,,67.701,,67.701,139.3107,144.9082,5/4/2014
23,23,,,,,,,148.8098,,,,,,,,,,143.394,,,184.8238,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.3018,5/4/2014
0,00,,,,,,,,,,,,,,,,,143.394,,,184.7626,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.885,144.9582,6/4/2014
1,01,,,,,,,,,,,,,,,,,143.394,,,184.68,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.9742,145.1383,6/4/2014
2,02,,,,,,,,,,,,,,,,,143.394,,,184.687,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.0398,145.609,6/4/2014
3,03,,,,,,,,,,,,,,,,,143.394,,,184.7121,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.2033,147.4248,6/4/2014
4,04,,,,,,,,,,,,,,,,,143.394,,,184.6929,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.0518,149.4553,6/4/2014
5,05,,,,,,,,,,,,,,,,,143.394,,,184.6632,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,138.987,146.4454,6/4/2014
6,06,,,,,,,,,,,,,,,,,143.394,,,184.6526,,,,,50,33.8242,147.66,,,,,65.006,65.006,,,,,,67.701,,67.701,139.4028,146.5311,6/4/2014
