,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
1,01,179.0189,,,,,163.5413,168.8469,167.651,169.699,,,,,,166.17,,,204.7653,216.1763,,,,,,,,,64.199,,,,167.642,166.179,,65.595,65.595,154.0713,159.6529,6/10/2012
2,02,,,,,,163.5237,168.7529,167.6198,169.6802,,,,,,166.17,,,205.0056,216.0925,,,,,,,,,64.199,,,,167.642,166.179,,65.595,65.595,155.8676,159.7666,6/10/2012
3,03,,,,,,163.5304,168.7162,167.6223,169.6964,,,,,,166.17,,,205.1041,216.1587,,,,,,,,,64.199,,,,167.642,166.179,,65.595,65.595,154.8408,159.6351,6/10/2012
4,04,181.8461,183.2786,,,,163.5295,168.7846,167.62,173.1162,,,,,,166.17,,,204.7373,215.855,,,,,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6421,159.2995,6/10/2012
5,05,173.6754,173.577,,,,163.5266,168.7932,167.6486,,,,,,,166.17,,,204.7311,215.7856,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,154.3139,161.8938,6/10/2012
6,06,173.9079,173.7462,,,,163.5144,168.7733,167.6569,,,,,,,166.17,,,204.7311,215.8858,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6286,162.1392,6/10/2012
7,07,173.9299,173.7767,,179.6141,,163.5462,168.8955,168.1529,,,,,,,166.17,,,204.7311,215.7872,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.8754,161.514,6/10/2012
8,08,173.9629,173.7965,176.6578,174.6703,,163.5908,168.9787,168.216,,,,,,,166.17,,,204.7311,215.575,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6106,161.2533,6/10/2012
9,09,173.9709,173.8277,175.2284,174.8918,,163.6258,168.9014,168.2176,,,,,,,166.17,,,204.6892,215.7339,,,,176,,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5805,161.1778,6/10/2012
10,10,173.9739,173.8622,175.4446,174.9132,190.9555,163.6776,168.4445,168.271,,,,,,,166.17,,,204.7087,215.8001,,,,176,,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5965,161.0883,6/10/2012
11,11,173.9674,173.9501,175.673,174.9233,177.4527,163.6564,168.1179,168.0036,,,,,,,166.17,,,204.6617,215.8743,,,,176,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.6,161.0284,6/10/2012
12,12,173.9365,173.8839,175.7167,174.9858,176.2858,163.7308,167.5631,167.9754,,,,,,,166.17,,,204.6617,215.8781,,,,176,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.6458,160.4147,6/10/2012
13,13,174.9655,173.9019,175.7014,175.0084,178.8961,163.7233,167.4678,168.0123,,,,,,,166.17,,,204.6617,215.8065,,,,176,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.6484,159.6696,6/10/2012
14,14,174.2522,173.9403,175.7097,175.099,,163.9084,167.5965,168.0124,,,,,,,166.17,,,204.6055,215.7286,,,,176,,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.9907,159.8502,6/10/2012
15,15,173.9684,174.0334,175.7398,175.089,,164.364,167.5124,168.0892,,,,,,,166.17,,,204.5915,215.7529,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6973,159.384,6/10/2012
16,16,174.0079,174.0278,179.4055,175.141,,164.1528,167.4721,168.17,,,,,,,166.17,,,204.6979,215.6716,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6731,159.5259,6/10/2012
17,17,174.054,174.0453,176.6426,175.2027,177.5523,163.7343,167.4426,168.2543,,,,,,,166.17,,,204.4301,215.63,176.476,,,176,176,176,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.8933,159.4925,6/10/2012
18,18,174.0664,174.0092,175.3674,175.1367,176.2752,163.6676,167.2602,168.2515,,,,,,,166.17,,,198.1522,205.5501,176.476,,,176,176,176,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5947,159.1935,6/10/2012
19,19,174.0493,173.8591,175.4746,175.0472,176.3254,163.6639,167.2714,168.1904,173.8844,,,,,,166.17,,,199.0088,209.3714,176.476,,,176,176,176,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5841,159.3021,6/10/2012
20,20,174.0532,173.8128,175.4541,174.9643,176.3268,163.6576,167.2784,167.682,171.2092,,,,,,166.17,,,204.7919,216.2588,,,,176,176,176,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5712,159.4584,6/10/2012
21,21,174.1155,173.8246,176.1936,174.9983,180.4009,163.6804,167.3213,167.6022,171.2826,,,,,,166.17,,,205.0099,216.3877,,,,176,,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.8057,159.6286,6/10/2012
22,22,174.1153,173.8515,187.8405,175.3499,,163.6753,167.2931,167.6033,171.533,,,,,,166.17,,,205.0339,215.9836,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6511,159.3953,6/10/2012
23,23,174.0501,177.2049,,188.1616,,163.6847,167.3323,167.6096,171.2097,,,,,,166.17,,,205.0339,215.7129,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.9208,159.4201,6/10/2012
0,00,178.5656,,,,,163.6919,167.3295,167.6173,171.8398,,,,,,166.17,,,205.0339,215.7518,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6167,159.9024,7/10/2012
1,01,,,,,,163.6821,167.3236,167.6268,171.8783,,,,,,166.17,,,205.0654,215.9342,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.8111,159.5826,7/10/2012
2,02,,,,,,163.6896,167.3165,167.6282,171.8946,,,,,,166.17,,,204.78,215.7824,,,,176,,,,,64.199,,,,167.642,166.179,,65.595,65.595,154.872,159.6106,7/10/2012
3,03,,,,,,163.6923,167.3505,167.6541,171.7151,,,,,,166.17,,,204.7311,215.7569,,,,,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.8959,160.2217,7/10/2012
4,04,,,,,,163.6833,167.2537,167.6618,171.8383,,,,,,166.17,,,204.7311,215.857,,,,,,,,,64.199,,,,167.642,166.179,,65.595,65.595,154.0574,160.2217,7/10/2012
5,05,,,,,,163.6827,167.3877,167.6586,171.7397,,,,,,166.17,,,204.7311,215.8918,,,,,,,,,64.199,,,,167.642,166.179,,65.595,65.595,154.7784,160.4783,7/10/2012
6,06,,,,,,163.6604,167.2229,167.6503,171.7455,,,,,,166.17,,,204.7311,215.867,,,,,,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6562,159.2876,7/10/2012
7,07,,,,,,163.6745,167.2983,168.0978,171.784,,,,,,166.17,,,204.7518,215.8077,,,,,,,176,,64.199,,,,167.642,166.179,,65.595,65.595,155.6049,160.472,7/10/2012
8,08,,,,,,163.6947,167.3285,168.1713,171.8224,,,,,,166.17,,,204.699,215.8028,,,,,,,176,,64.199,,,,167.642,166.179,,65.595,65.595,156.0152,160.1437,7/10/2012
9,09,,,,,,163.6951,167.1246,168.1692,171.7791,,,,,,166.17,,,204.7738,216.1054,,,,,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,156.2174,159.4593,7/10/2012
10,10,,,,,,163.7284,167.1998,168.192,171.8126,,,,,,166.17,,,204.4774,215.7094,,,,,176,,,,64.199,,,,167.642,166.179,,65.595,65.595,156.2231,159.7033,7/10/2012
11,11,,,,,,163.7237,167.2129,168.2064,171.8348,,,,,,166.17,,,204.6329,215.7757,,,,,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,154.4269,159.5558,7/10/2012
12,12,,,,,,163.707,167.2343,168.2181,172.114,,,,,,166.17,,,204.7086,215.8154,,,,,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5788,159.6686,7/10/2012
13,13,,,,,,163.7064,167.1912,168.2699,173.0199,,,,,,166.17,,,204.7086,215.8197,,,,,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.565,159.3062,7/10/2012
14,14,,,,,,163.7084,167.2622,168.1467,173.1224,,,,,,166.17,,,204.6878,215.778,,,,,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,154.2009,159.7105,7/10/2012
15,15,,,,,,163.704,167.308,168.0837,172.8428,,,,,,166.17,,,204.7311,215.6776,,,,,176,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.8176,159.7419,7/10/2012
16,16,,,,,,163.7071,167.1708,168.1145,172.5375,,,,,,166.17,,,204.762,215.721,,,,,176,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.56,159.1054,7/10/2012
17,17,177.8782,178.3917,188.8841,185.152,,163.6957,167.182,168.123,172.3721,,,,,,166.17,,,204.7573,215.9032,,,,176,176,176,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5602,159.2239,7/10/2012
18,18,173.9691,173.7118,176.0152,174.7844,,163.6876,167.1853,168.1258,171.783,,,,,,166.17,,,204.6173,215.8353,,,,176,176,176,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5604,159.2348,7/10/2012
19,19,174.0447,173.7671,175.2629,174.9105,,163.6999,167.2289,168.1246,171.8121,,,,,,166.17,,,204.7086,215.6942,,,,176,176,176,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5872,159.2348,7/10/2012
20,20,174.0241,173.7698,175.4085,174.9691,,163.6761,167.259,167.6561,170.6478,,,,,,166.17,,,204.7086,215.7568,,,,176,176,176,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5883,159.2348,7/10/2012
21,21,174.0779,173.79,183.3152,178.4118,,163.6295,167.2676,167.6469,170.4302,,,,,,166.17,,,204.7055,215.5839,,,,,176,,176,,64.199,,,,167.642,166.179,,65.595,65.595,153.5802,159.2975,7/10/2012
22,22,176.4184,178.1264,,,,163.5991,167.1471,167.5885,170.4939,,,,,,166.17,,,204.6617,216.247,,,,,176,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.8145,160.227,7/10/2012
23,23,,,,,,163.6123,167.202,167.6276,170.471,,,,,,166.17,,,204.6617,216.0372,,,,,176,,,,64.199,,,,167.642,166.179,,65.595,65.595,153.6522,159.9611,7/10/2012
0,00,,,,,,163.1148,166.247,166.6647,169.8293,,,,,,165.233,,,203.4329,214.6562,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6919,158.9846,8/10/2012
1,01,,,,,,163.2393,166.1892,166.6381,170.1271,,,,,,165.233,,,203.3307,214.5675,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.4265,158.9998,8/10/2012
2,02,,,,,,163.2557,166.2491,166.6572,170.1486,,,,,,165.233,,,203.3307,214.709,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.124,158.536,8/10/2012
3,03,,,,,,163.2273,166.1588,166.639,170.1061,,,,,,165.233,,,203.3307,214.8154,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.464,158.8717,8/10/2012
4,04,,,,,,163.2357,166.1155,166.6403,170.2047,,,,,,165.233,,,203.3307,214.6822,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6647,158.2113,8/10/2012
5,05,,174.9616,,,,163.2448,166.2063,166.6728,170.1133,,,,,,165.233,,,203.3869,214.4598,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.1814,158.7464,8/10/2012
6,06,176.7149,172.7961,,,,163.2291,166.254,166.6876,170.1194,,,,,,165.233,,,203.2342,214.2759,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.2919,159.1868,8/10/2012
7,07,174.2866,172.8172,188.9279,,,163.2401,166.409,167.2186,170.1174,,,,,,165.233,,,203.5761,215.0445,,,,,,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,153.1778,158.8893,8/10/2012
8,08,174.2589,172.7917,176.8091,178.5318,178.601,163.229,166.3187,167.171,170.1512,,,,,,165.233,,,203.4851,214.497,,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.9191,158.8211,8/10/2012
9,09,174.2635,172.8512,174.3247,175.1383,175.3483,163.1956,166.4052,167.2522,170.1409,,,,,,165.233,,,197.7253,214.4951,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.6446,158.5189,8/10/2012
10,10,174.2479,172.9104,174.5327,175.1526,175.3391,163.1407,166.363,167.3127,170.1666,,,,,,165.233,,,196.6437,214.2249,175.517,,,175.5,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.6553,158.532,8/10/2012
11,11,174.2495,172.9461,174.5477,175.32,175.4128,163.2562,167.0948,167.3009,170.1426,,,,,,165.233,,,196.6536,206.6109,175.517,,,175.5,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.6577,158.532,8/10/2012
12,12,174.26,172.9612,174.8652,175.3561,175.4312,163.2919,166.9182,167.2045,170.2661,,,,,,165.233,,,196.6496,199.934,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8666,158.9213,8/10/2012
13,13,174.9129,173.8805,174.8998,176.2491,175.911,163.2888,166.8663,166.8837,170.7446,,,,,,165.233,,,196.6556,211.2377,175.517,,,175.5,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.6491,158.2848,8/10/2012
14,14,175.0675,173.99,174.8792,176.1184,176.0653,163.2816,169.7476,167.0246,170.4459,,,,,,165.233,,,196.4321,213.1274,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.9579,158.5341,8/10/2012
15,15,174.1815,173.5824,174.9016,175.8152,175.7173,163.2794,168.5554,167.3034,170.2335,,,,,,165.233,,,196.5085,203.8961,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.9065,158.6712,8/10/2012
16,16,174.2185,172.8916,174.9011,176.5626,175.3193,163.1453,167.6589,167.1557,169.7345,,,,,,165.233,,,196.06,214.8303,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.6368,158.3309,8/10/2012
17,17,174.2608,172.8252,174.7715,176.5683,175.3062,162.6805,166.8856,166.4877,170.2691,,,,,,165.233,,,196.3841,210.5557,175.517,,,175.5,175.5,175.5,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.6376,158.3353,8/10/2012
18,18,174.251,172.8344,174.435,176.5801,175.3273,162.6659,166.8745,166.5076,170.2899,,,,,,165.233,,,196.6525,199.8931,175.517,,,175.5,175.5,175.5,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.6665,158.3802,8/10/2012
19,19,174.1987,172.7563,174.3517,176.4996,175.3009,162.6361,166.7888,166.622,170.2899,,,,,,165.233,,,196.6524,199.7517,175.517,,,175.5,175.5,175.5,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8031,158.3802,8/10/2012
20,20,174.1927,172.8349,174.3334,175.5057,175.3167,162.6785,166.8525,166.5606,170.2845,,,,,,165.233,,,197.7492,211.4571,175.517,,,175.5,175.5,175.5,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8098,158.3696,8/10/2012
21,21,174.2712,172.8521,174.3691,178.8927,182.1587,162.6897,166.9488,165.996,170.2776,,,,,,165.233,,,203.5851,214.4134,,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.7843,159.0431,8/10/2012
22,22,178.6369,172.8267,175.7044,,,162.6812,166.8155,165.9448,170.2381,,,,,,165.233,,,203.4383,214.58,,,,,175.5,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.0143,158.9374,8/10/2012
23,23,,179.9417,186.8573,,,162.6853,166.8665,165.9658,170.2086,,,,,,165.233,,,203.3997,214.5408,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.8545,158.1804,8/10/2012
0,00,,,,,,162.6598,166.7643,165.9428,170.2907,,,,,,165.233,,,203.3897,214.4922,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6882,159.0143,9/10/2012
1,01,,,,,,162.6882,166.8664,165.949,170.519,,,,,,165.233,,,203.4362,214.5613,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.7092,158.6993,9/10/2012
2,02,,,,,,163.0438,166.7315,165.9551,170.8151,,,,,,165.233,,,203.3896,214.5916,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.9685,158.9824,9/10/2012
3,03,,,,,,163.2131,166.7689,166.0072,170.3319,,,,,,165.233,,,203.492,214.6485,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.8471,159.2818,9/10/2012
4,04,,176.4553,,,,163.1984,166.7209,166.0334,170.2602,,,,,,165.233,,,203.492,214.313,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.9813,158.8224,9/10/2012
5,05,,172.7786,177.3228,,,163.1947,166.7263,166.0339,170.1976,,,,,,165.233,,,203.492,214.6624,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.3891,158.7235,9/10/2012
6,06,,172.7642,174.244,,,163.1732,166.6707,166.054,170.2077,,,,,,165.233,,,203.4208,214.4297,,,,,175.5,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.8328,159.5969,9/10/2012
7,07,179.87,172.7873,174.3077,184.1809,181.1638,163.1944,166.7761,167.2109,170.2683,,,,,,165.233,,,203.3355,214.0257,,,,,175.5,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6669,158.5112,9/10/2012
8,08,174.1851,172.8045,174.7279,174.9096,175.1612,163.4727,166.454,167.2594,169.7003,,,,,,165.233,,,202.7966,214.279,,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.646,158.6214,9/10/2012
9,09,174.2123,172.8083,175.3024,175.1064,175.2996,164.106,165.4651,167.1919,169.4406,,,,,,165.233,,,196.3643,207.1923,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,153.0258,158.8533,9/10/2012
10,10,175.0076,173.9528,175.3376,175.5274,175.9164,164.0903,165.5251,166.7525,170.2428,,,,,,165.233,,,195.6694,199.3392,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,153.1238,158.6817,9/10/2012
11,11,174.2929,172.8239,175.484,175.1195,175.2877,164.1173,165.5367,166.7028,170.2696,,,,,,165.233,,,195.7605,200.3638,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.81,158.6043,9/10/2012
12,12,174.277,173.252,175.6337,175.4745,175.7187,164.1477,165.446,167.234,170.232,,,,,,165.233,,,196.4748,212.6908,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8382,158.8012,9/10/2012
13,13,175.4113,173.8901,174.9292,175.9112,176.0007,164.1534,165.9223,167.2321,170.4675,,,,,,165.233,,,196.6596,214.8762,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8339,158.3661,9/10/2012
14,14,174.6049,173.8298,174.3996,176.2278,175.9322,164.1489,167.4472,166.7024,171.1554,,,,,,165.233,,,196.6413,214.8044,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8114,158.13,9/10/2012
15,15,174.2637,172.8479,174.4299,175.3043,175.3522,164.1714,166.5341,167.2088,170.7923,,,,,,165.233,,,196.6387,214.7508,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8153,158.3657,9/10/2012
16,16,174.2466,172.8178,174.0518,175.8779,175.3522,164.1679,165.7074,167.0456,171.2446,,,,,,165.233,,,196.6581,214.8565,175.517,,,,175.5,,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8408,158.4786,9/10/2012
17,17,174.2547,172.797,173.7673,175.2836,175.3299,163.2608,165.542,167.1172,170.7599,,,,,,165.233,,,196.6745,211.5891,175.517,,,175.5,175.5,175.5,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8079,158.5939,9/10/2012
18,18,174.2306,172.7717,173.4024,175.1541,175.3259,163.2383,165.5276,167.2003,170.5972,,,,,,165.233,,,196.6704,199.9308,175.517,,,175.5,175.5,175.5,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8031,158.4309,9/10/2012
19,19,174.2439,172.7593,173.3139,175.1533,175.3181,163.2312,165.5528,167.2056,170.1751,,,,,,165.233,,,196.6704,207.8184,175.517,,,175.5,175.5,175.5,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.8197,158.1487,9/10/2012
20,20,174.2806,172.7908,173.3098,175.2012,175.3509,163.2684,165.6908,167.0662,170.1026,,,,,,165.233,,,196.6704,,175.517,,,175.5,175.5,175.5,175.5,,64.199,,,,166.641,165.187,,65.595,65.595,152.7841,158.9885,9/10/2012
21,21,174.2577,172.7928,173.3119,175.782,175.3364,163.2398,165.6784,167.3401,170.0624,,,,,,165.233,,,197.1885,,175.517,,,175.5,175.5,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.7987,159.2117,9/10/2012
22,22,175.6986,172.7494,173.2837,188.1242,180.8373,163.2345,165.6228,167.27,170.4597,,,,,,165.233,,,203.4546,,,,,,175.5,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.8354,158.5776,9/10/2012
23,23,189.559,172.8151,177.6618,,,163.2456,165.7096,167.3401,170.729,,,,,,165.233,,,203.2594,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.7733,158.3911,9/10/2012
0,00,,177.7922,189.3745,,,163.2236,165.7057,167.3414,170.6912,,,,,,165.233,,,203.5152,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6232,158.4682,10/10/2012
1,01,,,189.3761,,,163.2262,165.6902,167.3421,170.8602,,,,,,165.233,,,203.4751,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6967,158.1757,10/10/2012
2,02,,,189.3764,,,163.2337,165.7051,167.3419,171.3394,,,,,,165.233,,,203.3221,,,,,,177.85,,,,64.199,,,,166.641,165.187,,65.595,65.595,154.9312,158.0718,10/10/2012
3,03,,174.5082,189.372,,,163.2242,165.654,167.3442,171.0599,,,,,,165.233,,,203.3415,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.4773,158.9406,10/10/2012
4,04,,172.771,189.3697,,,163.2254,165.6543,167.3419,170.7516,,,,,,165.233,,,203.3307,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.1147,158.1402,10/10/2012
5,05,176.7281,172.7638,178.2245,,,163.2184,165.6966,167.3406,170.6993,,,,,,165.233,,,203.3731,,,,,,177.85,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.9792,158.6631,10/10/2012
6,06,174.235,172.745,173.157,,178.5113,163.1765,165.5244,167.329,170.7642,,,,,,165.233,,,203.2931,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.0734,158.8972,10/10/2012
7,07,174.2548,172.7771,173.9701,180.0416,176.4488,163.1807,165.5591,167.2562,170.7585,,,,,,165.233,,,203.4784,,,,,,177.85,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6214,158.4378,10/10/2012
8,08,174.2469,172.7915,174.3552,174.9935,175.7688,163.1308,165.6083,167.2394,171.056,,,,,,165.233,,,198.0631,,175.517,,,,177.85,,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6212,158.2973,10/10/2012
9,09,174.2556,172.7853,174.3813,175.1111,175.3273,163.1206,166.1555,167.2397,171.4128,247.252,247.252,,,,165.233,,,196.6508,,175.517,,,177.85,177.85,,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6235,158.4309,10/10/2012
10,10,174.2516,172.8012,174.3247,175.1172,175.3549,163.1168,167.2289,167.2372,171.3859,247.252,247.252,,,,165.233,,,196.6607,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6354,158.3412,10/10/2012
11,11,174.2916,172.8023,174.3678,175.1393,175.3667,163.1599,167.1135,167.2874,171.4279,,,,,,165.233,,,196.6454,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,153.0613,158.1887,10/10/2012
12,12,175.1492,173.595,174.3735,175.7227,176.0456,163.708,167.1557,167.3122,171.3895,,,,,,165.233,,,196.6369,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,153.0545,158.0144,10/10/2012
13,13,175.0593,172.9327,174.3979,175.3456,175.422,163.176,168.1779,167.3106,172.092,,,,,,165.233,,,196.6364,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,153.0705,158.0144,10/10/2012
14,14,173.8761,172.8613,174.4001,175.1291,175.3483,163.0702,167.4329,167.2697,172.1315,,,,,,165.233,,,196.6345,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,153.0776,158.0144,10/10/2012
15,15,172.943,172.8561,174.4065,175.1271,175.3443,163.0894,167.0953,167.2733,171.5528,,,,,,165.233,,,196.6372,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.7213,158.0685,10/10/2012
16,16,172.949,172.8702,174.415,175.136,175.347,163.078,166.363,167.2757,171.5195,,,,,,165.233,,,196.6307,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6556,158.472,10/10/2012
17,17,172.949,172.8074,174.4284,175.1321,175.3299,163.0494,166.0581,167.105,171.6681,247.252,247.252,,,,165.233,,,196.6307,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6494,158.3695,10/10/2012
18,18,173.0014,172.8195,173.9595,175.1284,175.3365,163.0245,166.8075,167.1365,170.9174,247.252,247.252,,,,165.233,,,196.6361,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.63,158.678,10/10/2012
19,19,173.1494,172.8786,173.3128,175.1289,175.3233,163.0225,166.8722,167.247,170.6809,247.252,247.252,,,,165.233,,,196.6334,,175.517,,,177.85,177.85,177.85,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6265,158.8288,10/10/2012
20,20,173.0017,172.8645,174.0009,175.15,175.343,163.0563,167.0381,166.9606,170.6809,247.252,247.252,,,,165.233,,,196.6474,,175.517,,,177.85,177.85,,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6216,158.585,10/10/2012
21,21,172.9731,172.8388,174.4076,177.7314,175.3101,163.049,166.9841,166.9769,170.6809,,,,,,165.233,,,199.2906,,175.517,,,,177.85,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.9361,158.999,10/10/2012
22,22,174.2259,174.0723,174.4165,,178.6171,163.0464,166.9466,166.9402,170.678,,,,,,165.233,,,203.8858,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.137,158.8118,10/10/2012
23,23,174.036,177.5901,182.9701,,,163.0387,166.8776,166.7611,170.7214,,,,,,165.233,,,203.7929,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.0431,158.9649,10/10/2012
0,00,174.0418,,189.3759,,,163.0456,167.9312,166.7332,171.1042,,,,,,165.233,,,203.7888,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.6609,158.9783,11/10/2012
1,01,173.6009,,189.3768,,,163.0532,168.5399,166.771,171.3205,,,,,,165.233,,,203.8189,,,,,,,,,,64.199,,,,,165.187,,65.595,65.595,152.7156,158.6434,11/10/2012
