,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
15,15,,193.8647,,196.9125,,183.6256,185.0157,,185.4271,,,,,184.729,177.456,,230.4331,243.0147,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7222,20/3/2012
16,16,,199.2009,,211.733,,183.6217,185.847,,185.4292,,,,,184.729,177.456,,230.426,243.209,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7396,20/3/2012
17,17,,,,,,183.6264,201.6592,,185.4538,,,,,184.729,177.456,,230.4604,243.3684,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7442,20/3/2012
18,18,,196.7461,,,,183.4291,184.4051,185.8599,185.3619,,,,,184.729,177.456,,230.4604,243.3684,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7222,20/3/2012
19,19,,199.7101,,,,183.2893,184.6881,186.2992,185.1076,,,,,184.729,177.456,,230.5354,243.3684,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.6033,20/3/2012
20,20,,,,,,183.3292,187.9718,,184.8486,,,,,184.729,177.456,,230.7527,243.3684,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7529,20/3/2012
21,21,,,,,,183.3014,210.9418,,191.2317,,,,,184.729,177.456,,230.7527,243.3684,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.819,20/3/2012
22,22,,,,,,183.7104,,,,,,,,184.729,177.456,,230.8891,243.3684,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.819,20/3/2012
23,23,,,,,,184.1052,,,,,,,,,177.456,,230.9054,243.3684,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,178.3982,20/3/2012
0,00,,,,,,184.086,,,,,,,,,177.456,,230.9469,243.73,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,179.6713,21/3/2012
1,01,,,,,,185.9424,,,,,,,,,177.456,,230.6744,243.7614,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,179.2048,21/3/2012
2,02,,,,,,,,,,,,,,,177.456,,230.555,243.1551,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,178.196,21/3/2012
3,03,,,,,,,,,,,,,,,177.456,,230.385,242.7938,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8249,21/3/2012
4,04,,,,,,,,,,,,,,,177.456,,230.385,243.0053,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8249,21/3/2012
5,05,,,,,,185.0919,,,,,,,,,177.456,,230.3284,242.9959,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,178.8633,21/3/2012
6,06,,,,,,184.0901,,,,,,,,,177.456,,230.3284,242.9865,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.6063,179.282,21/3/2012
7,07,,,,,,184.0814,,,,,,,,184.729,177.456,,230.3049,242.9007,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8719,21/3/2012
8,08,,,,,,183.3233,194.0508,,186.9246,,,,,184.729,177.456,,230.5219,243.7736,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.6649,21/3/2012
9,09,,,,,,183.3052,184.9179,187.6986,185.1268,,,,,184.729,177.456,,230.5274,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.511,21/3/2012
10,10,,198.8123,212.1986,,,183.2978,184.9872,186.4093,185.5715,,,,,184.729,177.456,,230.403,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8171,21/3/2012
11,11,,193.8863,211.5894,,,183.4843,185.0509,186.162,186.1424,,,,,184.729,177.456,,230.2412,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.6073,177.8183,21/3/2012
12,12,,194.5549,211.0874,,,183.5128,185.0735,186.2335,185.4773,,,,,184.729,177.456,,230.1493,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.5986,177.8404,21/3/2012
13,13,,193.9098,210.7362,198.7994,,183.528,185.0986,186.6332,185.7678,,,,,184.729,177.456,,230.1493,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8404,21/3/2012
14,14,,193.8649,211.1795,194.6101,,183.5179,185.1498,186.6737,185.6017,,,,,184.729,177.456,,230.1493,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8432,21/3/2012
15,15,,193.8698,211.9993,194.5739,,183.5361,185.0095,185.7097,185.6193,,,,,184.729,177.456,,230.2341,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8617,21/3/2012
16,16,,198.7957,212.2411,200.7986,,183.5305,184.8114,185.9884,185.2498,,,,,184.729,177.456,,230.2049,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8617,21/3/2012
17,17,,,212.4627,,,183.4248,184.4973,187.9385,184.9113,,,,,184.729,177.456,,230.253,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.8711,178.1041,21/3/2012
18,18,199.0653,197.2559,212.503,,,183.3442,184.4418,188.1441,184.9139,,,,,184.729,177.456,,230.253,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.638,177.8273,21/3/2012
19,19,195.5099,193.8715,212.503,,,183.3689,184.4397,187.9326,184.9102,,,,,184.729,177.456,,230.253,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7982,21/3/2012
20,20,203.452,197.0646,212.503,,,183.3969,184.4678,185.6521,184.9396,,,,,184.729,177.456,,230.253,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7907,21/3/2012
21,21,,,212.503,,,183.3903,192.0778,187.93,187.7981,,,,,184.729,177.456,,230.3696,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,173.0608,178.4337,21/3/2012
22,22,,,212.503,,,183.3737,,,200.7848,,,,,184.729,177.456,,230.3001,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.6284,179.6152,21/3/2012
23,23,,,212.503,,,183.2943,,,,,,,,184.729,177.456,,230.3369,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,179.6969,21/3/2012
0,00,,,212.503,,,183.2863,,,,,,,,,177.456,,230.385,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,179.6969,22/3/2012
1,01,,,212.503,,,183.2763,,,,,,,,,177.456,,230.4871,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,179.6969,22/3/2012
2,02,,,212.503,,,183.2871,,,,,,,,,177.456,,230.4948,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.7493,179.6969,22/3/2012
3,03,,,212.503,,,183.2914,,,,,,,,,177.456,,230.4887,,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.5974,179.2979,22/3/2012
4,04,,,212.503,,,183.2875,,,,,,,,,177.456,,230.4249,,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,178.5923,22/3/2012
5,05,,,212.503,,,183.2956,,,,,,,,184.729,177.456,,230.2709,,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8481,22/3/2012
6,06,,,212.503,,,183.2688,,,,,,,,184.729,177.456,,230.3774,,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8481,22/3/2012
7,07,,,212.503,,,183.2991,,,,,,,,184.729,177.456,,230.253,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8481,22/3/2012
8,08,,,212.503,,,183.2902,189.7513,,190.9186,,,,,184.729,177.456,,230.4202,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.5972,177.8481,22/3/2012
9,09,,,212.503,,,183.2868,184.7389,186.8974,185.5973,,,,,184.729,177.456,,230.4095,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8408,22/3/2012
10,10,207.2022,,212.503,,,183.2984,184.7502,186.2031,185.4721,,,,,184.729,177.456,,230.5783,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8346,22/3/2012
11,11,194.6484,,212.503,,,183.5183,184.8281,186.2339,185.9106,,,,,184.729,177.456,,230.385,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.5984,177.8346,22/3/2012
12,12,199.9323,,212.503,,,183.5705,184.875,185.5767,186.1066,,,,,184.729,177.456,,230.385,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.6255,177.8346,22/3/2012
13,13,199.6507,,205.0592,,,185.3037,184.9108,185.5203,185.6269,,,,,184.729,177.456,,230.385,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8346,22/3/2012
14,14,195.0025,,194.2903,196.9673,,185.8064,184.9294,185.6901,185.6666,,,,,184.729,177.456,,230.3298,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,188.54,,,61.885,61.885,172.5988,177.8346,22/3/2012
15,15,194.134,,194.4104,200.5622,,184.9692,184.9205,185.7105,185.6891,,,,,184.729,177.456,,230.3746,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8346,22/3/2012
16,16,198.4008,,210.0694,,,184.4229,184.7386,186.4087,185.6995,,,,,184.729,177.456,,230.3753,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8346,22/3/2012
17,17,,,212.503,,,183.8453,184.5805,188.0574,185.5275,,,,,184.729,177.456,,230.385,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,178.3248,22/3/2012
18,18,,196.8229,212.503,,,183.5695,184.7392,185.978,184.9626,,,,,184.729,177.456,,230.3866,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7861,22/3/2012
19,19,,193.8832,212.503,,,183.3767,184.7016,185.2885,184.866,,,,,184.729,177.456,,230.4039,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7861,22/3/2012
20,20,,205.6978,212.503,,,183.9345,185.4059,186.1176,184.8727,,,,,184.729,177.456,,230.5646,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7861,22/3/2012
21,21,,,212.503,,,183.5842,201.6552,,184.8906,,,,,184.729,177.456,,230.6678,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7861,22/3/2012
22,22,,,212.503,,,183.9624,,,190.2037,,,,,,177.456,,230.4763,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7861,22/3/2012
23,23,,,212.503,,,188.0676,,,,,,,,184.729,177.456,,230.6735,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7861,22/3/2012
0,00,,,212.503,,,,,,,,,,,184.729,177.456,,230.4414,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.5972,177.7861,23/3/2012
1,01,,,212.503,,,,,,,,,,,,177.456,,230.5349,,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7861,23/3/2012
2,02,,,212.503,,,,,,,,,,,,177.456,,230.4871,,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.789,177.7861,23/3/2012
3,03,,,212.503,,,,,,,,,,,,177.456,,230.4156,,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7861,23/3/2012
4,04,,,212.4773,,,,,,,,,,,,177.456,,230.385,,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.5977,177.7861,23/3/2012
5,05,,,212.4259,,,184.8617,,,,,,,,184.729,177.456,,230.385,,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.5977,177.7861,23/3/2012
6,06,,,212.4259,,,184.0893,,,,,,,,184.729,177.456,,230.385,243.84,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7861,23/3/2012
7,07,,,212.473,,,184.094,,,188.3238,,,,,184.729,177.456,,230.353,243.4968,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,173.1219,178.2514,23/3/2012
8,08,,,212.4773,,,184.0875,,,185.2574,,,,,184.729,177.456,,230.385,242.9455,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,178.0461,23/3/2012
9,09,,,212.4773,,,184.1121,189.3335,,185.4063,,,,,184.729,177.456,,230.1113,242.8398,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.9285,23/3/2012
10,10,,,212.5013,,,184.1093,185.0472,186.8162,184.9772,,,,,184.729,177.456,,230.2673,242.8713,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.6078,23/3/2012
11,11,,196.3411,212.4837,,,184.3531,184.8852,186.1662,185.906,,,,,184.729,177.456,,230.2937,242.7518,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.5974,177.632,23/3/2012
12,12,,193.8916,212.4259,,,183.9447,184.9242,186.1376,185.838,,,,,184.729,177.456,,230.3001,242.9645,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.891,177.6311,23/3/2012
13,13,201.0459,193.9061,212.4259,,,184.4352,185.2289,186.1382,185.6739,,,,,184.729,177.456,,230.2275,242.8392,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,178.6732,23/3/2012
14,14,194.7718,193.8761,212.4589,,,184.2475,185.2679,185.3526,185.9336,,,,,184.729,177.456,,230.0908,242.6951,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7861,23/3/2012
15,15,210.5266,193.8946,,,,183.5643,185.1286,185.5139,186.2156,,,,,184.729,177.456,,230.3693,243.1213,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,188.54,,,61.885,61.885,173.3757,178.1181,23/3/2012
16,16,,202.8576,,,,183.516,184.9654,185.7222,,,,,,184.729,177.456,,230.3001,243.0147,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.7539,23/3/2012
17,17,,,,,,183.3468,184.7737,187.9392,,,,,,184.729,177.456,,230.3001,243.0147,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7735,23/3/2012
18,18,,,,,,183.2924,184.735,185.7908,188.9839,,,,,184.729,177.456,,230.3001,243.0147,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8035,23/3/2012
19,19,,,,,,183.2852,184.6863,185.3295,184.9018,,,,,184.729,177.456,,230.3793,243.0147,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8035,23/3/2012
20,20,,,,,,183.2914,184.6435,186.8596,187.1396,,,,,184.729,177.456,,230.6961,243.4156,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8035,23/3/2012
21,21,,,,,,183.3004,191.8932,,202.0075,,,,,184.729,177.456,,230.3331,243.4863,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8035,23/3/2012
22,22,,,,,,183.2834,,,,,,,,184.729,177.456,,230.4286,243.0402,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.6339,177.8035,23/3/2012
23,23,,,,,,185.3543,,,,,,,,,,,230.5547,242.9911,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.728,177.8035,23/3/2012
0,00,,,,,,,,,,,,,,,,,230.3935,243.1333,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.6403,177.8035,24/3/2012
1,01,,,,,,,,,,,,,,,,,230.3072,243.2688,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.6828,177.8035,24/3/2012
2,02,,,,,,,,,,,,,,,177.456,,230.2719,243.3422,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.7475,177.8035,24/3/2012
3,03,,,,,,,,,,,,,,,177.456,,230.2719,243.3422,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.7525,177.8283,24/3/2012
4,04,,,,,,,,,,,,,,,177.456,,230.2719,243.3422,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,179.193,24/3/2012
5,05,,,,,,,,,,,,,,,177.456,,230.1845,243.2372,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,177.9093,24/3/2012
6,06,,,,,,,,,,,,,,,177.456,,230.3881,243.3081,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.6156,177.8578,24/3/2012
7,07,,,,,,,,,,,,,,,177.456,,230.5454,243.0673,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
8,08,,,,,,,,,,,,,,184.729,177.456,,230.1682,242.9199,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
9,09,,,,,,,,,,,,,,184.729,177.456,,230.1682,243.0221,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
10,10,,,,,,,189.4676,,,,,,,184.729,177.456,,230.1884,242.8726,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
11,11,,,,,,189.787,184.6802,,,,,,,184.729,177.456,,230.3699,242.8968,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
12,12,,,,,,189.5781,184.6846,,,,,,,184.729,177.456,,230.5632,242.9256,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,178.6198,24/3/2012
13,13,,,,,,189.7386,184.7218,,,,,,,184.729,177.456,,230.5476,242.921,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8792,24/3/2012
14,14,,,,,,189.787,184.7587,,,,,,,184.729,177.456,,230.5924,242.8313,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
15,15,,,,,,,184.7501,,,,,,,184.729,177.456,,230.5465,242.9446,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
16,16,,,,,,,193.2732,,,,,,,184.729,177.456,,230.4736,243.1147,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
17,17,,,,,,,209.3688,,,,,,,184.729,177.456,,230.4774,243.185,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8578,24/3/2012
18,18,,,,,,183.8653,185.169,186.5078,187.9614,,,,,184.729,177.456,,230.4887,243.0592,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.6242,24/3/2012
19,19,,,,,,183.3115,184.6823,185.3573,185.5448,,,,,184.729,177.456,,230.4887,243.13,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,188.54,,,61.885,61.885,172.597,177.8218,24/3/2012
20,20,,,,,,183.3051,186.1953,187.5314,190.6885,,,,,184.729,177.456,,230.363,243.2623,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8365,24/3/2012
21,21,,,,,,183.311,202.9023,,,,,,,184.729,177.456,,230.3567,243.2636,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8404,24/3/2012
22,22,,,,,,183.2985,,,,,,,,184.729,177.456,,230.3567,243.3274,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.6521,177.8578,24/3/2012
23,23,,,,,,184.6775,,,,,,,,184.729,,,230.3567,243.3422,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.7017,177.8578,24/3/2012
0,00,,,,,,,,,,,,,,,,,230.3567,243.3422,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.708,178.0392,25/3/2012
1,01,,,,,,,,,,,,,,,,,230.4032,243.3942,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.7145,178.8187,25/3/2012
2,02,,,,,,,,,,,,,,,177.456,,230.4343,243.3422,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.7238,182.7443,25/3/2012
3,03,,,,,,,,,,,,,,,177.456,,230.1068,243.3422,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,183.9078,25/3/2012
4,04,,,,,,,,,,,,,,,177.456,,230.0644,243.3422,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,183.9078,25/3/2012
5,05,,,,,,,,,,,,,,,177.456,,230.2346,243.3422,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,183.9078,25/3/2012
6,06,,,,,,,,,,,,,,,177.456,,230.6083,243.3562,,50,33.151,172.597,172.597,,,63.371,63.371,,,,,,,61.885,61.885,172.597,185.6076,25/3/2012
7,07,,,,,,,,,,,,,,,177.456,,230.6678,243.3684,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,,25/3/2012
8,08,,,,,,,,,,,,,,,177.456,,230.6678,243.3684,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,,25/3/2012
9,09,,,,,,,,,,,,,,,177.456,,230.6174,243.349,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.5974,183.9898,25/3/2012
10,10,,,,,,,,,,,,,,,177.456,,230.6207,243.3422,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,181.61,25/3/2012
11,11,,,,,,,,,,,,,,,177.456,,230.6207,243.3422,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,179.7523,25/3/2012
12,12,,,,,,184.1458,,,,,,,,,177.456,,230.6033,243.3422,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.7312,25/3/2012
13,13,,,,,,183.3963,,,,,,,,,177.456,,230.6091,243.2695,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8074,25/3/2012
14,14,,,,,,183.4471,,,,,,,,184.729,177.456,,230.3265,242.8575,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8106,25/3/2012
15,15,,,,,,183.5058,,,,,,,,184.729,177.456,,230.3178,242.866,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8287,25/3/2012
16,16,,,,,,183.533,,,,,,,,,177.456,,230.3935,243.0671,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8287,25/3/2012
17,17,,,,,,183.4348,215.3498,,,,,,,184.729,177.456,,230.3284,242.9361,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8287,25/3/2012
18,18,,,,,,183.3294,185.9601,,187.751,,,,,184.729,177.456,,230.3001,242.9361,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,173.2052,177.8287,25/3/2012
19,19,,,,,,183.3364,184.741,,185.4544,,,,,184.729,177.456,,230.4529,242.9361,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,177.8287,25/3/2012
20,20,,,,,,183.3582,186.3982,,185.52,,,,,184.729,177.456,,230.4602,242.9361,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.6992,179.4784,25/3/2012
21,21,,,,,,183.3608,204.1749,,192.0792,,,,,184.729,177.456,,230.3001,242.9361,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,173.4049,179.7298,25/3/2012
22,22,,,,,,186.0665,,,,,,,,184.729,177.456,,230.5223,242.9361,,50,33.151,172.597,172.597,177.456,177.456,63.371,63.371,,,,,,,61.885,61.885,172.597,178.2763,25/3/2012
23,23,,,,,,,,,,,,,,,177.456,,230.6833,243.3979,,50,33.151,172.597,172.597,177.456,,63.371,63.371,,,,,,,61.885,61.885,172.597,178.881,25/3/2012
0,00,,,,,,,,,,,,,,,176.711,,229.7722,242.4899,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,172.2566,179.6568,26/3/2012
1,01,,,,,,,,,,,,,,,176.711,,229.6074,242.4397,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,173.0908,180.4383,26/3/2012
2,02,,,,,,,,,,,,,,,176.711,,229.5093,242.4508,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,172.2992,180.463,26/3/2012
3,03,,,,,,,,,,,,,,,176.711,,229.5093,242.4508,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,171.8648,189.183,26/3/2012
