,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
19,19,,,,,,,149.4611,150.3449,,,,,,,,151.707,143.617,,,185.1873,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,146.5942,1/2/2014
20,20,,,,,,,149.4917,150.5699,,,,,,,,151.707,143.617,,,185.1007,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,146.4755,1/2/2014
21,21,,,,,,,151.2033,162.094,,,,,,,,,143.617,,,185.0197,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,146.71,1/2/2014
22,22,,,,,,,,,,,,,,,,,143.617,,,184.973,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,,1/2/2014
23,23,,,,,,,,,,,,,,,,,143.617,,,184.9514,,,137.76,,50,33.8242,125.69,125.69,145.06,,,65.006,65.006,,,,,,66.857,,66.857,139.2619,,1/2/2014
0,0,,,,,,,,,,,,,,,,,143.617,,,184.9717,,,137.76,,50,33.8242,125.69,125.69,,,,65.006,65.006,,,,,,66.857,,66.857,139.6738,,2/2/2014
1,1,,,,,,,,,,,,,,,,,143.617,,,184.9492,,,137.76,,50,33.8242,125.69,125.69,,,,65.006,65.006,,,,,,66.857,,66.857,139.7979,,2/2/2014
2,2,,,,,,,,,,,,,,,,,,,,184.9391,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,140.3413,,2/2/2014
3,3,,,,,,,,,,,,,,,,,,,,184.9623,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,,,2/2/2014
4,4,,,,,,,,,,,,,,,,,,,,184.9619,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,,,2/2/2014
5,5,,,,,,,,,,,,,,,,,,,,184.9451,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,144.0575,,2/2/2014
6,6,,,,,,,,,,,,,,,,,,,,184.9311,,,137.76,,50,33.8242,125.69,125.69,145.06,,,65.006,65.006,,,,,,66.857,,66.857,141.4306,,2/2/2014
7,7,,,,,,,,,,,,,,,,,,,,184.9909,,,137.76,,50,33.8242,125.69,125.69,,,,65.006,65.006,,,,,,66.857,,66.857,140.2622,,2/2/2014
8,8,,,,,,,,,,,,,,,,,143.617,,,185.0537,,,137.76,,50,33.8242,125.69,125.69,145.06,,,65.006,65.006,,,,,,66.857,,66.857,139.0415,,2/2/2014
9,9,,,,,,,,,,,,,,,,,143.617,,,185.2119,,,137.76,,50,33.8242,125.69,125.69,145.06,,,65.006,65.006,,,,,,66.857,,66.857,139.6414,,2/2/2014
10,10,,,,,,,,,,,,,,,,,143.617,,,185.3194,,,137.76,,50,33.8242,125.69,125.69,145.06,,,65.006,65.006,,,,,,66.857,,66.857,138.979,,2/2/2014
11,11,,,,,,,,,,,,,,,,,143.617,,,185.1726,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,,2/2/2014
12,12,,,,,,,,,,,,,,,,,143.617,,,185.1445,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,,2/2/2014
13,13,,,,,,,,,,,,,,,,,143.617,,,185.1343,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,150.8444,2/2/2014
14,14,,,,,,,,,,,,,,,,,143.617,,,185.1445,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,148.3947,2/2/2014
15,15,,,,,,,,,,,,,,,,,143.617,,,185.1747,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,149.9532,2/2/2014
16,16,,,,,,,,,,,,,,,,,143.617,,,185.1299,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,,2/2/2014
17,17,,,,,,,,,,,,,,,,,143.617,,,185.0835,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,149.1481,2/2/2014
18,18,,,,,,,149.7968,153.1005,,,,230.054,,,,151.707,143.617,,,185.1908,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,145.4857,2/2/2014
19,19,,,,,,,149.4777,150.5832,,,,,,,,151.707,143.617,,,185.1958,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,138.979,146.1871,2/2/2014
20,20,,,,,,,149.6515,152.9326,,,,,,,,151.707,143.617,,,185.2525,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,139.014,146.2172,2/2/2014
21,21,,,,,,,152.7038,168.1784,,,,,,,,,143.617,,,185.3041,,,137.76,,50,33.8242,125.69,125.69,145.06,145.06,,65.006,65.006,,,,,,66.857,,66.857,139.7985,147.3128,2/2/2014
22,22,,,,,,,,,,,,,,,,,143.617,,,185.2894,,,137.76,,50,33.8242,125.69,125.69,,,,65.006,65.006,,,,,,66.857,,66.857,138.98,,2/2/2014
23,23,,,,,,,,,,,,,,,,,,,,185.2619,,,137.76,,50,33.8242,125.69,125.69,,,,65.006,65.006,,,,,,66.857,,66.857,140.16,,2/2/2014
0,0,,,,,,,,,,,,,,,,,,,,184.9746,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,141.9705,,3/2/2014
1,1,,,,,,,,,,,,,,,,,,,,184.9732,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,,,3/2/2014
2,2,,,,,,,,,,,,,,,,,,,,184.9851,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,,,3/2/2014
3,3,,,,,,,,,,,,,,,,,,,,185.019,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,,,3/2/2014
4,4,,,,,,,,,,,,,,,,,,,,185.0225,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,141.9229,,3/2/2014
5,5,,,,,,,,,,,,,,,,,143.356,,,184.9539,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.7222,,3/2/2014
6,6,,,,,,,,,,,,,,,,,143.356,,,184.9977,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,156.849,3/2/2014
7,7,,,,,,,,,,,,,,,,,143.356,,,184.8783,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,146.1138,3/2/2014
8,8,,,,,,,149.735,153.4344,,,,,,,,151.448,143.356,,,184.7984,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,144.7835,3/2/2014
9,9,,,,,,,149.2266,150.3085,,,,,,,,151.448,143.356,,,184.7971,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,144.7242,3/2/2014
10,10,,,,,,,149.2288,150.151,,,,,,,,151.448,143.356,,,184.7879,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.2681,3/2/2014
11,11,,,,,,,149.2628,150.2994,,,,,,,,151.448,143.356,,,184.7677,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,144.6056,3/2/2014
12,12,,,,,,,149.3131,150.3156,,163.2062,,232.065,,,,151.448,143.356,,,184.7862,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,144.6128,3/2/2014
13,13,,,,,,,149.3432,150.4311,154.689,152.7155,,232.065,,,,151.448,143.356,,,184.7649,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,156.191,66.857,66.857,66.857,138.72,144.5785,3/2/2014
14,14,,,,,,,149.3928,150.4024,154.9814,151.7325,,,,,,151.448,143.356,,,184.7383,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,,66.857,66.857,138.72,144.6237,3/2/2014
15,15,,,,161.2841,,,149.4165,150.3982,154.6668,151.5405,,,,,,151.448,143.356,,,184.7341,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,66.857,66.857,138.72,144.7569,3/2/2014
16,16,,,,163.6527,,,149.4105,150.3887,154.7808,151.3459,,,,,,151.448,143.356,,,184.7477,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,139.5677,146.0084,3/2/2014
17,17,,,,,,,149.3427,150.3529,,159.4117,,,,,,151.448,143.356,,,184.7641,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,139.6023,144.9847,3/2/2014
18,18,,,,161.5355,,,149.2716,150.085,154.6103,153.1368,,232.065,,,,151.448,143.356,,,184.7597,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,138.72,145.6068,3/2/2014
19,19,,,,162.9271,,,149.2571,150.0819,154.6662,150.9187,,,,,,151.448,143.356,,,184.7789,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,139.6127,146.3404,3/2/2014
20,20,,,,,,,149.2552,150.0724,155.0164,158.4166,,,,,,151.448,143.356,,,184.8167,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,139.7275,145.9328,3/2/2014
21,21,,,,,,,150.2501,154.8034,154.8808,,,,,,,151.448,143.356,,,184.8647,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,139.7342,146.4251,3/2/2014
22,22,,,,,,,154.071,,154.7065,,,,,,,,143.356,,,184.9438,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,139.7084,148.2706,3/2/2014
23,23,,,,,,,,,,,,,,,,,143.356,,,184.9504,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,139.124,,3/2/2014
0,0,,,,,,,,,,,,,,,,,,,,184.9841,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,139.1393,,4/2/2014
1,1,,,,,,,,,,,,,,,,,,,,184.9491,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,140.2862,,4/2/2014
2,2,,,,,,,,,,,,,,,,,,,,184.9367,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,140.2832,,4/2/2014
3,3,,,,,,,,,,,,,,,,,,,,184.9666,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,140.3424,,4/2/2014
4,4,,,,,,,,,,,,,,,,,143.356,,,184.9466,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,139.4686,,4/2/2014
5,5,,,,,,,,,,,,,,,,,143.356,,,184.9392,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,,4/2/2014
6,6,,,,,,,,,,,,,,,,,143.356,,,184.9146,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,,4/2/2014
7,7,,,,,,,,,,,,,,,,,143.356,,,184.94,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,148.9353,4/2/2014
8,8,,,,,,,150.4924,156.7392,,,,232.065,,,,,143.356,,,184.9628,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.2294,4/2/2014
9,9,,,,,,,149.2205,150.071,,,,,,,,151.448,143.356,,,184.7466,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.0573,4/2/2014
10,10,,,,,,,149.2235,150.0681,,,,,,,,151.448,143.356,,,184.7929,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.0497,4/2/2014
11,11,,,,,,,149.2808,150.104,,162.1821,,232.065,,,,151.448,143.356,,,184.783,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,144.6287,4/2/2014
12,12,,,,,,,149.3054,150.1402,,152.1303,,,,,,151.448,143.356,,,184.8111,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.5362,4/2/2014
13,13,,,,,,,149.4801,150.1647,155.1267,151.6724,,,,,,151.448,143.356,,,184.7771,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,144.6633,4/2/2014
14,14,,,,169.6754,,,150.2434,150.1976,154.5668,151.613,,,,,,151.448,143.356,,,184.7593,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,138.72,144.9602,4/2/2014
15,15,,,,159.6876,,,150.2744,150.2452,154.0783,151.6294,,,,,,151.448,143.356,,,184.7663,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,139.2173,145.2829,4/2/2014
16,16,,,,171.0108,,,149.8466,150.2497,153.98,151.598,,,,,,151.448,143.356,,,184.71,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,139.6666,145.3646,4/2/2014
17,17,,,,,,,149.3506,150.232,154.831,157.3244,,,,,,151.448,143.356,,,184.7502,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,139.6114,145.3687,4/2/2014
18,18,,,,,,,149.2624,150.1197,154.487,152.5139,,,,,,151.448,143.356,,,184.7761,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.1893,4/2/2014
19,19,,,,,,,149.2478,150.0834,154.8953,153.6255,,,,,,151.448,143.356,,,184.7422,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.518,4/2/2014
20,20,,,,,,,149.2431,150.0677,155.0322,,,,,,,151.448,143.356,,,184.789,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,146.1586,4/2/2014
21,21,,,,,,,150.1449,156.2387,154.797,,,,,,,,143.356,,,184.7279,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,146.2306,4/2/2014
22,22,,,,,,,,,,,,,,,,,143.356,,,184.7471,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,139.2304,146.2985,4/2/2014
23,23,,,,,,,,,,,,,,,,,143.356,,,184.7086,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.8261,150.2218,4/2/2014
0,0,,,,,,,,,,,,,,,,,143.356,,,184.7005,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,,5/2/2014
1,1,,,,,,,,,,,,,,,,,143.356,,,184.7401,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,139.2048,,5/2/2014
2,2,,,,,,,,,,,,,,,,,143.356,,,184.7583,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,139.4257,,5/2/2014
3,3,,,,,,,,,,,,,,,,,,,,184.7005,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,139.8562,,5/2/2014
4,4,,,,,,,,,,,,,,,,,143.356,,,184.6946,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,151.7234,5/2/2014
5,5,,,,,,,,,,,,,,,,,143.356,,,184.655,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.2837,5/2/2014
6,6,,,,,,,,,,,,,,,,,143.356,,,184.6231,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.6734,5/2/2014
7,7,,,,,,,150.6405,157.3343,,,,,,,,,143.356,,,184.6074,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,138.72,146.1327,5/2/2014
8,8,,,,,,,150.0618,150.3165,,,,,,,,,143.356,,,184.6008,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.6287,5/2/2014
9,9,,,,,,,150.0969,150.3147,,,,232.065,,,,151.448,143.356,,,184.6214,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.4032,5/2/2014
10,10,,,,,,,150.1178,150.3066,,162.8968,,232.065,,,,151.448,143.356,,,184.6753,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,144.7524,5/2/2014
11,11,,,,,,,150.1771,150.3452,,153.2897,,232.065,,,,151.448,143.356,,,184.7785,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,139.5119,145.895,5/2/2014
12,12,,,,,,,150.1844,150.3725,,151.6486,,,,,,151.448,143.356,,,184.8294,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,139.1005,145.4511,5/2/2014
13,13,,,,,,,150.246,150.4174,154.8744,151.6567,,,,,,151.448,143.356,,,184.8714,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,144.7146,5/2/2014
14,14,,,,,,,150.2887,150.4792,154.8499,151.6647,,,,,,151.448,143.356,,,184.8976,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,138.72,144.8589,5/2/2014
15,15,,,,160.8228,,,150.3106,150.4632,154.9783,151.6344,,232.065,,,,151.448,143.356,,,184.871,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,138.72,144.759,5/2/2014
16,16,,,,158.6435,,,150.3196,150.2942,154.8899,151.5863,,,,,,151.448,143.356,,,184.6833,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,138.8313,144.9613,5/2/2014
17,17,,,,158.6384,,,150.1291,150.1714,155.2549,151.2486,,,,,,151.448,143.356,,,184.5952,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,139.6982,145.8546,5/2/2014
18,18,,,,158.6376,,,150.053,150.0942,155.263,151.2306,,,,,,151.448,143.356,,,184.5619,,,138.979,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,138.824,145.3679,5/2/2014
19,19,,,,162.1333,,,150.0572,150.1615,155.2859,151.2019,,,,,,151.448,143.356,,,184.6203,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,158.088,156.191,66.857,,66.857,139.7132,146.2388,5/2/2014
20,20,,,,,,,150.0626,150.2202,154.8534,151.298,,,,,,151.448,143.356,,,184.622,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,139.3036,145.8718,5/2/2014
21,21,,,,,,,150.0497,150.4665,,158.8589,,,,,,151.448,143.356,,,184.8269,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,138.72,146.4359,5/2/2014
22,22,,,,,,,151.0283,163.1025,,,,,,,,,143.356,,,184.8132,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,138.8581,146.4394,5/2/2014
23,23,,,,,,,,,,,,,,,,,143.356,,,184.8247,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,139.1813,148.1249,5/2/2014
0,0,,,,,,,,,,,,,,,,,143.356,,,184.913,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,139.5256,,6/2/2014
1,1,,,,,,,,,,,,,,,,,,,,184.8153,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,140.0897,,6/2/2014
2,2,,,,,,,,,,,,,,,,,,,,184.8321,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,140.4146,,6/2/2014
3,3,,,,,,,,,,,,,,,,,,,,184.8948,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,140.4131,,6/2/2014
4,4,,,,,,,,,,,,,,,,,143.356,,,184.9512,,,138.979,,50,33.8242,127.1,127.1,,,,65.006,65.006,,,,,,66.857,,66.857,139.221,155.8397,6/2/2014
5,5,,,,,,,,,,,,,,,,,143.356,,,184.9946,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,147.9278,6/2/2014
6,6,,,,,,,,,,,,,,,,,143.356,,,184.9235,,,138.979,,50,,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.1097,6/2/2014
7,7,,,,,,,150.4994,,,,,,,,,,143.356,,,184.8338,,,138.979,,50,33.8242,127.1,127.1,144.8,,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.1018,6/2/2014
8,8,,,,,,,150.26,152.96,,,,,,,,,143.356,,,184.8521,,,,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.2757,6/2/2014
9,9,,,,,,,150.0058,150.2992,,164.035,,232.065,,,,151.448,143.356,,,184.8629,,,,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.053,6/2/2014
10,10,,,,,,,150.0904,150.3118,,164.035,,,,,,151.448,143.356,,,184.8956,,,,,50,33.8242,127.1,127.1,144.8,144.8,,65.006,65.006,,,,,,66.857,,66.857,138.72,145.778,6/2/2014
