,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
1,01,,,,,,,52.2439,55.8831,,,,,,,,,51.4376,,,56.4784,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,50.55,,,,,,,92.185,,92.185,51.4021,49.8223,4/1/2016
2,02,,,,,,,52.935,53.1488,,,,,,,,,51.4376,,,56.4713,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.4381,49.8359,4/1/2016
3,03,,,,,,,,53.1646,,,,,,,,,51.4376,,,56.4601,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.3765,49.9158,4/1/2016
4,04,,,,,,,52.6138,53.1708,,,,,,,,53.2731,51.4376,,,56.4603,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,53.4,92.185,,92.185,51.3125,49.7917,4/1/2016
5,05,,,,,,,52.2495,53.1606,,,,,,,,,51.4376,,,56.4621,,,,,,40,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.2896,49.7986,4/1/2016
6,06,,,,,,,52.248,53.1549,,,,,,,,53.2731,51.4376,,,56.4639,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.3576,49.8227,4/1/2016
7,07,,,,,,,52.2548,53.16,,57.2086,,,,,,53.2731,51.4376,,,56.4694,,,51.438,,,,116.9836,114.7363,50.279,50.279,,,,90.2407,87.6123,,,,,,54.357,53.4,92.185,,92.185,51.3,49.7563,4/1/2016
8,08,,,,,,,52.2487,53.2291,,54.2406,,,,,,53.2731,51.4376,,,55.3821,,,51.438,,,,116.9836,114.7363,50.279,50.279,,,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.327,49.7695,4/1/2016
9,09,,,,,,,52.2373,53.2135,55.49,53.7681,,,,,,53.2731,51.4376,,,54.6598,,,51.438,,,,116.9836,114.7363,50.279,50.279,,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3094,49.7866,4/1/2016
10,10,,,,,,,52.237,53.1592,55.5609,53.9139,,,,,,53.2731,51.4376,,,54.6622,,,51.438,,,50,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.2942,49.777,4/1/2016
11,11,,63.5342,,,,,52.243,53.1598,55.524,53.9147,,,,,,53.2731,51.4376,,,54.6732,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3098,49.7826,4/1/2016
12,12,,61.4828,,,,,52.2515,53.1889,55.5516,54.0166,,,,,,53.2731,51.4376,,,54.671,,,51.438,,,50,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.307,49.7703,4/1/2016
13,13,,59.556,63.0185,62.0275,,,52.2878,53.2343,55.5684,54.1896,,,,,,53.2731,51.4376,,,54.6688,,,51.438,,,50,116.9836,114.7363,50.279,50.279,,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.2876,49.7487,4/1/2016
14,14,,59.503,59.9681,60.2023,,,52.5121,53.3087,55.5593,54.2693,,,,,,53.2731,51.4376,,,54.6777,,,51.438,,,50,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3058,49.7587,4/1/2016
15,15,,60.0661,59.5042,59.6062,,,52.5088,53.3042,55.5624,54.276,,,,,,53.2731,51.4376,,,54.6742,,,51.438,,,50,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.374,49.837,4/1/2016
16,16,,,60.4848,60.2023,,,52.5308,53.3239,55.5579,54.0727,,,,,,53.2731,51.4376,,,54.6743,,,51.438,,,50,116.9836,114.7363,50.279,50.279,,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3649,49.8274,4/1/2016
17,17,,,,63.6729,,,52.4929,53.2979,55.5562,54.0727,,,,,,53.2731,51.4376,,,54.6756,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.5902,49.8928,4/1/2016
18,18,,61.0065,,60.0897,,,52.4467,53.2737,55.5483,53.9773,,,,,,53.2731,51.4376,,,54.6766,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.2848,49.7647,4/1/2016
19,19,,60.324,,59.8809,,,52.4582,53.2225,55.604,53.92,,,,,,53.2731,51.4376,,,54.6788,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.5345,49.9074,4/1/2016
20,20,,64.05,,63.0438,,,52.4252,53.1665,55.5817,53.92,,,,,,53.2731,51.4376,,,54.6272,,,51.438,,,,116.9836,114.7363,50.279,50.279,,,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.4383,49.8694,4/1/2016
21,21,,,,,,,52.435,53.1546,55.4927,54.8678,,,,,,53.2731,51.4376,,,56.1208,,,51.438,,,,116.9836,114.7363,50.279,50.279,,,,90.2407,87.6123,50.55,50.55,,,,,53.4,92.185,,92.185,51.6475,49.9659,4/1/2016
22,22,,,,,,,52.5375,54.4808,,,,,,,,53.2731,51.4376,,,56.5084,,,51.438,,,,116.9836,114.7363,50.279,50.279,,,,90.2407,87.6123,50.55,50.55,,,,,,92.185,,92.185,51.6356,49.9065,4/1/2016
23,23,,,,,,,,,,,,,,,,,51.4376,,,56.4206,,,51.438,,,,116.9836,114.7363,50.279,50.279,,,,90.2407,87.6123,50.55,50.55,,,,,,92.185,,92.185,51.6344,49.9174,4/1/2016
0,00,,,,,,,,,,,,,,,,,51.4376,,,56.4205,,,51.438,,,,116.9836,114.7363,,50.279,,,,90.2407,87.6123,50.55,50.55,,,,,,92.185,,92.185,51.3172,49.9288,5/1/2016
1,01,,,,,,,53.7353,,,,,,,,,,51.4376,,,56.394,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,50.55,,,,,,92.185,,92.185,51.2848,49.9291,5/1/2016
2,02,,,,,,,52.5871,55.1868,,,,,,,,,51.4376,,,56.4386,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.3831,49.9526,5/1/2016
3,03,,,,,,,52.467,53.2196,,,,,,,,,51.4376,,,56.4408,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.8664,49.9443,5/1/2016
4,04,,,,,,,52.4575,53.2221,,,,,,,,,51.4376,,,56.4397,,,,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.6675,49.9361,5/1/2016
5,05,,,,,,,52.4547,53.2255,,,,,,,,53.2731,51.4376,,,56.4576,,,,,,,116.9836,114.7363,,50.279,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.333,49.9521,5/1/2016
6,06,,,,,,,52.436,53.2043,,,,,,,,53.2731,51.4376,,,56.4633,,,51.438,,,,116.9836,114.7363,,,,,,90.2407,87.6123,,,,,,,,92.185,,92.185,51.5802,49.878,5/1/2016
7,07,,,,,,,52.421,53.2403,,54.8325,,,,,,53.2731,51.4376,,,56.4808,,,51.438,,,,116.9836,114.7363,,50.279,,,,90.2407,87.6123,,,,,,54.357,53.4,92.185,,92.185,51.4215,49.8387,5/1/2016
8,08,,,,,,,52.2101,53.2548,,53.8247,,,,,,53.2731,51.4376,,,55.7592,,,51.438,,,,116.9836,114.7363,50.279,50.279,,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3035,49.7592,5/1/2016
9,09,,,,,,,52.2206,53.1935,,53.8332,,,,,,53.2731,51.4376,,,54.669,,,51.438,,,,116.9836,114.7363,50.279,50.279,,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3071,49.7612,5/1/2016
10,10,,,,,,,52.3888,53.1717,55.5673,53.8793,,,,,,53.2731,51.4376,,,54.6685,,,51.438,,,,116.9836,114.7363,50.279,50.279,,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3406,49.7952,5/1/2016
11,11,,,,,,,52.3901,53.238,55.5587,53.8797,,,,,,53.2731,51.4376,,,54.6757,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3131,49.7614,5/1/2016
12,12,,,,,,,52.2656,53.2842,55.6552,53.9482,,,,,,53.2731,51.4376,,,54.6734,,,51.438,,,,116.9836,114.7363,50.279,50.279,,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3174,49.7899,5/1/2016
13,13,,,,,,,52.2778,53.2927,55.6855,53.9755,,,,,,53.2731,51.4376,,,54.6727,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3414,49.7617,5/1/2016
14,14,,,,61.5718,,,52.2898,53.2947,55.6778,54.0924,,,,,,53.2731,51.4376,,,54.6705,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3192,49.7431,5/1/2016
15,15,,,,59.581,,,52.2947,53.299,55.6673,54.1803,,,,,,53.2731,51.4376,,,54.6735,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.363,49.7732,5/1/2016
16,16,,,,60.9721,,,52.284,53.2947,55.6287,54.1304,,,,,,53.2731,51.4376,,,54.5342,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3636,49.808,5/1/2016
17,17,,,,,,,52.2531,53.3144,55.499,53.9617,,,,,,53.2731,51.4376,,,54.4079,,,51.438,,,,116.9836,114.7363,50.279,50.279,,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.4938,49.8074,5/1/2016
18,18,,,,,,,52.2357,53.2004,55.6576,53.898,,,,,,53.2731,51.4376,,,54.4078,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.3313,49.8215,5/1/2016
19,19,,,,,,,52.2377,53.1951,55.5767,53.8845,,,,,,53.2731,51.4376,,,56.2082,,,51.438,,,,116.9836,114.7363,50.279,50.279,54.39,54.39,,90.2407,87.6123,50.55,50.55,,,,54.357,53.4,92.185,,92.185,51.4135,49.8154,5/1/2016
