,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
9,09,,,,,,,149.4097,151.15,155.4748,154.3819,,,,,,151.256,,,,186.1262,196.047,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,,,,,89.5,140.49,145.8249,3/8/2014
10,10,,,,,,,149.4203,151.1661,,164.4546,,,,,,151.256,,,,186.0646,196.0023,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,,,,,89.5,141.1943,145.068,3/8/2014
11,11,,,,,,,149.4298,151.1641,,155.4552,,,,,,151.256,,,,186.0914,196.0294,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,,,,,89.5,139.7175,145.3111,3/8/2014
12,12,,,,,,,149.4382,151.1984,,153.495,,,,,,151.256,,,,186.1284,196.0529,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,,,,,89.5,139.7175,145.2693,3/8/2014
13,13,,,,,,,149.4591,151.2216,154.942,153.6035,,,,,,151.256,,,,186.1653,196.0568,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,159.016,157.112,,,89.5,139.7175,145.2459,3/8/2014
14,14,,,,,,,149.4933,151.1261,154.5626,153.7706,,,,,,151.256,,,,186.179,196.0828,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,159.016,157.112,,,89.5,139.7175,145.221,3/8/2014
15,15,,,,,,,149.5205,151.2986,154.5795,153.7748,,,,,,151.256,144.2304,,,186.1831,196.092,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,,,,,89.5,139.7327,145.4969,3/8/2014
16,16,,,,,,,149.5373,151.1248,155.8059,153.7748,,,,,,151.256,144.2304,,,186.1271,196.0254,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,,,,,89.5,139.8226,145.8207,3/8/2014
17,17,,,,,,,149.4821,150.8728,,152.4793,,,,,,151.256,144.2304,,,186.0459,196.0294,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,,,,,89.5,140.5981,145.8007,3/8/2014
18,18,,163.5479,164.564,163.9387,168.9348,168.6301,149.7624,150.7088,155.0726,152.1256,,223.144,,,,151.256,144.2304,,,185.176,195.9379,,181.1,,50,,181.81,181.81,,223.89,,87.7702,85.1371,,,,159.016,157.112,,,89.5,139.7297,145.565,3/8/2014
19,19,,159.8356,159.3966,159.9691,160.6179,162.0114,149.9265,150.6713,154.5293,151.7188,,,,,,151.256,144.2304,,,179.582,195.949,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,159.016,157.112,,,89.5,140.18,145.8306,3/8/2014
20,20,,160.1975,159.3817,159.9836,163.7665,165.3992,149.9845,150.7116,154.1274,151.4844,,,,,,151.256,144.2304,,,181.0419,196.0195,,181.1,,50,,,181.81,,,,87.7702,85.1371,,,,159.016,157.112,,,89.5,140.7326,145.7504,3/8/2014
21,21,,159.7769,162.0158,160.6011,,,149.8794,150.7238,154.1771,151.5047,,,,,,151.256,144.2304,,,186.1041,196.0765,,,,50,,,181.81,,,,87.7702,85.1371,,,,159.016,157.112,,,89.5,140.7596,145.5996,3/8/2014
22,22,,163.1189,,169.6133,,,149.4871,150.7041,154.1858,151.4416,,,,,,151.256,144.2304,,,185.866,195.9744,,,,50,,,181.81,,,,87.7702,85.1371,,,,159.016,157.112,,,89.5,140.1227,145.3136,3/8/2014
23,23,,,,,,,149.4613,150.6829,154.147,151.3998,,,,,,151.256,144.2304,,,185.904,195.9969,,,,50,,,181.81,,,,87.7702,85.1371,,,,,,,,89.5,139.7175,145.122,3/8/2014
0,00,,,,,,,149.6924,150.5236,154.2984,151.5639,,,,,,151.0844,144.0579,,,185.7633,195.7466,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,139.875,145.2798,4/8/2014
1,01,,,,,,,149.8375,150.4867,,151.7141,,,,,,151.0844,144.0579,,,185.7305,195.8162,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,139.5778,145.0895,4/8/2014
2,02,,,,,,,149.8411,150.6981,155.1085,151.7141,,,,,,151.0844,144.0579,,,185.6103,195.669,,,,50,,,178.65,,,,87.7702,85.1371,,,,,,,,89.5,140.6591,145.114,4/8/2014
3,03,,,,,,,150.2191,150.7198,154.5741,151.7354,,,,,,151.0844,,,,185.6226,195.7017,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,139.6465,144.9707,4/8/2014
4,04,,,,165.8899,,,149.867,150.7428,154.5704,151.7879,,,,,,151.0844,,,,185.606,195.696,,,,50,,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5778,144.9827,4/8/2014
5,05,,,,162.2185,,,149.8517,150.7474,154.5763,151.802,,,,,,151.0844,,,,185.5947,195.6569,,,,50,,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.3918,145.5095,4/8/2014
6,06,,167.3661,,,,,150.1406,150.7405,154.5586,151.7936,,,,,,151.0844,144.0579,,,185.5821,195.6524,,,,50,,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.9396,145.1956,4/8/2014
7,07,,169.5456,167.5919,,,,150.6744,150.7481,154.835,152.1564,,,,,,151.0844,144.0579,,,185.7601,195.627,,,,50,,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.7556,144.9981,4/8/2014
8,08,,160.2434,159.2324,167.6144,163.2767,164.8702,150.7033,150.8702,155.0077,152.1963,,,,,,151.0844,144.0579,,,185.8379,195.6025,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,144.9858,4/8/2014
9,09,,159.6125,159.2381,165.8614,160.467,161.851,150.5333,150.9902,155.0549,152.2062,,,,,,151.0844,144.0579,,,181.0408,188.4472,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,145.1852,4/8/2014
10,10,,161.0665,159.1958,165.8495,160.4363,161.8077,150.7148,151.0105,155.0611,152.3422,225.623,225.623,,,,151.0844,144.0579,,,179.5741,183.0965,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,144.9757,4/8/2014
11,11,,160.7095,159.2038,165.8249,160.4386,161.857,150.0294,151.0411,155.0214,152.4318,225.623,225.623,,,,151.0844,144.0579,,,179.5691,182.9229,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,144.8992,4/8/2014
12,12,,160.9876,159.2196,165.8808,160.4691,161.8365,150.0358,150.9329,155.0264,152.5372,225.623,225.623,,,,151.0844,144.0579,,,179.5613,182.7654,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,145.3622,4/8/2014
13,13,,160.8263,159.2382,165.8294,160.5043,161.9027,150.0556,150.9083,155.0349,152.6426,225.623,225.623,,,,151.0844,144.0579,,,179.5802,182.6731,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,145.1202,4/8/2014
14,14,,160.3184,159.3622,165.88,160.5411,161.9281,150.163,150.9808,155.0471,152.4848,225.623,225.623,,,,151.0844,144.0579,,,179.5737,182.5325,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,144.9888,4/8/2014
15,15,,160.3486,159.4085,165.8422,160.5091,162.0184,150.1868,150.9517,155.0246,152.5011,225.623,225.623,,,,151.0844,144.0579,,,179.5629,182.5609,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,144.9512,4/8/2014
16,16,,159.8997,159.4729,164.2215,160.5881,162.2414,150.9104,150.9549,155.0364,152.3947,225.623,225.623,,,,151.0844,144.0579,,,179.4732,183.2908,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.735,145.4777,4/8/2014
17,17,,160.1135,164.3191,160.7815,169.6214,172.4181,150.4835,150.9481,155.0658,152.3331,,,,,,151.0844,144.0579,,,183.3898,194.6119,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.1404,145.3905,4/8/2014
18,18,,160.1095,159.1924,160.7114,160.6293,162.1073,149.956,150.8093,154.7475,152.3331,,225.623,,,,151.0844,144.0579,,,183.9937,195.84,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.0237,145.2891,4/8/2014
19,19,,159.5113,159.206,160.7202,160.5676,163.6822,149.822,150.7675,154.5089,151.613,,225.623,,,,151.0844,144.0579,,,185.6901,195.651,,,160.08,50,,,178.65,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.9661,145.4533,4/8/2014
20,20,,160.0566,164.598,160.7389,168.8608,,149.8125,150.7637,154.5596,151.4744,,,,,,151.0844,144.0579,,,185.8595,195.8022,,,,50,,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.8471,145.3841,4/8/2014
21,21,,172.9941,,164.4848,,,149.8196,150.655,154.5927,151.4987,,,,,,151.0844,144.0579,,,185.7401,195.6979,,,,50,,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.7899,145.1789,4/8/2014
22,22,,,,,,,149.833,150.539,154.8574,151.517,,,,,,151.0844,144.0579,,,185.6325,195.7418,,,,50,,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,145.6359,4/8/2014
23,23,,,,,,,149.8163,150.5364,155.4048,154.6825,,,,,,151.0844,144.0579,,,185.5375,195.7751,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,140.1064,145.4426,4/8/2014
0,00,,,,,,,149.8132,150.5339,,154.5827,,,,,,151.0844,144.0579,,,185.6718,195.5361,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,140.0716,145.3374,5/8/2014
1,01,,,,,,,149.8177,150.5491,,158.4025,,,,,,151.0844,144.0579,,,185.6701,195.6548,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,139.8813,145.6844,5/8/2014
2,02,,,,,,,149.8448,154.417,,,,,,,,151.0844,144.0579,,,185.6021,195.8098,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,140.3804,145.5708,5/8/2014
3,03,,,,,,,149.7329,153.0254,,,,,,,,151.0844,144.0579,,,185.6117,195.4946,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,140.5675,145.6506,5/8/2014
4,04,,,,,,,149.8653,150.9402,,,,,,,,,144.0579,,,185.6346,195.8337,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,140.7077,145.7678,5/8/2014
5,05,,,,,,,149.9516,155.1983,,,,,,,,,144.0579,,,185.6427,195.8157,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,140.2471,145.5478,5/8/2014
6,06,,,,,,,149.7524,153.159,,,,,,,,,144.0579,,,185.6451,195.5951,,,,50,,,,,,,87.7702,85.1371,,,,,,,,89.5,140.4712,145.2774,5/8/2014
7,07,,,,,,,149.7755,150.988,,164.802,,,,,,151.0844,144.0579,,,185.6545,195.8797,,,,50,33.8242,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.8905,145.1088,5/8/2014
8,08,,168.2754,,163.6429,,,149.8236,150.8977,155.5023,157.2951,,225.623,,,,151.0844,144.0579,,,185.6564,196.0879,,,160.08,50,33.8242,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.0714,145.1855,5/8/2014
9,09,,160.6866,165.7335,160.7499,,,149.9207,150.88,,153.3535,,,,,,151.0844,144.0579,,,185.6437,196.0874,,,160.08,50,33.8242,,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,145.085,5/8/2014
10,10,,160.8216,160.3606,160.7254,164.023,165.0216,149.8659,150.8406,,153.2598,,225.623,,,,151.0844,144.0579,,,185.6092,195.9555,,,160.08,50,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,145.0433,5/8/2014
11,11,,160.9614,160.3642,160.7279,160.4741,164.9995,151.7287,150.8718,155.4688,153.1695,225.623,225.623,,,,151.0844,144.0579,,,184.713,195.9579,,,160.08,,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.381,145.248,5/8/2014
12,12,,161.2339,160.4486,160.7354,160.4994,161.8245,149.9815,150.9339,155.1637,153.3359,,225.623,,,,151.0844,144.0579,,,179.3738,196.1309,,,160.08,,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.4016,145.5582,5/8/2014
13,13,,161.246,160.4417,160.7144,161.0628,162.369,150.0456,150.9423,155.0691,153.2866,,225.623,,,,151.0844,144.0579,,,179.5767,196.1416,,,160.08,,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.758,145.2823,5/8/2014
14,14,,161.7156,160.8123,160.7859,160.5778,162.0569,150.1009,150.9869,155.5014,153.3795,,225.623,,,,151.0844,144.0579,,,179.5757,196.058,,,160.08,50,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.1158,145.3805,5/8/2014
15,15,,161.709,159.623,160.7859,160.4903,162.005,150.6884,150.965,,152.7769,,225.623,,,,151.0844,144.0579,,,179.3599,195.9355,,,160.08,50,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.8788,145.1638,5/8/2014
16,16,,160.2568,159.2593,160.8029,160.4897,161.8871,150.4766,150.9846,,152.4433,,,,,,151.0844,144.0579,,,179.1389,196.0957,,,160.08,50,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.5456,145.3204,5/8/2014
17,17,,160.0069,159.2571,160.7948,163.6238,165.4658,150.9098,150.9702,,151.9222,,,,,,151.0844,144.0579,,,185.5153,195.996,,,,50,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.2946,145.7834,5/8/2014
18,18,,160.0246,159.1928,160.7418,162.7138,164.6022,149.7568,150.9159,155.358,151.3112,,,,,,151.0844,144.0579,,,184.9236,195.9447,,,,50,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,139.7048,145.0046,5/8/2014
19,19,,159.9258,159.2118,160.7271,160.4701,164.3412,149.731,150.8314,155.0406,151.3103,,,,,,151.0844,144.0579,,,180.1295,196.219,,,,50,,178.65,,,,,87.7702,85.1371,,,,158.833,156.93,,,89.5,140.1344,145.5535,5/8/2014
