,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
1,01,,,,,,,,,,,,,,,,,212.329,223.2673,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.7248,166.9978,2/2/2012
2,02,,,,,,,,,,,,,,,163.206,,212.329,223.37,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.5744,166.9978,2/2/2012
3,03,,,,,,,,,,,,,,,163.206,,212.329,223.3908,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,,2/2/2012
4,04,,,,,,,,,,,,,,,,,212.329,223.3086,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4096,166.9978,2/2/2012
5,05,,,,,,,,,,,,,,,,,212.329,223.4425,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.5703,166.8465,2/2/2012
6,06,,,,,,,174.1815,,,,,,,,,,212.329,223.325,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.6367,163.9723,2/2/2012
7,07,,,,,,,169.6735,,,,,,,,163.206,,212.329,223.4212,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.5564,163.9723,2/2/2012
8,08,196.532,,196.511,,,,169.9205,,172.0305,,,,,,163.206,,212.329,223.3665,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
9,09,196.511,,196.511,,194.8584,175.141,170.1522,,170.4792,,,,,170.552,163.206,,212.329,223.3241,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
10,10,196.697,,196.511,,194.8317,175.1172,170.1691,,170.7567,,,,,170.552,163.206,,212.329,223.0337,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
11,11,196.6625,,196.511,,194.4928,175.141,170.1935,,170.7894,,,,,170.552,163.206,,212.329,223.1643,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
12,12,196.697,,196.511,,194.2732,175.141,169.9603,,170.7603,,,,,170.552,163.206,,212.329,223.0956,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,165.0088,2/2/2012
13,13,,,196.511,,194.2712,175.141,169.9484,,170.7749,,,,,170.552,163.206,,212.329,223.1465,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
14,14,,,196.511,,194.7093,175.141,169.9076,,170.3902,,,,,170.552,163.206,,212.329,223.1531,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
15,15,,,196.511,,197.907,175.141,169.6411,,170.2781,,,,,170.552,163.206,,212.329,223.1852,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.3998,163.9723,2/2/2012
16,16,,,196.511,,,175.141,169.6859,,170.2825,,,,,170.552,163.206,,212.329,223.2245,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
17,17,,,196.3797,,,175.141,169.662,,169.887,,,,,170.552,163.206,,212.329,223.2872,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
18,18,,,195.7711,,,175.141,169.6346,172.2869,169.712,,,,,170.552,163.206,,212.329,223.3174,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
19,19,,,195.7936,,,175.1327,169.6245,171.8214,169.7164,,,,,170.552,163.206,,212.329,223.4092,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
20,20,,,196.4824,,,175.1133,174.1216,,169.7291,,,,,170.552,163.206,,212.329,223.5092,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9723,2/2/2012
21,21,,,196.5,,,175.1111,195.4719,,169.7268,,,,,,163.206,,212.329,223.4497,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4101,163.9723,2/2/2012
22,22,,,196.3184,,,175.1025,,,175.0935,,,,,,,,212.329,223.4497,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4746,163.9723,2/2/2012
23,23,,,196.511,,,175.0998,,,,,,,,,,,212.329,223.4425,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.5396,163.9723,2/2/2012
0,00,,,196.511,,,175.1033,,,,,,,,,,,212.329,223.3846,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.5382,163.9723,3/2/2012
1,01,,,196.511,,,175.0928,,,,,,,,,,,212.329,223.31,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.5792,,3/2/2012
2,02,,,196.511,,,175.1006,,,,,,,,,,,212.329,223.097,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.562,,3/2/2012
3,03,,,196.511,,,175.0949,,,,,,,,,,,212.329,223.0352,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.5904,,3/2/2012
4,04,,,196.511,,,175.1006,,,,,,,,,,,212.329,222.9446,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.5793,,3/2/2012
5,05,,,196.511,,,175.1073,,,,,,,,,163.206,,212.329,222.9633,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.5049,,3/2/2012
6,06,,,196.511,,,175.0933,,,,,,,,,163.206,,212.329,223.2862,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,166.9978,3/2/2012
7,07,,,196.4924,,,175.1046,,,172.5183,,,,,,163.206,,212.329,223.1894,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,165.6755,3/2/2012
8,08,,,196.4992,,,175.111,172.195,,170.2657,,,,,,163.206,,212.329,223.0954,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,165.6531,3/2/2012
9,09,,,196.511,,,174.7529,169.6327,,170.2786,,,,,170.552,163.206,,212.329,223.128,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,165.6531,3/2/2012
10,10,,,196.5074,,,173.715,169.7845,,170.3349,,,,,170.552,163.206,,212.329,223.1455,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,165.6531,3/2/2012
11,11,,,196.511,,,172.9032,169.8936,,170.7781,,,,,170.552,163.206,,212.329,223.2894,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,165.6531,3/2/2012
12,12,,,196.511,,,172.6365,169.737,,169.8728,,,,,170.552,163.206,,212.329,223.5398,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,165.6502,3/2/2012
13,13,,,196.511,,,173.1558,169.8277,,170.3084,,,,,170.552,163.206,,212.329,223.3525,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9369,3/2/2012
14,14,,,196.511,,,174.0227,169.7663,,170.3302,,,,,170.552,163.206,,212.329,222.9198,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9369,3/2/2012
15,15,,,196.511,,,174.0117,169.7858,,170.9529,,,,,170.552,163.206,,212.329,222.8242,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9369,3/2/2012
16,16,,,196.511,,,174.0172,169.6289,,171.1734,,,,,170.552,163.206,,212.329,223.1477,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9369,3/2/2012
17,17,,,196.511,,,174.021,169.6259,,169.7883,,,,,170.552,163.206,,212.329,223.0579,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,159.1386,164.8546,3/2/2012
18,18,,,196.484,,,174.0081,169.6178,,169.7202,,,,,170.552,163.206,,212.329,222.8701,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9369,3/2/2012
19,19,,,196.5025,,,174.0103,169.6204,,169.6972,,,,,170.552,163.206,,212.329,222.8396,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9369,3/2/2012
20,20,,,196.5023,,,174.019,169.5997,,169.6753,,,,,170.552,163.206,,212.329,223.1244,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9369,3/2/2012
21,21,,,196.511,,,174.0204,178.4723,,169.7117,,,,,,163.206,,212.329,223.1755,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.45,164.5777,3/2/2012
22,22,,,196.511,,,174.0078,,,174.9239,,,,,,163.206,,212.329,223.4782,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.6358,164.8746,3/2/2012
23,23,,,196.511,,,174.0151,,,,,,,,,163.206,,212.329,223.3244,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.5605,166.0718,3/2/2012
0,00,,,196.511,,,173.9884,,,,,,,,,,,212.329,223.3748,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4471,167.3516,4/2/2012
1,01,,,196.4897,,,173.9986,,,,,,,,,,,212.329,223.469,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4728,,4/2/2012
2,02,,,196.4755,,,173.9972,,,,,,,,,,,212.329,223.3679,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4933,,4/2/2012
3,03,,,196.4755,,,174.0015,,,,,,,,,,,212.329,223.3222,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4677,,4/2/2012
4,04,,,196.4755,,,174.0041,,,,,,,,,,,212.329,223.3818,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4911,164.8746,4/2/2012
5,05,,,196.4755,,,173.9906,,,,,,,,,,,212.329,223.3535,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4993,164.1539,4/2/2012
6,06,,,196.4755,,,173.9984,,,,,,,,,,,212.329,223.3186,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4897,164.91,4/2/2012
7,07,,,196.5004,,,173.9933,,,,,,,,,,,212.329,223.4401,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.5128,163.9546,4/2/2012
8,08,,,196.511,,,173.9933,,,173.5893,,,,,,,,212.329,223.4096,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.5035,163.9546,4/2/2012
9,09,,,196.511,,,173.9956,,,169.7252,,,,,,,,212.329,223.4265,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4946,163.9546,4/2/2012
10,10,,,196.511,,,173.9768,,,169.7357,,,,,,,,212.329,223.3291,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4801,163.9546,4/2/2012
11,11,,,196.511,,,174.0033,,,169.7368,,,,,170.552,,,212.329,222.9651,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4871,163.9546,4/2/2012
12,12,,,196.511,,,174.0076,,,169.7236,,,,,170.552,,,212.329,222.9807,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4981,163.9546,4/2/2012
13,13,,,196.511,,,174.059,,,169.7346,,,,,170.552,163.206,,212.329,222.8616,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4916,163.9546,4/2/2012
14,14,,,196.511,,,175.1242,,,169.727,,,,,170.552,163.206,,212.329,222.7478,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4708,163.9546,4/2/2012
15,15,,,196.511,,,175.1027,,,169.7473,,,,,,163.206,,212.329,223.0332,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,4/2/2012
16,16,,,196.511,,,175.0943,,,169.7246,,,,,,163.206,,212.329,223.1629,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,4/2/2012
17,17,,,196.511,,,175.1014,198.9697,,169.7191,,,,,,163.206,,212.329,223.2551,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.9827,164.9855,4/2/2012
18,18,,,196.511,,,175.1029,171.0779,,169.7331,,,,,170.552,163.206,,212.329,223.3824,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,4/2/2012
19,19,,,196.511,,,175.1168,169.9266,,169.71,,,,,170.552,163.206,,212.329,223.4098,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,4/2/2012
20,20,,,196.511,,,175.1176,169.9257,,169.712,,,,,170.552,163.206,,212.329,223.4213,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,4/2/2012
21,21,,,,,,175.1093,181.4162,,171.1962,,,,,,163.206,,212.329,223.4858,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,4/2/2012
22,22,,,,,,175.1076,,,181.1328,,,,,,163.206,,212.329,223.4702,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,4/2/2012
23,23,,,,,,175.105,,,,,,,,,163.206,,212.329,223.4125,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.399,166.1396,4/2/2012
0,00,,,,,,175.1042,,,,,,,,,163.206,,212.329,223.6542,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.5772,167.3162,5/2/2012
1,01,,,,,,175.1073,,,,,,,,,163.206,,212.329,223.4842,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.4754,,5/2/2012
2,02,,,,,,175.1134,,,,,,,,,163.206,,212.329,223.3632,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.399,,5/2/2012
3,03,,,,,,175.1053,,,,,,,,,163.206,,212.329,223.2681,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.399,,5/2/2012
4,04,,,,,,175.1036,,,,,,,,,163.206,,212.329,223.328,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.399,,5/2/2012
5,05,,,,,,175.0991,,,,,,,,,163.206,,212.329,223.229,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.399,172.7204,5/2/2012
6,06,,,,,,175.1003,,,,,,,,,163.206,,212.329,223.3246,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.8899,167.8794,5/2/2012
7,07,,,,,,175.1144,,,,,,,,,163.206,,212.329,223.397,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.9725,165.5609,5/2/2012
8,08,,,,,,175.1071,,,,,237.969,,,,163.206,,212.329,223.3343,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.9936,163.9546,5/2/2012
9,09,,,,,,175.1072,,,,237.969,237.969,,,,163.206,,212.329,223.2817,,50,33.151,162.111,162.111,169.29,169.29,63.371,,,,,,,,61.885,61.885,159.037,163.9546,5/2/2012
10,10,,,,,,175.099,,,,,,,,,163.206,,212.329,223.3082,,50,33.151,162.111,162.111,169.29,169.29,63.371,,,,,,,,61.885,61.885,158.399,163.9546,5/2/2012
11,11,,,,,,175.1144,,,,237.969,237.969,,,,163.206,,212.329,223.2028,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,173.397,,,61.885,61.885,159.3923,163.791,5/2/2012
12,12,,,,,,175.1186,,,,237.969,237.969,,,,163.206,,212.329,223.0858,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,173.397,,,61.885,61.885,158.6313,163.9051,5/2/2012
13,13,,,,,,171.9577,,,,,,,,,163.206,,212.329,223.0583,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9369,5/2/2012
14,14,,,,,,175.115,,,,,,,,,163.206,,212.329,223.5171,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.3994,164.5051,5/2/2012
15,15,,,,,,175.1196,,,,,,,,,163.206,,212.329,223.5838,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.3999,164.7136,5/2/2012
16,16,,,,,,175.1158,,,,,,,,,163.206,,212.329,223.3074,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,165.1211,5/2/2012
17,17,,,,,,175.1108,,,186.422,,,,,,163.206,,212.329,223.2375,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,5/2/2012
18,18,,,,,,175.111,173.0059,,171.2517,,,,,170.552,163.206,,212.329,223.2165,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,5/2/2012
19,19,,,,,,175.1179,169.6741,,169.7189,,,,,170.552,163.206,,212.329,223.2814,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.399,163.9546,5/2/2012
20,20,,,,,,175.1241,170.8517,,169.7414,,,,,170.552,163.206,,212.329,223.2814,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.7389,164.3368,5/2/2012
21,21,,,,,,175.121,183.8979,,172.4197,,,,,,163.206,,212.329,223.2814,,50,33.151,162.111,162.111,169.29,169.29,63.371,63.371,,,,,,,61.885,61.885,158.3997,163.9546,5/2/2012
22,22,,,,,,175.1145,,,185.5137,,,,,,163.206,,212.329,223.4846,,50,33.151,162.111,162.111,,169.29,63.371,63.371,,,,,,,61.885,61.885,158.4107,164.0619,5/2/2012
23,23,,,,,,175.1157,,,,,,,,,163.206,,212.329,223.7215,,50,33.151,162.111,162.111,,,63.371,63.371,,,,,,,61.885,61.885,158.8971,165.5878,5/2/2012
0,00,,,,,,177.3544,,,,,,,,,165.384,,215.2,226.6447,,50,33.151,160.321,160.321,,,63.371,63.371,,,,,,,61.885,61.885,160.569,,6/2/2012
1,01,,,,,,177.3546,,,,,,,,,165.384,,215.2,226.573,,50,33.151,160.321,160.321,,,63.371,63.371,,,,,,,61.885,61.885,160.7799,,6/2/2012
2,02,,,,,,177.3499,,,,,,,,,165.384,,215.2,226.6427,,50,33.151,160.321,160.321,,,63.371,63.371,,,,,,,61.885,61.885,161.0646,,6/2/2012
3,03,,,,,,177.3496,,,,,,,,,165.384,,215.2,226.6427,,50,33.151,160.321,160.321,,,63.371,63.371,,,,,,,61.885,61.885,160.8772,,6/2/2012
4,04,,,,,,177.3508,,,,,,,,,165.384,,215.2,226.6427,,50,33.151,160.321,160.321,,,63.371,63.371,,,,,,,61.885,61.885,160.5982,167.0404,6/2/2012
5,05,,,,,,177.3467,,,,,,,,,165.384,,215.2,226.6772,,50,33.151,160.321,160.321,,,63.371,63.371,,,,,,,61.885,61.885,161.0759,166.8537,6/2/2012
6,06,,,,,,177.3479,,,,,,,,,165.384,,215.2,226.6177,,50,33.151,160.321,160.321,,,63.371,63.371,,,,,,,61.885,61.885,160.569,166.1071,6/2/2012
7,07,,,,,,177.3566,,,175.9944,,,,,,165.384,,215.2,226.3257,,50,33.151,160.321,160.321,,167.59,63.371,63.371,,,,,,,61.885,61.885,160.5783,166.1071,6/2/2012
8,08,,,,,,177.3695,175.4666,,172.4269,,,,,172.719,165.384,,215.2,226.2234,,50,33.151,160.321,160.321,,167.59,63.371,63.371,,,,,,,61.885,61.885,160.569,167.0937,6/2/2012
9,09,,,,,,,171.9608,,172.4587,,,,,172.719,165.384,,215.2,226.1819,,50,33.151,160.321,160.321,,167.59,63.371,63.371,,,,,,,61.885,61.885,160.5709,167.1517,6/2/2012
10,10,,,,,,,172.1449,,172.4607,,,,,172.719,165.384,,215.2,226.3524,,50,33.151,160.321,160.321,167.59,167.59,63.371,63.371,,,,,,,61.885,61.885,160.5697,166.1071,6/2/2012
11,11,,,,,,173.4846,172.3283,,172.3758,,,,,172.719,165.384,,215.2,226.1673,,50,33.151,160.321,160.321,167.59,167.59,63.371,63.371,,,,,,,61.885,61.885,160.569,166.1071,6/2/2012
12,12,,,,,,172.2352,172.0868,,171.8841,,,,,172.719,165.384,,215.2,226.1673,,50,33.151,160.321,160.321,167.59,167.59,63.371,63.371,,,,,,,61.885,61.885,160.569,166.1071,6/2/2012
13,13,,,,,,172.2733,172.0938,,172.3606,,,,,172.719,165.384,,215.2,226.1673,,50,33.151,160.321,160.321,167.59,167.59,63.371,63.371,,,,,,,61.885,61.885,160.569,166.1071,6/2/2012
14,14,,,,,,172.3086,172.0965,,172.7775,,,,,172.719,165.384,,215.2,226.1616,,50,33.151,160.321,160.321,167.59,167.59,63.371,63.371,,,,,,,61.885,61.885,160.569,166.0897,6/2/2012
15,15,,,,,,172.2848,172.0284,,172.9322,,,,,172.719,165.384,,215.2,226.2404,,50,33.151,160.321,160.321,167.59,167.59,63.371,63.371,,,,,,,61.885,61.885,160.569,166.0891,6/2/2012
