,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
16,16,,108.1736,,,,116.884,96.8666,97.8925,101.1815,98.5439,,,,,,97.8955,96.2912,,,115.3619,121.6965,,100.72,100.72,,66.12,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.1528,93.8527,1/7/2015
17,17,,,,,,116.884,96.866,97.8457,,98.606,,,,,,97.8955,96.2912,,,115.562,121.7005,,100.72,100.72,,70,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.2158,93.8553,1/7/2015
18,18,,,,,,116.8776,96.8383,97.7309,100.9016,98.606,,,,,,97.8955,96.2912,,,115.5226,121.45,,100.72,100.72,,,,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.0981,93.8507,1/7/2015
19,19,,,,,,116.884,96.6223,97.5397,101.0132,98.606,,,,,,97.8955,96.2912,,,115.5037,121.7046,,100.72,100.72,,,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.1421,93.8313,1/7/2015
20,20,,,,,,116.884,96.4929,97.5533,101.1607,100.3166,,,,,,97.8955,96.2912,,,115.4613,121.5681,,100.72,100.72,,,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.0497,93.8299,1/7/2015
21,21,,,,,,116.884,96.5003,97.8435,101.08,,,,,,,97.8955,96.2912,,,115.3824,121.5321,,,100.72,,,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.174,93.8502,1/7/2015
22,22,,,,,,116.884,96.4974,101.8874,,,,,,,,97.8955,96.2912,,,115.3669,121.6882,,,100.72,,,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.2103,93.8593,1/7/2015
23,23,,,,,,116.884,96.4897,109.1168,,,,,,,,,96.2912,,,115.3559,121.7052,,,100.72,,,,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1263,93.7917,1/7/2015
0,0,,,,,,116.884,96.485,,,,,,,,,,96.2912,,,115.4463,121.658,,,100.72,,,,,,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1666,93.8312,2/7/2015
1,1,,,,,,116.884,96.4777,,,,,,,,,,,,,115.4339,121.5452,,,100.72,,,,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.399,93.8442,2/7/2015
2,2,,,,,,116.884,96.4683,,,,,,,,,,,,,115.3943,121.5672,,,100.72,,75,,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.1322,94.5797,2/7/2015
3,3,,,,,,116.884,97.1709,,,,,,,,,,,,,115.397,121.6276,,,100.72,,74.35,,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.1432,94.9533,2/7/2015
4,4,,,,,,116.884,,,,,,,,,,,,,,115.4163,121.6183,,,100.72,,,,,,96.86,99.83,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.0452,94.2443,2/7/2015
5,5,,,,,,116.884,,,,,,,,,,,,,,115.4078,121.659,,,100.72,,,116.9836,,,96.86,99.83,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.3603,93.819,2/7/2015
6,6,,,,,,116.884,99.4679,,,,,,,,,,,,,115.4356,121.7137,,,100.72,,63.78,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.1681,93.8224,2/7/2015
7,7,,,,,,116.884,96.8155,107.2537,,,,,,,,,96.2912,,,115.4694,121.7653,,,100.72,,64.8,116.9836,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.104,93.8376,2/7/2015
8,8,,,,,,116.884,96.4337,97.977,,,,,,,,97.8955,96.2912,,,115.5113,121.7998,,,100.72,,68.63,116.9836,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.0269,93.8966,2/7/2015
9,9,,,,,,116.884,96.4245,97.9711,,,,,,,,97.8955,96.2912,,,115.5341,121.8441,,,100.72,,64.88,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,,92.185,,92.185,95.9739,93.8613,2/7/2015
10,10,,,,,,116.884,96.4415,97.8854,,100.5336,,,,,,97.8955,96.2912,,,115.5202,121.9575,,,100.72,,68.13,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.0845,93.8362,2/7/2015
11,11,,,,,,116.884,96.4738,97.9738,101.2442,98.3273,,,,,,97.8955,96.2912,,,115.5495,121.931,,,100.72,,68.12,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.0051,93.8002,2/7/2015
12,12,,,,,,116.884,96.5134,97.9785,101.2862,98.5371,,,,,,97.8955,96.2912,,,115.5171,121.8761,,,100.72,,67.9,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.1646,93.8012,2/7/2015
13,13,,112.3932,,,,116.884,96.5484,97.999,101.2693,98.606,,,,,,97.8955,96.2912,,,115.5152,121.855,,,100.72,,68.15,,,96.86,96.86,99.83,,,90.2407,87.6123,,97.98,,,,102.019,100.631,92.185,,92.185,96.0025,93.7987,2/7/2015
14,14,,110.1796,,109.362,,116.884,96.5624,97.9794,100.7431,98.606,,,,,,97.8955,96.2912,,,115.5048,121.868,,,100.72,,68.15,,,96.86,96.86,99.83,,,90.2407,87.6123,,97.98,,,,102.019,100.631,92.185,,92.185,96.2056,93.8465,2/7/2015
15,15,,,,106.8589,,116.884,96.6973,97.8204,100.8556,98.5977,,,,,,97.8955,96.2912,,,115.525,121.7421,,,100.72,,66.11,116.9836,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,95.9739,93.8547,2/7/2015
16,16,,,,113.351,,116.884,97.0322,97.7494,101.07,98.7408,,,,,,97.8955,96.2912,,,115.497,121.6865,,,100.72,,58.64,116.9836,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,100.631,92.185,,92.185,95.987,93.8223,2/7/2015
17,17,,,,,,116.884,97.7443,97.7811,,103.9532,,,,,,97.8955,96.2912,,,115.4559,121.6844,,,100.72,,75,116.9836,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1213,93.8548,2/7/2015
18,18,,,,,,116.884,96.7922,98.1178,101.0433,99.7265,,,,,,97.8955,96.2912,,,115.5457,121.6426,,,100.72,,,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.0794,93.8222,2/7/2015
19,19,,,,,,116.884,96.469,98.1027,100.7011,98.3263,,,,,,97.8955,96.2912,,,115.4119,121.6509,,,100.72,,,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.115,93.8353,2/7/2015
20,20,,,,,,116.884,96.4888,98.0996,101.0538,98.9608,,,,,,97.8955,96.2912,,,115.3594,121.7215,,,100.72,,,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,100.631,92.185,,92.185,96.1148,93.8413,2/7/2015
21,21,,,,,,116.884,96.4961,98.0977,,105.0354,,,,,,97.8955,96.2912,,,115.3595,121.7275,,,100.72,,,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.1118,93.8213,2/7/2015
22,22,,,,,,116.884,96.7106,99.2231,,,,,,,,97.8955,96.2912,,,115.4265,121.7197,,,100.72,,,116.9836,,96.86,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.1761,94.0057,2/7/2015
23,23,,,,,,116.884,98.8503,106.2094,,,,,,,,97.8955,96.2912,,,115.3033,121.6227,,,100.72,,75,116.9836,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.0955,93.8266,2/7/2015
0,0,,,,,,116.884,,,,,,,,,,,96.2912,,,115.3355,121.6125,,,100.72,,80,116.9836,,96.86,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.308,93.8314,3/7/2015
1,1,,,,,,116.884,,,,,,,,,,,,,,115.3967,121.5944,,,,,80,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.293,94.1627,3/7/2015
2,2,,,,,,116.884,,,,,,,,,,,,,,115.3741,121.5137,,,,79.6,80,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.1523,94.6918,3/7/2015
3,3,,,,,,116.884,,,,,,,,,,,,,,115.4567,121.6091,,,,79.54,80,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.0051,94.6954,3/7/2015
4,4,,,,,,116.884,,,,,,,,,,,,,,115.5746,121.6729,,,,,80,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,95.9981,94.6919,3/7/2015
5,5,,,,,,116.884,,,,,,,,,,,,,,115.5372,121.6989,,,,,80,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.0789,94.6989,3/7/2015
6,6,,,,,,116.884,,,,,,,,,,,,,,115.4005,121.7085,,,,80.59,54.52,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.2389,94.3493,3/7/2015
7,7,,,,,,116.884,99.6091,111.7162,,,,,,,,,96.2912,,,115.3743,121.71,,,100.72,80.87,59.9,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.0747,93.8279,3/7/2015
8,8,,,,,,116.884,96.9586,101.0035,,,,,,,,97.8955,96.2912,,,115.3556,121.6874,,,100.72,80.93,59.56,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1849,93.8671,3/7/2015
9,9,,,,,,116.884,96.4272,98.5812,,,,,,,,97.8955,96.2912,,,115.4313,121.7626,,,100.72,80.8,59.52,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1312,93.8444,3/7/2015
10,10,,,,,,116.884,96.4633,98.5871,101.07,,,,,,,97.8955,96.2912,,,115.4521,121.8145,,,100.72,,68.85,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.0379,93.8067,3/7/2015
11,11,,108.1171,,,,116.884,96.5013,98.4478,100.8696,,,,,,,97.8955,96.2912,,,115.4889,121.6122,,,100.72,,68.81,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.0872,93.8178,3/7/2015
12,12,,104.9831,,,,,96.5242,99.2379,100.7123,,,,,,,97.8955,96.2912,,,115.5193,121.573,,,100.72,,68.81,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.1259,93.8282,3/7/2015
13,13,,107.8789,,,,,96.5413,99.0167,100.9004,,,,,,,97.8955,96.2912,,,115.5244,121.6255,,,100.72,,68.93,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.1657,93.8443,3/7/2015
14,14,,,,,,,96.6071,98.6704,101.2691,,,,,,,97.8955,96.2912,,,115.4977,121.6406,,,100.72,,69.16,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.0414,93.8066,3/7/2015
15,15,,,,,,,97.1502,98.1336,,,,,,,,97.8955,96.2912,,,115.533,121.6357,,,100.72,,69.14,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1569,93.8413,3/7/2015
16,16,,,,,,,,102.5706,,,,,,,,97.8955,96.2912,,,115.371,121.6149,,,100.72,,54.23,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1567,93.848,3/7/2015
17,17,,,,,,,,,,,,,,,,97.8955,96.2912,,,115.3563,121.6351,,,100.72,,80,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1537,93.8451,3/7/2015
18,18,,,,,,,97.36,100.3712,,104.2515,,,,,,97.8955,96.2912,,,115.3669,121.6085,,,100.72,,,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.084,93.8,3/7/2015
19,19,,,,,,,96.4122,98.0456,100.8932,98.4681,,,,,,97.8955,,,,115.3804,121.6678,,,100.72,,,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.2296,93.836,3/7/2015
20,20,,,,,,,96.4056,98.0671,101.1707,99.199,,,,,,97.8955,,,,115.4606,121.697,,,100.72,,,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1468,93.8088,3/7/2015
21,21,,,,,,,96.406,98.056,,104.4274,,,,,,97.8955,,,,115.4438,121.7136,,,100.72,,,,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.0936,93.8022,3/7/2015
22,22,,,,,,,97.1761,98.981,,,,,,,,97.8955,96.2912,,,115.4026,121.7499,,,100.72,79.51,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.0586,94.0286,3/7/2015
23,23,,,,,,,,105.4595,,,,,,,,,96.2912,,,115.3259,121.8498,,,100.72,80.08,80,116.9836,,,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.151,94.0034,3/7/2015
0,0,,,,,,,,,,,,,,,,,,,,115.2785,121.8561,,,100.72,78.88,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.3161,93.9086,4/7/2015
1,1,,,,,,,,,,,,,,,,,,,,115.3202,121.832,,,,78.73,,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.4056,93.8275,4/7/2015
2,2,,,,,,,,,,,,,,,,,,,,115.3213,121.7034,,,,78.63,,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.3423,93.8314,4/7/2015
3,3,,,,,,,,,,,,,,,,,,,,115.2906,121.5424,,,,78.71,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.2924,93.8186,4/7/2015
4,4,,,,,,,,,,,,,,,,,,,,115.3004,121.5029,,,,78.78,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.3933,93.8454,4/7/2015
5,5,,,,,,,,,,,,,,,,,,,,115.27,121.4917,,,,78.91,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.4094,93.9331,4/7/2015
6,6,,,,,,,,,,,,,,,,,,,,115.3676,121.6964,,,,80.33,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.0318,94.6503,4/7/2015
7,7,,,,,,,,,,,,,,,,,,,,115.3702,121.6801,,,100.72,80.85,,116.9836,,,96.86,99.83,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.21,93.8408,4/7/2015
8,8,,,,,,,99.0435,,,,,,,,,,,,,115.3924,121.7381,,,100.72,81.31,69.26,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.017,93.8077,4/7/2015
9,9,,,,,,,96.7765,106.1192,,,,,,,,,,,,115.4687,121.8211,,,100.72,80.71,69.9,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.132,94.1429,4/7/2015
10,10,,,,,,,96.735,100.3565,,,,,,,,97.8955,,,,115.463,121.8468,,,100.72,,69.81,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1146,94.2997,4/7/2015
11,11,,,,,,,96.7505,100.4072,,,,,,,,97.8955,96.2912,,,115.5341,121.8749,,,100.72,,70.04,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1839,94.3336,4/7/2015
12,12,,,,,,,96.7898,100.4252,,,,,,,,97.8955,96.2912,,,115.5237,121.9027,,,100.72,80.87,70.03,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.2296,94.3223,4/7/2015
13,13,,,,,,,96.8623,99.3608,,,,,,,,,96.2912,,,115.5469,121.871,,,100.72,80.84,70.07,116.9836,,,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1105,94.2857,4/7/2015
14,14,,,,,,,96.8619,97.6195,,,,,,,,,96.2912,,,115.4763,121.7852,,,100.72,81,71.45,116.9836,,,96.86,99.83,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.1125,94.2944,4/7/2015
15,15,,,,,,,97.3509,101.0887,,,,,,,,,96.2912,,,115.4128,121.8236,,,100.72,81,71.98,116.9836,,,96.86,99.83,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.2132,94.179,4/7/2015
16,16,,,,,,,,,,,,,,,,,96.2912,,,115.3446,121.7405,,,100.72,81,72.12,116.9836,,,96.86,99.83,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.1575,94.2573,4/7/2015
17,17,,,,,,,,,,,,,,,,97.8955,96.2912,,,115.3987,121.694,,,100.72,,80,116.9836,,,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.0873,94.196,4/7/2015
18,18,,,,,,,96.6617,99.3714,,103.0854,,,,,,97.8955,96.2912,,,115.3935,121.6442,,,100.72,,,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,97.98,97.98,,,,102.019,100.631,92.185,,92.185,96.0149,93.8024,4/7/2015
19,19,,,,,,,96.464,97.4894,,98.407,,,,,,97.8955,96.2912,,,115.4959,121.6415,,,100.72,,,116.9836,,96.86,96.86,99.83,,,90.2407,87.6123,,,,,,102.019,100.631,92.185,,92.185,96.1149,93.8546,4/7/2015
20,20,,,,,,,96.4084,97.5201,,99.38,,,,,,97.8955,96.2912,,,115.4731,121.6581,,,100.72,,,116.9836,,96.86,96.86,,,,90.2407,87.6123,,,,,,102.019,100.631,92.185,,92.185,96.156,93.8692,4/7/2015
21,21,,,,,,,96.4306,97.6509,,104.8307,,,,,,97.8955,96.2912,,,115.4141,121.6943,,,100.72,,,116.9836,,96.86,96.86,,,,90.2407,87.6123,,97.98,,,,102.019,100.631,92.185,,92.185,96.0941,93.8786,4/7/2015
22,22,,,,,,,96.8,100.2166,,,,,,,,97.8955,96.2912,,,115.4407,121.6696,,,100.72,79.24,,116.9836,,96.86,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.0047,94.0247,4/7/2015
23,23,,,,,,,99.7992,,,,,,,,,,96.2912,,,115.4386,121.6312,,,100.72,79.03,80,116.9836,,96.86,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.2397,93.8821,4/7/2015
0,0,,,,,,,,,,,,,,,,,,,,115.411,121.6943,,,100.72,78.97,,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.2876,93.8251,5/7/2015
1,1,,,,,,,,,,,,,,,,,,,,115.47,121.5026,,,,78.86,,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.3432,94.0935,5/7/2015
2,2,,,,,,,,,,,,,,,,,,,,115.3963,121.4657,,,,,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.1022,94.2204,5/7/2015
3,3,,,,,,,,,,,,,,,,,,,,115.4287,121.4696,,,,,,116.9836,,96.86,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.0325,94.204,5/7/2015
4,4,,,,,,,,,,,,,,,,,96.2912,,,115.4382,121.4655,,,,,,116.9836,,96.86,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,95.9893,93.8024,5/7/2015
5,5,,,,,,,,,,,,,,,,,96.2912,,,115.557,121.4476,,,,78.58,,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.4929,94.0399,5/7/2015
6,6,,,,,,,,,,,,,,,,,,,,115.6016,121.3854,,,,,,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.3178,94.2349,5/7/2015
7,7,,,,,,,,,,,,,,,,,,,,115.4315,121.7101,,,100.72,,,116.9836,,,96.86,,,,90.2407,87.6123,,97.98,,,,,,92.185,,92.185,96.2355,94.2366,5/7/2015
8,8,,,,,,,,,,,,,,,,,,,,115.4215,121.7916,,,100.72,,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,97.98,,,,,,92.185,,92.185,96.2042,93.9918,5/7/2015
9,9,,,,,,,,,,,,,,,,,,,,115.4174,121.7593,,,100.72,,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.2795,93.8857,5/7/2015
10,10,,,,,,,,,,,,,,,,,,,,115.4411,121.7327,,,100.72,,,116.9836,,,96.86,99.83,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.0654,93.8124,5/7/2015
11,11,,,,,,,97.2412,113.4871,,,,,,,,,,,,115.4424,121.7423,,100.72,100.72,,,116.9836,,,96.86,99.83,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.0164,93.801,5/7/2015
12,12,,,,,,,96.4478,100.2083,,,,,,,,97.8955,,,,115.4656,121.7798,,100.72,100.72,79.41,,116.9836,,,96.86,99.83,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.2567,93.883,5/7/2015
13,13,,,,,,,96.5542,97.6666,,,,,,,,97.8955,,,,115.4837,121.7644,,100.72,100.72,79.45,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.097,94.0877,5/7/2015
14,14,,,,,,,96.5964,97.7006,,,,,,,,97.8955,,,,115.4918,121.7498,,100.72,100.72,79.65,,116.9836,,,96.86,,,,90.2407,87.6123,97.98,,,,,,,92.185,,92.185,96.4271,93.8888,5/7/2015
