,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
20,20,,131.266,,,,,111.2856,113.2245,116.522,113.5689,,,,,,112.7997,111.2727,,,134.9783,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,117.939,116.406,89.5,,89.5,107.8874,107.4839,5/12/2014
21,21,,,,,,,111.2942,113.2975,,118.9056,,,,,,112.7997,111.2727,,,135.0682,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,89.5,107.2372,107.4054,5/12/2014
22,22,,,,,,,111.3,114.6672,,,,,,,,112.7997,111.2727,,,135.0705,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,,,85.0605,82.583,,,,,,89.5,,89.5,106.9551,107.4745,5/12/2014
23,23,,,,,,,111.2939,124.6457,,,,,,,,112.7997,111.2727,,,135.096,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.5686,107.2085,5/12/2014
0,00,,,,,,,111.2954,,,,,,,,,112.7997,111.2727,,,135.0633,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.5667,107.1703,6/12/2014
1,01,,,,,,,112.04,,,,,,,,,112.7997,111.2727,,,135.0051,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.6941,107.476,6/12/2014
2,02,,,,,,,,,,,,,,,,,111.2727,,,135.0942,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.6167,107.3889,6/12/2014
3,03,,,,,,,,,,,,,,,,,111.2727,,,135.1166,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.761,107.4446,6/12/2014
4,04,,,,,,,114.5865,,,,,,,,,,111.2727,,,135.1454,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.642,107.3422,6/12/2014
5,05,,,,,,,112.1046,,,,177.882,177.882,,,,,111.2727,,,135.1903,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,89.5,106.5674,107.2068,6/12/2014
6,06,,,,,,,112.0026,119.4411,,,,177.882,,,,112.7997,111.2727,,,135.1248,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,89.5,106.9067,107.442,6/12/2014
7,07,,,,,,,111.6409,113.0715,,,,,,,,112.7997,111.2727,,,135.1503,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.8369,107.3437,6/12/2014
8,08,,,,,,,111.61,113.0332,,,,,,,,112.7997,111.2727,,,135.1967,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.813,107.2231,6/12/2014
9,09,,,,,,,111.5058,112.9858,,122.728,,,,,,112.7997,111.2727,,,135.2522,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.81,107.1973,6/12/2014
10,10,,,,,,,111.3063,113.0883,,115.0268,,,,,,112.7997,111.2727,,,135.1801,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.8129,107.5619,6/12/2014
11,11,,,,,,,111.3291,113.0943,,114.1632,,,,,,112.7997,111.2727,,,135.172,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.7986,107.4448,6/12/2014
12,12,,,,,,,111.4143,113.2711,,,,,,,,112.7997,111.2727,,,135.1881,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.8273,107.3065,6/12/2014
13,13,,,,,,,111.4271,113.4353,,,,,,,,112.7997,111.2727,,,135.2186,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.8191,107.3111,6/12/2014
14,14,,,,,,,111.441,113.6519,,,,,,,,112.7997,111.2727,,,135.2201,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.8142,107.3043,6/12/2014
15,15,,,,,,,111.441,113.6327,,,,,,,,112.7997,111.2727,,,135.2265,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.7849,107.3219,6/12/2014
16,16,,,,,,,111.4464,113.8084,,,,,,,,112.7997,111.2727,,,135.1183,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,,106.5667,107.2278,6/12/2014
17,17,,,,,,,111.4319,113.0273,116.294,118.999,,177.882,,,,112.7997,111.2727,,,135.1495,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,117.939,116.406,89.5,,,106.5669,107.2278,6/12/2014
18,18,,,,,,,111.4272,112.8623,116.4432,113.0878,,,,,,112.7997,111.2727,,,135.189,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,117.939,116.406,89.5,,,106.9755,107.6271,6/12/2014
19,19,,,,,,,111.4145,112.8583,116.294,113.1106,,,,,,112.7997,111.2727,,,135.0852,,,113.498,113.498,,,50,34.1659,107.18,107.18,,113.089,,85.0605,82.583,,,,,,89.5,,89.5,106.5669,107.32,6/12/2014
20,20,,,,,,,111.3765,112.8301,,113.3471,,,,,,112.7997,111.2727,,,135.1829,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,89.5,106.5667,107.4784,6/12/2014
21,21,,,,,,,111.3556,112.8129,,113.3512,,,,,,112.7997,111.2727,,,135.0411,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,89.5,106.6082,107.8188,6/12/2014
22,22,,,,,,,111.3346,116.0601,,118.3294,,,,,,112.7997,111.2727,,,135.0258,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.5969,107.3968,6/12/2014
23,23,,,,,,,112.0149,,,,,,,,,112.7997,111.2727,,,135.0163,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.6743,107.3632,6/12/2014
0,00,,,,,,,,,,,,,,,,,111.2727,,,135.0551,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,106.8143,107.3695,7/12/2014
1,01,,,,,,,,,,,,,,,,,,,,135.0661,,,,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,107.1332,107.5536,7/12/2014
2,02,,,,,,,,,,,,,,,,,,,,135.0222,,,,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,107.3058,109.5448,7/12/2014
3,03,,,,,,,,,,,,,,,,,,,,134.9952,,,113.498,113.498,,,50,34.1659,107.18,107.18,,113.089,,85.0605,82.583,,,,,,89.5,,89.5,107.0821,111.2989,7/12/2014
4,04,,,,,,,,,,,,,,,,,,,,134.9684,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,107.5185,107.8165,7/12/2014
5,05,,,,,,,,,,,,,,,,,,,,134.9766,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,107.7643,108.4032,7/12/2014
6,06,,,,,,,,,,,,,,,,,,,,135.1296,,,113.498,113.498,,,50,34.1659,107.18,107.18,,,,85.0605,82.583,,,,,,89.5,,89.5,107.2434,,7/12/2014
7,07,,,,,,,,,,,,,,,,,111.2727,,,135.1529,,,113.498,113.498,,,50,34.1659,107.18,107.18,,113.089,,85.0605,82.583,,,,,,89.5,,,107.0346,,7/12/2014
8,08,,,,,,,,,,,,,,,,,,,,135.1916,,,113.498,113.498,,,50,34.1659,107.18,107.18,,113.089,,85.0605,82.583,,,,,,89.5,,,106.7154,,7/12/2014
9,09,,,,,,,,,,,,,,,,,,,,135.1179,,,113.498,113.498,,,50,34.1659,107.18,107.18,,113.089,,85.0605,82.583,,,,,,89.5,,,106.7261,,7/12/2014
10,10,,,,,,,,,,,,,,,,,,,,135.1342,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.7259,,7/12/2014
11,11,,,,,,,,,,,,,,,,,,,,135.0922,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.7875,,7/12/2014
12,12,,,,,,,,,,,,,,,,,,,,135.1011,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,108.1906,,7/12/2014
13,13,,,,,,,,,,,,,,,,,,,,135.0683,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,107.2252,,7/12/2014
14,14,,,,,,,,,,,,,,,,,111.2727,,,135.0513,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.9382,108.7383,7/12/2014
15,15,,,,,,,,,,,,,,,,,,,,135.0281,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.9129,108.062,7/12/2014
16,16,,,,,,,,,,,,,,,,,,,,135.0434,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.9106,107.359,7/12/2014
17,17,,,,,,,112.2097,119.1629,,,,177.882,,,,112.7997,111.2727,,,135.0235,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.7119,107.4178,7/12/2014
18,18,,,,,,,111.2101,112.755,,,,,,,,112.7997,111.2727,,,135.0029,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.8767,107.4976,7/12/2014
19,19,,,,,,,111.2727,112.8065,,,,,,,,112.7997,111.2727,,,135.011,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.5667,107.1833,7/12/2014
20,20,,,,,,,111.2961,119.5309,,,,,,,,112.7997,111.2727,,,135.0386,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,,106.5667,107.3513,7/12/2014
21,21,,,,,,,111.9766,,,,,,,,,112.7997,111.2727,,,135.0085,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,89.5,106.5667,107.8224,7/12/2014
22,22,,,,,,,,,,,,,,,,112.7997,,,,135.0005,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,89.5,106.5667,108.5138,7/12/2014
23,23,,,,,,,,,,,,,,,,,,,,134.9814,,,113.498,113.498,,,50,34.1659,107.18,107.18,113.089,113.089,,85.0605,82.583,,,,,,89.5,,89.5,106.5667,108.8119,7/12/2014
0,00,,,,,,,,,,,,,,,,,,,,127.5255,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.7864,,8/12/2014
1,01,,,,,,,,,,,,,,,,,,,,127.5007,,,,,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,102.4262,,8/12/2014
2,02,,,,,,,,,,,,,,,,,,,,127.4992,,,,,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,,,8/12/2014
3,03,,,,,,,,,,,,,,,,,,,,127.474,,,,,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,,,8/12/2014
4,04,,,,,,,,,,,,,,,,,,,,127.4796,,,,,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,,,8/12/2014
5,05,,,,,,,,,,,,,,,,,,,,127.5106,,,,,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,,,8/12/2014
6,06,,,,,,,,,,,,,,,,,,,,127.5084,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,,,8/12/2014
7,07,,,,,,,,,,,,,,,,,,,,127.5019,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,,,8/12/2014
8,08,,,,,,,,,,,,,,,,,,,,127.4291,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,106.5346,,8/12/2014
9,09,,,,,,,,,,,,,,,,,,,,127.3928,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.6703,,8/12/2014
10,10,,,,,,,,,,,,,,,,,,,,127.4041,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.632,,8/12/2014
11,11,,,,,,,,,,,,,,,,,,,,127.4606,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.83,103.1045,8/12/2014
12,12,,,,,,,,,,,,,,,,,,,,127.4625,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,102.8852,8/12/2014
13,13,,,,,,,,,,,,,,,,,,,,127.4033,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,102.5128,8/12/2014
14,14,,,,,,,,,,,,,,,,,,,,127.4139,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,102.5641,8/12/2014
15,15,,,,,,,,,,,,,,,,,,,,127.426,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.9153,102.3803,8/12/2014
16,16,,,,,,,,,,,,,,,,,,,,127.4137,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.7657,101.7798,8/12/2014
17,17,,,,,,,106.0412,110.0336,,,,,,,,107.0213,105.4643,,,127.4195,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.5675,101.8846,8/12/2014
18,18,,,,,,,105.4737,107.0192,,109.4914,,,,,,107.0213,105.4643,,,127.4219,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.7757,102.101,8/12/2014
19,19,,,,,,,105.4813,107.0185,,108.9529,,,,,,107.0213,105.4643,,,127.4779,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.2116,101.8729,8/12/2014
20,20,,,,,,,105.4929,109.3769,,,,,,,,107.0213,105.4643,,,127.4981,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.3805,101.6138,8/12/2014
21,21,,,,,,,106.1942,,,,,,,,,107.0213,105.4643,,,127.4385,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.3035,101.9646,8/12/2014
22,22,,,,,,,,,,,,,,,,107.0213,,,,127.4151,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,102.5347,8/12/2014
23,23,,,,,,,,,,,,,,,,,,,,127.322,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.9736,105.2222,8/12/2014
0,00,,,,,,,,,,,,,,,,,,,,127.3586,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.7785,,9/12/2014
1,01,,,,,,,,,,,,,,,,,,,,127.3437,,,,,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.7887,,9/12/2014
2,02,,,,,,,,,,,,,,,,,,,,127.3106,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,101.7612,,9/12/2014
3,03,,,,,,,,,,,,,,,,,,,,127.3162,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,101.7901,,9/12/2014
4,04,,,,,,,,,,,,,,,,,,,,127.3456,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,101.8364,,9/12/2014
5,05,,,,,,,,,,,,,,,,,,,,127.3276,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,101.1203,103.2861,9/12/2014
6,06,,,,,,,,,,,,,,,,,105.4643,,,127.2837,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,101.0993,102.6003,9/12/2014
7,07,,,,,,,108.3003,,,,,,,,,,105.4643,,,127.3856,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.8471,101.5309,9/12/2014
8,08,,,,,,,106.3577,,110.4295,,,,,,,107.0213,105.4643,,,127.5284,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.9317,101.6918,9/12/2014
9,09,,,,,,,106.3659,112.2911,110.4392,,,,,,,107.0213,105.4643,,,127.6226,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.9989,101.7634,9/12/2014
10,10,,,,,,,106.416,107.1011,110.4192,,,,,,,107.0213,105.4643,,,127.5722,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.8944,101.9598,9/12/2014
11,11,,,,,,,106.4627,107.131,,,,,,,,107.0213,105.4643,,,127.5789,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,101.5774,9/12/2014
12,12,,,,,,,106.5404,107.1618,,,,,,,,107.0213,105.4643,,,127.6019,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,101.4797,9/12/2014
13,13,,,,,,,106.5834,107.2956,,,,,,,,107.0213,105.4643,,,127.6145,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7821,101.5325,9/12/2014
14,14,,,,,,,106.599,107.1051,,113.1939,,,,,,107.0213,105.4643,,,127.6188,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,101.6006,9/12/2014
15,15,,,,,,,106.1771,107.0448,,107.5554,,,,,,107.0213,105.4643,,,127.625,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.914,101.77,9/12/2014
16,16,,,,,,,106.451,107.1338,,108.7624,,,,,,107.0213,105.4643,,,127.6634,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.1623,101.7323,9/12/2014
17,17,,,,,,,106.0072,107.0217,,108.7588,,,,,,107.0213,105.4643,,,127.5544,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,214.6908,,,,89.5,,89.5,100.9879,101.6777,9/12/2014
18,18,,,,,,,105.9647,107.0101,110.4724,107.3086,,,,,,107.0213,105.4643,,,127.4974,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,204.0393,,,,89.5,,89.5,100.8141,101.5519,9/12/2014
19,19,,,,,,,105.9532,107.0081,109.7334,107.2328,,,,,,107.0213,105.4643,,,127.4846,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,210.2527,,,110.29,89.5,,89.5,101.1052,101.7551,9/12/2014
20,20,,,,,,,105.9477,107.0151,110.2964,109.1881,,,,,,107.0213,105.4643,,,127.4356,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.8483,102.0275,9/12/2014
21,21,,,,,,,106.1073,110.6444,,,,,,,,107.0213,105.4643,,,127.4437,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.8913,101.9613,9/12/2014
22,22,,,,,,,108.3251,,,,,,,,,107.0213,105.4643,,,127.4339,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.5118,101.8255,9/12/2014
23,23,,,,,,,,,,,,,,,,,,,,127.4317,,,107.02,107.02,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.8097,102.2828,9/12/2014
0,00,,,,,,,,,,,,,,,,,,,,127.4548,,,107.02,107.02,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,103.0749,10/12/2014
1,01,,,,,,,,,,,,,,,,,,,,127.3488,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,105.4712,10/12/2014
2,02,,,,,,,,,,,,,,,,,,,,127.3863,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,,10/12/2014
3,03,,,,,,,,,,,,,,,,,,,,127.369,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.8761,103.1254,10/12/2014
4,04,,,,,,,,,,,,,,,,,105.4643,,,127.3841,,,,,,,50,34.1659,,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.8956,101.5992,10/12/2014
5,05,,,,,,,107.9869,,,,,,,,,107.0213,105.4643,,,127.4101,,,,,,,50,34.1659,,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,101.0675,101.6302,10/12/2014
6,06,,,,,,,106.3602,,,,,,,,,107.0213,105.4643,,,127.4055,,,,,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.8604,101.6163,10/12/2014
7,07,,,,,,,106.3564,111.9381,,,,,,,,107.0213,105.4643,,,127.3721,,,107.02,107.02,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,101.2025,101.7386,10/12/2014
8,08,,,,,,,106.3993,107.2511,,,,,,,,107.0213,105.4643,,,127.3651,,,107.02,107.02,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,101.8258,101.9518,10/12/2014
9,09,,,,,,,106.4537,107.2707,,,,,,,,107.0213,105.4643,,,127.6962,,,107.02,107.02,,,50,34.1659,100.35,100.35,,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.4228,101.6137,10/12/2014
10,10,,,,,,,106.5155,107.3414,,,,,,,,107.0213,105.4643,,,127.6972,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.3276,101.6792,10/12/2014
11,11,,,,,,,106.4047,107.2767,,,,,,,,107.0213,105.4643,,,127.7241,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.98,101.6739,10/12/2014
12,12,,,,,,,106.1456,107.1643,,,,,,,,107.0213,105.4643,,,127.6306,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.9899,101.7014,10/12/2014
13,13,,,,,,,106.2664,107.175,,109.8681,,,,,,107.0213,105.4643,,,127.5007,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.9805,101.8185,10/12/2014
14,14,,,,,,,106.0544,107.2076,110.4769,107.2092,,,,,,107.0213,105.4643,,,127.4899,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.7903,101.6242,10/12/2014
15,15,,,,,,,106.0472,107.1932,109.9392,107.5278,,,,,,107.0213,105.4643,,,127.5177,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,110.29,89.5,,89.5,100.8122,101.657,10/12/2014
16,16,,,,,,,106.0354,107.0365,110.182,107.5331,,,,,,107.0213,105.4643,,,127.474,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,110.29,89.5,,89.5,100.874,101.8527,10/12/2014
17,17,,124.1683,122.9303,124.4014,,,106.0256,107.023,110.2547,107.4273,,,,,,107.0213,105.4643,,,127.4627,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,110.29,89.5,,89.5,100.8904,101.7011,10/12/2014
18,18,,117.0804,114.5196,121.882,126.465,,106.014,107.0133,109.6491,107.2538,,,,,,107.0213,105.4643,,,127.5226,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,110.29,89.5,,89.5,100.7796,101.4817,10/12/2014
19,19,,,116.5621,,,,105.9975,107.0189,109.8393,107.2439,,,,,,107.0213,105.4643,,,127.4698,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,110.29,89.5,,89.5,100.9467,101.7694,10/12/2014
20,20,,,,,,,105.942,107.9214,110.4948,110.2074,,,,,,107.0213,105.4643,,,127.5069,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,100.9912,102.0581,10/12/2014
21,21,,,,,,,105.9384,118.3206,,,,,,,,107.0213,105.4643,,,127.5036,,,107.02,107.02,,,50,34.1659,100.35,100.35,105.46,105.46,,85.0605,82.583,,,,,,89.5,,89.5,101.0863,101.6721,10/12/2014
22,22,,,,,,,105.9376,,,,,,,,,107.0213,105.4643,,,127.4534,,,107.02,107.02,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.9619,101.9078,10/12/2014
23,23,,,,,,,107.1427,,,,,,,,,,105.4643,,,127.4522,,,107.02,107.02,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.8941,102.8263,10/12/2014
0,00,,,,,,,,,,,,,,,,,,,,127.4166,,,107.02,107.02,,,50,34.1659,100.35,100.35,,,,85.0605,82.583,,,,,,89.5,,89.5,100.7796,105.4107,11/12/2014
