,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
8,08,,,,,,177.0271,177.6537,,,,,,,,,,,233.961,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.7773,170.9369,6/5/2012
9,09,,,,,,177.269,177.6403,,,,,,,,,,,233.8348,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.7551,170.9369,6/5/2012
10,10,,,,,,177.2676,177.6476,,,,,,,,,,,233.6853,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.7587,170.9369,6/5/2012
11,11,,,,,,177.3398,177.7117,,,,,,,,,,,233.675,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.7664,170.9361,6/5/2012
12,12,,,,,,177.5036,177.6905,,,248.122,,,,,,,,233.6219,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.738,170.5666,6/5/2012
13,13,,,,,,177.4959,177.7241,,185.9612,248.122,248.122,,,,,,,233.3974,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,169.4389,170.7317,6/5/2012
14,14,,,,,,177.6237,177.8104,,178.0255,,,,,,,,,233.2187,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.8192,170.9006,6/5/2012
15,15,,,,,,177.6165,177.7877,,178.0167,,,,,,,,,233.4867,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.8006,170.9243,6/5/2012
16,16,,,,,,177.064,177.81,,178.0059,,,,,,171.223,,,233.4326,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.8023,170.9351,6/5/2012
17,17,,,,,,176.6031,177.7306,,177.9775,,,,,177.881,171.223,,,233.4326,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.738,170.9351,6/5/2012
18,18,190.1827,188.4221,188.6461,,,176.5174,177.6545,178.9493,177.9825,,,,,177.881,171.223,,,233.4326,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,181.224,,,61.885,61.885,165.8684,170.9419,6/5/2012
19,19,187.0634,189.6541,187.0445,,,176.5219,177.6928,178.4438,177.9818,,,,,177.881,171.223,,,233.4326,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,181.224,,,61.885,61.885,165.738,170.9555,6/5/2012
20,20,192.3045,,188.6655,,,176.5109,177.6874,178.4439,177.969,,,,,177.881,171.223,,,233.4326,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,181.224,,,61.885,61.885,165.738,170.9369,6/5/2012
21,21,,,198.8675,,,176.5184,177.693,179.536,177.9942,,,,,177.881,171.223,,,233.4326,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,181.224,,,61.885,61.885,165.738,170.9332,6/5/2012
22,22,,,,,,176.5161,177.6803,,177.9599,,,,,177.881,171.223,,,233.4326,,50,33.151,171.43,171.43,171.43,171.43,,63.371,,,,,,,61.885,61.885,165.7548,170.9332,6/5/2012
23,23,,,,,,176.5241,177.6891,,178.0131,,,,,177.881,,,,233.4401,,50,33.151,171.43,171.43,,171.43,,63.371,,,,,,,61.885,61.885,165.7513,170.9424,6/5/2012
0,00,,,,,,177.5152,178.9146,,187.5174,,,,,178.884,,,,234.2129,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,61.885,61.885,166.755,171.952,7/5/2012
1,01,,,,,,177.5203,178.981,,,,,,,178.884,172.232,,,234.4256,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,61.885,61.885,166.9073,171.952,7/5/2012
2,02,,,,,,177.5065,178.9665,,,,,,,178.884,172.232,,,234.137,,50,33.151,178.884,178.884,,,,63.371,,,,,,,61.885,61.885,166.8701,171.952,7/5/2012
3,03,,,,,,177.5204,178.982,,,,,,,178.884,172.232,,,234.2091,,50,33.151,178.884,178.884,,,,63.371,,,,,,,61.885,61.885,166.743,171.952,7/5/2012
4,04,,,,,,177.5116,178.9852,,,,,,,178.884,172.232,,,234.0712,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,61.885,61.885,166.743,171.952,7/5/2012
5,05,,,,,,177.4962,178.9639,,,,,,,178.884,172.232,,,234.1345,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.952,7/5/2012
6,06,,,,,,177.5099,179.0767,,187.4367,,,,,178.884,172.232,,,234.3703,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.952,7/5/2012
7,07,,,,,,178.0276,179.0068,180.8004,179.7493,,,,,178.884,172.232,,,234.5222,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.952,7/5/2012
8,08,192.3662,190.8187,193.0942,191.1331,,178.3329,179.2694,180.2211,179.5936,251.02,251.02,,,178.884,172.232,,,234.4277,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,167.8256,171.6469,7/5/2012
9,09,189.5466,187.7408,189.379,188.6946,197.6652,178.34,179.6728,180.1507,179.6287,251.02,251.02,,,178.884,,,,234.204,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,172.2541,171.541,7/5/2012
10,10,189.5129,187.7515,189.4707,188.6854,190.7477,178.3944,179.5572,180.104,179.6371,,,,,178.884,,,,234.1602,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.7451,171.8343,7/5/2012
11,11,189.4852,187.7751,189.5266,188.6791,190.2238,178.4621,179.7216,180.8619,180.1752,,,,,178.884,,,,225.0855,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.667,7/5/2012
12,12,189.5183,187.8293,189.5557,188.6481,191.3563,178.6052,179.3927,180.8937,180.1554,,,,,178.884,,,,230.852,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9229,7/5/2012
13,13,190.5021,188.5993,189.6805,189.4107,191.5914,178.5609,179.4051,180.1991,180.4847,251.02,,,,178.884,,,,229.5639,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.7437,171.9538,7/5/2012
14,14,190.2607,188.8005,190.0599,189.675,190.7062,178.6,179.4004,179.7625,180.4884,,,,,178.884,172.232,,,219.1369,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9499,7/5/2012
15,15,189.497,187.8455,191.0071,189.2448,190.1687,178.5832,179.3959,179.4187,180.1456,,,,,178.884,172.232,,,229.0645,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9426,7/5/2012
16,16,188.6617,187.8663,193.1728,188.8594,198.8001,178.3213,179.4037,179.3691,180.1391,,,,,178.884,172.232,,,234.7276,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9426,7/5/2012
17,17,188.1276,187.8763,194.4813,200.3919,,177.6756,179.159,179.3661,179.9462,,,,,178.884,172.232,,,234.6568,,50,33.151,178.884,178.884,,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9426,7/5/2012
18,18,188.1487,187.8556,188.0004,191.041,193.2284,177.4718,178.9713,179.3677,179.0317,,251.02,,,178.884,172.232,,,224.5945,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.8511,7/5/2012
19,19,188.1072,187.8107,187.976,188.6646,190.4478,177.5301,178.9625,179.3567,179.0341,,,,,178.884,172.232,,,223.4753,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.7604,171.9202,7/5/2012
20,20,188.053,188.8868,187.9696,191.8195,195.1429,177.5505,178.9627,179.3964,179.0217,,,,,178.884,172.232,,,234.5475,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9202,7/5/2012
21,21,194.8042,202.9295,191.5444,,,177.5433,178.9708,179.6602,179.0223,,,,,178.884,172.232,,,234.5867,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9202,7/5/2012
22,22,,,,,,177.532,178.9884,181.9055,178.9875,,,,,178.884,172.232,,,234.839,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.9202,7/5/2012
23,23,,,,,,177.5477,178.9729,,179.0264,,,,,178.884,172.232,,,235.1297,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.9202,7/5/2012
0,00,,,,,,177.5558,178.9806,,179.0278,,,,,178.884,172.232,,,234.6838,,50,33.151,178.884,178.884,,,,63.371,,,,,,,,61.885,166.744,171.9202,8/5/2012
1,01,,,,,,177.5447,178.9828,,179.0041,,,,,178.884,172.232,,,234.696,,50,33.151,178.884,178.884,,,,63.371,,,,,,,,61.885,166.743,171.9202,8/5/2012
2,02,,,,,,177.535,178.9686,,178.9797,,,,,178.884,172.232,,,234.8593,,50,33.151,178.884,178.884,,,,63.371,,,,,,,,61.885,166.7441,171.9299,8/5/2012
3,03,,,,,,177.537,178.9642,,178.9715,,,,,178.884,172.232,,,234.8998,,50,33.151,178.884,178.884,,,,63.371,,,,,,,,61.885,166.743,171.9426,8/5/2012
4,04,,,,,,177.5331,178.9633,,178.9525,,,,,,172.232,,,234.8065,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.7441,171.9375,8/5/2012
5,05,,,,,,177.5121,178.9504,,178.9472,,,,,178.884,172.232,,,234.7534,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.9221,8/5/2012
6,06,,,,,,177.5244,178.9562,,179.0289,,,,,178.884,172.232,,,234.6399,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.9221,8/5/2012
7,07,203.6583,,,,,177.5311,179.0964,180.6947,179.5721,,,,,178.884,172.232,,,234.6703,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9221,8/5/2012
8,08,189.8862,191.5052,192.5213,,,177.5394,179.2765,180.25,179.5879,,,,,178.884,172.232,,,234.6079,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9221,8/5/2012
9,09,188.1535,189.1766,189.2997,192.2885,194.2469,178.1495,179.255,180.2067,179.6035,,,,,178.884,172.232,,,234.134,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9221,8/5/2012
10,10,188.0967,189.1706,189.3147,190.0398,190.1752,178.2856,179.2849,180.2478,179.6653,,,,,178.884,172.232,,,233.7931,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9221,8/5/2012
11,11,188.0485,189.1854,189.3096,192.2731,190.2866,178.2019,179.2766,180.4824,180.1226,,,,,178.884,172.232,,,233.9644,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9221,8/5/2012
12,12,188.1118,195.068,189.2751,,201.4262,177.5602,179.299,180.1475,180.1324,,,,,178.884,172.232,,,234.2939,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9221,8/5/2012
13,13,189.0019,190.975,189.9819,196.6103,193.6131,177.5352,179.2531,179.8598,180.5556,,,,,178.884,172.232,,,233.8492,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9221,8/5/2012
14,14,188.851,189.1398,190.1851,189.3133,197.6298,177.5644,179.2991,179.408,180.5079,,,,,178.884,172.232,,,233.4244,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.948,8/5/2012
15,15,188.11,189.5472,189.3292,188.6828,,177.5537,179.6417,179.3878,180.1263,,,,,178.884,172.232,,,234.1636,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,8/5/2012
16,16,188.1224,190.5345,196.8457,188.6569,,177.5149,179.6555,179.462,180.1252,,,,,178.884,172.232,,,234.5467,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,8/5/2012
17,17,188.093,202.5117,205.91,193.9584,,176.8188,179.1865,179.4812,179.6497,,,,,178.884,172.232,,,234.6673,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,8/5/2012
18,18,188.0764,189.3817,189.2582,190.46,192.0563,176.8006,178.8444,179.4462,179.0161,,,,,178.884,172.232,,,228.252,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,8/5/2012
19,19,188.0804,187.733,187.9654,188.6361,190.1989,176.7888,178.6951,179.4616,179.0151,,,,,178.884,172.232,,,219.516,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,8/5/2012
20,20,188.763,187.7232,187.9759,191.1467,194.1881,176.801,178.7019,179.4875,179.0319,,,,,178.884,172.232,,,233.163,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.752,171.9538,8/5/2012
21,21,201.3243,194.2644,192.4697,,,176.8088,178.6821,179.4693,179.0025,,,,,178.884,172.232,,,235.058,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,8/5/2012
22,22,,,,,,176.8032,178.6818,182.05,181.7041,,,,,178.884,172.232,,,235.3394,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9538,8/5/2012
23,23,,,,,,176.8076,178.6868,,195.3756,,,,,178.884,172.232,,,235.4014,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9538,8/5/2012
0,00,,,,,,176.7929,178.6652,,,,,,,,172.232,,,234.7749,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9538,9/5/2012
1,01,,,,,,176.8096,178.6813,,,,,,,,172.232,,,234.7774,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9538,9/5/2012
2,02,,,,,,176.7981,178.6769,,,,,,,,172.232,,,234.6087,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.75,171.9538,9/5/2012
3,03,,,,,,176.8079,178.6713,,,,,,,178.884,172.232,,,234.5121,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9538,9/5/2012
4,04,,,,,,176.8133,178.6811,,,,,,,178.884,172.232,,,234.3066,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.9538,9/5/2012
5,05,,,,,,176.7862,178.6691,,,,,,,178.884,172.232,,,234.2251,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.9538,9/5/2012
6,06,,,,,,176.7972,178.6835,,183.7087,,,,,178.884,172.232,,,234.0597,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.7441,171.9538,9/5/2012
7,07,,,,,,176.7988,178.7832,180.7504,178.9778,,,,,178.884,172.232,,,233.5961,,50,33.151,178.884,178.884,,178.884,,63.371,,,,,,,,61.885,166.743,171.9538,9/5/2012
8,08,,190.9146,,,,176.8135,179.1275,180.3173,179.0046,,,,,178.884,172.232,,,233.4674,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,9/5/2012
9,09,197.6033,187.7702,202.1674,190.536,,176.9189,179.349,180.3624,179.0018,,,,,178.884,172.232,,,233.5527,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,9/5/2012
10,10,189.6738,188.437,189.5783,188.6702,,177.6253,179.4161,180.322,179.0817,,,,,178.884,172.232,,,233.7459,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,9/5/2012
11,11,191.4881,188.0622,189.3745,188.6791,,178.4072,179.3577,180.8738,179.8529,,,,,178.884,172.232,,,233.7168,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,9/5/2012
12,12,198.0146,187.847,189.6099,188.8773,206.8335,177.7945,179.4207,180.1114,179.8352,,,,,178.884,172.232,,,233.6011,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,9/5/2012
13,13,189.5003,188.2717,189.791,189.1743,191.1084,177.7469,179.4728,180.244,179.5657,,,,,178.884,172.232,,,233.4889,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,9/5/2012
14,14,190.6803,189.1275,190.2238,189.8721,190.3912,177.7468,180.1682,180.2633,179.6278,,,,,178.884,172.232,,,233.4889,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9538,9/5/2012
15,15,189.1338,188.8534,190.6752,188.7079,190.5962,177.7493,179.4606,179.7532,179.8259,,,,,178.884,172.232,,,233.5054,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9502,9/5/2012
16,16,188.2562,187.9508,189.8816,188.689,194.4489,177.7402,179.3607,179.5161,179.7545,,,,,178.884,172.232,,,233.5911,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9445,9/5/2012
17,17,191.9788,187.9993,199.6129,197.8134,,177.1294,179.4065,179.52,179.0228,,,,,178.884,172.232,,,233.9223,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9445,9/5/2012
18,18,189.8104,187.9402,190.1271,190.7494,191.7019,176.9017,178.9639,179.508,179.0064,,,,,178.884,172.232,,,227.4358,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9445,9/5/2012
19,19,188.1537,187.9416,188.1425,188.6603,190.2305,176.8928,178.9504,179.4909,179.0101,,,,,178.884,172.232,,,219.5578,190.517,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9445,9/5/2012
20,20,188.169,187.9706,188.6783,191.6124,200.0667,176.8685,178.9454,179.4918,179.0376,,,,,178.884,172.232,,,233.5109,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.743,171.9445,9/5/2012
21,21,192.9358,191.0474,199.4322,,,176.905,178.9475,179.5023,179.026,,,,,178.884,172.232,,,234.5066,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,182.296,,,,61.885,166.7491,171.9445,9/5/2012
22,22,,,,,,176.887,178.9209,180.4209,179.0278,,,,,178.884,172.232,,,234.7783,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9393,9/5/2012
23,23,,,,,,176.8808,178.9119,,179.0297,,,,,178.884,172.232,,,234.947,,50,33.151,178.884,178.884,178.884,178.884,,63.371,,,,,,,,61.885,166.743,171.9221,9/5/2012
0,00,,,,,,176.8849,178.9248,,179.01,,,,,178.884,172.232,,,234.2184,,50,33.151,,179.17,,,,63.371,,,,,,,,61.885,166.9132,171.9221,10/5/2012
1,01,,,,,,176.8924,178.927,,179.0086,,,,,178.884,172.232,,,234.0847,,50,33.151,,179.17,,,,63.371,,,,,,,,61.885,166.9401,171.9221,10/5/2012
2,02,,,,,,176.8945,178.9327,,179.0164,,,,,178.884,172.232,,,234.1353,,50,33.151,,179.17,,,,63.371,,,,,,,,61.885,167.0158,171.9221,10/5/2012
3,03,,,,,,176.8892,178.9356,,179.005,,,,,178.884,172.232,,,234.1218,,50,33.151,,179.17,,,,63.371,,,,,,,,61.885,167.2805,171.9221,10/5/2012
4,04,,,,,,176.9088,178.9408,,179.0423,,,,,178.884,172.232,,,234.1218,,50,33.151,,179.17,,,,63.371,,,,,,,,61.885,167.0028,172.455,10/5/2012
5,05,,,,,,176.8877,178.916,,179.0153,,,,,178.884,172.232,,,234.0273,,50,33.151,,179.17,,179.17,,63.371,,,,,,,,61.885,167.2101,172.3213,10/5/2012
6,06,,,,,,176.8749,178.908,,179.0615,,,,,178.884,172.232,,,233.9446,,50,33.151,,179.17,,179.17,,63.371,,,,,,,,61.885,166.8971,171.9594,10/5/2012
7,07,,,,,,176.9117,179.128,,179.629,,,,,178.884,172.232,,,234.5344,,50,33.151,,179.17,179.17,179.17,,63.371,,,,,,,,61.885,166.8419,171.9594,10/5/2012
8,08,,199.8069,,,,176.9161,179.3265,180.9643,179.6553,,,,,178.884,172.232,,,234.1425,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,,61.885,166.743,171.9482,10/5/2012
9,09,205.726,188.5349,,190.9368,,176.9062,179.545,180.2119,179.6688,,,,,178.884,172.232,,,234.7787,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,,61.885,166.743,171.9202,10/5/2012
10,10,189.4358,187.8157,192.7075,188.7017,201.7949,177.2585,179.3939,180.2367,179.6845,,,,,178.884,172.232,,,234.6859,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,,61.885,166.743,171.909,10/5/2012
11,11,188.1231,187.7858,189.3735,188.6451,190.4525,177.6713,179.4006,180.5667,180.2457,,,,,178.884,172.232,,,234.8664,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,,61.885,166.743,171.9374,10/5/2012
12,12,188.4916,187.8326,189.4318,188.6482,196.4022,177.7689,179.4658,181.1647,180.1812,,,,,178.884,172.232,,,234.5525,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,,61.885,166.743,171.9389,10/5/2012
13,13,189.4901,188.7847,189.6813,189.4095,191.891,177.7864,179.4669,181.1612,180.6384,,,,,178.884,172.232,,,234.2564,190.517,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,,61.885,166.743,171.9389,10/5/2012
14,14,188.6226,189.047,190.9371,189.6814,190.1996,177.7929,179.4942,180.3635,180.6674,,,,,178.884,172.232,,,220.9871,190.517,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,,61.885,166.743,171.9389,10/5/2012
15,15,188.4322,187.9323,190.5657,189.2606,190.1277,177.8456,179.4468,179.9123,180.601,,,,,178.884,172.232,,,219.2219,190.517,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,61.885,61.885,166.743,171.9389,10/5/2012
16,16,189.7684,187.9694,191.284,191.6453,194.0018,177.5676,179.2063,179.9656,180.0708,,,,,178.884,172.232,,,227.7515,190.517,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,61.885,61.885,167.0519,172.3555,10/5/2012
17,17,206.099,187.9581,,,,177.1543,179.1928,179.5383,179.3282,,,,,178.884,172.232,,,233.6121,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,61.885,61.885,166.743,172.0005,10/5/2012
18,18,191.1839,187.9216,190.4314,190.5723,194.0612,176.9387,179.0095,179.4983,179.5,,,,,178.884,172.232,,,233.8455,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,61.885,61.885,166.743,172.0005,10/5/2012
19,19,189.6635,187.9066,188.2188,188.6349,192.9802,176.8906,178.9968,179.459,179.6259,,,,,178.884,172.232,,,233.5801,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,61.885,61.885,166.7546,171.9995,10/5/2012
20,20,198.3477,191.4983,190.9995,192.3871,,176.8792,179.0035,179.4881,179.6654,,,,,178.884,172.232,,,233.4117,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,182.296,,,61.885,61.885,166.743,171.98,10/5/2012
21,21,,,,,,176.9008,179.009,180.9067,179.6567,,,,,178.884,172.232,,,234.8892,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,,,,61.885,61.885,166.743,171.9695,10/5/2012
22,22,,,,,,176.8891,178.9921,,179.6725,,,,,178.884,172.232,,,235.2221,,50,33.151,179.17,179.17,179.17,179.17,,63.371,,,,,,,61.885,61.885,166.743,173.5761,10/5/2012
23,23,,,,,,176.8995,179.0068,,179.6461,,,,,178.884,172.232,,,234.6428,,50,33.151,,179.17,,179.17,,63.371,,,,,,,61.885,61.885,166.743,173.7754,10/5/2012
0,00,,,,,,176.9148,179.0244,,179.653,,,,,178.884,172.232,,,235.3669,,50,33.151,,182.296,,,,63.371,,,,,,,61.885,61.885,166.743,173.7754,11/5/2012
1,01,,,,,,176.8819,179.0131,,179.6316,,,,,178.884,172.232,,,234.191,,50,33.151,,182.296,,,,63.371,,,,,,,61.885,61.885,166.743,173.7754,11/5/2012
2,02,,,,,,176.9071,179.0318,,179.6551,,,,,178.884,172.232,,,234.0606,,50,33.151,,182.296,,,,63.371,,,,,,,61.885,61.885,166.8729,173.754,11/5/2012
3,03,,,,,,176.8927,179.0193,,179.6447,,,,,178.884,172.232,,,234.1889,,50,33.151,,182.296,,,,63.371,,,,,,,61.885,61.885,167.4264,172.0202,11/5/2012
4,04,,,,,,176.8787,179.0144,,179.6515,,,,,178.884,172.232,,,234.4298,,50,33.151,,182.296,,,,63.371,,,,,,,61.885,61.885,167.4331,171.952,11/5/2012
5,05,,,,,,176.8935,179.0059,,179.6013,,,,,178.884,172.232,,,234.6601,,50,33.151,,182.296,,,,63.371,,,,,,,61.885,61.885,167.5983,172.8825,11/5/2012
6,06,,,,,,176.8824,178.9809,,179.5798,,,,,178.884,172.232,,,234.4458,,50,33.151,,182.296,,,,63.371,,,,,,,61.885,61.885,167.2375,172.269,11/5/2012
7,07,,,,,,176.8763,179.0901,,179.6405,,,,,178.884,172.232,,,234.1733,,50,33.151,,182.296,,182.296,,63.371,,,,,,,61.885,61.885,166.743,171.9489,11/5/2012
8,08,,,,,,177.4324,179.2899,181.0707,179.6563,,,,,178.884,172.232,,,234.1678,,50,33.151,182.296,182.296,182.296,182.296,,63.371,,,,182.296,,,61.885,61.885,166.743,171.9344,11/5/2012
9,09,,190.2104,,191.0219,,177.6025,179.291,179.6428,179.6015,,,,,178.884,172.232,,,233.8568,,50,33.151,182.296,182.296,182.296,182.296,,63.371,,,,182.296,,,61.885,61.885,166.743,171.9208,11/5/2012
10,10,191.8372,187.7452,192.0325,188.6602,195.2267,177.5872,179.5055,180.1129,179.5322,,,,,178.884,172.232,,,234.2876,,50,33.151,182.296,182.296,182.296,182.296,,63.371,,,,182.296,,,61.885,61.885,166.752,171.9106,11/5/2012
11,11,189.5027,187.7395,189.5697,188.6555,190.1696,177.5375,179.5562,180.395,180.1116,,,,,178.884,172.232,,,234.8162,,50,33.151,182.296,182.296,182.296,182.296,,63.371,,,,182.296,,,61.885,61.885,166.743,171.8997,11/5/2012
12,12,189.7011,188.9516,189.6615,189.7837,195.6723,177.6132,179.4033,179.5336,180.1948,,,,,178.884,172.232,,,234.7475,,50,33.151,182.296,182.296,182.296,182.296,,63.371,,,,182.296,,,61.885,61.885,166.743,171.9009,11/5/2012
