datetime,prog_ind,prog_liq,real_ind,real_liq
2010-01-02 18:00:00,141.0,141.0,140.82,140.82
2010-01-02 19:00:00,140.55,140.55,129.89,129.89
2010-01-02 20:00:00,130.54,130.54,130.01,130.01
2010-01-02 21:00:00,121.34,121.34,120.78,120.78
2010-01-02 22:00:00,114.4,114.4,103.55,103.55
2010-01-02 23:00:00,106.63,106.63,100.58,100.58
2010-01-03 00:00:00,106.63,106.63,99.44,99.44
2010-01-03 01:00:00,101.08,101.08,99.44,99.44
2010-01-03 02:00:00,101.08,101.08,99.44,99.44
2010-01-03 03:00:00,101.08,101.08,99.44,99.44
2010-01-03 04:00:00,101.08,101.08,99.44,99.44
2010-01-03 05:00:00,101.08,101.08,99.44,99.44
2010-01-03 06:00:00,101.08,101.08,99.44,99.44
2010-01-03 07:00:00,101.08,101.08,99.44,99.44
2010-01-03 08:00:00,101.08,101.08,99.44,99.44
2010-01-03 09:00:00,106.63,106.63,99.44,99.44
2010-01-03 10:00:00,112.17,112.17,100.61,100.61
2010-01-03 11:00:00,112.17,112.17,101.08,101.08
2010-01-03 12:00:00,112.17,112.17,101.08,101.08
2010-01-03 13:00:00,114.37,114.37,101.08,101.08
2010-01-03 14:00:00,114.37,114.37,101.08,101.08
2010-01-03 15:00:00,112.17,112.17,101.08,101.08
2010-01-03 16:00:00,114.37,114.37,101.08,101.08
2010-01-03 17:00:00,126.17,126.17,129.53,129.53
2010-01-03 18:00:00,140.75,140.75,132.56,132.56
2010-01-03 19:00:00,141.75,141.75,130.1,130.1
2010-01-03 20:00:00,135.89,135.89,128.75,128.75
2010-01-03 21:00:00,125.47,125.47,112.85,112.85
2010-01-03 22:00:00,116.68,116.68,101.08,101.08
2010-01-03 23:00:00,106.63,106.63,101.08,101.08
2010-01-04 00:00:00,102.95,102.95,102.95,102.95
2010-01-04 01:00:00,102.95,102.95,102.95,102.95
2010-01-04 02:00:00,102.95,102.95,102.95,102.95
2010-01-04 03:00:00,102.95,102.95,102.95,102.95
2010-01-04 04:00:00,102.95,102.95,102.95,102.95
2010-01-04 05:00:00,103.71,103.71,103.98,103.98
2010-01-04 06:00:00,104.46,104.46,104.33,104.33
2010-01-04 07:00:00,113.56,113.56,110.95,110.95
2010-01-04 08:00:00,121.8,121.8,121.06,121.06
2010-01-04 09:00:00,126.6,126.6,129.12,129.12
2010-01-04 10:00:00,133.24,133.24,131.08,131.08
2010-01-04 11:00:00,130.1,130.1,130.83,130.83
2010-01-04 12:00:00,130.1,130.1,130.6,130.6
2010-01-04 13:00:00,130.1,130.1,130.11,130.11
2010-01-04 14:00:00,130.15,130.15,130.1,130.1
2010-01-04 15:00:00,132.86,132.86,130.64,130.64
2010-01-04 16:00:00,134.22,134.22,131.18,131.18
2010-01-04 17:00:00,137.18,137.18,134.55,134.55
2010-01-04 18:00:00,157.08,157.08,147.21,147.21
2010-01-04 19:00:00,158.09,158.09,147.52,147.52
2010-01-04 20:00:00,140.23,140.23,135.59,135.59
2010-01-04 21:00:00,125.82,125.82,122.5,122.5
2010-01-04 22:00:00,118.11,118.11,113.69,113.69
2010-01-04 23:00:00,110.19,110.19,104.46,104.46
2010-01-05 00:00:00,103.71,103.71,104.46,104.46
2010-01-05 01:00:00,102.95,102.95,104.46,104.46
2010-01-05 02:00:00,102.95,102.95,104.33,104.33
2010-01-05 03:00:00,102.95,102.95,103.9,103.9
2010-01-05 04:00:00,103.71,103.71,104.46,104.46
2010-01-05 05:00:00,102.95,102.95,104.46,104.46
2010-01-05 06:00:00,104.46,104.46,104.46,104.46
2010-01-05 07:00:00,113.56,113.56,112.76,112.76
2010-01-05 08:00:00,121.19,121.19,122.53,122.53
2010-01-05 09:00:00,124.7,124.7,149.68,149.68
2010-01-05 10:00:00,131.33,131.33,130.8,130.8
2010-01-05 11:00:00,131.59,131.59,133.24,133.24
2010-01-05 12:00:00,130.44,130.44,132.27,132.27
2010-01-05 13:00:00,130.15,130.15,131.14,131.14
2010-01-05 14:00:00,130.19,130.19,131.14,131.14
2010-01-05 15:00:00,130.66,130.66,131.0,131.0
2010-01-05 16:00:00,128.14,128.14,125.93,125.93
2010-01-05 17:00:00,135.0,135.0,134.49,134.49
2010-01-05 18:00:00,156.07,156.07,146.57,146.57
2010-01-05 19:00:00,158.09,158.09,146.57,146.57
2010-01-05 20:00:00,141.3,141.3,141.09,141.09
2010-01-05 21:00:00,128.83,128.83,124.23,124.23
2010-01-05 22:00:00,118.11,118.11,118.47,118.47
2010-01-05 23:00:00,110.19,110.19,106.75,106.75
2010-01-06 00:00:00,104.46,104.46,104.46,104.46
2010-01-06 01:00:00,104.46,104.46,104.33,104.33
2010-01-06 02:00:00,104.46,104.46,102.95,102.95
2010-01-06 03:00:00,104.46,104.46,102.95,102.95
2010-01-06 04:00:00,104.46,104.46,105.02,105.02
2010-01-06 05:00:00,104.46,104.46,104.46,104.46
2010-01-06 06:00:00,104.46,104.46,104.46,104.46
2010-01-06 07:00:00,113.56,113.56,117.83,117.83
2010-01-06 08:00:00,123.73,123.73,122.28,122.28
2010-01-06 09:00:00,130.04,130.04,125.52,125.52
2010-01-06 10:00:00,137.7,137.7,130.0,130.0
2010-01-06 11:00:00,145.14,145.14,130.16,130.16
2010-01-06 12:00:00,145.14,145.14,129.98,129.98
2010-01-06 13:00:00,139.5,139.5,129.83,129.83
2010-01-06 14:00:00,133.85,133.85,130.04,130.04
2010-01-06 15:00:00,133.85,133.85,132.46,132.46
2010-01-06 16:00:00,131.29,131.29,129.87,129.87
2010-01-06 17:00:00,138.2,138.2,137.5,137.5
2010-01-06 18:00:00,155.08,155.08,176.41,176.41
2010-01-06 19:00:00,155.09,155.09,154.78,154.78
2010-01-06 20:00:00,137.04,137.04,135.01,135.01
2010-01-06 21:00:00,127.67,127.67,122.17,122.17
2010-01-06 22:00:00,123.23,123.23,109.86,109.86
2010-01-06 23:00:00,113.56,113.56,104.46,104.46
2010-01-07 00:00:00,104.46,104.46,103.5,103.5
2010-01-07 01:00:00,104.46,104.46,104.25,104.25
2010-01-07 02:00:00,104.46,104.46,104.46,104.46
2010-01-07 03:00:00,104.46,104.46,104.46,104.46
2010-01-07 04:00:00,104.46,104.46,104.46,104.46
2010-01-07 05:00:00,104.46,104.46,104.46,104.46
2010-01-07 06:00:00,104.46,104.46,104.65,104.65
2010-01-07 07:00:00,115.7,115.7,118.46,118.46
2010-01-07 08:00:00,126.4,126.4,123.4,123.4
2010-01-07 09:00:00,130.1,130.1,129.8,129.8
2010-01-07 10:00:00,135.13,135.13,130.26,130.26
2010-01-07 11:00:00,137.67,137.67,140.92,140.92
2010-01-07 12:00:00,130.19,130.19,133.55,133.55
2010-01-07 13:00:00,130.19,130.19,130.1,130.1
2010-01-07 14:00:00,131.07,131.07,130.1,130.1
2010-01-07 15:00:00,130.19,130.19,130.1,130.1
2010-01-07 16:00:00,132.9,132.9,125.36,125.36
2010-01-07 17:00:00,142.43,142.43,132.1,132.1
2010-01-07 18:00:00,155.08,155.08,166.17,166.17
2010-01-07 19:00:00,153.72,153.72,145.76,145.76
2010-01-07 20:00:00,143.86,143.86,134.5,134.5
2010-01-07 21:00:00,131.81,131.81,122.7,122.7
2010-01-07 22:00:00,121.64,121.64,113.4,113.4
2010-01-07 23:00:00,110.2,110.2,104.46,104.46
2010-01-08 00:00:00,104.46,104.46,104.46,104.46
2010-01-08 01:00:00,104.46,104.46,104.46,104.46
2010-01-08 02:00:00,104.46,104.46,104.03,104.03
2010-01-08 03:00:00,104.46,104.46,102.95,102.95
2010-01-08 04:00:00,104.46,104.46,104.02,104.02
2010-01-08 05:00:00,104.46,104.46,104.46,104.46
2010-01-08 06:00:00,104.46,104.46,104.46,104.46
2010-01-08 07:00:00,114.16,114.16,116.17,116.17
2010-01-08 08:00:00,125.3,125.3,122.58,122.58
2010-01-08 09:00:00,131.14,131.14,129.33,129.33
2010-01-08 10:00:00,133.85,133.85,143.59,143.59
2010-01-08 11:00:00,133.85,133.85,144.49,144.49
2010-01-08 12:00:00,131.26,131.26,146.88,146.88
2010-01-08 13:00:00,129.97,129.97,146.97,146.97
2010-01-08 14:00:00,131.92,131.92,138.05,138.05
2010-01-08 15:00:00,133.85,133.85,130.25,130.25
2010-01-08 16:00:00,131.26,131.26,130.13,130.13
2010-01-08 17:00:00,140.9,140.9,133.81,133.81
2010-01-08 18:00:00,156.12,156.12,147.15,147.15
2010-01-08 19:00:00,157.72,157.72,140.95,140.95
2010-01-08 20:00:00,142.7,142.7,130.01,130.01
2010-01-08 21:00:00,125.42,125.42,123.99,123.99
2010-01-08 22:00:00,118.11,118.11,117.45,117.45
2010-01-08 23:00:00,110.2,110.2,105.22,105.22
2010-01-09 00:00:00,104.46,104.46,104.46,104.46
2010-01-09 01:00:00,104.46,104.46,104.46,104.46
2010-01-09 02:00:00,104.46,104.46,103.65,103.65
2010-01-09 03:00:00,103.71,103.71,102.95,102.95
2010-01-09 04:00:00,103.71,103.71,104.28,104.28
2010-01-09 05:00:00,104.46,104.46,104.46,104.46
2010-01-09 06:00:00,104.46,104.46,104.46,104.46
2010-01-09 07:00:00,113.55,113.55,106.13,106.13
2010-01-09 08:00:00,121.19,121.19,121.55,121.55
2010-01-09 09:00:00,126.11,126.11,122.59,122.59
2010-01-09 10:00:00,127.97,127.97,123.37,123.37
2010-01-09 11:00:00,124.87,124.87,122.86,122.86
2010-01-09 12:00:00,122.42,122.42,121.16,121.16
2010-01-09 13:00:00,120.29,120.29,120.29,120.29
2010-01-09 14:00:00,120.29,120.29,120.29,120.29
2010-01-09 15:00:00,120.29,120.29,119.05,119.05
2010-01-09 16:00:00,120.29,120.29,115.92,115.92
2010-01-09 17:00:00,130.07,130.07,118.68,118.68
2010-01-09 18:00:00,145.6,145.6,152.43,152.43
2010-01-09 19:00:00,145.6,145.6,135.25,135.25
2010-01-09 20:00:00,134.52,134.52,130.34,130.34
2010-01-09 21:00:00,126.6,126.6,123.49,123.49
2010-01-09 22:00:00,120.33,120.33,118.98,118.98
2010-01-09 23:00:00,110.2,110.2,107.9,107.9
2010-01-10 00:00:00,104.46,104.46,104.46,104.46
2010-01-10 01:00:00,103.7,103.7,104.46,104.46
2010-01-10 02:00:00,102.95,102.95,103.65,103.65
2010-01-10 03:00:00,102.95,102.95,102.95,102.95
2010-01-10 04:00:00,102.95,102.95,102.95,102.95
2010-01-10 05:00:00,102.95,102.95,102.95,102.95
2010-01-10 06:00:00,102.95,102.95,102.95,102.95
2010-01-10 07:00:00,109.44,109.44,111.57,111.57
2010-01-10 08:00:00,115.92,115.92,120.29,120.29
2010-01-10 09:00:00,115.92,115.92,120.51,120.51
2010-01-10 10:00:00,115.92,115.92,116.07,116.07
2010-01-10 11:00:00,118.1,118.1,120.29,120.29
2010-01-10 12:00:00,120.29,120.29,120.29,120.29
2010-01-10 13:00:00,118.1,118.1,120.29,120.29
2010-01-10 14:00:00,110.19,110.19,106.04,106.04
2010-01-10 15:00:00,104.46,104.46,104.46,104.46
2010-01-10 16:00:00,104.46,104.46,104.46,104.46
2010-01-10 17:00:00,119.63,119.63,113.43,113.43
2010-01-10 18:00:00,129.7,129.7,130.24,130.24
2010-01-10 19:00:00,130.91,130.91,130.12,130.12
2010-01-10 20:00:00,127.02,127.02,126.99,126.99
2010-01-10 21:00:00,119.12,119.12,113.03,113.03
2010-01-10 22:00:00,110.19,110.19,103.78,103.78
2010-01-10 23:00:00,104.46,104.46,102.95,102.95
2010-01-11 00:00:00,108.01,108.01,108.01,108.01
2010-01-11 01:00:00,108.01,108.01,108.01,108.01
2010-01-11 02:00:00,108.01,108.01,108.01,108.01
2010-01-11 03:00:00,108.01,108.01,108.01,108.01
2010-01-11 04:00:00,108.67,108.67,131.78,131.78
2010-01-11 05:00:00,109.33,109.33,108.01,108.01
2010-01-11 06:00:00,109.33,109.33,108.72,108.72
2010-01-11 07:00:00,120.91,120.91,109.33,109.33
2010-01-11 08:00:00,129.61,129.61,124.94,124.94
2010-01-11 09:00:00,135.53,135.53,126.4,126.4
2010-01-11 10:00:00,137.52,137.52,128.51,128.51
2010-01-11 11:00:00,137.52,137.52,153.81,153.81
2010-01-11 12:00:00,135.68,135.68,140.06,140.06
2010-01-11 13:00:00,135.68,135.68,129.5,129.5
2010-01-11 14:00:00,135.68,135.68,130.03,130.03
2010-01-11 15:00:00,136.36,136.36,130.57,130.57
2010-01-11 16:00:00,135.22,135.22,129.03,129.03
2010-01-11 17:00:00,143.34,143.34,129.71,129.71
2010-01-11 18:00:00,152.44,152.44,145.7,145.7
2010-01-11 19:00:00,155.21,155.21,140.84,140.84
2010-01-11 20:00:00,144.17,144.17,133.56,133.56
2010-01-11 21:00:00,130.9,130.9,122.51,122.51
2010-01-11 22:00:00,124.83,124.83,109.24,109.24
2010-01-11 23:00:00,115.33,115.33,108.01,108.01
2010-01-12 00:00:00,108.01,108.01,108.01,108.01
2010-01-12 01:00:00,108.01,108.01,108.01,108.01
2010-01-12 02:00:00,108.01,108.01,108.01,108.01
2010-01-12 03:00:00,108.01,108.01,108.01,108.01
2010-01-12 04:00:00,108.01,108.01,108.01,108.01
2010-01-12 05:00:00,108.01,108.01,108.36,108.36
2010-01-12 06:00:00,108.66,108.66,109.33,109.33
2010-01-12 07:00:00,115.33,115.33,109.33,109.33
2010-01-12 08:00:00,124.98,124.98,124.8,124.8
2010-01-12 09:00:00,128.99,128.99,127.03,127.03
2010-01-12 10:00:00,134.14,134.14,137.07,137.07
2010-01-12 11:00:00,137.35,137.35,129.12,129.12
2010-01-12 12:00:00,134.05,134.05,133.47,133.47
2010-01-12 13:00:00,132.03,132.03,128.31,128.31
2010-01-12 14:00:00,137.35,137.35,128.89,128.89
2010-01-12 15:00:00,141.62,141.62,128.89,128.89
2010-01-12 16:00:00,136.82,136.82,128.17,128.17
2010-01-12 17:00:00,134.93,134.93,137.17,137.17
2010-01-12 18:00:00,147.33,147.33,148.73,148.73
2010-01-12 19:00:00,154.43,154.43,137.74,137.74
2010-01-12 20:00:00,141.54,141.54,129.7,129.7
2010-01-12 21:00:00,127.72,127.72,124.54,124.54
2010-01-12 22:00:00,123.5,123.5,109.33,109.33
2010-01-12 23:00:00,115.33,115.33,108.72,108.72
2010-01-13 00:00:00,108.01,108.01,108.01,108.01
2010-01-13 01:00:00,108.01,108.01,108.01,108.01
2010-01-13 02:00:00,108.01,108.01,108.01,108.01
2010-01-13 03:00:00,108.01,108.01,108.01,108.01
2010-01-13 04:00:00,108.01,108.01,108.01,108.01
2010-01-13 05:00:00,108.01,108.01,114.81,114.81
2010-01-13 06:00:00,108.67,108.67,150.99,150.99
2010-01-13 07:00:00,115.33,115.33,148.09,148.09
2010-01-13 08:00:00,124.9,124.9,137.74,137.74
2010-01-13 09:00:00,129.74,129.74,135.58,135.58
2010-01-13 10:00:00,134.7,134.7,169.65,169.65
2010-01-13 11:00:00,134.7,134.7,150.75,150.75
2010-01-13 12:00:00,130.92,130.92,140.4,140.4
2010-01-13 13:00:00,130.92,130.92,139.84,139.84
2010-01-13 14:00:00,128.89,128.89,136.59,136.59
2010-01-13 15:00:00,128.89,128.89,136.32,136.32
2010-01-13 16:00:00,128.7,128.7,130.61,130.61
2010-01-13 17:00:00,135.96,135.96,129.9,129.9
2010-01-13 18:00:00,143.97,143.97,175.67,175.67
2010-01-13 19:00:00,144.16,144.16,148.23,148.23
2010-01-13 20:00:00,131.5,131.5,135.6,135.6
2010-01-13 21:00:00,124.93,124.93,127.49,127.49
2010-01-13 22:00:00,115.33,115.33,112.6,112.6
2010-01-13 23:00:00,108.67,108.67,109.33,109.33
2010-01-14 00:00:00,108.01,108.01,108.16,108.16
2010-01-14 01:00:00,108.01,108.01,108.01,108.01
2010-01-14 02:00:00,108.01,108.01,108.01,108.01
2010-01-14 03:00:00,108.67,108.67,108.49,108.49
2010-01-14 04:00:00,109.33,109.33,109.33,109.33
2010-01-14 05:00:00,109.33,109.33,109.33,109.33
2010-01-14 06:00:00,109.33,109.33,109.33,109.33
2010-01-14 07:00:00,115.33,115.33,114.91,114.91
2010-01-14 08:00:00,127.14,127.14,126.83,126.83
2010-01-14 09:00:00,134.21,134.21,131.6,131.6
2010-01-14 10:00:00,135.48,135.48,136.07,136.07
2010-01-14 11:00:00,135.95,135.95,135.76,135.76
2010-01-14 12:00:00,136.1,136.1,135.41,135.41
2010-01-14 13:00:00,132.65,132.65,135.48,135.48
2010-01-14 14:00:00,136.87,136.87,135.85,135.85
2010-01-14 15:00:00,132.7,132.7,135.89,135.89
2010-01-14 16:00:00,130.23,130.23,134.72,134.72
2010-01-14 17:00:00,141.53,141.53,156.09,156.09
2010-01-14 18:00:00,151.96,151.96,151.25,151.25
2010-01-14 19:00:00,142.93,142.93,144.73,144.73
2010-01-14 20:00:00,132.42,132.42,135.49,135.49
2010-01-14 21:00:00,122.4,122.4,128.18,128.18
2010-01-14 22:00:00,109.33,109.33,120.22,120.22
2010-01-14 23:00:00,108.67,108.67,109.33,109.33
2010-01-15 00:00:00,109.33,109.33,109.33,109.33
2010-01-15 01:00:00,108.67,108.67,109.33,109.33
2010-01-15 02:00:00,108.01,108.01,109.33,109.33
2010-01-15 03:00:00,108.01,108.01,108.91,108.91
2010-01-15 04:00:00,108.67,108.67,109.0,109.0
2010-01-15 05:00:00,109.33,109.33,157.11,157.11
2010-01-15 06:00:00,109.33,109.33,109.33,109.33
2010-01-15 07:00:00,118.78,118.78,120.67,120.67
2010-01-15 08:00:00,127.11,127.11,157.7,157.7
2010-01-15 09:00:00,130.14,130.14,158.91,158.91
2010-01-15 10:00:00,135.33,135.33,149.31,149.31
2010-01-15 11:00:00,135.33,135.33,152.83,152.83
2010-01-15 12:00:00,132.11,132.11,160.83,160.83
2010-01-15 13:00:00,132.11,132.11,139.53,139.53
2010-01-15 14:00:00,135.33,135.33,140.96,140.96
2010-01-15 15:00:00,132.11,132.11,176.36,176.36
2010-01-15 16:00:00,129.55,129.55,176.36,176.36
2010-01-15 17:00:00,133.72,133.72,176.36,176.36
2010-01-15 18:00:00,142.1,142.1,176.36,176.36
2010-01-15 19:00:00,142.1,142.1,176.36,176.36
2010-01-15 20:00:00,133.9,133.9,146.57,146.57
2010-01-15 21:00:00,127.64,127.64,129.88,129.88
2010-01-15 22:00:00,115.33,115.33,123.79,123.79
2010-01-15 23:00:00,109.33,109.33,115.73,115.73
2010-01-16 00:00:00,109.33,109.33,109.33,109.33
2010-01-16 01:00:00,109.33,109.33,109.33,109.33
2010-01-16 02:00:00,109.33,109.33,109.33,109.33
2010-01-16 03:00:00,109.33,109.33,109.33,109.33
2010-01-16 04:00:00,109.33,109.33,109.33,109.33
2010-01-16 05:00:00,109.33,109.33,109.33,109.33
2010-01-16 06:00:00,109.33,109.33,168.65,168.65
2010-01-16 07:00:00,118.8,118.8,155.96,155.96
2010-01-16 08:00:00,128.04,128.04,128.64,128.64
2010-01-16 09:00:00,129.63,129.63,130.84,130.84
2010-01-16 10:00:00,129.63,129.63,133.46,133.46
2010-01-16 11:00:00,130.84,130.84,135.33,135.33
2010-01-16 12:00:00,129.36,129.36,132.34,132.34
2010-01-16 13:00:00,127.08,127.08,130.51,130.51
2010-01-16 14:00:00,125.67,125.67,129.04,129.04
2010-01-16 15:00:00,125.67,125.67,128.3,128.3
2010-01-16 16:00:00,125.67,125.67,126.69,126.69
2010-01-16 17:00:00,131.12,131.12,132.57,132.57
2010-01-16 18:00:00,141.93,141.93,176.08,176.08
2010-01-16 19:00:00,145.06,145.06,158.53,158.53
2010-01-16 20:00:00,137.15,137.15,143.45,143.45
2010-01-16 21:00:00,131.06,131.06,130.03,130.03
2010-01-16 22:00:00,125.14,125.14,126.27,126.27
2010-01-16 23:00:00,115.33,115.33,116.73,116.73
2010-01-17 00:00:00,109.33,109.33,109.33,109.33
2010-01-17 01:00:00,108.67,108.67,109.33,109.33
2010-01-17 02:00:00,108.01,108.01,109.33,109.33
2010-01-17 03:00:00,108.01,108.01,109.33,109.33
2010-01-17 04:00:00,108.01,108.01,109.33,109.33
2010-01-17 05:00:00,108.01,108.01,109.33,109.33
2010-01-17 06:00:00,108.01,108.01,108.27,108.27
2010-01-17 07:00:00,108.67,108.67,109.2,109.2
2010-01-17 08:00:00,109.33,109.33,109.33,109.33
2010-01-17 09:00:00,109.33,109.33,109.33,109.33
2010-01-17 10:00:00,109.33,109.33,109.33,109.33
2010-01-17 11:00:00,109.33,109.33,109.33,109.33
2010-01-17 12:00:00,109.33,109.33,119.73,119.73
2010-01-17 13:00:00,109.33,109.33,121.33,121.33
2010-01-17 14:00:00,109.33,109.33,112.53,112.53
2010-01-17 15:00:00,109.33,109.33,109.33,109.33
2010-01-17 16:00:00,109.33,109.33,109.33,109.33
2010-01-17 17:00:00,126.18,126.18,116.77,116.77
2010-01-17 18:00:00,136.76,136.76,153.25,153.25
2010-01-17 19:00:00,137.48,137.48,146.7,146.7
2010-01-17 20:00:00,133.62,133.62,129.52,129.52
2010-01-17 21:00:00,126.77,126.77,127.14,127.14
2010-01-17 22:00:00,117.5,117.5,119.38,119.38
2010-01-17 23:00:00,109.33,109.33,109.33,109.33
2010-01-18 00:00:00,110.51,110.51,110.4,110.4
2010-01-18 01:00:00,109.87,109.87,109.23,109.23
2010-01-18 02:00:00,109.23,109.23,109.23,109.23
2010-01-18 03:00:00,109.87,109.87,109.23,109.23
2010-01-18 04:00:00,110.51,110.51,115.59,115.59
2010-01-18 05:00:00,110.51,110.51,133.32,133.32
2010-01-18 06:00:00,116.57,116.57,110.51,110.51
2010-01-18 07:00:00,125.9,125.9,124.03,124.03
2010-01-18 08:00:00,131.61,131.61,129.29,129.29
2010-01-18 09:00:00,145.93,145.93,137.73,137.73
2010-01-18 10:00:00,153.52,153.52,138.47,138.47
2010-01-18 11:00:00,152.71,152.71,167.6,167.6
2010-01-18 12:00:00,154.17,154.17,146.52,146.52
2010-01-18 13:00:00,154.01,154.01,145.62,145.62
2010-01-18 14:00:00,152.7,152.7,152.97,152.97
2010-01-18 15:00:00,152.95,152.95,157.16,157.16
2010-01-18 16:00:00,154.3,154.3,150.33,150.33
2010-01-18 17:00:00,162.16,162.16,138.38,138.38
2010-01-18 18:00:00,174.55,174.55,174.8,174.8
2010-01-18 19:00:00,160.55,160.55,162.15,162.15
2010-01-18 20:00:00,141.9,141.9,151.21,151.21
2010-01-18 21:00:00,129.96,129.96,133.63,133.63
2010-01-18 22:00:00,124.8,124.8,126.17,126.17
2010-01-18 23:00:00,116.57,116.57,113.94,113.94
2010-01-19 00:00:00,110.51,110.51,110.51,110.51
2010-01-19 01:00:00,110.51,110.51,110.51,110.51
2010-01-19 02:00:00,110.51,110.51,110.51,110.51
2010-01-19 03:00:00,110.51,110.51,110.51,110.51
2010-01-19 04:00:00,110.51,110.51,110.51,110.51
2010-01-19 05:00:00,110.51,110.51,112.53,112.53
2010-01-19 06:00:00,110.51,110.51,122.63,122.63
2010-01-19 07:00:00,123.7,123.7,124.29,124.29
2010-01-19 08:00:00,131.44,131.44,132.17,132.17
2010-01-19 09:00:00,146.28,146.28,133.66,133.66
2010-01-19 10:00:00,155.31,155.31,141.34,141.34
2010-01-19 11:00:00,153.72,153.72,137.95,137.95
2010-01-19 12:00:00,144.74,144.74,140.07,140.07
2010-01-19 13:00:00,138.85,138.85,148.6,148.6
2010-01-19 14:00:00,140.68,140.68,152.86,152.86
2010-01-19 15:00:00,140.68,140.68,150.03,150.03
2010-01-19 16:00:00,140.68,140.68,137.6,137.6
2010-01-19 17:00:00,148.96,148.96,140.46,140.46
2010-01-19 18:00:00,156.23,156.23,174.04,174.04
2010-01-19 19:00:00,154.03,154.03,158.57,158.57
2010-01-19 20:00:00,148.21,148.21,150.24,150.24
2010-01-19 21:00:00,132.72,132.72,132.65,132.65
2010-01-19 22:00:00,124.8,124.8,127.66,127.66
2010-01-19 23:00:00,116.57,116.57,115.44,115.44
2010-01-20 00:00:00,110.51,110.51,110.51,110.51
2010-01-20 01:00:00,110.51,110.51,110.51,110.51
2010-01-20 02:00:00,110.51,110.51,110.51,110.51
2010-01-20 03:00:00,110.51,110.51,110.51,110.51
2010-01-20 04:00:00,110.51,110.51,110.51,110.51
2010-01-20 05:00:00,116.57,116.57,114.55,114.55
2010-01-20 06:00:00,122.63,122.63,122.63,122.63
2010-01-20 07:00:00,124.8,124.8,127.79,127.79
2010-01-20 08:00:00,131.6,131.6,135.34,135.34
2010-01-20 09:00:00,139.25,139.25,145.21,145.21
2010-01-20 10:00:00,147.31,147.31,156.48,156.48
2010-01-20 11:00:00,153.04,153.04,156.79,156.79
2010-01-20 12:00:00,146.86,146.86,157.79,157.79
2010-01-20 13:00:00,146.9,146.9,155.39,155.39
2010-01-20 14:00:00,153.02,153.02,156.99,156.99
2010-01-20 15:00:00,154.27,154.27,155.21,155.21
2010-01-20 16:00:00,154.02,154.02,153.51,153.51
2010-01-20 17:00:00,154.82,154.82,141.55,141.55
2010-01-20 18:00:00,167.39,167.39,174.76,174.76
2010-01-20 19:00:00,156.91,156.91,166.01,166.01
2010-01-20 20:00:00,149.37,149.37,153.78,153.78
2010-01-20 21:00:00,133.25,133.25,133.51,133.51
2010-01-20 22:00:00,131.15,131.15,127.33,127.33
2010-01-20 23:00:00,120.03,120.03,116.87,116.87
