datetime,prog_ind,prog_liq,real_ind,real_liq
2016-01-04 08:00:00,54.37,54.37,54.67,54.67
2016-01-04 09:00:00,54.72,54.72,54.38,54.38
2016-01-04 10:00:00,54.72,54.72,55.54,55.54
2016-01-04 11:00:00,54.39,54.39,57.24,57.24
2016-01-04 12:00:00,54.39,54.39,59.4,59.4
2016-01-04 13:00:00,54.39,54.39,61.35,61.35
2016-01-04 14:00:00,54.39,54.39,60.41,60.41
2016-01-04 15:00:00,54.39,54.39,60.03,60.03
2016-01-04 16:00:00,54.39,54.39,60.23,60.23
2016-01-04 17:00:00,54.95,54.95,55.56,55.56
2016-01-04 18:00:00,55.5,55.5,60.98,60.98
2016-01-04 19:00:00,55.59,55.59,60.45,60.45
2016-01-04 20:00:00,55.62,55.62,55.58,55.58
2016-01-04 21:00:00,55.11,55.11,54.32,54.32
2016-01-04 22:00:00,54.67,54.67,52.62,52.62
2016-01-04 23:00:00,54.03,54.03,51.63,51.63
2016-01-05 00:00:00,53.98,53.98,51.45,51.45
2016-01-05 01:00:00,54.33,54.33,51.44,51.44
2016-01-05 02:00:00,53.3,53.3,54.63,54.63
2016-01-05 03:00:00,53.63,53.63,53.22,53.22
2016-01-05 04:00:00,54.6,54.6,53.22,53.22
2016-01-05 05:00:00,54.54,54.54,53.25,53.25
2016-01-05 06:00:00,54.28,54.28,53.27,53.27
2016-01-05 07:00:00,53.71,53.71,54.77,54.77
2016-01-05 08:00:00,53.7,53.7,54.37,54.37
2016-01-05 09:00:00,54.2,54.2,54.39,54.39
2016-01-05 10:00:00,54.39,54.39,55.2,55.2
2016-01-05 11:00:00,54.39,54.39,55.56,55.56
2016-01-05 12:00:00,54.37,54.37,55.66,55.66
2016-01-05 13:00:00,54.13,54.13,55.69,55.69
2016-01-05 14:00:00,54.39,54.39,60.68,60.68
2016-01-05 15:00:00,54.39,54.39,59.58,59.58
2016-01-05 16:00:00,54.2,54.2,56.78,56.78
2016-01-05 17:00:00,54.76,54.76,54.45,54.45
2016-01-05 18:00:00,55.5,55.5,55.66,55.66
2016-01-05 19:00:00,55.43,55.43,54.9,54.9
2016-01-05 20:00:00,54.48,54.48,54.38,54.38
2016-01-05 21:00:00,53.51,53.51,54.33,54.33
2016-01-05 22:00:00,53.4,53.4,54.19,54.19
2016-01-05 23:00:00,53.35,53.35,51.44,51.44
2016-01-06 00:00:00,53.69,53.69,51.44,51.44
2016-01-06 01:00:00,53.4,53.4,55.11,55.11
2016-01-06 02:00:00,53.4,53.4,52.21,52.21
2016-01-06 03:00:00,53.4,53.4,54.05,54.05
2016-01-06 04:00:00,53.71,53.71,53.27,53.27
2016-01-06 05:00:00,53.71,53.71,53.29,53.29
2016-01-06 06:00:00,53.7,53.7,53.29,53.29
2016-01-06 07:00:00,54.18,54.18,53.29,53.29
2016-01-06 08:00:00,54.36,54.36,54.92,54.92
2016-01-06 09:00:00,54.37,54.37,54.36,54.36
2016-01-06 10:00:00,54.39,54.39,54.36,54.36
2016-01-06 11:00:00,54.39,54.39,54.36,54.36
2016-01-06 12:00:00,54.39,54.39,54.36,54.36
2016-01-06 13:00:00,54.95,54.95,54.39,54.39
2016-01-06 14:00:00,55.59,55.59,54.73,54.73
2016-01-06 15:00:00,55.62,55.62,55.6,55.6
2016-01-06 16:00:00,54.97,54.97,54.64,54.64
2016-01-06 17:00:00,54.87,54.87,54.92,54.92
2016-01-06 18:00:00,58.22,58.22,57.88,57.88
2016-01-06 19:00:00,58.22,58.22,54.39,54.39
2016-01-06 20:00:00,54.87,54.87,54.47,54.47
2016-01-06 21:00:00,54.37,54.37,54.12,54.12
2016-01-06 22:00:00,54.36,54.36,53.23,53.23
2016-01-06 23:00:00,54.17,54.17,53.18,53.18
2016-01-07 00:00:00,54.67,54.67,53.18,53.18
2016-01-07 01:00:00,54.03,54.03,53.24,53.24
2016-01-07 02:00:00,53.4,53.4,52.21,52.21
2016-01-07 03:00:00,54.03,54.03,52.51,52.51
2016-01-07 04:00:00,54.67,54.67,55.32,55.32
2016-01-07 05:00:00,54.67,54.67,53.27,53.27
2016-01-07 06:00:00,54.51,54.51,53.28,53.28
2016-01-07 07:00:00,54.36,54.36,53.29,53.29
2016-01-07 08:00:00,54.36,54.36,53.68,53.68
2016-01-07 09:00:00,54.37,54.37,54.74,54.74
2016-01-07 10:00:00,55.04,55.04,54.38,54.38
2016-01-07 11:00:00,55.66,55.66,54.39,54.39
2016-01-07 12:00:00,55.66,55.66,54.39,54.39
2016-01-07 13:00:00,57.63,57.63,54.93,54.93
2016-01-07 14:00:00,60.27,60.27,59.1,59.1
2016-01-07 15:00:00,58.33,58.33,55.67,55.67
2016-01-07 16:00:00,55.04,55.04,55.24,55.24
2016-01-07 17:00:00,57.74,57.74,54.36,54.36
2016-01-07 18:00:00,57.74,57.74,60.01,60.01
2016-01-07 19:00:00,54.87,54.87,55.14,55.14
2016-01-07 20:00:00,54.85,54.85,54.36,54.36
2016-01-07 21:00:00,55.17,55.17,53.79,53.79
2016-01-07 22:00:00,55.17,55.17,53.27,53.27
2016-01-07 23:00:00,54.51,54.51,53.27,53.27
2016-01-08 00:00:00,54.36,54.36,53.27,53.27
2016-01-08 01:00:00,54.36,54.36,53.27,53.27
2016-01-08 02:00:00,54.36,54.36,53.27,53.27
2016-01-08 03:00:00,54.19,54.19,53.26,53.26
2016-01-08 04:00:00,54.19,54.19,53.26,53.26
2016-01-08 05:00:00,54.36,54.36,53.27,53.27
2016-01-08 06:00:00,54.36,54.36,53.27,53.27
2016-01-08 07:00:00,54.36,54.36,53.27,53.27
2016-01-08 08:00:00,54.37,54.37,54.86,54.86
2016-01-08 09:00:00,55.01,55.01,53.73,53.73
2016-01-08 10:00:00,55.66,55.66,53.74,53.74
2016-01-08 11:00:00,55.6,55.6,55.56,55.56
2016-01-08 12:00:00,55.6,55.6,55.56,55.56
2016-01-08 13:00:00,58.33,58.33,58.25,58.25
2016-01-08 14:00:00,60.97,60.97,59.91,59.91
2016-01-08 15:00:00,58.33,58.33,59.79,59.79
2016-01-08 16:00:00,55.04,55.04,55.68,55.68
2016-01-08 17:00:00,57.74,57.74,53.62,53.62
2016-01-08 18:00:00,61.09,61.09,60.47,60.47
2016-01-08 19:00:00,58.22,58.22,55.06,55.06
2016-01-08 20:00:00,55.49,55.49,54.01,54.01
2016-01-08 21:00:00,55.81,55.81,53.27,53.27
2016-01-08 22:00:00,55.99,55.99,54.47,54.47
2016-01-08 23:00:00,55.17,55.17,53.27,53.27
2016-01-09 00:00:00,54.51,54.51,53.27,53.27
2016-01-09 01:00:00,54.67,54.67,53.27,53.27
2016-01-09 02:00:00,54.67,54.67,53.27,53.27
2016-01-09 03:00:00,54.67,54.67,53.27,53.27
2016-01-09 04:00:00,54.51,54.51,54.5,54.5
2016-01-09 05:00:00,54.36,54.36,53.27,53.27
2016-01-09 06:00:00,54.36,54.36,53.27,53.27
2016-01-09 07:00:00,54.36,54.36,53.27,53.27
2016-01-09 08:00:00,54.37,54.37,53.27,53.27
2016-01-09 09:00:00,54.39,54.39,53.96,53.96
2016-01-09 10:00:00,54.39,54.39,54.36,54.36
2016-01-09 11:00:00,54.39,54.39,54.36,54.36
2016-01-09 12:00:00,54.39,54.39,54.36,54.36
2016-01-09 13:00:00,54.39,54.39,54.09,54.09
2016-01-09 14:00:00,54.39,54.39,54.39,54.39
2016-01-09 15:00:00,54.39,54.39,54.39,54.39
2016-01-09 16:00:00,54.39,54.39,54.39,54.39
2016-01-09 17:00:00,54.95,54.95,55.03,55.03
2016-01-09 18:00:00,54.95,54.95,59.15,59.15
2016-01-09 19:00:00,54.95,54.95,56.63,56.63
2016-01-09 20:00:00,54.39,54.39,54.86,54.86
2016-01-09 21:00:00,54.37,54.37,53.9,53.9
2016-01-09 22:00:00,54.36,54.36,53.27,53.27
2016-01-09 23:00:00,54.36,54.36,54.46,54.46
2016-01-10 00:00:00,53.4,53.4,53.27,53.27
2016-01-10 01:00:00,53.4,53.4,53.27,53.27
2016-01-10 02:00:00,53.59,53.59,53.27,53.27
2016-01-10 03:00:00,53.59,53.59,53.27,53.27
2016-01-10 04:00:00,53.4,53.4,53.27,53.27
2016-01-10 05:00:00,54.03,54.03,53.05,53.05
2016-01-10 06:00:00,54.67,54.67,52.22,52.22
2016-01-10 07:00:00,54.47,54.47,51.65,51.65
2016-01-10 08:00:00,53.84,53.84,51.48,51.48
2016-01-10 09:00:00,53.4,53.4,51.44,51.44
2016-01-10 10:00:00,53.4,53.4,51.44,51.44
2016-01-10 11:00:00,53.4,53.4,53.14,53.14
2016-01-10 12:00:00,53.4,53.4,53.35,53.35
2016-01-10 13:00:00,53.4,53.4,53.4,53.4
2016-01-10 14:00:00,53.4,53.4,53.54,53.54
2016-01-10 15:00:00,53.4,53.4,53.61,53.61
2016-01-10 16:00:00,53.4,53.4,53.58,53.58
2016-01-10 17:00:00,53.89,53.89,53.52,53.52
2016-01-10 18:00:00,54.39,54.39,54.37,54.37
2016-01-10 19:00:00,54.39,54.39,54.39,54.39
2016-01-10 20:00:00,53.89,53.89,54.39,54.39
2016-01-10 21:00:00,53.4,53.4,54.74,54.74
2016-01-10 22:00:00,54.03,54.03,52.01,52.01
2016-01-10 23:00:00,54.03,54.03,51.42,51.42
2016-01-11 00:00:00,53.27,53.27,50.47,50.47
2016-01-11 01:00:00,53.27,53.27,50.38,50.38
2016-01-11 02:00:00,52.8,52.8,51.63,51.63
2016-01-11 03:00:00,52.32,52.32,50.19,50.19
2016-01-11 04:00:00,52.32,52.32,50.82,50.82
2016-01-11 05:00:00,52.32,52.32,50.33,50.33
2016-01-11 06:00:00,52.8,52.8,50.36,50.36
2016-01-11 07:00:00,52.96,52.96,50.19,50.24
2016-01-11 08:00:00,53.96,53.96,53.99,53.99
2016-01-11 09:00:00,53.96,53.96,52.64,52.64
2016-01-11 10:00:00,53.99,53.99,52.64,52.64
2016-01-11 11:00:00,54.71,54.71,52.64,52.64
2016-01-11 12:00:00,54.71,54.71,52.64,52.64
2016-01-11 13:00:00,57.23,57.23,54.93,54.93
2016-01-11 14:00:00,57.23,57.23,54.71,54.71
2016-01-11 15:00:00,54.71,54.71,54.71,54.71
2016-01-11 16:00:00,54.71,54.71,54.71,54.71
2016-01-11 17:00:00,54.71,54.71,54.64,54.64
2016-01-11 18:00:00,54.71,54.71,58.73,58.73
2016-01-11 19:00:00,54.71,54.71,58.92,58.92
2016-01-11 20:00:00,53.99,53.99,56.72,56.72
2016-01-11 21:00:00,54.07,54.07,52.74,52.74
2016-01-11 22:00:00,54.07,54.07,53.43,53.43
2016-01-11 23:00:00,53.27,53.27,52.12,52.12
2016-01-12 00:00:00,53.48,53.48,52.59,52.59
2016-01-12 01:00:00,53.04,53.04,50.57,50.57
2016-01-12 02:00:00,52.32,52.32,50.57,50.57
2016-01-12 03:00:00,53.04,53.04,51.06,51.06
2016-01-12 04:00:00,53.76,53.76,51.37,51.37
2016-01-12 05:00:00,53.76,53.76,51.13,51.13
2016-01-12 06:00:00,53.52,53.52,52.25,52.25
2016-01-12 07:00:00,54.09,54.09,53.14,53.14
2016-01-12 08:00:00,54.09,54.09,52.64,52.64
2016-01-12 09:00:00,53.99,53.99,53.4,53.4
2016-01-12 10:00:00,54.71,54.71,52.64,52.64
2016-01-12 11:00:00,54.71,54.71,53.22,53.22
2016-01-12 12:00:00,57.3,57.3,53.27,53.27
2016-01-12 13:00:00,59.95,59.95,54.56,54.56
2016-01-12 14:00:00,60.01,60.01,54.71,54.71
2016-01-12 15:00:00,57.36,57.36,54.71,54.71
2016-01-12 16:00:00,54.58,54.58,54.38,54.38
2016-01-12 17:00:00,57.24,57.24,53.42,53.42
2016-01-12 18:00:00,59.95,59.95,54.71,54.71
2016-01-12 19:00:00,57.3,57.3,54.71,54.71
2016-01-12 20:00:00,53.67,53.67,54.49,54.49
2016-01-12 21:00:00,53.9,53.9,52.64,52.64
2016-01-12 22:00:00,53.9,53.9,52.44,52.44
2016-01-12 23:00:00,53.23,53.23,51.14,51.14
2016-01-13 00:00:00,53.52,53.52,50.57,50.57
2016-01-13 01:00:00,53.76,53.76,50.54,50.54
2016-01-13 02:00:00,53.04,53.04,50.43,50.43
2016-01-13 03:00:00,52.32,52.32,50.22,50.22
2016-01-13 04:00:00,53.04,53.04,50.21,50.21
2016-01-13 05:00:00,53.76,53.76,50.57,50.57
2016-01-13 06:00:00,53.52,53.52,51.59,51.59
2016-01-13 07:00:00,54.09,54.09,52.95,52.95
2016-01-13 08:00:00,54.09,54.09,53.75,53.75
2016-01-13 09:00:00,53.99,53.99,53.41,53.41
2016-01-13 10:00:00,54.71,54.71,53.96,53.96
2016-01-13 11:00:00,54.71,54.71,54.71,54.71
2016-01-13 12:00:00,54.71,54.71,54.71,54.71
2016-01-13 13:00:00,57.3,57.3,53.84,53.84
2016-01-13 14:00:00,59.89,59.89,53.5,53.5
2016-01-13 15:00:00,57.3,57.3,53.27,53.27
2016-01-13 16:00:00,54.58,54.58,53.16,53.16
2016-01-13 17:00:00,54.58,54.58,52.64,52.64
2016-01-13 18:00:00,57.36,57.36,54.71,54.71
2016-01-13 19:00:00,57.36,57.36,54.71,54.71
2016-01-13 20:00:00,53.67,53.67,53.27,53.27
2016-01-13 21:00:00,52.96,52.96,52.64,52.64
2016-01-13 22:00:00,53.27,53.27,52.54,52.54
2016-01-13 23:00:00,53.27,53.27,52.86,52.86
2016-01-14 00:00:00,53.27,53.27,51.2,51.2
2016-01-14 01:00:00,53.52,53.52,51.21,51.21
2016-01-14 02:00:00,53.76,53.76,51.2,51.2
2016-01-14 03:00:00,53.76,53.76,52.96,52.96
2016-01-14 04:00:00,53.52,53.52,52.12,52.12
2016-01-14 05:00:00,53.27,53.27,52.12,52.12
2016-01-14 06:00:00,53.27,53.27,52.12,52.12
2016-01-14 07:00:00,53.27,53.27,53.35,53.35
2016-01-14 08:00:00,53.27,53.27,53.46,53.46
2016-01-14 09:00:00,53.99,53.99,53.27,53.27
2016-01-14 10:00:00,54.71,54.71,53.75,53.75
2016-01-14 11:00:00,54.71,54.71,54.71,54.71
2016-01-14 12:00:00,54.71,54.71,54.71,54.71
2016-01-14 13:00:00,59.29,59.29,54.71,54.71
2016-01-14 14:00:00,61.94,61.94,55.7,55.7
2016-01-14 15:00:00,57.36,57.36,59.01,59.01
2016-01-14 16:00:00,54.58,54.58,57.19,57.19
2016-01-14 17:00:00,54.58,54.58,55.87,55.87
2016-01-14 18:00:00,56.82,56.82,60.08,60.08
2016-01-14 19:00:00,56.82,56.82,56.91,56.91
2016-01-14 20:00:00,53.67,53.67,54.53,54.53
2016-01-14 21:00:00,52.64,52.64,52.64,52.64
2016-01-14 22:00:00,54.09,54.09,52.64,52.64
2016-01-14 23:00:00,53.27,53.27,52.64,52.64
2016-01-15 00:00:00,52.64,52.64,52.32,52.32
2016-01-15 01:00:00,52.96,52.96,52.32,52.32
2016-01-15 02:00:00,52.82,52.82,52.32,52.32
2016-01-15 03:00:00,52.38,52.38,52.12,52.12
2016-01-15 04:00:00,52.35,52.35,52.12,52.12
2016-01-15 05:00:00,52.32,52.32,52.11,52.11
2016-01-15 06:00:00,52.48,52.48,52.08,52.08
2016-01-15 07:00:00,52.64,52.64,52.32,52.32
2016-01-15 08:00:00,52.67,52.67,52.64,52.64
2016-01-15 09:00:00,52.67,52.67,52.64,52.64
2016-01-15 10:00:00,54.71,54.71,53.97,53.97
2016-01-15 11:00:00,57.36,57.36,54.18,54.18
2016-01-15 12:00:00,57.36,57.36,54.71,54.71
2016-01-15 13:00:00,56.94,56.94,54.71,54.71
2016-01-15 14:00:00,59.67,59.67,54.71,54.71
2016-01-15 15:00:00,59.35,59.35,54.71,54.71
2016-01-15 16:00:00,56.5,56.5,54.71,54.71
2016-01-15 17:00:00,54.58,54.58,53.27,53.27
2016-01-15 18:00:00,57.36,57.36,58.81,58.81
2016-01-15 19:00:00,57.16,57.16,58.71,58.71
2016-01-15 20:00:00,53.48,53.48,53.27,53.27
2016-01-15 21:00:00,52.64,52.64,52.76,52.76
2016-01-15 22:00:00,52.64,52.64,52.24,52.64
2016-01-15 23:00:00,52.64,52.64,52.21,52.21
2016-01-16 00:00:00,52.38,52.38,51.22,51.22
2016-01-16 01:00:00,52.38,52.38,51.15,51.15
2016-01-16 02:00:00,52.38,52.38,50.57,50.57
2016-01-16 03:00:00,52.38,52.38,50.21,50.21
2016-01-16 04:00:00,52.38,52.38,50.19,50.19
2016-01-16 05:00:00,52.64,52.64,51.2,51.2
2016-01-16 06:00:00,52.64,52.64,51.19,51.19
2016-01-16 07:00:00,52.64,52.64,53.38,53.38
2016-01-16 08:00:00,52.54,52.54,52.23,52.23
2016-01-16 09:00:00,52.54,52.54,52.26,52.26
2016-01-16 10:00:00,52.54,52.54,52.25,52.25
2016-01-16 11:00:00,52.64,52.64,52.64,52.64
2016-01-16 12:00:00,52.64,52.64,52.64,52.64
2016-01-16 13:00:00,52.64,52.64,52.64,52.64
2016-01-16 14:00:00,52.64,52.64,52.64,52.64
2016-01-16 15:00:00,52.54,52.54,52.64,52.64
2016-01-16 16:00:00,52.54,52.54,52.64,52.64
2016-01-16 17:00:00,52.43,52.43,52.64,52.64
2016-01-16 18:00:00,54.71,54.71,58.82,58.82
2016-01-16 19:00:00,54.71,54.71,57.02,57.02
2016-01-16 20:00:00,54.71,54.71,52.64,52.64
2016-01-16 21:00:00,52.64,52.64,52.42,52.42
2016-01-16 22:00:00,52.32,52.32,51.98,51.98
2016-01-16 23:00:00,52.38,52.38,51.98,51.98
2016-01-17 00:00:00,52.64,52.64,51.99,51.99
2016-01-17 01:00:00,52.64,52.64,52,52
2016-01-17 02:00:00,52.64,52.64,52.64,52.64
2016-01-17 03:00:00,52.64,52.64,52.18,52.18
2016-01-17 04:00:00,52.64,52.64,52.21,52.21
2016-01-17 05:00:00,52.64,52.64,52.18,52.18
2016-01-17 06:00:00,52.64,52.64,52.19,52.19
2016-01-17 07:00:00,52.64,52.64,52.28,52.28
2016-01-17 08:00:00,52.64,52.64,52.27,52.27
2016-01-17 09:00:00,52.64,52.64,51.18,52.28
2016-01-17 10:00:00,52.64,52.64,52.28,52.28
2016-01-17 11:00:00,52.64,52.64,52.3,52.3
2016-01-17 12:00:00,52.64,52.64,52.33,52.33
2016-01-17 13:00:00,54.71,54.71,52.24,52.24
2016-01-17 14:00:00,53.67,53.67,52.22,52.22
2016-01-17 15:00:00,52.64,52.64,51.25,51.25
2016-01-17 16:00:00,52.64,52.64,51.24,51.24
2016-01-17 17:00:00,53.67,53.67,52.64,52.64
2016-01-17 18:00:00,54.71,54.71,53.42,53.42
2016-01-17 19:00:00,54.71,54.71,53.27,53.27
2016-01-17 20:00:00,53.67,53.67,52.68,52.68
2016-01-17 21:00:00,52.64,52.64,51.23,51.23
2016-01-17 22:00:00,52.64,52.64,51.22,51.22
2016-01-17 23:00:00,52.64,52.64,51.22,51.22
2016-01-18 00:00:00,50.04,50.04,49.3,49.3
2016-01-18 01:00:00,50.13,50.13,48.68,48.68
2016-01-18 02:00:00,49.49,49.49,48.68,48.68
2016-01-18 03:00:00,49.4,49.4,48.69,48.69
2016-01-18 04:00:00,48.74,48.74,46.93,46.93
2016-01-18 05:00:00,48.74,48.74,47.59,47.59
2016-01-18 06:00:00,48.74,48.74,47.6,47.6
2016-01-18 07:00:00,48.74,48.74,48.68,48.68
2016-01-18 08:00:00,49,49,50.35,48.88
2016-01-18 09:00:00,49.92,49.92,49.4,48.98
2016-01-18 10:00:00,50.84,50.84,49.4,49.4
2016-01-18 11:00:00,50.84,50.84,49.08,49.08
2016-01-18 12:00:00,50.84,50.84,49.02,49.02
2016-01-18 13:00:00,53.06,53.06,50.84,50.84
2016-01-18 14:00:00,53.1,53.1,50.84,50.84
2016-01-18 15:00:00,50.88,50.88,50.84,50.84
2016-01-18 16:00:00,50.12,50.12,49.02,49.02
2016-01-18 17:00:00,49.02,49.02,48.94,48.94
2016-01-18 18:00:00,49.02,49.02,49.02,49.02
2016-01-18 19:00:00,49.4,49.4,50.84,49
2016-01-18 20:00:00,49.02,49.02,48.78,48.78
2016-01-18 21:00:00,48.85,48.85,48.68,48.68
2016-01-18 22:00:00,48.88,48.88,47.59,47.59
2016-01-18 23:00:00,48.85,48.85,47.03,47.03
2016-01-19 00:00:00,48.74,48.74,46.42,46.42
2016-01-19 01:00:00,48.68,48.68,46.46,44.8
2016-01-19 02:00:00,48.68,48.68,46.47,44.84
2016-01-19 03:00:00,48.68,48.68,46.56,44.91
2016-01-19 04:00:00,48.68,48.68,46.42,44.82
2016-01-19 05:00:00,48.74,48.74,46.34,44.74
2016-01-19 06:00:00,48.74,48.74,46.43,44.79
2016-01-19 07:00:00,48.74,48.74,48.68,48.68
2016-01-19 08:00:00,49,49,48.68,48.68
2016-01-19 09:00:00,49.4,49.4,49.21,49.21
2016-01-19 10:00:00,49.4,49.4,49.02,49.02
2016-01-19 11:00:00,49.4,49.4,49.02,49.02
2016-01-19 12:00:00,49.4,49.4,49.02,49.02
2016-01-19 13:00:00,49.4,49.4,49.02,49.02
2016-01-19 14:00:00,50.84,50.84,49.02,49.02
2016-01-19 15:00:00,50.12,50.12,49.02,49.02
2016-01-19 16:00:00,49.4,49.4,49.02,49.02
2016-01-19 17:00:00,49.4,49.4,49.02,49.02
2016-01-19 18:00:00,49.02,49.02,49.02,49.02
2016-01-19 19:00:00,49.02,49.02,54.73,54.73
2016-01-19 20:00:00,48.88,48.88,49.02,49.02
2016-01-19 21:00:00,48.74,48.74,48.77,48.77
2016-01-19 22:00:00,48.74,48.74,48.1,48.1
2016-01-19 23:00:00,48.74,48.74,46.62,46.62
2016-01-20 00:00:00,48.74,48.74,46.39,44.8
2016-01-20 01:00:00,47.63,47.63,46.36,44.88
2016-01-20 02:00:00,48.49,48.49,46.35,44.77
2016-01-20 03:00:00,48.49,48.49,46.33,44.87
2016-01-20 04:00:00,48.49,48.49,47.58,44.79
2016-01-20 05:00:00,48.62,48.62,47.59,44.76
2016-01-20 06:00:00,48.9,48.9,46.36,44.75
2016-01-20 07:00:00,49.02,49.02,49.02,49.02
2016-01-20 08:00:00,49.02,49.02,49.02,49.02
2016-01-20 09:00:00,49.4,49.4,49.2,49.2
2016-01-20 10:00:00,49.4,49.4,49.19,49.19
2016-01-20 11:00:00,49.4,49.4,49.3,49.3
2016-01-20 12:00:00,49.4,49.4,49.02,49.02
2016-01-20 13:00:00,49.4,49.4,49.15,49.15
2016-01-20 14:00:00,50.9,50.9,49.25,49.25
2016-01-20 15:00:00,51.23,51.23,49.4,49.4
2016-01-20 16:00:00,49.4,49.4,49.33,49.33
2016-01-20 17:00:00,50.09,50.09,49.02,49.02
2016-01-20 18:00:00,49.02,49.02,49.02,49.01
2016-01-20 19:00:00,49.21,49.21,49.4,49.4
2016-01-20 20:00:00,49.4,49.4,49.4,49.4
2016-01-20 21:00:00,48.74,48.74,49.02,49.02
2016-01-20 22:00:00,48.74,48.74,48.49,48.49
2016-01-20 23:00:00,48.74,48.74,48.49,48.49
2016-01-21 00:00:00,48.49,48.49,46.45,46.45
