datetime,prog_ind,prog_liq,real_ind,real_liq
2009-01-02 13:00:00,72.22,72.22,71.59,71.59
2009-01-02 14:00:00,72.22,72.22,71.59,71.59
2009-01-02 15:00:00,72.22,72.22,71.59,71.59
2009-01-02 16:00:00,72.22,72.22,71.59,71.59
2009-01-02 17:00:00,71.95,71.95,71.83,71.83
2009-01-02 18:00:00,72.01,72.01,72.22,72.22
2009-01-02 19:00:00,71.88,71.88,72.22,72.22
2009-01-02 20:00:00,72.0,72.0,72.22,72.22
2009-01-02 21:00:00,71.9,71.9,71.77,71.77
2009-01-02 22:00:00,64.97,64.97,67.14,67.14
2009-01-02 23:00:00,58.35,58.35,57.25,57.25
2009-01-03 00:00:00,55.36,55.36,52.53,52.53
2009-01-03 01:00:00,52.53,52.53,52.53,52.53
2009-01-03 02:00:00,52.53,52.53,52.53,52.53
2009-01-03 03:00:00,52.53,52.53,52.53,52.53
2009-01-03 04:00:00,52.53,52.53,52.53,52.53
2009-01-03 05:00:00,52.53,52.53,52.53,52.53
2009-01-03 06:00:00,55.36,55.36,52.53,52.53
2009-01-03 07:00:00,58.27,58.27,57.2,57.2
2009-01-03 08:00:00,64.92,64.92,70.49,70.49
2009-01-03 09:00:00,71.59,71.59,71.59,71.59
2009-01-03 10:00:00,71.59,71.59,71.59,71.59
2009-01-03 11:00:00,71.59,71.59,72.06,72.06
2009-01-03 12:00:00,71.59,71.59,72.14,72.14
2009-01-03 13:00:00,71.59,71.59,71.59,71.59
2009-01-03 14:00:00,71.42,71.42,71.59,71.59
2009-01-03 15:00:00,71.25,71.25,71.52,71.52
2009-01-03 16:00:00,71.42,71.42,71.23,71.23
2009-01-03 17:00:00,71.9,71.9,71.57,71.57
2009-01-03 18:00:00,72.22,72.22,72.22,72.22
2009-01-03 19:00:00,72.22,72.22,72.22,72.22
2009-01-03 20:00:00,72.22,72.22,72.22,72.22
2009-01-03 21:00:00,72.22,72.22,71.88,71.88
2009-01-03 22:00:00,71.9,71.9,68.03,68.03
2009-01-03 23:00:00,62.71,62.71,58.05,58.05
2009-01-04 00:00:00,58.19,58.19,52.53,52.53
2009-01-04 01:00:00,55.36,55.36,52.53,52.53
2009-01-04 02:00:00,52.53,52.53,52.53,52.53
2009-01-04 03:00:00,52.53,52.53,52.53,52.53
2009-01-04 04:00:00,52.53,52.53,52.53,52.53
2009-01-04 05:00:00,52.53,52.53,52.53,52.53
2009-01-04 06:00:00,52.53,52.53,52.53,52.53
2009-01-04 07:00:00,52.53,52.53,52.53,52.53
2009-01-04 08:00:00,52.53,52.53,52.53,52.53
2009-01-04 09:00:00,55.36,55.36,53.57,53.57
2009-01-04 10:00:00,58.19,58.19,58.19,58.19
2009-01-04 11:00:00,58.27,58.27,62.86,62.86
2009-01-04 12:00:00,58.35,58.35,72.22,72.22
2009-01-04 13:00:00,58.35,58.35,71.84,71.84
2009-01-04 14:00:00,58.35,58.35,59.3,59.3
2009-01-04 15:00:00,58.35,58.35,58.19,58.19
2009-01-04 16:00:00,58.35,58.35,58.19,58.19
2009-01-04 17:00:00,68.42,68.42,69.45,69.45
2009-01-04 18:00:00,71.21,71.21,72.22,72.22
2009-01-04 19:00:00,71.52,71.52,72.22,72.22
2009-01-04 20:00:00,71.78,71.78,72.22,72.22
2009-01-04 21:00:00,71.91,71.91,71.67,71.67
2009-01-04 22:00:00,71.59,71.59,66.97,66.97
2009-01-04 23:00:00,58.19,58.19,60.48,60.48
2009-01-05 00:00:00,47.96,47.96,53.14,53.14
2009-01-05 01:00:00,47.96,47.96,52.28,52.28
2009-01-05 02:00:00,47.96,47.96,47.96,47.96
2009-01-05 03:00:00,47.96,47.96,47.96,47.96
2009-01-05 04:00:00,50.55,50.55,50.55,50.55
2009-01-05 05:00:00,53.14,53.14,53.14,53.14
2009-01-05 06:00:00,53.14,53.14,53.14,53.14
2009-01-05 07:00:00,53.14,53.14,53.14,53.14
2009-01-05 08:00:00,57.0,57.0,54.56,54.56
2009-01-05 09:00:00,64.92,64.92,65.73,65.73
2009-01-05 10:00:00,65.51,65.51,65.93,65.93
2009-01-05 11:00:00,65.93,65.93,65.93,65.93
2009-01-05 12:00:00,65.93,65.93,65.93,65.93
2009-01-05 13:00:00,65.93,65.93,65.93,65.93
2009-01-05 14:00:00,65.93,65.93,65.93,65.93
2009-01-05 15:00:00,65.93,65.93,65.93,65.93
2009-01-05 16:00:00,65.41,65.41,66.35,66.35
2009-01-05 17:00:00,66.9,66.9,66.69,66.69
2009-01-05 18:00:00,68.64,68.64,66.9,66.9
2009-01-05 19:00:00,68.55,68.55,66.93,66.93
2009-01-05 20:00:00,66.9,66.9,66.01,66.01
2009-01-05 21:00:00,59.0,59.0,57.66,57.66
2009-01-05 22:00:00,53.14,53.14,53.14,53.14
2009-01-05 23:00:00,50.55,50.55,53.14,53.14
2009-01-06 00:00:00,50.55,50.55,53.14,53.14
2009-01-06 01:00:00,47.96,47.96,53.14,53.14
2009-01-06 02:00:00,47.96,47.96,53.14,53.14
2009-01-06 03:00:00,50.55,50.55,53.14,53.14
2009-01-06 04:00:00,53.14,53.14,53.14,53.14
2009-01-06 05:00:00,53.14,53.14,53.14,53.14
2009-01-06 06:00:00,53.14,53.14,53.14,53.14
2009-01-06 07:00:00,53.21,53.21,53.22,53.22
2009-01-06 08:00:00,61.32,61.32,61.14,61.14
2009-01-06 09:00:00,66.26,66.26,65.61,65.61
2009-01-06 10:00:00,67.71,67.71,65.93,65.93
2009-01-06 11:00:00,66.83,66.83,65.93,65.93
2009-01-06 12:00:00,66.45,66.45,65.93,65.93
2009-01-06 13:00:00,66.45,66.45,65.93,65.93
2009-01-06 14:00:00,66.83,66.83,65.93,65.93
2009-01-06 15:00:00,66.71,66.71,65.93,65.93
2009-01-06 16:00:00,66.26,66.26,65.93,65.93
2009-01-06 17:00:00,65.99,65.99,66.35,66.35
2009-01-06 18:00:00,69.77,69.77,66.93,66.93
2009-01-06 19:00:00,71.95,71.95,66.93,66.93
2009-01-06 20:00:00,65.95,65.95,66.24,66.24
2009-01-06 21:00:00,59.18,59.18,63.55,63.55
2009-01-06 22:00:00,53.21,53.21,53.28,53.28
2009-01-06 23:00:00,53.14,53.14,53.14,53.14
2009-01-07 00:00:00,53.28,53.28,53.27,53.27
2009-01-07 01:00:00,53.21,53.21,53.28,53.28
2009-01-07 02:00:00,53.14,53.14,53.28,53.28
2009-01-07 03:00:00,53.14,53.14,53.28,53.28
2009-01-07 04:00:00,53.14,53.14,53.28,53.28
2009-01-07 05:00:00,53.14,53.14,53.28,53.28
2009-01-07 06:00:00,53.21,53.21,53.19,53.19
2009-01-07 07:00:00,53.28,53.28,53.28,53.28
2009-01-07 08:00:00,61.32,61.32,63.46,63.46
2009-01-07 09:00:00,66.26,66.26,65.93,65.93
2009-01-07 10:00:00,68.16,68.16,66.49,66.49
2009-01-07 11:00:00,68.95,68.95,66.7,66.7
2009-01-07 12:00:00,66.71,66.71,66.63,66.63
2009-01-07 13:00:00,66.71,66.71,66.82,66.82
2009-01-07 14:00:00,68.95,68.95,67.08,67.08
2009-01-07 15:00:00,71.07,71.07,67.08,67.08
2009-01-07 16:00:00,68.16,68.16,67.08,67.08
2009-01-07 17:00:00,66.32,66.32,67.08,67.08
2009-01-07 18:00:00,69.61,69.61,66.51,66.51
2009-01-07 19:00:00,72.97,72.97,66.99,66.99
2009-01-07 20:00:00,67.66,67.66,66.42,66.42
2009-01-07 21:00:00,60.03,60.03,60.59,60.59
2009-01-07 22:00:00,53.28,53.28,53.28,53.28
2009-01-07 23:00:00,53.21,53.21,53.21,53.21
2009-01-08 00:00:00,53.14,53.14,53.14,53.14
2009-01-08 01:00:00,53.14,53.14,53.14,53.14
2009-01-08 02:00:00,53.14,53.14,53.14,53.14
2009-01-08 03:00:00,53.14,53.14,53.14,53.14
2009-01-08 04:00:00,53.14,53.14,53.14,53.14
2009-01-08 05:00:00,53.14,53.14,53.14,53.14
2009-01-08 06:00:00,53.21,53.21,53.15,53.15
2009-01-08 07:00:00,53.28,53.28,53.28,53.28
2009-01-08 08:00:00,59.61,59.61,64.45,64.45
2009-01-08 09:00:00,66.26,66.26,66.32,66.32
2009-01-08 10:00:00,68.83,68.83,66.67,66.67
2009-01-08 11:00:00,68.95,68.95,66.93,66.93
2009-01-08 12:00:00,66.71,66.71,66.63,66.63
2009-01-08 13:00:00,66.71,66.71,66.45,66.45
2009-01-08 14:00:00,68.95,68.95,66.95,66.95
2009-01-08 15:00:00,70.98,70.98,67.18,67.18
2009-01-08 16:00:00,67.8,67.8,67.01,67.01
2009-01-08 17:00:00,71.67,71.67,67.17,67.17
2009-01-08 18:00:00,77.8,77.8,78.01,78.01
2009-01-08 19:00:00,73.6,73.6,78.01,78.01
2009-01-08 20:00:00,65.87,65.87,76.2,76.2
2009-01-08 21:00:00,65.34,65.34,65.96,65.96
2009-01-08 22:00:00,59.02,59.02,63.39,63.39
2009-01-08 23:00:00,53.28,53.28,53.25,53.25
2009-01-09 00:00:00,53.14,53.14,53.14,53.14
2009-01-09 01:00:00,53.14,53.14,53.14,53.14
2009-01-09 02:00:00,53.14,53.14,53.14,53.14
2009-01-09 03:00:00,53.14,53.14,53.14,53.14
2009-01-09 04:00:00,53.14,53.14,53.14,53.14
2009-01-09 05:00:00,53.14,53.14,53.21,53.21
2009-01-09 06:00:00,53.21,53.21,53.28,53.28
2009-01-09 07:00:00,59.08,59.08,61.19,61.19
2009-01-09 08:00:00,66.04,66.04,67.89,67.89
2009-01-09 09:00:00,68.01,68.01,77.11,77.11
2009-01-09 10:00:00,77.06,77.06,78.01,78.01
2009-01-09 11:00:00,76.58,76.58,78.01,78.01
2009-01-09 12:00:00,71.8,71.8,70.82,70.82
2009-01-09 13:00:00,71.8,71.8,72.92,72.92
2009-01-09 14:00:00,76.58,76.58,77.14,77.14
2009-01-09 15:00:00,77.06,77.06,68.01,68.01
2009-01-09 16:00:00,70.45,70.45,66.75,66.75
2009-01-09 17:00:00,71.0,71.0,68.3,68.3
2009-01-09 18:00:00,77.3,77.3,78.01,78.01
2009-01-09 19:00:00,77.3,77.3,78.01,78.01
2009-01-09 20:00:00,69.87,69.87,70.16,70.16
2009-01-09 21:00:00,65.83,65.83,66.06,66.06
2009-01-09 22:00:00,59.14,59.14,54.43,54.43
2009-01-09 23:00:00,53.28,53.28,53.24,53.24
2009-01-10 00:00:00,53.28,53.28,53.28,53.28
2009-01-10 01:00:00,53.28,53.28,49.82,49.82
2009-01-10 02:00:00,53.28,53.28,47.96,47.96
2009-01-10 03:00:00,53.28,53.28,47.96,47.96
2009-01-10 04:00:00,53.28,53.28,49.43,49.43
2009-01-10 05:00:00,53.21,53.21,53.19,53.19
2009-01-10 06:00:00,53.21,53.21,53.28,53.28
2009-01-10 07:00:00,59.2,59.2,60.85,60.85
2009-01-10 08:00:00,65.51,65.51,65.93,65.93
2009-01-10 09:00:00,65.93,65.93,65.93,65.93
2009-01-10 10:00:00,65.93,65.93,65.93,65.93
2009-01-10 11:00:00,65.93,65.93,66.39,66.39
2009-01-10 12:00:00,65.93,65.93,66.14,66.14
2009-01-10 13:00:00,65.93,65.93,65.93,65.93
2009-01-10 14:00:00,65.93,65.93,65.61,65.61
2009-01-10 15:00:00,65.93,65.93,66.2,66.2
2009-01-10 16:00:00,65.93,65.93,66.78,66.78
2009-01-10 17:00:00,71.3,71.3,67.76,67.76
2009-01-10 18:00:00,77.0,77.0,76.94,76.94
2009-01-10 19:00:00,77.3,77.3,76.94,76.94
2009-01-10 20:00:00,66.99,66.99,71.12,71.12
2009-01-10 21:00:00,66.46,66.46,66.59,66.59
2009-01-10 22:00:00,59.61,59.61,59.32,59.32
2009-01-10 23:00:00,53.28,53.28,53.28,53.28
2009-01-11 00:00:00,53.21,53.21,50.34,50.34
2009-01-11 01:00:00,50.55,50.55,47.96,47.96
2009-01-11 02:00:00,47.96,47.96,47.96,47.96
2009-01-11 03:00:00,47.96,47.96,50.62,50.62
2009-01-11 04:00:00,47.96,47.96,52.13,52.13
2009-01-11 05:00:00,47.96,47.96,53.28,53.28
2009-01-11 06:00:00,47.96,47.96,49.38,49.38
2009-01-11 07:00:00,47.96,47.96,47.96,47.96
2009-01-11 08:00:00,53.21,53.21,52.84,52.84
2009-01-11 09:00:00,53.28,53.28,53.28,53.28
2009-01-11 10:00:00,53.28,53.28,53.28,53.28
2009-01-11 11:00:00,53.28,53.28,53.28,53.28
2009-01-11 12:00:00,53.28,53.28,53.2,53.2
2009-01-11 13:00:00,53.28,53.28,53.14,53.14
2009-01-11 14:00:00,53.28,53.28,53.24,53.24
2009-01-11 15:00:00,53.28,53.28,53.23,53.23
2009-01-11 16:00:00,53.28,53.28,53.14,53.14
2009-01-11 17:00:00,62.02,62.02,63.42,63.42
2009-01-11 18:00:00,66.4,66.4,66.53,66.53
2009-01-11 19:00:00,66.13,66.13,66.53,66.53
2009-01-11 20:00:00,66.42,66.42,66.17,66.17
2009-01-11 21:00:00,60.03,60.03,63.07,63.07
2009-01-11 22:00:00,53.28,53.28,53.27,53.27
2009-01-11 23:00:00,52.0,52.0,49.08,49.08
2009-01-12 00:00:00,60.1,60.1,57.04,57.04
2009-01-12 01:00:00,57.04,57.04,57.04,57.04
2009-01-12 02:00:00,57.04,57.04,57.04,57.04
2009-01-12 03:00:00,57.04,57.04,57.04,57.04
2009-01-12 04:00:00,57.04,57.04,57.04,57.04
2009-01-12 05:00:00,60.1,60.1,57.04,57.04
2009-01-12 06:00:00,63.16,63.16,62.84,62.84
2009-01-12 07:00:00,71.55,71.55,80.87,80.87
2009-01-12 08:00:00,88.55,88.55,89.41,89.41
2009-01-12 09:00:00,113.04,113.04,94.36,94.36
2009-01-12 10:00:00,131.72,131.72,118.64,118.64
2009-01-12 11:00:00,95.53,95.53,95.53,95.53
2009-01-12 12:00:00,95.56,95.56,95.56,95.56
2009-01-12 13:00:00,94.94,94.94,94.94,94.94
2009-01-12 14:00:00,95.35,95.35,95.35,95.35
2009-01-12 15:00:00,95.56,95.56,95.56,95.56
2009-01-12 16:00:00,95.12,95.12,95.11,95.11
2009-01-12 17:00:00,115.0,115.0,94.94,94.94
2009-01-12 18:00:00,131.72,131.72,122.53,122.53
2009-01-12 19:00:00,120.0,120.0,100.0,100.0
2009-01-12 20:00:00,94.36,94.36,94.94,94.94
2009-01-12 21:00:00,85.83,85.83,82.74,82.74
2009-01-12 22:00:00,78.83,78.83,77.19,77.19
2009-01-12 23:00:00,70.52,70.52,64.29,64.29
2009-01-13 00:00:00,63.16,63.16,58.67,58.67
2009-01-13 01:00:00,63.16,63.16,58.52,58.52
2009-01-13 02:00:00,63.16,63.16,57.19,57.19
2009-01-13 03:00:00,60.84,60.84,57.04,57.04
2009-01-13 04:00:00,60.84,60.84,59.39,59.39
2009-01-13 05:00:00,70.04,70.04,66.56,66.56
2009-01-13 06:00:00,77.05,77.05,77.0,77.0
2009-01-13 07:00:00,78.11,78.11,79.15,79.15
2009-01-13 08:00:00,88.4,88.4,94.36,94.36
2009-01-13 09:00:00,113.04,113.04,116.15,116.15
2009-01-13 10:00:00,131.72,131.72,131.72,131.72
2009-01-13 11:00:00,131.72,131.72,131.72,131.72
2009-01-13 12:00:00,113.04,113.04,96.22,96.22
2009-01-13 13:00:00,113.04,113.04,94.36,94.36
2009-01-13 14:00:00,131.72,131.72,94.36,94.36
2009-01-13 15:00:00,131.72,131.72,94.36,94.36
2009-01-13 16:00:00,113.04,113.04,91.33,91.33
2009-01-13 17:00:00,115.0,115.0,81.58,81.58
2009-01-13 18:00:00,131.72,131.72,105.56,105.56
2009-01-13 19:00:00,120.0,120.0,112.41,112.41
2009-01-13 20:00:00,94.36,94.36,89.2,89.2
2009-01-13 21:00:00,86.24,86.24,78.58,78.58
2009-01-13 22:00:00,77.26,77.26,68.6,68.6
2009-01-13 23:00:00,70.04,70.04,62.82,62.82
2009-01-14 00:00:00,58.52,58.52,57.04,57.04
2009-01-14 01:00:00,58.52,58.52,57.04,57.04
2009-01-14 02:00:00,57.78,57.78,57.04,57.04
2009-01-14 03:00:00,57.04,57.04,57.04,57.04
2009-01-14 04:00:00,57.8,57.8,57.04,57.04
2009-01-14 05:00:00,60.1,60.1,59.69,59.69
2009-01-14 06:00:00,70.04,70.04,73.58,73.58
2009-01-14 07:00:00,77.37,77.37,92.89,92.89
2009-01-14 08:00:00,86.2,86.2,94.36,94.36
2009-01-14 09:00:00,94.36,94.36,94.36,94.36
2009-01-14 10:00:00,113.04,113.04,126.11,126.11
2009-01-14 11:00:00,131.72,131.72,131.72,131.72
2009-01-14 12:00:00,113.04,113.04,96.85,96.85
2009-01-14 13:00:00,113.04,113.04,109.92,109.92
2009-01-14 14:00:00,131.72,131.72,131.72,131.72
2009-01-14 15:00:00,131.72,131.72,131.72,131.72
2009-01-14 16:00:00,113.04,113.04,94.98,94.98
2009-01-14 17:00:00,115.0,115.0,93.58,93.58
2009-01-14 18:00:00,131.72,131.72,94.36,94.36
2009-01-14 19:00:00,120.0,120.0,94.36,94.36
2009-01-14 20:00:00,94.36,94.36,94.36,94.36
2009-01-14 21:00:00,86.24,86.24,84.72,84.72
2009-01-14 22:00:00,77.29,77.29,74.67,74.67
2009-01-14 23:00:00,70.04,70.04,63.35,63.35
2009-01-15 00:00:00,63.16,63.16,63.35,63.35
2009-01-15 01:00:00,63.16,63.16,63.35,63.35
2009-01-15 02:00:00,63.16,63.16,58.3,58.3
2009-01-15 03:00:00,60.08,60.08,57.04,57.04
2009-01-15 04:00:00,60.08,60.08,58.72,58.72
2009-01-15 05:00:00,60.84,60.84,63.35,63.35
2009-01-15 06:00:00,60.84,60.84,73.68,73.68
2009-01-15 07:00:00,73.75,73.75,94.36,94.36
2009-01-15 08:00:00,85.72,85.72,94.36,94.36
2009-01-15 09:00:00,94.36,94.36,98.09,98.09
2009-01-15 10:00:00,94.36,94.36,119.89,119.89
2009-01-15 11:00:00,94.36,94.36,94.36,94.36
2009-01-15 12:00:00,94.36,94.36,94.36,94.36
2009-01-15 13:00:00,94.36,94.36,94.36,94.36
2009-01-15 14:00:00,94.36,94.36,94.36,94.36
2009-01-15 15:00:00,94.36,94.36,94.36,94.36
2009-01-15 16:00:00,94.36,94.36,94.36,94.36
2009-01-15 17:00:00,94.36,94.36,91.29,91.29
2009-01-15 18:00:00,94.36,94.36,94.36,94.36
2009-01-15 19:00:00,94.36,94.36,94.36,94.36
2009-01-15 20:00:00,94.36,94.36,94.36,94.36
2009-01-15 21:00:00,85.65,85.65,81.23,81.23
2009-01-15 22:00:00,73.64,73.64,72.17,72.17
2009-01-15 23:00:00,60.84,60.84,77.82,77.82
2009-01-16 00:00:00,58.52,58.52,57.04,57.04
2009-01-16 01:00:00,57.8,57.8,57.04,57.04
2009-01-16 02:00:00,57.04,57.04,57.04,57.04
2009-01-16 03:00:00,57.04,57.04,57.04,57.04
2009-01-16 04:00:00,57.8,57.8,57.04,57.04
2009-01-16 05:00:00,58.52,58.52,60.93,60.93
2009-01-16 06:00:00,60.84,60.84,63.35,63.35
2009-01-16 07:00:00,61.8,61.8,81.39,81.39
2009-01-16 08:00:00,85.7,85.7,93.78,93.78
2009-01-16 09:00:00,94.36,94.36,94.36,94.36
2009-01-16 10:00:00,94.36,94.36,94.36,94.36
2009-01-16 11:00:00,94.36,94.36,94.36,94.36
2009-01-16 12:00:00,94.36,94.36,94.36,94.36
2009-01-16 13:00:00,94.36,94.36,94.36,94.36
2009-01-16 14:00:00,94.36,94.36,94.36,94.36
2009-01-16 15:00:00,94.36,94.36,94.36,94.36
2009-01-16 16:00:00,94.36,94.36,87.52,87.52
2009-01-16 17:00:00,94.36,94.36,83.37,83.37
2009-01-16 18:00:00,94.36,94.36,94.36,94.36
2009-01-16 19:00:00,94.36,94.36,94.36,94.36
2009-01-16 20:00:00,94.36,94.36,92.15,92.15
2009-01-16 21:00:00,85.66,85.66,77.43,77.43
2009-01-16 22:00:00,70.24,70.24,73.98,73.98
2009-01-16 23:00:00,60.84,60.84,60.83,60.83
2009-01-17 00:00:00,58.52,58.52,57.04,57.04
2009-01-17 01:00:00,57.8,57.8,57.04,57.04
2009-01-17 02:00:00,57.04,57.04,57.04,57.04
2009-01-17 03:00:00,57.04,57.04,57.04,57.04
2009-01-17 04:00:00,57.8,57.8,57.04,57.04
2009-01-17 05:00:00,58.52,58.52,58.51,58.51
2009-01-17 06:00:00,59.6,59.6,63.35,63.35
2009-01-17 07:00:00,72.5,72.5,73.83,73.83
2009-01-17 08:00:00,77.52,77.52,77.4,77.4
2009-01-17 09:00:00,78.38,78.38,77.63,77.63
2009-01-17 10:00:00,86.63,86.63,77.87,77.87
2009-01-17 11:00:00,94.36,94.36,87.49,87.49
2009-01-17 12:00:00,86.63,86.63,84.05,84.05
2009-01-17 13:00:00,78.89,78.89,78.14,78.14
2009-01-17 14:00:00,78.89,78.89,77.66,77.66
2009-01-17 15:00:00,78.23,78.23,77.89,77.89
2009-01-17 16:00:00,77.53,77.53,77.92,77.92
2009-01-17 17:00:00,86.0,86.0,75.72,75.72
2009-01-17 18:00:00,94.36,94.36,94.16,94.16
2009-01-17 19:00:00,94.36,94.36,94.36,94.36
2009-01-17 20:00:00,94.36,94.36,88.1,88.1
2009-01-17 21:00:00,83.7,83.7,78.09,78.09
2009-01-17 22:00:00,77.45,77.45,77.39,77.39
2009-01-17 23:00:00,72.42,72.42,64.72,64.72
2009-01-18 00:00:00,68.94,68.94,57.04,57.04
2009-01-18 01:00:00,77.63,77.63,63.63,63.63
2009-01-18 02:00:00,77.25,77.25,74.7,74.7
2009-01-18 03:00:00,77.15,77.15,63.16,63.16
2009-01-18 04:00:00,77.15,77.15,70.63,70.63
2009-01-18 05:00:00,76.92,76.92,77.62,77.62
2009-01-18 06:00:00,77.53,77.53,69.43,69.43
2009-01-18 07:00:00,73.75,73.75,69.38,69.38
2009-01-18 08:00:00,77.7,77.7,77.63,77.63
2009-01-18 09:00:00,77.4,77.4,77.57,77.57
2009-01-18 10:00:00,77.51,77.51,77.85,77.85
2009-01-18 11:00:00,77.6,77.6,77.85,77.85
2009-01-18 12:00:00,77.63,77.63,77.88,77.88
2009-01-18 13:00:00,77.55,77.55,77.45,77.45
2009-01-18 14:00:00,77.7,77.7,77.24,77.24
2009-01-18 15:00:00,78.16,78.16,77.24,77.24
2009-01-18 16:00:00,78.45,78.45,77.24,77.24
2009-01-18 17:00:00,85.94,85.94,86.84,86.84
2009-01-18 18:00:00,94.36,94.36,126.74,126.74
2009-01-18 19:00:00,94.36,94.36,131.72,131.72
2009-01-18 20:00:00,85.8,85.8,103.7,103.7
2009-01-18 21:00:00,78.53,78.53,82.75,82.75
2009-01-18 22:00:00,67.96,67.96,69.57,69.57
2009-01-18 23:00:00,57.8,57.8,59.35,59.35
2009-01-19 00:00:00,60.51,60.51,60.51,60.51
2009-01-19 01:00:00,60.51,60.51,60.51,60.51
2009-01-19 02:00:00,60.51,60.51,60.51,60.51
2009-01-19 03:00:00,60.51,60.51,60.51,60.51
2009-01-19 04:00:00,60.51,60.51,60.51,60.51
2009-01-19 05:00:00,60.51,60.51,60.51,60.51
2009-01-19 06:00:00,61.44,61.44,62.07,62.07
2009-01-19 07:00:00,70.2,70.2,82.52,82.52
2009-01-19 08:00:00,84.53,84.53,92.75,92.75
2009-01-19 09:00:00,95.78,95.78,96.39,96.39
2009-01-19 10:00:00,97.86,97.86,97.86,97.86
2009-01-19 11:00:00,97.86,97.86,97.86,97.86
2009-01-19 12:00:00,97.86,97.86,98.15,98.15
2009-01-19 13:00:00,97.86,97.86,98.21,98.21
2009-01-19 14:00:00,97.86,97.86,98.09,98.09
2009-01-19 15:00:00,97.86,97.86,97.91,97.91
2009-01-19 16:00:00,97.66,97.66,97.91,97.91
2009-01-19 17:00:00,97.66,97.66,91.03,91.03
2009-01-19 18:00:00,97.86,97.86,97.91,97.91
2009-01-19 19:00:00,97.86,97.86,97.91,97.91
2009-01-19 20:00:00,94.94,94.94,97.91,97.91
2009-01-19 21:00:00,87.93,87.93,88.95,88.95
2009-01-19 22:00:00,82.14,82.14,75.32,75.32
2009-01-19 23:00:00,67.89,67.89,67.19,67.19
2009-01-20 00:00:00,62.36,62.36,64.18,64.18
2009-01-20 01:00:00,61.44,61.44,60.51,60.51
2009-01-20 02:00:00,60.51,60.51,60.51,60.51
2009-01-20 03:00:00,60.51,60.51,60.51,60.51
2009-01-20 04:00:00,61.44,61.44,60.51,60.51
2009-01-20 05:00:00,64.67,64.67,66.64,66.64
2009-01-20 06:00:00,73.92,73.92,75.6,75.6
2009-01-20 07:00:00,81.54,81.54,84.06,84.06
2009-01-20 08:00:00,88.07,88.07,95.12,95.12
2009-01-20 09:00:00,97.86,97.86,97.91,97.91
2009-01-20 10:00:00,97.86,97.86,114.1,114.1
2009-01-20 11:00:00,97.86,97.86,97.91,97.91
2009-01-20 12:00:00,97.86,97.86,97.91,97.91
2009-01-20 13:00:00,97.86,97.86,97.91,97.91
2009-01-20 14:00:00,97.86,97.86,97.91,97.91
2009-01-20 15:00:00,97.86,97.86,97.91,97.91
2009-01-20 16:00:00,97.86,97.86,89.43,89.43
2009-01-20 17:00:00,97.86,97.86,86.53,86.53
2009-01-20 18:00:00,97.86,97.86,125.59,125.59
2009-01-20 19:00:00,97.86,97.86,101.04,101.04
2009-01-20 20:00:00,97.86,97.86,90.12,90.12
2009-01-20 21:00:00,94.36,94.36,87.22,87.22
2009-01-20 22:00:00,77.37,77.37,70.58,70.58
2009-01-20 23:00:00,64.67,64.67,67.19,67.19
