,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
16,16,27.235,17.998,0,0,0,0,9.785,29.718,20.497,36.35,0,0,21.301,11.4,30.412,46.499,48.235,15.316,26.906,25.857,25.634,0,5.118,5.121,0,0,9.215,10.336,14.944,0,29.157,26.948,3.537,3.497,0,0,0,4.9,4.9,19.7,0,5.29,46.38,63.112,54.521,-51.402,-68.502,584.5,1/7/2015
17,17,19.619,0,0,0,0,2.539,9.837,31.574,0,36.071,0,0,13.9,8.5,19.486,45.807,48.173,15.225,23.191,25.328,25.662,0,5.115,5.107,0,0,16.844,17.897,15.573,0,28.078,27.898,5.697,5.488,0,0,0,4.9,4.9,19.7,0,5.37,47.15,51.637,42.93,-45.501,-60.408,545.99,1/7/2015
18,18,10.431,0,0,0,0,2.539,9.807,31.044,0,36.071,0,0,24.501,13.8,32.775,30.413,47.81,14.898,36.651,25.495,25.94,0,5.133,5.115,0,0,7.151,8.08,0,0,33.858,25.788,3.548,3.462,0,0,0,0,0,19.5,0,5.3,46.363,45.289,33.738,-31.501,-54.018,511.97,1/7/2015
19,19,37.74,0,0,0,0,2.539,9.866,33.901,22.463,36.071,0,0,35.901,16.401,34.667,50.388,47.702,14.787,43.236,25.495,25.578,0,5.073,5.086,0,0,14.971,16.092,0,0,29.887,28.978,3.752,3.659,0,0,0,4.9,4.9,19.8,0,5.37,46.699,40.04,28.346,-17.501,-63.613,638.64,1/7/2015
20,20,25.096,0,0,0,0,2.539,11.558,34.166,10.522,36.071,0,0,27.701,15.401,36.243,52.153,48.071,15.176,44,25.411,25.551,0,5.107,5.108,0,0,12.346,13.33,15.846,0,32.488,29.708,6.503,6.442,0,0,0,4.9,4.9,19.6,0,5.5,46.825,50.172,36.76,-23.001,-68.813,623.16,1/7/2015
21,21,35.127,0,0,0,0,2.441,11.309,34.137,4.979,0,0,0,37.201,16.201,36.716,49.032,48.188,15.329,43.83,25.829,25.718,0,0,6.642,0,0,12.537,13.549,15.067,0,31.588,28.538,3.624,3.54,0,0,0,0,0,19.9,0,5.5,46.206,44.313,35.524,-14,-68.41,575.33,1/7/2015
22,22,19.997,0,0,0,0,2.539,11.536,23.208,0,0,0,0,37.001,16.401,36.505,4.156,48.699,15.569,44,25.885,26.079,0,0,6.626,0,0,13.276,14.288,16.092,0,31.288,28.588,3.559,3.447,0,0,0,0,0,19.5,0,5.6,47.809,63.234,50.777,-35.601,-77.602,500.88,1/7/2015
23,23,25.172,0,0,0,0,2.539,11.324,12.337,0,0,0,0,37.301,14.3,33.721,0,47.617,14.961,44,25.829,25.634,0,0,6.623,0,0,7.192,8.367,0,0,31.857,28.689,3.557,3.527,0,0,0,0,0,19.9,0,5.6,49.368,51.149,41.96,-25.201,-69.216,460.73,1/7/2015
0,00,25.491,0,0,0,0,2.539,11.499,0,0,0,0,0,34.101,15.701,32.093,0,49.61,15.933,44,25.773,25.634,0,0,6.668,0,0,0,8.709,0,0,31.938,29.178,3.49,3.478,0,0,0,0,0,19.8,0,5.7,47.954,66.408,54.302,-42.701,-80.605,441.88,2/7/2015
1,01,25.301,0,0,0,0,2.637,11.47,0,0,0,0,0,37.201,16.501,35.402,0,51.342,0,43.61,25.439,25.718,0,0,6.631,0,0,0,7.698,0,0,31.437,29.168,0,3.502,0,0,0,0,0,19.6,0,5.68,47.987,57.619,48.14,-29.201,-73.519,423.29,2/7/2015
2,02,25.352,0,0,0,0,2.539,11.338,0,0,0,0,0,34.301,16.401,37.241,0,45.921,0,42.885,25.745,26.079,0,0,6.601,0,0,0,7.629,0,0,29.157,27.778,0,3.427,0,0,0,0,0,20,0,5.68,46.426,50.905,43.864,-28.501,-70.608,418.86,2/7/2015
3,03,15.215,0,0,0,0,2.539,11.514,0,0,0,0,0,33.301,16.001,31.935,0,50.385,0,40.071,25.801,25.801,0,0,6.606,0,0,0,14.151,0,0,30.948,28.368,0,3.507,0,0,0,0,0,19.8,0,5.68,22.572,42.848,35.304,-34.001,-69.71,409.77,2/7/2015
4,04,34.817,0,0,0,0,2.637,0,0,0,0,0,0,34.501,16.101,32.828,0,45.091,0,43.72,25.801,25.69,0,0,6.628,0,0,0,10.678,0,0,31.158,29.208,0,3.518,0,0,0,0,0,19.8,0,5.7,26.879,45.656,40.852,-31.901,-74.911,415.07,2/7/2015
5,05,34.656,0,0,0,0,2.637,0,0,0,0,0,0,35.301,16.201,33.616,0,54.11,0,43.195,25.801,25.829,0,0,6.623,0,0,0,11.553,14.889,0,30.118,29.738,0,3.513,0,0,0,0,0,19.7,0,5.7,47.595,55.3,46.886,-29.801,-74.416,442.82,2/7/2015
6,06,35.204,0,0,0,0,2.539,0,0,0,0,0,0,36.801,16.201,35.717,0,45.84,0,39.91,25.801,25.439,0,0,5.622,3.145,0,0,7,0,0,30.378,29.488,0,3.523,0,0,0,0,0,20,0,5.7,46.078,44.069,40.715,-27.901,-72.915,430.42,2/7/2015
7,07,30.358,0,0,0,0,2.539,5.816,0,0,0,0,0,36.101,16.301,34.667,0,44.771,0,41.038,25.718,25.495,0,0,6.608,13.679,0,0,14.164,0,0,29.218,28.938,0,8.397,0,0,0,0,0,20.1,0,5.7,46.56,33.204,29.453,-13.5,-65.719,452.76,2/7/2015
8,08,22.169,0,0,0,0,2.539,11.704,27.244,0,0,0,0,35.501,16.201,34.824,0,48.104,14.837,42.683,25.606,25.467,0,0,6.642,13.747,0,13.864,14.875,0,0,28.108,28.098,8.925,8.86,0,0,0,0,0,19.6,0,5.45,46.515,48.585,35.176,-37.301,-76.009,531.11,2/7/2015
9,09,10.118,0,0,0,0,2.539,11.719,30.101,0,0,0,0,35.301,16.401,37.818,46.73,53.551,16.328,44.135,25.467,25.3,0,0,6.63,13.747,0,10.227,11.498,0,0,29.778,29.608,8.824,8.736,0,0,0,0,0,19.5,0,5.37,45.827,47.243,43.306,-46.701,-80.917,582.35,2/7/2015
10,10,22.099,0,0,0,0,2.539,11.631,30.16,0,0,0,0,36.401,16.401,35.192,43.15,54.028,16.509,42.672,25.69,25.05,0,0,6.635,13.769,0,14.848,15.956,15.655,0,29.808,29.008,8.796,8.749,0,0,0,0,0,19.5,0,5.14,46.625,42.36,42.509,-36.301,-71.212,598.68,2/7/2015
11,11,21.898,0,0,0,0,2.539,11.697,30.513,0,37.268,0,0,32.801,16.201,28.048,43.306,54.201,17.152,40.415,25.551,25.217,0,0,6.635,10.22,0,16.311,17.336,16.448,0,28.868,27.858,4.379,3.282,0,0,0,0,0,19.6,0,5.14,48.065,51.027,37.721,-40.601,-77.804,620.63,2/7/2015
12,12,21.865,0,0,0,0,2.539,11.199,30.042,10.732,37.268,0,0,33.301,16.401,33.773,42.317,49.417,16.303,42.914,25.467,25.217,0,0,6.621,0,0,6.74,7.561,15.272,0,28.897,26.888,4.349,4.325,0,0,0,4.9,4.9,19.3,0,5.1,47.948,32.472,28.538,-26.001,-62.111,608.67,2/7/2015
13,13,10.115,0,0,0,0,2.539,11.272,29.865,10.748,36.127,0,0,32.001,15.901,29.046,42.327,49.381,15.86,42.296,25.606,25.3,0,0,6.608,0,0,8.258,9.256,15.19,0,30.148,28.859,0,3.452,0,0,0,4.9,4.9,19.7,0,5.05,47.593,33.815,19.877,-30.701,-68.41,607.74,2/7/2015
14,14,20.206,9.902,0,0,0,2.441,10.979,29.659,21.238,36.071,0,0,27.701,15.1,28.101,42.345,47.76,14.302,39.812,25.439,25.3,0,0,6.62,0,0,13.44,14.479,20.481,0,28.328,27.838,0,3.533,0,0,0,4.9,4.9,19.4,0,5.06,46.633,39.796,32.282,-34.601,-65.719,620.21,2/7/2015
15,15,20.327,0,0,15.918,0,2.539,11.001,30.779,21.27,36.071,0,0,26.301,15.201,27.628,42.459,54.609,16.72,42.545,25.606,25.3,0,0,6.625,0,0,19.633,20.549,0,0,27.838,27.368,0,8.826,0,0,0,4.9,4.9,19.5,0,4.9,46.326,49.928,38.188,-29.301,-64.309,611.16,2/7/2015
16,16,26.405,0,0,5.786,0,2.539,10.005,32.193,2.272,36.044,0,0,30.101,15.901,23.688,41.985,52.953,17.391,37.082,25.606,25.606,0,0,6.621,13.612,0,11.075,12.073,0,0,28.158,27.818,3.601,3.464,0,0,0,0,4.9,19.5,0,5.1,47.667,42.238,33.839,-35.401,-69.015,597.5,2/7/2015
17,17,27.616,0,0,0,0,2.539,8.489,32.045,0,22.016,0,0,27.001,14.8,25.685,42.814,50.869,16.365,37.007,25.885,25.495,0,0,6.615,13.612,0,13.713,14.67,0,0,28.518,28.158,4.026,3.924,0,0,0,0,0,19.4,0,5.2,47.435,38.087,32.072,-23.501,-55.702,552.98,2/7/2015
18,18,37.441,0,0,0,0,2.539,0,28.569,0,0,0,0,33.201,16.301,33.405,31.348,50.175,16.113,43.636,25.551,25.495,0,0,6.633,13.702,0,0,16.092,0,0,26.669,26.738,3.498,3.459,0,0,0,0,0,19.4,0,5.21,47.816,50.05,40.257,-19.301,-68.007,510.01,2/7/2015
19,19,34.65,0,0,0,0,2.637,11.595,28.687,21.609,37.574,0,0,34.201,16.301,33.196,39.082,48.537,15.046,41.38,25.69,25.801,0,0,6.606,13.657,0,9.926,10.897,20.631,0,27.858,29.258,6.516,3.338,0,0,0,4.9,4.9,19.4,0,5.3,46.914,62.746,50.841,-34.401,-79.305,626.24,2/7/2015
20,20,36.436,0,0,0,0,2.637,11.433,28.746,21.657,37.046,0,0,30.701,16.201,36.295,39.077,47.632,15.031,38.487,25.829,25.606,0,0,6.623,13.657,0,10.733,11.854,15.313,0,27.699,27.378,8.798,8.726,0,0,0,0,4.9,20,0,5.6,47.526,59.328,47.362,-34.601,-74.215,623.78,2/7/2015
21,21,36.951,0,0,0,0,2.637,11.411,28.775,0,17.785,0,0,31.901,16.401,36.19,42.553,48.186,15.35,43.8,25.885,25.606,0,0,6.598,13.657,0,7.383,8.354,15.641,0,28.178,27.618,8.685,0,0,0,0,0,0,19.5,0,5.5,46.521,56.032,46.226,-24.201,-70.406,563.44,2/7/2015
22,22,37.337,0,0,0,0,2.539,11.411,28.805,0,0,0,0,34.801,15.501,34.877,19.772,48.096,15.199,44,25.829,25.411,0,0,6.615,13.724,0,7.219,8.203,0,0,27.848,26.928,8.996,0,0,0,0,0,0,19.6,0,5.5,48.884,50.539,43.086,-24.201,-69.912,517.59,2/7/2015
23,23,25.246,0,0,0,0,2.539,6.35,24.622,0,0,0,0,37.201,16.401,37.924,0,48.03,15.141,43.97,25.968,25.718,0,0,6.642,13.769,0,7.233,8.231,0,0,26.768,26.398,8.996,0,0,0,0,0,0,19.4,0,5.5,38.981,56.764,47.81,-30.201,-74.416,471.08,2/7/2015
0,00,25.207,0,0,0,0,2.637,0,0,0,0,0,0,34.701,15.301,37.398,0,47.877,15.112,43.961,25.912,25.718,0,0,6.603,13.769,0,9.311,10.186,0,0,27.118,27.258,0,3.353,0,0,0,0,0,19.8,0,5.6,47.7,49.562,39.167,-27.501,-68.502,451.8,3/7/2015
1,01,32.246,0,0,0,0,2.637,0,0,0,0,0,0,36.201,16.101,37.661,0,48.906,0,44,25.885,25.745,0,0,0,13.612,0,0,7.561,0,0,26.128,26.898,0,3.51,0,0,0,0,0,19.8,0,5.6,46.738,39.796,33.454,-24.301,-69.308,439.61,3/7/2015
2,02,25.371,0,0,0,0,2.637,0,0,0,0,0,0,37.301,16.101,35.454,0,49.661,0,43.976,25.244,25.829,0,0,0,14.039,0,0,9.721,0,0,26.698,27.009,0,3.449,0,0,0,0,0,19.8,0,5.72,27.967,37.477,33.171,-28.001,-71.102,424.43,3/7/2015
3,03,14.984,0,0,0,0,2.539,0,0,0,0,0,0,37.201,16.401,36.348,0,53.072,0,43.939,25.439,25.885,0,0,0,14.016,0,0,9.639,0,0,26.618,26.669,0,3.411,0,0,0,0,0,19.8,0,5.6,28.82,37.965,31.587,-28.401,-67.916,417.15,3/7/2015
4,04,22.425,0,0,0,0,2.539,0,0,0,0,0,0,37.301,16.401,35.718,0,47.658,0,43.889,25.634,25.495,0,0,0,13.904,0,0,17.993,0,0,26.438,26.718,0,3.488,0,0,0,0,0,19.8,0,5.6,28.546,34.181,28.767,-23.701,-66.103,426.41,3/7/2015
5,05,37.412,0,0,0,0,2.539,0,0,0,0,0,0,37.101,16.301,35.769,0,52.173,0,44,25.411,25.495,0,0,0,13.904,0,0,17.788,0,0,26.138,26.518,0,3.5,0,0,0,0,0,19.8,0,5.68,28.688,42.97,36.265,-29.401,-75.716,444.1,3/7/2015
6,06,37.585,0,0,0,0,2.637,0,0,0,0,0,0,34.901,16.401,33.879,0,47.455,0,44,25.69,25.328,0,0,0,13.881,0,0,7.506,0,0,26.348,26.488,0,3.491,0,0,0,0,0,19.8,0,5.6,27.662,34.547,30.049,-24.901,-70.406,429.38,3/7/2015
7,07,37.313,0,0,0,0,2.539,0.19,0,0,0,0,0,36.201,16.001,36.243,0,46.259,0,44,25.885,25.745,0,0,0,13.05,0,0,17.583,0,0,26.378,26.628,0,3.5,0,0,0,0,0,20,0,5.6,47.729,45.534,45.787,-37.301,-78.207,455.04,3/7/2015
8,08,26.287,0,0,0,0,2.637,4.468,11.218,0,0,0,0,33.401,16.201,34.877,0,47.895,15.147,43.73,25.829,25.634,0,0,6.65,13.432,0,15.969,16.899,15.354,0,26.409,26.528,0,3.475,0,0,0,0,0,19.8,0,5.68,47.697,39.308,34.141,-33.301,-75.808,520.9,3/7/2015
9,09,26.22,0,0,0,0,2.539,11.697,27.361,0,0,0,0,31.701,16.101,35.35,43.353,45.965,0,43.894,25.857,25.801,0,0,6.631,13.544,0,12.674,13.454,14.329,0,26.239,26.778,3.601,3.487,0,0,0,0,0,20,0,5.5,46.607,34.303,36.778,-33.101,-74.215,564.92,3/7/2015
10,10,26.237,0,0,0,0,2.539,11.675,27.538,0,0,0,0,33.001,16.401,31.567,43.274,50.185,16.031,44,25.801,25.467,0,0,6.625,13.567,0,16.161,17.104,15.477,0,26.369,26.608,4.519,4.472,0,0,0,0,0,20,0,5.37,47.949,39.43,37.217,-33.601,-72.805,587.72,3/7/2015
11,11,26.002,0,0,0,0,2.441,11.426,28.245,3.593,0,0,0,34.501,16.201,33.669,43.74,48.385,15.087,43.095,25.69,25.411,0,0,6.62,13.589,0,12.62,13.686,19.825,0,26.268,26.608,6.737,6.733,0,0,0,4.9,4.9,20,0,5.11,48.011,44.191,42.564,-35.701,-74.709,596.78,3/7/2015
12,12,26.328,18.474,0,0,0,0,11.463,26.743,21.979,0,0,0,28.101,14.3,33.721,49.476,47.562,14.95,43.929,25.578,25.857,0,0,6.66,0,0,7.998,8.887,15.19,0,26.328,26.298,3.979,3.948,0,0,0,4.9,4.9,20.2,0,4.9,46.337,42.116,37.016,-31.201,-68.41,589.47,3/7/2015
13,13,10.541,18.278,0,0,0,0,11.155,26.095,21.028,0,0,0,31.101,16.001,30.202,35.141,47.157,14.196,36.483,25.439,25.801,0,0,6.635,0,0,7.151,7.971,19.387,0,26.078,25.769,3.761,3.723,0,0,0,4.9,4.9,20,0,4.8,46.554,23.194,19.776,-22.901,-59.31,569.5,3/7/2015
14,14,10.286,0,0,0,0,0,11.089,26.802,19.917,0,0,0,34.001,13.6,34.719,45.479,48.74,15.325,41.596,25.551,25.634,0,0,6.631,0,0,14.041,15.067,20.016,0,26.568,25.958,3.548,3.428,0,0,0,0,0,20.3,0,4.83,47.552,42.726,37.931,-34.001,-71.816,565.86,3/7/2015
15,15,10.17,0,0,0,0,0,10.745,27.921,0,0,0,0,28.101,12.2,34.089,48.595,47.839,15.215,43.46,25.634,25.829,0,0,6.628,0,0,13.905,14.93,19.592,0,26.418,26.078,4.524,4.387,0,0,0,0,0,20.3,0,4.83,47.514,34.547,32.044,-24.401,-56.215,532.95,3/7/2015
16,16,24.996,0,0,0,0,0,0,28.481,0,0,0,0,27.101,13.9,26.734,48.418,48.936,15.712,43.334,25.523,25.829,0,0,6.623,0,0,8.203,9.147,19.415,0,27.768,26.948,3.461,3.432,0,0,0,0,0,19.9,0,4.9,46.452,38.575,37.446,-33.101,-69.417,531.7,3/7/2015
17,17,32.963,0,0,0,0,0,0,0,0,0,0,0,26.101,11.3,33.248,48.25,47.42,14.82,34.191,25.773,25.606,0,0,6.63,0,0,9.844,10.705,20.659,0,27.948,27.177,3.673,3.638,0,0,0,0,0,20,0,5.22,46.613,47.853,44.459,-28.701,-66.909,485.08,3/7/2015
18,18,24.97,0,0,0,0,0,0,0,0,0,0,0,37.401,16.301,33.459,31.79,47.531,14.709,43.556,25.885,25.69,0,0,6.606,0,0,7.205,8.053,15.313,0,28.878,26.948,5.018,4.995,0,0,0,0,0,19.9,0,5.22,47.985,33.082,24.592,-6.3,-59.511,485.58,3/7/2015
19,19,38.902,0,0,0,0,0,11.924,29.453,0.467,28.946,0,0,37.501,16.201,37.241,49.599,51.788,0,43.81,25.718,25.578,0,0,6.631,0,0,19.182,20.358,19.715,0,27.478,27.218,8.89,8.842,0,0,0,0,0,19.9,0,5.3,47.771,71.535,55.647,-46.301,-90.109,617.64,3/7/2015
20,20,30.235,0,0,0,0,0,11.536,28.687,11.457,37.463,0,0,37.101,16.401,37.923,50.66,49.615,0,43.6,25.745,25.467,0,0,6.648,0,0,9.133,10.104,14.93,0,27.538,27.678,8.603,8.533,0,0,0,0,0,20,0,5.45,48.043,36.988,36.32,-20.201,-64.016,603.47,3/7/2015
21,21,38.62,0,0,0,0,0,11.844,29.188,0,21.682,0,0,37.301,16.401,35.14,49.251,49.712,0,43.882,25.857,25.467,0,0,6.625,0,0,9.256,10.241,14.178,0,27.318,27.428,3.449,0,0,0,0,0,0,20,0,5.5,48.073,53.713,47.993,-30.801,-75.808,561.33,3/7/2015
22,22,38.409,0,0,0,0,0,11.866,28.952,0,0,0,0,37.001,16.301,37.556,29.493,52.325,0,43.857,25.718,25.495,0,0,6.62,0,0,0,5.537,0,0,27.468,27.458,3.494,0,0,0,0,0,0,19.8,0,5.6,48.094,44.801,40.706,-22.801,-71.615,499.97,3/7/2015
23,23,25.072,0,0,0,0,0,0,24.857,0,0,0,0,37.201,16.301,36.662,0,47.787,14.982,43.68,25.885,25.272,0,0,6.605,13.904,0,0,8.778,0,0,28.037,28.108,3.52,0,0,0,0,0,0,19.8,0,5.5,41.801,51.271,39.277,-30.401,-73.519,467.13,3/7/2015
0,00,38.84,0,0,0,0,0,0,0,0,0,0,0,34.501,16.201,36.242,0,48.755,0,43.97,26.052,25.411,0,0,6.62,13.814,0,0,17.419,0,0,27.538,26.969,3.52,0,0,0,0,0,0,19.8,0,5.5,40.266,46.632,37.996,-22.701,-72.512,442,4/7/2015
1,01,38.597,0,0,0,0,0,0,0,0,0,0,0,37.101,16.101,35.927,0,48.486,0,43.72,26.052,25.551,0,0,0,13.926,0,0,6.781,0,0,27.408,27.529,0,3.413,0,0,0,0,0,20,0,5.57,47.567,48.219,41.319,-24.801,-71.303,430.3,4/7/2015
2,02,30.042,0,0,0,0,0,0,0,0,0,0,0,36.701,16.401,37.293,0,46.907,0,44,25.829,25.662,0,0,0,13.926,0,0,9.325,0,0,25.728,26.248,0,3.473,0,0,0,0,0,20,0,5.61,47.328,49.806,42.811,-24.401,-72.713,418.97,4/7/2015
3,03,29.919,0,0,0,0,0,0,0,0,0,0,0,37.201,16.301,37.923,0,44.787,0,43.78,25.968,25.801,0,0,0,13.499,0,0,8.627,0,0,26.579,26.239,0,3.498,0,0,0,0,0,19.8,0,5.6,46.477,52.37,44.642,-28.001,-73.409,416.41,4/7/2015
4,04,20.059,0,0,0,0,0,0,0,0,0,0,0,37.201,16.301,37.714,0,48.691,0,44,25.94,25.745,0,0,0,13.836,0,0,10.883,0,0,26.648,25.898,3.566,0,0,0,0,0,0,20,0,5.6,48.105,49.074,42.647,-26.001,-69.509,413.99,4/7/2015
5,05,29.801,0,0,0,0,0,0,0,0,0,0,0,37.201,16.401,37.871,0,45.437,0,43.94,26.024,25.968,0,0,0,13.926,0,0,16.858,0,0,26.868,25.928,3.566,0,0,0,0,0,0,19.8,0,5.5,47.29,52.614,44.917,-27.501,-75.204,427.56,4/7/2015
6,06,20.112,0,0,0,0,0,0,0,0,0,0,0,37.301,16.201,36.768,0,53.494,0,43.67,25.857,25.551,0,0,0,14.128,0,0,7.301,0,0,26.598,26.138,3.556,0,0,0,0,0,0,19.8,0,5.6,29.225,44.801,37.062,-31.201,-70.919,411.57,4/7/2015
7,07,38.943,0,0,0,0,0,0,0,0,0,0,0,37.101,16.201,36.505,0,46.387,0,43.764,25.857,25.662,0,0,0.476,13.836,0,0,21.493,0,0,26.618,26.228,3.555,0,0,0,0,0,0,19.7,0,5.5,39.449,40.895,37.336,-21.801,-69.106,439.96,4/7/2015
8,08,39.003,0,0,0,0,0,0,0,0,0,0,0,37.301,16.301,37.714,0,45.418,0,43.659,25.829,25.606,0,0,6.63,13.702,0,0,10.801,15.75,0,26.518,25.858,3.554,0,0,0,0,0,0,19.8,0,5.37,46.484,28.809,27.961,-18.501,-67.916,474.94,4/7/2015
9,09,38.738,0,0,0,0,0,6.841,0,0,0,0,0,35.101,16.401,37.608,0,54.827,0,43.564,25.578,25.467,0,0,6.662,13.791,0,14.164,15.081,20.905,0,26.198,25.898,3.541,0,0,0,0,0,0,19.5,0,5.37,48.059,50.783,41.713,-38.901,-86.813,516.52,4/7/2015
10,10,24.913,0,0,0,0,0,10.467,24.445,0,0,0,0,35.001,16.301,37.608,0,51.222,0,43.82,25.801,25.411,0,0,6.601,13.365,0,13.166,14.082,14.424,0,26.308,25.968,3.56,3.504,0,0,0,0,0,19.4,0,5.29,35.58,34.059,31.321,-37.401,-73.318,521.58,4/7/2015
