,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
12,12,11.17,16.401,18.641,14.161,18.482,17.285,8.035,29.482,19.24,37.24,11.076,40.2,1.4,1.3,6.091,44.258,47.27,0,9.373,47.65,0,0,0,0,12.242,8.052,16.448,17.624,24.637,0,26.598,26.508,8.894,8.836,0,0,0,4.9,4.9,18.574,0,5.1,37.51,61.281,44.707,-54.302,-47.517,615.41,2/6/2015
13,13,9.742,16.933,18.702,14.307,19.019,17.969,7.998,29.512,19.61,0,11.466,40.3,1.8,0.9,3.675,22.416,54.163,0,5.671,47.594,0,0,0,0,12.758,7.656,19.51,20.372,24.788,0,26.358,25.939,8.959,8.899,0,26,0,4.9,4.9,18.574,0,5,37.55,56.398,36.567,-49.201,-40.101,590.28,2/6/2015
14,14,8.365,16.568,18.336,13.99,18.812,17.578,7.896,28.834,19.272,0,11.483,40.3,3.2,2.5,4.516,40.567,49.217,0,6.651,47.539,0,0,0,0,12.489,7.92,20.385,21.11,24.788,0,26.738,26.168,7.852,7.782,20.331,33.5,0,4.9,4.9,18.574,0,4.9,27.414,35.401,18.998,-31.101,-30.305,632.4,2/6/2015
15,15,5.837,16.709,18.958,14.112,18.86,17.676,8.028,29.188,19.095,30.06,11.466,39.869,1.7,1.3,2.572,40.205,51.23,0,6.529,49.821,0,0,5.603,0,12.556,7.128,16.352,17.432,24.788,0,26.738,26.109,5.715,5.638,0,33.5,0,5.5,5.5,18.574,0,4.74,28.561,52.492,42.235,-55.602,-46.016,634.57,2/6/2015
16,16,4.019,16.008,18.421,14.063,18.409,17.285,8.101,29.748,19.159,39.217,11.448,39.851,0.6,0.9,0,42.435,48.035,0,3.982,47.539,0,0,5.152,0,12.399,7.92,9.694,10.719,20.631,0,26.008,25.759,6.262,6.141,0,33.5,0,5.5,5.5,18.574,0,4.74,37.769,42.116,30.68,-47.501,-36.915,627.12,2/6/2015
17,17,4.528,15.77,18.311,14.002,18.433,17.188,8.357,31.78,18.869,38.549,0,10.046,0.3,0.3,1.575,42.966,50.766,0,4.014,47.622,0,0,5.147,0,12.893,7.788,16.202,17.145,20.372,0,26.188,25.778,3.571,3.457,0,0,0,4.9,4.9,18.574,0,5.29,37.734,41.139,25.278,-42.001,-34.114,563.02,2/6/2015
18,18,3.036,16.261,18.409,13.88,18.299,17.188,8.174,32.045,20.207,37.352,0,0,0.7,0.9,0.577,45.964,50.981,0,5.642,37.686,0,0,5.117,0,12.983,7.524,15.573,16.639,14.93,0,29.598,28.738,4.321,4.228,12.989,0,0,4.9,4.9,18.574,0,5.45,37.928,47.853,25.709,-38.601,-32.612,549.35,2/6/2015
19,19,6.663,16.317,18.36,13.929,18.323,17.285,8.408,32.399,20.593,38.465,10.079,30.11,10.1,5.9,8.245,44.225,49.188,0,11.969,47.761,0,0,5.093,0,13.005,8.448,13.221,14.301,19.524,0,27.229,25.998,5.6,5.44,0,25,0,4.9,4.9,17.813,0,5.45,37.702,57.619,43.599,-51.502,-53.505,645.75,2/6/2015
20,20,10.724,16.359,17.054,14.161,18.433,17.285,8.416,32.222,21.56,38.409,0,30.119,15.301,9.7,10.399,44.955,48.836,0,28.471,47.678,0,0,5.143,0,12.893,8.976,13.016,14.041,19.975,0,26.048,26.008,3.583,3.426,0,0,0,4.9,4.9,18.592,0,5.67,37.71,58.84,50.96,-50.902,-63.503,639.58,2/6/2015
21,21,0,16.387,14.466,16.163,9.473,7.813,8.753,32.252,21.528,38.966,0,0,16.801,12.6,22.9,43.89,44.596,0,39.763,39.69,0,0,0,0,12.915,7.92,9.571,10.582,15.833,0,26.879,25.958,3.57,3.437,0,0,0,4.9,4.9,18.592,0,5.68,37.722,42.848,34.864,-30.801,-52.809,580.4,2/6/2015
22,22,28.875,0,0,0,0,0,8.584,31.986,21.383,38.437,0,0,28.901,8.2,34.404,40.806,44.393,0,22.199,25.606,0,0,0,0,12.848,10.56,5.811,6.549,0,0,27.248,26.138,7.41,7.372,0,0,0,4.9,4.9,18.592,0,5.67,37.709,51.027,37.364,-26.501,-56.215,503.82,2/6/2015
23,23,5.651,11.666,0,0,0,0,8.716,32.252,21.447,38.966,0,0,4.4,1.3,5.723,44.503,45.289,0,1.533,25.606,0,0,0,0,13.32,11.088,0,6.166,0,0,26.978,26.208,3.56,3.439,0,0,0,4.9,0,18.834,0,6.08,30.075,63.234,48.817,-63.202,-53.011,401.88,2/6/2015
0,0,0,0,0,0,0,0,8.621,32.517,0,22.405,0,0,2,0.4,0,54.11,49.003,0,0,25.718,0,0,0,0,12.893,11.748,0,6.987,0,0,26.788,26.428,3.503,0,0,0,0,0,0,18.667,0,6.04,28.824,52.248,39.387,-55.602,-40.01,340.63,3/6/2015
1,1,0,0,0,0,0,0,8.709,32.576,0,0,0,0,0.1,0,0,53.415,47.356,0,0,25.829,0,0,0,0,22.619,12.276,0,11.676,0,0,26.828,26.188,0,3.485,0,0,0,0,0,18.667,0,6.16,37.579,59.328,43.626,-61.102,-43.416,335.06,3/6/2015
2,2,0,0,0,0,0,0,8.738,32.428,0,6.569,0,0,0.1,0,0,50.369,44.916,0,0,25.634,0,0,0,0,22.507,11.484,0,22.505,0,0,26.928,26.319,0,3.485,0,0,0,0,0,18.667,0,6.31,37.579,51.637,37.419,-51.102,-35.908,342.51,3/6/2015
3,3,0,0,0,0,0,0,8.716,32.723,0,22.127,0,0,0.1,0,0,30.818,44.989,0,0,25.857,0,0,0,0,22.821,12.408,0,20.604,0,0,27.028,26.128,0,3.783,0,0,0,0,0,18.667,0,6.31,37.579,47.243,32.539,-47.901,-31.605,340.4,3/6/2015
4,4,0,0,0,0,0,0,8.797,32.782,0,22.127,0,0,0.1,0,0,30.979,42.811,0,0,25.885,0,0,0,0,23.203,12.276,0,21.342,0,0,26.898,26.028,0,8.901,0,0,0,0,0,18.667,0,6.31,39.47,48.219,31.632,-54.202,-34.718,355.66,3/6/2015
5,5,2.22,0,0,0,0,0,8.606,32.635,0,39.133,0,0,0.1,0.4,2.782,54.573,45.096,0,6.221,25.718,0,0,0,0,22.439,12.672,0,6.754,0,0,26.788,25.868,0,3.516,0,0,0,0,0,18.667,0,6.23,41.701,51.271,38.627,-51.202,-38.014,381.44,3/6/2015
6,6,8.798,0,0,0,0,0,8.606,32.605,0,38.576,0,0,1.8,2,3.098,44.319,44.617,0,7.367,25.662,0,0,0,0,22.507,12.54,0,6.631,0,0,26.948,26.288,0,3.527,0,0,0,0,0,18.667,0,6.23,41.787,62.136,49.367,-63.302,-50.502,384.9,3/6/2015
7,7,9.834,0,0,0,0,0,8.643,32.605,0,38.632,0,0,13.2,5.1,7.457,50.321,44.572,0,10.175,25.745,0,0,0,0,22.911,12.672,0,8.039,0,0,26.749,25.828,0,3.55,0,0,0,0,0,18.667,0,6,41.083,40.773,30.607,-35.901,-36.915,413.23,3/6/2015
8,8,21.546,0,0,0,0,0,5.735,29.954,6.897,39.133,0,0,19.701,11.4,13.498,48.523,45.043,0,26.949,25.912,0,0,0,0,22.484,12.144,0,8.053,16.051,0,26.839,25.889,0,3.543,0,0,0,0,0,18.667,0,5.6,38.367,28.199,17.899,-3.9,-28.712,458.43,3/6/2015
9,9,14.725,13.558,18.36,2.869,0,0,7.09,28.982,19.208,37.129,0,0,13.2,7.5,8.56,49.13,44.84,0,18.437,25.606,0,0,0,0,21.923,13.068,6.59,7.479,24.651,0,26.308,26.138,0,8.374,0,0,0,4.9,4.9,17.869,0,5.5,43.379,5.249,0,0.6,-11.115,525.56,3/6/2015
10,10,12.073,16.723,18.433,14.197,18.445,0,7.141,28.51,19.192,36.99,0,0,9.1,5.4,6.459,44.121,45.496,0,12.901,25.718,0,0,0,0,22.057,12.672,8.873,9.803,24.651,0,29.748,29.927,7.837,7.685,0,0,0,4.9,4.9,18.629,0,5.6,39.985,26.734,8.423,-11.3,-16.901,541.23,3/6/2015
11,11,12.727,16.695,18.506,14.173,18.262,17.383,7.046,28.245,19.175,37.491,0,0,8.8,5.3,4.831,47.957,46.403,0,13.736,35.988,0,0,0,0,0,0,15.764,17.036,24.583,0,27.218,26.758,6.911,6.918,0,0,0,4.9,4.9,18.537,0,5.5,38.608,27.833,13.056,-12.2,-22.211,543.9,3/6/2015
12,12,11.63,17.031,18.543,14.27,18.555,17.285,7.141,28.952,19.482,37.491,0,0,3,2.7,7.509,47.863,44.809,0,10.413,44.839,0,0,0,0,22.596,13.2,11.813,12.811,24.583,0,26.228,25.708,7.73,7.708,0,0,0,4.9,4.9,18.5,0,5.35,37.617,35.768,19.034,-17.601,-24.207,562.17,3/6/2015
13,13,17.019,16.737,18.47,14.197,18.409,17.09,5.596,29.247,17.87,37.519,0,0,7.5,3.6,11.291,48.717,44.967,0,5.955,45.674,0,0,0,0,22.843,13.332,8.408,9.311,15.833,0,26.168,26.069,3.494,3.413,0,0,0,4.9,4.9,18.5,0,5.3,38.27,29.542,16.196,-20.201,-26.606,561.68,3/6/2015
14,14,8.216,15.028,18.506,14.429,18.458,17.285,6.922,28.157,17.757,37.519,0,0,4.8,3.2,6.039,48.175,50.307,0,13.894,47.399,0,0,0,0,22.776,12.936,17.241,18.348,24.555,0,26.548,26.308,7.946,7.944,0,0,0,4.9,4.9,18.425,0,5.21,38.878,26.856,13.111,-12.4,-19.208,584.7,3/6/2015
15,15,8.17,14.916,18.47,13.88,18.152,17.188,7.603,28.098,18.773,36.962,0,20.022,1.5,1.4,3.833,48.013,46.084,0,9.09,47.706,0,0,5.162,0,21.9,0,14.342,15.067,24.555,0,25.798,25.578,7.118,7.053,0,0,0,4.9,4.9,19.149,0,5.21,38.674,27.467,17.551,-25.101,-26.002,585.34,3/6/2015
16,16,5.833,16.961,18.409,14.331,17.286,17.285,8.555,25.712,19.337,38.66,0,10.011,1.2,1,5.356,49.126,45.886,0,7.208,47.427,0,0,5.15,0,10.849,0,20.016,20.919,24.555,0,26.539,26.658,7.082,7.02,0,0,0,4.9,4.9,18.759,0,5.52,38.85,24.781,17.029,-20.901,-14.612,565.04,3/6/2015
17,17,6.562,16.639,18.384,14.209,18.458,16.016,8.841,26.713,20.319,38.716,0,0,5.1,2.6,6.196,49.257,45.634,0,12.723,38.437,0,0,5.133,0,10.849,0,7.875,8.86,21.233,0,26.168,26.398,3.536,3.413,0,0,0,4.9,4.9,18.704,0,6.23,38.527,19.288,8.56,-14.2,-17.908,535.8,3/6/2015
18,18,11.975,16.835,18.616,14.258,18.58,17.285,8.972,31.721,21.351,38.716,0,0,1.3,1,6.933,52.76,45.592,0,7.66,25.272,0,0,6.601,0,23.225,0,6.781,7.725,16.256,0,25.818,25.939,8.376,8.303,0,0,0,4.9,4.9,2.468,0,0,29.893,38.453,24.693,-42.201,-32.118,521.22,3/6/2015
19,19,3.955,17.143,18.799,14.771,18.97,17.676,7.31,32.576,21.576,0,13.104,39.581,1,0.2,3.045,3.013,53.26,0,1.923,48.68,0,0,6.652,0,22.349,0,23.803,24.337,24.542,0,27.088,26.348,8.898,8.926,0,33,0,5.5,5.5,2.468,0,0,39.251,47.243,28.272,-48.501,-40.504,588.75,3/6/2015
20,20,0.327,16.625,18.702,14.38,18.482,17.285,8.921,32.635,21.302,38.716,10.14,30.092,0,0,0,22.759,52.702,0,0,47.9,0,0,6.608,0,22.911,0,16.626,17.829,24.542,0,31.338,30.518,8.502,8.424,0,0,0,4.9,4.9,2.468,0,0,38.718,68.85,44.707,-71.002,-51.015,577.73,3/6/2015
21,21,7.611,15.266,18.69,14.454,18.738,17.285,10.62,32.87,21.85,39.217,0,0,0,0,6.301,24.92,47.227,0,2.507,45.618,0,0,6.621,0,22.843,0,7.903,8.86,24.61,0,27.118,26.938,8.399,8.306,0,0,0,4.9,4.9,2.468,0,0,38.67,67.873,46.364,-65.702,-49.715,516.92,3/6/2015
22,22,0,7.101,6.738,8.521,0,0,10.386,31.633,20.11,38.688,0,0,0,0,0,54.027,53.26,0,0,25.69,0,0,6.615,0,22.776,0,13.495,14.534,25.171,0,26.438,26.168,3.571,3.544,0,0,0,4.9,4.9,0,0,0,38.67,29.908,11.609,-26.601,-15.912,447.94,3/6/2015
23,23,0,0,0,0,0,0,10.335,32.723,12.391,38.688,0,0,19.401,11.7,16.964,52.165,46.16,0,0.828,25.551,0,0,6.616,0,22.754,0,0,11.403,0,0,26.658,26.228,3.58,3.424,0,0,0,0,0,0,0,0,48.639,28.199,13.175,-17.901,-27.503,420.23,3/6/2015
0,0,0,0,0,0,0,0,10.408,33.165,21.319,39.272,0,0,0.2,0.1,0,50.017,45.756,0,0,25.745,0,0,0,0,23.45,0,18.745,19.674,0,0,26.438,26.118,7.007,6.967,0,0,0,4.9,4.9,0,0,0,39.777,52.614,33.985,-49.001,-33.308,399.7,4/6/2015
1,1,0,0,0,0,0,0,10.415,32.752,21.625,38.688,0,0,0,0,0,49.798,51.402,0,0,25.801,0,0,0,0,23.001,0,0,12.784,0,0,26.348,26.019,3.565,3.445,0,0,0,4.9,4.9,0,0,0,48.721,72.39,51.015,-73.002,-53.816,387.59,4/6/2015
2,2,0,0,0,0,0,0,10.371,32.723,21.335,38.549,0,0,0,0,0,49.798,45.098,0,0,25.968,0,0,0,0,22.529,0,0,13.194,0,0,26.598,26.168,3.584,0,0,0,0,4.9,4.9,0,0,0,48.721,70.193,50.493,-70.002,-51.418,375.18,4/6/2015
3,3,0,0,0,0,0,0,10.364,32.959,21.222,39.077,0,0,1.4,0.8,0.525,49.78,45.653,0,0,25.718,0,0,0,0,23.315,0,0,9.53,0,0,27.238,26.378,3.584,0,0,0,0,4.9,4.9,0,0,0,48.721,77.639,56.856,-71.802,-54.018,367.39,4/6/2015
4,4,0,0,0,0,0,0,10.254,32.782,21.238,39.077,0,0,0,0.1,0,47.096,44.833,0,0,25.885,0,0,0,0,22.843,0,0,7.082,0,0,26.788,26.308,3.584,0,0,0,0,4.9,4.9,0,0,0,47.609,68.606,50.795,-71.302,-52.718,369.89,4/6/2015
5,5,0,8.879,0,0,0,0,10.349,33.017,21.383,39.077,0,0,0,0,0.683,48.473,48.232,0,0,25.857,0,0,0,0,23.203,0,0,18.43,0,0,26.698,26.218,3.581,0,0,0,0,4.9,4.9,0,0,0,47.609,66.774,47.508,-67.402,-49.019,393.63,4/6/2015
6,6,0,15.085,0,0,0,0,10.24,32.693,21.335,39.105,0,0,0,0,2.572,48.059,45.421,0,0.374,25.857,0,0,0,0,23.023,0,0,10.241,0,0,26.879,26.198,3.577,0,0,0,0,4.9,4.9,0,0,0,47.609,56.398,37.666,-59.902,-43.617,397.53,4/6/2015
