,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
10,10,21.97,0,0,0,0,0,10.034,28.775,0,34.29,0,0,12.7,7.7,19.591,40.625,47.404,14.872,18.493,25.996,25.801,0,6.588,0,13.657,0,12.469,13.549,0,0,30.357,30.328,3.5,3.399,0,0,0,0,0,19.3,0,5.37,34.567,5.737,15.729,-6.1,-27.21,493.19,1/8/2015
11,11,14.469,0,0,0,0,0,10.115,28.628,0,37.63,0,0,18.001,10.4,15.651,37.739,49.866,15.473,19.614,25.829,25.634,0,6.596,0,13.634,0,6.276,7.014,0,14.657,30.568,30.008,5.843,5.688,0,0,0,0,0,19.3,0,5.05,44.597,32.716,36.467,-31.001,-40.01,500.11,1/8/2015
12,12,10.964,0,0,0,0,0,10.232,27.803,18.176,37.602,0,0,11.3,6.3,10.661,42.814,47.877,14.723,12.973,25.718,25.662,0,6.581,0,13.14,0,6.658,7.533,0,15.942,29.878,29.408,6.85,6.676,0,0,0,4.9,0,19.2,0,5.05,44.326,31.983,31.605,-34.501,-32.301,502.15,1/8/2015
13,13,11.973,0,0,0,0,0,10.869,29.954,19.61,37.519,0,0,11.6,7.9,7.877,34.041,48.145,14.744,14.4,25.662,25.801,0,6.579,0,13.499,0,6.987,7.957,0,14.67,29.978,29.327,3.543,3.468,0,0,0,4.9,0,19,0,4.9,44.326,16.114,12.69,-7.9,-19.007,487.35,1/8/2015
14,14,31.035,0,0,0,0,0,10.562,29.011,0,0,0,0,21.901,9.7,18.173,38.471,51.361,16.478,13.8,25.634,25.912,0,6.593,0,12.219,0,13.399,14.452,0,18.253,30.498,29.838,3.617,3.444,0,0,0,0,0,19.4,0,4.9,44.953,22.217,21.644,-9.4,-37.208,496.34,1/8/2015
15,15,17.145,0,0,0,0,0,10.686,28.569,0,0,0,0,12.6,4.5,11.869,43.079,51.133,16.299,10.072,25.606,26.024,0,6.556,0,13.297,0,14.889,15.969,0,15.491,29.808,28.718,6.682,6.549,0,0,0,0,0,19.3,0,5.8,44.081,26.368,27.265,-24.401,-31.404,466.9,1/8/2015
16,16,19.908,0,0,0,0,0,10.833,29.041,0,0,0,0,17.601,9.2,14.233,21.948,49.97,15.831,15.827,25.467,25.745,0,6.571,0,13.724,0,16.393,17.473,0,15.655,29.618,28.488,3.893,3.716,0,0,0,0,0,19.4,0,5.68,43.707,37.233,29.765,-26.701,-41.914,461.54,1/8/2015
17,17,15.892,0,0,0,0,0,11.39,28.982,0,0,0,0,15.301,8.8,17.07,22.283,48.152,14.702,15.714,25.606,25.662,0,6.563,0,13.342,0,15.204,16.243,0,14.643,29.618,28.708,3.549,3.453,0,0,0,0,0,19.3,0,5.68,45.948,41.383,29.728,-32.301,-42.701,455.67,1/8/2015
18,18,32.268,0,0,0,0,0,11.675,29.188,0,0,0,0,24.101,13,33.038,22.283,48.26,14.875,30.064,25.634,25.662,0,6.564,0,12.601,0,9.94,10.993,0,0,29.648,28.458,3.58,3.439,0,0,0,0,0,19.7,0,5.68,43.728,40.773,29.637,-15.3,-45.705,474.98,1/8/2015
19,19,24.044,0,0,0,0,0,11.836,35.021,0,39.996,0,0,14.8,9.4,28.153,50.991,51.206,16.163,17.119,25.578,25.801,0,6.569,0,13.612,0,23.803,24.501,0,20.399,29.318,28.838,3.64,3.531,0,0,0,0,0,19,0,5.77,43.748,16.48,9.54,-4.7,-28.602,580.12,1/8/2015
20,20,26.967,0,0,0,0,0,11.778,34.756,0,40.608,0,0,17.101,11.7,35.559,50.84,49.188,15.394,31.679,25.634,25.606,0,6.59,0,13.724,0,13.536,14.561,0,14.698,29.248,29.067,3.583,3.422,0,0,0,0,0,19.5,0,5.6,43.785,20.631,12.818,0.6,-29.316,569.41,1/8/2015
21,21,25.723,0,0,0,0,0,11.961,35.433,0,38.604,0,0,24.001,14.3,27.68,31.73,51.334,16.481,33.929,25.718,25.662,0,6.556,0,13.769,0,9.926,0,0,15.477,28.698,28.668,3.56,3.436,0,0,0,0,0,19.5,0,5.6,46.642,42.116,36.137,-24.501,-53.816,544.45,1/8/2015
22,22,21.344,0,0,0,0,0,11.895,28.098,0,7.125,0,0,21.401,11.5,23.32,31.853,47.713,14.392,32.454,25.801,25.467,0,6.581,0,13.814,0,13.317,0,0,0,29.168,28.758,3.531,3.436,0,0,0,0,0,19.5,0,5.6,46.469,44.679,35.78,-33.901,-56.801,482.78,1/8/2015
23,23,31.075,0,0,0,0,0,11.668,23.65,0,0,0,0,26.001,12.2,26.577,13.841,47.861,14.611,33.972,26.052,25.523,0,6.576,0,13.23,0,7.356,0,0,0,29.027,28.718,3.589,0,0,0,0,0,0,19.3,0,5.6,44.201,48.219,39.085,-29.601,-59.218,452.15,1/8/2015
0,00,33.076,0,0,0,0,0,6.343,0,0,0,0,0,35.001,13.9,30.937,0.686,47.764,14.68,38.608,25.69,25.439,0,6.574,0,13.926,0,7.602,0,0,0,29.908,29.648,3.588,0,0,0,0,0,0,19.2,0,5.7,43.677,46.144,35.981,-18.901,-59.914,428.65,2/8/2015
1,01,30.102,0,0,0,0,0,0,0,0,0,0,0,24.301,13.3,22.795,0,48.361,14.892,31.353,25.773,25.578,0,0,0,13.724,0,16.243,0,0,0,29.538,29.367,3.552,0,0,0,0,0,0,19.4,0,5.53,45.211,36.5,28.062,-21.501,-50.209,406.16,2/8/2015
2,02,34.216,0,0,0,0,0,0,0,0,0,0,0,29.901,15.201,30.202,0,48.462,0,34.889,25.718,25.523,0,0,0,13.522,0,7.944,0,0,0,29.788,29.298,3.552,0,0,0,0,0,0,19.3,0,5.6,45.322,42.97,37.474,-21.401,-59.017,398.41,2/8/2015
3,03,31.63,0,0,0,0,0,0,0,0,0,0,0,32.801,15.601,21.85,0,47.69,0,40.364,25.801,25.912,0,0,0,14.061,0,10.117,0,0,0,29.678,28.958,3.505,0,0,0,0,0,0,19.2,0,5.7,37.27,42.97,38.16,-22.801,-60.005,391.82,2/8/2015
4,04,31.615,0,0,0,0,0,0,0,0,0,0,0,25.901,13.9,20.064,0,50.24,1.973,33.041,25.718,25.718,0,0,0,14.128,0,11.649,0,0,0,29.719,29.698,3.552,0,0,0,0,0,0,19.3,0,5.78,47.789,42.97,36.521,-24.601,-54.805,389.71,2/8/2015
5,05,33.719,0,0,0,0,0,0,0,0,0,0,0,26.901,12.7,28.626,0,48.426,15.011,37.312,25.411,25.745,0,0,0,13.679,0,6.713,0,0,0,29.627,29.508,3.555,0,0,0,0,0,0,19.2,0,5.7,37.143,45.167,37.217,-23.801,-58.705,399.11,2/8/2015
6,06,38.038,0,0,0,0,0,0,0,0,0,0,0,28.701,14.1,31.199,0,44.298,0,38.715,25.745,25.801,0,0,0,13.769,0,7.684,0,0,0,29.388,29.398,3.562,0,0,0,0,0,0,19.2,0,5.7,17.317,40.773,36.082,-19.201,-58.614,373.59,2/8/2015
7,07,20.047,0,0,0,0,0,0,0,0,0,0,0,30.101,14.7,33.827,0,45.147,0,39.237,25.718,25.745,0,0,0,13.881,0,7.424,0,0,0,29.738,29.088,3.562,0,0,0,0,0,0,19.2,0,5.7,36.169,38.82,46.419,-26.401,-60.115,380.58,2/8/2015
8,08,33.682,0,0,0,0,0,0,0,0,0,0,0,28.501,14.6,31.463,0,50.869,0,39.937,25.857,25.69,0,6.636,0,13.679,0,15.969,0,0,0,28.958,28.767,3.574,0,0,0,0,0,0,19.3,0,5.45,28.024,28.565,35.881,-16.6,-59.804,412.91,2/8/2015
9,09,35.079,0,0,0,0,0,0,0,0,0,0,0,31.301,15.601,33.984,0,47.438,14.888,36.625,25.356,25.551,0,6.608,0,14.106,0,11.17,0,0,0,29.418,29.078,5.356,0,0,0,0,0,0,19,0,5.34,36.114,42.726,45.906,-27.101,-62.313,422.8,2/8/2015
10,10,32.047,0,0,0,0,0,5.728,0,0,0,0,0,23.701,14.9,32.776,0,51.164,0,40.104,25.606,25.384,0,6.6,0,13.747,0,16.202,0,0,13.918,29.178,28.868,6.808,0,0,0,0,0,0,19.2,0,5.3,35.995,38.087,45.851,-26.301,-60.207,429.81,2/8/2015
11,11,31.033,0,0,0,0,0,11.595,25.8,0,0,0,0,20.101,11.3,30.254,0,47.601,0,32.038,25.328,25.551,0,6.63,0,13.747,0,12.647,0,0,0,29.088,28.388,5.418,0,0,0,0,0,0,19.3,0,5.05,45.932,39.918,45.604,-31.801,-57.808,430.9,2/8/2015
12,12,26.501,0,0,0,0,0,11.28,25.358,0,0,0,0,11.4,6.6,27.312,2.149,51.133,10.801,23.828,25.356,25.69,0,6.579,0,13.679,0,15.436,0,0,15.6,30.187,29.797,3.58,0,0,0,0,0,0,19.2,0,4.85,46.65,40.895,40.239,-33.701,-51.509,437.05,2/8/2015
13,13,22.997,0,0,0,0,0,10.979,24.887,0,0,0,0,15.301,9.4,28.048,5.226,47.676,15.017,34.462,25.244,25.745,0,6.625,0,13.769,0,7.985,0,0,14.424,30.317,30.187,5.41,0,0,0,0,0,0,19.2,0,4.83,44.063,46.51,40.449,-24.901,-51.015,430.78,2/8/2015
14,14,19.881,0,0,0,0,0,11.162,25.122,0,0,0,0,8.6,7,22.795,13.467,51.933,16.81,27.099,25.161,25.829,0,6.6,0,13.859,0,15.928,0,0,15.559,29.598,29.008,6.839,0,0,0,0,0,0,19,0,4.67,42.294,42.238,40.44,-36.301,-48.415,440.26,2/8/2015
15,15,18.026,0,0,0,0,0,11.228,25.005,0,0,0,0,20.901,12.4,22.532,0,52.63,17.366,38.215,25.356,25.829,0,6.576,0,14.061,0,12.756,0,0,0,28.228,26.669,6.843,0,0,0,0,0,0,18.8,0,4.82,46.004,42.97,40.843,-28.201,-54.109,432.77,2/8/2015
16,16,22.567,0,0,0,0,0,11.155,0,0,0,0,0,15.801,9.6,17.28,15.315,52.822,17.215,38.011,25.411,25.745,0,6.605,0,13.791,0,14.999,0,15.614,0,29.168,28.048,0,0,0,0,0,0,0,17.8,0,4.9,46.485,30.152,28.849,-16.2,-45.009,430.57,2/8/2015
17,17,27.49,0,0,0,0,0,11.236,0,0,0,0,0,26.301,12.6,20.274,16.152,47.425,14.782,34.747,25.801,25.857,0,6.62,0,14.196,0,7.424,0,0,0,29.248,29.358,0,8.823,0,0,0,0,0,18,0,5.05,43.717,46.876,40.797,-30.001,-57.314,424.74,2/8/2015
18,18,29.057,0,0,0,0,0,11.25,0,0,0,0,0,25.101,15.301,31.515,1.497,47.864,14.834,40.726,25.384,25.801,0,6.608,0,14.061,0,7.78,0,0,0,29.367,29.398,0,8.994,0,0,0,0,0,18,0,5.13,43.751,41.139,31.046,-24.401,-61.818,445.45,2/8/2015
19,19,26.294,0,0,0,0,0,11.382,34.579,0,38.938,0,0,30.901,15.701,24.739,30.626,47.076,14.976,35.113,25.69,25.968,0,6.596,0,13.724,0,15.34,16.448,16.174,0,29.308,28.798,5.744,5.628,0,0,0,0,0,18.3,0,5.3,46.496,36.988,31.22,-21.301,-58.101,581.04,2/8/2015
20,20,20.603,0,0,0,0,0,11.536,34.991,0,38.883,0,0,25.601,13.9,22.638,31.582,54.254,17.253,38.826,25.94,25.912,0,6.636,0,12.511,0,16.161,17.118,15.956,0,29.268,29.058,7.425,7.322,0,0,0,0,0,18.2,0,5.3,46.496,59.938,39.314,-36.501,-63.906,574.54,2/8/2015
21,21,27.16,0,0,0,0,0,11.617,35.256,0,23.268,0,0,23.501,12.9,36.085,30.577,54.352,17.59,35.99,25.773,25.968,0,6.625,0,13.836,0,7.561,8.395,16.229,0,29.908,29.118,3.538,3.405,0,0,0,0,0,18.2,0,5.5,46.791,53.713,43.846,-25.001,-62.807,539.43,2/8/2015
22,22,31.276,0,0,0,0,0,11.514,24.857,0,0,0,0,28.701,15.501,30.832,3.593,50.426,16.278,39.754,25.857,25.467,0,6.62,0,13.499,0,0,14.999,0,0,29.968,28.788,3.542,3.411,0,0,0,0,0,18.2,0,5.6,43.788,42.116,32.914,-22.401,-59.713,479.56,2/8/2015
23,23,29.25,0,0,0,0,0,11.375,0,0,0,0,0,33.001,16.101,25.999,0,50.083,15.725,40.875,25.439,25.133,0,6.625,0,13.971,0,0,11.471,0,0,29.118,28.788,3.541,0,0,0,0,0,0,18.2,0,5.7,46.318,36.012,28.346,-17.301,-54.402,444.07,2/8/2015
0,00,35.617,0,0,0,0,0,0,0,0,0,0,0,29.701,15.201,32.986,0,49.526,0,42.493,25.885,25.662,0,6.588,0,13.589,0,0,12.688,0,0,29.138,28.597,3.541,0,0,0,0,0,0,18.1,0,5.7,46.273,47.731,41.493,-23.201,-62.807,418.09,3/8/2015
1,01,27.064,0,0,0,0,0,0,0,0,0,0,0,33.501,12.8,23.793,0,54.268,0,40.366,25.745,25.745,0,0,0,13.971,0,0,6.645,0,0,29.067,28.798,3.541,0,0,0,0,0,0,18.2,0,5.6,46.858,40.895,33.088,-23.001,-56.014,401,3/8/2015
2,02,35.224,0,0,0,0,0,0,0,0,0,0,0,29.101,15.601,33.143,0,45.581,0,38.363,25.773,25.634,0,0,0,13.544,0,0,7.766,0,0,27.748,26.808,3.541,0,0,0,0,0,0,18.1,0,5.62,43.806,42.482,36.11,-19.001,-56.801,392.55,3/8/2015
3,03,37.779,0,0,0,0,0,0,0,0,0,0,0,32.801,12.3,31.567,0,47.015,0,39.073,25.634,25.606,0,0,0,13.904,0,0,7.998,0,0,27.018,26.808,3.541,0,0,0,0,0,0,18.3,0,5.77,27.973,40.529,34.846,-17.901,-59.804,385.41,3/8/2015
4,04,34.871,0,0,0,0,0,0,0,0,0,0,0,35.101,16.101,35.56,0,49.339,0,42.99,25.718,25.606,0,0,0,13.949,0,0,7.834,0,0,27.348,27.628,3.541,0,0,0,0,0,0,18.2,0,5.7,27.572,44.557,36.448,-20.101,-62.807,398.96,3/8/2015
5,05,38.57,0,0,0,0,0,0,0,0,0,0,0,29.801,15.601,31.672,0,53.631,4.092,43.87,25.634,25.885,0,0,0,13.657,0,0,15.163,0,0,26.928,26.969,3.554,0,0,0,0,0,0,18.2,0,5.6,38.75,38.087,33.326,-18.501,-59.017,423.67,3/8/2015
6,06,31.707,0,0,0,0,0,0,0,0,0,0,0,34.101,15.801,27.786,0,45.53,13.259,44,25.634,25.69,0,0,0,14.151,0,0,14.233,0,0,26.908,27.028,3.562,0,0,0,0,0,0,18.2,0,5.6,43.383,39.674,33.271,-20.301,-61.91,425.84,3/8/2015
7,07,34.972,0,0,0,0,0,3.662,26.566,0,0,0,0,34.801,15.801,28.048,0,48.795,15.368,42.18,25.495,25.773,0,0,6.517,13.32,0,0,7.821,0,0,27.298,27.238,3.623,0,0,0,0,0,0,18.2,0,5.6,45.591,39.796,41.053,-15.7,-58.211,449.74,3/8/2015
8,08,37.012,0,0,0,0,0,10.386,33.754,0,0,0,0,33.001,16.401,30.727,18.802,51.859,16.507,43.943,25.495,25.578,0,0,6.558,13.702,0,8.518,10.241,0,0,30.288,29.457,3.53,0,0,0,0,0,0,18.2,0,5.42,45.634,38.82,48.424,-25.901,-62.404,516.08,3/8/2015
9,09,37.245,0,0,0,0,0,10.225,31.456,0,36.238,0,0,31.801,16.001,34.247,46.123,49.056,15.235,41,25.523,25.578,0,0,6.588,13.634,0,0,9.024,0,14.739,28.928,28.228,8.789,0,0,0,0,0,0,18,0,5.4,45.828,32.96,38.508,-14.1,-53.505,575.05,3/8/2015
10,10,38.511,0,0,0,0,0,10.071,32.369,20.416,36.238,0,0,34.301,16.301,36.926,47.752,44.666,14.146,43.12,25.912,25.857,0,0,6.594,13.275,0,0,7.78,0,0,29.558,28.518,5.392,0,0,0,0,0,0,18,0,4.98,43.125,17.335,18.146,6.4,-44.203,586.14,3/8/2015
11,11,37.204,0,0,0,0,0,10.1,32.576,20.416,35.793,0,0,32.701,15.401,33.09,48.317,49.541,15.676,38.866,25.634,25.634,0,0,6.591,13.499,0,0,18.526,0,0,28.568,28.458,3.601,0,0,0,0,0,0,17.9,0,4.9,45.396,22.95,25.581,-6.4,-50.209,596.48,3/8/2015
12,12,37.894,0,0,0,0,0,9.785,32.252,20.384,35.71,0,0,29.501,15.501,32.04,34.577,49.073,15.693,38.48,25.857,25.829,0,0,6.558,13.073,0,0,20.577,0,19.811,29.188,28.429,3.6,0,0,0,0,4.9,0,17.9,0,4.9,44.674,36.134,29.316,-6,-47.902,584.63,3/8/2015
13,13,34.002,0,0,0,0,0,9.317,32.281,19.852,35.71,0,0,32.301,16.201,34.772,41.507,46.812,14.817,42.222,25.69,25.857,0,0,6.558,13.14,0,0,7.643,0,13.782,28.888,28.148,5.37,0,0,0,0,4.9,0,18,0,4.75,43.573,13.55,10.675,11.5,-36.311,586.67,3/8/2015
14,14,38.152,0,0,0,0,0,9.654,29.924,20.303,35.682,0,0,28.001,14.9,34.246,47.76,48.456,15.341,42.866,25.384,25.829,0,0,6.564,12.758,0,0,17.309,0,14.233,28.568,28.398,3.522,0,0,0,0,4.9,0,17.7,0,4.77,46.623,17.457,20.124,-2,-42.317,608.57,3/8/2015
15,15,37.641,0,0,0,0,0,9.405,30.661,20.029,36.795,0,0,31.501,15.201,35.245,42.43,51.968,16.731,43.244,25.606,25.801,0,0,6.568,11.635,0,0,18.102,0,20.262,29.378,28.648,3.572,0,0,0,0,4.9,0,17.9,0,4.67,46.65,32.35,26.972,-10.2,-55.812,621.25,3/8/2015
16,16,37.249,0,0,0,0,0,9.536,32.193,20.158,37.324,0,0,31.301,15.401,34.456,40.017,51.641,16.102,40.823,25.523,25.912,0,0,6.548,11.725,0,0,7.233,0,20.085,28.559,28.299,8.089,0,0,0,0,4.9,0,17.9,0,4.65,43.814,20.264,20.563,-3.9,-43.416,605.94,3/8/2015
17,17,38.624,0,0,0,0,0,8.145,32.163,0,21.153,0,0,32.901,15.801,36.715,43.633,47.725,15.057,43.91,25.773,25.745,0,0,6.571,12.623,0,0,7.315,0,14.834,29.188,28.388,3.548,0,0,0,0,0,0,18.1,0,4.85,43.877,19.776,22.019,9.4,-39.808,545.26,3/8/2015
18,18,35.177,0,0,0,0,0,9.471,33.194,0,0,0,0,36.401,14.3,37.556,30.544,47.135,14.767,43.084,25.662,25.829,0,0,6.539,12.309,0,0,7.123,0,0,28.998,28.597,3.554,0,0,0,0,0,0,17.9,0,4.95,43.633,40.529,31.028,-11.5,-56.618,503.28,3/8/2015
19,19,39.026,0,0,0,0,0,9.558,33.931,23.268,40.97,0,0,36.201,15.601,38.501,44.884,50.97,16.468,43.311,25.662,25.551,0,0,6.573,13.095,0,0,14.506,0,20.563,28.948,28.208,3.554,0,0,0,0,4.9,0,18,0,5.13,45.783,31.495,21.433,-2.7,-54.512,637.44,3/8/2015
20,20,39.084,0,0,0,0,0,9.763,33.931,23.252,40.942,0,0,36.601,16.301,38.712,45.894,49.399,15.844,44.01,25.606,25.356,0,0,6.556,13.252,0,0,7.397,0,20.522,29.478,28.167,3.592,0,0,0,0,4.9,0,18,0,5.15,46.361,19.898,12.351,0.8,-48.415,643.43,3/8/2015
21,21,38.943,0,0,0,0,0,9.793,34.196,0,38.521,0,0,36.501,16.401,37.714,45.152,47.816,15.087,43.74,25.551,25.968,0,0,6.563,13.365,0,0,13.877,0,0,29.318,28.418,3.594,0,0,0,0,0,0,18.2,0,5.31,44.216,36.378,33.061,-4.5,-57.515,570.83,3/8/2015
22,22,38.981,0,0,0,0,0,9.742,25.564,0,0,0,0,37.201,16.401,37.556,29.759,49.846,15.619,43.81,25.745,25.745,0,0,6.544,13.275,0,0,6.453,0,0,29.228,28.388,3.59,0,0,0,0,0,0,18,0,5.21,43.923,37.355,29.92,-7.4,-55.409,506.12,3/8/2015
23,23,38.829,0,0,0,0,0,9.837,13.663,0,0,0,0,35.901,16.001,36.242,0,48.207,15.165,43.94,25.634,25.634,0,0,6.606,12.668,0,0,7.862,0,0,29.428,28.148,3.575,0,0,0,0,0,0,18,0,5.37,44.349,44.191,38.069,-19.001,-66.305,468.12,3/8/2015
0,00,38.612,0,0,0,0,0,8.57,0,0,0,0,0,36.901,16.201,38.028,0,44.906,2.351,43.863,25.885,25.606,0,0,6.598,13.41,0,0,7.164,0,0,29.698,28.559,3.578,0,0,0,0,0,0,18.2,0,5.45,43.646,33.326,30.204,-12.4,-59.914,446.02,4/8/2015
1,01,39.441,0,0,0,0,0,0,0,0,0,0,0,37.001,16.401,38.606,0,46.839,0,43.707,25.94,25.745,0,0,0,12.938,0,0,15.573,0,0,28.859,28.337,3.582,0,0,0,0,0,0,18.1,0,5.45,43.823,45.289,41.502,-21.001,-67.202,431.76,4/8/2015
2,02,38.69,0,0,0,0,0,0,0,0,0,0,0,35.501,16.201,39.026,0,45.084,0,43.52,25.94,25.578,0,0,0,13.747,0,0,8.176,0,0,29.148,28.528,3.602,0,0,0,0,0,0,18.1,0,5.6,43.576,41.749,36.494,-11.3,-61.708,414.8,4/8/2015
3,03,38.577,0,0,0,0,0,0,0,0,0,0,0,35.101,16.201,38.869,0,45.317,0,44.17,25.94,25.606,0,0,0,13.634,0,0,8.313,0,0,28.978,27.988,3.566,0,0,0,0,0,0,18,0,5.6,43.576,46.022,41.887,-17.501,-65.407,414.45,4/8/2015
4,04,29.68,0,0,0,0,0,0,0,0,0,0,0,36.001,16.501,38.239,0,50.678,0,43.8,25.829,25.523,0,0,0,14.039,0,0,8.545,0,0,29.108,28.088,3.572,0,0,0,0,0,0,18.5,0,5.55,43.576,34.303,30.158,-12,-55.611,420.39,4/8/2015
5,05,39.03,0,0,0,0,0,0,0,0,0,0,0,34.801,16.301,37.188,0,47.115,14.346,43.9,25.857,25.578,0,0,0,12.803,0,0,15.75,0,0,29.298,28.458,3.581,0,0,0,0,0,0,18,0,5.6,43.465,35.646,31.092,-10.8,-59.017,444.17,4/8/2015
6,06,19.966,0,0,0,0,0,0,25.417,0,0,0,0,37.001,16.201,36.505,0,48.806,14.849,43.518,25.829,25.578,0,0,0,14.241,0,0,8.696,0,0,29.378,28.148,3.573,0,0,0,0,0,0,18,0,5.68,43.707,32.716,29.398,-8,-48.708,439.71,4/8/2015
7,07,38.868,0,0,0,0,0,0,24.681,0,0,0,0,33.901,16.501,39.341,0,51.572,16.297,43.841,25.829,25.606,0,0,0,12.489,0,0,7.492,0,0,28.859,28.337,3.572,0,0,0,0,0,0,18.3,0,5.6,43.827,41.261,43.416,-20.601,-67.202,468.04,4/8/2015
8,08,37.734,0,0,0,0,0,5.991,29.718,0,0,0,0,34.301,16.401,36.085,35.521,52.38,17.05,43.927,25.801,25.578,0,0,0,12.668,0,0,18.936,0,15.149,29.067,28.288,0,0,0,0,0,0,0,18,0,5.45,46.659,39.918,43.004,-24.701,-55.007,531.51,4/8/2015
9,09,39.211,0,0,0,0,0,5.925,33.165,0,35.821,0,0,34.401,16.401,37.136,49.443,51.189,16.537,43.837,25.745,25.495,0,0,6.642,13.028,0,0,6.563,0,0,29.168,28.138,0,7.313,0,0,0,4.9,0,18.2,0,5.14,45.734,44.069,53.194,-35.801,-65.316,583.01,4/8/2015
10,10,14.987,0,0,0,0,0,0,32.723,20.126,37.073,0,0,33.101,16.301,38.869,45.571,33.686,10.92,42.27,25.718,25.523,0,0,6.625,0,0,0,8.504,0,0,28.828,28.398,0,3.537,0,0,0,4.9,0,17.8,0,4.98,43.795,9.4,18.448,-11.3,-40.211,547.91,4/8/2015
11,11,35.219,0,0,0,0,0,5.691,32.31,20.271,35.904,0,0,34.501,16.201,36.033,45.37,52.628,17.302,41.409,25.69,25.718,0,0,6.62,0,0,0,20.044,0,3.322,29.108,28.388,0,3.531,0,0,0,4.9,0,18.2,0,4.83,46.567,17.09,29.646,-14.7,-45.302,603.01,4/8/2015
