,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
9,9,0,0,0,0,0,9.91,32.959,0,0,0,26.101,17.801,25.527,37.073,50.394,16.65,33.945,25.384,0,0,28.863,17.16,24.993,0,0,0,31.898,31.658,0,0,0,0,0,0,19.6,5.6,48.378,16.846,0,6.6,-19.904,480.352,13/4/2013
10,10,0,0,0,0,0,9.983,32.752,21.657,0,0,21.001,16.801,21.587,47.119,50.32,16.206,34.294,25.161,0,0,29.919,12.408,17.637,0,0,0,31.788,31.198,0,0,0,0,5.2,0,19.6,5.44,48.378,0,0,20.901,-5.402,494.275,13/4/2013
11,11,0,0,0,0,0,10.1,33.4,20.755,1.141,0,12.3,10.2,12.92,46.725,50.838,16.724,20.163,25.439,0,0,32.727,17.556,19.921,20.768,15.573,0,33.118,31.118,0,0,0,0,5.2,0,20,5.2,48.378,26.612,8.908,-12.8,-21.516,509.06,13/4/2013
12,12,0,0,0,0,0,9.734,32.428,20.336,37.24,0,7,3.9,15.283,46.707,50.616,16.724,12.999,25.551,0,0,29.133,17.952,10.596,11.608,15.627,0,33.017,31.378,0,0,0,0,5.2,0,20,5.05,48.378,20.02,3.058,-5.3,-8.716,497.395,13/4/2013
13,13,0,0,0,0,0,9.478,31.721,20.239,37.352,0,0.4,0.3,7.614,46.694,50.764,16.872,8.502,25.801,0,0,30.705,17.424,12.729,0,14.52,0,32.578,31.158,0,0,0,0,5.2,0,20,5,48.378,0,0,0.7,7.782,482.617,13/4/2013
14,14,0,0,0,0,0,9.492,31.574,20.416,37.073,0,0.8,0.8,6.669,51.5,50.172,16.428,6.655,25.773,0,0,29.762,23.1,6.576,0,15.86,0,31.018,31.158,0,0,0,0,5.2,0,20,4.95,48.378,12.329,0,-6.2,1.593,470.173,13/4/2013
15,15,0,0,0,0,0,9.339,29.659,16.404,37.018,0,2.2,2,10.714,52.995,50.394,16.502,5.254,25.801,0,0,32.3,3.96,7.219,0,20.235,0,31.758,31.307,0,0,0,0,5.2,0,20.5,4.9,48.378,16.114,0,-10.5,-3.516,461.939,13/4/2013
16,16,0,0,0,0,0,9.243,29.217,0,36.628,0,3.5,2.3,5.251,53.05,50.32,16.28,6.099,25.718,0,0,28.683,14.52,8.6,0,15.19,0,31.968,31.498,0,0,0,0,5.2,0,20.4,5,42.639,1.343,0,-1.3,3.186,448.421,13/4/2013
17,17,0,0,0,0,0,9.251,29.188,0,36.517,0,5.4,2.9,8.244,53.288,50.542,16.724,3.989,25.69,0,0,27.83,14.124,9.53,0,0,0,32.958,31.618,0,0,0,0,5.2,0,19.7,5,41.357,2.075,0,-0.6,0.696,433.233,13/4/2013
18,18,0,0,0,0,0,9.954,32.222,0,37.073,0,21.001,11.9,18.435,52.949,48.988,15.762,3.375,25.773,0,0,29.178,18.876,0,0,0,0,32.117,31.307,0,0,0,0,5.2,0,20,5.2,50.187,21.607,7.196,-7.9,-12.012,460.606,13/4/2013
19,19,0,0,17.933,0,0,9.954,30.072,21.528,37.38,0,35.401,22.401,33.826,54.323,43.512,14.208,39.192,25.69,0,0,30.413,17.82,0,0,14.588,0,31.018,31.158,0,0,0,5.2,5.2,0,20,5.2,37.886,-1.343,0,26.201,-12.214,582.877,13/4/2013
20,20,0,0,0,0,0,9.888,30.661,0,37.602,0,33.601,21.101,39.341,54.386,49.284,14.874,41.66,25.718,0,0,28.908,20.328,8.217,0,21.452,0,31.428,31.477,0,0,0,0,5.2,0,19.8,5.28,49.981,23.072,13.523,1.6,-33.802,575.794,13/4/2013
21,21,0,0,0,0,0,9.939,30.513,0,37.352,0,36.901,22.401,38.607,16.078,50.838,16.724,39.911,25.885,0,0,29.896,16.368,19.907,0,15.477,0,31.368,31.488,0,0,0,0,0,0,19.7,5.2,39.886,28.565,14.832,-8.8,-45.009,544.851,13/4/2013
22,22,0,0,0,0,0,9.976,17.286,0,37.602,0,39.501,22.601,37.923,0,44.548,14.134,38.443,25.857,0,0,29.402,17.688,17.46,0,15.805,0,31.687,31.928,0,0,0,0,0,0,19.7,5.51,37.599,34.059,18.522,-6,-42.903,490.972,13/4/2013
23,23,0,0,0,0,0,9.881,0,0,21.431,0,32.701,21.001,35.139,0,51.06,16.576,39.085,25.745,0,0,31.851,18.876,13.918,0,0,0,32.207,31.838,0,0,0,0,0,0,19.8,5.59,38.944,21.241,6.235,5,-30.818,443.985,13/4/2013
0,0,0,0,0,0,0,9.895,0,0,0,0,28.901,20.701,32.092,0,51.356,16.798,35.875,25.634,0,0,29.941,20.8,8.914,0,0,0,32.207,30.998,0,0,0,0,0,0,20.6,5.8,45.172,9.888,0,16.401,-20.307,415.875,14/4/2013
1,1,0,0,0,0,0,9.778,0,0,0,0,17.901,14.1,30.727,0,50.616,16.798,31.459,25.551,0,0,29.649,20.1,8.395,0,0,0,32.278,31.808,0,0,0,0,0,0,20.6,5.8,45.45,-11.597,0,31.101,3.589,393.783,14/4/2013
2,2,0,0,0,0,0,9.778,0,0,0,0,20.601,15.501,25.054,0,50.394,16.576,29.838,25.634,0,0,31.536,16.5,6.987,0,0,0,31.907,31.888,0,0,0,0,0,0,20.8,5.8,44.08,-3.662,0,24.501,-2.307,383.883,14/4/2013
3,3,0,0,0,0,0,10.056,0,0,0,0,19.101,14.1,24.108,0,44.548,14.504,27.84,25.634,0,0,28.931,16.7,8.176,0,0,0,32.278,31.838,0,0,0,0,0,0,20.6,5.91,48.396,-3.784,0,24.601,-0.916,369.656,14/4/2013
4,4,0,0,0,0,0,9.771,0,0,0,0,22.601,16.101,15.599,1.984,51.06,16.576,25.47,25.606,0,0,31.783,16,7.944,0,0,0,31.947,32.167,0,0,0,0,0,0,20.8,6,46.25,2.686,0,20.901,-0.806,368.95,14/4/2013
5,5,0,0,0,0,0,9.947,0,0,0,0,20.401,13.7,15.388,9.522,51.504,16.798,24.872,25.662,0,0,30.638,20.5,7.602,0,0,0,32.008,32.178,0,0,0,0,0,0,21,6.1,39.686,3.418,0,13.3,-5.109,381.416,14/4/2013
6,6,0,0,0,0,0,4.365,0,0,0,0,21.001,14.8,19.17,0,45.066,14.43,25.684,25.578,0,0,29.043,20.1,0,0,0,0,32.207,31.748,0,0,0,0,0,0,20.8,5.97,41.328,18.189,0,-2.9,-19.501,355.502,14/4/2013
7,7,0,0,0,0,0,0,0,0,0,0,26.501,17.601,17.963,0,44.4,14.504,37.24,25.606,0,0,32.974,19.8,0,0,0,0,32.498,31.978,0,0,0,0,0,0,20.8,5.9,36.111,27.345,7.617,1.1,-26.405,354.219,14/4/2013
8,8,0,0,0,0,0,0,0,0,0,0,21.701,15.801,15.756,0,50.764,16.502,29.591,25.439,0,0,31.042,18,24.514,0,0,0,32.578,29.448,0,0,0,0,0,0,20.7,5.8,31.144,13.672,0,3.5,-15.802,370.983,14/4/2013
9,9,0,0,0,0,0,8.636,0,0,0,0,21.701,14.8,14.443,0,50.616,16.65,31.742,25.523,0,0,31.244,19,17.063,0,0,0,34.017,30.128,0,0,0,0,0,0,20,5.8,39.384,12.329,0,4.4,-14.008,383.086,14/4/2013
10,10,0,0,0,0,0,8.65,31.073,0,0,0,21.801,16.401,22.322,0,50.912,16.872,32.061,25.801,0,0,29.2,7,7.301,0,0,0,34.047,30.278,0,0,0,0,0,0,20.4,5.6,42.272,29.42,10.318,0,-26.917,389.17,14/4/2013
11,11,0,0,0,0,0,0.798,30.955,0,0,0,21.701,15.201,25.579,0,50.912,16.872,31.079,25.551,0,0,26.415,8,14.793,0,0,0,34.187,30.468,0,0,0,0,0,0,20.2,5.44,49.223,15.503,0,10.4,-12.305,398.244,14/4/2013
12,12,0,0,0,0,0,8.987,30.69,0,0,0,11.1,8,11.606,28.5,51.208,16.502,13.856,25.523,0,0,31.132,12,18.991,0,16.366,0,33.967,30.527,0,0,0,0,0,0,20,5.13,50.309,16.358,0,9.2,5.493,400.118,14/4/2013
13,13,0,0,0,0,0,8.35,29.836,0,0,0,5.9,5.8,8.56,40,50.394,16.502,10.825,25.801,0,0,30.525,10,7.561,0,14.957,0,33.967,29.778,0,0,0,0,0,0,20,5.28,48.053,-6.47,0,19.401,18.494,394.725,14/4/2013
14,14,0,0,0,0,0,8.269,29.365,0,0,0,13,9.3,13.865,45,50.912,16.724,14.524,25.606,0,0,30.772,9,7.588,0,0,0,33.537,29.538,0,0,0,0,0,0,20.4,5.2,37.947,4.761,0,6.7,0.586,397.656,14/4/2013
15,15,0,0,0,0,0,9.507,28.392,0,0,0,9.3,7.3,17.7,30,50.246,16.576,18.144,25.551,0,0,32.3,14,6.754,0,0,0,34.038,29.688,0,0,0,0,0,0,20.4,5.3,37.822,19.41,0,-5.7,-11.408,394.818,14/4/2013
16,16,0,0,0,0,0,9.551,28.628,0,0,0,15.301,9.1,18.646,0,50.69,16.428,16.896,25.634,0,0,29.874,15,18.827,0,0,0,33.707,29.568,0,0,0,0,0,0,20.4,5.2,49.962,10.376,0,5,-9.21,394.332,14/4/2013
17,17,0,0,0,0,0,9.427,28.157,0,0,0,21.501,13.3,17.805,0,50.542,16.502,20.477,25.578,0,0,31.648,12.9,8.053,0,0,0,33.818,29.818,0,0,0,0,0,0,20.4,5.28,39.632,4.761,0,11.4,-6.903,389.249,14/4/2013
18,18,0,0,0,0,0,9.947,29.276,0,0,0,17.901,12.6,20.378,0,51.134,16.576,25.99,25.745,0,0,31.491,18.09,16.092,17.227,0,0,33.568,30.538,0,0,0,0,5.2,0,20.6,5.36,39.632,11.231,0,3.9,-17.414,433.748,14/4/2013
19,19,0,0,9.778,0,0,10.122,31.073,22.253,36.405,0,14.1,9.6,20.484,41,51.208,16.946,26.104,25.745,0,0,31.289,22.3,23.325,24.446,25.348,0,33.268,30.238,0,0,0,5.2,5.2,0,20.6,5.67,39.632,8.789,0,20.101,1.996,565.765,14/4/2013
20,20,0,0,0,0,0,10.13,30.926,21.85,37.463,0,21.401,11.7,26.473,52.8,50.69,16.724,27.816,25.801,0,0,32.412,20,14.479,15.491,20.399,0,32.807,30.097,0,0,0,5.2,5.2,0,20.4,5.66,39.632,4.151,0,26.501,-0.513,555.401,14/4/2013
21,21,0,0,0,0,0,10.034,30.72,22.398,37.018,0,26.001,15.601,29.624,40,50.912,16.724,36.268,25.857,0,0,31.042,22,13.33,0,0,0,33.098,29.998,0,0,0,0,0,0,20.4,5.67,39.632,4.151,0,16.801,-12.818,539.463,14/4/2013
22,22,0,0,0,0,0,10.064,30.69,0,37.741,0,28.101,17.701,31.252,0,50.838,16.798,39.555,25.857,0,0,31.267,21.1,6.822,0,0,0,33.587,30.428,0,0,0,0,0,0,20.1,5.67,39.632,13.55,0,17.801,-17.707,463.559,14/4/2013
23,23,0,0,0,0,0,10.137,30.69,0,0,0,23.001,14.7,25.737,0,51.134,16.724,33.78,25.968,0,0,32.637,18,6.768,0,0,0,33.118,30.128,0,0,0,0,0,0,20,5.8,44.594,9.644,0,12.8,-14.905,422.285,14/4/2013
0,0,0,0,0,0,0,9.947,30.72,0,0,0,17.301,12.4,20.168,0,50.764,16.798,25.125,25.801,0,0,30.054,27.7,7.082,0,0,0,33.138,30.187,0,0,0,0,0,0,20.2,5.61,37.862,6.47,0,18.401,-1.3,388.996,15/4/2013
1,1,0,0,0,0,0,10.137,30.838,0,0,0,19.301,14.1,19.959,0,44.918,14.874,29.423,25.578,0,0,30.458,21.1,0,0,0,0,32.968,30.468,0,0,0,0,0,0,20.7,5.8,37.872,9.888,0,11,-8.918,382.131,15/4/2013
2,2,0,0,0,0,0,10.115,0,0,0,0,18.401,15,21.692,0,52.022,16.872,30.238,25.885,0,0,29.896,24,0,0,0,0,33.757,30.118,0,0,0,0,0,0,20.3,5.94,37.71,9.156,0,9.8,-12.506,372.875,15/4/2013
3,3,0,0,0,0,0,10.013,0,0,0,0,15.201,11.9,21.693,0,50.246,12.654,27.731,25.718,0,0,33.041,21.8,0,0,0,0,34.227,30.278,0,0,0,0,0,0,20.3,5.8,50.495,10.376,0,9.4,-9.101,365.397,15/4/2013
4,4,0,0,0,0,0,10.042,0,0,0,0,13,10.1,22.743,0,51.134,16.872,29.532,25.773,0,0,30.143,22.9,0,0,0,0,34.088,30.328,0,0,0,0,0,0,20.4,5.8,45.716,8.179,0,7,-10.712,372.549,15/4/2013
5,5,0,0,0,0,0,10.078,31.132,0,0,0,14.4,10.2,12.553,0,51.282,16.798,21.48,25.578,0,0,31.222,21.8,13.399,0,0,0,33.388,30.268,0,0,0,0,0,0,20.5,5.85,44.353,4.883,0,6.7,-3.516,397.878,15/4/2013
6,6,0,0,0,0,0,9.991,30.808,0,0,0,15.401,12,12.447,10.9,51.208,16.65,22.008,25.69,0,0,29.986,22.4,7.301,0,0,0,33.847,30.508,0,0,0,0,0,0,20.6,6.02,43.417,-2.075,0,19.101,5.493,396.333,15/4/2013
7,7,0,0,0,0,0,9.925,30.602,0,0,0,10.8,10.4,14.127,15,50.69,16.65,20.197,25.578,0,0,30.817,21.1,24.487,0,0,0,33.558,30.178,0,0,0,0,0,0,20.6,5.8,50.533,0,0,18.801,5.09,412.331,15/4/2013
8,8,0,0,0,0,0,8.738,31.22,2.095,35.821,0,9.9,7.2,8.56,52.8,51.652,16.946,13.37,25.467,0,0,30.57,20,24.514,0,0,0,34.147,30.418,0,0,0,0,5.2,0,20.8,5.8,50.533,-1.587,0,9.3,5.786,484.526,15/4/2013
9,9,0,5.347,0,0,0,8.533,30.661,19.079,34.346,0,8,5.2,9.295,52.8,51.726,16.502,8.408,25.495,0,0,27.763,19,23.708,24.706,25.813,0,31.687,31.108,0,0,0,5.2,5.2,0,20.7,5.59,50.533,0,0,4,8.295,546.895,15/4/2013
10,10,0,17.481,0,18.299,0,10.02,29.453,19.079,34.596,0,6.6,6.8,7.824,52.8,52.318,17.02,9.373,25.523,0,0,26.639,17,23.749,24.514,22.081,0,32.478,31.288,0,0,0,5.2,5.2,0,20.6,5.51,50.533,1.343,0,7.2,7.489,566.658,15/4/2013
11,11,16.905,18.519,16.48,18.421,0,9.91,29.129,18.547,34.735,0,8.9,8.3,10.03,52.8,50.838,16.502,15.977,25.523,0,0,28.414,12,19.319,20.235,25.239,0,32.328,31.378,0,0,0,5.2,5.2,0,20.3,5.36,50.533,15.503,0,13.7,8.991,573.094,15/4/2013
12,12,16.709,18.348,16.285,18.177,0,9.522,28.275,18.579,34.875,0,2.5,3.5,11.817,52.8,50.616,16.502,11.435,25.384,0,0,32.053,15,19.661,20.563,25.143,0,32.628,31.098,0,0,0,5.2,5.2,0,19.8,5.13,45.621,2.808,0,14.2,11.499,578.545,15/4/2013
13,13,17.045,18.665,16.602,18.531,0,9.763,28.775,19.482,35.348,0,1.9,2.1,8.192,52.8,51.356,16.872,6.658,25.495,0,0,29.739,18,23.516,24.542,16.133,0,32.778,30.248,0,0,0,5.2,5.2,0,20.6,5.13,45.621,8.545,0,10.1,9.192,568.415,15/4/2013
14,14,16.835,18.506,16.492,18.409,18.164,9.156,27.921,19.079,34.819,0,4.3,3.7,6.879,52.8,52.022,16.65,7.326,25.773,0,0,29.11,18,12.524,13.59,24.61,0,33.048,29.067,0,0,0,5.2,5.2,0,20.7,5.04,45.621,8.301,0,0.8,4.285,586.118,15/4/2013
15,15,16.765,18.445,16.443,17.005,17.285,9.024,27.862,18.998,35.097,0,4,4.1,9.243,52.8,51.134,16.798,6.654,25.578,0,0,29.784,19,16.174,17.213,14.985,0,33.058,30.808,0,0,0,5.2,5.2,0,21.1,4.97,45.621,2.197,0,8,6.793,583.947,15/4/2013
16,16,16.499,18.372,16.26,18.165,4.199,9.053,27.538,18.821,33.984,0,2.9,2.9,5.25,52.8,51.06,16.724,4.508,25.551,0,0,29.919,20,19.975,20.973,15.737,0,32.297,30.017,0,0,0,5.2,5.2,0,21,4.97,46.677,-9.522,0,15.2,20.399,575.265,15/4/2013
17,17,0,18.311,14.881,4.419,0,9.097,30.072,19.014,36.294,0,2.8,2.3,0.84,52.8,50.838,16.576,7.35,25.662,0,0,28.998,20.2,19.661,20.495,14.752,0,31.748,30.258,0,0,0,5.2,5.2,0,21,5.2,46.494,-7.324,0,17.401,18.696,535.015,15/4/2013
18,18,10.56,18.482,13.746,0,0,9.441,29.541,18.789,35.515,0,6.2,6.3,9.558,52.8,50.69,16.65,19.374,25.606,0,0,28.931,13.5,14.766,15.559,0,0,32.297,30.608,0,0,0,5.2,5.2,0,20.7,5.45,46.071,0,0,16.101,9.595,528.756,15/4/2013
19,19,16.807,18.604,17.884,18.397,0,10.027,32.399,19.288,36.127,0,5,4.4,17.122,52.791,51.356,16.798,14.957,25.662,0,0,31.222,18,22.477,23.434,25.636,0,31.878,30.938,0,0,0,5.2,5.2,0,20.7,5.59,47.835,11.963,0,3.5,0.586,613.754,15/4/2013
20,20,0,4.663,15.992,0,0,9.734,31.633,18.724,35.765,0,37.601,22.001,32.461,53.514,50.616,16.576,40.865,25.773,0,0,30.885,17.1,11.198,11.813,0,0,30.988,31.508,0,0,0,5.2,5.2,0,20.7,5.8,48.219,-2.686,0,35.701,-6.61,600.389,15/4/2013
21,21,0,0,0,0,0,9.815,31.81,20.094,35.96,0,36.501,20.701,33.563,53.897,50.616,16.65,41.376,25.857,0,0,32.412,19.5,8.203,0,0,0,31.997,31.318,0,0,0,0,0,0,20.6,5.8,41.056,-6.958,0,39.401,-2.509,555.358,15/4/2013
22,22,0,0,0,0,0,9.947,31.633,0,0,0,33.701,18.601,32.776,53.85,50.69,16.724,41.843,25.968,0,0,27.403,13,3.965,0,0,0,31.488,30.858,0,0,0,0,0,0,20.5,5.8,44.98,-8.179,0,26.501,-13.715,503.277,15/4/2013
23,23,0,0,0,0,0,10.137,32.635,0,0,0,30.901,20.701,28.468,15.928,51.06,16.872,41.025,26.052,0,0,29.425,17,9.338,0,0,0,31.808,31.018,0,0,0,0,0,0,20,5.67,37.782,6.836,0,18.201,-18.714,455.494,15/4/2013
0,0,0,0,0,0,0,10.122,32.635,0,0,0,25.401,16.601,27.995,0,51.43,16.946,38.318,25.857,0,0,30.8,19.7,6.139,0,0,0,31.928,31.678,0,0,0,0,0,0,20.3,5.8,37.823,13.184,0,13.4,-22.413,425.262,16/4/2013
1,1,0,0,0,0,0,10.122,30.926,0,0,0,23.601,17.401,18.225,0,51.652,17.02,30.68,26.135,0,0,32.884,18.5,9.147,0,0,0,32.308,31.528,0,0,0,0,0,0,19.9,5.6,38.491,16.236,0,6.6,-18.018,409.318,16/4/2013
2,2,0,0,0,0,0,9.954,30.838,0,0,0,14,11.9,14.548,0,50.986,16.724,28.916,25.912,0,0,31.3,20.7,7.438,0,0,0,32.077,31.618,0,0,0,0,0,0,19.7,5.8,44.717,15.625,0,-4.6,-16.407,402.55,16/4/2013
3,3,0,0,0,0,0,10.1,30.779,0,0,0,20.401,14.8,15.074,11.084,44.548,13.69,29.462,25.94,0,0,30.3,17.4,0,0,0,0,31.488,31.488,0,0,0,0,0,0,21,5.8,45.427,12.452,0,-0.1,-14.209,400.668,16/4/2013
4,4,0,0,0,0,0,10.115,30.896,0,0,0,18.901,13,13.707,9.302,50.764,16.576,30.835,25.996,0,0,31.8,17.4,0,0,0,0,31.658,31.448,0,0,0,0,0,0,20.4,5.8,42.902,12.818,0,1.7,-12.305,399.327,16/4/2013
5,5,0,0,0,0,0,9.939,30.572,0,0,0,31.501,21.301,19.644,9.302,44.03,14.43,41.197,25.885,0,0,32.3,19,0,0,0,0,31.848,31.448,0,0,0,0,0,0,20,5.8,44.476,5.615,0,18.301,-14.118,428.949,16/4/2013
6,6,0,0,0,0,0,10.034,30.661,0,0,0,31.401,21.501,20.537,9.326,43.438,13.986,39.664,25.801,0,0,32.7,12.5,8.053,0,0,0,31.328,31.628,0,0,0,0,0,0,20,5.94,41.971,5.493,0,22.501,-10.016,419.101,16/4/2013
7,7,0,0,0,0,0,10.034,30.896,0,0,0,34.001,22.201,26.263,0,51.282,16.724,39.984,25.801,0,0,6.4,18.3,7.725,0,0,0,31.528,31.378,0,0,0,0,0,0,20,5.9,50.455,-4.151,0,26.301,-12.214,432.678,16/4/2013
8,8,0,0,0,0,0,8.423,29.541,1.16,4.509,0,27.101,19.501,16.912,40.689,49.95,15.17,31.844,25.718,0,0,31.4,17.2,24.829,0,0,0,31.398,31.997,0,0,0,0,0,0,19.7,5.66,50.24,-22.95,0,33.001,1.282,501.923,16/4/2013
9,9,0,0,0,0,0,8.46,29.041,16.339,25.912,0,24.601,16.801,22.532,47.898,50.764,16.65,29.996,25.745,0,0,30,18.1,17.131,20.344,15.614,0,31.678,31.788,0,0,0,5.2,5.2,0,20.4,5.51,44.136,-2.319,0,22.401,-4.706,559.534,16/4/2013
10,10,0,17.591,0,18.995,0,8.723,29.659,16.952,26.497,0,20.901,14.4,20.379,47.267,51.578,16.576,28.983,25.773,0,0,33.5,18,24.091,15.641,15.573,0,31.907,31.898,0,0,0,5.2,5.2,0,20.2,5.44,44.136,8.545,0,23.901,-5.2,572.383,16/4/2013
11,11,16.891,17.005,16.504,18.067,0,8.511,28.982,16.919,26.386,0,15.601,11.9,17.858,46.886,50.246,16.65,21.516,25.69,0,0,33.6,15.1,17.295,18.403,14.629,0,31.748,31.418,0,0,0,5.2,5.2,0,19.8,5.28,40.379,9.766,0,1.8,-11.115,598.377,16/4/2013
12,12,16.737,17.029,16.578,18.189,0,8.592,28.864,17.693,26.413,0,11.5,8.1,17.595,46.497,51.356,16.724,17.017,25.606,0,0,29.6,16.1,18.54,19.319,14.534,0,31.838,31.987,0,0,0,5.2,5.2,0,19.1,5.05,43.557,-9.766,0,16.901,10.382,593.448,16/4/2013
13,13,16.695,17.176,16.578,18.323,0,8.452,28.982,18.386,26.998,0,4.5,5.6,14.548,42.716,51.06,16.724,11.396,25.662,0,0,29,21,23.899,24.528,24.747,0,31.257,30.638,0,0,0,5.2,5.2,0,20.1,5.04,50.513,14.527,0,8.1,1.886,576.677,16/4/2013
14,14,16.247,16.98,16.456,18.091,18.164,8.233,28.51,18.805,32.843,0,7.6,6.9,14.864,36.008,51.504,16.872,20.008,25.551,0,0,30,13.5,22.792,23.68,20.905,0,31.958,31.498,0,0,0,5.2,5.2,0,19.8,5.8,50.614,6.836,0,17.701,7.984,593.305,16/4/2013
15,15,16.261,16.749,16.285,18.262,17.285,7.969,29.07,18.628,36.238,0,2.2,3.8,19.434,45.937,52.318,17.242,16.811,25.523,0,0,18.7,13.464,23.27,23.94,24.501,0,32.128,31.888,0,0,0,5.2,5.2,0,19.7,4.82,50.478,10.498,0,9.1,0.385,599.067,16/4/2013
16,16,16.387,16.956,16.382,18.262,17.188,7.647,28.923,19.111,36.211,0,23.701,13.8,21.955,47.033,50.69,16.724,18.683,25.411,0,0,20,16.8,7.315,8.19,15.491,0,31.978,31.567,0,0,0,5.2,5.2,0,19.7,4.89,47.653,17.945,8.414,6.2,-12.616,589.105,16/4/2013
17,17,0,0,0,0,0,7.603,30.337,19.014,35.626,0,36.101,22.601,38.974,47.011,44.844,14.504,43.632,25.328,0,0,21.5,10,11.868,0,0,0,31.647,31.408,0,0,0,5.2,5.2,0,19.7,4.89,38.054,-5.005,0,35.401,-10.602,540.996,16/4/2013
18,18,0,0,0,0,0,8.958,30.513,1.241,36.155,0,37.501,22.601,38.133,34.399,51.208,16.872,43.802,25.328,0,0,33,23,7.397,0,0,0,31.698,31.168,0,0,0,0,0,0,19.6,5.04,41.457,-8.911,0,42.001,-1.813,527.213,16/4/2013
19,19,0,0,18.165,0,0,9.471,31.751,17.838,36.322,0,39.201,22.601,36.768,50.454,51.43,16.946,44.002,25.523,0,0,12,14.1,16.53,17.46,24.692,0,31.947,31.728,0,0,0,5.2,5.2,0,19.5,5.21,37.901,7.569,0,25.901,-21.406,613.923,16/4/2013
20,20,0,0,0,0,0,9.229,31.368,18.015,35.849,0,37.301,22.601,39.132,50.649,50.838,16.872,43.681,25.773,0,0,18,16.4,15.108,16.12,14.397,0,31.958,30.858,0,0,0,5.2,5.2,0,19.2,5.28,47.338,-16.602,0,38.801,-3.607,614.573,16/4/2013
21,21,0,0,0,0,0,9.331,31.014,1.241,35.849,0,38.701,21.901,34.246,50.469,50.986,16.65,43.885,25.912,0,0,30,14,7.41,0,0,0,31.888,31.028,0,0,0,0,0,0,19.4,5.2,47.417,-12.696,0,28.801,-17.707,566.395,16/4/2013
22,22,0,0,0,0,0,9.58,31.515,1.289,0,0,38.101,22.601,33.511,31.356,50.986,16.428,43.612,25.94,0,0,30.9,18.2,7.711,0,0,0,31.498,30.988,0,0,0,0,0,0,19.2,5.44,37.813,-6.958,0,21.401,-21.314,506.504,16/4/2013
23,23,0,0,0,0,0,9.485,31.162,1.241,0,0,37.401,22.201,36.505,0,50.986,16.872,43.378,25.857,0,0,30.5,17.8,11.362,0,0,0,31.867,31.328,0,0,0,0,0,0,19.2,5.45,35.567,4.517,0,23.901,-19.007,454.089,16/4/2013
0,0,0,0,0,0,0,9.514,0,1.241,0,0,38.401,22.501,38.606,0,50.468,16.502,42.946,25.773,0,0,30.7,22.1,24.35,0,0,0,32.448,31.257,0,0,0,0,0,0,19.6,5.6,35.665,31.495,14.154,6.6,-36.915,432.338,17/4/2013
1,1,0,0,0,0,0,0,0,1.209,0,0,39.001,22.501,38.659,0,43.882,14.06,43.573,25.272,0,0,31.5,21,8.696,0,0,0,31.958,30.787,0,0,0,0,0,0,19.6,5.6,0,3.296,0,5.1,-37.208,412.116,17/4/2013
2,2,0,0,0,0,0,0,0,1.305,0,0,37.301,22.601,36.82,3.125,50.616,0,43.319,25.606,0,0,31.9,20.5,9.557,0,0,0,31.658,30.418,0,0,0,0,0,0,19.6,5.8,0,12.329,0,-4.9,-42.903,405.56,17/4/2013
3,3,0,0,0,0,0,0,0,1.273,0,0,37.101,22.601,36.715,0,50.246,0,43.797,25.718,0,0,31,20,9.967,0,0,0,32.637,31.557,0,0,0,0,0,0,20,5.66,0,17.701,4.944,-6.9,-45.503,398.03,17/4/2013
4,4,0,0,0,0,0,0,0,1.289,0,0,39.201,22.601,35.875,0,50.838,16.65,43.598,25.634,0,0,31,20.3,8.901,0,0,0,32.897,30.768,0,0,0,0,0,0,19.4,5.67,0,14.405,0,0,-39.405,409.622,17/4/2013
5,5,0,0,0,0,0,0,0,1.321,0,0,39.101,22.501,31.62,0,50.986,16.724,43.324,25.773,0,0,31,20,24.378,0,0,0,32.207,30.968,0,0,0,0,0,0,19.2,5.8,27.71,19.898,4.761,-0.5,-35.817,434.231,17/4/2013
6,6,0,0,0,0,0,0,0,1.225,0,0,37.301,22.601,34.614,0,44.696,13.986,43.801,26.052,0,0,33.5,21.8,9.735,0,0,0,32.547,31.368,0,0,0,0,0,0,19.8,5.8,45.153,-5.982,0,28.301,-14.301,432.414,17/4/2013
7,7,0,0,0,0,0,10.005,32.576,1.337,0,0,36.601,20.601,35.455,0,50.838,16.798,40.627,26.079,0,0,32.1,18,7.451,0,0,0,32.088,31.058,0,0,0,0,0,0,20,5.7,37.884,4.883,0,32.201,-5.914,433.376,17/4/2013
8,8,0,0,0,0,0,9.837,30.661,1.289,19.984,0,38.701,22.501,36.82,21.85,50.616,16.65,41.917,25.94,0,0,32.3,19,7.656,0,0,0,32.358,31.708,0,0,0,0,0,0,19.5,5.5,45.971,0,0,35.801,-10.913,496.684,17/4/2013
