,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
10,10,1.042,16.863,16.724,14.966,16.822,17.285,10.32,33.165,19.401,34.708,13.138,39.473,0,0,1.785,50.731,47.057,0,0,47.845,48.095,0,0,6.623,0,0,0,7.137,0,14.329,26.118,26.548,0,0,0,0,0,4.9,4.9,0,0,5.45,50.606,0,12.012,-10.2,-3.406,577.66,1/10/2015
11,11,0.8,16.653,16.822,15.04,16.797,17.188,9.954,31.191,20.062,34.708,12.575,25.162,0,0,0,44.441,45.332,0,0,47.65,47.539,0,0,6.594,0,0,0,6.836,0,0,26.268,26.268,0,0,0,25,0,4.9,4.9,0,0,5.37,50.907,-18.067,0,-19.301,-3.9,600.23,1/10/2015
12,12,2.577,16.387,16.749,15.04,16.773,16.992,9.917,29.748,19.852,34.179,12.566,37.597,0,0,0.367,41.362,46.829,0,0,47.817,47.622,0,0,6.6,0,0,0,6.781,0,0,26.228,26.019,4.13,0,0,0,0,4.9,4.9,0,0,5.28,50.104,-23.194,-8.075,-8.3,-.714,587.61,1/10/2015
13,13,1.427,16.568,16.749,15.406,17.029,17.09,10.086,29.954,18.901,34.791,12.575,36.772,0,0,0,41.271,50.436,16.173,0,47.761,47.706,0,0,6.596,0,0,0,7.438,0,0,26.028,26.069,3.565,0,0,0,0,4.9,4.9,0,0,5.21,47.989,0,7.892,-30.301,-16.205,602.04,1/10/2015
14,14,0,16.359,16.724,15.125,16.712,17.188,8.745,29.247,18.66,34.791,12.558,37.362,0,0,0,45.555,50.392,15.971,0,47.817,47.288,0,0,6.606,0,0,0,7.328,0,0,26.298,26.118,3.578,0,0,0,0,4.9,4.9,0,0,5.21,47.383,-9.766,-3.772,-21.901,-9.302,607.58,1/10/2015
15,15,0.357,16.443,16.651,15.21,16.968,17.285,10.086,28.245,18.885,34.791,12.575,20.129,0,0,0,45.423,48.082,15.037,0,47.817,47.344,0,0,6.615,0,0,0,7.356,0,0,25.329,25.448,3.551,0,0,25,0,4.9,4.9,0,0,5.14,47.369,0,0,-22.701,-13.312,602.98,1/10/2015
16,16,9.591,16.611,16.712,15.21,16.871,17.188,8.555,30.72,19.111,34.791,8.987,10.029,0,0,5.881,49.278,48.992,14.77,6.888,48.123,47.511,0,0,6.586,0,0,0,7.561,0,0,25.388,23.858,3.551,0,0,0,0,4.9,4.9,0,0,5.25,47.547,9.278,13.193,-29.701,-25.507,588.11,1/10/2015
17,17,4.789,16.793,16.504,15.186,16.663,0,10.005,32.016,20.094,34.791,0,0,1.9,1.1,0,44.314,49.641,15.533,4.722,47.761,46.704,0,0,6.603,0,0,0,7.301,0,0,27.278,27.088,3.551,0,0,0,0,4.9,4.9,0,0,5.45,48.594,0,-7.782,-19.301,-9.412,550.65,1/10/2015
18,18,3.494,17.297,16.761,16.675,16.968,17.48,10.24,31.898,20.948,35.904,12.514,20.02,0.1,0,0,48.457,51.007,15.466,3.087,47.706,47.344,0,0,6.611,0,0,0,9.666,0,0,28.088,26.958,3.551,0,0,0,0,4.9,4.9,0,0,5.6,48.192,4.883,0,-26.901,-15.802,609.67,1/10/2015
19,19,3.252,17.83,16.797,16.492,16.993,17.285,10.262,32.929,21.157,35.849,12.549,19.993,0.2,0.3,0,48.5,49.22,15.074,3.318,47.316,47.316,0,0,6.588,0,0,0,7.479,17.063,0,27.088,27.348,3.551,0,0,0,0,4.9,4.9,0,0,5.6,47.873,26.856,18.256,-45.901,-32.411,618.22,1/10/2015
20,20,4.514,18.137,16.773,16.456,16.834,17.285,10.181,33.135,20.561,35.849,12.549,10.02,1.1,0.4,1.627,48.349,49.52,15.255,3.147,47.706,47.622,0,0,6.618,0,0,0,7.301,0,0,27.808,27.818,4.526,0,0,0,0,4.9,4.9,0,0,6.24,47.763,30.274,16.626,-47.801,-36.915,602.74,1/10/2015
21,21,4.363,18.445,16.968,16.675,7.044,0,10.232,33.342,21.754,35.32,0,0,0.5,0.3,5.513,51.607,50.232,15.748,4.045,47.678,47.511,0,0,0,0,0,0,0,0,0,28.129,27.788,4.103,0,0,0,0,4.9,4.9,0,0,6.16,37.62,2.808,0,-22.801,-18.714,539.58,1/10/2015
22,22,0.953,18.222,16.846,15.223,0,0,10.357,33.342,20.239,35.849,0,0,0,0.1,0,44.899,51.556,16.476,1.911,47.539,35.821,0,0,0,0,0,0,0,0,0,27.978,27.808,0,0,0,0,0,4.9,4.9,0,0,6.1,40.041,-1.709,-9.156,-11.7,-2.802,486.44,1/10/2015
23,23,2.314,18.487,11.414,16.492,3.967,0,10.796,34.432,20.722,35.904,0,0,0,0,0,52.084,45.034,14.624,0,47.427,25.94,0,0,0,0,0,0,0,0,0,27.578,27.758,0,0,0,0,0,4.9,4.9,0,0,6.16,30.821,12.329,4.358,-15.7,-6.702,447.45,1/10/2015
0,00,14.193,0,0,0,0,0,12.005,34.314,0,35.904,0,30.163,0.4,0.7,15.179,20.494,51.625,16.816,5.71,37.519,25.69,0,0,0,0,0,0,0,0,0,27.529,27.278,0,0,0,0,0,0,0,0,0,5.5,28.303,8.911,0,-18.101,-20.911,419.42,2/10/2015
1,01,0,0,0,16.334,0,0,12.188,32.929,21.689,0,0,0,0,0,0,47.66,52.841,16.961,0,47.205,25.634,0,0,0,0,0,0,0,0,0,27.728,24.708,0,0,0,0,0,4.9,4.9,0,0,6.08,47.575,31.861,19.575,-41.401,-27.613,406.91,2/10/2015
2,02,0,0,0,16.321,0,0,12.093,32.664,21.899,0,0,0,0,0,0,48.246,43.355,13.983,0,47.177,25.718,0,0,0,0,0,0,0,0,0,27.728,27.658,0,0,0,0,0,4.9,4.9,0,0,6.08,47.302,32.35,20.71,-43.501,-30.305,400.78,2/10/2015
3,03,0,0,0,16.395,0,0,12.093,34.137,21.657,0,0,0,0,0,0,48.083,43.197,13.787,0,47.622,25.133,0,0,0,0,0,0,0,0,0,27.458,26.928,0,0,0,0,0,4.9,4.9,0,0,6.01,37.285,33.815,23.328,-48.701,-33.308,394.46,2/10/2015
4,04,0,0,0,16.541,0,0,12.115,34.107,21.657,0,0,0,0,0,0,48.081,43.37,13.804,0,47.65,25.94,0,0,0,0,0,0,0,0,0,27.788,27.148,0,0,0,0,0,4.9,4.9,0,0,6.01,37.285,29.908,19.034,-46.401,-31.404,400.17,2/10/2015
5,05,0,0,0,16.334,0,0,12.159,34.166,21.802,0,0,0,0,0,0,49.587,52.081,16.2,0,47.706,25.857,0,0,0,0,0,0,0,0,0,28.108,27.058,0,0,0,0,0,4.9,4.9,0,0,6.01,47.65,24.903,10.446,-44.101,-28.108,431.39,2/10/2015
6,06,0,16.877,17.151,16.517,0,0,12.056,33.99,21.947,0,0,0,0,0,0,51.887,43.024,13.75,0,47.733,25.996,0,0,0,0,0,0,0,0,0,27.878,27.378,0,0,0,0,0,4.9,4.9,0,0,6,37.602,25.269,16.086,-31.501,-19.41,419.15,2/10/2015
7,07,0,16.807,16.907,16.236,0,0,11.968,33.489,21.351,35.042,0,0,0,0,0,32.301,53.228,17.149,0,47.65,25.606,0,0,0,0,0,0,0,0,0,27.348,27.388,0,0,0,0,0,4.9,4.9,0,0,5.85,47.033,20.753,19.584,-22.101,-10.712,437.65,2/10/2015
8,08,0,16.891,17.042,16.529,0,14.941,12.1,33.489,19.755,34.902,0,0,0,0,0,53.2,52.191,16.343,0,47.789,44.393,0,0,0,0,0,0,0,0,0,27.808,27.318,0,0,0,0,0,4.9,4.9,0,0,5.7,47.579,24.781,25.892,-25.101,-17.212,489.41,2/10/2015
9,09,1.547,17.339,16.956,16.712,16.846,17.383,11.829,33.283,19.739,34.207,10.053,20.11,0,0,0,45.309,51.553,16.729,0,47.65,47.344,0,0,2.521,0,0,0,0,0,0,27.739,26.928,0,0,0,0,0,4.9,4.9,0,0,5.4,51.684,11.597,19.639,-20.501,-10.309,548.23,2/10/2015
10,10,3.488,18.095,16.797,16.419,16.663,17.285,11.682,33.283,17.79,34.179,10.07,0,0,0,0.84,44.885,45.851,14.846,1.221,47.761,47.232,0,0,6.601,0,0,0,0,0,0,27.408,26.908,0,0,0,0,0,4.9,4.9,0,0,5.3,50.16,-20.753,-9.265,-15.1,-5.017,574.72,2/10/2015
11,11,7.899,18.319,16.956,16.712,17.054,17.285,10.335,31.574,19.707,37.046,0,10.037,0.4,0,6.459,46.067,50.088,15.696,5.916,47.678,47.539,0,0,6.605,0,0,8.162,0,0,0,27.068,26.898,0,0,0,0,0,4.9,4.9,0,0,5.2,47.323,0,7.535,-22.601,-19.007,587.93,2/10/2015
12,12,10.071,17.899,16.932,16.407,16.944,17.188,11.763,31.22,20.771,37.491,0,0,1.9,1.2,6.459,45.556,50.423,16.147,6.827,47.483,46.871,0,0,6.621,0,0,7.233,0,0,0,27.139,26.258,0,0,0,0,0,4.9,4.9,0,0,5.3,48.339,-7.324,3.232,-14.8,-13.715,582.85,2/10/2015
13,13,5.658,18.026,17.078,16.626,17.005,0,11.675,30.838,20.755,36.934,0,0,0.1,0.1,5.303,48.381,55.141,18.278,4.589,47.594,47.288,0,0,6.598,0,0,0,0,0,0,27.068,26.788,0,0,0,0,0,4.9,4.9,0,0,5.4,40.531,0,8.158,-20.701,-18.018,548.14,2/10/2015
14,14,5.752,18.053,16.968,16.346,3.98,8.887,11.595,29.041,19.369,37.519,0,0,5.3,2.4,8.664,53.982,36.118,10.731,7.251,47.622,43.558,0,0,6.583,0,0,0,0,0,0,27.988,26.918,0,0,0,0,0,4.9,4.9,0,0,5.4,29.653,-26.368,-8.863,-11.7,-11.701,548.11,2/10/2015
15,15,11.98,17.801,16.773,16.102,16.749,10.938,11.477,29.453,19.208,36.934,0,0,3.5,1.9,9.032,50.618,47.904,14.918,7.234,47.622,47.511,0,0,6.611,0,0,0,0,0,0,27.798,26.958,0,0,0,0,0,4.9,4.9,0,0,5.2,37.697,-17.457,-9.156,-10.6,-13.916,582.85,2/10/2015
16,16,10.182,18.18,15.491,16.492,16.993,0,11.47,29.983,19.401,35.654,0,0,3.5,1.5,6.354,46.691,48.139,14.84,7.718,47.706,47.566,0,0,6.583,0,0,0,6.686,0,0,27.418,27.028,0,0,0,0,0,4.9,4.9,0,0,5.2,37.909,-8.301,-4.431,-17.601,-9.613,558.42,2/10/2015
17,17,6.969,18.207,0,16.37,0,0,11.661,32.399,20.867,36.183,0,0,1.4,1,4.83,46.529,49.664,15.605,5.767,47.65,47.26,0,0,6.568,0,0,0,0,0,0,27.358,26.548,3.539,0,0,0,0,4.9,4.9,0,0,5.2,38.477,-4.028,-8.643,-10.9,-9.815,513.26,2/10/2015
18,18,5.065,18.333,16.565,16.626,16.944,16.113,11.631,32.458,20.69,38.493,0,15.188,1.3,0.1,3.833,54.355,48.385,14.846,3.558,47.566,47.399,0,0,6.598,0,0,0,0,0,0,28.388,27.038,5.995,0,0,0,0,4.9,4.9,0,0,5.5,47.599,0,0,-24.501,-14.704,599.6,2/10/2015
19,19,4.08,18.039,16.736,16.297,15.088,17.285,11.77,32.782,20.497,37.992,12.506,25.235,0,0,0.84,54.206,49.29,15.17,3.134,47.288,47.121,0,0,6.626,0,0,0,6.85,0,0,27.818,27.118,6.003,0,0,0,0,4.9,4.9,0,0,5.6,47.728,5.86,0,-37.401,-23.109,637.58,2/10/2015
20,20,8.869,18.333,16.956,16.59,15.516,17.285,11.8,34.461,21.077,38.576,13.034,39.45,0,0,2.205,21.811,48.294,14.894,4.367,47.455,47.483,0,0,6.601,0,0,0,7.151,0,0,27.269,27.188,3.471,0,0,0,0,4.9,4.9,0,0,5.85,37.96,20.997,14.328,-37.701,-27.302,593.43,2/10/2015
21,21,2.781,18.432,17.127,16.724,17.566,17.285,11.873,34.814,21.802,38.576,0,0,0,0,0,54.35,48.071,14.918,0,47.483,40.942,0,0,0,0,0,0,0,0,0,27.198,27.028,0,0,0,0,0,4.9,4.9,0,0,5.85,38.088,16.724,10.858,-35.201,-24.116,542.45,2/10/2015
22,22,0,18.348,16.846,16.297,0,0,11.946,34.991,21.528,38.576,0,0,0,0,0,47.399,48.607,15.011,0,40.692,25.662,0,0,0,0,0,0,0,0,0,27.869,26.948,0,0,0,0,0,4.9,4.9,0,0,5.8,47.718,33.448,22.23,-50.202,-35.102,483.68,2/10/2015
23,23,1.472,18.39,15.674,16.468,4.712,0,11.961,35.05,21.883,38.576,0,0,0,0,1.522,44.414,44.566,0,0,39.94,25.857,0,0,0,0,0,0,0,0,0,27.898,26.908,0,0,0,0,0,4.9,4.9,0,0,5.92,29.628,37.233,28.272,-51.902,-35.707,442.75,2/10/2015
0,00,0.659,18.376,0,16.517,0,0,11.785,35.021,21.383,37.964,0,0,0,0,0,48.709,45.143,0,0,35.932,25.634,0,0,0,0,0,0,0,0,0,28.058,27.628,0,0,0,0,0,4.9,4.9,0,0,5.93,37.967,18.921,11.994,-26.001,-14.209,415.81,3/10/2015
1,01,0,18.418,0,16.529,0,0,11.902,34.991,21.544,38.521,0,0,0,0,0,46.455,45.511,0,0,35.877,25.801,0,0,0,0,0,0,0,0,0,27.638,27.068,0,0,0,0,0,4.9,4.9,0,0,5.93,37.705,7.08,0,-4.2,2.985,397.83,3/10/2015
2,02,0,18.39,0,16.419,0,0,11.961,35.197,21.367,38.521,0,0,0,0,0,46.455,45.344,0,0,25.745,25.94,0,0,0,0,0,0,0,0,0,27.678,27.099,0,0,0,0,0,4.9,4.9,0,0,5.95,37.727,5.249,0,-5.8,1.593,392.57,3/10/2015
3,03,0,18.306,0,0,0,0,11.932,35.168,21.673,38.521,0,0,0,0,0,39.927,54.52,17.169,0,26.052,25.912,0,0,0,0,0,0,0,0,0,27.959,27.208,0,0,0,0,0,4.9,4.9,0,0,5.85,29.607,5.493,-5.072,-5.2,2.985,391.4,3/10/2015
4,04,0,18.361,0,0,0,0,10.642,34.962,21.673,38.521,0,0,0,0,0,46.308,52.006,16.72,0,25.94,25.773,0,0,0,0,0,0,0,0,0,28.037,27.368,0,0,0,0,0,4.9,4.9,0,0,6,37.306,5.615,-4.477,-5,5.292,397.99,3/10/2015
5,05,0,18.39,0,14.978,0,0,10.576,35.168,21.641,38.521,0,0,0,0,0,46.651,54.089,17.926,0,25.94,25.745,0,0,0,0,0,0,0,0,0,27.718,27.238,0,0,0,0,0,4.9,4.9,0,0,5,40.68,9.644,0,-5.4,3.589,412.25,3/10/2015
6,06,0,18.152,0,14.978,0,0,10.576,35.168,21.512,38.521,0,0,0,0,0,40.499,46.897,13.852,0,25.968,25.857,0,0,0,0,0,0,0,0,0,28.158,26.728,0,0,0,0,0,4.9,4.9,0,0,6,29.64,8.423,0,-10.2,0.696,393.4,3/10/2015
7,07,0,16.779,0,15.149,0,0,10.613,34.903,20.207,38.521,0,0,0,0,0,46.939,52.382,16.958,0,25.968,25.857,0,0,0,0,0,0,0,0,0,27.628,27.139,0,0,0,0,0,4.9,4.9,0,0,5.94,39.061,5.371,3.232,-9.7,0.897,414.05,3/10/2015
8,08,0,16.653,16.944,15.003,0,0,10.767,32.31,20.142,37.352,0,0,0,0,0,40.606,52.515,17.014,0,45.089,47.121,0,0,0,0,0,0,0,0,0,25.648,25.728,0,0,0,0,0,4.9,4.9,0,0,5.5,39.627,0,3.259,-5.2,-1.611,461.37,3/10/2015
9,09,0.189,16.653,16.846,15.088,16.736,17.285,10.686,32.016,19.836,37.352,0,0,0,0,0,40.444,52.12,16.864,0,45.284,47.678,0,0,0,0,0,0,0,0,0,26.178,25.778,0,0,0,0,0,4.9,4.9,0,0,5.6,37.556,6.592,9.604,-16.901,-9.705,500.43,3/10/2015
10,10,1.179,16.807,16.993,15.113,16.956,17.383,10.679,33.312,20.062,37.352,0,0,0,0,0,41.142,48.121,14.375,0,47.232,47.733,0,0,0,0,0,0,7.451,0,0,25.658,25.798,0,0,0,0,0,4.9,4.9,0,0,5.3,40.395,12.818,18.467,-25.601,-16.205,509.36,3/10/2015
11,11,0.981,16.625,16.785,15.088,18.458,17.188,10.423,31.81,19.594,37.352,0,0,0,0,0,41.137,52.691,17.117,0,47.288,47.427,0,0,0,0,0,0,11.444,0,0,25.598,25.498,0,0,0,0,0,4.9,4.9,0,0,5.1,39.155,-5.127,3.388,-12,-3.9,524.22,3/10/2015
12,12,1.291,16.597,16.724,14.637,18.384,17.285,10.313,30.867,20.738,37.352,0,0,12.5,4.6,20.327,41.772,42.957,13.998,13.036,47.511,40.692,0,0,6.591,0,0,0,0,0,0,25.648,25.289,0,0,0,0,0,4.9,4.9,0,0,5.2,27.457,14.039,19.996,-5.3,-18.11,510.95,3/10/2015
13,13,0,16.485,16.675,15.076,0,0,10.525,31.191,20.819,37.38,0,0,8.6,3.6,0,46.86,52.894,16.682,5.602,47.26,25.217,0,0,6.605,0,0,0,11.006,0,0,25.939,25.308,0,0,0,0,0,4.9,4.9,0,0,5.5,30.484,0,10.758,-13.1,-7.105,478.98,3/10/2015
14,14,2.025,16.499,16.797,15.101,18.445,0,10.415,31.191,20.69,37.38,0,0,0,0,0,47.669,49.902,15.588,0,47.566,24.994,0,0,6.626,0,0,0,7.41,0,0,26.718,25.168,5.018,0,0,0,0,4.9,4.9,0,0,5.6,29.587,15.992,22.175,-18.701,-12.616,463.37,3/10/2015
15,15,6.216,16.485,16.626,14.917,0,0,10.284,31.073,20.642,37.38,0,0,0.1,0,0.735,52.945,49.713,15.885,0,47.344,25.161,0,0,6.6,0,0,0,0,0,0,25.509,25.289,5.004,0,0,0,0,4.9,4.9,0,0,5.4,38.094,4.517,15.29,-14.5,-4.102,460,3/10/2015
16,16,6.309,16.443,16.846,15.052,0,0,10.349,28.952,20.755,37.38,0,0,0.2,0.1,1.733,48.758,52.058,16.775,5.315,35.209,24.883,0,0,6.636,0,0,0,0,0,0,25.419,25.008,5.004,0,0,0,0,4.9,4.9,0,0,5.1,39.044,10.498,9.064,-13.8,-7.709,455.09,3/10/2015
17,17,2.82,16.471,16.907,16.211,0,0,10.342,29.777,21.995,37.38,0,0,0.2,0,0,50.247,49.638,16.127,2.396,44.087,25.829,0,0,6.598,0,0,0,0,0,0,25.108,25.119,0,0,0,0,0,4.9,4.9,0,0,5.2,38.054,10.743,6.629,-7.3,-4.413,444.67,3/10/2015
18,18,5.323,16.611,16.895,16.492,18.433,17.383,10.364,32.723,22.334,38.688,12.48,0,0.5,0,2.519,54.003,51.903,16.899,3.664,47.622,44.978,0,0,6.623,0,0,0,13.809,0,0,25.598,25.209,0,0,0,0,0,4.9,4.9,0,0,5.6,40.702,13.794,6.281,-19.101,-14.704,570.86,3/10/2015
19,19,2.122,18.376,16.773,16.48,18.25,17.285,10.489,34.373,20.964,38.131,12.445,30.105,0,0,0,47.026,52.153,16.699,1.233,47.566,47.26,0,0,6.566,0,0,0,8.545,0,0,25.198,24.148,0,0,0,0,0,4.9,4.9,0,0,5.6,39.426,35.768,28.007,-55.902,-37.501,596.66,3/10/2015
20,20,0,18.487,17.005,16.59,18.519,17.09,10.371,32.576,21.157,38.103,12.454,20.137,0,0,0,50.786,48.596,15.005,0,47.622,47.622,0,0,6.606,0,0,0,7.246,0,0,25.628,25.298,0,0,0,0,0,4.9,4.9,0,0,5.68,38.225,4.761,3.397,-28.701,-14.209,585.39,3/10/2015
21,21,1.979,18.319,17.127,16.834,18.58,17.285,10.694,33.017,23.268,38.159,0,0,0,0,0,51.652,47.66,14.753,0.509,47.65,47.594,0,0,6.603,0,0,0,7.615,0,0,25.159,24.978,0,0,0,0,0,4.9,4.9,0,0,5.74,38.275,27.223,18.265,-35.301,-21.516,534.59,3/10/2015
22,22,0.558,18.319,16.932,15.699,18.336,7.52,10.738,32.9,23.01,38.159,0,0,0,0,0,49.87,47.665,14.436,0,47.539,25.773,0,0,6.636,0,0,0,0,0,0,25.268,25.079,0,5.04,0,0,0,4.9,4.9,0,0,5.74,38.153,11.109,0,-9.7,-.513,482.29,3/10/2015
23,23,0,18.361,17.09,16.688,0,0,11.866,32.959,23.123,38.242,0,0,0,0,0,50.309,43.979,13.284,0,35.849,25.662,0,0,0,0,0,0,0,0,0,25.108,25.558,0,5.04,0,0,0,4.9,4.9,0,0,5.85,38.575,5.493,0,-6.1,2.692,435.27,3/10/2015
0,00,0,18.222,0,9.326,0,0,11.895,33.577,22.785,38.242,0,0,0,0,0,42.156,48.413,15.2,0,25.272,25.718,0,0,0,0,0,0,0,0,0,25.438,25.549,0,3.54,0,0,0,4.9,4.9,0,0,5.85,29.77,10.743,0,-23.601,-8.203,411.83,4/10/2015
1,01,0,18.403,0,0,0,0,11.844,33.371,22.849,38.242,0,0,0,0,0,41.804,48.129,14.852,0,25.161,25.495,0,0,0,0,0,0,0,0,0,25.298,25.688,0,0,0,0,0,4.9,4.9,0,0,5.85,29.533,34.669,21.314,-47.501,-30.506,398.34,4/10/2015
2,02,0,0,0,0,0,0,11.822,33.636,21.689,38.27,0,0,0,0,0,37.782,47.809,14.933,0,25.857,25.578,0,0,0,0,0,0,0,0,0,25.898,26.279,0,0,0,0,0,4.9,4.9,0,0,5.93,37.254,31.983,18.604,-47.701,-31.513,391.17,4/10/2015
3,03,0,0,0,0,0,0,11.91,33.459,22.882,38.409,0,0,0,0,0,43.976,42.945,13.884,0,25.801,25.384,0,0,0,0,0,0,0,0,0,25.218,25.728,0,0,0,0,0,4.9,4.9,0,0,5.85,29.714,35.279,24.033,-50.502,-35.414,381.56,4/10/2015
4,04,0,0,0,0,0,0,10.379,33.459,0,38.409,0,0,0,0,0,49.655,52.064,16.658,0,25.829,25.578,0,0,0,0,0,0,0,0,0,25.398,25.809,0,0,0,0,0,4.9,4.9,0,0,5.92,40.544,30.763,22.23,-45.301,-29.518,381.34,4/10/2015
5,05,0,0,0,0,0,0,10.467,34.638,19.594,38.409,0,0,0,0,0,49.519,48.063,15.002,0,25.912,25.606,0,0,0,0,0,0,0,0,0,25.419,26.008,0,0,0,0,0,4.9,4.9,0,0,5.93,32.105,33.815,24.033,-48.301,-32.814,389.74,4/10/2015
6,06,0,0,0,0,0,0,10.371,34.903,0,38.27,0,0,0,0,0,46.098,52.26,16.619,0,25.968,25.606,0,0,0,0,0,0,0,0,0,25.368,25.589,0,0,0,0,0,4.9,4.9,0,0,5.93,37.418,37.599,27.76,-44.501,-28.913,362.26,4/10/2015
7,07,0,0,1.502,0,0,0,10.32,34.697,19.53,32.481,0,0,0,0,0,47.043,51.759,16.96,0,25.968,25.634,0,0,0,0,0,0,0,0,0,25.698,26.038,0,0,0,0,0,4.9,4.9,0,0,5.8,38.144,32.472,25.324,-38.501,-24.207,376.29,4/10/2015
8,08,0,0,0,0,0,0,8.958,33.194,21.689,32.147,0,0,0,0,0,51.201,51.302,16.508,0,43.67,25.69,0,0,0,0,0,0,0,0,0,25.608,25.518,0,0,0,0,0,4.9,4.9,0,0,5.6,40.53,25.269,24.189,-37.501,-20.307,399.77,4/10/2015
9,09,2.368,6.008,0,15.186,0,0,10.21,31.898,21.786,32.314,0,0,0,0,0,46.065,47.812,14.93,1.062,47.316,25.829,0,0,0,0,0,0,0,0,0,26.248,25.558,0,0,0,0,0,4.9,4.9,0,0,5.6,38.852,26.124,30.616,-36.601,-20.417,409.14,4/10/2015
10,10,5.947,18.207,0,0,0,0,8.709,31.928,21.383,31.702,0,0,0.7,0.7,3.78,46.452,50.961,16.561,5.299,47.344,25.662,0,0,6.576,0,0,0,0,0,0,25.428,25.209,0,0,0,0,0,4.9,4.9,0,0,5.5,29.516,29.664,33.94,-36.701,-27.1,417.57,4/10/2015
11,11,2.447,18.194,0,0,0,0,9.903,31.456,21.302,31.117,0,0,0,0,0.84,50.359,52.573,16.899,2.835,47.455,25.634,0,0,6.59,0,0,0,0,0,0,25.159,24.968,0,0,0,0,0,4.9,4.9,0,0,5.3,38.914,28.565,31.889,-36.201,-23.31,420.8,4/10/2015
