,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
2,02,24.47,0,0,0,0,0,0,0,0,0,0,0,22.401,18.901,20.484,0,0,0,38.13,25.662,0,0,0,3.095,0,0,24.132,25.048,24.391,24.419,31.198,27.258,0,0,0,0,0,20.504,0,5.34,5.383,66.53,60.949,-57.902,-80.514,351.74,2/11/2014
3,03,19.332,0,0,0,0,0,0,0,0,0,0,0,15.401,15.901,10.083,0,0,0,31.563,25.801,0,0,0,6.579,0,0,24.132,25.048,24.391,24.419,30.978,27.099,0,0,0,0,0,20.504,0,5.35,19.322,64.455,58.779,-65.002,-74.508,342.16,2/11/2014
4,04,19.918,0,0,0,0,0,0,0,0,0,0,0,26.701,16.901,15.022,0,0,0,27.083,25.745,0,0,0,3.088,0,0,24.132,25.048,24.391,24.678,31.158,27.338,0,0,0,0,0,21.376,0,5.29,16.461,67.141,60.225,-62.002,-77.218,346.19,2/11/2014
5,05,9.943,0,0,0,0,0,0,0,0,0,0,0,33.101,21.401,14.863,0,0,0,37.254,25.745,0,0,0,3.085,0,0,24.132,25.048,24.391,24.678,31.538,27.918,0,0,0,0,0,20.596,0,5.67,6.809,66.774,61.168,-61.902,-82.418,352.56,2/11/2014
6,06,10.175,0,0,0,0,0,0,0,0,0,0,0,33.301,21.201,22.69,0,0,0,27.132,25.773,0,0,0,0,0,0,24.132,25.048,24.391,24.514,31.288,27.177,0,0,0,0,0,20.596,0,5.6,0,64.943,59.502,-55.502,-75.716,329.8,2/11/2014
7,07,12.46,0,0,0,0,0,0,0,0,0,0,0,31.401,19.501,13.813,0,0,0,36.585,25.718,0,0,0,0,0,0,24.473,24.856,24.241,24.583,32.417,26.718,0,0,0,0,0,21.376,0,5.36,16.781,32.105,30.14,-16.4,-46.217,340.66,2/11/2014
8,08,27.161,0,0,0,0,0,0,0,0,0,0,0,19.201,14.3,20.379,0,0,0,40.674,25.857,0,0,0,6.63,0,0,24.473,24.856,24.296,24.678,29.418,26.648,0,0,0,0,0,20.559,0,5.43,22.578,37.599,35.02,-23.301,-54.311,362.14,2/11/2014
9,09,14.658,0,0,0,0,0,0,0,0,0,0,0,26.001,18.601,15.652,0,26.714,0,35.38,25.773,0,0,3.038,3.098,0,0,24.473,25.089,24.391,24.61,29.388,25.818,0,0,0,0,0,20.559,0,5.16,15.735,29.42,27.476,-24.201,-46.803,378.24,2/11/2014
10,10,26.206,0,0,0,0,0,0,0,0,0,0,0,25.401,19.201,25.842,0,0,0,43.564,25.801,0,0,5.036,5.023,0,0,24.473,25.089,24.337,24.555,30.458,26.718,0,0,0,0,0,20.559,0,5.2,29.907,38.575,36.384,-16.6,-52.919,381.94,2/11/2014
11,11,20.534,0,0,0,0,0,0,0,0,0,0,0,32.501,17.901,15.862,0,11.84,0,43.981,25.606,0,0,5.055,5.034,0,0,24.473,25.089,24.432,24.501,31.638,26.428,0,0,0,0,0,20.559,0,5,28.831,36.378,31.98,-16.5,-48.415,385.82,2/11/2014
12,12,22.72,0,0,0,0,0,0,0,0,0,0,0,24.601,17.501,21.114,0,26.27,0,39.688,25.745,0,0,4.108,3.06,0,0,24.473,25.089,24.364,24.555,31.098,26.768,0,0,0,0,0,20.559,0,4.83,22.527,35.401,28.51,-18.601,-51.216,394.99,2/11/2014
13,13,24.775,0,0,0,0,0,0,0,0,0,0,0,23.301,16.501,19.17,0,0,0,42.896,25.634,0,0,5.053,5.041,0,0,24.473,25.089,24.364,24.569,31.188,26.449,0,0,0,0,0,19.409,0,5.05,37.499,29.42,25.297,-15.5,-48.012,389.25,2/11/2014
14,14,27.892,0,0,0,0,0,0,0,0,0,0,0,29.701,17.901,23.005,0,0,0,32.231,25.634,0,0,3.062,3.068,0,0,24.473,25.089,24.405,24.583,30.248,26.579,0,0,0,0,0,20.17,0,5.05,7.491,18.067,17.606,-19.501,-47.902,382.3,2/11/2014
15,15,34.24,0,0,0,0,0,0,0,0,0,0,0,32.001,20.001,34.351,0,0,0,31.586,25.3,0,0,3.072,3.082,0,0,24.473,25.089,24.487,24.159,30.097,26.598,0,0,0,0,0,20.967,0,5.13,15.075,31.373,28.776,-6.4,-47.902,373.87,2/11/2014
16,16,39.32,0,0,0,0,0,0,0,0,0,0,0,36.901,22.101,34.982,0,0,0,43.832,25.718,0,0,0,2.283,0,0,24.473,25.089,24.487,24.159,30.538,26.738,0,0,0,0,0,20.058,0,5.2,0,37.843,35.057,-5.7,-56.618,375.3,2/11/2014
17,17,32.355,0,0,0,0,0,0,0,0,0,0,0,36.601,22.601,28.836,0,0,0,43.963,25.495,0,0,6.398,6.395,0,0,24.473,25.089,24.487,24.159,31.038,26.518,0,0,0,0,0,20.077,0,5.2,15.287,23.072,21.25,0.9,-48.415,402.2,2/11/2014
18,18,29.811,0,0,0,0,0,12.137,35.05,0,10.382,0,0,34.901,22.401,29.939,16.51,50.764,12.062,41.363,25.745,0,0,6.425,6.43,0,0,24.514,25.048,24.583,24.337,30.928,26.669,0,0,0,0,0,20.838,0,5.13,44.747,86.306,73.693,-41.901,-82.601,525.22,2/11/2014
19,19,35.607,0,0,0,0,0,12.012,34.49,0,0,0,0,36.601,22.201,29.677,1.941,43.29,14.134,43.975,25.551,0,0,6.4,6.402,0,0,24.514,25.048,24.692,24.173,30.838,26.428,0,0,0,0,0,20.782,0,5.29,37.879,69.094,58.211,-43.001,-85.604,533.22,2/11/2014
20,20,32.2,0,0,0,0,0,11.858,34.314,0,0,0,0,34.301,18.901,22.427,1.941,43.29,13.912,38.787,25.606,0,0,6.423,6.412,0,0,24.514,25.048,24.692,24.118,30.798,26.818,0,0,0,0,0,20.782,0,5.3,37.805,65.92,57.012,-38.701,-71.413,497.43,2/11/2014
21,21,36.921,0,0,0,0,0,0,0,0,0,0,0,37.301,20.501,32.828,1.941,42.476,0,43.865,25.606,0,0,6.403,6.395,0,0,24.514,25.048,24.077,22.655,31.188,26.398,0,0,0,0,0,20.782,0,5.3,33.172,65.188,59.694,-33.301,-78.408,454.22,2/11/2014
22,22,19.74,0,0,0,0,0,0,0,0,0,0,0,24.501,16.601,20.169,1.941,52.096,0,37.065,25.634,0,0,6.437,6.407,0,0,24.501,25.034,24.966,23.325,31.087,26.749,0,0,0,0,0,20.782,0,5.2,0,68.484,57.955,-62.902,-79.708,408.42,2/11/2014
23,23,10.124,0,0,0,0,0,0,0,0,0,0,0,10.1,8.9,17.595,0,43.512,0,19.131,25.69,0,0,6.392,6.418,0,0,24.501,25.089,24.966,23.325,30.787,26.398,0,0,0,0,0,20.782,0,5.5,39.324,71.78,58.357,-65.802,-66.707,370.91,2/11/2014
0,00,33.022,0,0,0,0,0,0,0,0,0,0,0,23.701,12.8,32.828,0,0,0,29.023,25.773,0,0,3.236,3.1,0,0,24.501,25.089,24.966,23.325,31.068,27.298,0,0,0,0,0,20.782,0,5.4,7.517,67.995,64.135,-53.402,-77.419,352.12,3/11/2014
1,01,5.145,0,0,0,0,0,0,0,0,0,0,0,31.301,21.801,22.008,0,0,0,24.68,25.356,0,0,3.251,3.117,0,0,24.501,25.089,20.262,19.88,31.188,26.788,0,0,0,0,0,20.782,0,5.45,0,54.811,51.5,-61.802,-75.716,341.82,3/11/2014
2,02,5.297,0,0,0,0,0,0,0,0,0,0,0,30.201,13.3,14.548,0,0,0,19.065,25.69,0,0,0,6.524,0,0,24.501,25.089,25.266,23.093,30.877,26.718,0,0,0,0,0,20.782,0,5.3,0,53.591,48.323,-66.502,-71.706,332.56,3/11/2014
3,03,5.22,0,0,0,0,0,0,0,0,0,0,0,37.101,22.401,17.91,0,0,0,26.163,25.606,0,0,0,6.546,0,0,24.501,25.089,15.86,15.313,30.968,26.428,0,0,0,0,0,20.782,0,5.4,0,57.375,54.357,-58.202,-76.211,327.96,3/11/2014
4,04,5.219,0,0,0,0,0,0,0,0,0,0,0,32.501,16.101,17.647,0,0,0,26.198,25.578,0,0,0,6.553,0,0,24.501,25.089,19.729,20.044,30.708,26.308,0,0,0,0,0,20.93,0,5.46,0,54.079,48.296,-61.902,-73.409,335.5,3/11/2014
5,05,36.489,0,0,0,0,0,0,0,0,0,0,0,32.001,17.901,35.192,0,0,0,23.426,25.578,0,0,6.412,6.41,0,0,24.501,25.034,24.692,23.051,30.668,26.218,0,0,0,0,0,20.93,0,5.53,0,55.544,50.722,-38.401,-71.505,367.68,3/11/2014
6,06,29.741,0,0,0,0,0,0,0,0,0,0,0,30.701,19.801,29.782,0,0,0,38.834,25.551,0,0,6.511,6.494,0,0,24.501,25.034,24.843,22.942,31.058,26.218,0,0,0,0,0,20.93,0,5.3,16.589,20.386,18.97,4,-38.71,380.16,3/11/2014
7,07,32.96,0,0,0,0,0,0,0,0,0,0,0,31.001,18.301,31.515,0,0,0,41.851,25.634,0,0,6.512,6.524,0,0,24.501,25.034,24.2,23.325,31.238,26.418,0,0,0,0,0,20.93,0,5.4,32.29,17.823,13.074,6,-41.401,412.14,3/11/2014
8,08,36.845,0,0,0,0,0,0,0,0,0,0,0,33.401,20.401,27.155,0,27.972,0,43.862,25.606,0,0,6.499,6.544,0,0,24.501,25.034,24.2,23.339,31.058,25.849,0,0,0,0,0,20.93,0,5.2,47.682,16.724,13.157,3.6,-40.413,463.01,3/11/2014
9,09,30.58,0,0,0,0,0,12.129,0,0,0,0,0,30.601,22.001,30.097,19.132,52.022,17.094,41.31,25.551,0,0,6.504,6.532,0,1.452,24.501,25.034,24.091,23.407,30.768,25.408,0,0,0,0,0,20.633,0,5.2,37.807,50.905,38.948,-15.2,-58.412,495.59,3/11/2014
10,10,34.438,0,0,0,0,0,12.232,0,0,0,0,0,29.901,21.401,34.404,24.03,52.318,16.576,41.572,25.578,0,0,6.494,6.553,0,2.376,24.501,25.034,23.927,22.792,30.628,25.798,0,0,0,0,0,20.411,0,5.1,37.773,41.871,30.882,-18.701,-61.507,531.29,3/11/2014
11,11,29.891,0,0,0,0,0,12.019,0,0,0,0,0,33.1,20.601,28.363,24.127,52.17,16.428,41.365,25.578,0,0,6.509,6.489,0,4.224,24.501,25.034,23.927,22.792,30.588,25.738,0,0,0,0,0,20.504,0,5.14,49.318,41.017,30.268,-19.701,-58.815,535.64,3/11/2014
12,12,33.603,0,0,0,0,0,11.99,0,0,0,0,0,29.001,21.401,25.632,30.597,50.32,16.206,41.11,25.439,0,0,6.542,6.551,0,0,24.501,25.034,23.927,22.792,30.988,25.818,0,0,0,0,0,20.504,0,5,48.889,44.191,30.369,-16.3,-54.311,521.89,3/11/2014
13,13,36.879,0,0,0,0,0,11.997,0,0,0,0,0,32.401,22.401,34.824,12.523,52.244,16.502,41.713,25.551,0,0,6.509,6.492,0,0,24.501,25.034,23.927,22.792,30.998,25.668,0,0,0,0,0,20.504,0,5,37.981,47.853,32.255,-15.4,-61.91,513.62,3/11/2014
14,14,35.451,0,0,0,0,0,11.961,0,0,0,0,0,28.001,20.801,33.669,46.156,52.17,16.576,39.487,25.606,0,0,6.544,6.497,0,1.584,24.501,25.034,23.721,22.792,32.018,25.838,0,0,0,0,0,20.504,0,5,43.985,45.778,34.599,-8.7,-50.703,526.92,3/11/2014
15,15,32.77,0,0,0,0,0,11.807,0,0,0,0,0,27.101,19.501,28.942,40.237,52.096,16.502,41.285,25.69,0,0,6.522,6.527,0,2.64,24.501,25.034,23.803,22.792,31.857,25.268,0,0,0,0,0,20.504,0,5.22,40.232,34.059,24.711,-11.7,-48.909,532.67,3/11/2014
16,16,34.681,0,0,0,0,0,12.034,0,0,0,0,0,30.801,21.801,34.51,9.956,51.948,16.428,41.58,25.217,0,0,6.517,6.534,0,4.356,24.501,25.034,23.803,23.051,31.428,25.188,0,0,0,0,0,20.504,0,5,41.204,43.092,32.237,-14,-56.801,511.54,3/11/2014
17,17,29.777,0,0,0,0,0,11.785,0,0,0,0,0,22.301,18.101,22.007,45.764,52.022,16.724,37.722,25.578,0,0,6.519,6.501,0,1.584,24.501,25.034,23.803,23.051,31.437,25.289,0,0,0,0,0,20.504,0,5,40.799,41.261,32.539,-13.2,-44.807,500,3/11/2014
18,18,36.499,0,0,0,0,0,11.851,32.016,15.92,31.813,0,0,29.001,20.201,30.149,45.356,52.17,16.65,36.88,25.467,0,0,6.509,6.527,0,1.452,24.501,25.034,23.803,23.051,31.517,24.698,0,0,0,5.2,5.2,20.615,0,5.14,39.83,84.841,67.577,-40.001,-74.105,588.75,3/11/2014
19,19,37.78,0,0,0,0,0,11.778,31.309,0,0,0,0,35.401,22.501,33.669,36.452,52.244,16.65,43.55,25.495,0,0,6.534,6.502,0,1.452,24.501,25.034,24.323,22.846,31.817,26.118,0,0,0,0,0,20.615,0,5.2,37.855,56.642,49.843,-39.601,-79.507,592.26,3/11/2014
20,20,34.606,0,0,0,0,0,11.961,17.139,0,0,0,0,37.501,22.501,34.247,36.29,45.658,14.504,43.914,25.634,0,0,6.504,6.524,0,0,24.501,25.034,24.323,22.737,31.928,25.719,0,0,0,0,0,20.615,0,5.11,38.112,58.718,47.096,-35.601,-76.009,560.84,3/11/2014
21,21,34.948,0,0,0,0,0,11.77,0,0,0,0,0,35.501,21.501,24.476,2.216,51.874,16.576,43.9,25.745,0,0,6.482,6.506,0,0,24.501,25.034,24.323,22.737,31.338,25.558,0,0,0,0,0,20.615,0,5.3,38.089,46.388,34.626,-17.901,-62.514,498.4,3/11/2014
22,22,31.407,0,0,0,0,0,0,0,0,0,0,0,37.101,22.701,24.896,2.216,41.884,0,44.06,25.773,0,0,6.497,6.512,0,0,24.501,25.034,22.942,22.423,31.878,25.618,0,0,0,0,0,20.615,0,5.3,10.836,49.928,42.793,-25.001,-64.711,429.19,3/11/2014
23,23,29.962,0,0,0,0,0,0,0,0,0,0,0,35.401,21.201,30.99,0,0,0,36.17,25.801,0,0,6.509,6.509,0,0,24.501,25.034,23.38,23.12,31.907,25.878,0,0,0,0,0,20.615,0,5.2,4.278,57.253,54.906,-43.801,-79.305,387.41,3/11/2014
0,00,32.772,0,0,0,0,0,0,0,0,0,0,0,35.701,20.801,25.789,0,0,0,43.771,25.885,0,0,6.507,6.521,0,0,24.501,25.034,19.797,19.592,32.278,25.818,0,0,0,0,0,20.615,0,5.3,0,68.728,63.787,-47.201,-83.81,369.18,4/11/2014
1,01,24.889,0,0,0,0,0,0,0,0,0,0,0,36.901,22.301,33.038,0,0,0,42.992,25.662,0,0,6.486,6.538,0,0,24.501,25.034,15.327,15.217,31.737,26.069,0,0,0,0,0,20.615,0,5.35,0,67.995,63.43,-48.101,-83.316,362.66,4/11/2014
2,02,24.866,0,0,0,0,0,0,0,0,0,0,0,37.501,22.401,24.476,0,0,0,38.395,25.606,0,0,6.502,6.487,0,0,24.501,25.034,15.368,14.999,31.928,25.948,0,0,0,0,0,20.615,0,5.45,0,69.094,64.629,-51.202,-84.103,351.68,4/11/2014
3,03,30.593,0,0,0,0,0,0,0,0,0,0,0,34.001,20.401,27.103,0,0,0,37.086,25.69,0,0,6.501,6.499,0,0,24.501,25.034,15.368,14.711,31.288,26.019,0,0,0,0,0,20.578,0,5.29,0,67.751,63.668,-47.001,-81.118,347.36,4/11/2014
4,04,23.143,0,0,0,0,0,0,0,0,0,0,0,32.101,20.201,20.904,0,0,0,35.228,25.718,0,0,6.514,6.527,0,0,24.501,25.034,24.637,24.268,31.588,26.078,0,0,0,0,0,20.578,0,5.5,0,65.31,62.011,-49.702,-76.504,351.4,4/11/2014
5,05,25.267,0,0,0,0,0,0,0,0,0,0,0,35.401,21.701,33.458,0,0,0,33.108,25.801,0,0,6.519,6.522,0,0,24.501,25.034,19.989,19.319,33.228,25.868,0,0,0,0,0,20.578,0,5.5,15.641,66.897,60.674,-53.102,-83.114,386.08,4/11/2014
6,06,32.958,0,0,0,0,0,0,0,0,0,0,0,35.601,21.401,27.208,0,0,0,44,25.606,0,0,6.522,6.526,0,0,24.501,25.034,24.829,23.94,30.168,25.998,0,0,0,0,0,20.578,0,5.6,0,62.258,58.806,-49.602,-84.304,393.31,4/11/2014
7,07,25.509,0,0,0,0,0,0,0,0,0,0,0,32.501,21.201,22.48,0,28.342,0,40.828,25.523,0,0,6.499,6.542,0,0,24.501,25.034,16.831,18.758,31.958,27.718,0,0,0,0,0,20.578,0,5.3,27.95,30.396,25.416,-11.1,-46.419,409.75,4/11/2014
8,08,24.587,0,0,0,0,0,12.078,0,0,0,0,0,34.801,17.101,24.686,0,44.548,14.43,34.761,25.69,0,0,6.499,6.494,0,0,24.501,25.034,24.514,24.542,28.138,24.658,0,0,0,0,0,20.578,0,5.36,39.524,35.157,21.021,-14.2,-44.313,464.85,4/11/2014
9,09,21.198,0,0,0,0,0,11.975,26.949,0,35.821,0,0,21.601,18.301,13.97,21.607,40.7,13.246,35.249,25.272,0,0,6.506,6.524,0,0,24.501,25.034,24.091,24.091,29.318,25.498,0,0,0,0,0,20.188,0,5.21,41.497,39.43,30.03,-21.801,-42.811,513.51,4/11/2014
10,10,25.424,0,0,0,0,0,12.115,28.334,0,0,0,0,22.301,17.501,22.112,41.335,43.882,14.356,40.708,25.578,0,0,6.496,6.512,0,0,24.501,25.034,24.391,24.514,28.897,27.858,0,0,0,0,0,20.188,0,5.22,40.775,34.059,22.752,-7.6,-44.716,523.55,4/11/2014
11,11,35.618,0,0,0,0,0,12.027,29.924,0,35.264,0,0,10.9,17.101,25.527,39.997,49.58,15.614,37.824,25.634,0,0,6.522,6.496,0,0,24.501,25.034,16.366,16.803,33.598,27.448,0,0,0,0,0,20.188,0,4.9,44.671,88.992,69.738,-41.201,-68.007,512.01,4/11/2014
12,12,21.202,0,0,0,0,0,11.917,28.392,0,36.934,0,0,20.201,15.501,18.698,40.151,52.244,16.65,29.297,25.467,0,0,6.494,6.519,0,0,24.501,25.034,15.217,14.561,32.328,26.348,0,0,0,0,0,20.244,0,4.67,43.156,49.44,36.009,-25.001,-47.609,522.88,4/11/2014
13,13,5.053,0,0,0,0,0,11.822,27.803,0,34.151,0,0,14.6,13.3,19.328,31.03,51.726,16.65,27.832,25.467,0,0,6.502,6.514,0,0,24.378,25.034,24.186,24.405,33.208,26.598,0,0,0,0,0,20.244,0,4.67,37.925,37.477,21.607,-25.201,-37.904,516.44,4/11/2014
14,14,29.284,0,0,0,0,0,11.646,29.276,19.514,35.57,0,0,29.601,22.701,31.725,32.39,43.808,14.208,34.43,25.328,0,0,6.502,6.487,0,0,24.378,25.034,23.53,23.94,31.928,26.069,0,0,0,0,0,20.262,0,4.82,37.757,62.502,45.988,-2.7,-41.914,526.32,4/11/2014
15,15,19.332,0,0,0,0,0,11.785,29.718,0,37.853,0,0,4.2,4.5,15.914,51.081,52.096,16.798,21.327,25.439,0,0,6.49,6.517,0,0,24.378,25.034,24.637,24.132,31.997,26.118,0,0,0,0,0,20.262,0,4.9,49.03,40.895,27.522,-26.401,-35.615,527.15,4/11/2014
