,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
13,13,0,0,0,0,0,11.917,33.4,0,0,0,2.8,0.7,0,50.098,0,0,25.69,25.801,0,27.987,15.312,22.286,21.479,14.711,15.245,0.879,39.097,0,0,0,0,0,0,19.6,5.29,47.995,4.761,3.5,-.201,372.227,1/4/2012
14,14,0,0,0,0,0,11.888,32.252,0,0,0,0,0.6,0,50.394,0,0,25.69,25.857,0,29.425,15.048,23.12,24.036,20.385,20.645,0.703,38.867,0,0,0,0,0,0,19.4,5.36,38.44,-14.527,0.5,12.799,383.338,1/4/2012
15,15,0,0,0,0,0,11.448,31.898,0,0,0,1.3,2.1,0,50.246,0,0,25.69,26.246,0,30.615,12.672,22.751,24.432,18.594,18.184,0.932,38.667,0,0,0,0,0,0,19,5.3,38.44,-25.636,4,10.785,389.366,1/4/2012
16,16,0,0,0,0,0,12.166,32.045,0,0,0,1.9,1.2,9.715,50.172,0,0,25.801,25.968,0,32.974,13.992,21.028,20.126,15.272,15.258,0.932,38.827,0,0,0,0,0,0,19,5.29,38.44,-1.465,3.2,1.392,376.979,1/4/2012
17,17,0,0,0,0,0,11.961,33.312,0,0,0,1.9,2.3,13.207,50.542,0,0,25.829,25.968,0,28.549,18.612,19.674,20.85,15.627,15.491,0.835,37.527,0,0,0,0,0,0,19,5.3,38.44,16.968,0.5,3.699,363.757,1/4/2012
18,18,0,0,0,0,0,11.792,33.194,0,0,0,15.401,10.8,13.145,50.912,16.576,0,25.829,25.912,0,31.693,15.576,13.18,15.709,16.297,0,0.896,38.607,0,0,0,0,0,0,19,5.8,48.057,-6.714,7.8,4.486,402.804,1/4/2012
19,19,0,0,0,0,0,12.056,32.576,0,39.829,0,13.7,8.8,51.461,51.06,16.502,0,25.829,25.523,0,31.379,15.444,18.594,22.341,14.916,14.793,0,38.598,0,0,0,0,0,0,19,6,48.378,-22.828,2.8,2.399,524.408,1/4/2012
20,20,0,0,0,0,0,12.298,33.342,0,39.968,0,19.701,14.4,47.288,50.912,16.724,0,25.829,25.523,0,30.435,20.064,21.329,19.729,15.053,14.711,0.589,38.617,0,0,0,0,0,0,19,6,48.378,-6.714,4,0,522.604,1/4/2012
21,21,0,0,0,0,0,12.034,33.342,0,40.163,0,19.101,13.7,51.647,50.912,16.724,0,25.857,25.523,0,30.84,17.556,7.137,8.231,15.094,14.793,0.896,38.687,0,0,0,0,0,0,19,6.15,48.253,11.109,-4.7,-4.102,493.333,1/4/2012
22,22,0,0,0,0,0,11.939,33.165,0,0,0,21.801,11.9,41.423,50.616,16.502,0,25.495,25.523,0,30.233,17.82,0,0,19.743,14.424,0.8,38.678,0,0,0,0,0,0,18.7,6.23,48.253,-11.353,5.4,1.483,437.715,1/4/2012
23,23,0,0,0,0,0,12.195,0,0,0,0,25.301,15.401,41.329,50.838,16.502,0,25.885,25.523,0,30.256,17.424,0,0,18.676,16.338,0,38.187,0,0,0,0,0,0,18.8,6.15,47.882,-17.945,18.301,9.485,396.846,1/4/2012
0,00,0,0,0,0,0,0,0,0,0,0,20.601,14.6,0,50.912,16.65,0,25.523,25.133,0,32.547,15.84,19.852,20.249,17.049,0,0.75,38.737,0,0,0,0,0,0,19,6.23,47.882,-10.01,11.7,5.09,364.775,2/4/2012
1,01,0,0,0,0,0,0,0,0,0,0,21.001,13.1,0,51.208,16.65,0,25.551,25.467,0,31.469,19.932,18.758,22.491,0,0,0.51,37.908,0,0,0,0,0,0,18.9,6.18,47.882,0,4.5,0.696,351.811,2/4/2012
2,02,0,0,0,0,0,0,0,0,0,0,13.5,9.8,0,53.798,17.76,0,25.439,25.244,0,30.885,18.744,23.913,24.596,0,0,0.66,38.437,0,0,0,0,0,0,18.9,6.2,40.343,-11.597,5.2,5.493,349.095,2/4/2012
3,03,0,0,0,0,0,0,0,0,0,0,11.5,8.8,0,51.282,17.02,0,25.634,25.411,0,29.29,21.648,18.17,21.465,0,0,0.75,38.947,0,0,0,0,0,0,19,6.1,47.919,-19.044,9.9,10.089,341.991,2/4/2012
4,04,0,0,0,0,0,0,0,0,0,0,14.5,10.4,0,50.986,16.872,0,25.634,25.411,0,30.772,15.18,13.317,23.598,16.995,0,0.58,38.068,0,0,0,0,0,0,19,6,47.919,-5.127,4.1,4.193,352.066,2/4/2012
5,05,0,0,0,0,0,0,0,0,0,0,0,0,0,50.986,16.798,0,25.634,25.384,0,32.165,16.896,23.981,23.995,25.485,0,0.75,38.927,0,0,0,0,0,0,19.4,0,47.919,-24.903,0,5.896,367.327,2/4/2012
6,06,0,0,0,0,0,12.283,0,0,0,0,12.5,8.8,0,50.838,16.65,0,25.634,25.439,0,27.471,20.064,14.274,16.42,16.338,0,0.77,38.848,0,0,0,0,0,0,19,6.08,48.016,-7.691,5.4,5.988,355.728,2/4/2012
7,07,0,0,0,0,0,12.312,0,0,0,0,19.401,13.2,0,50.394,16.354,0,25.634,25.578,0,31.199,20.196,23.844,23.024,20.071,0,0.8,38.277,0,0,0,0,0,0,19,6,48.016,-31.861,18.601,10.785,395.775,2/4/2012
8,08,0,0,0,0,0,12.261,0,0,38.66,0,22.501,15.401,47.623,50.838,16.724,0,25.634,25.578,0,31.02,17.028,0,0,24.173,0,0.81,39.037,0,0,0,0,0,0,20,5.8,47.905,-29.908,15.7,10.584,444.617,2/4/2012
9,09,0,0,0,0,0,12.312,30.484,0,38.465,0,17.601,13.2,50.617,50.764,16.502,0,25.634,25.578,0,31.064,14.652,0,0,20.372,20.673,0.79,38.718,0,0,0,0,0,0,19,5.67,48.166,-30.763,15.9,12.891,482.234,2/4/2012
10,10,0,18.628,0,0,0,12.217,31.751,0,38.326,0,19.801,12.6,49.89,51.134,16.576,0,25.606,25.606,0,32.008,19.404,6.946,7.069,11.772,0,0.82,38.647,0,0,0,5.2,0,0,19.6,5.8,48.353,-27.223,15.5,10.199,499.278,2/4/2012
11,11,0,0,0,0,0,12.224,31.928,0,38.493,0,13.2,10.3,49.884,50.838,16.576,0,25.718,25.606,0,30.638,19.404,21.561,17.911,17.979,18.198,0.77,38.718,0,0,0,0,0,0,19.3,5.6,48.467,-8.057,5.2,3.992,512.178,2/4/2012
12,12,0,0,0,0,0,12.019,30.396,0,38.242,0,9.2,6.3,49.479,50.764,16.502,0,25.718,25.606,0,29.11,17.688,21.096,23.598,23.762,23.708,0.74,38.617,0,0,0,5.2,0,0,19.3,5.44,48.467,-26.612,12.8,14.594,520.17,2/4/2012
13,13,0,0,0,0,0,11.77,31.25,0,37.825,0,3.6,3.8,49.35,51.356,17.02,0,25.69,25.606,0,30.66,16.5,21.712,22.805,19.21,19.1,0.72,38.107,0,0,0,5.2,0,0,19.3,5.36,48.467,-13.428,3.9,10.199,503.737,2/4/2012
14,14,0,18.555,0,0,0,11.602,30.749,0,37.853,0,6.9,5.2,49.316,50.986,16.65,0,25.551,25.495,0,30.907,15.972,20.973,24.678,16.967,14.916,0.81,38.317,0,0,0,5.2,0,0,19,5.29,48.467,-16.48,7.8,9.998,519.036,2/4/2012
15,15,0,18.653,0,0,0,11.851,31.132,0,38.521,0,7.1,4.1,49.359,50.912,16.576,0,25.551,25.495,0,34.029,17.292,21.507,23.694,15.641,15.354,0.78,38.947,0,0,0,5.2,0,0,19,5.29,48.467,-1.831,4.4,7.691,514.191,2/4/2012
16,16,16.793,18.421,0,0.342,0,11.507,29.924,0,37.936,0,0.6,0.8,49.371,50.764,16.502,0,25.551,25.523,0,28.234,20.328,21.192,21.848,16.27,0,0.74,37.717,0,0,0,5.2,0,0,19,5.229,48.467,-20.142,4.7,12.799,510.902,2/4/2012
17,17,0.714,18.58,0,18.47,0,11.595,29.306,0,37.741,0,0,0.4,47.249,50.838,16.724,0,25.523,25.773,0,31.604,21.912,10.541,20.454,0,0,0.78,38.747,0,0,0,5.2,0,0,19,5.41,48.332,-3.662,-1,9.192,480.363,2/4/2012
18,18,0,18.592,0,18.384,0,11.719,29.247,0,38.688,0,0.8,1.3,50.968,49.432,15.17,0,25.94,25.773,0,33.378,15.18,9.967,25.567,0,0,0.7,38.577,0,0,0,5.2,0,0,19,5.76,48.253,-15.137,4.9,15.29,482.542,2/4/2012
19,19,17.003,18.726,17.92,18.641,0,12.254,30.808,0,38.604,0,0,0,51.423,51.134,16.872,0,25.94,25.773,0,31.064,18.744,24.132,22.764,19.087,20.399,0.77,38.347,0,0,0,5.2,0,0,19,6,48.394,-3.662,-2.5,8.496,576.665,2/4/2012
20,20,16.793,18.592,17.969,18.397,0,12.144,30.101,0,40.079,0,0,0,51.478,50.542,16.65,0,25.551,25.773,0,32.39,17.292,24.227,22.505,15.19,15.108,0.63,39.368,0,0,0,5.2,0,0,19,5.9,48.277,-26.246,11.4,18.384,565.638,2/4/2012
21,21,0,18.714,17.933,18.311,0,12.071,30.278,0,38.27,0,0.3,0,51.439,50.912,16.724,0,25.551,25.773,0,29.178,18.216,19.305,20.044,0,0,0.8,38.877,0,0,0,5.2,0,0,18.9,5.84,48.277,-19.41,6.5,12.891,510.932,2/4/2012
22,22,0,3.589,0,0,0,12.224,30.572,0,38.966,0,9.4,6.2,51.579,50.764,16.798,0,25.551,25.773,0,27.201,20.988,7.246,7.479,0,0,0.76,38.598,0,0,0,5.2,0,0,18.9,6.01,48.277,5.615,-8.3,-2.417,457.177,2/4/2012
23,23,0,0,0,0,0,12.144,30.396,0,20.374,0,10.9,5.6,51.493,49.432,0,0,25.551,25.773,0,32.12,17.952,18.977,11.293,0,0,0.71,38.808,0,0,0,0,0,0,18.9,6.23,43.227,-11.841,0.6,3.296,427.825,2/4/2012
0,00,0,0,0,0,0,12.239,30.396,0,0,0,8.7,4.9,51.337,50.024,0,0,25.551,25.773,0,31.401,19.536,14.739,8.381,0,0,0.686,38.837,0,0,0,0,0,0,19.2,6.15,48.04,-9.888,2.1,4.889,398.839,3/4/2012
1,01,0,0,0,0,0,12.195,0,0,0,0,9.9,8.3,51.45,49.728,0,0,25.551,25.718,0,30.346,17.16,20.249,17.473,0,0,0.73,39.227,0,0,0,0,0,0,19.2,6.2,48.04,-17.457,8.4,8.386,382.138,3/4/2012
2,02,0,0,0,0,0,12.049,0,0,0,0,5,4.6,51.227,49.358,0,0,25.578,25.718,0,29.245,15.576,20.153,20.454,0,0,0.686,38.397,0,0,0,0,0,0,18.9,6.17,48.04,-11.475,2.3,7.782,372.544,3/4/2012
3,03,0,0,0,0,0,12.224,0,0,0,0,4,3.8,51.329,50.024,0,0,25.578,25.718,0,30.93,18.876,14.082,22.887,0,0,0.808,38.198,0,0,0,0,0,0,18.8,6.15,48.04,-12.574,2,10.199,371.819,3/4/2012
4,04,0,0,0,0,0,12.334,0,0,0,0,3.4,4.2,51.317,49.876,0,0,25.578,25.745,0,31.94,11.22,14.588,25.376,0,0,0.8,38.237,0,0,0,0,0,0,18.3,6.15,48.04,-22.95,9.4,14.1,366.551,3/4/2012
5,05,0,0,0,0,0,12.481,30.985,0,0,0,1.3,0.7,51.438,50.394,0,0,25.578,25.356,0,30.211,16.764,12.319,21.069,0,0,0.668,39.087,0,0,0,0,0,0,18.3,6.23,48.04,-4.395,2.2,8.295,384.82,3/4/2012
6,06,0,0,0,0,0,12.312,30.248,0,0,0,2.4,2.3,36.689,45.658,5.254,0,25.578,25.467,0,30.952,17.16,10.227,17.377,0,0,0.782,38.028,0,0,0,0,0,0,19.1,6.15,42.968,-4.761,-2.7,6.189,369.922,3/4/2012
7,07,0,0,0,0,0,12.408,29.806,0,0,0,11.8,10.5,25.623,49.95,16.354,0,25.578,25.467,0,30.817,21.384,20.262,5.701,0,0,0.791,39.477,0,0,0,0,0,0,18.8,6.07,43.081,-39.064,16.201,12.891,403.841,3/4/2012
8,08,0,0,0,0,0,11.119,30.189,0,0,0,7,3.2,43.894,50.394,16.428,0,25.578,25.885,0,29.874,14.124,19.825,25.02,23.831,0,0.94,37.937,0,0,0,0,0,0,19,5.9,48.237,-26.368,3.1,6.299,455.364,3/4/2012
9,09,0,0,0,0,0,11.133,31.014,0,37.24,0,5.7,5.2,43.191,50.764,16.724,0,25.662,25.857,0,32.008,13.992,20.112,24.528,17.5,17.5,1.301,38.227,0,0,0,0,0,0,19,5.84,48.237,-20.142,6.3,11.994,492.578,3/4/2012
10,10,0,0,0,0,0,12.679,29.041,0,37.296,0,8.8,7,47.277,50.542,16.65,0,25.606,25.857,0,30.907,14.52,20.768,16.502,20,20,1.072,39.097,0,0,0,5.2,0,0,19,5.65,48.237,-5.615,-4.4,1.19,510.526,3/4/2012
11,11,0,15.027,0,0,0,12.422,28.127,0,38.326,0,12.5,8,50.889,49.506,16.206,0,25.578,25.439,0,28.706,15.312,19.715,16.038,17.5,17.5,0.598,38.468,0,0,0,5.2,0,0,19,5.52,48.237,-40.162,16.101,13.587,524.288,3/4/2012
12,12,0,18.47,0,0,0,11.88,27.627,0,38.66,0,4.6,4.5,50.405,50.69,16.576,0,25.718,25.133,0,29.739,16.764,19.483,20.071,17.5,17.5,0.862,38.678,0,0,0,5.2,0,0,19,5.4,48.195,-19.288,13.2,18.183,500.556,3/4/2012
13,13,0,18.433,0,0,0,11.851,29.482,0,38.576,0,4.3,2.9,43.797,50.838,16.798,0,25.773,25.3,0,26.482,17.82,20.167,22.094,15,15,0.826,39.047,0,0,0,5.2,0,0,19,5.21,48.44,-8.667,1.8,5.292,503.909,3/4/2012
14,14,0,18.091,0,0,0,10.547,29.041,0,38.688,0,2.6,1.9,50.395,51.282,16.872,0,25.773,25.3,0,30.705,17.82,19.989,22.587,20,20,0.888,38.817,0,0,0,5.2,0,0,19,5.13,48.44,-14.161,5.5,12.195,515.531,3/4/2012
15,15,0,18.58,17.957,0,0,12.21,28.481,0,38.855,0,3.5,3.4,50.149,51.578,16.946,0,25.773,25.3,0,32.502,15.048,13.85,10.801,15,15,0.782,38.378,0,0,0,5.2,0,0,16.8,5.28,48.44,-21.729,8.1,14.686,508.753,3/4/2012
16,16,0,18.397,17.762,0,0,12.005,27.862,0,36.6,0,1.6,2.4,50.18,51.578,17.02,0,25.773,25.3,0,33.041,13.728,14.506,9.598,15,0,0.774,38.447,0,0,0,5.2,0,0,18.8,5.5,48.449,-27.589,2.8,12.195,502.114,3/4/2012
17,17,0,0,0,0,0,12.217,28.628,0,21.932,0,27.301,20.701,50.221,43.882,14.43,0,25.551,25.3,0,33.715,14.52,8.75,7.78,0,0,0.747,38.598,0,0,0,0,0,0,19.2,6,48.214,-38.453,13.1,0.989,472.051,3/4/2012
18,18,0,0,0,0,0,12.261,29.659,0,0,0,32.301,19.501,50.241,51.134,16.946,0,25.69,25.439,0,23.944,14.388,20.508,20.221,0,0,0,37.717,0,0,0,0,0,0,19,5.76,48.345,-33.448,12.4,1.392,472.711,3/4/2012
19,19,0,18.714,0,0,0,12.693,30.867,24.106,38.938,0,29.101,17.501,50.299,51.504,16.946,0,25.718,25.439,0,10.198,19.536,22.382,24.856,16.995,15.846,0.519,39.157,0,0,0,5.2,0,0,19.2,5.84,48.345,16.236,-1.3,-1.904,556.868,3/4/2012
20,20,0,10.022,0,0,0,12.371,30.013,23.655,38.354,0,29.601,18.701,50.924,50.394,16.576,0,25.718,25.439,0,29.739,15.576,20.44,20.673,14.547,14.616,0.651,38.997,0,0,0,1,0,0,19,6,48.345,0,5.5,-4.212,560.064,3/4/2012
21,21,0,0,0,0,0,12.408,30.278,0,38.604,0,27.301,16.101,51.365,51.208,16.872,0,25.718,25.439,0,32.075,16.632,21.739,13.139,16.584,14.999,0.677,38.857,0,0,0,0,0,0,18.8,6.17,48.345,7.202,0,-7.105,523.214,3/4/2012
22,22,0,0,0,0,0,12.635,30.72,0,0,0,23.101,12.9,50.798,51.8,16.798,0,25.718,25.439,0,28.998,17.82,15.313,19.374,16.516,14.889,0.774,38.978,0,0,0,0,0,0,18.9,6.23,48.345,17.335,6.2,-1.502,454.013,3/4/2012
23,23,0,0,0,0,0,12.437,30.072,0,0,0,15.701,9.2,44.794,49.58,0,0,25.356,25.077,0,32.547,15.972,15.778,11.416,14.862,0,0,38.057,0,0,0,0,0,0,18.8,6.38,48.354,-12.329,5.6,4.193,416.919,3/4/2012
0,00,0,0,0,0,0,12.561,30.219,0,0,0,10.7,9.1,30.432,49.95,0,0,25.022,25.077,0,31.963,16.104,15.586,10.828,0,0,0.686,38.607,0,0,0,0,0,0,20.1,6.45,48.241,-18.189,9.5,9.485,380.83,4/4/2012
1,01,0,0,0,0,0,12.613,0,0,0,0,5.4,3.7,23.435,51.504,16.946,0,25.439,25.467,0,31.401,21.252,19.305,21.848,0,0,0.527,39.167,0,0,0,0,0,0,19.6,6.38,48.241,-6.47,1.3,6.189,371.206,4/4/2012
2,02,0,0,0,0,0,12.437,0,0,0,0,4.3,3.9,13.317,51.43,16.946,0,25.94,25.105,0,33.895,19.008,20.426,11.375,0,0,0.73,38.867,0,0,0,0,0,0,20,6.23,48.241,-6.836,-.6,5.09,354.493,4/4/2012
3,03,0,0,0,0,0,12.488,0,0,0,0,5.2,4.3,23.507,51.208,16.946,0,26.052,25.551,0,32.929,20.196,18.075,22.751,0,0,0.852,38.588,0,0,0,0,0,0,20,6.23,28.9,-13.184,3.5,7.984,355.473,4/4/2012
4,04,0,0,0,0,0,12.268,0,0,0,0,0,0.1,36.62,51.208,16.946,0,25.69,25.161,0,29.964,18.48,24.077,24.446,0,0,0,38.957,0,0,0,0,0,0,19.2,6.3,28.987,-20.264,3.3,12.69,362.678,4/4/2012
5,05,0,0,0,0,0,12.51,0,0,0,0,0.8,1.3,51.292,51.578,16.872,0,25.69,25.244,0,28.773,17.688,21.944,24.118,0,0,0.747,38.957,0,0,0,0,0,0,18.7,6.3,28.987,-13.062,3.2,12.085,369.277,4/4/2012
6,06,0,0,0,0,0,12.708,0,0,0,0,0.2,0,47.139,51.43,16.946,0,26.024,25.244,0,31.446,19.668,14.875,21.028,0,0,0.764,38.107,0,0,0,0,0,0,18.7,6.3,38.62,-10.498,0,10.895,368.802,4/4/2012
7,07,0,0,0,0,0,12.73,0,0,0,0,6.9,5.3,51.333,51.208,16.798,0,25.857,26.135,0,28.661,24.42,16.147,14.971,0,0,0,38.808,0,0,0,0,0,0,19.2,6.3,48.293,3.052,-1.4,10.694,380.715,4/4/2012
8,08,0,0,0,0,0,12.342,20.91,0,0,0,8.8,5.8,51.391,51.282,16.502,0,25.857,25.244,0,35.534,17.292,20.372,24.309,14.848,0,0.73,38.938,0,0,0,0,0,0,19.8,5.9,48.293,8.545,0.3,3.095,432.224,4/4/2012
9,09,0,0,0,0,0,12.444,27.332,0,0,0,2.8,4.3,51.309,50.69,16.576,0,25.857,25.244,0,33.805,16.104,24.036,24.405,19.606,20.03,0,38.888,0,0,0,0,0,0,19.1,5.9,48.293,0,3.6,10.382,452.757,4/4/2012
10,10,0,0,0,0,0,12.576,27.656,0,0,0,10.7,7.1,51.317,51.208,16.798,0,25.69,25.244,0,31.873,15.18,24.009,24.2,17.61,17.952,0,39.267,0,0,0,0,0,0,19.1,5.84,48.293,-26.246,8.5,9.998,479.361,4/4/2012
11,11,0,0,0,0,0,12.495,27.244,0,26.747,0,7.1,7.2,51.364,51.578,16.872,0,25.411,25.244,0,26.303,18.348,24.268,24.61,15.34,15.6,0,39.127,0,0,0,0,0,0,19.1,5.6,48.293,4.639,-6.2,1.996,487.409,4/4/2012
12,12,0,0,0,0,0,12.364,25.947,0,36.99,0,4.7,3.1,51.059,49.876,0,0,25.411,25.244,0,30.346,21.384,24.036,24.637,18.389,18.69,0.501,38.768,0,0,0,0,0,0,19.3,5.44,48.293,-2.564,-1.6,5.988,482.651,4/4/2012
13,13,0,0,0,0,0,11.946,25.476,0,10.187,0,10,5.8,50.829,51.134,16.354,0,25.411,25.244,0,30.525,15.048,24.473,14.479,15.791,16.188,1.248,38.378,0,0,0,0,0,0,19,5.3,48.293,-33.082,13.8,14.283,466.103,4/4/2012
14,14,0,0,0,0,0,11.873,26.861,0,0,0,7.8,4.6,46.132,52.836,17.39,0,25.523,25.69,0,31.851,14.916,24.2,24.583,19.155,19.346,1.081,39.547,0,0,0,0,0,0,19.1,5.29,50.623,17.701,-13.9,-9.412,474.008,4/4/2012
15,15,0,0,0,0,0,10.364,27.037,0,1.169,0,6.6,5,49.919,51.208,16.946,0,25.523,25.69,0,32.008,15.84,23.954,24.596,14.971,15.409,0.905,39.377,0,0,0,0,0,0,19.1,5.21,48.487,-3.296,5.1,6.885,450.624,4/4/2012
16,16,0,0,0,0,0,12.224,27.538,0,0.64,0,15.601,13.4,50.076,51.06,16.798,0,25.523,25.3,0,29.357,18.348,22.696,24.132,14.793,0,0.976,38.787,0,0,0,0,0,0,19,5.36,38.801,-4.639,9.5,5.09,440.459,4/4/2012
17,17,0,0,0,0,0,12.144,0,0,0,0,25.801,14.2,46.482,44.03,14.43,0,25.439,25.384,0,30.593,15.708,24.009,24.555,0,0,0,39.148,0,0,0,0,0,0,18.9,5.59,48.344,-9.033,9.8,2.582,411.408,4/4/2012
18,18,0,0,0,0,0,12.203,0,0,40.274,0,17.401,7,50.344,51.06,16.798,0,25.439,24.994,0,29.851,15.972,24.145,24.555,0,0,1.046,37.927,0,0,0,0,0,0,19,5.84,48.344,-5.005,0.3,0,456.898,4/4/2012
19,19,0,0,0,0,0,12.481,31.014,22.189,38.994,0,17.101,13,50.383,50.912,16.872,0,25.439,24.994,0,29.807,18.612,24.173,24.487,15.368,15.081,1.055,38.617,0,0,0,5.2,0,0,19.1,5.9,48.344,3.54,-2.7,0,548.303,4/4/2012
20,20,0,0,0,0,0,12.32,33.636,0,38.771,0,21.601,14,49.904,50.838,16.798,0,25.439,24.994,0,30.907,20.46,24.309,25.157,14.752,14.616,1.002,38.418,0,0,0,5.2,0,0,19,5.9,48.581,3.296,6.3,2.197,524.83,4/4/2012
21,21,0,0,0,0,0,12.752,11.395,0,0,0,22.901,14.3,39.559,51.208,16.946,0,25.439,25.801,0,28.099,16.104,24.159,23.872,15.409,16.379,1.002,38.647,0,0,0,0,0,0,19,6.44,48.364,9.766,-3.9,-6.702,458.573,4/4/2012
22,22,0,0,0,0,0,12.393,0,0,0,0,24.401,13.6,0,43.808,14.208,0,25.439,25.801,0,30.48,18.744,24.255,22.86,15.504,0,0.879,38.737,0,0,0,0,0,0,19.2,6.46,48.364,-16.724,12.1,2.783,387.045,4/4/2012
23,23,0,0,0,0,0,6.233,0,0,0,0,13.3,6.8,0,51.652,17.168,0,25.439,25.801,0,31.94,16.368,24.255,24.624,22.053,0,0.905,38.938,0,0,0,0,0,0,19.2,6.46,48.364,0,5.2,4.285,370.015,4/4/2012
0,00,0,0,0,0,0,0,0,0,0,0,6.42,3.6,0,51.356,16.502,0,25.439,25.801,0,31.6,18.744,25.02,14.233,17.569,0,0.81,38.7,0,0,0,0,0,0,19,5.9,47.3,-11.963,7.5,7.892,344.565,5/4/2012
1,01,0,0,0,0,0,0,0,0,0,0,6.35,4.5,0,51.356,16.946,0,25.439,25.467,0,32.5,19.536,11.977,15.491,23.872,0,0.97,38.6,0,0,0,0,0,0,19,5.9,47.3,-15.137,6,8.698,345.643,5/4/2012
2,02,0,0,0,0,0,0,0,0,0,0,6.4,7.6,0.344,51.06,16.946,0,25.439,25.495,0,31.7,16.368,18.567,6.946,15.204,0,0.99,38.6,0,0,0,0,0,0,19,5.9,47.3,-10.865,6.5,6.391,331.833,5/4/2012
3,03,0,0,0,0,0,0,0,0,0,0,5.8,0.7,2.461,51.208,17.02,0,25.523,25.495,0,32.8,20.856,20.919,12.018,23.749,0,0.82,38.9,0,0,0,0,0,0,0,5,47.3,-17.701,4.7,11.591,331.979,5/4/2012
