,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
10,10,9.878,0,0,0,0,0,0,0,0,0,0,0,38.901,16.001,37.661,9.389,38.475,0,43.941,25.801,0,0,0,4.942,29.851,26.136,14.629,15.532,0,0,31.698,29.568,0,0,0,0,0,0,0,19.817,0,5.68,8.612,-23.927,-26.414,55.002,3.79,398.07,1/3/2015
11,11,10.176,0,0,0,0,0,0,0,0,0,0,0,34.501,14.3,39.709,9.056,41.225,0,43.599,25.912,0,0,0,6.623,29.672,28.908,16.954,18.294,0,0,32.698,27.269,0,0,0,0,0,0,0,19.817,0,5.5,9.062,-20.142,-23.53,44.101,-4.212,417.06,1/3/2015
12,12,20.114,0,0,0,0,0,0,0,0,0,0,0,35.301,13.4,33.878,9.419,48.263,0,41.685,25.829,0,0,0,6.657,26.662,28.248,19.702,20.454,0,0,31.618,30.048,0,0,0,0,0,0,0,19.817,0,5.3,9.139,-30.763,-35.881,52.902,3.186,436.09,1/3/2015
13,13,19.935,0,0,0,0,0,0,0,0,0,0,0,36.801,16.301,37.976,8.975,49.091,0,39.004,25.968,0,0,0,6.636,28.189,30.096,11.854,12.975,0,0,31.647,29.938,0,0,0,0,0,0,0,19.817,0,5.2,8.59,-22.828,-29.344,50.402,-0.806,421.6,1/3/2015
14,14,30.888,0,0,0,0,0,0,0,0,0,0,0,31.301,12.9,36.242,9.397,32.683,0,40.279,25.829,0,0,0,6.623,27.358,26.136,21.329,22.053,0,0,31.378,29.438,0,0,0,0,0,0,0,19.817,0,5.2,9.617,-21.485,-27.796,49.802,-3.717,421.69,1/3/2015
15,15,33.166,0,0,0,0,0,0,0,0,0,0,0,38.901,16.301,31.357,9.33,37.959,0,41.647,25.801,0,0,0,6.633,29.784,25.608,12.592,13.577,0,0,31.857,29.027,0,0,0,0,0,0,0,19.817,0,5.2,8.547,-13.55,-19.749,39.001,-13.404,424.82,1/3/2015
16,16,32.931,0,0,0,0,0,0,0,0,0,0,0,32.101,13.1,28.048,9.072,46.606,0,41.623,25.801,0,0,0,6.611,27.83,26.664,15.477,16.803,0,0,33.388,29.968,0,0,0,0,0,0,0,19.817,0,5.3,8.431,-21.119,-28.721,51.502,2.582,415.33,1/3/2015
17,17,37.973,0,0,0,0,0,0,0,0,0,0,0,31.101,15.801,37.871,8.496,37.472,0,42.883,25.745,0,0,0,6.65,24.753,31.416,10.883,11.95,0,0,30.787,29.958,0,0,0,0,0,0,0,19.817,0,5.5,7.489,-14.039,-20.609,47.501,-8.808,412.51,1/3/2015
18,18,24.915,0,0,0,0,0,0,0,0,0,0,0,38.601,16.201,40.077,9.405,36.578,0,41.32,25.857,0,0,0,6.667,25.966,27.72,15.887,16.995,0,0,31.508,30.268,0,0,0,0,0,0,0,19.817,0,5.8,34.672,-31.129,-30.589,56.902,-0.916,454.03,1/3/2015
19,19,39.493,0,0,0,0,0,11.499,32.752,0,20.791,0,0,38.501,16.401,39.972,48.727,41.937,0,43.686,25.773,0,0,0,6.621,29.02,32.472,9.338,10.364,0,0,29.858,29.258,0,0,0,0,0,5.2,5.2,19.817,0,5.8,32.777,11.963,10.382,17.401,-38.71,574.23,1/3/2015
20,20,39.36,0,0,0,0,0,11.463,31.309,0,20.262,0,0,37.401,16.301,39.919,49.787,38.596,0,43.815,25.885,0,0,0,6.616,27.74,25.608,13.741,14.78,0,0,29.248,29.108,0,0,0,0,0,5.2,5.2,19.817,0,5.84,31.033,8.911,0,20.701,-26.716,565.16,1/3/2015
21,21,39.669,0,0,0,0,0,6.314,31.132,0,0,0,0,39.501,16.401,39.605,32.126,48.504,0,43.828,25.912,0,0,0,0,30.368,26.796,11.444,12.442,0,0,35.907,34.057,0,0,0,0,0,0,0,19.817,0,5.85,33.592,8.667,0,29.201,-29.81,525.21,1/3/2015
22,22,29.874,0,0,0,0,0,0.154,15.725,0,0,0,0,36.401,16.401,39.499,9.643,46.375,0,44.013,25.885,0,0,0,0,29.604,27.984,7.698,8.75,0,0,32.748,31.798,0,0,0,0,0,0,0,19.817,0,5.85,30.666,2.075,-5.484,28.901,-25.306,458.7,1/3/2015
23,23,25.558,0,0,0,0,0,0,0,0,0,0,0,37.301,16.401,40.024,9.643,31.005,0,43.87,25.857,0,0,0,0,28.975,24.552,15.313,16.27,0,0,32.228,31.038,0,0,0,0,0,0,0,19.817,0,5.95,10.222,2.564,0,24.201,-25.819,413.09,1/3/2015
0,0,15.193,0,0,0,0,0,0,0,0,0,0,0,37.301,16.401,40.078,9.643,29.119,0,43.82,25.801,0,0,0,0,30.817,28.248,7.315,8.244,0,0,31.968,30.877,0,0,0,0,0,0,0,19.817,0,5.95,10.067,-6.47,-10.437,30.401,-18.018,395.2,2/3/2015
1,1,0,0,0,0,0,0,0,0,0,0,0,0,37.201,16.301,39.867,9.643,32.491,0,36.553,25.69,0,0,0,0,28.324,27.852,12.688,13.85,0,0,32.377,30.988,0,0,0,0,0,0,0,19.817,0,6.08,10.067,4.639,0,19.101,-20.215,376.27,2/3/2015
2,2,0,0,0,0,0,0,0,0,0,0,0,0,38.601,16.401,40.13,9.643,36.259,0,25.101,25.857,0,0,0,0,29.964,24.684,13.248,14.288,0,0,32.507,31.038,0,0,0,0,0,0,0,19.817,0,6,10.067,0,-7.837,21.101,-13.715,374.07,2/3/2015
3,3,0,0,0,0,0,0,0,0,0,0,0,0,39.401,16.401,38.081,9.643,29.067,0,25.291,25.69,0,0,0,0,30.188,26.268,12.086,13.399,0,0,31.947,30.548,0,0,0,0,0,0,0,19.817,0,6.1,8.639,0,-5.75,20.101,-16.114,364.34,2/3/2015
4,4,0,0,0,0,0,0,0,0,0,0,0,0,39.301,16.501,38.449,8.129,35.498,0,25.181,25.662,0,0,0,0,29.694,26.136,16.53,17.596,0,0,32.388,30.758,0,0,0,0,0,0,0,19.817,0,6,9.641,4.151,0,15.9,-19.117,376.36,2/3/2015
5,5,0,0,0,0,0,0,0,0,0,0,0,0,39.101,16.301,38.817,8.044,34.147,0,43.41,25.578,0,0,0,0,26.617,26.4,13.946,14.889,0,0,32.167,30.268,0,0,0,0,0,0,0,19.817,0,6.16,9.091,3.418,0,17.601,-24.702,388.45,2/3/2015
6,6,39.465,0,0,0,0,0,0,0,0,0,0,0,38.601,14.3,40.392,8.044,27.276,0,44.06,25.606,0,0,0,0,29.874,29.436,11.512,12.291,0,0,31.777,30.078,0,0,0,0,0,0,0,19.817,0,6.2,7.493,-7.691,-11.518,38.701,-17.817,414.56,2/3/2015
7,7,25.152,0,0,0,0,0,0,0,0,0,0,0,39.601,16.301,39.866,13.827,30.457,0,44.01,25.745,0,0,0,0,29.11,33.66,7.246,8.108,0,0,31.678,29.938,0,0,0,0,0,0,0,19.817,0,6.16,20.112,-17.579,-21.781,50.302,-3.9,413.77,2/3/2015
8,8,39.134,0,0,0,0,0,0,24.209,0,0,0,0,39.301,14.3,39.499,13.239,37.883,0,44.02,25.829,0,0,0,0,27.291,29.172,7.93,8.942,0,0,31.968,29.708,0,0,0,0,0,0,0,19.817,0,5.85,35.599,-14.771,-19.877,44.401,-10.309,474.25,2/3/2015
9,9,37.645,0,0,0,0,0,10.393,29.777,0,15.419,0,0,37.101,16.301,40.077,37.1,23.346,0,41.387,25.773,0,0,0,0,36.545,30.624,12.92,13.891,0,0,36.727,26.288,0,0,0,0,0,0,5.2,19.873,0,5.77,31.069,-10.254,-12.799,44.501,-12.104,523.89,2/3/2015
10,10,20.223,0,0,0,0,0,10.071,29.748,0,39.745,0,0,37.101,16.401,40.182,40.872,26.264,0,40.87,25.69,0,0,0,0,26.437,30.36,8.86,10.2,0,0,35.228,32.148,0,0,0,0,0,5.2,5.2,19.001,0,5.52,32.738,-23.438,-27.705,48.701,-2.911,543.42,2/3/2015
11,11,20.054,0,0,1.184,0,0,10.02,30.543,0,37.714,0,0,36.401,14.3,39.395,43.727,40.918,0,41.88,25.467,0,0,0,0,28.234,31.548,9.325,10.323,0,0,34.418,31.848,0,0,0,0,0,5.2,5.2,19.817,0,5.45,36.565,-21.729,-22.001,43.801,-5.402,564.87,2/3/2015
12,12,11.432,0,0,14.905,0,0,10.056,29.482,0,37.24,0,0,37.501,16.401,38.975,37.562,39.76,1.595,41.915,25.885,0,0,6.645,0,31.851,24.552,7.465,8.49,0,0,35.397,32.608,0,0,0,0,0,5.2,5.2,19.836,0,5.37,30.806,-14.527,-26.597,43.401,-2.6,556.5,2/3/2015
13,13,10.025,0,0,10.071,0,0,9.866,29.041,0,37.185,0,0,38.801,16.301,36.19,37.873,52.762,5.75,41.605,25.745,0,0,6.658,0,30.076,21.648,7.123,8.08,0,0,34.827,32.117,0,0,0,0,0,5.2,5.2,19.836,0,5.3,35.186,-6.104,-20.518,47.401,1.886,539.83,2/3/2015
14,14,20.119,0,0,15.113,0,0,9.837,29.306,20.448,37.881,0,0,32.301,14,39.341,41.135,30.518,0,40.986,25.718,0,0,6.652,0,29.515,27.588,9.789,10.815,0,0,34.198,31.978,0,0,0,0,0,5.2,5.2,19.836,0,5.12,30.793,-11.353,-13.907,42.401,-8.606,564.89,2/3/2015
15,15,10.057,0,0,14.844,0,0,9.595,28.893,20.626,37.24,0,0,38.801,16.001,39.815,37.179,35.835,0,41.6,25.69,0,0,6.61,0,30.435,26.004,10.131,11.225,0,0,33.367,31.398,0,0,0,0,0,5.2,5.2,19.78,0,5.5,32.308,-35.768,-39.982,56.202,6.098,586.81,2/3/2015
16,16,9.913,0,0,0,0,0,8.43,28.893,0,38.382,0,0,39.501,16.301,39.342,48.698,35.787,0,41.537,25.801,0,0,6.63,0,29.717,33.264,14.752,15.819,0,0,34.508,32.698,0,0,0,0,0,0,5.2,19.724,0,5.37,36.501,-22.706,-26.826,43.001,-1.813,575.11,2/3/2015
17,17,10.306,0,0,0,0,0,5.427,28.893,0,0,0,0,39.501,16.401,39.395,43.949,47.378,14.115,43.596,25.718,0,0,6.591,0,29.492,25.872,6.221,7.397,0,0,34.208,32.467,0,0,0,0,0,0,5.2,19.65,0,5.55,35.058,-28.809,-31.037,55.902,2.289,524.07,2/3/2015
18,18,0,0,0,0,0,0,0,28.923,0,0,0,0,39.401,16.401,39.815,45.509,47.175,14.669,30.396,25.773,0,0,6.645,0,29.627,24.816,8.627,9.543,0,0,30.798,30.168,0,0,0,0,0,0,0,20.411,0,5.5,35.838,-22.828,-28.831,45.801,1.593,494.33,2/3/2015
19,19,24.661,0,0,8.484,0,0,10.027,29.099,2.498,38.131,0,0,38.801,16.401,39.552,45.927,45.363,12.719,43.9,26.024,0,0,6.616,0,29.29,27.456,8.86,9.557,0,0,34.657,30.478,0,0,0,0,0,5.2,5.2,20.04,0,5.6,31.971,-14.893,-17.762,24.801,-17.817,622.19,2/3/2015
20,20,25.007,0,0,0,0,0,9.947,29.423,0,37.491,0,0,37.201,16.301,40.13,47.924,44.493,13.052,43.93,25.718,0,0,6.621,0,27.605,30.096,19.114,20.208,0,0,31.508,29.778,0,0,0,0,0,5.2,5.2,20.04,0,5.7,31.953,5.249,-6.839,24.501,-23.109,603.84,2/3/2015
21,21,24.962,0,0,0,0,0,9.859,30.661,0,0,0,0,38.701,16.301,39.447,48.898,42.494,12.611,44.07,25.801,0,0,6.635,0,25.224,18.744,16.694,17.801,0,0,30.588,29.098,0,0,0,0,0,0,5.2,20.04,0,5.7,33.685,0,-3.214,28.301,-23.804,541.92,2/3/2015
22,22,24.905,0,0,0,0,0,0,17.021,0,0,0,0,39.501,16.401,40.445,8,42.769,11.854,43.778,25.885,0,0,0,0,30.615,29.304,9.817,11.198,0,0,30.508,29.178,0,0,0,0,0,0,0,20.04,0,5.9,32.338,-8.423,-16.086,39.801,-14.118,468.31,2/3/2015
23,23,25.332,0,0,0,0,0,0,0,0,0,0,0,38.301,16.301,39.814,8.843,41.151,0,43.85,25.829,0,0,0,0,29.919,27.192,15.45,16.448,0,0,30.948,28.978,0,0,0,0,0,0,0,20.04,0,5.9,25.386,-22.706,-27.1,53.502,-4.614,440.6,2/3/2015
0,0,25.241,0,0,0,0,0,0,0,0,0,0,0,39.101,16.301,39.132,8.843,38.445,0,43.974,25.857,0,0,0,0,28.414,26.796,12.688,13.686,0,0,31.857,29.258,0,0,0,0,0,0,0,20.04,0,6,9.392,-15.381,-19.575,43.201,-10.804,417.59,3/3/2015
1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.501,16.401,40.13,8.843,47.683,0,43.865,25.829,0,0,0,0,26.864,29.832,13.481,14.588,0,0,30.368,29.088,0,0,0,0,0,0,0,20.04,0,6,10.025,0,-6.455,26.601,-16.205,398.61,3/3/2015
2,2,0,0,0,0,0,0,0,0,0,0,0,0,39.601,16.301,38.922,8.843,32.115,0,43.938,25.912,0,0,0,0,16.375,30.492,20.577,21.452,0,0,32.547,30.998,0,0,0,0,0,0,0,20.04,0,6.1,10.139,9.766,4.871,14.7,-27.302,392.32,3/3/2015
3,3,0,0,0,0,0,0,0,0,0,0,0,0,39.401,16.301,36.611,8.843,32.836,0,43.875,25.773,0,0,0,0,28.683,32.736,11.95,13.153,0,0,30.638,29.719,0,0,0,0,0,0,0,20.04,0,6.2,9.752,8.789,0,11.6,-25.709,391.83,3/3/2015
4,4,9.822,0,0,0,0,0,0,0,0,0,0,0,39.301,16.401,37.976,8.843,33.195,0,44.01,25.745,0,0,0,0,27.313,30.36,12.141,13.18,0,0,30.978,28.408,0,0,0,0,0,0,0,20.819,0,6.3,10.129,8.423,0,19.001,-26.917,394.43,3/3/2015
5,5,20.257,0,0,0,0,0,0,0,0,0,0,0,39.501,16.401,39.92,8.843,33.203,0,43.907,25.801,0,0,0,0,28.279,28.512,19.004,20.208,0,0,33.528,32.068,0,0,0,0,0,0,0,20.689,0,6.3,10.129,14.161,4.971,18.201,-31.404,420.62,3/3/2015
6,6,39.464,0,0,0,0,0,0,0,0,0,0,0,39.401,14.4,39.71,8.843,31.971,0,44.12,25.745,0,0,0,0,31.087,31.416,9.858,10.938,0,0,30.877,30.028,0,0,0,0,0,0,0,19.873,0,6.2,28.241,-8.423,-13.074,40.301,-17.304,440.67,3/3/2015
7,7,39.71,0,0,0,0,0,0,0,0,0,0,0,38.101,16.401,39.867,8.843,32.336,0,43.49,25.718,0,0,0,0,30.323,29.832,10.282,11.321,0,0,33.417,31.298,0,0,0,0,0,0,0,20.726,0,6.2,27.906,-18.555,-22.477,52.202,-10.108,444.73,3/3/2015
8,8,39.4,0,0,0,0,0,0,28.687,0,0,0,0,39.201,14.2,38.449,15.479,38.261,2.65,43.97,25.662,0,0,0,0,28.459,30.888,11.991,13.221,0,0,33.268,31.338,0,0,0,0,0,0,0,19.854,0,5.93,34.883,-33.692,-38.636,68.402,7.398,492.32,3/3/2015
9,9,37.616,0,0,0,0,0,8.775,30.366,0,2.95,0,0,37.401,16.301,40.288,31.956,42.154,12.304,39.778,25.551,0,0,0,0,28.571,29.832,16.051,17.145,0,0,32.857,30.798,0,0,0,0,0,0,0,19.854,0,5.77,32.435,-35.768,-43.196,59.602,7.782,550.36,3/3/2015
10,10,19.987,0,0,0,0,0,10.313,28.334,1.982,38.354,0,0,34.701,16.201,40.077,33.094,39.444,10.423,41.97,25.467,0,0,0,0,27.313,30.888,12.004,12.975,0,0,32.417,30.928,0,0,0,0,0,5.2,5.2,19.947,0,5.7,30.797,-31.129,-19.337,59.502,1.794,542.89,3/3/2015
11,11,20.01,0,0,5.908,0,0,10.262,28.127,10.941,37.101,0,0,36.601,16.401,38.922,34.504,48.079,15.06,41.85,25.885,0,0,0,0,28.796,27.192,13.795,14.698,0,0,32.467,30.718,0,0,0,0,0,5.2,5.2,19.947,0,5.53,33.767,-18.555,-29.975,49.802,2.692,583.03,3/3/2015
12,12,10.154,12.073,0,10.083,0,0,10.086,27.892,18.756,37.046,0,0,28.001,15.801,32.303,36.619,36.764,8.738,41.027,25.857,0,0,6.646,0,27.785,27.456,12.674,13.836,0,0,31.468,28.429,0,0,0,0,0,5.2,5.2,20.355,0,5.2,32.476,-25.636,-31.074,50.902,8.789,564.97,3/3/2015
13,13,0,0,0,0,0,0,9.947,27.715,13.681,36.489,0,0,33.601,15.501,36.19,49.298,39.906,10.122,40.741,25.885,0,0,6.625,0,27.83,29.568,11.868,13.03,0,0,32.738,31.058,0,0,0,0,0,5.2,5.2,19.557,0,5.21,30.782,-23.194,-32.347,46.801,12.891,553.62,3/3/2015
14,14,19.288,4.146,0,10.34,0,0,10.034,29.423,14.615,36.489,0,0,34.601,13.9,35.192,41.069,43.117,12.307,35.735,25.968,0,0,6.653,0,28.683,29.436,11.116,12.278,0,0,32.158,30.678,0,0,0,0,0,5.2,5.2,20.077,0,5.29,30.695,-17.579,-24.482,43.501,-0.916,583.2,3/3/2015
15,15,19.887,11.989,0,10.108,0,0,9.895,30.396,20.416,35.877,0,0,36.501,16.401,33.827,40.401,35.408,8.451,37.38,25.829,0,0,6.603,0,30.009,32.076,8.012,8.996,0,0,31.978,30.508,0,0,0,0,0,5.2,5.2,19.65,0,5.21,31.619,-22.34,-33.079,50.902,2.087,590.29,3/3/2015
16,16,20.198,0,0,0,0,0,9.91,31.81,0,35.877,0,0,37.401,16.401,37.924,43.136,40.368,11.03,43.55,25.94,0,0,6.636,0,22.641,30.888,12.77,13.918,0,0,32.158,30.378,0,0,0,0,0,5.2,5.2,19.798,0,5.6,33.851,-31.495,-34.004,66.402,7.892,563.81,3/3/2015
17,17,19.68,0,0,0,0,0,9.698,32.134,0,2.477,0,0,35.701,16.401,35.927,44.971,44.818,13.098,42.996,25.857,0,0,6.615,0,22.978,28.644,7.369,8.176,0,0,31.468,29.027,0,0,0,0,0,5.2,5.2,19.539,0,5.77,30.742,-15.259,-21.772,43.601,-5.2,523.14,3/3/2015
18,18,20.074,0,0,0,0,0,0,32.222,0,4.036,0,0,35.801,16.201,27.103,34.377,42,8.607,37.871,25.773,0,0,6.638,0,22.866,31.548,13.631,14.684,0,0,31.437,29.858,0,0,0,0,0,5.2,5.2,20.374,0,5.84,36.355,-10.254,-20.847,41.201,-9.815,507.42,3/3/2015
19,19,35.25,0,0,0,0,0,10.144,32.369,22.124,38.827,0,0,39.001,16.301,39.605,44.446,40.513,11.036,43.788,25.634,0,0,6.598,0,30.031,26.928,12.989,14.096,0,0,30.988,29.858,0,0,0,0,0,5.2,5.2,20.132,0,5.8,35.512,-5.86,-19.739,40.001,-16.901,624.88,3/3/2015
20,20,25.173,0,0,0,0,0,10.159,32.517,20.481,38.827,0,0,34.101,16.501,38.764,48.141,40.34,10.945,43.5,25.551,0,0,6.616,0,31.109,28.776,12.948,13.727,0,0,28.968,29.008,0,0,0,0,0,5.2,5.2,20.132,0,5.8,34.366,8.545,0,22.201,-24.519,600.64,3/3/2015
21,21,25.07,0,0,0,0,0,10.342,32.841,2.707,15.614,0,0,36.001,16.301,37.661,46.531,36.808,8.938,43.802,25.745,0,0,0,0,31.401,29.964,10.733,11.895,0,0,28.767,28.288,0,0,0,0,0,0,5.2,20.132,0,5.9,34.139,10.62,4.614,17.601,-32.704,544.65,3/3/2015
22,22,25.121,0,0,0,0,0,4.688,32.222,0,0,0,0,24.401,14.2,31.883,8.028,46.374,13.443,39.859,25.634,0,0,0,0,27.336,28.908,17.282,18.663,0,0,28.337,28.448,0,0,0,0,0,0,0,20.132,0,6,36.097,-10.743,-19.227,38.701,-7.709,476.03,3/3/2015
23,23,25.042,0,0,0,0,0,0,0,0,0,0,0,34.301,15.901,36.977,7.498,42.318,12.263,42.914,25.996,0,0,0,0,28.549,30.096,14.233,15.422,0,0,31.748,30.178,0,0,0,0,0,0,0,20.132,0,6.1,22.784,-9.522,-16.196,46.501,-8.112,429.78,3/3/2015
0,0,14.99,0,0,0,0,0,0,0,0,0,0,0,37.401,16.401,39.866,9.044,35.07,0,43.386,25.885,0,0,0,0,26.752,30.888,9.489,10.582,0,0,32.708,31.758,0,0,0,0,0,0,0,20.132,0,6.1,7.505,-17.212,-20.133,42.901,-9.009,401.42,4/3/2015
1,1,15.402,0,0,0,0,0,0,0,0,0,0,0,33.101,15.901,35.928,7.684,43.078,0,43.012,25.606,0,0,0,0,25.494,31.416,13.221,14.164,0,0,31.517,30.308,0,0,0,0,0,0,0,20.132,0,6.16,7.563,0,-7.627,27.301,-16.608,396.62,4/3/2015
2,2,15.014,0,0,0,0,0,0,0,0,0,0,0,39.401,16.401,39.026,7.684,33.551,0,43.95,25.634,0,0,0,0,31.042,20.196,8.723,9.789,0,0,32.467,30.057,0,0,0,0,0,0,0,20.132,0,6.23,7.548,-5.493,-11.417,34.801,-21.809,390.76,4/3/2015
3,3,5.292,0,0,0,0,0,0,0,0,0,0,0,38.801,16.401,39.552,7.684,33.834,0,44.11,25.801,0,0,0,0,30.278,29.436,8.422,9.448,0,0,32.348,30.057,0,0,0,0,0,0,0,20.132,0,6.3,10.103,2.564,0,24.501,-19.813,380.74,4/3/2015
4,4,5.298,0,0,0,0,0,0,0,0,0,0,0,38.801,16.401,39.027,7.711,30.043,0,43.654,25.718,0,0,0,0,31.559,29.172,8.135,9.16,0,0,32.218,29.678,0,0,0,0,0,0,0,20.132,0,6.2,10.103,1.587,0,18.001,-24.317,387.74,4/3/2015
5,5,25.236,0,0,0,0,0,0,0,0,0,0,0,39.501,16.301,39.026,7.711,37.97,0,43.79,25.578,0,0,0,0,29.717,28.908,11.567,12.579,0,0,32.507,30.048,0,0,0,0,0,0,0,20.132,0,6.2,10.103,3.418,0,23.201,-25.709,415.98,4/3/2015
6,6,25.122,0,0,0,0,0,0,0,0,0,0,0,39.401,16.401,37.556,7.711,33.632,0,44.03,25.745,0,0,0,0,30.48,32.604,10.897,11.909,0,0,32.417,30.118,0,0,0,0,0,0,0,20.132,0,6.2,32.061,1.709,-3.342,25.501,-26.112,438.66,4/3/2015
7,7,25.115,0,0,0,0,0,0,0,0,0,0,0,37.301,16.301,36.663,7.717,35.639,0,43.965,26.079,0,0,0,0,25.157,33.264,15.559,16.626,0,0,32.637,30.858,0,0,0,0,0,0,0,20.188,0,6.2,32.923,9.156,3.964,19.501,-31.513,441.1,4/3/2015
8,8,25.159,0,0,0,0,0,0,0,0,0,0,0,38.701,14.2,38.396,41.308,44.535,12.802,43.364,26.052,0,0,0,0,30.93,21.516,10.733,12.018,0,0,31.947,30.928,0,0,0,0,0,0,5.2,19.39,0,6,38.979,10.132,-6.702,24.401,-22.907,487.25,4/3/2015
9,9,24.949,0,0,0,0,0,8.863,0,0,35.932,0,0,36.701,16.101,39.92,42.535,42.188,12.182,39.384,25.912,0,0,0,0,30.48,32.868,11.157,12.155,0,0,32.238,30.378,0,0,0,0,0,5.2,5.2,19.39,0,5.963,37.061,6.714,0,20.901,-25.306,544.46,4/3/2015
10,10,25.214,0,0,15.223,0,0,8.863,0,0,35.932,0,0,38.801,16.301,38.029,41.995,42.687,12.358,39.7,26.079,0,0,0,0,27.201,31.416,11.608,12.893,0,0,31.768,30.088,0,0,0,0,0,5.2,5.2,19.464,0,5.65,37.823,0,-8.213,24.701,-18.513,561.51,4/3/2015
11,11,24.607,0,0,15.247,0,0,8.738,0,2.159,37.213,0,0,38.201,16.301,34.142,38.855,42.582,12.097,38.309,25.94,0,0,6.658,0,30.503,28.512,13.741,14.616,0,0,31.177,30.357,0,0,0,0,0,5.2,5.2,19.464,0,5.6,38.748,8.301,7.379,20.201,-33.308,561.61,4/3/2015
12,12,24.892,0,0,15.54,0,0,8.965,0,21.045,37.213,0,0,38.701,16.201,31.2,38.508,43.679,12.841,40.078,25.801,0,0,6.638,0,25.382,31.416,11.17,12.223,0,0,31.368,30.568,0,0,0,0,0,5.2,5.2,19.464,0,5.45,37.908,21.851,7.92,13.4,-34.114,567.6,4/3/2015
