,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
21,21,0,0,0,0,0,10.738,32.546,10.603,36.823,0,26.101,17.601,39.66,50.616,16.132,0,0,26.024,0,30.346,24.948,6.672,7.233,15.477,14.725,0.958,38.997,0,0,0,0,0,0,21.7,6.15,48.465,-18.189,16.401,0.897,483.406,1/5/2012
22,22,0,0,0,0,0,10.818,0,0,0,0,25.401,17.401,36.761,51.06,16.576,0,0,25.968,0,27.942,26.004,22.833,23.311,14.862,14.11,1.019,39.278,0,0,0,0,0,0,21.8,6.23,48.465,-6.104,11.7,0.787,423.456,1/5/2012
23,23,0,0,0,0,0,10.994,0,0,0,0,16.301,14.8,0.211,51.8,16.502,0,0,25.578,0,27.471,21.648,23.831,24.473,19.975,19.948,0.87,38.307,0,0,0,0,0,0,21.7,6.23,48.465,-6.958,5.1,0,390.962,1/5/2012
0,00,0,0,0,0,0,10.716,0,0,0,0,17.901,12.8,0,51.726,16.576,0,0,25.467,0,28.302,22.44,17.924,18.936,24.829,0,0.422,38.747,0,0,0,0,0,0,22,6,48.465,-8.179,4.8,2.289,364.341,2/5/2012
1,01,0,0,0,0,0,10.972,0,0,0,0,14.8,12.2,0,51.874,16.576,0,0,25.411,0,26.011,20.724,16.557,17.104,16.27,0,0.826,38.827,0,0,0,0,0,0,21.7,6.07,48.465,-2.686,2.9,0.989,343.184,2/5/2012
2,02,0,0,0,0,0,10.723,0,0,0,0,9.1,8.1,0,51.948,16.576,0,0,25.801,0,29.155,21.78,23.817,24.268,0,0,0.818,37.638,0,0,0,0,0,0,22,6.23,48.465,-11.231,3.7,4.193,339.757,2/5/2012
3,03,0,0,0,0,0,10.826,0,0,0,0,10.8,9.4,0,53.058,16.798,0,0,25.801,0,28.347,19.008,20.59,21.137,0,0,0.923,38.237,0,0,0,0,0,0,22,6.23,50.753,-16.114,7.9,7.782,334.34,2/5/2012
4,04,0,0,0,0,0,10.928,0,0,0,0,18.701,14.3,0,52.984,16.576,0,0,25.356,0,28.189,20.064,17.104,17.788,0,0,0.932,38.468,0,0,0,0,0,0,22,6.23,50.876,-12.574,5.1,-.311,348.281,2/5/2012
5,05,0,0,0,0,0,10.979,0,0,0,0,17.401,12.7,0,49.654,0,0,0,25.745,0,25.876,17.292,23.817,24.487,21.329,20.673,1.107,39.437,0,0,0,0,0,0,22,6.23,48.22,-16.602,12.2,5.896,365.453,2/5/2012
6,06,0,0,0,0,0,10.818,31.78,0,0,0,24.701,15,12.2,49.062,0,0,0,25.411,0,27.605,19.14,16.092,17.036,0,15.463,0.923,37.997,0,0,0,0,0,0,22,0,40.32,-15.137,17.901,5.292,357.492,2/5/2012
7,07,0,0,0,0,0,10.84,32.104,0,0,0,23.401,14.7,33.404,49.284,0,0,0,25.829,0,27.223,23.76,10.815,11.827,0,14.889,1.019,38.508,0,0,0,0,0,0,22,0,38.518,-20.997,15.1,5.988,378.03,2/5/2012
8,08,0,0,0,0,0,10.869,30.337,21.802,38.576,0,17.201,14.6,40.187,49.432,0,0,0,25.885,0,27.201,18.612,18.157,18.963,15.696,15.491,0.949,39.027,0,0,0,0,0,0,0,0,38.407,-9.888,10.1,6.995,434.186,2/5/2012
9,09,0,7.984,0,0,0,9.58,29.099,24.67,38.66,0,16.801,9.8,39.313,51.208,16.872,0,0,25.94,0,25.584,18.216,23.544,24.186,17.022,16.844,1.002,39.257,0,0,0,5.2,0,0,21.8,0,38.534,-1.587,6.3,3.186,493.217,2/5/2012
10,10,0,18.812,16.736,18.543,0,9.449,30.631,24.428,39.189,0,12.4,8.4,42.414,50.468,13.024,0,0,25.495,0,25.157,19.14,22.819,23.393,15.956,16.489,1.072,38.978,0,0,0,5.2,0,0,21.8,0,28.978,-7.813,3.2,6.299,527.285,2/5/2012
11,11,0,17.627,16.541,18.287,0,7.676,29.748,23.993,36.433,0,13.5,12.7,29.495,51.726,17.094,0,0,26.107,0,28.077,18.744,22.272,22.792,17.501,16.188,0.905,38.978,0,0,0,5.2,0,0,21.8,0,48.654,-21.485,14.8,8.094,540.629,2/5/2012
12,12,0,18.665,14.869,18.409,0,8.775,32.399,23.22,36.378,0,6.8,6.9,43.938,51.578,16.354,0,0,26.024,0,33.648,15.444,17.965,18.895,15.149,14.315,0,38.198,0,0,0,5.2,0,0,21.7,0,48.881,-17.335,5.8,12.891,532.348,2/5/2012
13,13,0,18.702,0,18.567,0,8.738,30.985,24.235,36.851,0,2.9,2.7,44.172,51.356,16.872,0,0,26.024,0,26.662,15.576,22.86,23.325,15.436,14.698,0.993,38.907,0,0,0,5.2,0,0,21.9,4.7,48.881,-12.696,3.6,7.086,523.25,2/5/2012
14,14,0,18.567,16.785,18.531,0,8.95,31.162,24.219,36.851,0,4,3.1,44.539,51.504,16.798,0,0,25.662,0,25.179,15.708,21.712,22.258,15.026,14.834,0.976,38.938,0,0,0,5.2,0,0,21.9,5.45,48.881,-6.714,-1.1,4.083,540.461,2/5/2012
15,15,0,18.36,16.065,18.336,0,8.694,30.366,23.864,36.628,0,1.9,1.6,44.164,51.134,16.428,0,0,25.662,0,27.515,19.14,22.942,23.27,15.204,15.956,0,38.537,0,0,0,5.2,0,0,21.6,5.5,48.985,-24.415,9.6,14.594,537.221,2/5/2012
16,16,0,18.262,15.723,18.201,0,9.551,30.543,23.977,36.35,0,0,1.5,47.574,50.838,16.28,0,0,25.662,0,29.155,18.612,12.264,13.016,14.766,15.108,0.993,38.508,0,0,0,5.2,0,0,21.9,5.35,48.915,-12.085,1.1,7.599,521.634,2/5/2012
17,17,0,18.47,0,8.936,0,8.848,31.338,24.122,38.632,0,0.2,0.4,43.469,51.356,16.946,0,0,25.133,0,29.357,20.328,11.471,12.579,14.916,14.561,0.879,38.848,0,0,0,5.2,0,0,21.9,5.59,38.744,-9.888,0.2,13.092,478.829,2/5/2012
18,18,0,18.458,0,0,0,8.819,32.016,24.203,40.246,0,0,0.6,39.135,50.912,16.28,0,0,25.968,0,30.862,17.688,16.202,16.639,0,14.889,0.949,37.927,0,0,0,5.2,0,0,22.7,5.6,48.687,0,-.6,9.888,464.692,2/5/2012
19,19,17.914,18.531,16.431,18.262,0,9.156,32.605,24.01,40.135,0,16.401,13.2,21.637,51.43,16.872,0,0,25.495,0,27.942,18.348,14.766,15.45,15.778,18.266,0.835,38.267,0,0,0,5.2,0,0,22.4,5.5,48.565,-9.888,-2.3,-3.607,569.211,2/5/2012
20,20,0,16.98,0,4.798,0,9.251,33.017,24.267,40.246,0,35.101,22.301,42.431,52.096,17.168,0,0,25.773,0,30.817,21.648,20.413,21.014,15.108,15.901,0.888,38.797,0,0,0,5.2,0,0,22.4,5.67,48.354,-10.132,12.9,2.985,563.886,2/5/2012
21,21,0,0,0,0,0,9.258,32.9,0,40.441,0,38.101,22.601,43.415,52.17,16.946,0,0,25.328,0,30.368,20.196,20.891,21.329,15.163,16.147,0.905,38.508,0,0,0,0,0,0,22.4,5.76,48.584,16.846,6.3,-8.606,506.871,2/5/2012
22,22,0,0,0,0,0,9.053,32.487,0,0,0,30.101,17.401,37.771,52.096,17.02,0,0,25.69,0,26.213,18.48,21.028,21.52,14.397,14.438,0.923,38.867,0,0,0,0,0,0,22.2,5.9,48.584,0,5.5,-2.911,451.58,2/5/2012
23,23,0,0,0,0,0,9.375,33.165,0,0,0,19.001,12.3,11.402,50.69,0,0,0,25.578,0,29.986,17.028,23.749,24.446,16.981,18.608,1.011,38.857,0,0,0,0,0,0,21.4,5.7,48.584,-13.428,9.4,2.582,409.307,2/5/2012
0,00,0,0,0,0,0,9.229,32.693,0,0,0,19.901,15.501,0,49.802,0,0,0,25.523,0,31.401,18.348,19.715,20.686,0,23.968,0.976,38.588,0,0,0,0,0,0,20.5,5.9,48.584,5.493,0,-4.816,380.638,3/5/2012
1,01,0,0,0,0,0,9.39,0,0,0,0,29.201,18.801,0,52.54,17.242,0,0,25.495,0,30.413,22.176,14.711,15.573,0,19.565,0.993,38.787,0,0,0,0,0,0,22,6.2,48.584,4.883,4.3,-6.317,368.805,3/5/2012
2,02,0,0,0,0,0,9.683,0,0,0,0,24.401,18.501,0,50.912,16.502,0,0,25.439,0,29.537,24.948,23.216,24.145,0,0,1.019,38.567,0,0,0,0,0,0,22.2,6.2,48.584,-7.08,15.5,4.395,351.039,3/5/2012
3,03,0,0,0,0,0,9.221,0,0,0,0,22.501,15.201,0,49.876,16.428,0,0,25.829,0,29.178,18.744,22.723,22.819,0,0,1.037,38.198,0,0,0,0,0,0,22.2,6.2,48.584,-19.044,11.9,3.186,352.697,3/5/2012
4,04,0,0,0,0,0,9.302,0,0,0,0,35.901,22.301,0,50.838,16.798,0,0,25.69,0,29.2,23.628,15.436,16.024,0,0,1.028,38.927,0,0,0,0,0,0,22.1,6.2,48.584,-28.809,25.301,8.588,356.877,3/5/2012
5,05,0,0,0,0,0,9.412,0,0,0,0,36.001,22.201,0,51.134,16.354,0,0,25.328,0,29.312,20.724,17.145,17.801,0,25,0.852,39.177,0,0,0,0,0,0,21.9,6.3,48.584,-12.452,16.101,-1.117,384.693,3/5/2012
6,06,0,0,0,0,0,8.196,33.283,0,0,0,29.601,20.701,0,44.548,14.726,0,0,25.885,0,29.245,20.328,7.274,8.053,0,15,0.888,38.707,0,0,0,0,0,0,21.6,6.3,48.584,4.761,0.5,-10.218,377.876,3/5/2012
7,07,0,0,0,0,0,7.83,33.783,0,0,0,22.701,14.7,0,51.948,16.576,0,0,25.857,0,25.584,21.12,22.354,22.614,0,15,1.143,38.517,0,0,0,0,0,0,21.6,6.15,48.584,4.883,1,-5.109,395.287,3/5/2012
8,08,0,0,0,0,0,7.654,31.486,0,12.33,0,20.301,14.1,47.969,51.652,16.428,0,0,25.94,0,26.887,19.404,14.438,15.122,15,15,1.011,38.078,0,0,0,0,0,0,21.5,5.92,48.584,-20.508,18.001,8.094,443.217,3/5/2012
9,09,0,0,0,0,0,7.676,31.603,22.495,38.409,0,17.101,13.3,48.981,50.986,16.502,0,0,25.94,0,25.09,18.216,19.647,20.03,18,18,1.046,38.468,0,0,0,0,0,0,21.4,5.84,48.584,3.296,1.7,1.886,500.432,3/5/2012
10,10,7.381,18.738,0,0,0,9.368,30.484,22.946,38.549,0,14,10.8,49.36,51.504,16.65,0,0,25.411,0,29.267,16.104,19.114,19.962,18,18,1.028,38.347,0,0,0,5.2,0,0,21.6,5.84,48.584,-5.737,2.5,4.395,535.141,3/5/2012
11,11,18.278,18.677,0,18.421,0,9.324,30.955,23.446,38.688,0,8.2,7.7,48.535,51.948,16.428,0,0,25.773,0,30.121,19.404,15.477,16.079,15,15,1.046,39.097,0,0,0,5.2,0,0,21.6,5.76,48.788,-11.597,0,5.786,554.756,3/5/2012
12,12,16.765,18.433,0,18.433,0,9.126,31.603,22.849,36.851,0,2.1,2.1,48.449,51.356,16.28,0,0,25.3,0,26.931,22.836,20.741,21.507,15,15,1.151,38.817,0,0,0,5.2,0,0,21.4,5.5,48.788,-20.02,7.4,16.187,538.949,3/5/2012
13,13,17.381,18.531,0,18.274,0,10.335,31.309,22.543,36.628,0,2.2,2.1,47.996,51.652,15.91,0,0,25.3,0,30.817,18.216,15.6,16.42,15,15,0.879,39.058,0,0,0,5.2,0,0,21.6,5.29,48.694,-14.283,10.2,9.082,526.934,3/5/2012
14,14,16.555,18.458,0,18.36,0,0,30.896,21.415,23.073,0,1.2,1.7,0,50.468,16.502,0,0,25.69,0,0,15.972,16.215,16.885,22.012,15.34,1.134,27.739,0,0,0,5.2,0,0,21.6,5.13,48.468,-34.181,24.901,0,429.292,3/5/2012
15,15,18.165,18.738,0,18.458,0,10.511,31.456,23.848,23.491,20.04,4.3,3.8,35.746,51.134,16.428,0,0,25.217,0,0,16.104,21.985,22.614,23.94,23.817,0.747,38.678,0,0,0,5.2,0,0,21.5,5.29,48.468,0,1.4,0,540.191,3/5/2012
16,16,17.956,18.58,0,18.348,0,10.349,31.162,23.478,36.155,0,14.6,10.5,38.795,50.69,16.65,0,0,24.938,0,22.911,14.916,10.022,10.692,22.559,15.081,1.019,39.058,0,0,0,5.2,0,0,21.6,5.44,48.772,-22.217,31.201,0,520.487,3/5/2012
17,17,0,0.879,0,0,0,10.54,31.338,23.655,38.242,0,11.3,9.9,38.985,51.652,16.946,0,0,25.161,0,29.088,12.144,23.325,23.626,0,22.3,0.852,37.988,0,0,0,5.2,0,0,21.7,5.28,48.694,-6.226,1.1,4.486,489.435,3/5/2012
18,18,0,0,0,0,0,10.342,32.458,24.155,40.386,0,21.301,17.701,41.29,50.912,16.946,0,0,25.217,0,27.448,13.068,9.748,10.405,0,15.354,0.923,38.967,0,0,0,5.2,0,0,21.6,5.5,48.694,-8.179,11.9,3.79,470.104,3/5/2012
19,19,18.376,18.641,0,18.592,0,10.935,33.283,24.622,40.914,0,31.701,19.001,41.918,52.17,16.946,0,0,25.217,0,27.583,19.536,12.784,13.221,15.313,14.944,0.967,39.027,0,0,0,5.2,0,0,21.6,5.76,48.694,20.508,-7.4,-13.514,577.351,3/5/2012
20,20,18.376,18.812,0,0,0,10.826,32.752,24.283,40.079,0,26.901,17.601,42.028,51.134,16.798,0,0,25.634,0,28.144,21.912,19.688,19.852,16.543,16.803,1.134,38.177,0,0,0,5.2,0,0,21.5,5.67,48.812,-1.343,4.9,-5.017,570.119,3/5/2012
21,21,0,7.825,0,0,0,10.862,32.546,24.155,40.33,0,21.601,16.401,41.832,52.022,17.168,0,0,25.996,0,27.268,20.196,17.801,18.321,15.573,15.874,0,38.567,0,0,0,0,0,0,21.5,5.76,48.812,6.836,-.6,-5.713,519.887,3/5/2012
22,22,0,0,0,0,0,10.672,32.369,0,0,0,19.801,14.2,41.575,51.578,17.02,0,0,25.968,0,34.142,21.12,22.778,23.339,15.504,14.999,0,38.537,0,0,0,0,0,0,21.5,5.97,48.812,-5.127,8.3,3.589,453.122,3/5/2012
23,23,0,0,0,0,0,10.65,17.581,0,0,0,26.701,18.401,42.774,50.69,0,0,0,25.606,0,26.595,20.592,15.956,16.448,14.37,14.793,0.844,38.237,0,0,0,0,0,0,21.6,6.07,48.812,3.54,6.7,-1.209,407.689,3/5/2012
0,00,0,0,0,0,0,10.738,0,0,0,0,27.501,19.801,47.715,50.32,0,0,0,25.551,0,29.38,21.384,11.293,12.332,0,14.506,0.8,38.667,0,0,0,0,0,0,21.4,6,48.812,-18.677,13.6,3.388,387.889,4/5/2012
1,01,0,0,0,0,0,10.818,0,0,0,0,23.701,17.001,12.207,51.8,12.728,0,0,25.551,0,33.895,22.44,18.307,18.663,0,14.506,0.87,39.047,0,0,0,0,0,0,21.4,6.06,48.812,-9.766,11.7,1.19,374.682,4/5/2012
2,02,0,0,0,0,0,10.701,0,0,0,0,21.101,14.3,0,51.726,16.058,0,0,25.133,0,29.312,21.516,23.571,23.913,0,14.807,1.011,38.707,0,0,0,0,0,0,21.6,6.1,48.812,-2.93,4.8,0.586,365.912,4/5/2012
3,03,0,0,0,0,0,11.038,0,0,0,0,19.201,14.3,0,51.578,16.428,0,0,24.994,0,28.975,14.652,19.715,20.344,0,17.364,0,38.468,0,0,0,0,0,0,21.6,6.1,48.812,-5.127,5.2,-.604,354.1,4/5/2012
4,04,0,0,0,0,0,10.928,0,0,0,0,18.801,16.001,0,52.762,16.576,0,0,25.161,0,30.75,18.612,18.977,19.428,0,15.409,0.87,37.847,0,0,0,0,0,0,21.6,6.07,48.812,-19.41,11.3,6.391,360.323,4/5/2012
5,05,0,0,0,0,0,10.826,20.851,0,0,0,24.701,17.801,5.629,52.614,16.132,0,0,25.161,0,32.637,20.856,21.014,21.725,0,14.247,0.862,38.898,0,0,0,0,0,0,21.6,6.3,48.812,11.109,8.1,-4.413,385.87,4/5/2012
6,06,0,0,0,0,0,10.804,33.194,0,0,0,27.701,18.401,8.58,52.466,16.206,0,0,25.161,0,32.075,20.196,6.508,7.192,0,0,0.896,38.808,0,0,0,0,0,0,22.2,6.15,48.812,-7.935,9.7,-.714,374.299,4/5/2012
7,07,0,0,0,0,0,10.95,33.842,0,0,0,22.001,15.801,32.491,52.392,16.502,0,0,25.161,0,27.897,17.16,11.881,12.866,0,0,0.914,38.987,0,0,0,0,0,0,22.3,6.07,48.812,-17.09,8.9,1.685,402.532,4/5/2012
8,08,0,0,0,0,0,10.65,31.603,0,0,0,17.101,13.6,48.94,51.208,16.132,0,0,25.161,0,28.751,14.52,22.969,23.448,15.627,21.944,0.993,38.857,0,0,0,0,0,0,22.3,5.9,48.812,-23.804,15.1,10.382,456.838,4/5/2012
9,09,0,0,0,0,0,10.65,29.924,22.688,40.163,0,19.201,14,48.932,50.912,16.206,0,0,25.161,0,34.254,15.576,21.848,22.354,19.948,15.026,0.826,39.328,0,0,0,0,0,0,22,5.84,48.812,-8.545,10.7,3.699,517.795,4/5/2012
10,10,15.224,18.592,0,0,0,10.796,29.777,22.463,40.274,0,15.401,13.2,42.909,49.136,15.762,0,0,25.161,0,27.403,18.744,21.807,22.149,19.264,16.393,0.896,39.097,0,0,0,5.2,0,0,21.8,5.67,48.812,-14.649,12.6,9.796,538.213,4/5/2012
11,11,18.291,18.47,0,6.018,0,10.767,30.042,22.592,40.33,0,16.001,12.8,42.488,50.69,16.058,0,0,25.3,0,26.033,19.272,23.325,23.844,17.241,16.817,0.993,37.868,0,0,0,5.2,0,0,21.8,5.5,48.812,-15.992,13.3,8.991,550.273,4/5/2012
12,12,18.249,18.592,0,16.822,0,10.43,31.633,22.011,37.769,0,9.9,7.8,48.076,50.616,15.91,0,0,25.328,0,27.56,18.084,15.86,16.612,18.389,15.286,1.09,38.768,0,0,0,5.2,0,0,22,5.5,49.01,-23.072,8.5,10.492,550.575,4/5/2012
13,13,18.053,17.225,0,18.506,0,10.511,29.541,22.301,37.936,0,7.9,7.8,47.423,50.32,16.502,0,0,25.328,0,32.188,17.028,15.518,16.325,16.174,14.766,0.835,38.817,0,0,0,5.2,0,0,22,5.4,48.861,-4.395,7.8,6.995,532.058,4/5/2012
14,14,16.891,18.531,0,18.36,0,9.39,29.276,20.867,36.517,0,8.3,5.3,41.099,50.912,16.576,0,0,25.272,0,28.616,17.424,23.762,24.46,16.038,14.588,0.888,39.328,0,0,0,5.2,0,0,22.2,5.36,48.861,-17.701,10.3,10.199,541.218,4/5/2012
15,15,18.026,18.714,0,18.348,0,10.474,29.512,22.334,37.018,0,6.7,3.8,47.99,51.282,16.354,0,0,25.272,0,28.616,16.896,19.565,20.331,15.204,14.821,0,39.077,0,0,0,5.2,0,0,22.4,5.3,48.861,-27.955,10.6,14.283,545.167,4/5/2012
16,16,18.095,18.506,0,18.25,0,10.034,31.073,22.237,36.489,0,8.6,7.2,48.373,50.616,16.502,0,0,25.217,0,25.449,19.932,17.241,17.815,0,14.356,0.264,39.377,0,0,0,5.2,0,0,21.3,5.43,48.861,-22.706,10.1,12.287,526.736,4/5/2012
17,17,5.504,18.58,0,0,0,10.166,31.957,22.737,38.465,0,11.2,9,41.822,51.43,16.502,0,0,25.217,0,27.471,19.8,22.286,22.846,0,0,0,38.957,0,0,0,5.2,0,0,21,5.6,48.861,2.075,2.1,2.49,487.936,4/5/2012
18,18,0,0,0,0,0,10.525,33.4,22.575,39.968,0,15.901,10.3,41.716,51.874,17.02,0,0,25.217,0,23.719,17.16,22.86,23.448,0,0,0,38.768,0,0,0,0,0,0,21.4,5.83,48.861,-20.02,10.5,9.082,470.98,4/5/2012
19,19,18.306,18.69,0,18.506,0,10.928,33.607,22.882,40.191,0,28.301,15.401,41.81,51.8,16.872,0,0,25.272,0,28.526,18.348,15.313,16.079,19.51,18.676,0,38.198,0,0,0,0,0,0,21.5,6,48.861,3.418,-1.8,-4.706,576.663,4/5/2012
20,20,18.264,18.665,0,9.571,0,10.716,32.87,22.785,40.525,0,30.401,16.201,41.49,51.43,16.428,0,0,25.217,0,29.043,17.952,15.204,16.051,15.655,14.848,0,38.718,0,0,0,0,0,0,21.5,6,48.861,7.08,4.8,-4.01,550.521,4/5/2012
21,21,0,0,0,0,0,10.833,31.545,24.251,40.525,0,32.901,20.501,41.415,51.43,16.65,0,0,25.328,0,29.874,19.8,15.833,16.721,15.682,14.889,0,38.898,0,0,0,0,0,0,21.5,6.1,48.861,10.254,0,-8.405,521.688,4/5/2012
22,22,0,0,0,0,0,10.928,33.312,0,0,0,33.901,21.501,42.208,51.06,16.724,0,0,25.328,0,28.414,15.84,21.165,21.657,14.588,13.768,0,37.367,0,0,0,0,0,0,21.5,6.07,48.861,-25.391,17.201,4.999,467.383,4/5/2012
23,23,0,0,0,0,0,10.818,2.41,0,0,0,27.401,20.201,41.818,51.948,16.65,0,0,25.328,0,27.718,17.556,19.893,20.344,15.6,14.875,0,37.917,0,0,0,0,0,0,21.3,6.07,48.861,-12.696,11.3,1.282,426.822,4/5/2012
0,00,0,0,0,0,0,11.031,2.292,0,0,0,26.501,19.801,24.832,52.17,17.094,0,0,25.718,0,28.571,18.348,12.989,13.645,16.557,15.778,0,36.667,0,0,0,0,0,0,21.2,6,48.861,20.875,-2.2,-11.811,391.191,5/5/2012
1,01,0,0,0,0,0,10.657,2.469,0,0,0,22.401,17.701,13.149,52.022,16.798,0,0,25.495,0,28.167,17.688,13.645,14.247,14.903,14.164,0,38.038,0,0,0,0,0,0,21.2,6.07,48.861,-6.714,10.2,-1.611,375.8,5/5/2012
