,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
0,00,0,0,0,0,0,11.184,31.957,0,0,0,0,0,0,0,51.874,16.576,0,0,25.328,0,26.258,12.012,6.604,7.41,24.022,24.843,30.418,29.578,0,0,0,0,0,0,18.7,5.91,45.034,11.109,0,-3.9,3.699,369.068,5/6/2013
1,01,0,0,0,0,0,10.196,0,0,0,0,0,0,0,0,52.244,17.316,0,0,25.05,0,26.415,12.144,15.915,16.817,24.35,24.87,30.248,29.138,0,0,0,0,0,0,18,5.9,45.034,8.667,0,-6.1,4.395,359.273,5/6/2013
2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.504,16.724,0,0,25.829,0,26.28,12.144,14.834,15.983,24.282,24.706,30.397,29.667,0,0,0,0,0,0,18,5.9,44.92,8.789,0,-2.6,3.79,339.22,5/6/2013
3,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.912,8.88,0,0,25.829,0,25.853,12.276,15.627,16.543,24.364,24.72,30.428,30.078,0,0,0,0,0,0,20.9,6.2,50.289,8.301,0,-1.7,5.988,340.583,5/6/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.732,14.43,0,0,25.885,0,26.303,12.012,16.708,17.911,24.186,24.829,30.298,30.648,0,0,0,0,0,0,20.7,6.15,47.777,3.418,0,-1.2,8.386,347.504,5/6/2013
5,05,0,0,0,0,0,11.382,0,0,0,0,0,0,0,0,50.986,16.428,0,0,25.885,0,26.235,12.012,19.264,20.153,24.145,25.02,30.487,29.118,0,0,0,0,0,0,20.8,6.2,49.969,16.236,0,-15.9,-5.512,373.26,5/6/2013
6,06,0,0,0,0,0,11.726,33.047,0,0,0,0,0,0,17.35,50.986,16.576,0,0,25.857,0,25.898,12.276,23.284,24.091,0,0,29.778,27.907,0,0,0,0,0,0,21,6.1,49.975,5.615,0,1.9,9.595,368.84,5/6/2013
7,07,0,0,0,0,0,11.514,32.693,0,0,0,0,0,0,22.16,51.726,16.946,0,0,25.829,0,26.347,11.748,18.088,19.114,24.501,0,30.357,28.788,0,0,0,0,0,0,20.8,6,46.348,8.423,0,-7.7,4.083,396.924,5/6/2013
8,08,0,0,0,0,0,11.492,31.132,0,27.916,0,0,0,0,43.118,51.43,16.724,0,0,26.052,0,25.539,11.22,18.376,19.278,15.641,14.78,29.958,30.198,0,0,0,0,0,0,20,5.9,46.203,4.273,0,2.9,9.192,440.293,5/6/2013
9,09,0,6.384,0,0,0,11.404,30.838,17.242,31.59,0,0,0,0,46.13,51.874,16.724,0,0,26.052,0,25.741,11.352,18.676,19.647,21.971,20.96,29.058,29.968,0,0,0,5.2,0,0,19,5.8,46.203,16.236,0,-12.6,-.311,493.177,5/6/2013
10,10,0,18.409,0,0,0,11.331,29.63,16.146,32.119,0,0,0,0,46.356,51.134,17.02,0,0,25.745,0,25.831,11.352,18.963,19.688,18.799,18.348,28.838,29.528,0,0,0,5.2,0,0,19,5.8,46.337,12.452,0,-11.7,2.582,503.089,5/6/2013
11,11,13.936,18.812,0,0,0,10.518,30.278,16.565,33.399,0,0,0,0,46.483,51.8,17.02,0,0,25.857,0,12.489,10.956,21.288,22.149,24.159,18.772,29.178,29.698,0,0,0,5.2,0,0,18.5,5.7,48.07,6.958,0,-11.8,0.696,521.95,5/6/2013
12,12,18.348,18.738,16.81,0,0,10.291,30.307,15.888,33.594,0,0,0,0,46.504,51.282,16.872,0,0,25.968,0,12.915,11.352,17.077,18.075,20.276,17.829,29.327,29.268,0,0,0,5.2,0,0,18.3,5.6,48.07,10.254,0,-9.9,3.095,522.517,5/6/2013
13,13,18.068,18.531,16.626,0,0,10.291,29.924,15.066,33.344,0,0,0,0.683,46.431,51.578,16.724,0,0,25.996,0,26.011,11.352,12.059,12.797,14.67,15.573,29.448,28.918,0,0,0,5.2,0,0,18.4,5.5,48.07,-1.343,0,1.7,11.792,518.283,5/6/2013
14,14,18.095,18.543,16.578,0,0,9.888,29.188,14.873,33.288,0,0.1,0,2.94,46.105,51.06,16.798,3.348,0,25.857,0,25.516,11.088,16.256,17.419,14.834,15.655,29.457,29.138,0,0,0,5.2,0,0,19.5,5.3,48.07,-12.085,0,14.2,12.891,535.593,5/6/2013
15,15,17.409,18.604,8.643,0,0,10.013,29.306,17.628,33.455,0,9.2,4.7,7.719,45.93,51.282,17.02,14.419,0,25.885,0,24.079,11.088,6.235,6.987,14.848,15.381,29.118,29.078,0,0,0,5.2,0,0,19.5,5.36,48.076,-10.132,0,18.301,12.397,532.084,5/6/2013
16,16,0,7.276,0,0,0,11.551,29.571,17.951,33.065,0,9.5,7.5,12.5,45.815,51.43,17.02,19.826,0,25.745,0,24.259,11.352,8.244,8.887,15.422,15.75,29.428,29.448,0,0,0,5.2,0,0,19.5,5.36,42.783,1.343,0,12.6,4.193,501.152,5/6/2013
17,17,0,0,0,0,0,11.397,30.543,17.516,34.457,0,3,1.8,2.624,50.805,51.43,16.502,7.59,0,25.634,0,24.169,11.616,16.393,17.419,14.452,15.368,28.897,28.848,0,0,0,5.2,0,0,19.5,5.76,40.778,-2.564,0,8.2,13.788,484.852,5/6/2013
18,18,0,18.433,0,0,0,11.375,30.72,17.612,34.958,0,15.801,9.6,1.155,31.419,44.622,14.504,8.792,0,25.69,0,24.663,12.012,9.133,9.953,14.875,14.479,29.168,28.828,0,0,0,5.2,0,0,19.2,5.82,38.079,0,0,8.6,4.999,478.459,5/6/2013
19,19,18.88,18.567,17.322,14.063,0,11.28,30.513,18.676,36.016,0,3.9,3.5,9.821,32.995,51.43,17.02,2.423,0,25.857,0,24.236,11.616,20.18,21.356,24.419,24.583,29.138,29.268,0,0,0,5.2,0,0,19.2,5.82,37.817,-16.968,0,14.8,20.692,577.921,5/6/2013
20,20,18.249,18.702,16.309,10.034,0,11.602,31.633,20.287,36.433,0,2.6,1.4,4.777,24.747,51.504,16.724,6.344,0,25.69,0,24.326,11.748,14.711,15.764,24.651,24.815,30.397,30.198,0,0,0,5.2,0,0,18,5.84,37.68,-8.667,0,11.7,15.693,546.35,5/6/2013
21,21,2.871,4.053,1.697,0,0,11.543,32.811,20.207,36.099,0,1.8,1,1.102,52.975,51.578,17.02,4.288,0,25.551,0,24.865,11.88,10.746,11.635,24.569,24.555,30.258,27.338,0,0,0,0,0,0,18.6,5.83,47.422,-15.015,0,22.301,22.083,501.077,5/6/2013
22,22,0,0,2.649,0,0,11.499,32.782,0,0,0,0,0,1.68,46.377,51.874,17.094,2.236,0,25.439,0,24.887,11.88,17.104,18.225,24.61,24.473,30.378,30.017,0,0,0,0,0,0,19.4,5.83,45.428,0,0,4.4,8.698,446.905,5/6/2013
23,23,0,0,0,0,0,11.558,32.635,0,0,0,0,1.2,0.787,15.504,51.652,16.798,3.867,0,25.634,0,24.753,11.748,10.514,11.403,24.364,24.802,29.948,28.467,0,0,0,0,0,0,19.4,6,48.168,5.371,0,-1.3,2.197,404.763,5/6/2013
0,00,0,0,0,0,0,11.419,32.546,0,0,0,1.7,1,2.834,0,51.356,16.946,5.158,0,25.662,0,24.865,11.616,9.297,0,24.378,24.761,30.138,29.998,0,0,0,0,0,0,19.4,6,48.403,0,0,6.4,9.082,376.919,6/6/2013
1,01,0,0,0,0,0,11.551,32.693,0,0,0,0,0,3.623,0,51.874,17.094,0.701,0,25.634,0,24.977,11.484,9.311,0,23.489,21.507,29.757,28.689,0,0,0,0,0,0,19,6,45.752,7.569,0,-2.7,4.193,363.22,6/6/2013
2,02,0,0,0,0,0,11.206,31.928,0,0,0,0,0,0,0,50.986,16.872,0,0,25.523,0,24.64,11.484,8.108,0,19.428,19.838,29.878,28.897,0,0,0,0,0,0,19,5.84,46.253,11.231,0,0.3,4.596,338.597,6/6/2013
3,03,0,0,0,0,0,11.602,32.693,0,0,0,0,0,0,0,51.06,7.252,0,0,25.634,0,24.191,11.88,7.192,0,24.596,24.938,30.187,29.587,0,0,0,0,0,0,18.9,5.9,46.625,8.301,0,1,6.885,344.099,6/6/2013
4,04,0,0,0,0,0,11.382,0,0,0,0,0,0,0,0,50.69,16.354,0,0,25.578,0,24.955,11.352,21.411,22.176,23.735,23.612,30.078,29.908,0,0,0,0,0,0,19.6,0,46.463,12.818,0,0.6,6.885,344.325,6/6/2013
5,05,0,0,0,0,0,11.375,31.191,0,0,0,0,0,0,0,50.542,16.354,0,0,25.411,0,24.483,11.88,23.366,24.159,19.592,20.249,29.887,30.438,0,0,0,0,0,0,18.7,5.9,39.563,7.324,0,-3,5.786,380.89,6/6/2013
6,06,0,0,0,0,0,11.272,30.985,0,0,0,0,0,0,0,50.468,16.28,0,0,25.495,0,24.932,11.88,23.667,24.501,19.784,20.057,30.097,29.538,0,0,0,0,0,0,20,6.07,39.563,13.55,0,-9.7,3.296,384.85,6/6/2013
7,07,0,0,0,0,0,11.272,30.955,0,0,0,0,0,0,23.016,50.542,16.65,0,0,25.829,0,24.932,11.748,11.485,12.414,24.514,24.542,30.118,29.988,0,0,0,0,0,0,19.2,6,46.954,6.226,0,0,6.391,395.306,6/6/2013
8,08,0,0,0,0,0,11.646,30.366,0,34.207,0,0,0,0,53.384,50.986,16.576,0,0,25.495,0,24.573,10.56,7.916,8.627,24.87,24.268,30.208,29.998,0,0,0,0,0,0,19.3,5.91,46.954,23.56,0,-18.401,-5.109,455.794,6/6/2013
9,09,0,19.349,0,0,0,11.675,30.543,15.453,34.791,0,0,0,0,53.253,52.54,17.094,0,0,25.356,0,24.528,11.352,10.022,10.938,25.184,23.927,30.028,28.998,0,0,0,5.2,0,0,19.2,5.84,46.954,14.039,0,-15.5,3.186,500.473,6/6/2013
10,10,0,18.58,0,0,0,11.514,29.954,19.079,34.568,0,0,0,0,53.007,51.356,16.65,0,0,25.662,0,24.528,10.956,23.872,24.487,20.618,20.467,29.757,29.308,0,0,0,5.2,0,0,19,5.76,46.954,12.818,4.038,-17.701,-4.102,526.224,6/6/2013
11,11,0,18.787,17.359,0,0,11.448,30.072,19.175,34.541,0,0,0,0,52.779,51.43,16.946,0,0,25.69,0,24.551,11.484,23.448,23.927,22.942,21.151,29.927,30.128,0,0,0,5.2,0,0,18.6,5.76,46.954,5.982,0,-9.6,5.493,551.136,6/6/2013
12,12,16.877,18.47,16.626,0,0,11.353,29.6,18.74,34.262,0,0,0,0,52.707,51.06,16.428,0,0,25.857,0,24.101,11.352,18.922,19.77,17.35,17.46,30.317,29.667,0,0,0,5.2,0,0,17.8,5.67,46.954,0,0,9.9,18,525.727,6/6/2013
13,13,17.969,18.47,16.602,0,0,11.338,30.572,18.901,35.821,0,0,0,0,52.504,51.134,16.946,0,0,25.912,0,24.618,11.22,10.774,11.854,14.875,14.547,29.898,28.758,0,0,0,5.2,0,0,17.7,5.5,46.954,-13.55,0,16,20.985,522.794,6/6/2013
14,14,18.194,18.628,0,0,0,11.419,31.22,19.079,36.044,0,0,0,0,52.687,51.504,16.798,0,0,25.968,0,24.595,11.22,23.762,24.268,15.641,14.383,30.308,30.338,0,0,0,5.2,0,0,19.5,5.44,47.402,4.883,0,2.8,7.086,528.964,6/6/2013
15,15,18.319,18.653,0,0,0,11.507,31.103,19.401,35.877,0,0,0,0,52.219,52.022,17.094,0,0,25.996,0,24.775,10.956,23.721,24.473,15.245,14.547,28.968,28.198,0,0,0,5.2,0,0,19.2,5.3,47.402,5.005,0,-4.2,6.299,534.645,6/6/2013
16,16,18.222,18.604,0,0,0,11.492,32.193,19.288,36.211,0,0,0,0,52.381,51.726,16.798,0,0,25.829,0,24.416,11.352,21.575,22.327,21.548,19.579,30.418,28.458,0,0,0,5.2,0,0,19.1,5.36,47.402,2.808,0,6.7,20.399,528.826,6/6/2013
17,17,3.278,0,0,0,0,11.565,32.252,18.047,36.211,0,0,0,0,52.379,51.504,16.724,0,0,25.745,0,24.64,12.012,16.735,17.76,15.436,13.522,30.638,29.128,0,0,0,5.2,0,0,19,5.6,47.402,-6.104,0,5,16.59,491.979,6/6/2013
18,18,3.543,13.147,0,0,0,11.411,31.957,17.919,35.543,0,0,0,0,52.407,51.356,16.872,0,0,25.773,0,24.595,11.748,11.321,12.414,21.219,20.194,29.667,29.497,0,0,0,5.2,0,0,19,5.76,47.402,-7.813,0,13.1,23.493,492.118,6/6/2013
19,19,18.152,18.592,16.797,0,0,11.265,31.78,18.805,35.71,0,1,0.3,0.367,52.274,51.134,16.502,3.074,0,25.885,0,24.483,11.748,20.85,21.794,20.536,20.604,30.088,28.998,0,0,0,5.2,0,0,19.2,5.87,50.461,-10.254,0,17.601,23.383,554.031,6/6/2013
20,20,18.249,18.653,16.529,0,0,11.624,32.546,19.159,35.988,0,0.2,0,0.683,53.124,51.282,16.946,1.945,0,25.662,0,24.551,11.616,15.012,16.051,24.678,24.296,29.898,29.518,0,0,0,5.2,0,0,19,5.8,44.07,-4.273,0,6.7,15.986,555.291,6/6/2013
21,21,15.574,4.627,0,0,0,11.346,31.603,19.836,35.654,0,23.401,14.4,0,52.906,50.542,16.354,17.613,0,25.801,0,24.169,11.88,6.248,7.123,24.678,24.569,29.848,30.518,0,0,0,0,0,0,18,5.84,37.819,-3.296,0,28.001,15.088,517.164,6/6/2013
22,22,0,0,0,0,0,11.536,32.399,11.392,0,0,0,0,0,52.934,51.356,16.724,0,0,25.829,0,24.011,11.748,15.668,16.434,24.761,24.583,29.978,29.738,0,0,0,0,0,0,19,5.9,44.714,7.691,0,-2.9,5.182,451.943,6/6/2013
23,23,0,0,0,0,0,11.558,32.693,0,0,0,0,0,0,21.798,51.874,17.168,0,0,25.551,0,24.91,11.484,23.735,24.378,20.809,19.237,30.057,29.748,0,0,0,0,0,0,19,5.9,38.645,15.992,0,-3.4,2.197,400.778,6/6/2013
0,00,0,0,0,0,0,11.609,32.664,0,0,0,0,0,0,0,52.096,17.094,0,0,25.578,0,25.269,11.748,23.79,24.296,20.344,21.37,29.768,29.058,0,0,0,0,0,0,19,6,36.483,15.625,0,-7.4,2.399,380.588,7/6/2013
1,01,0,0,0,0,0,11.47,16.462,0,0,0,0,0,0,0,51.874,16.872,0,0,25.495,0,25.382,11.88,20.549,21.561,16.038,14.889,30.198,30.348,0,0,0,0,0,0,19,5.9,49.422,9.766,0,-6,3.992,369.653,7/6/2013
2,02,0,0,0,0,0,11.551,0,0,0,0,0,0,0,0,51.652,16.798,0,0,25.411,0,25.247,11.748,20.59,21.383,21.014,20.276,30.948,29.108,0,0,0,0,0,0,19,6,49.984,8.789,0,-3.5,5.786,360.1,7/6/2013
3,03,0,0,0,0,0,11.441,0,0,0,0,0,0,0,0,52.022,9.62,0,0,25.384,0,25.471,11.748,20.96,21.78,25.512,23.68,30.218,29.428,0,0,0,0,0,0,19,6,43.475,8.545,0,-4.4,5.585,356.785,7/6/2013
4,04,0,0,0,0,0,11.543,0,0,0,0,0,0,0,0,50.542,16.428,0,0,25.606,0,25.269,12.012,22.026,22.491,18.745,19.483,29.468,29.587,0,0,0,0,0,0,19,6,49.562,10.743,0,-6.2,0.989,359.985,7/6/2013
5,05,0,0,0,0,0,11.228,32.104,0,0,0,0,0,0,0,51.652,15.984,0,0,25.857,0,25.135,11.748,23.844,24.501,19.962,19.811,30.428,28.818,0,0,0,0,0,0,19.2,5.84,48.049,17.945,0,-10.6,0,386.816,7/6/2013
6,06,0,0,0,0,0,11.499,32.458,0,0,0,0,0.6,0,0,51.134,15.984,3.161,0,25.69,0,25.651,12.276,19.251,19.962,20.098,21.11,29.968,29.508,0,0,0,0,0,0,19.5,5.91,42.759,8.911,0,-2.5,6.482,382.525,7/6/2013
7,07,0,0,0,0,0,11.609,32.87,0,0,0,0,0.2,2.888,0,51.504,17.02,3.501,0,25.551,0,25.516,11.616,22.71,23.557,20.809,20.208,29.978,29.838,0,0,0,0,0,0,19,5.76,50.511,7.08,0,-2.7,6.189,407.893,7/6/2013
8,08,0,0,0,0,0,5.698,32.635,0,33.344,0,0,0,0,41.731,51.06,16.502,1.173,0,25.411,0,24.663,11.352,23.79,24.227,15.45,16.284,29.838,29.719,0,0,0,0,0,0,18.7,5.6,50.101,-1.221,0,6,14.686,452.571,7/6/2013
9,09,0,0,18.372,0,0,5.669,31.309,18.321,31.702,0,2.1,1.9,3.623,48.733,52.096,17.094,5.794,0,26.358,0,24.685,11.352,19.128,20.112,16.612,14.206,29.497,29.528,0,0,0,5.2,0,0,17.8,5.44,49.943,13.672,0,-10.2,-5.2,512.889,7/6/2013
10,10,0,18.165,17.908,0,0,5.552,30.867,18.128,32.676,0,2.5,2,4.673,50.056,43.512,14.282,5.048,0,26.052,0,24.393,12.012,4.526,5.291,15.34,14,29.698,29.638,0,0,0,5.2,0,0,19.2,5.51,48.822,9.4,0,-8.2,-1.703,490.816,7/6/2013
11,11,0,18.567,18.091,0,0,5.596,30.867,20.11,33.26,0,8.4,6.7,6.774,52.3,44.178,14.504,9.785,0,25.606,0,24.371,11.616,7.219,7.998,15.75,14.123,29.658,29.578,0,0,0,5.2,0,0,19.2,5.36,50.344,6.958,0,-.7,0.586,514.555,7/6/2013
12,12,0,0,17.884,0,0,5.611,32.281,20.416,33.288,0,6.2,5.3,13.235,46.474,44.474,14.652,14.823,0,25.829,0,24.82,11.616,15.135,16.174,15.545,14.233,29.778,29.548,0,0,0,5.2,0,0,19.2,5.2,48.017,10.743,0,-.1,-1.703,511.468,7/6/2013
13,13,0,0,0,0,0,11.36,31.044,20.303,33.177,0,6.4,5.2,9.978,46.494,51.8,16.946,8.781,0,25.662,0,24.461,11.352,19.661,20.481,15.764,14.37,29.878,29.528,0,0,0,1,0,0,19,5.15,50.468,-4.761,0,9.8,9.595,514.142,7/6/2013
14,14,0,0,0,0,0,10.906,29.777,20.046,33.566,0,4.6,3.1,10.346,46.337,50.986,16.65,9.746,0,25.912,0,24.281,11.22,22.928,23.749,19.62,19.743,29.388,29.178,0,0,0,5.2,0,0,19.5,5.2,47.402,-22.584,0,29.601,25.69,521.245,7/6/2013
15,15,0,0,0,2.893,0,9.69,30.366,20.368,33.706,0,2.1,2.1,2.939,47.461,51.504,16.872,6.992,0,25.773,0,24.685,11.352,23.735,24.296,23.667,23.093,29.968,29.598,0,0,0,5.2,0,0,18.9,5.28,47.816,-6.348,0,10.4,16.791,526.373,7/6/2013
16,16,0,0,0,2.857,0,9.558,30.337,20.142,34.513,0,2,2.1,0.84,46.459,51.948,17.02,4.426,0,25.356,0,24.551,10.956,17.104,18.266,24.815,24.118,29.968,29.367,0,0,0,5.2,0,0,18.2,5.36,46.302,-16.236,0,21.101,21.296,509.935,7/6/2013
17,17,0,0,0,3.064,0,9.903,30.838,2.675,34.624,0,5,5.5,1.365,49.755,51.652,16.502,7.837,0,25.69,0,24.753,11.616,8.135,9.078,25.157,23.694,29.887,29.108,0,0,0,0,0,0,20.4,5.44,37.809,5.737,0,9.5,12.287,452.89,7/6/2013
18,18,0,0,0,0,0,9.771,30.425,2.933,34.875,0,1.9,2.3,0,47.061,51.726,17.094,4.04,0,25.634,0,24.73,11.616,18.294,19.087,16.475,15.122,29.468,29.088,0,0,0,0,0,0,19.4,5.44,46.496,-24.293,0,23.901,29.298,467.432,7/6/2013
19,19,19.062,18.543,16.883,0,0,10.122,31.662,20.464,37.213,0,0,0,0,53.806,51.948,17.168,1.7,0,25.495,0,24.461,11.88,22.846,23.749,24.569,24.227,29.667,29.457,0,0,0,5.2,0,0,19.3,5.6,50.334,-1.587,0,9.2,17.689,571.977,7/6/2013
20,20,18.236,18.604,16.626,0,0,9.969,32.517,20.416,37.24,0,0,0,0,54.092,51.578,16.872,0,0,25.606,0,24.798,11.484,23.585,24.391,24.692,24.337,29.918,29.248,0,0,0,5.2,0,0,19,5.6,44.954,-2.686,0,3.6,15.29,570.611,7/6/2013
21,21,18.306,17.664,0,0,0,9.983,32.369,21.528,37.63,0,3.2,2,0,54.043,52.17,17.242,3.465,0,25.523,0,24.663,11.616,11.813,12.77,24.692,24.337,29.858,29.308,0,0,0,5.2,0,0,19.5,5.76,37.767,-9.156,0,22.101,24.793,521.046,7/6/2013
22,22,0,0,0,0,0,9.859,32.075,2.675,37.881,0,1.8,1.6,1.155,53.288,51.874,16.872,7.722,0,25.217,0,25.898,11.616,16.612,18.047,16.53,14.711,29.618,29.338,0,0,0,0,0,0,19,5.76,41.61,0,0,8,12.598,462.081,7/6/2013
23,23,0,0,0,0,0,11.368,32.163,2.659,0,0,16.301,12.6,4.358,53.512,50.098,0,11.64,0,25.189,0,23.517,11.616,7.028,0,20.235,19.606,30.048,29.268,0,0,0,0,0,0,18.2,5.67,30.53,2.93,0,5.9,-1.611,418.129,7/6/2013
0,00,0,0,0,0,0,11.353,32.369,2.659,0,0,4.1,2.2,12.605,0,50.912,8.214,25.374,0,25.133,0,25.651,11.616,16.735,11.69,15.682,15.327,29.858,29.598,0,0,0,0,0,0,19,5.67,38.034,11.353,0,3.4,-6.409,390.362,8/6/2013
1,01,0,0,0,0,0,11.324,32.841,2.643,0,0,0.2,0,5.304,0,51.134,16.872,1.307,0,25.523,0,25.247,11.748,16.311,17.35,15.409,15.299,29.838,29.457,0,0,0,0,0,0,19.8,5.84,40.053,9.278,0,-5.6,2.582,377.696,8/6/2013
2,02,0,0,0,0,0,11.419,32.428,2.627,0,0,0.2,0,0,0,51.504,16.872,0.734,0,25.773,0,25.876,11.616,19.401,20.358,15.928,15.381,29.938,29.497,0,0,0,0,0,0,19.6,6,31.289,8.667,0,-4.1,4.285,367.523,8/6/2013
3,03,0,0,0,0,0,11.368,32.399,2.675,0,0,0.6,0.1,1.68,0,51.726,16.798,4.897,0,25.411,0,26.055,11.484,14.534,15.409,15.067,15.149,29.748,29.268,0,0,0,0,0,0,19.4,5.8,29.959,7.324,0,-2.5,2.893,359.702,8/6/2013
4,04,0,0,0,0,0,11.404,32.576,2.643,0,0,0.4,2.4,12.342,0,51.652,17.168,11.416,0,25.411,0,25.269,11.748,7.069,7.998,15.204,15.135,29.738,29.318,0,0,0,0,0,0,19.6,5.8,29.959,10.62,0,-.1,-2.417,362.876,8/6/2013
5,05,0,0,0,0,0,11.521,32.517,2.659,0,0,5.4,3.8,12.394,0,51.948,16.946,5.23,0,25.467,0,25.471,11.748,9.256,10.117,15.586,15.108,29.658,29.218,0,0,0,0,0,0,19.3,5.7,39.972,15.625,0,-5.3,-5.512,374.203,8/6/2013
6,06,0,0,0,0,0,11.492,32.576,2.755,0,0,17.401,10.5,6.826,0,44.474,14.652,9.705,0,25.077,0,25.449,12.012,7.875,8.983,0,0,29.818,29.488,0,0,0,0,0,0,19,5.9,40.339,9.644,0,-.5,-8.515,359.745,8/6/2013
7,07,0,0,0,0,0,11.338,31.928,2.627,0,0,6.4,6.5,4.726,1.965,51.652,16.872,12.478,0,25.411,0,24.438,11.748,19.415,20.249,14.657,0,29.608,29.138,0,0,0,0,0,0,19,5.83,38.922,-12.574,0,21.901,17.084,385.765,8/6/2013
8,08,0,0,0,0,0,11.492,32.428,2.643,0,0,13.9,13.2,16.755,21.196,51.652,16.798,28.01,0,25.69,0,13.118,9.636,8.914,0,16.653,15.176,29.838,30.558,0,0,0,0,0,0,20,5.67,32.884,15.259,5.521,-10.4,-22.816,428.647,8/6/2013
9,09,0,0,0,0,0,11.514,32.517,2.659,0,0,35.401,21.501,30.832,15.601,44.992,14.726,40.21,0,25.745,0,24.416,11.748,10.076,0,16.42,15.381,29.638,29.408,0,0,0,0,0,0,19.6,5.37,30.461,28.565,9.65,-.5,-38.105,468.606,8/6/2013
10,10,0,0,0,0,0,11.162,31.78,2.643,0,0,34.201,19.901,31.725,12.563,51.282,16.724,39.65,0,25.912,0,24.259,11.88,9.475,0,15.436,15.258,29.728,29.398,0,0,0,0,0,0,19.3,5.44,37.441,-2.564,0,26.101,-11.518,478.264,8/6/2013
11,11,0,0,0,0,0,11.272,31.928,2.723,0,0,15.301,10,25.842,35.746,51.726,17.094,23.388,0,25.662,0,24.236,11.88,24.555,0,24.391,24.35,29.648,27.708,0,0,0,0,0,0,19.2,5.2,40.582,11.597,0,3.2,-10.511,485.406,8/6/2013
12,12,0,0,0,0,0,11.426,31.986,20.593,0,0,12,8.4,19.958,53.397,51.948,17.02,14.182,0,25.829,0,24.416,12.144,7.41,0,24.624,23.298,29.938,29.528,0,0,0,5.2,0,0,19.3,4.96,32.349,9.888,0,6.4,-8.203,478.514,8/6/2013
13,13,0,0,0,0,0,11.155,31.279,20.191,0,0,8.8,6.1,11.396,52.72,51.282,16.798,13.753,0,25.773,0,25.112,12.276,15.409,0,16.94,19.743,29.868,29.388,0,0,0,5.2,0,0,19.3,4.81,32.229,6.47,0,4.7,1.392,459.65,8/6/2013
14,14,0,0,0,0,0,11.375,32.016,20.835,0,0,7.5,4.3,7.509,52.44,51.43,16.872,11.756,0,25.801,0,25.202,12.408,0,11.075,19.551,14.643,29.627,29.157,0,0,0,5.2,0,0,19.2,4.7,38.657,21.241,3.104,-7.7,-9.503,444.112,8/6/2013
15,15,0,0,0,0,0,10.965,31.751,20.319,0,0,23.501,13.5,7.772,30.757,50.912,16.65,17.684,0,25.912,0,24.932,12.408,0,11.936,15.723,14.438,29.308,29.418,0,0,0,5.2,0,0,19.3,4.74,30.234,4.517,0,22.701,1.685,430.057,8/6/2013
16,16,0,0,0,0,0,11.184,31.633,2.643,0,0,26.901,17.301,25.369,0,44.622,14.8,34.069,0,25.801,0,24.932,11.88,0,0,0,14.821,29.587,29.497,0,0,0,0,0,0,21,4.83,40.238,0,0,10.7,-17.414,430.228,8/6/2013
17,17,0,0,0,0,0,11.507,31.78,2.659,0,0,20.001,14,14.391,0,51.948,17.168,25.742,0,25.801,0,25.292,11.352,16.051,16.844,0,0,29.638,29.398,0,0,0,0,0,0,20,5.2,39.375,5.127,0,10.1,-10.108,414.353,8/6/2013
18,18,0,0,0,0,0,11.448,32.252,2.675,0,0,39.401,22.601,28.836,0,44.548,14.726,41.984,0,25.662,0,25.269,11.088,7.096,7.67,0,0,30.248,29.658,0,0,0,0,0,0,19.6,5.4,32.49,2.319,0,24.701,-12.415,428.173,8/6/2013
19,19,0,0,0,0,0,11.521,32.723,21.592,0,0,23.701,17.401,20.221,45.744,51.8,17.094,27.887,0,25.745,0,24.865,11.484,23.366,23.927,24.419,22.969,30.338,28.268,0,0,0,5.2,0,0,19.2,5.6,39.104,9.156,0,9.6,-9.412,552.012,8/6/2013
20,20,0,0,14.661,0,0,11.661,32.723,20.916,0,0,29.901,19.701,31.778,46.27,51.8,16.946,36.007,0,25.801,0,24.843,11.22,7.397,8.627,16.051,14.711,30.108,30.118,0,0,0,5.2,0,0,19.4,5.6,38.818,6.348,0,18.601,-13.514,543.625,8/6/2013
21,21,0,0,0,0,0,11.499,32.546,2.659,0,0,14.1,8.2,13.287,52.823,51.652,16.65,19.734,0,25.467,0,24.73,11.088,23.749,24.391,23.749,22.163,30.017,29.958,0,0,0,5.2,0,0,19.3,5.66,38.818,7.202,0,1.4,-7.617,514.979,8/6/2013
22,22,0,0,0,0,0,11.624,32.929,2.643,0,0,7.9,6.4,25.054,41.638,51.652,16.946,10.015,0,25.634,0,24.82,11.22,16.735,17.801,15.545,14.383,30.108,28.748,0,0,0,0,0,0,19.3,5.44,38.818,7.935,0,2.6,-4.212,455.741,8/6/2013
