,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
4,04,0,0,0,0,0,10.298,29.806,0,0,0,0.3,0.3,0.472,33.698,51.652,16.354,0,25.411,25.05,0,0,0,10.61,12.866,0,0,0,34.198,0,0,0,0,5.2,0,22.8,5.99,48.438,-20.264,-3.2,10.492,346.415,5/9/2012
5,05,0,0,0,0,0,10.203,29.306,0,0,0,4.9,3.7,1.89,37.252,52.096,16.872,0,25.411,25.189,0,0,0,18.676,22.518,13.782,0,0,34.187,0,0,0,0,5.2,0,23,6.3,48.318,3.662,1.2,5.292,368.606,5/9/2012
6,06,0,0,0,0,0,10.1,29.217,0,0,0,7.2,4.6,1.103,40.608,51.726,16.724,0,25.411,25.189,0,0,0,9.489,8.436,16.024,15.163,0,34.428,0,0,0,0,5.2,0,22.8,6.3,48.43,-4.639,-2.5,3.497,381.79,5/9/2012
7,07,0,0,0,0,0,10.1,0,0,36.238,0,8.4,5.3,7.457,37.445,52.392,16.946,0,25.411,25.189,0,0,0,9.735,6.946,16.092,15.545,0,34.437,0,0,0,0,5.2,0,22.8,6.15,48.43,0,-3.6,-.311,394.124,5/9/2012
8,08,0,0,0,0,0,10.093,23.443,20.448,34.68,0,8.3,6.8,7.037,37.081,52.022,17.02,0,25.578,25.356,0,0,0,15.956,15.313,17.87,18.512,0,34.038,0,0,0,0,5.2,0,22.4,6,48.43,4.517,-13.2,-4.102,464.362,5/9/2012
9,09,4.86,18.641,17.335,18.506,7.91,8.621,22.913,20.545,34.541,0,9.1,6.9,8.298,37.299,51.356,16.576,0,25.578,25.578,0,0,0,17.2,17.747,21.78,21.862,0,0,0,0,0,0,5.2,0,22.5,4.74,49.824,0,-1.1,2.399,494.111,5/9/2012
10,10,16.499,18.628,16.626,18.226,17.383,8.526,22.648,20.207,34.234,0,11.9,8,4.831,37.447,50.468,16.576,0,25.69,25.495,0,0,0,11.061,11.95,15.6,16.967,0,33.608,0,0,0,0,5.2,0,22.5,5.76,48.063,-29.054,13.7,22.486,516.961,5/9/2012
11,11,16.457,18.519,16.517,18.336,17.383,8.701,23.001,20.432,34.541,0,6.7,5.6,7.72,37.075,51.134,16.65,0,25.495,25.718,0,0,0,17.008,17.624,20.016,20.331,0,34.088,0,0,0,0,5.2,0,23,5.76,48.063,3.906,-9,3.497,542.666,5/9/2012
12,12,16.597,18.751,16.553,18.555,17.383,8.614,23.031,20.787,34.68,0,4,3.8,3.36,40.023,50.912,16.798,0,25.495,25.411,0,0,0,14.957,15.641,19.702,19.538,0,37.587,0,0,0,0,5.2,0,23,5.67,48.063,13.916,-3.9,0.385,523.707,5/9/2012
13,13,16.471,18.543,16.614,18.372,17.48,10.093,22.766,20.69,34.763,0,0.9,1,0.84,34.308,51.356,16.724,0,25.829,25.495,0,0,0,18.594,19.456,15.245,14.957,0,37.388,0,0,0,0,5.2,0,23.2,5.44,48.063,18.921,-13.2,1.099,512.967,5/9/2012
14,14,15.182,18.213,16.468,18.336,17.188,9.807,22.795,20.368,33.539,0,0.2,0.2,0,40.348,50.69,16.724,0,32.314,25.551,2.6,0,0,13.166,13.836,15.764,15.614,0,37.717,0,0,0,0,5.2,0,23,5.63,48.063,2.441,-4.1,4.688,515.484,5/9/2012
15,15,16.485,18.201,16.248,18.433,17.188,9.815,22.56,20.368,33.205,0,1.8,3.2,1.68,40.559,50.838,16.798,0,25.411,25.551,2.5,0,0,14.288,14.766,15.573,16.161,0,39.167,0,0,0,0,5.2,0,23,5.6,48.063,-12.329,0.8,6.391,527.796,5/9/2012
16,16,16.499,18.323,15.174,18.445,0,9.939,22.766,20.545,35.153,0,1.7,1.3,3.465,40.596,51.726,16.724,0,25.578,25.745,0,0,0,16.53,21.028,14.684,15.272,0,38.427,0,0,0,0,5.2,0,22.5,5.76,48.063,9.522,-8.5,0,510.12,5/9/2012
17,17,16.372,18.506,17.969,18.604,0,10.086,22.677,20.416,36.461,0,0,0,2.73,40.522,50.394,16.502,0,25.578,25.718,0,0,0,14.11,11.157,0,0,0,38.687,0,0,0,0,5.2,0,22.8,5.92,48.063,6.47,-12.5,-4.706,479.208,5/9/2012
18,18,11.036,18.445,17.652,18.311,0,9.866,22.736,21.222,36.099,0,0,0,0.893,40.471,50.986,16.798,0,25.94,25.439,0,0,0,24.104,24.227,0,0,0,38.888,0,0,0,0,5.2,0,22.6,6,48.063,-11.841,-3.9,5.383,495.324,5/9/2012
19,19,16.667,18.604,17.847,18.555,17.48,10.056,23.06,21.689,36.517,0,0.1,0,0.314,40.448,51.43,16.946,0,47.566,45.423,2.5,0,0,14.534,13.522,15.491,15.081,0,37.738,0,0,0,0,5.2,0,22.4,5.92,47.958,27.955,-19.101,-4.907,559.099,5/9/2012
20,20,16.345,18.519,18.018,18.262,17.285,9.954,22.766,21.576,36.266,0,0.1,0,0,40.125,51.282,16.724,0,38.02,28.445,2.5,0,0,17.87,19.921,14.916,14.11,0,38.347,0,0,0,0,5.2,0,22.5,5.92,47.847,-1.587,-5.3,2.985,546.72,5/9/2012
21,21,7.073,18.494,17.957,18.348,0,9.961,22.677,21.512,35.96,0,9.3,0.5,0,40.106,51.134,16.576,0,24.688,25.189,0,0,0,16.284,17.2,14.438,0,0,39.397,0,0,0,0,5.2,0,22.5,5.84,48.26,7.202,-3.2,2.692,481.9,5/9/2012
22,22,0,0,16.492,0,0,10.152,23.326,22.124,36.6,0,0,0,0,41.018,51.208,16.872,0,25.272,24.827,0,0,0,11.471,9.543,16.79,0,0,38.867,0,0,0,0,5.2,0,22.3,5.92,48.145,17.457,-12.6,-3.406,424.676,5/9/2012
23,23,0,0,0,0,0,9.998,0,23.107,19.01,0,0,0,0,37.86,51.134,16.798,0,25.272,24.966,0,0,0,11.512,18.909,15.887,0,0,38.057,0,0,0,0,5.2,0,22.8,6.07,48.16,-12.94,-2.1,3.992,385.788,5/9/2012
0,00,0,0,0,0,0,10.115,0,22.849,0,0,0,0,0,37.187,50.838,16.428,0,25.272,25.328,0,0,0,12.756,14.315,13.809,0,0,38.718,0,0,0,0,5.2,0,23,6.15,48.16,-27.467,1.5,9.284,366.808,6/9/2012
1,01,0,0,0,0,0,10.393,0,22.994,0,0,0,0,2.468,37.834,50.69,16.502,0,25.244,25.328,0,0,0,13.631,14.123,0,0,0,39.108,0,0,0,0,5.2,0,23,6.07,48.16,-31.007,4.5,13.092,354.16,6/9/2012
2,02,0,0,0,0,0,9.895,0,22.817,0,0,0.5,1,3.57,40.001,51.8,16.798,0,25.244,24.966,0,0,0,7,6.125,0,0,0,38.927,0,0,0,0,5.2,0,22.7,6.15,48.16,-12.818,-6,1.886,347.785,6/9/2012
3,03,0,0,0,0,0,10.298,0,23.317,0,0,2.5,0.2,3.833,39.986,50.838,7.104,0,25.217,25.578,0,0,0,10.528,9.379,0,0,0,38.598,0,0,0,0,5.2,0,23,6.15,48.16,-15.503,-2,4.083,343.306,6/9/2012
4,04,0,0,0,0,0,10.049,0,0,0,0,0.8,0.3,3.465,39.958,51.356,16.576,0,25.217,25.328,0,0,0,19.483,20.782,0,0,0,38.338,0,0,0,0,5.2,0,23,6.15,48.16,-6.348,-9.7,-.513,350.723,6/9/2012
5,05,0,0,0,0,0,10.247,0,0,36.35,0,2.5,2.3,2.31,40.197,51.948,16.724,0,25.217,25.328,0,0,0,18.922,19.784,0,0,0,39.188,0,0,0,0,5.2,0,23,6.15,47.493,0,-3.7,3.296,373.262,6/9/2012
6,06,0,0,0,0,0,10.342,0,0,36.35,0,13.8,10.1,6.827,40.13,51.282,16.65,0,25.217,25.328,0,0,0,10.965,9.434,0,0,0,38.038,0,0,0,0,5.2,0,22.8,6.3,47.371,-6.226,4.3,1.996,376.064,6/9/2012
7,07,0,0,0,0,0,10.386,0,0,36.322,0,15.401,8.5,8.35,39.572,51.43,16.724,0,25.217,25.578,0,0,0,16.721,17.555,17.555,0,0,38.987,0,0,0,0,0,0,22.5,5.9,47.371,-2.319,3.3,2.289,400.799,6/9/2012
8,08,0,0,0,0,0,10.034,14.252,19.981,36.044,0,18.401,12.2,13.656,41.026,51.282,16.65,0,25.189,25.606,0,0,0,13.631,14.397,16.065,15.368,0,39.198,0,0,0,0,0,0,22.1,5.6,47.371,-4.273,6.1,-.403,456.627,6/9/2012
9,09,6.905,18.604,17.066,0,0,10.042,20.409,20.239,36.294,0,22.101,15.201,12.5,37.682,51.43,16.65,0,25.189,25.606,0,0,0,14.588,15.518,18.239,17.61,0,37.478,0,0,0,0,0,0,22,5.6,47.371,-18.067,18.101,4.889,509.399,6/9/2012
10,10,16.653,18.555,16.321,0,0,9.991,20.468,19.208,35.793,0,23.801,16.701,19.538,37.6,51.948,16.576,0,25.634,25.272,0,0,0,10.787,11.485,21.383,20.837,0,38.537,0,0,0,0,0,0,22,5.5,47.371,2.441,3.1,-8.515,534.933,6/9/2012
11,11,16.429,18.616,16.358,5.835,0,8.943,22.177,20.4,36.071,0,21.501,16.001,16.544,37.283,51.874,16.724,0,25.244,25.578,0,0,0,16.981,17.651,21.014,20.577,0,37.407,0,0,0,0,0,0,21.8,5.5,47.371,-5.127,9.9,-4.01,543.116,6/9/2012
12,12,16.471,18.616,16.272,18.482,0,8.797,23.208,20.69,35.988,0,12.9,9.9,12.762,37.215,52.318,16.724,0,25.328,25.356,0,0,0,14.67,15.313,19.962,19.62,0,37.428,0,0,0,0,5.2,0,21.8,5.2,48.332,14.283,-10.4,-13.916,548.585,6/9/2012
13,13,16.568,18.641,16.102,18.531,0,10.02,22.736,20.658,36.155,0,9.4,7,8.035,37.328,51.874,16.65,0,25.328,25.356,0,0,0,17.856,18.731,15.231,14.588,0,38.017,0,0,0,0,5.2,0,21.5,5.4,48.084,24.415,-7.7,-7.508,515.782,6/9/2012
14,14,16.372,18.58,15.821,18.482,17.285,9.947,21.646,20.448,34.68,0,6.9,6.5,6.092,37.219,51.578,16.65,0,25.328,25.773,0,0,0,16.079,16.858,18.294,17.692,0,38.118,0,0,0,0,5.2,0,21.5,5.43,48.084,-3.784,0.2,0,540.14,6/9/2012
15,15,16.33,18.323,15.711,18.409,17.188,9.888,21.44,20.319,34.29,0,2.9,3,6.144,36.648,51.652,16.65,0,25.328,25.773,0,0,0,18.758,17.651,19.128,18.717,0,38.477,0,0,0,0,5.2,0,21.8,5.52,47.175,5.127,-5.2,-.513,533.005,6/9/2012
16,16,16.429,18.201,15.699,18.482,17.285,8.548,21.234,20.497,36.211,0,1.9,1.9,3.045,36.554,51.43,16.576,0,25.328,25.773,0,0,0,18.458,17.774,14.793,14.26,0,38.277,0,0,0,0,5.2,0,21.9,5.59,47.175,-16.968,-2.9,5.09,533.297,6/9/2012
17,17,16.639,18.311,17.347,18.397,17.188,8.394,21.352,20.336,35.737,0,0.2,0,0.525,36.722,51.8,16.65,0,25.439,25.606,0,0,0,15.176,12.989,0,0,0,37.527,0,0,0,0,5.2,0,21.7,5.92,47.175,-9.033,-3,5.585,482.778,6/9/2012
18,18,16.541,18.506,17.493,18.592,17.285,9.903,22.059,21.995,36.238,0,0.2,0,0,36.683,51.948,16.798,0,32.731,25.467,1.2,0,0,16.626,20.413,0,0,0,37.908,0,0,0,0,5.2,0,21.7,5.76,47.162,1.709,-11.3,-2.71,510.709,6/9/2012
19,19,16.709,18.726,17.676,18.604,17.383,10.152,22.059,22.366,36.183,0,0.2,0,0,37.332,52.022,16.65,0,47.622,46.425,2.5,0,0,16.215,16.749,15.75,14.889,0,37.338,0,0,0,0,5.2,0,21.2,5.92,47.162,22.462,-13.6,-2.911,557.081,6/9/2012
20,20,16.667,18.567,18.226,18.519,17.188,9.954,22,20.577,36.238,0,0.2,0,0,37.646,51.8,16.798,0,47.984,40.052,2.6,0,0,11.43,10.76,15.463,14.465,0,38.557,0,0,0,0,5.2,0,22.1,5.76,47.162,-3.418,-4.5,5.182,548.649,6/9/2012
21,21,16.961,18.763,18.104,18.738,17.48,10.049,21.97,20.883,36.433,0,0.2,0,0,37.56,51.948,16.65,0,25.606,25.801,2.6,0,0,10.596,8.764,17.186,0,0,38.017,0,0,0,0,5.2,0,22.5,5.76,47.162,15.748,-10.8,-.806,490.789,6/9/2012
22,22,16.751,18.616,18.165,18.604,0,9.969,21.676,20.722,36.6,0,0.2,0,0,37.489,50.69,0,0,25.022,25.523,0,0,0,0,18.129,0,0,0,38.508,0,0,0,0,5.2,0,22.2,5.92,47.162,14.039,-7,-1.502,431.609,6/9/2012
23,23,0,0,16.26,0,0,9.632,21.322,21.286,35.877,0,11.7,7.8,2.941,37.462,50.246,0,0,25.745,25.578,0,0,0,0,6.918,0,0,0,38.458,0,0,0,0,5.2,0,22.6,6,48.342,-13.062,4.8,4.596,397.023,6/9/2012
0,00,0,0,0,0,0,10.071,0,0,36.461,0,0.1,0,7.09,37.614,51.356,17.02,0,25.384,25.161,0,0,0,0,25.718,0,0,0,37.997,0,0,0,0,5.2,0,22.3,6.07,50.508,-12.94,-4.4,2.893,372.497,7/9/2012
1,01,0,0,0,0,0,8.687,22.56,22.978,37.018,0,0.1,0,0,37.516,52.096,17.168,0,25.384,25.551,0,0,0,0,0,0,0,0,39.207,0,0,0,0,5.2,0,22.3,6,46.417,8.911,-2,7.892,353.379,7/9/2012
2,02,0,0,0,0,0,8.394,21.676,21.496,36.35,0,0.1,0,2.625,31.502,51.652,17.02,0,25.829,25.467,0,0,0,0,0,0,0,0,38.237,0,0,0,0,5.2,0,22.2,5.92,38.604,4.151,-3.6,4.798,346.923,7/9/2012
3,03,0,0,0,0,0,8.584,11.807,21.705,35.932,0,16.001,10.7,1.68,34.587,39.427,0,0,25.829,25.578,0,0,0,0,0,0,0,0,38.727,0,0,0,0,5.2,0,22.4,6.15,37.97,18.799,-3.8,-4.413,331.691,7/9/2012
4,04,0,0,0,0,0,8.518,0,21.737,36.378,0,15.201,9.8,2.468,25.371,51.726,17.02,0,25.801,25.578,0,0,0,0,0,0,0,0,38.328,0,0,0,0,5.2,0,22.2,6.15,37.26,-3.052,1.2,0.293,350.295,7/9/2012
5,05,0,0,0,0,0,8.555,21.529,21.673,36.294,0,13.1,11.4,3.833,34.284,52.466,16.872,0,25.801,25.634,0,0,0,0,0,0,0,0,37.948,0,0,0,0,5.2,0,22.3,6,40.177,7.447,2.4,0.183,373.036,7/9/2012
6,06,0,0,0,0,0,8.731,22,21.995,36.127,0,11.6,7.2,3.413,34.351,51.726,16.428,0,25.551,25.634,0,0,0,0,0,0,0,0,38.598,0,0,0,0,5.2,0,22.4,6,39.424,3.662,-1,0,373.716,7/9/2012
7,07,0,0,0,0,0,8.694,20.232,21.915,36.851,0,14.2,7,8.297,34.444,43.66,13.986,0,25.551,25.634,0,0,0,0,8.149,0,0,0,38.678,0,0,0,0,5.2,0,22.5,6.07,46.881,-4.639,-2.3,-2.307,397.188,7/9/2012
8,08,6.849,18.653,17.408,17.554,0,8.365,19.938,20.416,34.318,0,11.7,11.5,9.138,34.491,51.43,17.02,0,25.551,25.634,0,0,0,0,7.082,0,0,0,37.397,0,0,0,0,5.2,0,22,6,49.08,-10.01,5.4,0.586,460.748,7/9/2012
9,09,16.429,18.555,16.663,16.834,16.016,6.885,19.967,20.319,35.153,0,11.8,7.4,8.035,34.225,50.986,16.798,0,25.551,25.745,0,0,0,0,20.837,0,24.761,0,37.707,0,0,0,0,5.2,0,22,5.84,49.08,-3.906,3.6,7.984,505.108,7/9/2012
10,10,16.625,18.494,16.626,18.323,16.016,6.922,21.646,19.465,34.68,0,12.6,11.5,9.243,34.197,50.912,16.872,0,34.207,25.634,0.7,0,0,10.364,13.18,0,24.788,0,38.387,0,0,0,0,5.2,0,21.8,5.76,48.968,10.62,-7.1,-8.808,538.397,7/9/2012
11,11,16.275,18.397,16.37,18.274,15.918,7.544,23.119,19.014,35.654,0,16.101,13.4,10.977,34.174,50.69,16.65,0,35.515,42.556,2.4,0,0,8.422,10.213,0,20.249,0,37.868,0,0,0,0,5.2,0,22.2,5.6,48.968,-14.527,10,0,556.275,7/9/2012
12,12,16.499,18.665,16.26,18.555,15.918,8.46,24.357,19.594,36.378,0,5.5,5,3.886,33.713,51.134,16.872,0,35.57,25.662,2.4,0,0,20.085,19.428,0,24.897,0,38.078,0,0,0,0,5.2,0,22.2,5.47,48.533,15.259,-10.6,-4.413,538.068,7/9/2012
13,13,16.303,18.421,16.041,18.311,15.918,9.822,22.707,20.271,34.596,0,9.2,8.1,6.984,33.709,51.43,16.576,0,35.57,25.384,2.4,0,0,8.996,10.705,0,15.545,0,38.068,0,0,0,0,5.2,0,21.9,5.44,48.533,-16.724,3.8,1.392,527.662,7/9/2012
14,14,16.527,18.543,16.297,18.592,16.113,9.851,23.237,20.835,34.541,0,18.301,13.3,6.354,33.639,50.912,16.798,0,44.978,25.244,2.5,0,0,7.069,6.604,0,21.137,0,38.407,0,0,0,0,5.2,0,20.6,5.42,48.533,19.654,-7,-11.316,538.194,7/9/2012
15,15,16.359,18.397,15.223,18.58,15.918,9.998,24.474,22.269,33.455,0,7.6,4.5,5.513,33.167,51.282,16.724,0,35.459,25.523,2.5,0,0,12.784,15.19,0,24.993,0,38.087,0,0,0,0,5.2,0,22,5.5,48.533,8.911,-2,-3.406,525.723,7/9/2012
16,16,16.387,18.372,16.358,18.274,15.918,10.745,25.005,21.689,34.791,0,6.1,5.1,5.199,32.877,50.912,16.502,0,35.376,25.189,2.5,0,0,20.905,19.756,14.411,20.809,0,0,0,0,0,0,5.2,0,22,5.7,46.242,-21.729,8.8,10.895,514.351,7/9/2012
17,17,16.513,18.397,17.92,18.494,13.672,11.551,25.771,21.931,36.35,0,6.9,5.2,2.678,32.744,51.134,16.872,0,25.384,25.328,0,0,0,10.5,6.918,0,16.051,0,37.778,0,0,0,0,5.2,0,21.6,5.8,37.361,3.662,-6.1,3.79,486.695,7/9/2012
18,18,16.317,18.238,17.847,18.287,2.734,11.397,24.209,21.592,35.932,0,5,5.4,5.461,33.2,50.912,16.798,0,25.384,25.272,0,0,0,0,26.415,0,0,0,38.678,0,0,0,0,5.2,0,22,6.1,48.867,-22.095,-5.8,0,509.135,7/9/2012
19,19,16.568,18.824,18.055,18.592,17.48,11.631,24.71,22.108,34.847,0,1.2,0.8,6.407,33.282,51.356,16.872,0,47.539,25.272,2.5,0,0,9.297,11.157,15.805,14.67,0,38.418,0,0,0,0,5.2,0,22,6.5,45.461,-4.028,-3.1,0.385,543.594,7/9/2012
20,20,16.457,18.433,18.079,18.458,17.383,11.39,24.18,21.786,34.68,0,0,0.1,7.404,33.913,51.208,16.65,0,47.9,25.718,2.6,0,0,7.205,8.75,15.791,15.163,0,38.317,0,0,0,0,5.2,0,22,5.9,45.461,3.174,-.5,3.79,523.662,7/9/2012
21,21,16.555,18.909,18.262,18.751,0,11.807,24.74,22.253,34.68,0,0.1,0,0,34.08,50.986,16.872,0,25.606,25.857,0,0,0,7.479,7.533,16.817,15.997,0,38.427,0,0,0,0,5.2,0,22,5.8,45.461,23.804,-10.6,-3.717,474.685,7/9/2012
22,22,0,18.665,17.982,9.595,0,11.551,24.946,22.173,34.93,0,2.8,0.2,2.731,34.779,51.43,16.946,0,25.69,25.606,0,0,0,0,0,0,0,0,38.667,0,0,0,0,5.2,0,22,5.84,49.833,5.249,-9.8,-.806,426.921,7/9/2012
23,23,0,0,2.625,0,0,11.536,24.268,23.107,35.153,0,2.9,1.1,7.666,37.924,52.466,16.872,0,25.634,25.495,0,0,0,0,0,0,0,0,38.697,0,0,0,0,5.2,0,22,5.84,40.271,-6.104,-7.9,0.494,392.264,7/9/2012
0,00,0,0,0,0,0,11.712,0,23.542,36.044,0,10.8,7.6,12.867,37.963,51.8,16.724,0,25.829,25.523,0,0,0,0,6.74,0,0,0,37.948,0,0,0,0,5.2,0,22,6,38.146,21.607,0,0,351.004,8/9/2012
1,01,0,0,0,0,0,11.704,0,0,16.533,0,12.2,9.3,11.186,41.342,52.096,16.65,0,25.857,25.495,0,0,0,0,8.231,0,0,0,37.728,0,0,0,0,5.2,0,22,6,28.861,0,0,0,344.794,8/9/2012
2,02,0,0,0,0,0,11.697,0,0,36.405,0,13.5,7.9,5.619,33.633,44.844,14.208,0,25.773,25.439,0,0,0,0,0,0,0,0,37.898,0,0,0,0,5.2,0,22,6,38.23,0,0.9,0,334.891,8/9/2012
3,03,0,0,0,0,0,11.617,0,0,36.183,0,6.5,6.6,4.201,38.667,51.356,5.624,0,25.773,25.745,0,0,0,0,0,0,0,0,38.198,0,0,0,0,5.2,0,22,6,38.813,0,0,4.285,328.617,8/9/2012
4,04,0,0,0,0,0,11.419,0,0,36.238,0,13,10.6,6.144,31.292,51.06,16.428,0,25.773,25.523,0,0,0,0,0,0,0,0,38.498,0,0,0,0,5.2,0,22,6,38.902,2.93,0,0,331.639,8/9/2012
5,05,0,0,0,0,0,11.551,0,8.057,36.322,0,4.3,5.2,11.187,41.703,51.578,17.02,0,25.773,25.523,0,0,0,0,8.299,0,0,0,37.787,0,0,0,0,5.2,0,22,6,38.752,0,0,1.593,347.203,8/9/2012
6,06,0,0,0,0,0,11.624,0,15.244,36.378,0,15.901,10.6,13.182,30.506,44.104,14.578,0,25.773,25.551,0,0,0,0,0,0,0,0,38.537,0,0,0,0,5.2,0,22,6,33.657,1.709,2.9,0,332.38,8/9/2012
7,07,0,0,0,0,0,10.115,0,0,35.932,0,15.801,11.1,13.97,41.667,51.134,16.798,0,25.773,25.551,0,0,0,0,7.656,0,0,0,38.187,0,0,0,0,5.2,0,22,6,40.839,0,4.5,0,355.833,8/9/2012
8,08,0,0,16.883,0,0,10.174,23.001,21.754,36.906,0,14.7,12.1,11.029,41.37,51.578,16.946,0,25.773,25.551,0,0,0,0,6.754,0,0,0,37.858,0,0,0,0,0,0,22,6,38.776,4.639,2.9,1.099,399.488,8/9/2012
9,09,6.821,0,18.03,19.263,0,10.232,24.415,21.737,36.238,0,5.4,4.2,4.883,41.327,51.208,16.872,0,25.773,25.551,0,0,0,0,11.293,0,21.247,0,38.047,0,0,0,0,0,0,22,6,38.898,0,0,0,454.369,8/9/2012
10,10,16.639,0,18.043,18.592,0,10.247,24.415,22.028,35.904,0,8.7,7.7,8.56,37.403,51.282,16.946,0,25.495,25.3,0,0,0,0,19.469,0,24.555,0,37.917,0,0,0,2.5,0,0,22,6,29.149,8.911,0,0,462.577,8/9/2012
11,11,16.471,17.664,17.896,18.604,0,10.203,25.358,21.786,35.988,0,7.9,7.6,5.093,36.936,50.986,16.65,0,25.523,25.3,0,0,0,0,11.129,0,24.555,0,37.497,0,0,0,3,0,0,22,6,29.149,0,1.2,2.582,464.414,8/9/2012
12,12,16.513,17.017,16.443,18.482,0,10.203,26.419,21.979,35.849,0,7.3,5.7,7.037,41.246,50.838,16.576,0,25.523,25.3,0,0,0,0,8.026,0,15.258,0,37.187,0,0,0,3,0,0,22,6,38.868,3.54,0,0,472.79,8/9/2012
13,13,16.317,17.127,16.492,18.531,0,10.24,25.623,21.705,35.042,0,3,3.1,3.622,41.149,51.06,16.798,0,25.523,25.3,0,0,0,0,0,0,15.135,0,38.198,0,0,0,4,0,0,22,6,31.784,0,0,0,449.94,8/9/2012
14,14,16.387,17.188,16.602,18.445,0,10.122,25.447,19.24,34.513,0,0,1.2,0,37.448,50.986,0,0,25.523,25.3,0,0,0,0,0,0,21.52,0,37.837,0,0,0,0,0,0,22,6,45.184,0,0,8.295,430.588,8/9/2012
15,15,16.471,18.567,16.7,18.726,0,10.371,25.505,19.53,35.153,0,2.1,2.2,0,33.489,50.838,0,0,25.523,25.3,0,0,0,0,0,0,15.231,0,37.868,0,0,0,0,0,0,22,6,40.446,17.212,0,0,419.107,8/9/2012
16,16,0,18.421,16.431,18.592,0,10.489,25.505,20.207,36.211,0,8.4,7.1,2.835,37.466,51.208,0,0,25.495,25.356,0,0,0,0,0,0,0,0,38.227,0,0,0,0,0,0,22,6,42.602,9.644,0,0,403.579,8/9/2012
17,17,0,16.773,0,16.639,0,11.521,24.857,19.256,33.038,0,10.7,7.6,15.494,7.056,49.876,0,0,25.578,25.551,0,0,0,0,8.778,0,0,0,38.057,0,0,0,5.2,5.2,0,22,6,50.803,0,0,0,388.818,8/9/2012
18,18,16.849,18.494,18.824,18.519,0,11.47,25.741,21.802,36.433,0,0,0,1.417,41.366,49.728,0,0,25.578,25.161,0,0,0,0,24.542,0,19.251,0,38.007,0,0,0,5.2,5.2,0,22,6,50.577,7.08,0,0,484.066,8/9/2012
19,19,16.541,18.787,18.323,18.653,17.48,11.748,26.036,22.269,36.739,0,0,0,0,41.292,50.172,0,0,40.58,25.551,2.5,0,0,9.201,8.285,16.53,16.024,0,38.338,0,0,0,5.2,5.2,0,22,6,44.425,2.686,0,5.493,517.598,8/9/2012
20,20,15.239,16.724,16.468,18.738,0,11.822,24.71,19.901,33.622,0,7.2,5.2,28.993,26.806,50.616,0,0,25.272,25.161,0,0,0,0,0,0,24.46,0,38.328,0,0,0,5.2,5.2,0,22,6,49.94,0,0,0,472,8/9/2012
21,21,16.541,18.604,18.348,18.555,0,11.565,26.271,21.737,36.155,0,0,0,0,39.859,50.32,0,0,25.272,25.189,0,0,0,0,7.684,0,24.46,0,38.607,0,0,0,5.2,5.2,0,22,6,40.918,0,0,9.284,457.904,8/9/2012
22,22,0,18.628,18.433,4.505,0,11.587,26.389,21.786,36.071,0,0,0,0,41.164,42.328,0,0,24.91,25.189,0,0,0,0,7.424,0,0,0,37.728,0,0,0,5.2,5.2,0,22,6,44.923,0,0,6.482,403.022,8/9/2012
23,23,0,0,18.36,0,0,11.646,26.419,22.994,35.932,0,0,0,0,37.703,43.216,0,0,25.356,25.857,0,0,0,0,8.039,0,0,0,37.338,0,0,0,5.2,5.2,0,22,6,38.356,2.686,0,5.182,368.849,8/9/2012
0,00,0,0,0,0,0,11.668,13.81,17.757,36.155,0,0,0,0,37.891,46.324,14.874,0,25.356,25.411,0,0,0,0,7.028,0,0,0,34.428,0,0,0,0,5.2,0,22.8,6.3,39.021,4.517,-11.1,1.886,348.72,9/9/2012
1,01,0,0,0,0,0,12.049,2.38,0,30.533,0,0,0,0,37.464,51.06,16.872,0,25.356,25.384,0,0,0,0,8.012,0,0,0,34.437,0,0,0,0,5.2,0,23.3,6.32,38.101,-14.161,-4.8,7.196,328.233,9/9/2012
2,02,0,0,0,0,0,11.763,2.38,0,30.533,0,0,0,0,30.709,51.06,16.872,0,25.022,25.495,0,0,0,0,7.424,0,0,0,34.158,0,0,0,0,5.2,0,23.2,6.4,38.501,-12.207,-6,5.786,321.138,9/9/2012
3,03,0,0,0,0,0,11.558,2.469,0,8.406,0,0,0,0,37.84,44.622,14.504,0,25.411,25.829,0,0,0,0,7.438,0,0,0,34.198,0,0,0,0,5.2,0,23.2,6.4,49.003,-12.452,-10.8,1.19,318.14,9/9/2012
4,04,0,0,0,0,0,11.463,2.469,22.656,0,0,0,0,0,34.412,50.838,16.724,0,25.411,25.523,0,0,0,0,7.41,0,0,0,34.688,0,0,0,0,0,0,22.5,6.38,49.43,-14.649,-2.5,8.789,318.264,9/9/2012
5,05,0,0,0,0,0,11.543,2.292,22.962,0,0,0,0,0,39.334,51.06,16.872,0,25.411,25.523,0,0,0,0,7.465,0,0,0,34.347,0,0,0,5.2,5.2,0,21.5,6.38,45.043,6.714,-9.1,3.186,319.332,9/9/2012
