,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,MTL,GSR,HEM,HPA1,HPA2,PHD,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
5,05,26.221,0,0,0,0,0,10.752,32.664,0,0,0,0,20.201,13.9,18.278,28.001,50.713,2.158,21.109,25.69,0,0,0,0,0,0,2.191,27.336,28.644,6.289,0,0,0,27.829,28.968,3.556,0,0,0,0,0,4.9,19,0,5.5,39.114,-36.744,-49.76,57.902,24.189,447.42,4/2/2016
6,06,19.487,0,0,0,0,0,10.686,34.019,0,0,0,0,13.5,12.7,19.644,20.794,45.887,3.509,30.463,25.662,0,0,0,0,0,0,2.191,25.337,30.492,8.49,0,0,19.319,28.098,29.258,3.517,0,0,0,0,0,4.9,19.2,0,5.5,38.692,-35.279,-45.869,61.002,31.788,439.71,4/2/2016
7,07,15.78,0,0,0,0,0,10.855,34.225,0,0,0,0,9.5,8.3,14.128,35.509,51.266,5.415,20.768,25.745,0,0,0,0,0,0,1.287,28.526,32.604,7.656,0,0,20.194,28.528,28.767,3.517,0,0,0,0,0,4.9,18.8,0,5.6,40.008,-39.552,-48.589,49.402,28.492,462.17,4/2/2016
8,08,13.807,0,0,0,0,0,10.708,31.162,0,17.952,0,0,15.301,9.1,11.606,43.133,51.514,9.349,15.107,25.857,0,0,0,0,0,0,1.287,26.392,29.436,16.584,0,21.944,21.192,28.908,28.978,3.517,0,0,0,0,4.9,4.9,18.6,0,5.53,40.148,-56.154,-55.51,58.602,40.889,519.09,4/2/2016
9,09,23.747,0,0,0,0,0,10.606,30.955,0,35.626,0,0,5.6,4.4,14.443,43.123,51.151,10.961,16.759,46.314,0,0,0,0,0,0,1.287,29.717,28.512,21.206,22.395,16.12,20.768,28.408,28.708,3.542,0,0,0,0,4.9,4.9,18.5,0,5.3,38.91,-52.126,-53.001,60.202,39.991,571.82,4/2/2016
10,10,21.627,0,0,16.541,0,0,10.437,30.779,18.482,35.515,0,0,10.8,6.8,14.758,44.461,44.691,12.35,9.568,47.733,0,0,0,0,6.626,0,1.287,28.099,30.228,12.784,14.247,15.641,15.463,28.668,28.438,8.742,8.735,0,0,0,4.9,4.9,18.9,0,5.3,38.697,-63.601,-64.125,73.802,49.184,600.97,4/2/2016
11,11,17.035,0,0,17.078,0,0,10.254,30.101,15.276,35.598,0,0,11.6,9.2,8.98,48.131,50.044,14.781,14.694,47.845,0,0,0,0,6.652,0,1.287,30.323,30.624,16.885,18.471,15.094,14.971,28.678,27.928,3.527,3.382,0,0,0,4.9,4.9,18.4,0,5.14,40.089,-64.821,-60.628,74.002,49.385,603.93,4/2/2016
12,12,13.759,0,0,17.371,0,0,10.298,29.983,15.566,38.716,0,0,8.4,6.7,11.239,48.03,48.208,15.358,17.71,47.622,0,4.899,0,0,6.64,0,1.287,29.38,31.944,15.012,16.475,15.764,15.778,28.408,28.167,6.555,6.509,0,0,0,4.9,4.9,18.6,0,4.9,38.886,-50.295,-46.821,60.902,43.086,601.12,4/2/2016
13,13,14.937,0,0,17.493,0,0,10.159,29.541,15.598,38.688,0,0,2.5,2.2,8.98,50.635,53.353,0,6.827,47.65,0,8.099,0,0,6.64,0,1.287,29.896,28.908,20.18,21.739,20.467,15.532,27.718,28.058,3.542,3.455,0,0,0,4.9,4.9,18.7,0,4.87,40.508,-54.689,-49.202,50.902,44.386,596.59,4/2/2016
14,14,9.043,16.568,16.797,17.225,18.336,0,9.925,29.099,16.597,37.574,0,0,2.8,2.3,6.144,50.078,48.686,15.083,4.498,47.594,0,19.599,0,0,6.642,0,1.287,27.875,28.776,9.817,11.088,5.77,24.337,24.438,24.429,5.202,5.141,0,0,0,0,4.9,18.8,0,4.67,38.311,-60.305,-59.319,62.502,51.894,614.7,4/2/2016
15,15,9.44,17.213,16.968,17.347,18.384,15.625,9.727,28.245,18.047,36.572,0,0,1.8,1.4,6.668,49.915,48.635,14.915,6.638,47.093,0,0,0,0,6.65,0,1.287,25.831,27.192,17.309,18.526,5.66,24.022,24.548,23.848,8.793,8.768,0,0,0,4.9,4.9,18.5,0,4.6,38.64,-51.271,-49.065,59.002,49.385,620.59,4/2/2016
16,16,9.058,17.269,17.054,17.396,0,0,8.804,30.101,18.354,36.572,0,0,2,1.9,6.616,46.406,51.632,17.1,4.344,47.093,0,10.2,0,0,6.646,0,1.387,28.975,32.736,14.889,16.188,15.709,15.122,26.808,27.218,3.532,3.454,0,0,0,4.9,4.9,19,0,4.67,40.213,-33.204,-38.691,40.701,33.894,605.55,4/2/2016
17,17,7.723,0,0,9.705,0,0,8.159,30.307,11.521,36.628,0,0,4.5,2.6,5.776,49.377,51.21,16.635,6.69,46.787,0,18.499,0,0,6.638,0,1.325,28.549,30.888,7.369,8.422,0,15.573,28.308,26.669,3.489,3.436,0,0,0,0,4.9,18.8,0,4.82,39.223,-46.144,-52.736,42.801,33.985,556.65,4/2/2016
18,18,11.286,0,0,0,0,0,7.346,32.045,0,38.326,0,0,22.001,14.6,13.865,51.356,41.013,13.342,26.38,47.455,0,22.7,0,0,6.628,0,1.325,27.538,28.512,7.944,9.147,0,0,26.669,25.828,6.015,5.985,0,0,0,0,4.9,18.8,0,4.86,38.528,-41.383,-46.748,50.302,22.193,570.08,4/2/2016
19,19,34.8,18.249,0,0,0,0,8.701,32.399,19.739,38.215,0,0,37.001,22.501,33.354,51.356,41.122,13.118,41.27,47.817,0,0,0,0,6.67,0,1.325,28.436,31.812,7.506,8.6,0,0,26.488,25.958,5.998,6.014,0,0,0,4.9,4.9,18.8,0,5.05,32.239,-8.301,-13.138,42.201,-11.005,644.61,4/2/2016
20,20,34.798,0,0,0,0,0,8.833,32.31,2.498,38.215,0,0,35.201,22.401,36.453,30.258,51.784,16.537,41.35,47.65,0,0,0,0,0,0,1.325,29.178,30.492,7.315,8.586,0,14.848,26.758,26.109,3.555,3.47,0,0,0,0,4.9,18.89,0,4.9,38.377,-14.039,-24.903,41.601,-13.404,627.76,4/2/2016
21,21,35.211,0,0,0,0,0,8.826,32.811,0.564,0,0,0,34.701,22.201,35.823,30.802,53.336,17.129,41.632,47.622,0,9.7,0,0,0,0,2.2,30.143,30.492,9.53,10.828,0,14.848,26.539,26.098,3.479,3.45,0,0,0,0,4.9,18.9,0,5,37.488,-3.784,-17.267,42.801,-14.411,586.91,4/2/2016
22,22,34.577,0,0,0,0,0,8.907,33.017,0,0,0,0,33.601,21.801,35.559,9.865,45.19,13.699,41.646,47.622,0,16.199,0,0,0,0,2.2,32.816,29.568,8.34,0,0,0,24.708,24.448,5.052,5.046,0,0,0,0,4.9,19,0,5.14,37.488,-6.714,-15.912,48.902,-4.01,518.15,4/2/2016
23,23,36.532,0,0,0,0,0,8.885,0,0,0,0,0,35.901,22.101,36.295,0,52.398,17.166,41.72,25.551,0,0,0,0,0,0,1.177,29.335,30.36,7.875,0,0,0,26.728,26.188,0,8.827,0,0,0,0,0,18.8,0,5.3,40.197,-43.336,-54.155,79.702,15.4,472.59,4/2/2016
0,00,35.93,0,0,0,0,0,0,0,0,0,0,0,34.401,22.501,37.556,0,48.168,14.547,41.79,25.662,0,0,0,0,0,0,1.177,27.83,30.888,7.465,0,0,0,28.559,28.318,0,3.456,0,0,0,0,0,18.8,0,5.37,38.522,-36.744,-46.217,68.802,11.682,453.44,5/2/2016
1,01,35.523,0,0,0,0,0,0,0,0,0,0,0,35.301,22.501,37.871,0,50.161,0,41.77,25.495,0,0,0,0,0,0,1.177,29.739,33.66,7.52,0,0,0,26.998,26.528,0,3.386,0,0,0,0,0,18.6,0,5.33,33.126,-27.345,-33.876,59.802,0,436.13,5/2/2016
2,02,36.232,0,0,0,0,0,0,0,0,0,0,0,37.301,22.301,36.873,0,33.304,0,41.477,25.745,0,0,0,0,0,0,1.177,28.975,33.66,7.356,0,0,0,26.848,26.778,0,3.495,0,0,0,0,0,18.8,0,5.41,38.549,-22.462,-28.135,53.302,-3.809,425.41,5/2/2016
3,03,35.975,0,0,0,0,0,0,0,0,0,0,0,36.801,22.501,36.295,0,30.505,0,41.687,25.606,0,0,0,0,0,0,1.177,29.829,32.34,7.698,0,0,0,27.068,26.828,0,3.463,0,0,0,0,0,19,0,5.53,37.725,-33.326,-36.421,72.402,6.995,410.41,5/2/2016
4,04,36.225,0,0,0,0,0,0,0,0,0,0,0,36.201,20.401,36.242,0,45.848,0,41.49,25.634,0,0,0,0,0,0,1.177,30.48,33.264,7.246,0,0,0,26.978,26.488,0,3.476,0,0,0,0,0,19.2,0,5.45,32.237,-21.363,-28.794,53.002,-2.6,427.8,5/2/2016
5,05,36.431,0,0,0,0,0,0,0,0,0,0,0,37.101,22.401,37.188,0,50.701,1.843,41.965,25.69,0,0,0,0,0,0,1.177,31.469,33.528,12.797,0,0,0,26.658,26.198,0,3.46,0,0,0,0,0,19,0,5.53,31.51,-36.256,-41.978,66.602,6.995,449.3,5/2/2016
6,06,36.805,0,0,0,0,0,2.6,0,0,0,0,0,36.201,22.401,36.19,0,47.898,14.183,41.88,25.634,0,0,0,0,0,0,1.177,29.155,31.812,7.164,0,0,0,26.758,26.188,0,3.517,0,0,0,0,4.9,18.9,0,5.5,40.229,-26.734,-34.059,65.002,0.586,454.3,5/2/2016
7,07,36.349,0,0,0,0,0,9.287,0,0,0,0,0,33.801,22.201,27.26,0,53.226,17.543,41.932,25.578,0,0,0,0,0,0,4.477,27.965,33.66,7.766,0,0,16.038,27.488,26.808,0,3.369,0,0,0,0,0,18.8,0,5.45,38.477,-16.48,-24.088,54.102,4.486,459.48,5/2/2016
8,08,34.676,0,0,0,0,0,9.104,29.512,0,0,0,0,30.001,16.901,35.192,20.619,51.927,16.516,41.36,25.801,0,0,0,0,0,0,2.23,28.571,26.136,7.219,0,0,19.647,26.749,26.369,0,0,0,0,0,0,4.9,18.6,0,5.29,39.9,-52.37,-47.765,77.402,22.999,516.97,5/2/2016
9,09,36.601,0,0,0,0,0,9.163,29.158,0,0,0,0,31.501,22.301,33.616,18.8,49.436,15.123,38.97,25.829,0,0,0,0,0,0,0,30.548,31.152,17.364,18.881,18.758,17.842,24.009,24.808,0,3.336,0,0,0,0,4.9,18.6,0,5.14,38.425,-44.557,-35.862,69.202,15.583,559.91,5/2/2016
10,10,35.263,0,0,0,0,0,9.178,29.099,0,0,0,0,36.701,20.201,38.186,18.945,48.126,14.303,41.019,40.386,0,0,0,0,0,0,0.723,29.402,29.304,16.147,17.706,17.788,17.295,24.488,24.559,7.762,7.374,0,0,0,0,4.9,18.6,0,4.98,39.173,-49.196,-39.222,74.802,11.591,593.65,5/2/2016
11,11,35.355,0,0,0,0,0,9.207,28.716,0,0,0,0,37.201,22.501,38.448,41.514,47.285,14.917,41.426,40.692,0,0,0,0,0,0,0,29.919,29.304,13.864,15.299,18.704,17.118,24.418,24.498,6.022,6.014,0,0,0,0,4.9,18.8,0,4.75,37.872,-54.201,-50.053,86.103,23.493,603.41,5/2/2016
12,12,34.705,0,0,0,0,0,9.119,28.392,0,0,0,0,35.701,20.501,35.822,37.494,49.603,15.759,41.83,35.849,0,0,0,0,0,0,1.475,28.616,28.776,13.44,14.903,17.186,17.733,26.758,26.588,6.015,6.013,0,0,0,0,4.9,18.8,0,4.8,37.11,-57.497,-52.443,89.803,23.896,594.14,5/2/2016
13,13,34.098,0,0,0,0,0,7.954,28.098,0,0,0,0,36.501,20.401,37.188,21.149,47.192,14.714,42.04,35.765,0,0,0,0,0,0,1.475,28.796,29.304,19.674,20.96,17.063,17.159,26.669,26.248,6.554,6.47,0,0,0,0,4.9,18.6,0,4.67,37.893,-62.99,-54.036,84.803,22.889,600.87,5/2/2016
14,14,33.881,0,0,0,0,0,7.434,27.98,0,0,0,0,35.201,19.801,33.826,41.679,52.56,17.183,41.62,35.877,0,0,0,0,0,0,1.475,25.674,18.348,22.094,24.186,16.79,16.94,25.258,25.419,7.895,7.944,0,0,0,0,4.9,18.6,0,4.59,39.242,-67.141,-56.929,88.303,29.389,612.78,5/2/2016
15,15,34.605,0,0,0,0,0,7.134,28.687,3.964,35.932,0,0,35.201,19.901,38.607,34.601,46.839,14.682,42.06,35.932,0,0,0,0,0,0,1.475,29.02,30.888,6.699,7.834,15.614,15.04,27.208,26.918,6.039,6.045,0,0,0,0,4.9,18.4,0,4.71,35.969,-62.99,-56.746,86.003,25.69,622.96,5/2/2016
16,16,36.121,0,0,0,0,0,8.709,31.338,3.706,36.823,0,0,36.301,20.501,38.501,34.601,47.714,14.447,41.672,35.96,0,0,0,0,0,0,1.376,28.661,14.52,7.041,8.108,15.778,14.944,27.439,26.738,3.559,3.495,0,0,0,0,4.9,18.5,0,4.75,35.372,-53.224,-51.701,84.703,23.786,598.01,5/2/2016
17,17,35.556,0,0,0,0,0,9.375,33.165,0,0,0,0,36.701,18.401,38.239,14.443,44.191,14.273,41.93,27.722,0,7.599,0,0,0,0,1.376,28.863,17.16,7.752,8.901,15.723,15.504,27.068,26.608,3.471,3.458,0,0,0,0,4.9,18.6,0,4.75,35.34,-28.687,-41.383,57.002,-.403,554.54,5/2/2016
18,18,35.452,0,0,0,0,0,10.115,34.107,0,0,0,0,34.901,21.901,36.505,13.334,49.796,16.023,41.914,25.745,0,1.999,0,0,0,0,1.376,31.02,26.664,7.287,8.819,15.614,15.436,27.218,26.319,3.474,0,0,0,0,0,4.9,18.6,0,4.83,36.383,-35.89,-47.032,64.602,9.796,558.26,5/2/2016
19,19,36.293,0,0,0,0,0,10.225,34.756,0,38.27,0,0,35.801,22.401,39.026,37.279,40.037,12.602,41.616,25.773,0,17.899,0,0,6.576,0,1.376,29.425,30.624,11.225,12.565,15.915,15.204,26.888,26.888,3.513,3.533,0,0,0,0,4.9,18.9,0,5.06,38.509,9.644,0,35.201,-23.914,622.18,5/2/2016
20,20,36.564,0,0,0,0,0,10.269,35.021,0,1.837,0,0,36.301,22.501,39.132,37.279,45.782,14.329,41.912,25.718,0,16.5,0,0,6.579,0,1.376,27.83,28.38,18.622,19.975,16.926,15.381,27.428,26.449,3.54,3.417,0,0,0,0,4.9,18.7,0,5.14,37.821,15.748,6.143,15.4,-37.318,625.65,5/2/2016
21,21,36.296,0,0,0,0,0,10.437,33.518,0,0,0,0,37.201,21.701,37.976,31.899,48.73,15.139,42.06,25.912,0,0,0,0,6.578,0,1.376,29.357,33,14.793,16.188,17.213,16.352,27.498,26.698,3.595,3.491,0,0,0,0,4.9,18.5,0,5.21,37.246,31.983,10.941,19.101,-34.315,575.19,5/2/2016
22,22,36.185,0,0,0,0,0,10.254,33.783,0,0,0,0,37.301,22.401,35.77,1.825,47.828,14.793,41.96,25.885,0,0,0,0,0,0,1.376,29.178,28.512,6.918,0,16.174,15.108,27.198,26.669,3.554,3.461,0,0,0,0,4.9,18.5,0,5.37,36.956,-8.911,-18.815,52.702,-6.5,513.4,5/2/2016
23,23,36.315,0,0,0,0,0,10.247,0,0,0,0,0,37.401,22.401,38.397,0,44.843,0,41.948,25.885,0,0,0,0,0,0,1.376,29.425,29.04,6.932,0,15.477,15.108,26.628,26.588,3.505,3.398,0,0,0,0,0,18.6,0,5.37,38.059,-36.744,-41.319,72.502,6.592,475.95,5/2/2016
0,00,36.131,0,0,0,0,0,10.284,0,0,0,0,0,36.801,22.601,37.976,0,33.325,0,41.895,25.996,0,0,0,0,0,0,1.376,29.851,30.096,7.492,0,0,0,26.499,26.698,3.506,0,0,0,0,0,0,18.7,0,5.45,38.468,-38.453,-42.482,63.702,4.798,445.6,6/2/2016
1,01,35.747,0,0,0,0,0,0.564,0,0,0,0,0,37.301,22.501,38.449,0,27.969,0,41.39,25.745,0,14.399,0,0,0,0,1.376,28.594,29.832,7.041,0,0,0,27.148,27.668,3.535,0,0,0,0,0,0,18.8,0,5.53,37.457,-19.776,-22.019,49.502,-7.306,430.67,6/2/2016
2,02,24.915,0,0,0,0,0,0,0,0,0,0,0,37.301,22.501,38.554,0,26.2,0,42.08,25.69,0,18.399,0,0,0,0,1.376,33.58,28.248,7.315,0,0,0,27.928,27.829,3.535,0,0,0,0,0,0,19.2,0,5.61,32.154,-23.56,-25.672,54.802,0,416.86,6/2/2016
3,03,29.955,0,0,0,0,0,0,0,0,0,0,0,35.301,22.401,36.978,0,27.245,0,42.04,25.718,0,17.999,0,0,0,0,1.376,27.718,31.548,6.918,0,0,0,27.048,27.058,3.521,0,0,0,0,0,0,18.9,0,5.6,32.154,-35.157,-33.253,63.002,9.796,415.11,6/2/2016
4,04,36.435,0,0,0,0,0,0,0,0,0,0,0,0,22.501,38.081,0,35.865,0,42.04,25.606,0,20,0,0,0,0,1.376,28.302,28.38,23.762,0,0,0,26.858,26.818,8.679,0,0,0,0,0,0,18.8,0,5.61,37.139,-32.105,-36.641,58.302,11.884,424.84,6/2/2016
5,05,32.784,0,0,0,0,0,0.234,0,0,0,0,0,0,22.501,37.083,0,52.357,16.626,41.45,25.578,0,21.1,0,0,0,0,1.194,28.975,25.344,11.129,0,0,0,30.718,18.339,3.48,0,0,0,0,0,4.9,19.1,0,5.61,38.896,-19.044,-25.929,40.601,1.886,439.88,6/2/2016
6,06,35.974,0,0,0,0,0,10.606,1.379,0,0,0,0,3.8,22.101,34.771,0,51.611,16.986,41.199,25.606,0,0,0,0,0,0,1.194,30.952,26.268,7.451,0,0,0,33.417,24.418,6.35,0,0,0,0,0,4.9,19.1,0,5.53,39.344,-9.278,-20.087,34.801,-4.816,442.35,6/2/2016
7,07,36.571,0,0,0,0,0,10.342,0,0,0,0,0,28.901,22.401,36.873,0,33.594,10.64,41.36,25.885,0,0,0,0,0,0,1.194,28.908,27.852,6.699,0,0,0,30.008,28.028,3.512,0,0,0,0,0,0,18.6,0,5.53,35.372,-43.58,-43.8,71.702,17.487,430.45,6/2/2016
8,08,36.138,0,0,0,0,0,10.716,0,0,0,0,0,34.401,22.501,35.927,0,51.092,16.365,40.523,25.801,0,0,0,0,0,0,1.194,30.256,32.34,7.93,0,0,0,29.978,28.238,3.514,0,0,0,0,0,0,18.8,0,5.37,35.372,-58.351,-51.253,86.503,27.284,462.28,6/2/2016
9,09,36.35,0,0,0,0,0,10.679,33.4,0,0,0,0,32.501,22.401,39.342,0,51.104,16.365,41.54,25.773,0,0,0,0,0,0,1.194,29.425,26.004,10.391,0,0,0,30.338,28.618,5.492,0,0,0,0,0,4.9,18.9,0,5.22,37.298,-65.31,-57.616,100.403,32.392,497.37,6/2/2016
10,10,35.952,0,0,0,0,0,10.401,32.399,0,0,0,0,34.801,20.601,37.608,0,50.989,16.365,40.74,25.467,0,0,0,0,0,0,1.194,29.178,27.06,7.465,8.832,0,0,27.518,27.088,6.205,0,0,0,0,0,4.9,18.6,0,4.98,36.624,-75.808,-67.55,99.003,35.89,513.45,6/2/2016
11,11,35.667,0,0,0,0,0,10.042,31.957,0,0,0,0,34.801,20.401,35.454,0,51.243,16.365,38.75,25.606,0,0,0,0,0,0,1.194,30.211,33.66,10.705,11.936,0,0,29.618,28.968,8.504,0,0,0,0,0,4.9,18.6,0,4.83,37.955,-68.85,-58.348,93.403,35.688,519.49,6/2/2016
12,12,35.935,0,0,0,0,0,10.005,32.045,0,0,0,0,26.301,16.801,36.295,0,50.833,16.365,31.341,25.69,0,0,0,0,6.615,0,1.492,28.257,33.66,17.637,19.059,0,0,29.438,28.668,8.504,0,0,0,0,0,4.9,18.8,0,4.67,39.796,-68.728,-61.827,89.803,38.289,525.61,6/2/2016
13,13,32.528,0,0,0,0,0,9.991,32.811,0,0,0,0,21.501,13.4,34.141,0,51.281,16.365,30.602,25.662,0,0,0,0,6.596,0,1.492,29.155,32.868,15.368,16.749,0,0,28.098,27.238,5.49,5.464,0,0,0,0,4.9,18.7,0,4.57,38.533,-67.385,-58.724,91.403,43.196,495.02,6/2/2016
14,14,24.996,0,0,0,0,0,10.027,32.576,0,0,0,0,16.601,13,26.629,0,51.118,16.365,30.341,25.662,0,0,0,0,6.564,0,1.492,30.458,28.644,19.387,20.59,0,0,28.528,27.578,7.529,7.336,0,0,0,0,4.9,18.9,0,4.52,40.279,-60.671,-54.86,74.102,35.798,499.67,6/2/2016
15,15,25.609,0,0,0,0,0,10.005,32.399,0,0,0,0,16.701,13.9,22.848,0,50.323,15.327,30.638,25.467,0,0,0,0,6.598,0,1.492,28.055,28.908,18.403,19.715,0,0,29.658,28.748,8.457,8.519,0,0,0,0,4.9,18.8,0,4.59,40.417,-58.84,-52.177,78.002,38.893,484.64,6/2/2016
16,16,27.404,0,0,0,0,0,9.947,33.783,0,0,0,0,19.301,15.801,37.766,0,45.785,14.386,30.24,25.69,0,0,0,0,6.59,0,1.492,33.692,24.816,0,7.752,0,0,29.478,28.938,3.507,0.653,0,0,0,0,4.9,18.9,0,4.75,32.785,-66.897,-59.685,82.403,34.59,467.97,6/2/2016
17,17,10.135,0,0,0,0,0,10.027,33.754,0,0,0,0,34.601,20.401,37.24,0,41.169,13.391,38.042,25.718,0,0,0,0,3.072,0,1.309,26.729,32.868,0,8.135,0,0,29.298,28.337,3.542,0,0,0,0,0,0,18.8,0,4.83,32.908,-50.783,-51.015,74.002,23.786,458.33,6/2/2016
18,18,36.356,0,0,0,0,0,9.983,34.373,0,0,0,0,34.001,22.501,36.925,2.957,41.149,13.124,41.756,25.662,0,0,0,0,3.085,0,1.309,28.571,28.38,0,15.6,0,0,29.778,29.278,3.525,0,0,0,0,0,2,18.9,0,4.83,36.343,-55.3,-57.268,82.203,20.399,510.37,6/2/2016
19,19,36.488,0,0,0,0,0,10.144,34.697,0,36.767,0,0,36.601,20.501,35.192,47.617,47.182,14.743,41.94,25.495,0,0,0,0,6.594,0,1.309,30.593,29.964,7.342,8.49,0,0,30.558,29.968,8.111,8.785,0,0,0,4.9,4.9,18.8,0,4.9,37.473,-10.498,-20.087,44.001,-8.203,614.84,6/2/2016
20,20,36.519,0,0,0,0,0,10.459,35.404,0,37.853,0,0,36.501,20.601,38.186,42.823,44.66,14.701,42,25.801,0,0,0,0,6.625,0,1.309,24.798,32.472,10.705,12.155,0,0,30.558,29.698,3.528,3.404,0,0,0,0,4.9,19,0,5.22,32.11,-11.475,-18.027,44.001,-14.301,601.81,6/2/2016
21,21,36.408,0,0,0,0,0,10.364,35.345,0,0,0,0,36.501,20.401,37.346,47.77,50.085,16.003,42.007,26.024,0,0,0,0,6.615,0,1.309,31.02,30.756,12.373,13.467,0,0,28.548,27.798,3.543,3.377,0,0,0,0,4.9,18.8,0,5.14,38.338,-8.545,-19.3,49.802,-4.505,566.82,6/2/2016
22,22,36.265,0,0,0,0,0,10.54,35.934,0,0,0,0,37.001,22.401,38.764,31.699,45.646,0,42.01,26.052,0,0,0,0,0,0,1.309,30.48,30.888,8.231,9.475,0,0,29.538,28.998,3.541,3.392,0,0,0,0,4.9,18.9,0,5.2,37.018,-14.771,-19.172,61.602,4.395,506.13,6/2/2016
23,23,36.415,0,0,0,0,0,10.694,34.873,0,0,0,0,36.601,22.501,37.924,0,48.742,9.449,41.99,26.079,0,0,0,0,0,0,1.112,27.852,33.264,6.946,8.053,0,0,30.668,29.978,3.527,3.441,0,0,0,0,0,19,0,4.9,35.463,-45.289,-53.862,99.703,36.787,472.12,6/2/2016
0,00,35.277,0,0,0,0,0,10.445,0,0,0,0,0,37.401,22.501,38.712,0,36.731,11.621,41.93,26.135,0,0,0,0,0,0,1.112,26.55,32.604,7,8.08,0,0,29.618,29.508,3.411,3.308,0,0,0,0,0,19,0,5.37,35.343,-66.53,-69.976,111.503,44.093,442.58,7/2/2016
1,01,36.611,0,0,0,0,0,0,0,0,0,0,0,36.301,22.601,39.342,0,34.063,0,41.855,25.94,0,0,0,0,0,0,1.112,29.919,31.68,0,7.561,0,0,31.418,30.447,0,3.509,0,0,0,0,0,18.6,0,5.45,31.624,-55.544,-57.872,95.603,30.488,415.35,7/2/2016
2,02,32.074,0,0,0,0,0,0,0,0,0,0,0,36.401,22.401,39.132,0,33.627,0,41.95,25.829,0,0,0,0,0,0,1.112,29.043,31.284,0,7.875,0,0,30.348,29.998,0,3.412,0,0,0,0,0,18.6,0,5.45,38.618,-46.51,-49.367,94.403,29.884,398.75,7/2/2016
3,03,25.454,0,0,0,0,0,0,0,0,0,0,0,37.201,22.401,38.501,0,34.001,0,40.5,25.745,0,0,0,0,0,0,1.112,28.953,26.664,0,8.313,0,0,31.018,30.938,0,3.476,0,0,0,0,0,18.8,0,5.61,39.445,-46.388,-51.289,91.203,29.994,394.62,7/2/2016
4,04,10.223,0,0,0,0,0,0,0,0,0,0,0,37.301,22.501,36.033,0,33.633,0,41.886,25.801,0,0,0,0,0,0,1.112,32.053,30.624,0,7.574,0,0,30.617,29.958,0,3.565,0,0,0,0,0,18.1,0,5.61,38.702,-43.458,-48.781,75.302,23.695,398.52,7/2/2016
5,05,10.331,0,0,0,0,0,0,0,0,0,0,0,36.501,20.301,38.817,0,34.053,0,41.66,25.857,0,0,0,0,0,0,1.112,28.032,28.38,0,7.739,0,0,29.878,29.038,0,3.461,0,0,0,0,0,18.1,0,5.61,29.766,-41.627,-43.242,64.602,11.499,397.41,7/2/2016
6,06,9.986,0,0,0,0,0,0,0,0,0,0,0,36.601,20.401,38.606,0,31.928,0,41.62,25.857,0,0,0,0,0,0,1.112,30.099,30.624,0,11.17,0,0,29.497,29.027,0,5.487,0,0,0,0,0,18.8,0,5.68,39.048,-35.768,-39.497,72.202,20.6,388.03,7/2/2016
7,07,10.25,0,0,0,0,0,0,0,0,0,0,0,37.501,22.501,37.818,0,33.86,0,20.19,25.829,0,0,0,0,0,0,1.112,27.044,31.548,0,7.479,0,0,29.638,29.188,0,3.432,0,0,0,0,0,19,0,5.61,39.048,-34.303,-37.895,56.302,15.693,381.26,7/2/2016
8,08,35.399,0,0,0,0,0,0,0,0,0,0,0,37.301,22.501,37.451,0,30.225,0,41.85,25.718,0,0,0,0,0,0,1.112,30.391,32.736,0,6.029,0,0,29.358,28.908,0,3.441,0,0,0,0,0,19,0,5.5,24.115,-46.144,-33.07,72.402,13.184,404.68,7/2/2016
9,09,34.908,0,0,0,0,0,0,0,0,0,0,0,37.401,22.301,39.026,0,30.235,0,40.966,25.718,0,0,0,0,6.596,0,2.267,25.696,29.04,0,9.885,0,0,28.528,27.988,0,3.398,0,0,0,0,0,19,0,5.2,28.737,-57.619,-43.471,79.702,15.693,422.63,7/2/2016
10,10,34.983,0,0,0,0,0,0,0,0,0,0,0,36.701,22.601,38.817,0,37.825,0,40.34,25.773,0,0,0,0,6.586,0,2.267,28.549,30,0,7.574,0,0,28.488,28.388,0,3.485,0,0,0,0,0,18.6,0,5.1,29.048,-31.861,-19.996,54.402,1.19,421.41,7/2/2016
11,11,34.91,0,0,0,0,0,0,0,0,0,0,0,37.101,22.601,38.554,0,46.713,0,41.9,25.857,0,0,0,0,6.616,0,1.559,32.345,30,0,7.137,0,0,28.259,27.328,0,3.408,0,0,0,0,0,18.5,0,5,25.969,-52.736,-43.004,74.702,15.088,439.72,7/2/2016
12,12,34.572,0,0,0,0,0,0,0,0,0,0,0,36.501,22.501,37.819,0,51.001,0,41.2,25.94,0,0,0,0,6.569,0,1.559,31.963,30,0,7.492,0,0,27.999,27.708,0,3.403,0,0,0,0,0,18.5,0,4.8,30.204,-72.146,-58.11,97.203,36.695,436.08,7/2/2016
