,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
13,13,1.294,15.995,0,15.418,0,0,8.928,30.72,20.561,35.849,10.573,10.002,0,0,0.157,51.277,51.948,15.318,0.307,47.372,47.344,0,6.579,0,0,0,20.303,0,19.21,19.196,28.028,24.058,0,0,0,5.2,5.2,19.669,0,4.9,49.555,26.978,18.677,-28.801,-15.601,563.72,1/10/2014
14,14,6.245,16.149,0,15.235,0,0,8.57,30.838,20.11,35.849,11.596,10.002,1.9,1,4.411,50.908,50.912,15.688,3.576,47.149,47.01,0,6.571,0,0,0,15.026,0,18.253,18.129,32.178,24.938,0,0,0,5.2,5.2,18.834,0,4.8,49.434,28.687,19.208,-33.001,-19.611,580.44,1/10/2014
15,15,1.506,16.541,19.202,15.284,18.934,15.039,8.943,32.399,20.416,35.849,0,0,0.9,1,0,51.127,51.134,15.614,1.779,47.706,47.01,0,6.633,0,0,0,9.803,0,0,17.719,30.698,24.559,0,0,0,5.2,5.2,18.834,0,4.98,49.89,22.584,16.068,-31.101,-20.014,586.35,1/10/2014
16,16,1.35,17.171,18.543,15.748,18.409,17.48,8.679,32.605,20.094,37.073,0,0,0.9,1,0.84,50.863,50.912,15.614,2.291,47.622,47.566,0,6.635,0,0,0,7.561,0,0,15.053,34.057,25.308,0,0,0,5.2,5.2,19.316,0,4.98,39.752,17.579,6.088,-11.5,-7.508,563.16,1/10/2014
17,17,2.89,17.143,17.151,14.466,16.871,15.723,10.064,32.87,21.012,37.018,0,0,0.6,1,1.627,54.738,50.542,15.392,3.245,25.328,25.578,0,6.576,0,0,0,6.754,0,0,15.299,33.428,24.918,0,0,0,5.2,5.2,19.316,0,5.13,46.169,26.002,12.946,-20.901,-12.818,526.03,1/10/2014
18,18,4.217,17.339,18.226,15.589,18.299,16.992,10.005,33.607,20.996,37.018,0,0,4.8,4.3,8.245,51.386,51.8,16.28,9.734,33.455,33.761,0,6.598,0,0,0,21.725,0,0,0,33.717,24.739,0,0,0,5.2,5.2,18.462,0,5,50.069,11.353,3.085,-22.501,-19.813,604.67,1/10/2014
19,19,3.066,17.353,18.555,15.577,16.749,17.188,10.269,33.99,21.061,37.658,0,0,4.8,4.6,11.029,53.948,52.022,16.354,14.051,47.845,39.829,0,6.584,0,0,0,7.916,0,0,15.477,33.407,25.308,0,0,0,5.2,5.2,19.316,0,5.2,44.363,36.012,26.981,-29.001,-28.803,598.75,1/10/2014
20,20,3.48,17.311,18.506,15.711,16.822,16.992,10.262,33.666,19.788,37.602,0,0,6,3.4,8.928,54.383,51.652,16.132,7.57,40.553,25.69,0,6.605,0,0,0,6.836,0,0,15.723,33.277,25.249,0,0,0,5.2,5.2,19.316,0,5.4,45.226,37.843,28.684,-37.501,-31.605,575.08,1/10/2014
21,21,19.434,16.639,9.851,1.538,0,0,10.555,34.402,21.222,38.938,0,0,27.001,21.901,5.724,53.587,42.846,13.69,36.808,25.217,25.411,0,6.594,0,0,0,0,0,0,0,32.618,26.069,0,0,0,0,0,19.316,0,5.4,37.919,35.89,30.946,-13.2,-45.503,524.55,1/10/2014
22,22,28.194,2.619,0,0,0,0,10.144,33.489,1.305,0,0,0,28.301,19.101,25.159,35.625,43.29,14.06,41.433,25.495,25.133,0,6.573,0,0,0,0,0,0,0,31.668,25.889,0,0,0,0,0,18.333,0,5.5,41.765,11.597,6.537,10.6,-29.902,464.24,1/10/2014
23,23,20.023,0,0,0,0,0,10.305,33.842,0,0,0,0,19.001,17.501,20.589,9.737,50.098,0,35.57,25.467,25.634,0,6.618,0,0,0,0,0,0,0,31.838,26.078,0,0,0,0,0,19.093,0,5.5,42.968,-7.691,-4.688,12.8,-17.103,416.55,1/10/2014
0,00,22.77,0,0,0,0,0,10.291,18.848,0,0,0,0,27.201,19.701,27.417,9.59,42.92,0,36.643,25.634,25.801,0,6.605,0,0,0,0,0,0,0,31.598,25.838,0,0,0,0,0,19.093,0,5.3,42.161,13.184,9.925,8.5,-30.506,396.31,2/10/2014
1,01,17.652,0,0,0,0,0,10.489,0,0,0,0,0,18.701,15.301,21.797,16.313,50.098,0,31.726,25.606,25.551,0,0,0,0,0,0,0,0,0,31.198,25.568,0,0,0,0,0,19.056,0,5.4,50.675,0,0,8,-22.303,379.45,2/10/2014
2,02,23.142,0,0,0,0,0,10.364,0,0,0,0,0,18.501,14.6,20.746,16.486,44.77,14.134,26.13,25.523,25.94,0,0,0,0,0,7.151,0,0,0,32.297,25.828,0,0,0,0,0,19.056,0,5.3,46.43,5.615,0,14.3,-17.304,373.78,2/10/2014
3,03,23.833,0,0,0,0,0,10.364,0,0,0,0,0,18.101,12.4,22.585,18.226,51.652,16.502,17.987,25.578,25.634,0,0,0,0,0,9.133,0,0,0,31.557,25.448,0,0,0,0,0,19.056,0,5.5,38.243,4.273,-3.9,13.7,-13.715,371.45,2/10/2014
4,04,16.83,0,0,0,0,0,10.335,0,0,0,0,0,14.6,11.1,14.601,41.314,49.802,16.28,26.603,25.439,25.69,0,0,0,0,0,0,0,0,0,31.668,25.738,0,0,0,0,0,19.056,0,5.5,43.283,4.151,0,8.9,-13.312,378.1,2/10/2014
5,05,20.457,0,0,0,0,0,10.327,0,0,0,0,0,22.401,14.3,11.817,43.955,51.948,16.946,30.375,25.606,25.885,0,0,0,0,0,0,0,0,0,31.958,25.708,0,0,0,0,0,19.056,0,5.6,47.684,2.93,0,12.1,-14.502,403.53,2/10/2014
6,06,21.347,0,0,0,0,0,10.423,0,0,0,0,0,17.001,13.9,13.655,41.017,45.066,14.06,29.731,25.523,25.718,0,0,0,0,0,0,0,0,0,31.018,26.019,0,0,0,0,0,19.056,0,5.5,38.535,-7.447,-9.604,7.9,-15.51,402.25,2/10/2014
7,07,29.112,0,0,0,0,0,10.393,3.853,0,0,0,0,10.1,9.4,20.011,50.818,51.8,16.946,29.753,25.384,25.634,0,0,0,0,0,0,0,0,0,32.138,26.288,0,0,0,0,0,18.982,0,5.45,44.584,33.204,28.62,-23.201,-46.217,418.23,2/10/2014
8,08,23.056,0,0,0,0,0,10.276,34.314,0,1.113,0,0,12.5,14.8,24.161,55.245,51.282,16.428,34.289,25.328,26.107,0,6.655,0,0,0,0,0,0,0,30.558,27.099,0,0,0,0,0,18.982,0,5.22,50.712,11.353,8.698,-8.6,-30.103,486.79,2/10/2014
9,09,29.515,16.275,0,15.967,0,0,8.731,32.87,19.562,37.38,0,0,28.401,18.001,20.536,34.476,44.992,14.06,32.369,25.244,25.551,0,6.62,0,0,0,0,0,0,0,32.507,26.098,0,0,0,0,5.2,18.982,0,5.05,50.105,50.539,44.807,-22.501,-54.512,530.17,2/10/2014
10,10,32.443,15.728,0,15.87,0,0,8.46,32.458,19.401,37.38,0,0,34.601,18.501,26.577,33.961,43.068,13.542,38.721,25.69,25.968,0,6.645,0,0,0,0,0,0,0,32.337,24.488,0,0,0,5.2,5.2,18.982,0,5.04,37.66,14.649,14.969,7.7,-35.102,555.71,2/10/2014
11,11,29.914,15.616,4.065,15.711,0,0,8.548,32.723,19.627,37.407,0,0,22.701,15.301,21.429,35.661,51.208,16.206,22.718,25.69,25.773,0,6.584,0,0,0,10.09,0,0,14.616,33.118,24.309,0,0,0,5.2,5.2,17.683,0,4.82,50.115,25.269,19.437,-11.8,-34.516,573.66,2/10/2014
12,12,33.807,15.869,8.081,15.406,0,0,8.592,33.017,19.208,37.463,0,0,33.301,22.301,28.048,26.345,37.37,12.136,43.708,25.606,25.745,0,6.579,0,0,0,7.971,0,0,15.655,33.067,23.399,0,0,0,5.2,5.2,19.594,0,4.97,37.667,41.261,32.621,-8.6,-52.718,572.78,2/10/2014
13,13,31.243,15.715,0,15.455,0,0,8.65,32.723,19.433,36.962,0,0,24.801,19.401,23.216,31.062,44.844,13.468,40.67,25.69,25.885,0,6.593,0,0,0,6.481,0,0,0,34.208,23.838,0,0,0,5.2,5.2,18.017,0,4.88,42.107,33.57,31.339,-8.9,-54.915,554.66,2/10/2014
14,14,19.56,15.7,0,15.076,0,0,8.555,33.577,19.079,38.159,0,0,8.5,6.2,22.481,44.132,51.578,16.206,20.151,25.634,25.857,0,6.564,0,0,0,24.46,0,0,15.272,33.788,23.749,0,0,0,5.2,5.2,18.796,0,4.6,50.335,21.607,9.082,-13.3,-27.503,568.54,2/10/2014
15,15,9.697,15.574,18.519,15.162,0,0,8.636,33.165,19.079,38.743,0,0,7,4.9,8.665,51.651,52.466,16.428,15.311,25.745,26.079,0,6.598,0,0,0,24.87,0,0,14.643,35.567,24.909,0,0,0,5.2,5.2,18.796,0,4.7,49.717,29.908,21.278,-25.301,-28.401,559.56,2/10/2014
16,16,2.325,15.953,18.421,15.076,17.286,18.066,8.584,32.369,19.369,38.827,0,0,4.9,4.3,2.416,54.513,51.578,15.984,5.989,32.731,25.94,0,6.561,0,0,0,7.028,0,0,14.288,32.158,22.898,0,0,0,5.2,5.2,18.796,0,5,50.127,41.383,32.127,-42.101,-32.814,553.31,2/10/2014
17,17,14.84,16.121,18.519,15.491,0,0,9.104,32.31,20.932,38.409,0,0,19.101,14.4,13.445,54.012,43.29,13.764,20.813,25.634,25.69,0,6.588,0,0,0,8.108,0,0,0,29.988,21.889,0,0,0,5.2,5.2,18.796,0,5,37.773,47.487,38.746,-18.401,-35.615,502.19,2/10/2014
18,18,13.192,12.045,18.628,15.699,2.246,2.734,10.027,30.867,21.206,38.91,0,0,13.1,11.8,15.861,54.537,51.504,16.354,34.318,25.857,25.718,0,6.574,0,0,0,8.996,0,0,17.364,32.297,21.689,0,0,0,5.2,5.2,18.796,0,5.13,50.036,32.105,23.859,-18.201,-35.908,584.05,2/10/2014
19,19,10.544,17.759,18.616,15.906,18.506,17.188,8.789,31.014,21.286,38.91,0,0,11.1,9.4,16.124,52.334,51.06,16.206,28.008,25.662,25.912,0,6.584,0,0,0,7.274,0,0,15.696,35.548,22.868,0,0,0,5.2,5.2,18.796,0,5.2,37.754,32.716,27.027,-26.101,-37.318,598.12,2/10/2014
20,20,13.506,17.703,18.494,15.772,18.323,0,8.753,31.162,20.561,38.91,0,0,7.6,4.3,13.97,55.126,52.096,16.502,16.927,25.885,25.161,0,6.588,0,0,0,10.405,0,0,15.668,32.368,23.569,0,0,0,5.2,5.2,18.796,0,5.2,50.099,40.162,34.068,-34.201,-36.018,569.85,2/10/2014
21,21,12.698,1.569,18.897,1.599,2.808,0,8.841,31.633,22.14,39.05,0,0,4.7,4.4,18.226,54.998,52.244,16.428,18.947,25.69,25.077,0,6.563,0,0,0,12.92,0,0,0,32.297,23.898,0,0,0,5.2,5.2,18.796,0,5.2,50.684,44.313,33.161,-38.301,-43.306,524.86,2/10/2014
22,22,5.29,1.947,2.38,2.673,0,0,10.401,31.044,7.606,38.66,0,0,5,4.4,7.195,53.021,43.216,13.912,16.233,25.718,25.411,0,6.608,0,0,0,0,0,0,0,33.547,24.268,0,0,0,0,0,18.796,0,5.3,44.74,10.987,6.748,-23.701,-25.507,458.85,2/10/2014
23,23,9.874,0,0,0,0,0,11.946,16.845,5.446,0,0,0,21.201,15.401,20.904,2.736,44.252,14.43,33.571,25.662,25.467,0,3.072,0,0,0,0,0,0,0,33.698,23.749,0,0,0,0,0,18.796,0,5.4,38.514,-25.025,-23.649,14.9,-13.202,417.95,2/10/2014
0,00,26.077,0,0,0,0,0,11.946,0,0,0,0,0,22.301,15,17.227,16.572,41.144,13.246,34.039,25.745,25.495,0,6.598,0,0,0,0,0,0,0,33.948,24.568,0,0,0,0,0,18.796,0,5.3,38.441,-3.662,-7.974,8,-20.417,400.52,3/10/2014
1,01,15.254,0,0,0,0,0,10.481,0,0,0,0,0,12.5,10.1,17.647,18.838,49.654,16.354,32.972,25.745,25.411,0,0,0,0,0,0,0,0,0,32.958,24.299,0,0,0,0,0,18.796,0,5.2,49.972,0,-7.379,7.3,-15.015,381.28,3/10/2014
2,02,7.393,0,0,0,0,0,10.511,0,0,0,0,0,17.101,10.1,12.552,19.929,52.022,16.65,26.815,25.606,25.272,0,0,0,0,0,0,0,0,0,32.648,24.568,0,0,0,0,0,18.796,0,5.4,50.522,-5.86,-10.721,13.7,-6.702,365.47,3/10/2014
3,03,12.568,0,0,0,0,0,10.855,0.33,0,0,0,0,10.9,6.1,6.512,42.58,51.8,16.724,20.336,25.495,25.384,0,0,0,0,0,0,0,0,0,33.098,24.198,0,0,0,0,0,18.796,0,5.52,44.152,0,-5.896,1.8,-8.515,367.98,3/10/2014
4,04,16.058,0,0,0,0,0,11.968,0.33,0,0,0,0,18.101,12,13.97,26.861,43.586,13.986,25.025,25.551,25.3,0,0,0,0,0,0,0,0,0,35.127,24.578,0,0,0,0,0,18.667,0,5.6,39.266,-16.846,-20.197,18.201,-3.717,378.57,3/10/2014
5,05,23.14,0,0,0,0,0,11.917,0.33,0,0,0,0,26.101,15.801,22.69,0,48.174,15.17,33.42,25.606,25.356,0,0,0,0,0,0,0,0,0,33.638,24.588,0,0,0,0,0,18.518,0,5.46,45.023,-9.4,-16.242,16.401,-18.201,402.38,3/10/2014
6,06,26.511,0,0,0,0,0,0,0.33,0,0,0,0,24.801,14.4,14.863,0,51.726,16.058,35.228,25.439,25.356,0,0,0,0,0,0,0,0,0,33.468,24.708,0,0,0,0,0,19.279,0,5.6,50.025,-9.278,-12.049,10.6,-21.717,400.26,3/10/2014
7,07,13.432,0,0,0,0,0,11.734,29.571,0,0,0,0,13.4,8.6,8.665,31.214,51.948,16.798,18.153,25.411,25.217,0,1.314,0,0,0,15.477,0,0,0,32.708,24.668,0,0,0,0,0,19.372,0,5.3,50.175,18.067,12.03,-16.801,-25.416,415.28,3/10/2014
8,08,26.893,0,0,0,0,0,11.631,29.895,21.48,36.266,0,0,4.4,4.5,12.079,40.071,44.548,14.356,15.309,25.495,25.189,0,6.596,0,0,0,8.094,0,0,0,33.038,24.068,0,0,0,5.2,5.2,19.372,0,5.29,49.231,28.443,22.459,-24.401,-31.312,473.03,3/10/2014
9,09,23.282,15.77,18.397,11.072,0,0,11.514,29.6,20.738,35.849,0,0,30.901,19.601,21.587,20.294,43.512,0,36.62,25.189,25.356,0,6.598,0,0,0,6.604,0,0,0,32.048,22.839,0,0,0,5.2,5.2,18.388,0,5.14,37.65,21.973,11.197,-2.2,-36.805,534.79,3/10/2014
10,10,35.353,15.953,18.397,15.76,19.117,0,11.543,26.566,20.916,35.849,0,0,19.001,15.601,25.316,45.786,42.476,0,27.48,25.411,25.133,0,6.606,0,0,0,7.725,0,0,0,31.508,24.798,0,0,0,5.2,5.2,18.796,0,4.98,37.668,34.059,28.373,-9.6,-42.409,557.75,3/10/2014
11,11,33.115,15.883,18.25,11.573,0,0,11.521,26.537,20.69,37.018,0,0,5.6,6.9,22.48,45.113,51.43,16.428,22.867,25.3,25.217,0,6.588,0,0,0,7.342,0,0,14.602,32.088,25.228,0,0,0,5.2,5.2,18.796,0,4.9,50.308,22.584,14.365,-8.1,-27.705,565.05,3/10/2014
12,12,10.699,15.953,18.397,12.818,19.117,18.164,11.455,29.188,20.61,38.604,0,0,6.1,5.1,13.655,47.366,52.022,16.428,9.484,25.328,25.272,0,6.583,0,0,0,7.821,0,0,14.192,33.407,24.568,0,0,0,5.2,5.2,18.796,0,4.9,49.545,18.921,15.976,-14.2,-17.707,563,3/10/2014
13,13,12.754,15.967,18.494,12.745,18.445,17.285,9.917,29.276,20.738,36.823,0,0,12.8,10.1,12.762,43.77,52.022,16.502,23.868,25.3,25.105,0,6.566,0,0,0,7.082,0,0,0,32.688,24.288,0,0,0,5.2,5.2,18.796,0,4.82,37.679,20.386,15.464,-7,-18.714,546.88,3/10/2014
14,14,31.336,15.911,18.36,14.295,10.144,6.152,9.859,28.982,20.529,37.435,0,0,11.4,10.7,25.579,43.77,40.33,13.172,19.822,25.384,25.467,0,6.593,0,0,0,0,0,0,0,32.717,24.169,0,0,0,5.2,5.2,18.704,0,4.58,48.967,15.137,9.97,-16.1,-34.516,580.27,3/10/2014
15,15,18.605,17.535,18.274,14.429,0,0,10.093,30.278,20.883,36.99,0,0,31.801,21.801,31.883,52.615,40.552,12.802,19.708,25.328,25.244,0,6.606,0,0,0,7.848,0,0,0,32.618,23.319,0,0,0,5.2,5.2,18.704,0,5.6,49.439,39.186,35.752,-9.2,-43.013,560.63,3/10/2014
16,16,33.591,0,18.433,0,0,0,10.071,30.985,20.706,38.298,0,0,23.801,19.201,20.799,51.515,44.178,14.356,37.677,25.244,25.244,0,6.598,0,0,0,7.369,0,0,0,33.547,23.009,0,0,0,5.2,5.2,18.704,0,5.6,39.872,28.687,22.715,-4.6,-36.402,548.8,3/10/2014
17,17,9.133,0,0,0,0,0,10.137,30.101,20.738,38.493,0,0,17.801,13.2,11.449,49.125,51.208,16.28,32.525,25.411,25.356,0,6.605,0,0,0,6.576,0,0,21.479,33.587,22.958,0,0,0,0,0,18.704,0,5.6,50.462,33.815,24.317,-15.4,-32.814,507.02,3/10/2014
18,18,6.439,8.641,17.603,15.601,3.992,2.93,11.682,31.898,20.771,38.743,0,0,12.1,9.6,1.785,49.288,51.43,16.28,13.703,25.411,25.272,0,6.59,0,0,0,24.979,0,17.706,17.965,33.168,23.049,0,0,0,5.2,5.2,18.704,0,5.6,50.534,43.092,26.395,-40.901,-41.603,584.87,3/10/2014
19,19,14.535,16.079,18.531,15.894,18.409,15.918,11.69,31.721,20.722,38.743,0,0,7.5,5.2,13.077,49.288,50.764,15.91,11.27,36.071,25.773,0,6.591,0,0,0,7.178,0,15.122,14.219,33.828,23.808,0,0,0,5.2,5.2,18.704,0,5.6,37.626,26.734,20.399,-22.501,-28.712,594.25,3/10/2014
20,20,10.833,15.98,18.641,15.564,18.299,15.723,11.661,31.662,20.787,38.716,0,0,7.7,7,5.777,49.151,51.06,16.428,21.588,29.586,25.773,0,6.606,0,0,0,6.781,0,0,14.493,33.537,24.028,0,0,0,5.2,5.2,18.592,0,5.6,37.626,39.186,29.554,-31.701,-30.909,563.47,3/10/2014
21,21,10.323,0,0,0,0,0,11.814,32.693,12.085,39.217,0,0,26.401,19.301,19.959,49.336,44.696,14.504,41.355,25.384,25.968,0,6.596,0,0,0,7.424,0,0,0,32.778,24.219,0,0,0,0,0,18.592,0,5.6,50.065,34.791,27.348,-16.901,-41.218,514.3,3/10/2014
22,22,34.843,0,0,0,0,0,11.704,33.283,0,21.209,0,0,18.001,13.1,23.32,49.234,44.4,14.356,38.936,24.66,25.857,0,6.59,0,0,0,0,0,0,0,33.017,24.288,0,0,0,0,0,18.592,0,5.6,37.66,18.433,17.936,10.9,-27.1,458.48,3/10/2014
23,23,32.736,0,0,0,0,0,11.639,6.593,0,0,0,0,22.001,15.601,26.21,23.9,44.992,14.504,30.025,25.773,24.883,0,6.603,0,0,0,0,0,0,0,34.208,24.068,0,0,0,0,0,18.945,0,5.6,37.997,-16.236,-21.003,28.601,-7.91,422.83,3/10/2014
0,00,25.263,0,0,0,0,0,7.72,0,0,0,0,0,15.201,11.6,18.856,0,44.4,14.504,32.714,25.885,25.384,0,6.558,0,0,0,0,0,0,0,32.918,24.339,0,0,0,0,0,18.945,0,5.21,50.007,-7.813,-11.609,6.5,-20.618,393.05,4/10/2014
1,01,9.867,0,0,0,0,0,0,0,0,0,0,0,28.001,20.901,27.418,0,44.4,14.43,39.16,25.217,25.3,0,0,0,0,0,0,0,0,0,33.457,24.498,0,0,0,0,0,18.945,0,5.2,33.089,-20.997,-22.459,24.601,-10.804,379.56,4/10/2014
2,02,10.17,0,0,0,0,0,0,0,0,0,0,0,19.101,17.901,22.165,0,44.474,14.504,36.978,25.94,25.133,0,0,0,0,0,0,0,0,0,32.547,24.009,0,0,0,0,0,18.945,0,5.21,20.431,-31.251,-31.99,22.001,-7.215,365.97,4/10/2014
3,03,10.231,0,0,0,0,0,0,0,0,0,0,0,27.301,19.401,28.416,0,44.622,14.504,37.143,25.495,25.244,0,0,0,0,0,0,0,0,0,32.528,24.998,0,0,0,0,0,18.945,0,6.3,10.26,-28.321,-28.611,29.401,-10.804,363.72,4/10/2014
4,04,9.812,0,0,0,0,0,0,0,0,0,0,0,26.301,19.301,19.801,0,51.208,16.872,33.881,25.69,25.3,0,0,0,0,0,0,0,0,0,32.128,24.769,0,0,0,0,0,18.945,0,5.45,10.256,-33.082,-36.009,25.301,-6.903,370.41,4/10/2014
5,05,25.944,0,0,0,0,0,0,0,0,0,0,0,18.301,15.501,20.589,0,51.578,16.65,31.364,25.69,25.356,0,0,0,0,0,0,0,0,0,32.268,24.788,0,0,0,0,0,18.945,0,5.44,24.785,-13.428,-17.652,5.8,-23.804,386.29,4/10/2014
6,06,10.072,0,0,0,0,0,10.672,0,0,0,0,0,18.601,15.701,24.056,36.48,51.504,16.354,0,25.467,25.3,0,0,0,0,0,0,0,0,0,32.008,24.658,0,0,0,0,0,18.945,0,5.35,35.694,-10.987,-15.647,33.801,-33.418,377.12,4/10/2014
7,07,11.78,0,0,0,0,0,10.254,31.928,0,0,0,0,16.001,11.8,18.909,56.207,43.882,14.134,0,25.801,25.551,0,0,0,0,0,0,0,0,0,32.098,24.538,0,0,0,0,0,18.945,0,5.37,48.704,3.052,0,28.401,-36.604,401.05,4/10/2014
8,08,11.933,0,0,0,0,0,10.445,34.019,0.371,33.372,0,0,10.1,9.4,11.029,55.462,51.504,16.946,0,25.801,25.578,0,0,0,0,0,7.356,0,0,0,32.538,24.389,0,0,0,0,0,18.945,0,5.8,50.399,21.119,14.722,19.701,-64.016,443.88,4/10/2014
9,09,26.182,0,0,0,0,0,10.459,33.872,21.286,37.686,0,0,17.001,12.6,15.914,55.341,44.252,14.282,0,25.745,25.551,0,6.603,0,0,0,0,0,0,0,31.838,24.538,0,0,0,0,0,18.945,0,5.23,45.055,31.251,24.39,30.101,-75.716,462.37,4/10/2014
10,10,24.675,0,0,0,0,0,10.291,33.754,20.964,37.686,0,0,9.4,8.2,16.282,53.575,51.134,16.354,0,25.606,25.411,0,6.588,0,0,0,7.26,0,0,0,31.668,23.938,0,0,0,5.2,5.2,18.036,0,5,50.488,19.776,13.312,18.101,-51.509,487.04,4/10/2014
11,11,18.597,0,0,0,0,0,10.327,32.576,21.028,38.242,0,0,20.801,16.301,14.548,56.064,51.652,17.02,0,25.662,25.773,0,6.596,0,0,0,7.219,0,0,0,31.888,24.729,0,0,0,5.2,5.2,18.796,0,5,40.449,15.625,8.313,37.301,-62.404,494.84,4/10/2014
12,12,21.887,12.143,0,0,0,0,10.254,32.31,20.658,37.741,0,0,15.401,15.201,12.553,52.45,50.764,0,0,25.857,25.718,0,6.564,0,0,0,7.137,0,0,0,31.777,24.498,0,0,0,5.2,5.2,18.796,0,4.82,40.547,13.184,7.407,30.401,-65.206,491.7,4/10/2014
