,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
19,19,29.828,0,0,0,0,0,11.69,32.193,0,0,0,0,34,16.301,24.948,40.286,44.41,14.712,43.419,26.191,0,0,0,6.707,29.694,28.38,11.827,13.139,20.317,18.499,38.657,0,0,0,0,0,0,18.945,0,5.85,43.053,41.505,28.584,-20.401,-56.307,559.68,1/2/2015
20,20,38.576,0,0,0,0,0,11.902,32.576,0,0,0,0,37.4,15.601,33.353,31.35,44.006,14.222,43.724,26.079,0,0,0,6.709,30.323,32.208,8.272,8.969,15.723,15.682,38.707,0,0,0,0,0,0,18.945,0,6,39.108,38.453,30.094,-8,-53.816,542.72,1/2/2015
21,21,36.46,0,0,0,0,0,0.19,16.226,0,0,0,0,35.2,16.401,32.671,8.606,43.225,14.251,43.61,25.996,0,0,0,6.695,29.559,26.796,13.618,14.588,14.711,14.67,38.447,0,0,0,0,0,0,19.019,0,6.1,38.852,41.749,36.924,-20.101,-65.719,503.07,1/2/2015
22,22,34.443,0,0,0,0,0,0,0,0,0,0,0,33.3,16.501,32.933,8.606,27.556,0,43.396,26.024,0,0,0,6.687,28.908,31.548,12.934,14.233,16.065,14.999,38.317,0,0,0,0,0,0,19.019,0,6.16,23.229,42.116,34.132,-14.2,-61.617,434.44,1/2/2015
23,23,0,0,0,0,0,0,0,0,0,0,0,0,32.8,15.3,31.62,8.606,30.074,0,30.492,26.386,0,0,0,6.688,30.548,28.644,20.837,21.794,16.024,14.698,38.487,0,0,0,0,0,0,18.908,0,6.23,23.351,49.806,36.494,-28.201,-51.912,395.3,1/2/2015
0,00,0,0,0,0,0,0,0,0,0,0,0,0,33.9,16.001,32.25,8.606,30.712,0,30.3,26.219,0,0,0,0,29.874,30.756,21.315,22.423,16.243,0,38.638,0,0,0,0,0,0,19.112,0,6.2,8.203,38.087,30.818,-20.601,-49.403,371.84,2/2/2015
1,01,0,0,0,0,0,0,0,0,0,0,0,0,34.5,16.301,32.408,8.606,30.446,0,30.159,25.912,0,0,0,0,27.381,33.66,13.344,14.206,16.256,0,38.758,0,0,0,0,0,0,18.963,0,6.3,8.203,36.988,29.124,-22.301,-49.312,360.91,2/2/2015
2,02,0,0,0,0,0,0,0,0,0,0,0,0,33.9,15.701,32.566,8.606,30.345,0,30.257,26.107,0,0,0,0,31.199,33,8.709,10.159,16.366,0,38.628,0,0,0,0,0,0,18.963,0,6.3,8.116,44.679,35.633,-28.001,-53.615,350.26,2/2/2015
3,03,0,0,0,0,0,0,0,0,0,0,0,0,30.1,15,32.04,8.606,29.997,0,29.793,26.191,0,0,0,0,30.548,32.076,19.36,20.467,0,0,38.607,0,0,0,0,0,0,18.963,0,6.3,8.116,42.848,34.608,-25.201,-49.916,343.84,2/2/2015
4,04,0,0,0,0,0,0,0,0,0,0,0,0,27.1,14.7,34.142,9.026,30.399,0,30.248,25.94,0,0,0,0,31.02,27.984,21.917,22.874,0,0,38.347,0,0,0,0,0,0,18.963,0,6.4,21.677,41.017,31.852,-22.501,-47.316,357.69,2/2/2015
5,05,0,0,0,0,0,0,0,0,0,0,0,0,31.8,15,33.248,9.026,37.911,0,30.376,25.885,0,0,0,0,31.132,33.66,22.532,23.298,0,0,38.718,0,0,0,0,0,0,18.963,0,6.4,22.507,46.999,35.743,-31.501,-53.304,382.53,2/2/2015
6,06,20.097,0,0,0,0,0,0,0,0,0,0,0,30.4,15.501,32.145,9.026,36.34,0,36.364,26.079,0,0,0,0,24.685,31.416,22.286,23.147,0,0,38.837,0,0,0,0,0,0,18.963,0,6.4,25.366,51.271,42.061,-28.401,-61.818,393.97,2/2/2015
7,07,19.886,0,0,0,0,0,0,0,0,0,0,0,28.9,15.2,30.307,9.026,35.337,0,33.337,25.996,0,0,0,0,26.505,32.604,24.104,24.692,0,0,38.707,0,0,0,0,0,0,19.093,0,6.3,41.732,49.806,43.205,-29.601,-62.001,410.32,2/2/2015
8,08,30.341,0,0,0,0,0,0,12.072,0,0,0,0,27.8,12.4,33.879,9.026,48.461,15.8,41.575,25.885,0,0,0,0,30.705,29.04,24.104,24.761,0,0,38.947,0,0,0,0,0,0,18.221,0,6,47.547,76.052,61.48,-49.602,-86.41,475.06,2/2/2015
9,09,33.601,0,0,0,0,0,11.785,29.394,0,0,0,0,31.08,11.7,30.202,34.857,37.105,12.153,32.086,25.968,0,0,6.682,0,32.704,33.66,21.63,22.532,15.86,0,38.837,0,0,0,0,0,0,19.093,0,6,39.018,35.401,24.775,-11.4,-47.114,524.28,2/2/2015
10,10,33.169,0,0,0,0,0,11.785,29.541,0,3.006,0,0,28.42,11.2,29.204,53.698,42.022,13.434,22.507,25.829,0,0,6.712,0,28.908,26.928,21.725,22.573,15.491,14.957,39.278,0,0,0,0,0,5.2,19.13,0,5.8,48.141,39.308,24.07,-24.301,-44.111,563.7,2/2/2015
11,11,25.463,0,0,0,0,0,11.917,29.306,0,37.491,0,0,20.69,10.9,25.684,50.16,48.354,15.882,22.228,25.801,0,0,6.695,0,30.705,22.836,21.479,22.149,16.229,15.395,38.947,0,0,0,0,0,5.2,18.741,0,5.6,43.143,40.529,28.08,-21.801,-40.01,564.21,2/2/2015
12,12,32.032,0,0,0,0,0,11.58,29.041,22.237,36.183,0,0,16.07,8.7,29.729,45.253,40.357,13.151,15.496,25.912,0,0,6.67,0,30.121,28.908,17.842,18.95,15.122,14.739,38.867,0,0,0,0,0,5.2,18.741,0,5.5,37.789,41.017,23.328,-18.001,-38.105,555.95,2/2/2015
13,13,27.533,0,0,0,0,0,11.587,28.746,22.301,36.071,0,0,16.54,7.9,31.987,49.904,43.713,14.314,18.748,26.079,0,0,6.682,0,26.55,31.812,14.301,15.286,15.942,0,38.857,0,0,0,0,0,5.2,18.685,0,5.3,37.855,24.293,12.214,-4,-29.518,548.92,2/2/2015
14,14,21.054,0,0,0,0,0,11.36,27.568,21.786,37.213,0,0,17.8,9.9,24.529,51.394,43.689,14.396,20.672,25.94,0,0,6.688,0,26.662,27.72,18.936,19.661,14.397,15.108,38.857,0,0,0,0,5.2,5.2,19.446,0,5.32,39.186,28.932,19.922,-15.1,-38.911,574.86,2/2/2015
15,15,19.265,16.387,0,0,0,0,11.617,28.923,22.318,37.213,0,0,18,10.7,25.579,51.3,32.44,10.554,34.994,25.829,0,0,6.658,0,29.357,33.66,9.078,10.186,15.477,16.352,38.857,0,0,0,0,1,5.2,17.832,0,5.3,37.842,37.111,25.993,-20.301,-45.21,574.34,2/2/2015
16,16,30.085,0,0,0,0,0,11.404,29.806,22.06,37.213,0,0,18.2,9.2,23.95,51.202,34.655,10.447,37.379,26.024,0,0,6.673,0,28.616,30.36,15.997,17.336,15.272,0,39.108,0,0,0,0,0,5.2,18.685,0,5.3,37.693,40.162,26.423,-14.6,-44.606,554.51,2/2/2015
17,17,20.123,0,0,0,0,0,11.646,31.81,0,37.185,0,0,30,13.7,29.729,47.477,34.106,9.503,38.035,25.857,0,0,6.665,0,27.785,30.756,10.952,13.672,0,0,39.007,0,0,0,0,0,0,18.685,0,5.52,38.537,38.453,24.409,-5.9,-43.013,506.84,2/2/2015
18,18,35.479,0,0,0,0,0,11.814,31.78,0,37.185,0,0,35,16.401,28.363,29.317,25.507,8.116,41.547,25.662,0,0,6.677,0,26.235,30.096,9.68,10.719,0,0,39.068,0,0,0,0,0,0,18.685,0,5.3,39.583,38.82,30.799,-15.7,-57.314,515.63,2/2/2015
19,19,38.377,0,0,0,0,0,11.661,31.78,0,37.185,0,0,33,15.4,27.838,53.067,40.78,12.043,41.255,25.718,0,0,6.68,0,30.817,31.416,20.878,21.821,0,16.174,38.938,0,0,0,0,0,5.2,18.685,0,5.78,39.68,45.656,35.551,-15,-55.812,593.8,2/2/2015
20,20,36.599,0,0,0,0,0,11.573,30.838,0,37.185,0,0,36.5,16.301,36.137,50.575,35.724,9.979,40.366,25.857,0,0,6.69,0,26.684,26.928,19.264,20.508,0,14.588,38.947,0,0,0,0,0,0,18.685,0,5.92,39.416,38.575,32.777,-14,-56.508,584.44,2/2/2015
21,21,34.485,0,0,0,0,0,10.613,32.605,0,0,0,0,31.3,16.201,35.402,52.868,37.381,11.828,40.483,25.745,0,0,6.687,0,31.177,31.548,14.957,16.243,0,0,38.898,0,0,0,0,0,0,18.611,0,6,39.416,61.892,52.507,-40.901,-79.818,538.79,2/2/2015
22,22,30.18,0,0,0,0,0,11.602,31.81,0,0,0,0,33.4,15.501,33.248,9.334,30.728,9.089,38.688,25.857,0,0,6.665,0,30.84,32.076,17.514,18.936,0,0,38.997,0,0,0,0,0,0,19.353,0,6,37.929,33.57,27.137,-5.4,-49.806,472.26,2/2/2015
23,23,34.259,0,0,0,0,0,0,0,0,0,0,0,33.8,16.201,32.723,9.171,31.63,9.53,36.953,26.135,0,0,6.648,0,29.47,33.66,14.424,15.969,0,0,38.657,0,0,0,0,0,0,18.592,0,6.08,39.042,41.993,36.439,-15.4,-59.603,429.51,2/2/2015
0,00,36.491,0,0,0,0,0,0,0,0,0,0,0,32,15.901,35.349,9.171,30.977,0,37.444,26.135,0,0,0,0,29.357,28.908,10.924,11.799,0,0,38.768,0,0,0,0,0,0,18.685,0,6.2,39.042,39.186,34.425,-16.2,-60.61,410.35,3/2/2015
1,01,34.025,0,0,0,0,0,0,0,0,0,0,0,21.6,13.7,31.095,9.242,32.099,0,31.699,25.94,0,0,0,0,32.03,33.66,17.391,18.28,0,0,38.797,0,0,0,0,0,0,19.483,0,6.23,26.918,49.928,40.623,-27.601,-60.115,389.37,3/2/2015
2,02,33.379,0,0,0,0,0,0,0,0,0,0,0,13.6,9,24.214,9.242,31.969,0,32.538,25.968,0,0,0,0,30.728,29.964,21.794,22.477,0,0,38.877,0,0,0,0,0,0,19.557,0,6.3,22.571,38.087,31.98,-26.201,-51.802,380.11,3/2/2015
3,03,30.224,0,0,0,0,0,0,0,0,0,0,0,23.5,13.4,26.472,9.242,28.884,0,40.804,26.024,0,0,0,0,29.986,32.604,7.725,8.449,0,0,38.628,0,0,0,0,0,0,19.557,0,6.38,25.437,38.209,31.458,-23.501,-57.405,378.55,3/2/2015
4,04,30.329,0,0,0,0,0,0,0,0,0,0,0,22.7,13.9,25.58,9.242,28.657,0,39.405,26.079,0,0,0,0,31.379,33,15.901,17.022,0,0,38.857,0,0,0,0,0,0,18.11,0,6.38,25.437,42.36,36.842,-26.001,-56.417,385.21,3/2/2015
5,05,28.172,0,0,0,0,0,0,0,0,0,0,0,28,15,24.056,9.242,34.616,5.879,35.681,25.94,0,0,0,0,29.627,33.66,18.376,19.237,0,0,38.898,0,0,0,0,0,0,18.908,0,6.46,40.154,46.754,38.078,-22.401,-54.714,404.2,3/2/2015
6,06,33.299,0,0,0,0,0,0,0,0,0,0,0,35.6,15.4,27.26,9.781,37.078,11.619,38.41,26.024,0,0,0,0,31.738,32.208,6.781,7.821,0,0,38.947,0,0,0,0,0,0,18.128,0,6.54,37.661,46.632,39.186,-23.601,-60.518,412.6,3/2/2015
7,07,34.585,0,0,0,0,0,0,0,0,0,0,0,34.2,16.201,37.871,9.781,37.575,11.698,41.97,25.94,0,0,0,0,30.57,30.096,12.551,13.631,0,0,38.837,0,0,0,0,0,0,18.128,0,6.54,37.661,56.154,43.937,-29.401,-65.719,432.88,3/2/2015
8,08,39.385,0,0,0,0,0,0,0,0,0,0,0,34.5,15.701,37.135,9.781,43.313,14.163,41.72,25.912,0,0,0,0,27.336,30.492,20.249,21.288,0,15.764,39.058,0,0,0,0,0,0,18.926,0,6.08,43.478,32.472,19.684,-2.2,-49.513,483.85,3/2/2015
9,09,39.303,0,0,0,0,0,10.547,29.983,0,0,0,0,36.3,12.9,36.82,19.66,46.908,14.323,41.624,25.718,0,0,6.556,0,31.469,27.852,17.733,18.854,0,16.584,39.068,0,0,0,0,0,0,18.926,0,5.78,39.81,2.808,-5.841,35.001,-21.204,525.94,3/2/2015
10,10,38.592,0,0,0,0,0,10.357,31.191,0,0,0,0,31.04,15.801,38.712,31.66,45.925,13.096,41.402,25.69,0,0,6.553,0,29.649,28.644,19.223,20.303,0,16.065,39.027,0,0,0,0,0,0,18.926,0,5.77,40.416,-10.987,-21.415,40.801,-14.814,554.47,3/2/2015
11,11,39.36,0,0,0,0,0,10.445,32.281,0,0,0,0,29.51,15.801,39.237,33.672,47.575,14.094,40.885,25.69,0,0,6.591,0,29.447,19.14,21.602,22.45,16.27,15.846,38.867,0,0,0,0,0,0,18.054,0,5.6,45.962,0,-13.688,32.001,-18.714,568.79,3/2/2015
12,12,39.539,0,0,0,0,0,10.086,32.045,0,0,0,0,34.13,14.1,38.764,40.314,42.553,13.932,42.886,25.662,0,0,6.579,0,30.009,20.064,17.227,18.362,17.405,16.325,38.848,0,0,0,0,0,0,18.852,0,5.53,40.103,-12.085,-19.218,39.501,-15.308,570.44,3/2/2015
13,13,38.481,0,0,0,0,0,9.976,31.721,0,0,0,0,28.68,14.9,39.394,40.314,43.607,13.917,36.185,25.718,0,0,6.615,0,30.997,26.532,14.233,15.286,17.432,17.008,38.707,0,0,0,0,0,0,18.444,0,5.53,43.14,-11.597,-17.414,47.801,-6.409,544.45,3/2/2015
14,14,33.787,0,0,0,0,0,10.159,31.898,0,0,0,0,29.61,15.1,37.661,41.405,47.922,14.164,40.87,25.829,0,0,6.569,0,29.223,26.664,18.772,19.88,17.706,17.391,38.747,0,0,0,0,0,0,19.186,0,5.52,41.94,-10.865,-12.351,40.501,-15.015,567.75,3/2/2015
15,15,38.223,0,0,0,0,0,9.91,31.633,0,1.726,0,0,26.84,15.801,36.085,54.873,39.85,9.222,41.63,25.885,0,0,6.608,0,26.1,30.36,15.764,16.844,16.338,15.094,34.248,0,0,0,0,0,0,18.351,0,5.45,38.615,-12.94,-15.674,43.601,-14.905,555.37,3/2/2015
16,16,38.903,0,0,0,0,0,10.086,31.751,0,2.31,0,0,27.09,14.3,36.925,40.875,36.408,10.875,41.659,25.912,0,0,6.606,0,34.546,31.02,15.477,17.542,15.641,15.6,34.007,0,0,0,0,0,0,18.351,0,5.45,41.61,0,-4.981,30.501,-25.214,552.66,3/2/2015
17,17,39.416,0,0,0,0,0,10.049,31.928,0,2.31,0,0,38.1,16.401,38.343,9.645,38.463,11.91,41.808,25.885,0,0,6.605,0,28.324,27.984,13.057,14.206,16.256,16.352,34.388,0,0,0,0,0,0,18.444,0,5.6,37.744,9.766,0,33.901,-25.416,504.98,3/2/2015
18,18,36.827,0,0,0,0,0,11.433,32.016,0,2.31,0,0,37.2,16.501,39.395,25.103,36.716,11.41,41.8,25.968,0,0,6.588,0,26.1,25.476,13.946,15.149,15.586,14.575,34.407,0,0,0,0,0,2,19.242,0,5.73,37.783,-12.207,-17.679,45.101,-15.217,533.3,3/2/2015
19,19,39.465,0,0,0,0,0,11.316,32.193,0,38.409,0,0,37.7,16.401,37.135,50.171,36.256,11.705,41.8,25.801,0,0,6.605,0,27.493,27.456,17.446,18.827,14.561,14.096,33.518,0,0,0,0,0,5.2,18.462,0,5.6,37.652,8.667,7.489,21.001,-34.809,602.95,3/2/2015
20,20,39.311,0,0,0,0,0,11.455,32.222,0,8.907,0,0,37.7,14.4,38.712,50.974,38.272,10.614,41.876,25.773,0,0,6.61,0,31.446,31.944,20.344,21.397,15.997,15.108,33.887,0,0,0,0,0,0,18.462,0,5.92,37.816,17.335,9.98,11.8,-38.911,588.94,3/2/2015
21,21,39.574,0,0,0,0,0,11.29,32.5,0,0,0,0,37.6,14.2,37.819,8.508,43.687,13.502,41.877,25.745,0,0,6.566,0,29.2,31.02,20.18,21.288,15.874,15.19,38.787,0,0,0,0,0,0,18.574,0,5.92,38.987,35.401,25.288,3,-46.913,531.12,3/2/2015
22,22,38.959,0,0,0,0,0,6.424,0,0,0,0,0,36.8,14.3,37.766,8.461,40.795,12.793,41.887,25.745,0,0,6.594,0,29.11,33.132,15.696,16.749,0,0,38.867,0,0,0,0,0,0,19.335,0,6.15,37.684,33.082,24.4,-3.1,-51.711,464.59,3/2/2015
23,23,37.91,0,0,0,0,0,0,0,0,0,0,0,36.3,14.2,37.188,8.461,34.284,0,41.983,25.801,0,0,0,0,30.391,31.812,17.487,18.499,0,0,38.927,0,0,0,0,0,0,18.425,0,6.16,32.53,55.177,47.472,-25.601,-72.311,425.62,3/2/2015
0,00,39.258,0,0,0,0,0,0,0,0,0,0,0,37.5,12.3,38.501,8.461,31.024,0,41.625,25.912,0,0,0,0,31.446,29.7,18.239,19.114,0,0,39.068,0,0,0,0,0,0,19.39,0,6.23,8.227,17.579,12.799,9.7,-42.207,408.13,4/2/2015
1,01,20.186,0,0,0,0,0,0,0,0,0,0,0,37.7,14.3,39.92,8.461,29.886,0,41.625,25.885,0,0,0,0,29.492,26.004,18.54,19.62,0,0,39.117,0,0,0,0,0,0,19.353,0,6.31,8.227,-4.883,-6.711,30.001,-21.406,387.64,4/2/2015
2,02,10.149,0,0,0,0,0,0,0,0,0,0,0,37.3,14.3,38.239,8.461,29.923,0,41.205,26.052,0,0,0,0,29.47,33.66,19.825,20.85,0,0,39.148,0,0,0,0,0,0,18.574,0,6.38,8.227,3.418,0,21.101,-19.41,376.66,4/2/2015
3,03,4.985,0,0,0,0,0,0,0,0,0,0,0,37.5,14.2,38.974,8.461,29.376,0,41.159,25.996,0,0,0,0,32.053,30.624,17.227,18.335,0,0,39.198,0,0,0,0,0,0,19.112,0,6.31,8.303,5.615,0,17.401,-24.317,373.12,4/2/2015
4,04,5.203,0,0,0,0,0,0,0,0,0,0,0,37.6,15.801,34.562,8.299,29.553,0,41.5,26.024,0,0,0,0,27.807,29.964,23.831,24.624,0,0,38.987,0,0,0,0,0,0,19.112,0,6.39,8.303,6.592,3.772,12.6,-26.716,381.3,4/2/2015
5,05,30.12,0,0,0,0,0,0,0,0,0,0,0,37.8,16.301,34.614,8.299,34.771,0,41.95,25.968,0,0,0,0,28.639,32.604,21.411,22.053,0,0,38.357,0,0,0,0,0,0,19.112,0,6.46,8.86,3.418,-3.076,22.101,-26.203,411.07,4/2/2015
6,06,37.655,0,0,0,0,0,0,0,0,0,0,0,37.3,16.401,32.197,8.299,35.314,0,40.933,25.829,0,0,0,0,30.683,31.68,16.229,17.145,0,14.397,39.068,0,0,0,0,0,0,18.611,0,6.46,8.86,0,-7.535,27.901,-24.903,421.61,4/2/2015
7,07,39.188,0,0,0,0,0,0,0,0,0,0,0,37.7,16.401,34.457,8.147,30.583,0,40.995,25.773,0,0,0,0,31.738,28.38,19.114,20.112,0,15.983,39.357,0,0,0,0,0,0,18.667,0,6.54,15.992,0,-3.873,28.501,-28.309,432.81,4/2/2015
8,08,37.69,0,0,0,0,0,0,0,0,0,0,0,34.8,16.101,34.561,8.326,44.269,14.363,41.374,25.745,0,0,0,0,29.065,30.624,20.057,21.124,0,15.122,39.037,0,0,0,0,0,0,18.611,0,6.3,48.694,3.296,0,24.301,-27.815,486.08,4/2/2015
9,09,34.683,0,0,0,0,0,0,0,0,0,0,0,36.7,14.1,33.406,31.656,44.785,14.141,37.536,25.69,0,0,6.61,0,31.648,32.472,20.604,21.411,18.225,17.842,38.898,0,0,0,0,0,0,18.611,0,5.5,50.501,-6.104,-13.669,37.001,-15.418,533.22,4/2/2015
10,10,35.306,0,0,0,0,0,11.639,24.268,0,0,0,0,31.3,15.4,31.568,40.184,44.522,14.337,36.483,25.606,0,0,6.601,0,25.898,30.756,15.874,17.118,17.036,15.764,39.157,0,0,0,0,0,0,18.629,0,5.3,46.377,-18.433,-25.562,49.002,-2.6,546.73,4/2/2015
11,11,34.652,0,0,0,0,0,11.704,24.415,0,0,0,0,39.4,14.5,36.978,50.202,45.525,13.783,39.667,25.745,0,0,6.638,0,27.515,30.096,16.653,17.733,17.118,15.791,38.678,0,0,0,0,0,0,18.722,0,5.2,47.474,-5.86,-8.469,28.801,-18.806,582.54,4/2/2015
12,12,35.327,0,0,0,0,0,11.133,23.532,0,0,0,0,21.9,13.2,35.507,50.678,49.512,13.877,37.845,25.718,0,0,6.65,0,29.896,29.7,18.43,19.661,16.448,15.368,39.198,0,0,0,0,5.2,5.2,18.722,0,5.2,42.504,-13.794,-22.77,47.301,-2.802,562.48,4/2/2015
13,13,30.618,0,0,0,0,0,11.111,23.473,0,0,0,0,22.73,13.2,30.832,50.771,42.389,13.769,40.939,25.829,0,0,6.616,0,30.233,30.096,14.206,15.696,16.68,15.231,38.837,0,0,0,0,5.2,5.2,18.722,0,5.29,41.853,-22.706,-26.835,41.601,-4.303,561.78,4/2/2015
14,14,31.453,0,0,0,0,0,11.111,25.005,0,20.708,0,0,22.12,12.8,22.165,44.919,48.667,14.019,40.054,25.94,0,0,6.611,0,29.986,33.264,17.268,18.321,20.919,19.907,39.077,0,0,0,0,5.2,5.2,18.722,0,5.4,44.293,-14.527,-22.275,41.901,-1.502,579.55,4/2/2015
15,15,30.864,0,0,0,0,0,10.943,24.239,0,20.708,0,0,22.3,12.8,25.947,51.326,47.616,13.884,39.456,25.968,0,0,6.586,0,29.47,26.136,15.231,16.092,20.153,19.114,38.718,0,0,0,0,5.2,5.2,18.722,0,5.5,42.144,-26.246,-31.046,53.002,5.09,573.53,4/2/2015
