,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
0,00,27.585,0,0,0,0,0,0,0,0,0,0,0,26.601,18.101,22.585,0,50.776,0,30.616,0,25.495,0,6.333,6.345,4.088,27.72,17.514,18.499,0,0,30.577,26.038,0,0,0,0,0,19.149,0,3.4,0,2.93,-4.678,-3.1,0,366.3,1/12/2014
1,01,26.869,0,0,0,0,0,0,0,0,0,0,0,31.401,19.001,25.316,0,27.878,0,37.496,0,25.439,0,6.282,6.343,3.571,26.532,15.545,16.749,0,0,31.278,26.588,0,0,0,0,0,19.149,0,3.4,0,15.625,10.675,-25.201,0,347.74,1/12/2014
2,02,27.959,0,0,0,0,0,0,0,0,0,0,0,27.901,15.3,19.171,0,35.175,0,21.702,0,25.634,0,6.323,6.336,3.818,27.588,20.085,21.11,0,0,31.217,26.388,0,0,0,0,0,19.149,0,3.4,0,25.88,17.185,-40.901,0,336.1,1/12/2014
3,03,32.951,0,0,0,0,0,0,0,0,0,0,0,21.301,14.5,24.896,0,41.796,0,31.494,0,25.745,0,6.355,6.324,4.672,28.908,9.338,10.391,0,0,29.638,27.218,0,0,0,0,0,19.149,0,3.4,0,33.937,24.491,-61.902,0,341.56,1/12/2014
4,04,34.384,0,0,0,0,0,0,0,0,0,0,0,23.001,15.1,23.373,0,39.427,0,35.217,0,25.718,0,6.346,6.318,2.426,28.38,14.137,15.04,0,0,30.017,27.168,0,0,0,0,0,19.149,0,3.4,0,30.641,20.591,-53.802,0,351.19,1/12/2014
5,05,33.364,0,0,0,0,0,0,0,0,0,0,0,17.201,13.7,31.672,0,50.304,0,30.668,0,25.885,0,6.323,6.371,4.919,28.116,22.409,23.475,0,0,30.238,27.618,0,0,0,0,0,19.149,0,3.4,4.841,10.865,4.23,-15.9,0,380.46,1/12/2014
6,06,31.02,0,0,0,0,0,0,0,0,0,0,0,13.4,10.6,21.955,0,51.089,0,31.917,0,25.829,0,6.293,6.382,4.133,28.776,15.204,16.256,0,0,30.017,27.558,0,0,0,0,0,19.149,0,0,48.263,11.475,6.803,-18.901,0,388.47,1/12/2014
7,07,33.258,0,0,0,0,0,0,0,0,0,0,0,19.001,14.1,28.942,0,50.984,0,38.888,0,25.745,0,6.361,6.363,3.19,26.004,12.579,13.618,0,0,30.008,27.818,0,0,0,0,0,19.279,0,0,48.756,-2.197,-6.912,15,0,399.01,1/12/2014
8,08,34.716,0,0,0,0,0,0,0,0,0,0,0,26.601,14.3,36.559,0,51.034,0,34.616,6.596,25.801,0,6.375,6.334,2.808,23.76,10.145,11.498,23.79,24.118,29.918,25.119,0,0,0,0,0,18.481,0,0,49.002,8.667,0,3.5,0,449.42,1/12/2014
9,09,33.986,0,0,0,0,0,9.104,0,0,0,0,0,31.301,17.501,32.565,15.407,51.866,16.61,36.073,17.173,25.634,0,6.356,6.36,2.942,31.548,9.858,10.869,24.036,24.282,30.738,26.848,0,0,0,0,0,19.242,0,0,39.688,4.028,-3.717,-1.6,0,521.29,1/12/2014
