,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
10,10,22.918,16.372,18.799,16.944,0,0,10.262,30.425,21.367,33.038,0,0,26.001,14.2,19.592,43.641,36.269,10.635,32.368,48.012,25.328,0,0,6.605,13.724,0,0,23.38,0,0,25.738,25.448,3.691,0,0,0,0,4.9,4.9,19.7,0,5.3,49.001,77.151,81.494,-45.101,-66.909,561.94,1/9/2015
11,11,27.406,16.429,18.567,16.785,0,0,9.91,28.952,20.561,32.898,0,0,20.601,10.4,24.476,45.789,50.1,15.815,34.782,47.817,25.495,0,0,6.588,13.185,0,0,23.079,0,0,25.618,25.318,3.583,0,0,0,0,4.9,1,20,0,5.1,50.634,23.804,32.566,-19.701,-31.202,620.35,1/9/2015
12,12,29.185,16.387,18.519,16.236,0,15.918,11.206,29.63,20.384,32.926,0,0,20.301,10.3,25.264,43.322,49.046,15.605,36.825,47.733,25.384,0,0,6.613,12.781,0,0,7.862,0,0,25.428,25.168,4.432,0,0,0,0,4.9,4.9,19.7,0,4.9,47.307,29.786,40.376,-23.101,-41.914,623.02,1/9/2015
13,13,37.144,16.415,0,16.639,0,0,9.69,29.659,20.626,32.926,0,0,37.001,13.5,38.081,32.463,42.051,13.345,43.94,47.539,25.885,0,0,6.63,13.589,0,0,5.578,0,0,28.908,28.888,3.571,0,0,0,0,4.9,4.9,19.8,0,4.82,47.314,37.111,43.956,-12.1,-49.403,606.25,1/9/2015
14,14,34.215,15.938,0,16.565,0,0,9.412,29.748,19.433,32.926,0,0,37.701,13.5,36.4,38.205,48.546,15.483,43.031,47.622,26.024,0,0,6.62,13.05,0,0,11.567,0,0,26.788,27.258,6.099,0,0,0,0,4.9,4.9,19.6,0,4.8,50.737,23.804,30.25,-3,-41.713,631.75,1/9/2015
15,15,34.47,0,0,0,0,0,9.331,29.217,18.66,32.397,0,0,31.801,14.2,35.297,43.957,52.764,16.691,43.3,40.469,25.885,0,0,6.605,13.095,0,0,15.86,0,0,25.668,25.598,3.573,0,0,0,0,4.9,4.9,20,0,4.8,48.005,37.477,36.274,-17.201,-47.517,592.44,1/9/2015
16,16,36.382,0,0,0,0,0,9.514,30.455,17.773,33.065,0,0,35.801,14.4,37.556,43.736,47.635,15.118,41.377,33.761,25.606,0,0,6.642,0,0,0,7.424,0,0,25.119,25.108,3.573,0,0,0,0,4.9,4.9,20,0,5.8,47.376,37.721,35.936,-14.9,-48.616,562.9,1/9/2015
17,17,31.369,0,0,0,0,0,9.837,30.101,16.404,32.537,0,0,20.401,9.6,26.105,28.084,48.2,14.581,31.686,25.662,25.551,0,0,6.648,0,0,0,10.746,0,0,25.688,25.459,3.473,0,0,0,0,4.9,4.9,20.3,0,5.8,49.48,41.261,33.747,-22.401,-21.516,476.43,1/9/2015
18,18,10.174,16.555,18.592,16.517,0,1.953,10.972,32.045,16.919,33.149,0,0,4.5,3.2,8.928,38.352,51.962,16.918,12.408,37.853,28.306,0,0,6.628,0,0,0,24.665,0,20.221,26.268,25.329,8.975,0,0,0,0,4.9,4.9,20.3,0,5.9,50.166,45.656,36.778,-50.502,-30.305,555.95,1/9/2015
19,19,18.96,16.513,18.567,16.614,18.384,16.113,11.617,33.135,17.919,33.121,0,0,12.4,5.9,12.447,36.183,46.916,14.605,22.575,47.483,40.58,0,0,6.61,13.432,0,0,8.162,0,0,25.878,25.469,5.487,0,0,0,0,4.9,4.9,20,0,5.8,47.367,40.895,32.173,-37.301,-35.505,607.79,1/9/2015
20,20,14.722,16.583,17.005,16.675,18.421,16.113,11.573,34.991,19.385,33.121,0,0,10.3,7.5,15.652,37.947,47.882,14.595,23.007,47.566,25.439,0,0,6.593,13.747,0,0,6.481,0,0,25.918,25.878,3.572,0,0,0,0,4.9,4.9,20,0,5.77,48.874,53.957,38.105,-48.201,-44.917,596.17,1/9/2015
21,21,21.589,14.916,0,16.48,0,0,11.646,34.579,21.528,32.592,0,0,21.101,11.8,19.538,38.468,43.682,12.19,22.015,35.904,25.161,0,0,6.633,13.028,0,0,7.014,0,0,30.458,30.218,3.483,0,0,0,0,4.9,4.9,20,0,5.73,47.11,44.313,35.743,-24.801,-30.213,531.63,1/9/2015
22,22,9.664,0,0,0,0,0,11.756,35.08,17.532,32.871,0,0,12.7,7.7,10.609,40.069,47.959,14.875,22.267,25.606,25.718,0,0,6.638,13.881,0,0,6.768,0,0,26.579,26.768,3.561,0,0,0,0,4.9,4.9,19.8,0,5.77,47.748,30.396,20.518,-23.501,-24.207,478.53,1/9/2015
23,23,16.978,0,0,0,0,0,11.609,35.08,0,32.898,0,0,15.801,10,22.27,39.678,34.049,10.578,28.56,26.079,25.745,0,0,6.616,13.455,0,0,6.699,0,0,26.038,25.838,3.56,0,0,0,0,0,0,19.8,0,5.78,39.215,11.231,9.531,-1,-14.814,451.41,1/9/2015
0,00,13.94,0,0,0,0,0,11.8,35.227,0,32.982,0,0,7.7,4.8,13.025,36.873,41.745,13.725,17.975,25.857,25.801,0,0,6.611,12.107,0,0,7.78,0,0,25.498,25.419,3.555,0,0,0,0,0,0,19.8,0,5.77,41.493,31.983,25.498,-23.401,-23.402,418.83,2/9/2015
1,01,15.36,0,0,0,0,0,11.719,35.315,0,0,0,0,5.9,3.8,11.238,36.873,50.43,16.165,13.368,25.801,25.857,0,0,6.615,13.724,0,0,7.52,0,0,25.448,25.289,3.575,0,0,0,0,0,0,19.6,0,5.77,41.493,27.833,19.144,-33.101,-27.009,414.02,2/9/2015
2,02,15.557,0,0,0,0,0,11.785,35.433,0,0,0,0,3.4,3.4,9.19,44.283,53.159,17.547,14.02,25.467,25.829,0,0,6.611,12.938,0,0,6.713,0,0,25.448,25.528,3.576,0,0,0,0,0,0,19.6,0,5.93,47.353,26.734,17.734,-21.301,-19.611,409.23,2/9/2015
3,03,8.279,0,0,0,0,0,11.946,35.669,0,0,0,0,2.2,1.5,5.356,44.087,49.879,15.656,7.236,25.69,25.968,0,0,6.635,12.646,0,0,8.49,0,0,26.019,26.248,3.578,0,0,0,0,0,0,19.6,0,5.85,50.88,18.433,12.36,-26.701,-14.905,404.27,2/9/2015
4,04,7.224,0,0,0,0,0,11.968,35.433,0,0,0,0,1.6,1.8,3.675,44.312,52.133,17.179,8.088,25.523,25.634,0,0,0,13.612,0,0,20.249,0,0,25.608,25.979,7.295,0,0,0,0,4.9,4.9,19.8,0,5.85,50.938,31.251,21.213,-27.301,-17.505,406.05,2/9/2015
5,05,4.912,0,0,0,0,0,11.756,33.666,0,29.67,0,0,0.6,0,3.78,44.401,48.986,15.222,7.275,25.69,25.523,0,0,0,13.612,0,0,13.864,0,0,25.518,25.939,8.697,0,0,0,0,4.9,4.9,20.2,0,5.85,50.567,18.189,9.449,-30.101,-11.701,439.7,2/9/2015
6,06,9.048,0,0,0,0,0,11.719,33.577,18.499,33.372,0,0,4.4,3.4,6.774,39.05,51.787,16.311,10.429,25.495,25.606,0,0,0,13.634,0,0,6.453,0,0,25.329,25.478,3.585,0,0,0,0,4.9,4.9,20,0,5.85,40.419,14.649,6.656,-14.7,-7.215,440.64,2/9/2015
7,07,10.557,0,0,0,0,0,11.734,33.283,20.094,32.843,0,0,4.1,3.1,10.083,43.187,50.932,16.078,10.63,30.811,25.857,0,0,0,13.252,0,0,7.397,0,0,25.498,25.339,3.497,0,0,0,0,4.9,4.9,20.1,0,5.8,48.918,13.062,13.678,-13.6,-6.702,456.45,2/9/2015
8,08,25.961,2.955,0,1.843,0,0,11.88,30.69,21.125,32.815,0,0,14.6,7,19.643,44.108,50.513,15.864,19.959,46.62,25.718,0,0,6.605,13.41,0,0,9.612,0,0,25.578,25.589,3.562,0,0,0,0,4.9,4.9,19.7,0,5.5,51.072,36.256,39.186,-17.401,-25.105,508.79,2/9/2015
9,09,13.577,16.947,18.604,16.541,17.737,0,10.152,30.396,20.561,31.646,0,0,7.4,3.8,16.544,40.766,43.904,14.044,10.774,47.873,25.69,0,0,6.625,13.028,0,0,6.987,0,0,25.108,25.518,8.185,8.77,0,0,0,4.9,4.9,19,0,5.3,48.43,0,9.366,-4.8,-3.406,562.56,2/9/2015
10,10,22.618,16.387,18.421,16.651,18.323,0,10.218,30.219,20.593,30.588,0,0,6.7,3.9,22.533,40.561,51.475,16.474,20.122,47.01,25.551,0,0,6.61,13.499,0,0,11.567,0,0,25.048,23.708,0,0,0,0,0,4.9,4.9,19.7,0,5.37,50.216,15.625,24.372,-22.901,-24.116,590.89,2/9/2015
11,11,28.669,16.877,18.592,16.639,18.445,16.113,9.976,30.013,20.207,31.841,0,0,15.201,7.8,21.64,37.242,47.598,14.767,38.932,0,44.282,0,0,6.626,13.028,0,0,7.711,0,16.065,25.719,25.018,0,0,0,0,0,4.9,4.9,19.3,0,5.22,47.216,14.893,21.671,-2,-25.617,601.62,2/9/2015
12,12,17.029,16.611,18.531,16.541,18.458,15.918,8.423,29.748,20.062,31.312,0,0,10.3,5.1,17.228,40.001,49.277,15.605,20.2,0,47.372,0,0,6.626,13.073,0,0,20.495,0,15.012,25.988,25.478,0,0,0,0,0,4.9,4.9,19.6,0,5.14,47.216,-3.296,0,-.2,-8.313,597.97,2/9/2015
13,13,15.301,16.401,18.482,16.59,18.445,16.016,8.269,29.011,20.062,31.312,10.036,0,8.9,5.4,9.979,35.892,48.268,15.028,15.832,11.996,47.288,0,0,6.628,10.782,0,0,13.918,0,14.903,25.828,24.859,0,0,0,0,0,4.9,4.9,19.3,0,5.2,47.205,19.044,13.45,-4.4,-12.305,561.17,2/9/2015
14,14,13.597,16.457,18.616,16.919,18.665,15.918,8.291,29.306,20.529,33.093,10.044,0,13.1,6.7,9.243,36.07,47.631,14.097,17.12,35.96,47.093,0,0,6.663,4.268,0,0,15.368,0,0,26.088,25.278,0,0,0,0,0,4.9,4.9,19.6,0,5.5,47.205,18.677,23.612,-24.101,-21.314,591.36,2/9/2015
15,15,17.564,16.457,18.494,16.37,18.018,15.918,9.815,29.423,20.174,31.479,0,0,5.7,2.9,11.764,44.011,46.94,14.698,11.901,47.706,47.566,0,0,6.616,13.297,0,0,6.631,0,0,26.019,25.509,3.615,0,0,0,0,4.9,4.9,19.5,0,5.53,47.152,14.039,16.938,-19.201,-9.613,588.41,2/9/2015
16,16,17.001,16.457,12.122,16.407,0,0,10.269,29.63,20.094,31.507,0,0,25.301,10.8,16.124,44.1,48.766,15.23,21.259,47.706,25.745,0,0,6.621,13.163,0,0,8.258,0,0,26.258,25.728,3.549,0,0,0,0,4.9,4.9,19.6,0,5.53,47.151,36.866,29.316,-18.201,-31.404,557.6,2/9/2015
17,17,31.475,1.359,0,0,0,0,10.115,30.455,1.305,33.372,0,0,11.8,7.7,27.207,23.213,50.411,16.127,39.439,26.97,25.523,0,0,6.591,13.163,0,0,23.981,0,0,26.248,25.698,3.555,0,0,0,0,0,0,19.7,0,5.68,50.865,2.075,0,0.2,-25.013,534.71,2/9/2015
18,18,13.399,16.737,1.306,16.395,1.306,0,10.108,33.312,20.9,33.372,0,0,8.3,5.4,7.877,41.971,50.578,16.021,15.658,47.594,27.527,0,0,6.643,13.612,0,0,24.501,0,0,26.158,25.688,3.55,0,0,0,0,4.9,4.9,19.8,0,5.68,50.416,36.256,28.053,-51.102,-36.915,577.34,2/9/2015
19,19,22.067,16.751,18.616,16.37,18.323,15.918,11.851,33.312,20.916,32.843,0,0,21.701,12.4,15.915,37.575,41.566,13.037,33.95,47.427,43.837,0,0,6.6,12.691,0,0,7.533,0,0,25.788,25.168,3.59,0,0,0,0,4.9,4.9,20.3,0,5.6,42.954,45.167,37.831,-28.501,-35.908,615.83,2/9/2015
20,20,29.428,0,0,0,0,0,11.932,35.05,20.722,34.568,0,0,28.001,15.1,22.585,38.196,50.715,16.375,41.63,47.316,25.718,0,0,6.594,13.14,0,0,18.294,0,0,25.798,25.488,3.566,0,0,0,0,4.9,4.9,19.9,0,5.6,48.187,48.952,39.927,-32.501,-52.315,589.67,2/9/2015
21,21,30.301,0,0,0,0,0,12.041,35.139,4.834,34.568,0,0,18.501,10,15.704,41.199,50.901,16.389,33.5,33.399,25.578,0,0,6.593,12.691,0,0,20.481,0,0,25.518,25.408,3.557,0,0,0,0,0,0,19.9,0,5.8,50.789,41.383,30.955,-30.701,-47.316,538.47,2/9/2015
22,22,13.244,0,0,0,0,0,11.939,34.549,5.624,34.457,0,0,6.1,4.4,12.184,37.704,51.071,16.625,15.74,25.634,25.801,0,0,6.625,13.118,0,0,20.153,0,0,26.109,25.568,6.985,0,0,0,0,0,0,19.9,0,5.8,47.097,24.293,12.671,-21.501,-19.703,470.67,2/9/2015
23,23,2.443,0,0,0,0,0,12.115,35.168,0,34.457,0,0,6.1,3.3,4.673,42.05,50.372,15.619,14.73,25.745,25.69,0,0,6.615,14.151,0,0,7.397,0,0,25.948,25.348,6.193,0,0,0,0,4.9,4.9,20,0,5.9,48.884,35.035,20.93,-37.401,-24.903,449.04,2/9/2015
0,00,9.866,0,0,0,0,0,12.049,35.109,0,26.302,0,0,10.3,6.1,11.134,44.453,44.623,13.034,19.19,25.606,25.773,0,0,6.623,13.679,0,0,7.233,0,0,26.038,25.818,3.554,0,0,0,0,0,0,19.9,0,5.9,41.562,34.181,25.544,-22.401,-22.413,418.92,3/9/2015
1,01,10.191,0,0,0,0,0,12.107,29.041,0,0,0,0,12,7,9.295,33.476,50.888,15.841,20.48,25.244,24.938,0,0,6.635,12.938,0,0,9.434,0,0,25.769,25.518,3.531,0,0,0,0,0,0,20.1,0,5.85,42.069,25.391,16.791,-21.001,-21.607,402.79,3/9/2015
2,02,11.519,0,0,0,0,0,11.961,27.951,0,0,0,0,14.3,6.6,6.984,25.232,51.057,16.326,17.76,25.69,25.328,0,0,6.605,10.624,0,0,15.381,0,0,24.938,25.188,3.531,0,0,0,0,0,0,20,0,5.9,47.458,20.386,11.93,-19.701,-17.304,405.02,3/9/2015
3,03,17.98,0,0,0,0,0,12.1,28.098,0,0,0,0,11,8.1,11.606,24.448,48.006,14.958,20.92,25.634,25.69,0,0,0,13.589,0,0,7.164,0,0,25.518,25.448,3.533,0,0,0,0,0,0,20,0,5.9,47.362,22.095,16.434,-14.8,-20.417,393.75,3/9/2015
4,04,11.817,0,0,0,0,0,12.129,27.803,0,0,0,0,7.1,3.8,6.354,37.451,51.197,15.509,15.2,25.606,25.578,0,0,0,13.949,0,0,20.221,0,0,26.438,26.118,3.539,0,0,0,0,0,0,19.8,0,5.86,50.804,27.833,18.494,-30.001,-17.103,407.06,3/9/2015
5,05,13.975,0,0,0,0,0,12.034,27.833,0,13.193,0,0,5,6,11.659,46.419,53.23,17.066,14.3,25.718,25.745,0,0,0,13.881,0,0,7.164,0,0,26.638,26.369,7.677,0,0,0,0,0,0,19.9,0,5.85,51.052,21.485,13.944,-17.501,-16.81,429.59,3/9/2015
6,06,16.236,0,0,0,0,0,12.071,27.833,11.183,34.763,0,0,11.9,6,8.875,35.616,51.9,16.731,19.62,25.801,25.968,0,0,0,13.005,0,0,7.52,0,0,25.148,24.678,3.525,0,0,0,0,4.9,4.9,20,0,5.7,46.631,21.729,13.193,-8.2,-9.101,442.9,3/9/2015
7,07,23.358,0,0,0,0,0,12.019,27.774,21.979,32.871,0,0,14.8,8.9,13.498,52.102,33.306,10.978,25.46,25.801,25.857,0,0,0,13.836,0,0,7.752,0,0,25.368,26.128,3.553,0,0,0,0,4.9,4.9,19.8,0,5.7,41.548,8.301,6.244,10.4,-.403,457.66,3/9/2015
8,08,17.848,16.821,0,2.942,0,0,11.968,28.068,21.447,31.562,0,0,18.78,10.4,16.177,47.727,48.093,15.252,25.94,26.302,25.69,0,0,6.563,13.365,0,0,16.885,0,0,25.549,25.098,3.553,0,0,0,0,4.9,4.9,20,0,5.7,47.539,19.776,14.109,1.9,-10.712,514,3/9/2015
9,09,9.209,16.443,18.799,16.626,0,0,10.562,27.921,21.431,31.562,0,0,24.801,11.7,19.433,31.98,42.276,13.305,33.792,47.873,25.411,0,0,6.626,13.32,0,0,7.328,0,0,25.618,25.868,3.544,0,0,0,0,4.9,4.9,20,0,5.5,49.539,10.987,11.179,3.5,-13.202,557.8,3/9/2015
10,10,9.484,16.639,18.506,16.382,0,0,10.503,27.951,19.578,33.288,0,0,22.501,8.6,14.811,50.701,42.844,14.009,20.279,47.288,25.495,0,0,6.615,13.747,0,0,7.533,0,0,25.509,25.598,3.544,0,0,0,0,4.9,4.9,19.7,0,5.4,51.131,-9.644,5.347,0.7,-5.603,576.63,3/9/2015
11,11,26.946,16.471,18.433,16.504,2.014,0,10.357,27.744,18.853,32.787,0,0,16.501,7.3,24.056,45.578,51.043,16.305,26.988,47.9,25.411,0,0,6.618,13.275,0,0,14.616,0,0,25.258,25.419,3.544,0,0,0,0,4.9,4.9,20,0,5.37,40.737,7.691,13.953,-1.6,-15.912,591.71,3/9/2015
12,12,9.726,16.751,18.69,15.455,18.775,4.98,10.364,27.627,19.369,32.759,0,0,21.401,9.3,24.739,45.669,41.205,13.234,15.192,47.873,25.439,0,0,6.62,13.252,0,0,8.559,0,0,25.478,25.258,3.555,0,0,0,0,4.9,4.9,20,0,5.22,48.313,8.057,14.978,-9.5,-13.715,584.8,3/9/2015
13,13,10.46,15.266,18.604,15.345,0,0,10.13,26.036,19.143,33.205,0,0,16.401,7.1,23.268,50.11,51.864,16.577,29.268,47.065,25.411,0,0,6.635,13.724,0,0,7.862,0,0,25.778,25.289,3.57,0,0,0,0,4.9,4.9,20.2,0,5,48.433,0,5.823,1.4,-8.405,582.75,3/9/2015
14,14,10.038,15.112,18.421,15.32,18.458,0,8.511,26.065,19.111,33.232,0,0,37.301,14.3,36.768,43.98,42.238,13.064,10.467,48.207,25.634,0,0,6.638,13.365,0,0,7.246,0,0,25.518,25.509,3.542,0,0,0,0,4.9,4.9,19.8,0,4.98,47.512,0,5.155,7.9,-14.704,601.79,3/9/2015
15,15,10.131,15.14,18.677,15.296,0,0,8.65,25.8,19.82,30.282,0,0,39.001,13.5,36.085,49.828,43.159,13.983,20.337,48.346,26.191,0,0,6.6,12.421,0,0,7.438,0,0,25.589,25.648,3.542,0,0,0,0,4.9,4.9,20.2,0,4.98,48.284,12.818,18.806,-1.8,-20.307,589.22,3/9/2015
16,16,33.926,2.227,0,5.982,0,0,8.614,25.8,19.337,31.395,0,0,38.501,14.2,36.663,46.217,49.821,16.256,42.456,35.682,25.328,0,0,6.6,12.376,0,0,7.479,0,0,26.818,26.488,3.557,0,0,0,0,0,0,20,0,5.4,36.924,3.54,8.213,7.4,-28.803,587.72,3/9/2015
17,17,20.746,0,0,0,0,0,8.716,27.862,0,31.479,0,0,25.101,10.6,22.375,51.147,50.585,16.233,39.626,25.634,25.968,0,0,6.601,11.029,0,0,22.012,0,0,25.679,25.488,3.544,0,0,0,0,0,0,19.7,0,5.6,47.621,17.335,13.248,-7.4,-26.313,526.48,3/9/2015
18,18,16.96,0,0,1.953,0,0,9.734,27.921,20.948,31.535,0,0,17.701,8.8,13.498,50.044,48.145,15.211,28.44,47.205,25.857,0,0,6.608,13.612,0,0,12.934,0,0,25.958,25.438,3.544,0,0,0,0,4.9,4.9,20,0,5.6,47.251,0,-7.389,6.9,-2.509,537.7,3/9/2015
19,19,31.366,18.432,0,15.04,0,0,10.467,35.669,20.755,32.147,0,0,24.101,11.9,16.387,51.191,50.983,16.137,38.197,47.121,25.662,0,0,6.616,13.612,0,0,20.755,0,0,25.668,25.549,3.535,0,0,0,0,4.9,4.9,19.4,0,5.68,37.803,15.503,19.163,-5.6,-24.812,609.75,3/9/2015
20,20,27.409,18.348,0,0,0,0,10.386,35.816,21.77,32.648,0,0,26.701,14.1,22.165,46.649,51.337,16.621,40.721,47.288,25.745,0,0,6.623,13.612,0,0,6.604,0,0,26.158,25.618,4.611,0,0,0,0,4.9,4.9,20.5,0,5.6,37.671,44.801,38.371,-33.401,-50.612,595.36,3/9/2015
21,21,19.525,0,0,0,0,0,10.591,34.284,0.5,34.401,0,0,21.301,10.9,23.373,47.292,51.057,16.334,34.869,35.654,25.718,0,0,6.606,13.657,0,0,21.971,0,0,25.798,25.558,4.828,0,0,0,0,0,0,20.3,0,5.6,40.741,39.43,31.468,-31.901,-48.909,540.77,3/9/2015
22,22,16.093,0,0,0,0,0,10.518,33.901,0,34.29,0,0,14.3,9.4,23.321,48.304,48.11,14.697,37.407,25.996,25.523,0,0,6.605,13.679,0,0,7.342,0,0,26.109,25.509,7.983,0,0,0,0,0,0,20.2,0,5.6,37.639,36.744,28.776,-19.601,-31.916,478.53,3/9/2015
23,23,9.686,0,0,0,0,0,10.672,34.137,0,34.596,0,0,10.7,5.8,12.71,47.596,45.083,14.887,19.995,25.718,25.634,0,0,6.601,13.634,0,0,9.147,0,0,25.889,25.868,6.129,0,0,0,0,0,0,20.3,0,5.8,37.714,43.58,35.652,-37.501,-36.201,442.78,3/9/2015
0,00,16.795,0,0,0,0,0,10.65,33.872,0,0,0,0,10.9,7.3,12.658,35.494,51.534,16.433,19.746,25.467,25.578,0,0,6.64,12.668,0,0,14.26,0,0,27.988,25.979,3.548,0,0,0,0,0,0,20.3,0,5.8,40.874,25.636,15.83,-13.7,-23.713,420.43,4/9/2015
1,01,17.935,0,0,0,0,0,10.598,34.196,0,0,0,0,6.9,4,12.604,41.222,48.149,14.624,19.555,25.968,25.384,0,0,6.608,13.522,0,0,7.014,0,0,26.338,25.549,3.549,0,0,0,0,0,0,20,0,5.75,47.307,34.547,26.194,-24.601,-28.712,409.35,4/9/2015
2,02,7.309,0,0,0,0,0,10.525,34.196,0,0,0,0,6.2,4.9,5.671,35.725,51.754,16.386,15.063,25.885,25.885,0,0,6.618,13.612,0,0,18.827,0,0,26.138,25.628,3.492,0,0,0,0,0,0,20,0,5.94,47.277,23.438,13.55,-20.801,-15.802,406.67,4/9/2015
3,03,4.141,0,0,0,0,0,10.511,34.049,0,0,0,0,1.1,0.3,5.724,48.096,50.581,15.957,7.248,25.578,25.662,0,0,4.912,13.499,0,0,9.776,0,0,25.348,25.408,8.529,0,0,0,0,0,0,20.1,0,5.96,50.605,27.1,16.031,-31.501,-17.212,398.68,4/9/2015
4,04,5.176,0,0,0,0,0,10.635,33.96,0,26.747,0,0,2,1.3,4.673,37.738,52.431,16.896,9.155,25.578,25.551,0,0,0,14.173,0,0,7.944,0,0,25.818,25.719,6.66,0,0,0,0,0,0,20.2,0,6,51.218,18.067,11.106,-18.201,-6.61,405.22,4/9/2015
5,05,12.641,0,0,0,0,0,10.452,33.901,6.075,34.763,0,0,5.6,4.8,8.875,45.827,47.893,14.733,15.334,25.634,25.718,0,0,0,13.634,0,0,6.262,0,0,25.948,25.688,3.566,0,0,0,0,4.9,4.9,20,0,5.9,50.07,18.799,11.829,-4.3,-2.307,429.09,4/9/2015
6,06,12.958,0,0,0,0,0,10.701,34.225,22.221,34.763,0,0,7.6,6.5,11.554,32.037,48.086,14.944,23.592,25.773,25.495,0,0,0,14.061,0,0,7.014,0,0,25.849,25.679,3.558,0,0,0,0,4.9,4.9,20,0,5.8,41.372,21.241,10.52,-.3,-2.216,434.34,4/9/2015
7,07,9.695,0,0,4.187,0,0,10.745,35.669,22.334,34.847,0,0,0.9,0.8,5.828,47.199,50.991,15.895,10.293,25.885,25.662,0,0,0,13.612,0,0,25.198,0,0,25.218,25.209,3.542,0,0,0,0,4.9,4.9,20.2,0,5.9,41.632,4.273,9.192,-7.3,8.588,456.51,4/9/2015
